"","No_data","5_months"
"1110017D15Rik",1.08616931859484,0.286810587704134
"1500009L16Rik",0.787116195175124,0.419226459082347
"1600029O15Rik",0.586022677886152,0.259387043370402
"1700016P03Rik",2.46141297895657,0.160108722467425
"2210008F06Rik",1.288487663906,0
"2610035F20Rik",1.19463873148913,0.131709617258543
"2900055J20Rik",1.33303731848862,0.615828401477701
"3300002P13Rik",1.41916623491924,0
"4732496C06Rik",2.22112826002541,2.3330224353862
"4833422C13Rik",1.14923681873713,0.220518931537589
"4930439D14Rik",1.13566964310378,0
"4930539E08Rik",0.556192120181665,0.117364518919043
"4930572O13Rik",0.348347520678061,0
"4931428F04Rik",2.73793546014636,0.0684400040324224
"5330417C22Rik",0.658198245029278,0.103526950605159
"5330434G04Rik",0.733284653281871,0.0683274467245325
"6330403K07Rik",5.12687154286806,0.302036854508277
"6330403L08Rik",2.38822504332236,2.40175453583933
"9330121K16Rik",0.94777106641636,0.238559354115531
"9330161L09Rik",1.71088946019994,2.23770648831094
"A230057D06Rik",0.815907975867825,0.12033152349596
"A330076H08Rik",1.1849635045246,0.12125876592508
"A730020E08Rik",0.892525810705945,0.186899179146419
"A830082N09Rik",1.77686396619479,0.148737217647163
"AC117202.2",0.469113091427064,0
"AC122291.1",1.42669388835282,0.47340210266527
"AC125351.1",2.57155251008589,1.32708342026335
"AC154766.1",1.27299508158076,0
"AC157931.1",0.689925428326592,0
"AC162863.1",0.929397552312518,0
"AI593442",2.39959511660154,0.815795746736871
"AI606473",0.363714469684479,0
"AU022754",0.808352781786707,0
"AW551984",1.08105863770634,0.121647934373713
"Abca5",1.32461588425757,0.153881760253114
"Abcc8",0.346827477694896,0.0252120732436729
"Ablim3",0.605218756091564,0.0227723548469294
"Ache",4.06201232996112,0.556441241884191
"Ackr1",2.9957494390684,0.608344456751015
"Acr",0.933667623856247,0.136417585056815
"Actl6b",1.45366460203054,0.0275377155938255
"Adamts15",0.801866783063381,0.0326615545486452
"Adarb1",1.2659973467433,1.0050885027519
"Adarb2",0.503843234016317,0.101968320463467
"Adcy1",1.5690285849815,0.0529629314850639
"Adcyap1",0.703914280408281,0.0610320110985842
"Add2",1.197961380973,0.0902700132508874
"Adgra1",1.1182065366637,0.0097602070221801
"Adra2c",0.985875922399023,0.124129563442049
"Ahi1",1.84999781516533,0.173914185430433
"Ajap1",0.415060823877425,0.0951527357002249
"Aldh1b1",2.84604327633413,2.76749413692661
"Alkal2",0.672768008720151,0.0884729426338692
"Amer3",0.68834412718474,0.038035984888871
"Amigo1",3.81615817522035,2.49477071304268
"Amy1",0.891556297698478,0.139801936264678
"Ankrd34a",1.74412052584664,0
"Ankrd34b",0.768076230077638,0.0364261314883559
"Ankrd35",0.987750684029116,0.0560819258543499
"Ankrd45",0.913489013053838,0.14720927806807
"Ap1s2",4.78235332545266,5.00337093454434
"Ap3b2",2.22941890368277,0.063311701284704
"Arfgef3",0.746306873522487,0.0552708722205244
"Arhgap44",0.952170922813732,0.0798804807088109
"Arhgdig",1.87262692579741,0.189420015693202
"Arl13b",2.70146007628578,0.549951138275934
"Armcx1",3.55719444321592,0.374041389981353
"Arx",1.59620852328667,0
"Asgr1",0.428684933517834,0.232014192017917
"Atl1",1.54028492363062,0.179788693114284
"Atp1a3",4.68951176577805,2.91846228323756
"Atp2b3",0.821673285433398,0.034049191372452
"Atp6ap1l",0.701757415052011,0.0340959354380936
"Atp6v1g2",4.2304119766859,1.24262314606988
"Azin2",1.47060400193343,0.196605275455819
"B230208B08Rik",0.440452618809487,0.0691136296884126
"B230334C09Rik",1.87001987691272,0.297325118708535
"B3galnt1",2.23904599592217,1.83105121441538
"B3galt1",0.614830941487103,0.0913980939284103
"B4galnt4",2.21876889199635,0.0536562743163224
"B4galt6",2.30410378995434,2.31224293324999
"B630019K06Rik",3.8178839916505,2.06980673074321
"BC024139",0.691484110384941,0
"BC030343",1.06450047585558,0
"BC030500",0.89546441310006,0.0762507885825997
"Baiap3",1.00490928458322,0
"Barhl2",0.540348664446317,0
"Basp1",3.29779635808648,1.48374917655151
"Bcl11a",0.975425464400678,0.258652006776973
"Begain",1.42496075640297,0.0609260384991757
"Bend4",1.36835261284725,1.32860701953912
"Bend6",1.81555988248169,0.506897033745028
"Bex1",3.30698576024054,0.227175961071474
"Bex2",4.86835434840873,0
"Bex4",2.98774802364133,0.140385100370716
"Bhlhe22",1.90523339685878,0.0607253577569667
"Bicdl1",1.12703738062249,0.300106923924082
"Bsn",1.50577098156064,0.132959741695197
"Btbd8",1.30440486846326,0.141862955554296
"C1qtnf4",2.68023967283533,0.670079180755399
"C230004F18Rik",0.838186895914668,0.072716458677671
"C78859",0.84116599784739,0.0959520160598402
"Cabp7",0.82654120156843,0
"Cabyr",1.93519139222645,0.552408040532016
"Cacna1a",0.967908356085037,0.112642949546456
"Cacna1b",0.7622692380843,0.0498985865065348
"Cacna1g",1.27658000955441,0.0216584408375199
"Cacna2d1",0.867443989856605,0.100957883447647
"Cacna2d2",0.824193915770839,0.020407090814135
"Cacng2",0.360875384688463,0.0544514691035566
"Cacng5",1.23997392616553,0.0540067890649861
"Cadm3",2.58241093660711,0.0221276360853138
"Cadps",0.744167242016645,0.0989709102979644
"Calb1",0.795351477957532,0.0750113710624519
"Calb2",1.20490264456172,0.049772068734879
"Calca",0.561238278259989,0
"Calm2",7.52980231859756,5.66332979664237
"Caly",1.8641493863633,0.239230831290371
"Camk1g",1.12394602769716,0
"Camk2b",3.14354818043033,0.257062694936139
"Camkv",2.45179579962024,0.0319958933576677
"Camsap3",1.52713268112497,0.021993904563683
"Carmil2",1.7746860261817,0
"Casp3",4.43736279179144,1.37777053341536
"Cbarp",3.11899192406296,0.0314973619576911
"Cbln2",1.6230002978954,0.0439898543988971
"Cbln4",0.772166132247251,0.0944806114532507
"Ccdc116",0.999126581518874,0
"Ccdc120",1.27113542071047,0.0275174945359694
"Ccdc177",1.18662431832503,0.0261805099401312
"Ccdc184",2.55597928801773,2.33494823521844
"Ccdc6",1.85833864320056,0.670751026188356
"Ccdc92b",1.10874979957168,0.988920673345449
"Cck",2.34354304990609,0.0964712097195797
"Ccl27a",3.64614095321281,0.0744173428558794
"Cd200",2.6240075570528,0.345186681068079
