"","mouse_FVN_Swiss","mouse_C57BL6"
"1110017D15Rik",1.32681255161502,0.475927124256824
"1500009L16Rik",1.08726182141179,0.340543904171656
"1600029O15Rik",0.534256708564483,0.468000083784737
"1700016P03Rik",3.5290424113965,0.37658509732706
"2210008F06Rik",1.73035191824667,0.257612609404907
"2610035F20Rik",1.85457512672702,0.0857298285406878
"2900055J20Rik",1.81797999383348,0.550108019056412
"3300002P13Rik",2.21214363779572,0.015727889942704
"4732496C06Rik",1.58633408702164,2.8325202490841
"4833422C13Rik",1.50659004666263,0.372193800702547
"4930439D14Rik",0.716291327565103,0.934790847648236
"4930539E08Rik",0.535953922377326,0.35448674262915
"4930572O13Rik",0.395600731231587,0.132827201104696
"4931428F04Rik",3.63696622478922,0.616535813026892
"5330417C22Rik",0.861105552206038,0.203318704037554
"5330434G04Rik",1.05178057562642,0.12212211795172
"6330403K07Rik",7.07585207745246,1.00909623092682
"6330403L08Rik",2.92685959778329,1.92368455442753
"9330121K16Rik",1.28969204744704,0.293984351864097
"9330161L09Rik",1.79724028857089,1.89874099943086
"A230057D06Rik",1.11374875889997,0.207509064528761
"A330076H08Rik",1.71367928792135,0.190484824752676
"A730020E08Rik",1.1530577321086,0.311747063698856
"A830082N09Rik",2.39561352156025,0.421394730976198
"AC117202.2",0.520929335926876,0.189217331776196
"AC122291.1",1.05083922768186,1.27892082359613
"AC125351.1",3.26850631429932,1.33948338648788
"AC154766.1",1.61725886251784,0.335266732470437
"AC157931.1",1.04146657483809,0.0373642109657347
"AC162863.1",1.39257906571231,0.0594149519314425
"AI593442",3.12718849955143,0.971051221588049
"AI606473",0.503975354188121,0.0591289609015523
"AU022754",1.14504669059841,0.109569220683112
"AW551984",1.39597086147,0.325805090246822
"Abca5",1.86111262601233,0.269814173219929
"Abcc8",0.44343360744463,0.101489411938267
"Ablim3",0.826664753492983,0.120230307743004
"Ache",4.12145753811346,2.25721222878937
"Ackr1",4.12813568126875,0.811208985984403
"Acr",1.43478728958876,0.0965628969405813
"Actl6b",2.12305438492825,0.154885098776689
"Adamts15",0.985601777337468,0.256496048816187
"Adarb1",1.44812255841511,0.976183364534756
"Adarb2",0.632568648945591,0.190271039176777
"Adcy1",2.32273451704525,0.151503067677497
"Adcyap1",0.818490994096541,0.282218521276206
"Add2",1.74802561658269,0.162809490953472
"Adgra1",1.67420140617213,0.0774878610230629
"Adra2c",1.46055161162998,0.139661514843452
"Ahi1",2.4368934704803,0.498422301897283
"Ajap1",0.603261056597075,0.0904315761591316
"Aldh1b1",2.3079408139403,3.27760836122498
"Alkal2",0.498322187502837,0.533260569242159
"Amer3",1.00408533122119,0.0869165025049071
"Amigo1",4.29380480176216,2.73752364590744
"Amy1",0.967907142053674,0.448872128170782
"Ankrd34a",2.49106692945149,0.218482159769077
"Ankrd34b",1.00845986245312,0.191915502454446
"Ankrd35",0.853712193628362,0.639199984042393
"Ankrd45",1.21381261350743,0.267565995164057
"Ap1s2",4.0299858708064,5.55118365281397
"Ap3b2",3.31354104015483,0.197758433070688
"Arfgef3",1.01533383644376,0.165390280315389
"Arhgap44",1.32667509519343,0.188334550929037
"Arhgdig",2.70277204087903,0.304646495048886
"Arl13b",2.34718494326532,1.93569634867375
"Armcx1",4.74768654134919,0.923937330732016
"Arx",2.41613858141515,0.0806654607809191
"Asgr1",0.612029896400533,0.169922720245514
"Atl1",1.88932132800433,0.554629954545447
"Atp1a3",4.52542219933938,3.94756539514164
"Atp2b3",1.18679555851823,0.1083792494537
"Atp6ap1l",0.932729851779858,0.165825793108186
"Atp6v1g2",5.01129988256189,2.05324064373641
"Azin2",1.71040827534727,0.62377589945752
"B230208B08Rik",0.407909483631515,0.283258367529675
"B230334C09Rik",2.41893022030404,0.603375947343219
"B3galnt1",2.08298238459841,2.17160426507706
"B3galt1",0.793271857135168,0.196978716515699
"B4galnt4",3.2649599093932,0.220795442934091
"B4galt6",2.49546992504383,2.14072799339886
"B630019K06Rik",4.95971385612955,1.94474422977769
"BC024139",1.08077954589914,0.00510854911754768
"BC030343",1.29059112142373,0.334420923055656
"BC030500",1.30200005283316,0.130138916074869
"Baiap3",1.05029688126549,0.46274049519463
"Barhl2",0.725805029294912,0.107900012980639
"Basp1",3.77984408283968,1.96898100815995
"Bcl11a",0.662774982797128,0.890607906991931
"Begain",2.09954267232765,0.152684221016976
"Bend4",1.55563209329653,1.18461027080006
"Bend6",1.72439819372637,1.24099493577427
"Bex1",4.98725477085019,0.296845476372554
"Bex2",7.04878541830413,0.526299988045894
"Bex4",4.51245909650433,0.229944373250893
"Bhlhe22",2.82901849860435,0.174667413280497
"Bicdl1",1.35149699983382,0.51716998546337
"Bsn",2.07571476788559,0.320664548593586
"Btbd8",1.46797385524119,0.580011048578088
"C1qtnf4",4.05983254728224,0.468015661654314
"C230004F18Rik",1.18499278797185,0.151996521746138
"C78859",1.09587858666025,0.245685491742366
"Cabp7",1.2284874484184,0.0615676347904901
"Cabyr",1.97272935071388,1.21095400270274
"Cacna1a",1.29099091480744,0.257578413933646
"Cacna1b",1.05660039577172,0.148544149318921
"Cacna1g",1.95089308726364,0.0590952822003972
"Cacna2d1",1.20052203233767,0.192757649481197
"Cacna2d2",1.26087996403279,0.0402002110632829
"Cacng2",0.48174406714431,0.101903329747144
"Cacng5",1.85623345446114,0.107763270356596
"Cadm3",3.90487354623604,0.145114502920902
"Cadps",1.02573162725798,0.175200239071133
"Calb1",0.939273504106682,0.309249651629485
"Calb2",1.81264920887374,0.0955591128752784
"Calca",0.85191867442295,0.0262737924874033
"Calm2",6.91630031499003,7.13338031077656
"Caly",2.70529675763217,0.315686158966574
"Camk1g",1.67471383505909,0.0800511824068945
"Camk2b",2.77219856920283,2.0252363475073
"Camkv",3.4105748440525,0.402964182610726
"Camsap3",2.12573965504917,0.250782190660642
"Carmil2",1.89516316041386,0.781925520637706
"Casp3",4.37569956929522,2.9615219822876
"Cbarp",4.5721290011609,0.303749700549627
"Cbln2",2.27992058860073,0.258689821779983
"Cbln4",0.910879338674818,0.311949316226129
"Ccdc116",1.02980132914986,0.472722886582329
"Ccdc120",1.86986389310227,0.125439044280395
"Ccdc177",1.79593677908263,0.0732540109696807
"Ccdc184",3.86481855580893,1.30022940230079
"Ccdc6",2.14728864112745,1.01171358650842
"Ccdc92b",1.49384066960128,0.711880725182666
"Cck",3.40882007883784,0.287889729497549
"Ccl27a",4.8563222267799,0.801370533663142
"Cd200",3.47652408569568,0.738645156497922
"Cd24a",4.1890079762305,5.88929258775048
"Cd274",2.00712546549839,1.97310933655294
"Cdca7",2.39902091684836,2.43853228512265
"Cdh4",0.804374791336791,0.0939043412809986
"Cdhr1",0.821361591910306,0.0899368500597382
"Cdk5r1",6.18844433651248,1.78062658795878
"Cdkl2",1.22567533621686,1.16669587697183
"Cdon",1.52307821617461,0.292752649268865
"Cdr1",2.37728288219265,0.958389117304734
"Ceacam16",0.590089443439622,0.130591449196539
"Celf3",2.82333626844311,0.601940002453686
"Celf4",1.06361562371616,0.266557566349429
"Celf5",2.22476953276545,0.024921988580936
"Celf6",1.08278971914734,0.13721361291628
"Celsr3",2.30936219050218,1.36613826524321
"Cep170b",2.91446815830225,0.384854029175922
"Cgn",0.874157020313857,0.181730090225495
"Cgref1",2.20200028710354,1.00862684471591
"Chac1",3.38505744779423,1.0994362535997
"Chd3os",5.40624406735303,3.60805195696246
"Chd5",2.22572030491718,0.122123410216151
"Chgb",3.63393141430811,0.279012619294822
"Chl1",2.00544639738281,0.60029805189199
"Chodl",0.606910592578844,0.14613064084401
"Chrm4",3.00426380931746,0.241918232745045
"Chrm5",0.55654336890262,0
"Chrnb2",2.25407571651992,0.322199488221017
"Cib2",2.41246695595315,1.57052368197507
"Cited2",6.21189210805161,7.25989650231638
"Ckmt1",3.60513056513752,0.432358257679526
"Cldn3",0.845506123471037,0.0215216647767466
"Clec2l",2.71017216033059,0.268828621339201
"Clstn2",0.78619336469625,0.149505422644581
"Clstn3",2.97388804877307,0.180227025549802
"Cnih2",5.34355940020451,1.01494010271168
"Cnnm1",0.994850755334996,0.0824700431514739
