"","other","neuron"
"1700016C15Rik",0.360075778352932,1.58958392630661
"1700016G14Rik",0.283431929713365,0.163881118730797
"1700016G22Rik",0.342130450241429,0.163620108596684
"1700016J18Rik",0.352614337762822,0.369575254664819
"1700016K19Rik",0.33847802122309,0.796835939220978
"1700016P03Rik",1.45767783873556,7.3084879160942
"1700017B05Rik",5.11249233202257,2.8746151678107
"1700017J07Rik",0.393300927771544,0
"1700018A04Rik",0.200996445272112,0.0280269073637687
"1700018G05Rik",0.531754838644496,1.39823345825492
"1700018L02Rik",0.641537581022075,0.542577922207975
"1700018M17Rik",0.302588143328724,0
"1700019N19Rik",0.309748886701704,0.154196627346388
"1700020I14Rik",5.42416229810616,8.08157882747
"1700020L24Rik",1.82034976351628,0.177986999520109
"1700020N01Rik",0.516274161248893,0.0391329032718342
"1700021F02Rik",0.158048964863263,0
"1700021G15Rik",0.158483540874795,0
"1700021N21Rik",0.314216075033637,1.08896843254433
"1700021P04Rik",0.110394291001944,0
"1700022H01Rik",0.420740522597492,0.772713286384244
"1700022I11Rik",0.306632289641943,1.13851530664237
"1700022N22Rik",1.43110964201158,3.0794081454903
"1700023F06Rik",0.448493842434851,2.23614000589115
"1700024J04Rik",0.217052663709074,0.074803457209903
"1700025A08Rik",0.277639409957579,0
"1700025F24Rik",0.287873372586352,1.63699375303225
"1700025G04Rik",0.906351316744111,1.60668189575632
"1700025O08Rik",1.16996782483256,0
"1700026J14Rik",0.145479616101873,0.145176419533115
"1700027H10Rik",0.33676228653016,1.3492566690864
"1700027J19Rik",0.763231070555906,0.534360866928752
"1700028J19Rik",1.10407036581004,1.56532696149596
"1700029E06Rik",0.165057914328686,0
"1700029H14Rik",0.866803082271964,0.666179609681653
"1700029I15Rik",1.43857654878265,3.05770391581166
"1700029J07Rik",0.776976118695275,2.28573241830624
"1700029P11Rik",0.0518070589887254,0.88703732456048
"1700030C10Rik",0.405787994898226,0.0266077831797566
"1700030C12Rik",0.134534686823282,1.33866936434749
"1700030C14Rik",0.182631061390226,0
"1700030E10Rik",0.344466129651015,0
"1700030J22Rik",1.03669711216287,2.51986556605828
"1700030K09Rik",1.89442090909475,2.46745239454533
"1700030N03Rik",0.176772165446559,0.0208589329101741
"1700031L13Rik",0.0760009517137604,0
"1700031P21Rik",0.200334052781206,0
"1700034H15Rik",0.409821441457257,1.78318978478903
"1700036O09Rik",0.15581803666411,0
"1700037F03Rik",0.380249888482403,0.147666699296338
"1700037H04Rik",3.08146314780668,4.83906045429097
"1700039I01Rik",0.159776144523386,0
"1700039M10Rik",0.434089630894967,2.02039396616831
"1700040D17Rik",1.0817602619838,2.45345004307923
"1700040K01Rik",0.614216482906933,0.673303198128465
"1700040L08Rik",0.29364725291769,0.258706591155916
"1700041G16Rik",1.10793994717138,0.106028729399509
"1700041I07Rik",0.226689851591836,0
"1700042D02Rik",0.265677255138174,0
"1700047G07Rik",0.710247216561679,0
"1700047M11Rik",2.14498699207218,0.527273721085141
"1700052K11Rik",0.801437820860924,1.27416735843717
"1700054O05Rik",0.229047204324964,0
"1700054O19Rik",0.724153973955268,0
"1700055C04Rik",0.156815974090116,0
"1700055D18Rik",0.933953254535231,0.44578145474764
"1700056N10Rik",2.43864507485192,3.667854969097
"1700061G19Rik",0.807183591020913,2.03197579208863
"1700061J23Rik",0.243824320954406,0.0100178737219689
"1700063I16Rik",0.138348188471411,0
"1700064H15Rik",0.388989928560117,0.268142676477444
"1700064M15Rik",0.887733638855635,0.836375867931794
"1700065D16Rik",0.355996265631367,1.2435629652965
"1700066B17Rik",0.349573566825916,0
"1700066B19Rik",0.395806790473332,0.0313720526343133
"1700066J03Rik",0.206982133442531,1.68017384943718
"1700066M21Rik",3.41775330879769,4.08836223217961
"1700067K01Rik",1.02948202351871,1.93113315149207
"1700069B07Rik",0.671037880659772,1.48619406059313
"1700072G22Rik",0.266044415975616,0.372464527397168
"1700072O05Rik",0.198504764990738,0
"1700081N11Rik",0.468804302576786,2.1351489717673
"1700084C06Rik",0.28287715009402,0.273588557735007
"1700084E18Rik",0.952134197030843,1.06162954973118
"1700086L19Rik",1.35463413741449,5.4716545881576
"1700086O06Rik",0.960532470002805,0.907114215816599
"1700086P04Rik",0.488885492669122,0.610144967615002
"1700093J21Rik",1.10139443044885,3.05483105195344
"1700093K21Rik",0.371922568062285,1.04384898536319
"1700095J03Rik",0.291768214953275,1.13811120093435
"1700095K22Rik",0.600533011582538,0
"1700096K18Rik",4.31276134139438,2.67946868300747
"1700097M23Rik",0.113685625838417,1.01823892439871
"1700101I11Rik",0.960296801958054,2.5718190146362
"1700102P08Rik",0.921161395792221,1.63133877116087
"1700109G14Rik",0.632773895994291,0.205148411835022
"1700109G15Rik",1.4070304767291,0
"1700109H08Rik",2.49897747706363,4.71061087152559
"1700110C19Rik",2.52422169248394,4.9140682608147
"1700112J05Rik",0.219710194244541,0
"1700112J16Rik",0.456181443518696,0.817178486640965
"1700113A16Rik",0.947493794475486,1.7477672353209
"1700113B19Rik",0.298191613176946,0
"1700116B05Rik",0.294397609254399,0
"1700120B22Rik",0.234250808283984,0.225315954547353
"1700120C14Rik",0.408049530797232,0.354768460978743
"1700122E12Rik",0.947499683781562,0
"1700123M08Rik",0.449544390410538,0.755907041725304
"1700123O20Rik",4.85921017646992,5.08580633355611
"1700124L16Rik",0.819492186376628,2.84451930693962
"1700124M09Rik",0.250365411709209,0
"1700125G22Rik",0.27613126946562,0.142402845085318
"1700127F24Rik",0.111850348381443,0
"1810006J02Rik",0.308994188367049,0
"1810010H24Rik",2.07501154944736,3.63302094630538
"1810010K12Rik",0.164311435792644,0.0439638657726765
"1810011H11Rik",2.07988389550464,0.024491162093467
"1810012K16Rik",0.53002795044172,1.13078856131715
"1810013D15Rik",0.416037228965999,0.0320737602944069
"1810013L24Rik",4.20564948140886,6.54167288908346
"1810014B01Rik",1.96461825272769,1.20665712209688
"1810019N24Rik",0.576206922596022,0.0525322978331755
"1810021B22Rik",0.496407514710812,0.759095921866215
"1810022K09Rik",2.74404609856441,3.60773654036065
"1810024B03Rik",1.06508518935515,0.486133549279699
"1810026B05Rik",1.90493276876214,2.99730821134952
"1810030O07Rik",3.92918999190238,4.32558543432695
"1810032O08Rik",2.48504117533127,4.40336333953903
"1810037I17Rik",7.81724589992526,6.43133790668545
"1810041H14Rik",0.619770566822365,0.157868315300516
"1810041L15Rik",1.29611650742863,2.86044869778199
"1810043G02Rik",4.10825996752631,5.06722993587801
"1810044D09Rik",3.82601822691039,3.07272333493443
"1810055G02Rik",3.06325633082825,5.19817762675773
"1810058I24Rik",5.56911373305639,4.22553346373896
"1810062G17Rik",0.314905843684158,0
"1810063I02Rik",0.195503937477296,0
"1810064F22Rik",0.531042180053991,0
"2010001A14Rik",1.92196868456676,1.39881751204525
"2010007H06Rik",0.515865647519568,0.0247731624539603
"2010008C14Rik",4.87941904771909,0.232296480113317
"2010013B24Rik",1.53093697680582,0
"2010016I18Rik",0.439050658007561,0.0356286812384834
"2010107E04Rik",6.70546107560964,6.15100476421014
"2010109A12Rik",0.620606927268828,0.336361316415543
"2010109I03Rik",0.434715354973881,0
"2010109P13Rik",0.196579550452507,0
"2010110E17Rik",0.278920127823437,0.974306850829932
"2010110G14Rik",0.671209517045184,0.00722527254865025
"2010110K18Rik",0.444677723263486,0.156358984220603
"2010111I01Rik",0.549603273066921,0.991566820297126
"2010203P06Rik",0.217489986562886,0.133740691067094
"2010300C02Rik",0.352828921893104,1.03281653890447
"2010310C07Rik",0.555598592989411,0.216038676037055
"2010315B03Rik",2.56512565422254,2.45721384746822
"2010320M18Rik",5.36067957579341,5.60450205940699
"2200002A13Rik",0.655008391339953,1.04846245660111
"2200002D01Rik",0.912253631426754,0.350978468573812
"2200002J24Rik",0.472493288869449,0
"2210008F06Rik",0.720876108881707,4.08109877862207
"2210011C24Rik",1.45127996096875,0.673585061272224
"2210016F16Rik",5.4017181854263,4.42992961770688
"2210016L21Rik",4.15959749080066,6.65897526858874
"2210039B01Rik",0.364720863823618,0.039807149789315
"2210408F21Rik",0.507030388637567,0.55888388380905
"2210414B05Rik",0.35259678696686,0
"2210417A02Rik",0.954323368987249,0
"2300009A05Rik",3.09786722758631,3.22460978782812
"2310001H17Rik",1.23750573749982,0.641538453856838
"2310009A05Rik",4.27947036644253,3.16463485789738
"2310009B15Rik",3.69293287253886,3.30780674782828
"2310010J17Rik",2.54620031813214,1.40569024804133
"2310011J03Rik",6.99890008834958,5.85943539960805
"2310014F06Rik",0.277264034388352,0.301445521860158
"2310015A10Rik",2.85618979053137,2.96549037613215
"2310022A10Rik",2.43108427058631,3.21395756581725
"2310022B05Rik",3.16451942166556,4.596070157755
"2310026L22Rik",1.54667333169381,4.37369829263289
"2310031A07Rik",1.64160023273025,2.18163160454523
"2310033P09Rik",4.71076486606283,5.27276812793479
"2310034C09Rik",0.0801357986911221,0
"2310034O05Rik",0.482761528036719,0.121661608184932
"2310035C23Rik",2.47759809486223,4.04924559399922
"2310040G24Rik",2.47193461333557,1.76848466904725
"2310047D07Rik",0.487577136616754,0.296657359099821
"2310058D17Rik",0.678710104502026,1.47610937816175
"2310061I04Rik",4.15572920041672,6.1265691324829
"2310074N15Rik",1.14531761723239,3.17846375939227
"2400006E01Rik",0.153390181477666,0.0386810597006071
"2410004B18Rik",4.61934892695005,5.90324283770523
"2410004P03Rik",1.04408737939319,1.44068699849253
"2410006H16Rik",8.02272899426414,8.53129856282606
"2410015M20Rik",6.45664670860567,6.50590001744898
"2410022M11Rik",3.76364109869096,3.57021112816855
"2410024N13Rik",0.11757461584895,0.16982322019832
"2410080I02Rik",0.343198510685005,0.395444369884885
"2410089E03Rik",1.53805759343269,3.97804695961044
"2410131K14Rik",2.92054659290879,5.28634472395139
"2410137M14Rik",0.0654928101081671,1.52621235421172
"2500002B13Rik",0.967831820753956,0.535123035154578
"2500004C02Rik",2.38499976448544,2.96187881711397
"2510009E07Rik",3.48148487946192,4.98020228020082
"2510039O18Rik",6.11980953050104,5.81465211765103
"2510046G10Rik",2.74587172988183,1.74798357126142
"2600006K01Rik",0.963096236725321,2.05737873136682
"2610001J05Rik",6.88946497994873,5.95003774117603
"2610002M06Rik",1.95126847002437,3.91202032089029
"2610005L07Rik",0.388548680479249,0.407472779588206
"2610008E11Rik",1.91372791167937,3.29780265453741
"2610017A05Rik",0.668679268145789,0.081658170535497
"2610020C07Rik",2.2370360774777,3.60562402231312
"2610021A01Rik",1.93621293471812,2.85153285934629
"2610035D17Rik",0.95880015018621,0.831618304986425
"2610035F20Rik",0.623994004034483,4.9319484589319
"2610037D02Rik",0.624125320381507,1.15965500411517
"2610042L04Rik",0.31698158744948,0.564374342354771
"2610044O15Rik8",2.20301712350416,2.79545743609917
"2610203C22Rik",0.280346456925611,0.0403641529360893
"2610301B20Rik",2.29986389625517,3.46762668455513
"2610306M01Rik",4.48872936834721,4.98227177177039
"2610316D01Rik",0.530334861883128,1.53975300189341
"2610318N02Rik",0.517736292647713,0.688512003414574
"2610507B11Rik",5.17194856313121,5.85984635314428
"2610507I01Rik",2.18545356234288,0.662792998462134
"2610528A11Rik",1.06308000652716,0.499293793695507
"2700033N17Rik",1.07671990205049,4.51565570497402
"2700038G22Rik",1.87073857629892,2.13487430657656
"2700046A07Rik",1.04879145844846,0.338703143118283
"2700046G09Rik",1.79798019357535,2.82502905914113
"2700049A03Rik",1.10439243332449,1.85048326809927
"2700062C07Rik",3.33340299487327,4.07057836232353
"2700081O15Rik",2.89758457341116,7.38920586163603
"2700097O09Rik",1.68102311777051,2.72416948232262
"2700099C18Rik",0.39532025829288,1.51682098047921
"2810001G20Rik",2.40737106360207,4.06498032634155
"2810002D19Rik",2.81110830106357,2.53026900070015
"2810006K23Rik",2.12750403041141,2.60274357457648
"2810021J22Rik",1.84372261278072,2.51769268264482
"2810025M15Rik",4.6659645951994,4.19280029958982
"2810029C07Rik",2.06037435162081,5.06267658719205
"2810030D12Rik",0.289625174981046,0.11884110367285
"2810039B14Rik",0.99063521670759,2.53657729682315
"2810049E08Rik",0.277338239477454,1.53506051915311
"2810402E24Rik",3.66727960660879,2.32735426620186
"2810403A07Rik",3.7556475502005,6.03984200456797
"2810403D21Rik",0.506720478984849,0.154925729341658
"2810403G07Rik",0.582512822641876,0
"2810405F17Rik",2.20902603185607,2.33628660733082
"2810408A11Rik",1.23541231790443,3.47816874032362
"2810408I11Rik",0.808581415567194,0.187890527506554
"2810410L24Rik",2.06043512885598,5.1343536976093
"2810414N06Rik",1.65610207218007,0.570029607685266
"2810428J06Rik",1.15910333759361,2.22402645443168
"2810429I04Rik",0.604332354389248,1.57263543491071
"2810433D01Rik",0.330300462852588,0.0647656315477936
"2810454H06Rik",1.13905193711626,1.23826606838956
"2810459M11Rik",1.46483011705089,3.53291308339116
"2810468N07Rik",3.40339771663281,4.03175432762711
"2810474O19Rik",3.19088946491773,2.96718221447141
"2900005J15Rik",1.23304004626349,0.454062282954535
"2900011O08Rik",0.935826548478444,4.03500764054831
"2900026A02Rik",0.729593030732557,2.08696054793672
"2900042G08Rik",0.134820141959301,0
"2900045O20Rik",0.464202330275409,0.469950605474182
"2900052L18Rik",2.02791545484729,3.96920254408364
"2900052N01Rik",0.816483329745971,0.972825497141502
"2900055J20Rik",0.882046676743014,4.77807063488343
"2900064F13Rik",0.77620055016142,3.27888696603572
"2900076A07Rik",2.18136946961843,3.9962979621559
"2900076G11Rik",0.469748414339736,1.8624662537872
"2900089D17Rik",0.429730239855798,1.09353023143583
"2900092C05Rik",0.805676722771614,0.0631484960495308
"2900092O11Rik",0.254750089950085,0
"2900097C17Rik",7.15948439251341,9.66670661281239
"3000002C10Rik",1.7381761701288,2.24953781871768
"3010001F23Rik",0.33022099310321,1.97456149829286
"3010003L21Rik",0.539478433393978,0.305748201716554
"3110002H16Rik",2.88591892804035,4.81595761232774
"3110009E18Rik",0.807000261037016,0.867850107512467
"3110031N09Rik",0.22964199721418,0.80989146053123
"3110039M20Rik",0.414571579139428,2.90143752732093
"3110040N11Rik",2.92355068156697,3.73484219167823
"3110043J17Rik",0.348463442221517,0.167829500444271
"3110043O21Rik",3.07936237069704,4.62455315161539
"3110045C21Rik",0.874865750917162,0.259851630689171
"3110056K07Rik",2.13679454529181,3.41017626786756
"3110062M04Rik",2.18731459109143,2.34174355812775
"3110067C02Rik",0.311588732741614,0.782266350021952
"3110070M22Rik",2.13022325639723,3.64616688770445
"3110079O15Rik",0.464894232436503,0.665721616945607
"3110082I17Rik",1.62486250426383,0.890248357508758
"3110082J24Rik",1.02136464151823,2.04576549710649
"3110083C13Rik",0.56249926243576,1.01161193673361
"3110099E03Rik",0.212380659278047,0.32107339368317
"3300002P13Rik",0.779959961226165,4.69138912694537
"3300005D01Rik",0.571305816149004,0.067634280093217
"3632451O06Rik",0.737175679168672,1.48854696165024
"3732407C23Rik",0.15919154724678,0.964113286454871
"3830403N18Rik",0.743936816944437,0.00953775567022545
"3830408C21Rik",0.605537306983288,1.94225656755915
"3830432H09Rik",0.260077825547828,1.06421437503863
"3930402G23Rik",0.455269323097498,1.0408930165965
"4430402I18Rik",0.41368658612277,0.372176425524132
"4631405K08Rik",0.18523683029322,0
"4631422I05Rik",0.188382617386942,0
"4632404H12Rik",2.72996535003588,3.36816900818182
"4632415L05Rik",3.83463857968868,6.14841984325119
"4632427E13Rik",2.62436676225284,2.89265238710462
"4632428C04Rik",0.685107676114794,0.410406762211267
"4632432E15Rik",0.684600269856909,0
"4732414G09Rik",0.225679654361889,0.82958386724205
"4732416N19Rik",1.33943197085105,1.71271089256767
"4732465J04Rik",0.507690446968182,0.00316968020150866
"4732487G21Rik",1.85771113406102,2.38767737324406
"4732490B19Rik",0.245372515125371,0.245064306841469
"4732491K20Rik",1.1369741690254,2.69839144127579
"4732496C06Rik",2.08287704260916,4.60422200529608
"4831440E17Rik",1.17032807312513,2.00837947276867
"4833403J16Rik",1.10823895276126,0
"4833411C07Rik",0.802970822295039,0.131810637627519
"4833413E03Rik",0.359574808596125,0.0688457096733685
"4833417C18Rik",2.21813168056777,0.980458864570802
"4833418N02Rik",1.2923684967482,1.84563419302579
"4833420G17Rik",3.51918187860004,5.58866644193866
"4833422C13Rik",0.703260643189649,3.67803172760368
"4833427F10Rik",0.322603546895308,0.074886021919469
"4833439L19Rik",4.76714569274305,6.20379900635857
"4833445I07Rik",2.06310752118365,3.23014063245174
"4921501I09Rik",0.491743982845804,0.264978495198274
"4921504A21Rik",0.423237301765019,1.21110001718671
"4921507G05Rik",0.566529976985372,0.0499616176633717
"4921517D22Rik",0.178168298667709,0.0238329611749614
"4921522P10Rik",0.276400234680886,1.20354214126727
"4921524J17Rik",2.19387745595213,2.67330579380296
"4921527H02Rik",0.50913469079395,0
"4921530L21Rik",0.327863430856042,0.302749900207052
"4921531C22Rik",3.07533941193675,2.06571057508514
"4921536K21Rik",0.863317082009979,1.58940385253126
"4922502N22Rik",0.166868086896256,0
"4930402H24Rik",1.9679299982756,3.83236232869745
"4930403P22Rik",1.46001600500098,1.34580063244303
"4930404I05Rik",0.858455945946697,0.332569721490624
"4930406D18Rik",0.342820907226323,0
"4930412L05Rik",0.364752555194645,0.507364716973612
"4930421C12Rik",0.167898514957236,1.08948422869139
"4930422M22Rik",0.632912695597193,1.82361201128166
"4930423D22Rik",0.556134550592224,1.43668039270568
"4930426I24Rik",0.925006839853027,1.94199497591472
"4930426L09Rik",0.894233971882422,0.521024161215277
"4930428D20Rik",0.188828104909718,0
"4930429F24Rik",0.492913809650376,0.82700993262789
"4930429H19Rik",0.4582625252553,3.72660467576957
"4930430E12Rik",1.94982992764822,0.0553394203619402
"4930430F08Rik",1.24378932236187,2.08102931749676
"4930431P19Rik",1.46732774881979,2.42275827560465
"4930432E11Rik",0.375766493550492,0.217358189896959
"4930432K21Rik",0.62474988694841,1.2293347575686
"4930435E12Rik",0.24585721679116,0
"4930435F18Rik",0.583033827741855,0.00791612881987575
"4930438A08Rik",0.433614448128314,0.00829026420381535
"4930439D14Rik",0.597455405393952,4.12799039862627
"4930442G15Rik",0.11875426437356,0.43658608694482
"4930442H23Rik",0.262357688249532,0.392815740626821
"4930443O20Rik",0.200439377550942,0.31920005698138
"4930444E06Rik",0.356389383477477,0.084149018481485
"4930447K03Rik",0.890113367620325,0.354080592437123
"4930447M23Rik",0.680670786908204,1.88959027855154
"4930448A20Rik",0.792394672925136,0.932572645349125
"4930448I18Rik",0.214796112415946,0.0579137526108065
"4930449E01Rik",0.16962591592216,0.167785729513165
"4930449I04Rik",0.260871612645263,0.117728408182548
"4930451G09Rik",0.815485096106764,1.30618890832385
"4930453N24Rik",3.30168894447766,3.12216412211997
"4930455B14Rik",0.113229532703269,0
"4930455G09Rik",2.37478916413515,0.686536669297462
"4930455M05Rik",0.279565779163196,0.39470112020615
"4930456G14Rik",0.225499624228063,1.39728059213825
"4930459C07Rik",0.274997018600257,0
"4930461C15Rik",0.222900205694783,0.832283708009251
"4930463O16Rik",0.190457003749559,0.0456459226595644
"4930465K10Rik",0.365348125475434,0.107405756314781
"4930469K13Rik",0.298344129616946,0.221421971201482
"4930471C04Rik",0.102083906261225,1.23118932901808
"4930473A02Rik",1.18674223117496,3.03333564296102
"4930474N09Rik",0.309758974047354,1.88272445508759
"4930478M09Rik",0.49666452085056,0
"4930479D17Rik",0.30620236522339,0.311803683815706
"4930480E11Rik",0.153762446296074,0
"4930480K23Rik",0.815665515369151,1.25408168662025
"4930481A15Rik",1.64632702703825,0.265998378909361
"4930481B07Rik",1.00505503277207,2.21590584100711
"4930483J18Rik",0.259233570615452,0.077365942717972
"4930487D11Rik",0.237296848917272,0
"4930488L21Rik",0.265828108061864,0.348832227099572
"4930488N15Rik",0.308312533563636,0.635158079186483
"4930500F10Rik",0.211347948504499,1.39097406503813
"4930502E09Rik",0.657219677741752,0.97645395934661
"4930503L19Rik",2.36785141173862,3.67277342857447
"4930503O07Rik",0.195387330837483,0
"4930505N22Rik",0.422505015170596,0.482404537035973
"4930506C21Rik",0.529377921872116,0.834311762707297
"4930507D05Rik",1.05338506846319,2.39897387243575
"4930507D10Rik",0.217631055312925,0.020233462249208
"4930509G22Rik",0.434022319346292,0.245228622005973
"4930511J24Rik",0.122607965733661,0
"4930515G13Rik",0.224072134618415,0
"4930516B21Rik",1.79731017683597,5.04350896700574
"4930518I17Rik",0.102210959913739,0
"4930519A11Rik",0.17707775588629,0.183766388439202
"4930519G04Rik",0.393289673925275,0.191458394850001
"4930519P11Rik",0.476764707330358,0
"4930520O04Rik",0.788883508042218,1.47182175416321
"4930522L14Rik",1.68922138083574,0.98408185634471
"4930523C07Rik",1.55215289970658,0.197370702821806
"4930524J08Rik",2.81467626417851,3.50332823593522
"4930524N10Rik",0.0748729598305854,0
"4930526H09Rik",0.173962570826071,0
"4930527E20Rik",0.806423212914946,1.18651117128256
"4930527J03Rik",0.18889784182284,1.2009820849565
"4930528J11Rik",0.346183652652059,0.552050837439024
"4930529C04Rik",0.256006188402653,0
"4930529I22Rik",0.113173491304954,0.0224213498439391
"4930532G15Rik",0.848019763896416,0.169423027179727
"4930533N22Rik",0.365631595823509,0.0413296400816748
"4930534D22Rik",0.19555749660679,0.977136985163395
"4930534H03Rik",0.249850699216191,0
"4930537H20Rik",0.297656333554209,0.171273619177377
"4930539E08Rik",0.280350102409442,2.6626699639423
"4930539J05Rik",1.30454291410076,2.46177026380163
"4930544G11Rik",0.176537629705075,0.386146817150294
"4930544L04Rik",0.121195372295212,0.0489308277498268
"4930546C10Rik",0.233556430537315,0
"4930548H24Rik",0.182400502479471,0
"4930550C14Rik",0.340801601838743,0.351506184038629
"4930553P18Rik",0.289010307776461,1.3486252434003
"4930555A03Rik",1.16942506138011,0.054932674909786
"4930555M17Rik",0.104940781693802,0
"4930555O08Rik",0.207005927932364,0.645105054189305
"4930560O18Rik",0.137991437795052,0
"4930562C15Rik",0.667857962930237,1.56707448916913
"4930563E18Rik",0.367774003801378,0.148451396569442
"4930563E22Rik",1.07483936535951,3.31861490629512
"4930567H12Rik",0.284124709709667,0.0191898857683531
"4930568A12Rik",0.62243847067304,0
"4930570G19Rik",0.898194717417409,3.47673956392544
"4930572O13Rik",0.0844655544305831,2.64930496543051
"4930578C19Rik",0.372129844727681,0.0567905181484515
"4930578M01Rik",1.07333726719853,1.98309861396161
"4930578M07Rik",0.839336282924206,0.219417142544291
