"","cerebral_cortex","peritoneum","brain","blood"
"1110002E22Rik",0.258544370495853,0.0359106302965175,0.2478875088187,0.207748461196422
"1110008E08Rik",0.143611093774261,0,0,0.281029678168608
"1110017D15Rik",1.32681255161502,0.165342760318376,0.680643298505142,0.643912186734643
"1500009L16Rik",1.08726182141179,0.50614045636679,0.150590609793432,0.331781335915718
"1500015O10Rik",0.269702072626609,0.341391591665375,0.563667421988781,1.826242380372
"1600029O15Rik",0.534256708564483,0.197401003564568,0.280630661593888,0.980088402239788
"1700001K19Rik",0.350395922174593,0.533528966023025,1.09921164274809,2.24746439765426
"1700001L05Rik",0.763677663202212,0.105194167438757,0.577076053005087,1.95076869732252
"1700001L19Rik",0.537556605328303,0,0.313110810684099,0.193937210948207
"1700008K24Rik",0.309990783868753,0,0,0.284553953402978
"1700011D18Rik",0.323320988802103,0.465704269369612,0,0
"1700013A02Rik",0.0900961245543636,0,0.693224740050104,0
"1700013F07Rik",0.176803868137428,0.0537824228492913,0.625847101177156,0.878754338620938
"1700016C15Rik",0.391906373391345,0.0194596259826442,0.106753336644925,1.4248151959792
"1700016P03Rik",3.5290424113965,0,0.984030119371834,0.221042192074758
"1700022I11Rik",0.288608244603694,0.071799025498823,0.524640322978049,0.753644706184848
"1700023F06Rik",0.504934703637763,0.145696970506419,0.350758780159231,1.46660920503895
"1700029P11Rik",0.150788652559369,0,0,0.222726232994822
"1700030C12Rik",0.32221079916767,0,0.087780922110235,0.298890832169662
"1700039M10Rik",0.599456024721322,0,1.01922308037797,0.54135956988147
"1700066J03Rik",0.463752187802838,0,0.213574762781398,0.319088598423703
"1700093K21Rik",0.249448037472113,0.126462880724277,0.340340557691262,1.30975545581176
"1700097M23Rik",0.14546270348553,0,0.36471997654749,0.271919528147646
"2210008F06Rik",1.73035191824667,0,0.348905137637203,0.475455212458498
"2410137M14Rik",0.295927988764038,0,0,0.14864630975112
"2610002M06Rik",1.96208620523155,2.39992772898773,2.01024961259079,2.10790729846815
"2610035F20Rik",1.85457512672702,0.0579139242389388,0.141238678526942,0.0636000637165318
"2900055J20Rik",1.81797999383348,0.607018328234687,0.750893988930288,0.281029678168608
"2900076G11Rik",0.442976205873178,0,0.269386425282697,1.86585782008981
"3300002P13Rik",2.21214363779572,0,0.0503292478166528,0
"3732407C23Rik",0.2181451167786,0,0.0865379680750744,0.579773684108762
"4732496C06Rik",1.58633408702164,2.71540266585772,1.96217024551334,3.84341135252651
"4833422C13Rik",1.50659004666263,0.225266539896703,0.418091282148854,0.502609032223255
"4921522P10Rik",0.281383190866113,0.197715443038356,0.0716568639548144,0.932469840693909
"4930439D14Rik",0.716291327565103,0,1.45548406815108,1.53584664432327
"4930471C04Rik",0.248473024223963,0,0.0191686168919541,0.349252521951044
"4930474N09Rik",0.556983791200967,0,0.332353384648712,0.595832036688794
"4930539E08Rik",0.535953922377326,0.0916237001584922,0.526418109569665,0.497991026653426
"4930572O13Rik",0.395600731231587,0,0,0.425047043535026
"4930578M01Rik",0.654734941044533,0.646235085246902,2.70822183194361,1.48696637273182
"4931428F04Rik",3.63696622478922,0.0912533387098965,1.01339981106337,0.850010784170814
"4931440P22Rik",0.747749624689566,0.752451153057319,0.935960960655094,1.93057998370544
"4933406C10Rik",0.340774093822998,0.0565536510283052,0.244237391872559,0.371521083755874
"5330411O13Rik",0.169780152829923,0,0.038480077493648,1.86597952573909
"5330417C22Rik",0.861105552206038,0.126916890011549,0.0873701378691275,0.410949447037185
"5330429C05Rik",0.153386167652598,0.274278595215367,0,0
"5330434G04Rik",1.05178057562642,0.06435580082811,0.0528663789850071,0.260697437466765
"5330439K02Rik",0.750317673258509,0,2.33985785821855,0.829940992842636
"6330403K07Rik",7.07585207745246,0,2.42183082186168,0.807277117104134
"6330403L08Rik",2.92685959778329,2.55309318962766,1.95358689782417,1.13849184879074
"9130214F15Rik",0.254583154493798,0.888908317355137,0.203813171408122,0
"9230110C19Rik",1.09438745432283,0.0283867445383088,0.176634311727108,0.541937264244133
"9330121K16Rik",1.28969204744704,0.127632737801829,0.462625802082222,0.324964838520696
"9330161L09Rik",1.79724028857089,2.57276221271957,1.19514402437609,1.79351251853916
"9330162G02Rik",0.550572554207426,0,0.391646709042961,0.367594582129169
"9530080O11Rik",0.301275927644873,0.239550894076561,0.0266948251821993,0.297928105007249
"9630015K15Rik",0.54746563230826,0.29389416320184,0.331627715016803,1.84326746011768
"A230006K03Rik",0.218697963882115,0.106822402542529,0.108946154956661,0.327859385933743
"A230057D06Rik",1.11374875889997,0.0969321138561131,0.15143317499478,0.39627729486992
"A230103J11Rik",0.47392630400737,0,0.603700595532348,1.8423462593522
"A330023F24Rik",0.66676998327693,0.0686382681168651,0.632027634780733,2.18041610914582
"A330076H08Rik",1.71367928792135,0.134465263372339,0.111539422735998,0.336653700425756
"A430078G23Rik",0.128901842314238,0.155490702727183,0.25746085878783,4.52571939236973
"A430108G06Rik",0.688925640570275,0,0.363148720722695,0.720749529085693
"A530058N18Rik",0.2317712611238,0.0831708700383625,0.104497339776517,0.484129836304511
"A730020E08Rik",1.1530577321086,0.168201218289325,0.288731292272785,0.507017849616366
"A730060N03Rik",0.272773814284555,0.0532447512982613,0.0604926604072029,0.428355536960155
"A730089K16Rik",0.480707056923185,0,0,4.05351869608364
"A830036E02Rik",0.377478304231845,0,0.0913405203800954,0
"A830052D11Rik",0.486122667357442,1.16835999162057,1.1183898487432,0.0329775545140904
"A830073O21Rik",0.344693594849595,0,0.140641104432992,0.75377054478381
"A830082N09Rik",2.39561352156025,0.168413170005089,0.434482336586144,0.711884998531581
"A930007I19Rik",0.719125227739453,0.550033792282779,2.07305608915151,0.949031055019536
"A930024N18Rik",1.01598410097819,0,0.0210888844473876,0.0663173642654892
"AA387200",0.214528943235957,0,0,0
"AB041806",0.363448110749998,0,0.749609206626472,1.41868609166943
"AC061963.1",0.501811695668327,0.205632695272786,0,0.0485293136795944
"AC087902.3",0.15925064837905,0,0.515465579949353,3.39925686621178
"AC102103.2",0.439953545138223,0,0,0
"AC114585.1",0.313639103901234,0.0527818734751104,0.0268146828776083,0.558077524781898
"AC115735.5",0.498288626703755,0.211779148799188,0.608294391166912,1.00924357216946
"AC116950.1",0.247847880303243,0,0.06530072621005,0.0972030767492162
"AC117202.2",0.520929335926876,0,0,0.605495461683828
"AC117202.3",0.177620444772835,0,0,0
"AC122291.1",1.05083922768186,0.519159500992191,1.6656670303741,1.8038882039429
"AC122393.2",0.108922967428853,0,0,0.317705258184072
"AC125351.1",3.26850631429932,1.48220843231564,1.56503236206246,0.942664355919975
"AC127578.1",0.1179346277932,0,0.720904009872122,0
"AC139513.1",0.469133395052751,0,0,0
"AC140267.3",0.211941310221027,0,0,0.917865591334746
"AC150314.1",0.238853390582666,0,0,1.54898429638516
"AC154227.2",0.393056671959326,0,0.0755156331403576,0.23328024176257
"AC154766.1",1.61725886251784,0,0,1.0728535439054
"AC157572.3",0.542791402440305,0.954834828404975,0.67788184253456,0.372935382641826
"AC157572.4",1.30969812743979,5.79412317470707,4.97014414050845,2.94816774351017
"AC157931.1",1.04146657483809,0,0.0211207369100354,0.0984447381803156
"AC158554.1",0.0889581511188059,0,0.38478880290624,0.739613249966925
"AC161199.1",0.391350305239336,0,1.62350056796512,0.655719918413616
"AC161537.1",0.278269780371647,0.0476382175973542,0.715773870925478,0.590882939705036
"AC162863.1",1.39257906571231,0,0,0.190127846180616
"AC163040.1",0.368532318190602,0.233884925719432,1.59219877260905,4.24967347778342
"AC164879.1",0.0929412236180006,0,0.0828087703669288,0.753466165973422
"AI593442",3.12718849955143,0.814543109793401,0.887871011206892,1.24204116612278
"AI606473",0.503975354188121,0,0.0271946980738378,0.16201797681113
"AI839979",0.749991136109808,2.40587461364972,0.636293002650932,7.79520194633752
"AL589670.4",0.431252012577097,0,0.0483769227863082,0.627994534141635
"AU022754",1.14504669059841,0,0.112785076571096,0.237836429614862
"AW121686",0.235775016223187,0,0.447749455488701,3.75187525138706
"AW551984",1.39597086147,0.124966947164618,0.13067507630701,0.761940875885278
"AY074887",0.404709340515577,0.586130462891657,1.41937242454939,1.06406463858723
"Abca5",1.86111262601233,0.164691836133668,0.191777046276182,0.473998104667188
"Abcc8",0.44343360744463,0.0229901383288073,0.0372015205991478,0.259976431608739
"Ablim3",0.826664753492983,0.0245333920283727,0.0882584899705499,0.267038424373017
"Ache",4.12145753811346,0.139811563846838,3.30713205321454,3.74817320229524
"Ackr1",4.12813568126875,0,1.22807803242311,1.36779072272698
"Acr",1.43478728958876,0.181890113409086,0,0.0907331341189568
"Actl6b",2.12305438492825,0.0367169541251007,0.254239477106633,0.19733249402865
"Actl7a",0.363993982738703,0,0.0583961190376074,1.030663580344
"Actn2",0.306411443588019,0.17436647515045,0.254533327356802,0.500013743828428
"Adam21",0.34599740014132,0.0808940199845487,0.30281189469591,1.22344265570606
"Adamts14",0.198122072262179,0.00820810777854662,0.0408132750317192,0.508162270102318
"Adamts15",0.985601777337468,0.0330654583285359,0.0888409243048647,0.692267881912689
"Adarb1",1.44812255841511,1.27877014505172,1.03591722345441,0.553345368994748
"Adarb2",0.632568648945591,0.11586691136857,0.0836786593224182,0.386148372400984
"Adcy1",2.32273451704525,0.0601496240978006,0.147124715394461,0.265505552256168
"Adcy8",0.71310940370643,0.0148467273126758,0.258272281694105,0.270934935746778
"Adcyap1",0.818490994096541,0.0813760147981123,0.185691750615952,0.619756299710171
"Add2",1.74802561658269,0.0935926145280645,0.118991838103344,0.289687395514089
"Adgra1",1.67420140617213,0.0130136093629068,0.151213296777226,0.0811315272610872
"Adgrg2",0.228949134160413,0.0706718339721039,0.0302366310231002,0.462951831519796
"Adra2c",1.46055161162998,0,0.283148396688971,0.163768450810075
"Aff2",0.238293204300041,0.163316627913499,0.0461879901773682,0.557379914102929
"Aff3",0.383542149719406,0.0943848348119408,0.0764231611770695,1.29469887783693
"Agtr2",0.294289869680059,0,0,0.686087136443951
"Ahi1",2.4368934704803,0.189246334836697,0.471311286912281,0.896544477354989
"Ajap1",0.603261056597075,0.109157473952919,0.0403847951583327,0.118007279807386
"Akp-ps1",0.511958805179695,0,0,0.0839059679441412
"Aldh1b1",2.3079408139403,3.3177939410202,1.59307276233186,4.91392126436382
"Alkal2",0.498322187502837,0.0931070413954313,0.211327719672205,1.38337765222819
"Alox12e",0.191675125958045,0.351849250326588,0.113626463061937,0.515077264984537
"Aloxe3",0.506367062741092,0.100924112075909,0.478539728173477,0.334201578572605
"Amer3",1.00408533122119,0.0507146465184947,0.135865525412214,0.081409706781295
"Amigo1",4.29380480176216,2.60453619206026,3.12383717612679,2.51079506030469
"Amy1",0.967907142053674,0.128159729037138,0.358059434958084,0.924539700343852
"Angpt1",0.465888633146875,0.118721654931434,0.0844454507726679,1.15423380856907
"Ankdd1a",0.393610640730371,0.0514247601540519,0.128194395831355,1.59621178416435
"Ankmy1",0.377373112935981,0.0548810299728857,0.0474646160343882,0.454455078850591
"Ankrd34a",2.49106692945149,0,0.699142911261047,0
"Ankrd34b",1.00845986245312,0.023860238082735,0.134217229778638,0.451280092376309
"Ankrd35",0.853712193628362,0.0331378831371455,0.160574575574272,1.84509991359681
"Ankrd42",0.973413871338741,0.15466700535641,0.68356347847366,0.539481043321553
"Ankrd45",1.21381261350743,0.102358983564765,0.289464202247262,0.443916202000001
"Ankrd55",0.232259056050386,0.161206832556503,0.41093223800292,0.406792291895548
"Ap1s2",4.0299858708064,5.46500608715991,4.62896974701501,6.57681063739781
"Ap3b2",3.31354104015483,0.0724822147147001,0.172977453512268,0.372870874656294
"Aqp12",0.344888746858499,0,0,0.0974066616103612
"Arfgef3",1.01533383644376,0.0505223641848063,0.101591291773918,0.36703076821356
"Arg2",0.827839362964146,0.154377973470618,1.00295977732546,4.6548257085218
"Arhgap20",0.487876803433954,0.127608484046319,0.0583805169513125,0.269460245158268
"Arhgap44",1.32667509519343,0.0963376855571681,0.0978018201722689,0.389263520132048
"Arhgdig",2.70277204087903,0,0.947357103977245,0.0275116801791904
"Arl13b",2.34718494326532,0.577487343771055,2.35779937353558,3.14344412969517
"Armcx1",4.74768654134919,0.209499279993361,0.934017293416336,1.77118302893408
"Arr3",0.301433185277297,0.0700506093008095,0.16222566497398,0.742382792829686
"Arx",2.41613858141515,0,0.179860007728694,0.0782694667702474
"Asb14",0.664687507402264,0.238599438972167,0.365036319858533,1.58246965888514
"Asgr1",0.612029896400533,0,0.395844780532103,0.147907924253541
"Asxl3",0.608861925888682,0.0919590439359129,0.115947123559241,0.407712787714103
"Atg9b",0.816397291199588,0.159893478795622,0.307298660760271,1.56471894494334
"Atl1",1.88932132800433,0.218912789557548,0.708532961051731,0.803587546024642
"Atp1a3",4.52542219933938,3.82833043804554,1.17542193498645,6.86279080381217
"Atp2b2",1.14626374866268,0.0297544961454192,0.182173968178427,0.185504483779367
