"","other","neuron","mouse_FVN_Swiss","mouse_C57BL6","No_data","5_months","cerebral_cortex","peritoneum","brain","blood"
"Acy3",2.51179120670456,1.59428064332225,3.17649666301906,1.81548511200658,2.28762249996225,2.89887750940033,3.17649666301906,3.76612892874853,0.332774505954003,0.957423137968818
"Adamts2",0.275629021426762,0.218159036611167,0.4444851297385,0.120696178552042,0.3568076391919,0.0380203263687347,0.4444851297385,0.0397028873836827,0.0530439218703909,0.285540384635726
"Adamts4",1.99397423003611,2.56331468309673,4.01349008664777,0.298065412133478,2.76446744004383,0.0174530157800361,4.01349008664777,0,0.363565408484113,0.590243910343018
"Adamtsl4",1.91306156143649,1.56186682812588,2.03055023203674,1.76635963299744,2.10663098742397,1.29294695664325,2.03055023203674,1.63574321711187,1.06758191648335,2.62187704857422
"Adcy5",0.850923983247634,3.58098562755925,2.0829415196126,0.114166344467244,1.38935956104594,0.0527415553801953,2.0829415196126,0.0606513820814045,0.0743421439690967,0.218208499828399
"Adi1",4.92971959576162,4.73214777834841,5.49603775835435,4.40949472631633,5.1291233636459,4.33196627972654,5.49603775835435,4.34559081395683,5.36554642214476,3.5301277253193
"Ado",6.11958561863615,6.2842006489674,6.63015121235833,5.69341760292066,6.33382446840263,5.57158253936117,6.63015121235833,5.87365974930242,5.43923505724084,5.73130957294236
"Agpat4",2.11059669893787,3.02432710439544,2.62609619327711,1.77375094207324,2.56482777641797,1.08989383723201,2.62609619327711,1.33121203400928,0.559766411820685,3.51878216200254
"Aldh3b2",0.476247881018615,0.519024947863678,0.841817034030062,0.161722005489232,0.65331775292039,0,0.841817034030062,0,0.0447789285073612,0.47273148905818
"Ankub1",0.345845847494458,0.013640178440578,0.448948783593943,0.214105069775673,0.420866261563977,0.0564882915398112,0.448948783593943,0.0462481775171404,0.153767433325186,0.4758709769364
"Anln",1.76234916192814,0.588601415541718,2.12490774236895,1.29839193574413,1.70583049171634,1.624338568414,2.12490774236895,2.10358016741128,0.34511348596284,1.28544450752484
"Apbb1",3.38439051207207,7.05908265699619,5.72398464549448,1.79658216344298,4.29116095443445,1.80944483180656,5.72398464549448,2.06934115024679,2.02929635385839,1.23655718886301
"Aplp1",3.92480500239906,9.59400466226013,8.22648423310814,0.869485633011249,5.79333996369446,0.203633773801985,8.22648423310814,0.0287168341783175,2.32519159066214,0.422702233959879
"Apod",2.54757933837011,1.22085042917974,4.5813725304771,0.602169181627705,3.11292753644377,0.661189566369959,4.5813725304771,0.324878114215999,1.03956304743236,0.497524596717098
"Arhgap23",2.18007690395366,4.30261666350091,3.38162475282304,1.39404000613635,2.80521676337515,0.991577230431383,3.38162475282304,1.27866826605428,0.419726297650133,2.50679980272107
"Arhgef10",1.509770333783,1.48515465369395,2.81758525497228,0.362355317731249,2.00527827935277,0.140969563443881,2.81758525497228,0.149588051606001,0.284289056229295,0.6957422985835
"Arl2",4.81538592301264,5.55278577016019,5.65885624240985,4.16952437443352,5.13143714624307,4.13059502091585,5.65885624240985,4.19001558855604,4.66828887151458,3.64617042040544
"Arsg",1.90183171920461,1.28322546974827,1.78409164318595,1.92752850453889,1.92202641977894,1.69164473026111,1.78409164318595,1.86995481359049,2.24141854130568,1.68272689691019
"Aspa",1.98999417546599,0.322901284808349,2.14539179885536,1.64563464366808,1.51461964060278,2.8805009236754,2.14539179885536,3.74920285579067,0.37534159370919,0.391645839079866
"Atp5l-ps1",0.490741878538767,0.593308840331895,0.904169085669209,0.141813942523771,0.678517739988603,0,0.904169085669209,0,0,0.453804616076068
"B230206L02Rik",0.350015035341323,0.509483735638689,0.519399053121055,0.221737607321229,0.4044702218156,0.240130447611404,0.519399053121055,0.302443458950533,0.0352244881876097,0.311403704499683
"B3galt5",1.22750422112273,0.736332105039179,1.66301000092866,0.785040149282103,1.54482962084156,0.232066342875081,1.66301000092866,0.0640934504047921,2.09605593843612,0.339160398780861
"B3gnt9",1.74340820823633,3.87655566636252,3.29322001784517,0.653966307094359,2.52411269004215,0.129757747801846,3.29322001784517,0.173010330402462,0.386850998898308,1.49822878732069
"BB187690",0.434110827800996,0,0.482889960594604,0.337165233131465,0.357625052489355,0.535919002957759,0.482889960594604,0,1.07892874602069,0
"BC034090",1.10420233733198,2.18079777166625,2.46182961977898,0.0508528944826391,1.59809865556,0.0151363207884838,2.46182961977898,0,0.0586973199152297,0.104031942429215
"Bace2",0.627509038599881,0.167652659057726,1.07816599757418,0.175702152054597,0.790777054832328,0.0635578990751152,1.07816599757418,0.0403210930756854,0.104207346644149,0.409654228239739
"Barx2",0.51481831807578,0.332026180119214,0.879620829133907,0.172767103655349,0.662206376628248,0.0638031225673538,0.879620829133907,0.0790624117386562,0.0679561923265311,0.390023645284197
"Bcas1",1.64379120480071,1.480880677673,3.27340975768783,0.197511155133525,2.20835743785662,0.0505064321150375,3.27340975768783,0.0478604827247749,0.319862374380857,0.254740742776692
"Bpgm",3.39898283168292,3.98080466211786,4.70653529941056,2.32760215122559,4.04157884585497,1.7772992503185,4.70653529941056,1.85402011098947,2.14786076124411,3.07564198949043
"Cacna2d4",0.278529191132835,0.0526935569744303,0.402003449912499,0.142259760430829,0.338345763154098,0.0575747095347597,0.402003449912499,0.0524716555417482,0.0848769292075588,0.307388317520995
"Camk2a",1.63350948692571,4.00389032552503,3.35782341339617,0.42103240608897,2.39751259746577,0.125096142590352,3.35782341339617,0.100154656838277,0.953666601795381,0.273451509483391
"Car14",2.59991381120823,1.83381002892807,3.37349704224893,1.8272655112626,2.6031495303268,2.39948963806212,3.37349704224893,2.57201238572585,1.24833802746155,1.51249674570775
"Car2",3.65285227637399,4.09732038351008,6.20313680921094,1.47691182353367,4.79511728885669,0.622740518830595,6.20313680921094,0.179415341572267,2.18869932112045,2.32212010430058
"Carhsp1",1.64409502241953,2.76238674970965,2.38754167225509,1.13336566972468,2.29265268610199,0.140134379115299,2.38754167225509,0.186845838820399,0.698601960050578,2.70395317648392
"Carns1",2.0692763440965,2.0289055654685,2.59214212950507,1.60672243453549,2.73853939998361,0.21871024574992,2.59214212950507,0.236002941074223,1.1818269158919,3.67648134533261
"Ccdc13",0.764174524009574,0.501867747667146,1.50125230583992,0.086443117865214,1.00014325050799,0.0496838320533122,1.50125230583992,0.0507404547407396,0.035716072010105,0.180013359469692
"Ccdc187",0.174120839493302,1.20408821936909,0.473524170005679,0.0408888477794452,0.329751608805361,0.00362806885408655,0.473524170005679,0,0.0123398432948801,0.118504469599344
"Ccdc27",0.321164127113246,2.13630285475752,0.772841332067936,0.152838913733426,0.591078049763927,0.0326855217349405,0.772841332067936,0.0192771582821062,0.20248168202687,0.263470251981565
"Ccdc74a",2.23415335124466,4.36642512256326,3.91575493359147,1.02928593810602,2.92943210177536,0.855204730114861,3.91575493359147,0.823927502434859,1.22958389550773,1.0754181035097
"Cdc42ep1",2.71205626775996,2.50118441345273,5.17564026871285,0.530061285137778,3.67908837837201,0,5.17564026871285,0,1.37155346838487,0.324642644056022
"Cdc42ep2",4.0506151896138,3.55672550324718,4.04070305904409,3.99755209306647,3.97146837935185,4.1447964962425,4.04070305904409,5.22909670196854,0.847766134792093,5.66948452065835
"Cdk18",1.26201781963046,0.888055351401706,2.10644617187158,0.476397702890888,1.55699546357725,0.357338681719601,2.10644617187158,0.430745138925049,0.703749428543311,0.303829053997472
"Cdr2",2.28196927647016,2.22762374781358,3.29497047560934,1.3888000361413,2.58227369639756,1.44254573950566,3.29497047560934,1.82609173800671,0.790355375082411,1.46249465496171
"Cers2",5.76759256833087,5.78534383694165,7.65060314095536,4.12217722586078,7.72718506905836,0.383151008482946,7.65060314095536,0.349841393525435,4.95077707281436,7.82038037770962
"Cldn11",2.26431918799813,1.75159547932936,4.44408152531893,0.292936679258841,2.91247957406155,0.353697199156528,4.44408152531893,0.0666036945962495,0.560729600389693,0.296743339723098
"Cldn14",0.4196174952029,0.00478138410513129,0.723232589570045,0.102099773744427,0.523832628611884,0.0293168505537511,0.723232589570045,0.0246273418691279,0.0312063346705726,0.265960131068639
"Cmtm5",3.3795697007714,3.92565557793033,6.4965056378324,0.720511490487898,4.60932477041622,0.134264728537884,6.4965056378324,0,1.5745984428404,0.731038326720874
"Cnp",6.5316432212615,4.22832502002074,7.57442120337515,5.33129771175695,6.90906731417863,4.91789741542919,7.57442120337515,5.28175712639052,4.88276773818487,5.83927638776875
"Cntn2",1.27091290911218,6.75611825526054,3.30714422234479,0.174861178302197,2.20638079200315,0.0696775676991272,3.30714422234479,0.0517623704601093,0.222117570421021,0.275323355593878
"Cpm",1.09056741203748,2.17037465228351,1.832675534981,0.576198709492651,1.54808354663904,0.102349851944701,1.832675534981,0.127987521285686,0.379513908974388,1.31073693585927
"Cpox",4.22479695033113,3.96976491540444,4.695416128454,3.78112616510779,4.63278591125433,3.03906929906068,4.695416128454,3.03181139031512,4.26599299486107,4.19543706510571
"Cryab",3.37752774301475,5.88435121588389,6.14162273921337,1.27229755544961,4.56762215166794,0.731473987435761,6.14162273921337,0.38554817248949,2.10538973297592,1.50330463747544
"Csrp1",4.00008601652646,3.91504969121327,5.57570168580428,2.61079276524421,4.58389759999101,2.37334508067064,5.57570168580428,2.72056168530606,1.89080380510605,3.19905902130816
"Ctsk",1.65359580997695,2.41372242267212,2.93171586966191,0.630256584339504,2.31175263768461,0.0336961869546625,2.93171586966191,0,0.565854623128308,1.45096644675811
"Cyp2j12",0.47116121768027,0,0.718811992371634,0.195571637615294,0.575742098003842,0.0657734923703805,0.718811992371634,0.0876979898271741,0.0484457663111129,0.472145886265218
"D7Ertd443e",0.305310880084605,0.0154071455269108,0.289017804048407,0.283329354796566,0.370930101182589,0.0523820884257245,0.289017804048407,0.0379113970768579,0.348027242175494,0.513133016681287
"Dact3",2.60783729165511,6.065309068909,5.0773447883676,0.879202204188407,3.56828370826675,0.830977590286571,5.0773447883676,0.595723054963423,1.62165935244386,0.476920035002934
"Dapk2",0.426033850412177,0.0354939128111122,0.592039804757202,0.231961148160147,0.531806851624454,0.0375231126781472,0.592039804757202,0.0407618464796422,0.0468935499923317,0.646467908344569
"Dbndd2",2.17482156193472,4.27194018483011,4.21301569337219,0.653541524788866,2.9941669463216,0.445901410594656,4.21301569337219,0.511166051479447,0.758844939348979,0.719088678200055
"Ddn",2.21303788341769,5.32219973341273,4.72835341390887,0.4007820254873,3.28948167309041,0.0301079243164929,4.72835341390887,0,1.12512831333195,0.157374168227412
"Ddr1",2.64302733562009,5.1235057543233,4.97638323003486,0.911400730345068,3.67576416667629,0.423120654891346,4.97638323003486,0.258120041082951,0.597039011557091,2.00969927624759
"Defb20",0.234333711498509,0,0.261699866721829,0.181096611740789,0.255366906860889,0.117908996377335,0.261699866721829,0.157211995169779,0,0.390854763366791
"Dhcr24",2.70172106926895,5.27041572763732,5.1241163318412,0.903212046814275,3.89062500780545,0.0744089028856681,5.1241163318412,0.0992118705142241,0.064474971586565,2.70674933360205
"Dip2a",2.25879986002208,3.95810014151394,3.77310251493792,1.1461975721572,2.89895292710457,0.923203995918187,3.77310251493792,1.08594418852049,1.0121784777576,1.35252072692086
"Diras1",1.68619120314264,7.75041760377833,4.19101643726709,0.252497423363203,2.85064494979775,0,4.19101643726709,0,0.522254288512756,0.285737466249493
"Dnajb2",4.53276447842142,6.74389707756161,6.21124642928902,3.34048434630479,5.49113106436159,2.45003951687101,6.21124642928902,2.28661937713047,4.30000752782992,3.64559912778886
"Efhd1",1.10373979554774,2.07483453325221,2.18832131633153,0.276117807074976,1.51593937659575,0.212964632091802,2.18832131633153,0.178532676867257,0.306114250844874,0.36322351955434
"Efnb3",2.70693253148924,8.22468420694507,6.24392462292883,0.301783410911571,4.15757340524739,0.0971080475182696,6.24392462292883,0,0.346105110756979,0.619601804160048
"Elovl7",1.31268923277573,0.342072743832543,1.95233316716597,0.63167372906636,1.60367486690353,0.269824616688474,1.95233316716597,0.284948795396781,0.25317866107923,1.42623871745699
"Eml1",0.91148626191337,1.39130947413472,1.78321107125963,0.208704955263063,1.24251351936283,0.121117106982698,1.78321107125963,0.13172373560164,0.116397529433546,0.393389844686288
"Eml2",2.26584984240105,5.86238215549961,3.99697396510146,1.20068277417552,3.30423640026296,0.309419886555467,3.99697396510146,0.343645091159054,0.621365835233386,2.80844493273741
"En2",0.578371794550172,0.0940249582426125,1.17017572599215,0,0.74465728017682,0,1.17017572599215,0,0,0
"Endod1",3.80201703187127,4.416898427686,4.5446972604561,3.22903200633638,4.46922353803438,2.1209194888764,4.5446972604561,1.77227750464264,4.5982685993208,3.60790081538446
"Enoph1",3.40495603502386,3.89433604636024,3.95502439515924,2.98481872132245,3.92305265608674,2.10253532993504,3.95502439515924,2.05541308151723,3.39517515511698,3.6897490552942
"Enpp2",2.30702068335838,2.17145159157758,4.08125584231297,0.737618782800519,2.99523142725842,0.380548864688064,4.08125584231297,0.0699799168694106,1.71478691845013,0.56161728626824
"Epb41l3",0.918379824545526,3.26649877300897,1.77991723860922,0.458049455797726,1.39854101499219,0.184966287933054,1.77991723860922,0.180232544906874,0.821456268215076,0.428022936449397
"Ephb1",0.594326728830455,0.59410555109554,1.15222921280259,0.10613440813797,0.796163765247198,0.0392195842506822,1.15222921280259,0.0404683857129549,0.0660660447604886,0.22500199842547
"Erbb3",1.97874414396485,0.328111867216228,2.71072627095533,1.13193074825459,2.27174178062434,0.760342573964078,2.71072627095533,0.968289666310483,0.196963643751711,2.26326715109041
"Ermn",1.46970765668607,0.407906904274717,2.7120838372572,0.249903404634916,1.86704769556774,0.111572361658663,2.7120838372572,0.0707155179153502,0.435283387178737,0.279548886154575
"F630042J09Rik",0.562619614589923,2.07505000688278,1.36417006445238,0.0503167699968817,0.904702237376519,0,1.36417006445238,0,0,0.161013663990021
"Fa2h",1.37857835905611,0.217665924236877,2.61160294436427,0.15456779255907,1.75386835483801,0.0563027619510944,2.61160294436427,0.0291926978327348,0.0948632416441152,0.364722457145628
"Faah",1.00549010871408,2.64642028327602,2.02399564986035,0.31941403203134,1.48252039060054,0.103889377166808,2.02399564986035,0.13057450420697,0.123089648715734,0.742345848736189
"Fah",1.92053794956614,4.23706098640331,3.61436437126031,0.728005210188397,2.53220499538707,0.817584332767891,3.61436437126031,0.985409374429119,0.466518223224453,0.680607200063474
"Fam131b",1.8853980615613,6.04933594713879,4.36714564348416,0.234361163075983,2.93197620259386,0.0482926451161518,4.36714564348416,0.0390252052835623,0.408793612605495,0.294331862897377
"Fam222a",0.950054380027413,2.3447172924198,1.89263076815577,0.299632904464147,1.37561530006413,0.128427578024542,1.89263076815577,0.151531181485085,0.47994950470764,0.297038371795528
"Fcho1",2.44052034356073,5.56705274177818,4.00070500079058,1.4661753182618,3.48647075947031,0.34578979936377,4.00070500079058,0.438477726561573,0.421002172662251,3.74458557390161
"Fez1",2.15333236100053,5.32931794201833,4.75462577751161,0.274198819180568,3.18998146857056,0.0965437104374056,4.75462577751161,0.0804594172528287,0.470875681729412,0.31000923894501
"Fgf22",0.680633655002406,1.91828448849838,1.20417759589401,0.377239060909248,1.01474262158006,0.0712467052878639,1.20417759589401,0,0.145975244538583,1.06118975037101
"Fhdc1",0.733634001122364,1.0032118583485,1.33721461864258,0.239198192945444,1.02205443236077,0.00787227952328766,1.33721461864258,0,0.152138243885784,0.613295973539637
"Fkbp1a",6.35447180786318,6.9467147609365,6.90271325226753,5.94879091314353,6.57068292018002,5.90795198726018,6.90271325226753,6.33474191853553,5.37470111655668,6.05973950325999
"Frmd8",3.91900658794084,3.22652467281449,5.16618390926402,2.74116619239226,5.27113263442209,0.0275394813358115,5.16618390926402,0.0179476289244447,3.35308110507995,5.39711355586595
"Gal3st1",2.16004674524899,1.73325195495958,3.61855942568385,0.830498801082316,2.64885640961332,0.709121470674758,3.61855942568385,0.862214305526428,0.663373206287202,0.959565790544496
"Galnt6",1.61430460845517,0.171473300611143,1.75816190530535,1.30807556023076,2.01617326359845,0.148457979850149,1.75816190530535,0.108878673228696,1.31746881628626,2.73771856857773
"Gamt",5.66279561456488,4.0797512628516,5.90133166653619,5.25619602512582,5.55674332909043,5.55867831169129,5.90133166653619,5.93226408388049,4.76414592395919,4.93696445578684
"Gjb1",1.4631227060394,0.338413391320892,2.70427260607286,0.236527879170309,1.83680012659964,0.154332470819112,2.70427260607286,0,0.308115828173044,0.448773385171945
"Gjb4",0.188339988331835,0,0.376679976663669,0,0.239705439695062,0,0.376679976663669,0,0,0
"Gjc2",1.56524215917403,1.69179021620436,3.25755983630175,0.100282698816068,2.10597517063289,0.109863391919763,3.25755983630175,0,0.320904636211417,0
"Gm10222",1.78038306817394,2.75117896825599,2.76442257756279,1.04069798496895,2.18816360325384,0.901685571724731,2.76442257756279,0,1.44269691475957,1.88753663714108
"Gm10359",0.463698181562724,1.03794099375995,1.04561273751033,0.0263032966332255,0.684519594148917,0,1.04561273751033,0,0.0841705492263216,0
"Gm10687",1.58400753574278,0.666594891096889,2.1606036838213,0.964809325593327,1.98498731547538,0.251959980316636,2.1606036838213,0.19232164698863,0.702739088222017,2.15386477729027
"Gm11451",3.20654167565537,6.4402582673352,6.84320578506754,0.428675153879701,4.6665310660464,0,6.84320578506754,0,0.603658458828038,0.768102033587006
"Gm11453",0.0917286251969509,0,0.102980674564316,0.0704170038508875,0.116745522977937,0,0.102980674564316,0,0,0.22533441232284
"Gm11902",0.0748471230324669,1.58382983087743,0.375955650475995,0,0.239244504848361,0,0.375955650475995,0,0,0
"Gm11954",0.983201589917847,0.549104410447135,1.37283792109992,0.588007652699692,1.30126606084518,0,1.37283792109992,0,0,1.88162448863901
"Gm12193",0.282986879030291,0.518015858365315,0.495796206624523,0.126157339802215,0.407257469526307,0,0.495796206624523,0,0,0.403703487367088
"Gm12198",0.216449602920919,0.445616675375637,0.460921488676204,0.0311825869418839,0.315991919660772,0,0.460921488676204,0,0,0.0997842782140284
"Gm12326",0.911160413088272,0.601576797384375,1.56057553272739,0.30422423144106,1.12041681655282,0.258309399634797,1.56057553272739,0,0.762073325468371,0.211444215143022
"Gm12390",0.244256345313263,0.324232472115125,0.25711842428418,0.242999042063943,0.340347391500073,0,0.25711842428418,0,0.383919115522165,0.393677819082452
"Gm12525",0.542503349731184,2.07699299020951,1.22766162618706,0.134801062892087,0.78123921666449,0.269602125784174,1.22766162618706,0.359469501045565,0,0
"Gm12922",0.265132882284952,0.398823041081874,0.587240484724458,0,0.373698490279201,0,0.587240484724458,0,0,0
"Gm13337",1.30886157281589,0.445354668505987,2.37956274079037,0.264059687799483,1.7063106079935,0,2.37956274079037,0,0,0.844991000958346
"Gm14285",0.269980928517914,0.478984416306652,0.608388202222493,0,0.387156128687041,0,0.608388202222493,0,0,0
"Gm14516",0.190456663390007,0,0.149008526429294,0.202916700306881,0.2423993897691,0,0.149008526429294,0,0,0.649333440982018
"Gm14719",3.43108228243169,7.75243906218927,7.80739004100802,0.141982591147097,5.0715991832939,0,7.80739004100802,0,0,0.45434429167071
"Gm14753",2.36996488805467,5.2642436077285,5.49196457721341,0,3.4948865491358,0,5.49196457721341,0,0,0
"Gm14808",0.332366984649834,0,0.61509466137001,0.0434343944384504,0.42301252591797,0,0.61509466137001,0,0,0.138990062203041
"Gm15432",3.95837387867857,7.8230868040197,9.03433158650281,0,5.74912010050179,0,9.03433158650281,0,0,0
"Gm15912",3.02706801830184,3.360625290165,3.6243375505315,2.54615183658379,3.28561375656229,2.3994565560514,3.6243375505315,1.98933298450922,4.12155581751921,1.63893047813785
"Gm16401",0.409890934911995,0,0.755410660434016,0.056324808216227,0.521679371706175,0,0.755410660434016,0,0.0523635906621386,0.127875795629788
"Gm17831",1.39808471926018,3.56116281224896,3.30490698312736,0,2.1031226256265,0,3.30490698312736,0,0,0
"Gm18101",2.91858704933791,6.94881694180066,6.78019064522891,0.0434626394911301,4.34627596659376,0,6.78019064522891,0,0.139080446371616,0
"Gm19093",0.468040148062685,0.20223451611131,0.6677053192017,0.260107419322124,0.614072417180809,0,0.6677053192017,0,0.239131260718647,0.59321248111215
"Gm19439",0.471092820351202,0,0.741112555102701,0.175938949899741,0.519426432669119,0.220402181389131,0.741112555102701,0.293869575185508,0.21036114945656,0
"Gm1969",1.17945489594161,2.10392287459246,2.59075533899262,0.0601255056033379,1.69239012888864,0,2.59075533899262,0,0,0.192401617930681
"Gm19963",0.109443652434461,0,0.0970045381178478,0.106647420907189,0.139291921280222,0,0.0970045381178478,0,0.341271746903005,0
"Gm21168",0.641053367158509,0.358401734894496,1.25906891487354,0.0649583088748575,0.848468079555784,0,1.25906891487354,0,0,0.207866588399544
"Gm23078",0.149112980328618,0,0.298225960657236,0,0.189780156781877,0,0.298225960657236,0,0,0
"Gm23144",0.140253248715165,0,0.28050649743033,0,0.178504134728392,0,0.28050649743033,0,0,0
"Gm23814",0.181947643432265,0,0.36389528686453,0,0.231569728004701,0,0.36389528686453,0,0,0
"Gm23934",0.0524130876373871,0.758160364227655,0.213134798735868,0,0.135631235559189,0,0.213134798735868,0,0,0
"Gm2423",3.73344815486362,9.19353805282154,8.73423408764021,0.040271700928837,5.58743747462838,0,8.73423408764021,0,0.128869442972278,0
"Gm24803",0.209521778028218,0,0.271849738053329,0.128794590752718,0.266664081126823,0,0.271849738053329,0,0.412142690408698,0
"Gm25857",0.0950067248224864,0.67334890206604,0.286206149940122,0,0.182131186325532,0,0.286206149940122,0,0,0
"Gm26253",0.122578643130929,0,0.245157286261857,0,0.156009182166636,0,0.245157286261857,0,0,0
"Gm2719",2.30206981917664,5.41686662093506,5.37797772705829,0,3.42234946267346,0,5.37797772705829,0,0,0
"Gm33594",0.584858270887754,0,1.07525609595038,0.082652890096991,0.74436507203896,0,1.07525609595038,0,0,0.264489248310371
"Gm3571",4.10926029851819,9.09866228558251,9.04052333113585,0.418080393360768,6.05711876953065,0,9.04052333113585,0,0.0801480111454108,1.25770924760905
"Gm36855",0.355929438968183,0.064491885874832,0.448743668924372,0.238287293619848,0.451548069124567,0.0201188177647884,0.448743668924372,0,0.109890138323039,0.652629201260475
"Gm36961",1.17377090616466,0,1.79233845465754,0.485802937962811,1.49389024420957,0,1.79233845465754,0,1.55456940148099,0
"Gm37167",0.156828947861376,0.548085402255955,0.391955810330747,0,0.24942642475593,0,0.391955810330747,0,0,0
"Gm37177",0.190834475544244,0,0.381668951088488,0,0.242880241601765,0,0.381668951088488,0,0,0
"Gm37459",0.661880222474934,2.06783556341518,1.57625537212452,0.0375463841490751,1.02316071862825,0.0198476932883879,1.57625537212452,0,0.113214064849765,0.0069343644272749
"Gm37774",0.0986629899631346,0,0.197325979926269,0,0.125571078134899,0,0.197325979926269,0,0,0
"Gm42495",0.151024815575973,0.173418860289268,0.229538790684228,0.0851243429454119,0.207978752577536,0,0.229538790684228,0,0,0.272397897425318
"Gm42500",0.396428407695386,0,0.593395829358591,0.174528362778159,0.433809787319055,0.194522511806451,0.593395829358591,0,0.311236018890322,0.247254741999786
"Gm42528",1.20599690714867,5.61684565519507,2.91014024730824,0.26622757801484,1.98133264549033,0.176535813720701,2.91014024730824,0.138032201526504,0.116818660121316,0.569470947694368
"Gm43494",0.433248016501656,0,0.229639000318071,0.557249903599585,0.551406566456653,0,0.229639000318071,0,0,1.78319969151867
"Gm43836",0.272771882172626,0.303236441685799,0.588863256014651,0,0.374731162918414,0,0.588863256014651,0,0,0
"Gm44267",0.476820331518477,0.844560070568345,1.07429210168957,0,0.683640428347911,0,1.07429210168957,0,0,0
"Gm45405",0.228703124018174,0,0.326040054948393,0.11494541895196,0.291076703295857,0,0.326040054948393,0,0,0.367825340646272
"Gm45869",0.307396273588945,0.38116873713735,0.669245223911797,0,0.425883324307507,0,0.669245223911797,0,0,0
"Gm47063",0.421353564569274,0,0.692062556830401,0.131814000769628,0.536268173088167,0,0.692062556830401,0,0,0.42180480246281
"Gm47972",0.207100490792297,0.275524906584563,0.39339307288101,0.0526475334387058,0.288630161606974,0,0.39339307288101,0,0.168472107003859,0
"Gm48022",0.139237469351973,0.172695739086369,0.303145758573428,0,0.192910937274,0,0.303145758573428,0,0,0
