,InputCategories,UserDefinedCategories,Type,NumOverlap,Pvalues,CorrectedPvalues
198,darkgrey,NeuronByothers_Zhang_Cuffdiff2FCover20__,User,7,0.372283118,1
199,darkgrey,newoligoBYoFC5__,User,0,1,1
200,darkgrey,NewOligoByothers_Zhang_Cuffdiff2FCover20__,User,0,1,1
201,darkgrey,npcBYnsc_Walker_FC5___,User,24,5.83E-07,0.000587844
202,darkgrey,nscBYnpc_Walker_FC5___,User,10,0.041974778,1
203,darkgrey,PGBCbyQGBC_Aulestia_FC5___,User,29,2.55E-11,2.57E-08
204,darkgrey,PGBObyQGBO_GSE114574_Tejero_FC5___,User,16,0.431621696,1
205,darkgrey,PNSCbyQNSC_Ben_FC5___,User,6,0.311171267,1
206,darkgrey,preoligoBYoFC5__,User,0,1,1
207,darkgrey,PreOligoByothers_Zhang_Cuffdiff2FCover20__,User,1,0.623545995,1
208,darkgrey,PSVZbyQSVZ_Morizur_FC5___,User,32,0.826302818,1
209,darkgrey,QGBCbyPGBC_Aulestia_FC5___,User,1,0.658664736,1
210,darkgrey,QGBObyPGBO_GSE114574_Tejero_FC5___,User,31,0.000137422,0.138521281
211,darkgrey,qnpBYtap_Mukherjee_FC5___,User,51,6.88E-17,6.94E-14
212,darkgrey,QNSCbyPNSC_Ben_FC5___,User,28,4.11E-09,4.14E-06
213,darkgrey,qRG_BY_aRG_ThanTrong_up__,User,2,0.154592795,1
214,darkgrey,qRP_BY_aNP_ThanTrong_up__,User,4,0.191150007,1
215,darkgrey,QSVZbyPSVZ_Morizur_FC5___,User,16,0.2205403,1
216,darkgrey,tapBYqnp_Mukherjee_FC5___,User,6,0.711363955,1
217,darkorange,aNP_BY_qRP_ThanTrong_up__,User,0,1,1
218,darkorange,aRG_BY_qRG_ThanTrong_up__,User,1,0.555442422,1
219,darkorange,astroBYoFC5__,User,5,0.909036013,1
220,darkorange,AstroByothers_Zhang_Cuffdiff2FCover20__,User,4,0.430187732,1
221,darkorange,endoBYoFC5__,User,9,0.001624489,1
222,darkorange,EndotheByothers_Zhang_Cuffdiff2FCover20__,User,10,0.008699,1
223,darkorange,MacroByMicro_Zhang_Cuffdiff2FCover20__,User,1,0.75260129,1
224,darkorange,macrophagesBYoFC5__,User,3,0.525880698,1
225,darkorange,MicroByMacro_Zhang_Cuffdiff2FCover20__,User,1,0.957801253,1
226,darkorange,MicroByMono_Zhang_Cuffdiff2FCover20__,User,2,0.840684985,1
227,darkorange,microgliaBYoFC5__,User,0,1,1
228,darkorange,MicrogliByothers_Zhang_Cuffdiff2FCover20__,User,13,0.05228923,1
229,darkorange,MonoByMicro_Zhang_Cuffdiff2FCover20__,User,8,0.068384763,1
