,InputCategories,X,UserDefinedCategories,Type,NumOverlap,Pvalues,CorrectedPvalues,Freq
1,black,1,aNP_BY_qRP_ThanTrong_up__,User,1,0.927112023,1,1177
2,black,2,aRG_BY_qRG_ThanTrong_up__,User,6,0.337279733,1,1177
3,black,3,astroBYoFC5__,User,282,1.44E-145,1.45E-142,1177
4,black,4,AstroByothers_Zhang_Cuffdiff2FCover20__,User,106,2.41E-48,2.43E-45,1177
5,black,5,endoBYoFC5__,User,16,0.521409651,1,1177
6,black,6,EndotheByothers_Zhang_Cuffdiff2FCover20__,User,24,0.547904355,1,1177
7,black,7,MacroByMicro_Zhang_Cuffdiff2FCover20__,User,15,0.016911345,1,1177
8,black,8,macrophagesBYoFC5__,User,15,0.667757068,1,1177
9,black,9,MicroByMacro_Zhang_Cuffdiff2FCover20__,User,51,4.17E-11,4.20E-08,1177
10,black,10,MicroByMono_Zhang_Cuffdiff2FCover20__,User,68,5.34E-20,5.38E-17,1177
11,black,11,microgliaBYoFC5__,User,16,0.116099463,1,1177
12,black,12,MicrogliByothers_Zhang_Cuffdiff2FCover20__,User,38,0.9126614,1,1177
13,black,13,MonoByMicro_Zhang_Cuffdiff2FCover20__,User,27,0.394321678,1,1177
14,black,14,monocytesBYoFC5__,User,8,0.963137422,1,1177
15,black,15,myeoligoBYoFC5__,User,6,0.167736191,1,1177
16,black,16,MyeOligoByothers_Zhang_Cuffdiff2FCover20__,User,17,0.058283147,1,1177
17,black,17,neuronBYoFC5__,User,19,0.981933763,1,1177
18,black,18,NeuronByothers_Zhang_Cuffdiff2FCover20__,User,25,0.885080942,1,1177
19,black,19,newoligoBYoFC5__,User,4,0.776427314,1,1177
20,black,20,NewOligoByothers_Zhang_Cuffdiff2FCover20__,User,4,0.567173131,1,1177
21,black,21,npcBYnsc_Walker_FC5___,User,44,0.246575749,1,1177
22,black,22,nscBYnpc_Walker_FC5___,User,21,0.933094292,1,1177
23,black,23,PGBCbyQGBC_Aulestia_FC5___,User,68,9.57E-08,9.64E-05,1177
24,black,24,PGBObyQGBO_GSE114574_Tejero_FC5___,User,130,9.07E-09,9.14E-06,1177
25,black,25,PNSCbyQNSC_Ben_FC5___,User,49,2.12E-06,0.002138614,1177
26,black,26,preoligoBYoFC5__,User,2,0.213898679,1,1177
27,black,27,PreOligoByothers_Zhang_Cuffdiff2FCover20__,User,14,0.000541935,0.546270128,1177
28,black,28,PSVZbyQSVZ_Morizur_FC5___,User,182,0.818873864,1,1177
29,black,29,QGBCbyPGBC_Aulestia_FC5___,User,2,0.978336856,1,1177
30,black,30,QGBObyPGBO_GSE114574_Tejero_FC5___,User,108,0.000975136,0.982936877,1177
31,black,31,qnpBYtap_Mukherjee_FC5___,User,106,1.50E-05,0.015116329,1177
32,black,32,QNSCbyPNSC_Ben_FC5___,User,83,4.30E-10,4.34E-07,1177
33,black,33,qRG_BY_aRG_ThanTrong_up__,User,3,0.717406215,1,1177
34,black,34,qRP_BY_aNP_ThanTrong_up__,User,45,8.53E-15,8.59E-12,1177
35,black,35,QSVZbyPSVZ_Morizur_FC5___,User,222,5.82E-59,5.87E-56,1177
36,black,36,tapBYqnp_Mukherjee_FC5___,User,52,0.008894581,1,1177
37,blue,37,aNP_BY_qRP_ThanTrong_up__,User,1,0.984706069,1,1850
38,blue,38,aRG_BY_qRG_ThanTrong_up__,User,11,0.124080232,1,1850
39,blue,39,astroBYoFC5__,User,43,0.999988706,1,1850
40,blue,40,AstroByothers_Zhang_Cuffdiff2FCover20__,User,16,0.999240591,1,1850
41,blue,41,endoBYoFC5__,User,15,0.990066175,1,1850
42,blue,42,EndotheByothers_Zhang_Cuffdiff2FCover20__,User,26,0.987567857,1,1850
43,blue,43,MacroByMicro_Zhang_Cuffdiff2FCover20__,User,17,0.141775336,1,1850
44,blue,44,macrophagesBYoFC5__,User,18,0.960009658,1,1850
45,blue,45,MicroByMacro_Zhang_Cuffdiff2FCover20__,User,21,0.955442004,1,1850
46,blue,46,MicroByMono_Zhang_Cuffdiff2FCover20__,User,21,0.973367756,1,1850
47,blue,47,microgliaBYoFC5__,User,9,0.995032761,1,1850
48,blue,48,MicrogliByothers_Zhang_Cuffdiff2FCover20__,User,34,0.999999962,1,1850
49,blue,49,MonoByMicro_Zhang_Cuffdiff2FCover20__,User,41,0.446062185,1,1850
50,blue,50,monocytesBYoFC5__,User,13,0.982310622,1,1850
51,blue,51,myeoligoBYoFC5__,User,2,0.983553677,1,1850
52,blue,52,MyeOligoByothers_Zhang_Cuffdiff2FCover20__,User,6,0.999726174,1,1850
53,blue,53,neuronBYoFC5__,User,47,0.415557547,1,1850
54,blue,54,NeuronByothers_Zhang_Cuffdiff2FCover20__,User,75,0.000103456,0.104283875,1850
55,blue,55,newoligoBYoFC5__,User,3,0.990951835,1,1850
56,blue,56,NewOligoByothers_Zhang_Cuffdiff2FCover20__,User,3,0.954924415,1,1850
57,blue,57,npcBYnsc_Walker_FC5___,User,66,0.314500108,1,1850
58,blue,58,nscBYnpc_Walker_FC5___,User,27,0.998399701,1,1850
59,blue,59,PGBCbyQGBC_Aulestia_FC5___,User,52,0.663993542,1,1850
60,blue,60,PGBObyQGBO_GSE114574_Tejero_FC5___,User,89,0.999825813,1,1850
61,blue,61,PNSCbyQNSC_Ben_FC5___,User,52,0.01251417,1,1850
62,blue,62,preoligoBYoFC5__,User,2,0.400255875,1,1850
63,blue,63,PreOligoByothers_Zhang_Cuffdiff2FCover20__,User,9,0.409114819,1,1850
64,blue,64,PSVZbyQSVZ_Morizur_FC5___,User,221,0.99999999,1,1850
65,blue,65,QGBCbyPGBC_Aulestia_FC5___,User,10,0.386801773,1,1850
66,blue,66,QGBObyPGBO_GSE114574_Tejero_FC5___,User,95,0.999221507,1,1850
67,blue,67,qnpBYtap_Mukherjee_FC5___,User,68,0.99999867,1,1850
68,blue,68,QNSCbyPNSC_Ben_FC5___,User,53,0.934746646,1,1850
69,blue,69,qRG_BY_aRG_ThanTrong_up__,User,5,0.693853675,1,1850
70,blue,70,qRP_BY_aNP_ThanTrong_up__,User,13,0.939099408,1,1850
71,blue,71,QSVZbyPSVZ_Morizur_FC5___,User,62,0.99999974,1,1850
72,blue,72,tapBYqnp_Mukherjee_FC5___,User,45,0.975194136,1,1850
73,brown,73,aNP_BY_qRP_ThanTrong_up__,User,1,0.977732588,1,1690
74,brown,74,aRG_BY_qRG_ThanTrong_up__,User,1,0.999161152,1,1690
75,brown,75,astroBYoFC5__,User,42,0.999860735,1,1690
76,brown,76,AstroByothers_Zhang_Cuffdiff2FCover20__,User,21,0.941889907,1,1690
77,brown,77,endoBYoFC5__,User,15,0.97108337,1,1690
78,brown,78,EndotheByothers_Zhang_Cuffdiff2FCover20__,User,31,0.773124027,1,1690
79,brown,79,MacroByMicro_Zhang_Cuffdiff2FCover20__,User,4,0.997843098,1,1690
80,brown,80,macrophagesBYoFC5__,User,26,0.318115285,1,1690
81,brown,81,MicroByMacro_Zhang_Cuffdiff2FCover20__,User,13,0.999041555,1,1690
82,brown,82,MicroByMono_Zhang_Cuffdiff2FCover20__,User,20,0.9521783,1,1690
83,brown,83,microgliaBYoFC5__,User,6,0.999347884,1,1690
84,brown,84,MicrogliByothers_Zhang_Cuffdiff2FCover20__,User,53,0.96713295,1,1690
85,brown,85,MonoByMicro_Zhang_Cuffdiff2FCover20__,User,18,0.999839259,1,1690
86,brown,86,monocytesBYoFC5__,User,13,0.955885558,1,1690
87,brown,87,myeoligoBYoFC5__,User,6,0.446300576,1,1690
88,brown,88,MyeOligoByothers_Zhang_Cuffdiff2FCover20__,User,26,0.010674194,1,1690
89,brown,89,neuronBYoFC5__,User,39,0.673317458,1,1690
90,brown,90,NeuronByothers_Zhang_Cuffdiff2FCover20__,User,36,0.920988605,1,1690
91,brown,91,newoligoBYoFC5__,User,7,0.635558081,1,1690
92,brown,92,NewOligoByothers_Zhang_Cuffdiff2FCover20__,User,4,0.831805757,1,1690
93,brown,93,npcBYnsc_Walker_FC5___,User,36,0.999173908,1,1690
94,brown,94,nscBYnpc_Walker_FC5___,User,12,0.999999981,1,1690
95,brown,95,PGBCbyQGBC_Aulestia_FC5___,User,27,0.999919701,1,1690
96,brown,96,PGBObyQGBO_GSE114574_Tejero_FC5___,User,142,0.00267751,1,1690
97,brown,97,PNSCbyQNSC_Ben_FC5___,User,16,0.999916677,1,1690
98,brown,98,preoligoBYoFC5__,User,0,1,1,1690
99,brown,99,PreOligoByothers_Zhang_Cuffdiff2FCover20__,User,3,0.980300395,1,1690
100,brown,100,PSVZbyQSVZ_Morizur_FC5___,User,399,1.03E-15,1.04E-12,1690
101,brown,101,QGBCbyPGBC_Aulestia_FC5___,User,5,0.912153043,1,1690
102,brown,102,QGBObyPGBO_GSE114574_Tejero_FC5___,User,153,0.000169468,0.170823325,1690
103,brown,103,qnpBYtap_Mukherjee_FC5___,User,109,0.213042242,1,1690
104,brown,104,QNSCbyPNSC_Ben_FC5___,User,43,0.987871199,1,1690
105,brown,105,qRG_BY_aRG_ThanTrong_up__,User,5,0.61384081,1,1690
106,brown,106,qRP_BY_aNP_ThanTrong_up__,User,21,0.189232399,1,1690
107,brown,107,QSVZbyPSVZ_Morizur_FC5___,User,82,0.959066935,1,1690
108,brown,108,tapBYqnp_Mukherjee_FC5___,User,64,0.071064581,1,1690
109,cyan,109,aNP_BY_qRP_ThanTrong_up__,User,2,0.427250948,1,669
110,cyan,110,aRG_BY_qRG_ThanTrong_up__,User,2,0.755486057,1,669
111,cyan,111,astroBYoFC5__,User,24,0.749291749,1,669
112,cyan,112,AstroByothers_Zhang_Cuffdiff2FCover20__,User,7,0.933080568,1,669
113,cyan,113,endoBYoFC5__,User,4,0.980795272,1,669
114,cyan,114,EndotheByothers_Zhang_Cuffdiff2FCover20__,User,6,0.994413086,1,669
115,cyan,115,MacroByMicro_Zhang_Cuffdiff2FCover20__,User,3,0.84608566,1,669
116,cyan,116,macrophagesBYoFC5__,User,3,0.995596939,1,669
117,cyan,117,MicroByMacro_Zhang_Cuffdiff2FCover20__,User,20,0.004566489,1,669
118,cyan,118,MicroByMono_Zhang_Cuffdiff2FCover20__,User,33,1.99E-08,2.00E-05,669
119,cyan,119,microgliaBYoFC5__,User,7,0.482694437,1,669
