,InputCategories,UserDefinedCategories,Type,NumOverlap,Pvalues,CorrectedPvalues
1,HuAgeMSNDsplitRnaseq_00,aNP_BY_qRP_ThanTrong_up__,User,0,1,1
2,HuAgeMSNDsplitRnaseq_00,aRG_BY_qRG_ThanTrong_up__,User,0,1,1
3,HuAgeMSNDsplitRnaseq_00,astroBYoFC5__,User,0,1,1
4,HuAgeMSNDsplitRnaseq_00,AstroByothers_Zhang_Cuffdiff2FCover20__,User,0,1,1
5,HuAgeMSNDsplitRnaseq_00,endoBYoFC5__,User,0,1,1
6,HuAgeMSNDsplitRnaseq_00,EndotheByothers_Zhang_Cuffdiff2FCover20__,User,0,1,1
7,HuAgeMSNDsplitRnaseq_00,MacroByMicro_Zhang_Cuffdiff2FCover20__,User,0,1,1
8,HuAgeMSNDsplitRnaseq_00,macrophagesBYoFC5__,User,0,1,1
9,HuAgeMSNDsplitRnaseq_00,MicroByMacro_Zhang_Cuffdiff2FCover20__,User,0,1,1
10,HuAgeMSNDsplitRnaseq_00,MicroByMono_Zhang_Cuffdiff2FCover20__,User,0,1,1
11,HuAgeMSNDsplitRnaseq_00,microgliaBYoFC5__,User,0,1,1
12,HuAgeMSNDsplitRnaseq_00,MicrogliByothers_Zhang_Cuffdiff2FCover20__,User,0,1,1
13,HuAgeMSNDsplitRnaseq_00,MonoByMicro_Zhang_Cuffdiff2FCover20__,User,0,1,1
14,HuAgeMSNDsplitRnaseq_00,monocytesBYoFC5__,User,0,1,1
15,HuAgeMSNDsplitRnaseq_00,myeoligoBYoFC5__,User,0,1,1
16,HuAgeMSNDsplitRnaseq_00,MyeOligoByothers_Zhang_Cuffdiff2FCover20__,User,0,1,1
17,HuAgeMSNDsplitRnaseq_00,neuronBYoFC5__,User,0,1,1
18,HuAgeMSNDsplitRnaseq_00,NeuronByothers_Zhang_Cuffdiff2FCover20__,User,0,1,1
19,HuAgeMSNDsplitRnaseq_00,newoligoBYoFC5__,User,0,1,1
20,HuAgeMSNDsplitRnaseq_00,NewOligoByothers_Zhang_Cuffdiff2FCover20__,User,0,1,1
21,HuAgeMSNDsplitRnaseq_00,npcBYnsc_Walker_FC5___,User,0,1,1
22,HuAgeMSNDsplitRnaseq_00,nscBYnpc_Walker_FC5___,User,0,1,1
23,HuAgeMSNDsplitRnaseq_00,PGBCbyQGBC_Aulestia_FC5___,User,0,1,1
24,HuAgeMSNDsplitRnaseq_00,PGBObyQGBO_GSE114574_Tejero_FC5___,User,1,0.129430465,1
25,HuAgeMSNDsplitRnaseq_00,PNSCbyQNSC_Ben_FC5___,User,0,1,1
26,HuAgeMSNDsplitRnaseq_00,preoligoBYoFC5__,User,0,1,1
27,HuAgeMSNDsplitRnaseq_00,PreOligoByothers_Zhang_Cuffdiff2FCover20__,User,0,1,1
28,HuAgeMSNDsplitRnaseq_00,PSVZbyQSVZ_Morizur_FC5___,User,0,1,1
29,HuAgeMSNDsplitRnaseq_00,QGBCbyPGBC_Aulestia_FC5___,User,0,1,1
30,HuAgeMSNDsplitRnaseq_00,QGBObyPGBO_GSE114574_Tejero_FC5___,User,0,1,1
31,HuAgeMSNDsplitRnaseq_00,qnpBYtap_Mukherjee_FC5___,User,0,1,1
32,HuAgeMSNDsplitRnaseq_00,QNSCbyPNSC_Ben_FC5___,User,0,1,1
33,HuAgeMSNDsplitRnaseq_00,qRG_BY_aRG_ThanTrong_up__,User,0,1,1
34,HuAgeMSNDsplitRnaseq_00,qRP_BY_aNP_ThanTrong_up__,User,0,1,1
35,HuAgeMSNDsplitRnaseq_00,QSVZbyPSVZ_Morizur_FC5___,User,0,1,1
36,HuAgeMSNDsplitRnaseq_00,tapBYqnp_Mukherjee_FC5___,User,0,1,1
37,HuAgeMSNDsplitRnaseq_01,aNP_BY_qRP_ThanTrong_up__,User,4,0.934021881,1
38,HuAgeMSNDsplitRnaseq_01,aRG_BY_qRG_ThanTrong_up__,User,12,0.668094728,1
39,HuAgeMSNDsplitRnaseq_01,astroBYoFC5__,User,91,0.999971803,1
40,HuAgeMSNDsplitRnaseq_01,AstroByothers_Zhang_Cuffdiff2FCover20__,User,38,0.994844674,1
41,HuAgeMSNDsplitRnaseq_01,endoBYoFC5__,User,10,1,1
42,HuAgeMSNDsplitRnaseq_01,EndotheByothers_Zhang_Cuffdiff2FCover20__,User,36,0.999996311,1
43,HuAgeMSNDsplitRnaseq_01,MacroByMicro_Zhang_Cuffdiff2FCover20__,User,7,0.999984633,1
44,HuAgeMSNDsplitRnaseq_01,macrophagesBYoFC5__,User,43,0.645476088,1
45,HuAgeMSNDsplitRnaseq_01,MicroByMacro_Zhang_Cuffdiff2FCover20__,User,15,1,1
46,HuAgeMSNDsplitRnaseq_01,MicroByMono_Zhang_Cuffdiff2FCover20__,User,23,0.999999745,1
47,HuAgeMSNDsplitRnaseq_01,microgliaBYoFC5__,User,19,0.996527997,1
48,HuAgeMSNDsplitRnaseq_01,MicrogliByothers_Zhang_Cuffdiff2FCover20__,User,110,0.959368652,1
49,HuAgeMSNDsplitRnaseq_01,MonoByMicro_Zhang_Cuffdiff2FCover20__,User,30,0.999999997,1
50,HuAgeMSNDsplitRnaseq_01,monocytesBYoFC5__,User,19,0.999842772,1
51,HuAgeMSNDsplitRnaseq_01,myeoligoBYoFC5__,User,3,0.998681864,1
52,HuAgeMSNDsplitRnaseq_01,MyeOligoByothers_Zhang_Cuffdiff2FCover20__,User,32,0.442212088,1
53,HuAgeMSNDsplitRnaseq_01,neuronBYoFC5__,User,35,0.999999999,1
54,HuAgeMSNDsplitRnaseq_01,NeuronByothers_Zhang_Cuffdiff2FCover20__,User,64,0.995623337,1
55,HuAgeMSNDsplitRnaseq_01,newoligoBYoFC5__,User,8,0.982526356,1
56,HuAgeMSNDsplitRnaseq_01,NewOligoByothers_Zhang_Cuffdiff2FCover20__,User,19,0.010225582,1
57,HuAgeMSNDsplitRnaseq_01,npcBYnsc_Walker_FC5___,User,44,1,1
58,HuAgeMSNDsplitRnaseq_01,nscBYnpc_Walker_FC5___,User,25,1,1
59,HuAgeMSNDsplitRnaseq_01,PGBCbyQGBC_Aulestia_FC5___,User,33,1,1
60,HuAgeMSNDsplitRnaseq_01,PGBObyQGBO_GSE114574_Tejero_FC5___,User,282,1.09E-06,0.001142235
61,HuAgeMSNDsplitRnaseq_01,PNSCbyQNSC_Ben_FC5___,User,54,0.960418618,1
62,HuAgeMSNDsplitRnaseq_01,preoligoBYoFC5__,User,0,1,1
63,HuAgeMSNDsplitRnaseq_01,PreOligoByothers_Zhang_Cuffdiff2FCover20__,User,14,0.547516658,1
64,HuAgeMSNDsplitRnaseq_01,PSVZbyQSVZ_Morizur_FC5___,User,1003,4.81E-112,5.02E-109
65,HuAgeMSNDsplitRnaseq_01,QGBCbyPGBC_Aulestia_FC5___,User,8,0.990663397,1
66,HuAgeMSNDsplitRnaseq_01,QGBObyPGBO_GSE114574_Tejero_FC5___,User,276,3.53E-05,0.036838112
67,HuAgeMSNDsplitRnaseq_01,qnpBYtap_Mukherjee_FC5___,User,273,9.04E-10,9.43E-07
68,HuAgeMSNDsplitRnaseq_01,QNSCbyPNSC_Ben_FC5___,User,57,1,1
69,HuAgeMSNDsplitRnaseq_01,qRG_BY_aRG_ThanTrong_up__,User,2,0.999764828,1
70,HuAgeMSNDsplitRnaseq_01,qRP_BY_aNP_ThanTrong_up__,User,20,0.995957559,1
71,HuAgeMSNDsplitRnaseq_01,QSVZbyPSVZ_Morizur_FC5___,User,161,0.984076143,1
72,HuAgeMSNDsplitRnaseq_01,tapBYqnp_Mukherjee_FC5___,User,117,0.059927984,1
73,HuAgeMSNDsplitRnaseq_02,aNP_BY_qRP_ThanTrong_up__,User,1,0.984706069,1
74,HuAgeMSNDsplitRnaseq_02,aRG_BY_qRG_ThanTrong_up__,User,11,0.124080232,1
75,HuAgeMSNDsplitRnaseq_02,astroBYoFC5__,User,43,0.999988706,1
76,HuAgeMSNDsplitRnaseq_02,AstroByothers_Zhang_Cuffdiff2FCover20__,User,16,0.999240591,1
77,HuAgeMSNDsplitRnaseq_02,endoBYoFC5__,User,15,0.990066175,1
