"","astro_SRR1033783","astro_SRR1033784","endo_SRR1033795","endo_SRR1033796","macrophages_SRR1106141","macrophages_SRR1106142","macrophages_SRR1106143","macrophages_SRR1106169","macrophages_SRR1106186","macrophages_SRR1106188","microglia_SRR1033793","microglia_SRR1033794","microglia_SRR1106118","microglia_SRR1106122","microglia_SRR5483445","microglia_SRR5483446","microglia_SRR5483447","monocytes_SRR5483448","monocytes_SRR5483449","monocytes_SRR5483450","monocytes_SRR5483451","monocytes_SRR5483452","myeoligo_SRR1033791","myeoligo_SRR1033792","neuron_SRR1033785","neuron_SRR1033786","newoligo_SRR1033789","newoligo_SRR1033790","preoligo_SRR1033787","preoligo_SRR1033788"
"","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   : 0.0000  ","Min.   : 0.00000  ","Min.   : 0.00000  ","Min.   : 0.000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.000  ","Min.   : 0.0000  ","Min.   : 0.000  ","Min.   : 0.000  ","Min.   : 0.000  ","Min.   : 0.00000  ","Min.   : 0.00000  ","Min.   : 0.0000  ","Min.   : 0.00000  ","Min.   : 0.0000  ","Min.   : 0.00000  ","Min.   : 0.000  ","Min.   : 0.0000  "
"","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.:0.0000  ","1st Qu.:0.0000  ","1st Qu.:0.0000  ","1st Qu.:0.0000  ","1st Qu.:0.0000  ","1st Qu.:0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.00000  ","1st Qu.: 0.00000  ","1st Qu.: 0.000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.000  ","1st Qu.: 0.0000  ","1st Qu.: 0.000  ","1st Qu.: 1.051  ","1st Qu.: 1.114  ","1st Qu.: 0.00000  ","1st Qu.: 0.00000  ","1st Qu.: 0.0000  ","1st Qu.: 0.00000  ","1st Qu.: 0.0000  ","1st Qu.: 0.00000  ","1st Qu.: 0.000  ","1st Qu.: 0.0000  "
"","Median : 0.0000  ","Median : 0.0000  ","Median : 0.0000  ","Median : 0.0000  ","Median :0.0000  ","Median :0.0000  ","Median :0.0000  ","Median :0.0000  ","Median :0.0000  ","Median :0.0000  ","Median : 0.0000  ","Median : 0.00000  ","Median : 0.00000  ","Median : 0.000  ","Median : 0.1529  ","Median : 0.0000  ","Median : 0.0000  ","Median : 0.000  ","Median : 0.4795  ","Median : 1.139  ","Median : 1.597  ","Median : 1.702  ","Median : 0.00000  ","Median : 0.00000  ","Median : 0.0000  ","Median : 0.00000  ","Median : 0.0000  ","Median : 0.00000  ","Median : 0.000  ","Median : 0.0000  "
"","Mean   : 0.1617  ","Mean   : 0.1680  ","Mean   : 0.1187  ","Mean   : 0.1209  ","Mean   :0.1402  ","Mean   :0.1329  ","Mean   :0.1323  ","Mean   :0.1343  ","Mean   :0.1325  ","Mean   :0.1307  ","Mean   : 0.1022  ","Mean   : 0.08186  ","Mean   : 0.07191  ","Mean   : 0.103  ","Mean   : 0.6047  ","Mean   : 0.4249  ","Mean   : 0.5584  ","Mean   : 1.007  ","Mean   : 1.1395  ","Mean   : 1.449  ","Mean   : 1.923  ","Mean   : 2.044  ","Mean   : 0.05467  ","Mean   : 0.06338  ","Mean   : 0.2216  ","Mean   : 0.19408  ","Mean   : 0.1158  ","Mean   : 0.08339  ","Mean   : 0.139  ","Mean   : 0.0923  "
"","3rd Qu.: 0.0000  ","3rd Qu.: 0.0161  ","3rd Qu.: 0.0000  ","3rd Qu.: 0.0000  ","3rd Qu.:0.0000  ","3rd Qu.:0.0000  ","3rd Qu.:0.0000  ","3rd Qu.:0.0000  ","3rd Qu.:0.0000  ","3rd Qu.:0.0000  ","3rd Qu.: 0.0000  ","3rd Qu.: 0.00000  ","3rd Qu.: 0.00000  ","3rd Qu.: 0.000  ","3rd Qu.: 0.7944  ","3rd Qu.: 0.4333  ","3rd Qu.: 0.6495  ","3rd Qu.: 1.518  ","3rd Qu.: 1.7109  ","3rd Qu.: 2.043  ","3rd Qu.: 2.529  ","3rd Qu.: 2.690  ","3rd Qu.: 0.00000  ","3rd Qu.: 0.00000  ","3rd Qu.: 0.1108  ","3rd Qu.: 0.01729  ","3rd Qu.: 0.0000  ","3rd Qu.: 0.00000  ","3rd Qu.: 0.014  ","3rd Qu.: 0.0000  "
"","Max.   :12.9895  ","Max.   :12.1884  ","Max.   :13.6210  ","Max.   :13.1458  ","Max.   :6.5764  ","Max.   :6.3079  ","Max.   :6.3697  ","Max.   :6.5677  ","Max.   :6.6516  ","Max.   :6.5386  ","Max.   :11.8130  ","Max.   :12.26068  ","Max.   :13.13337  ","Max.   :11.572  ","Max.   :13.8784  ","Max.   :14.0082  ","Max.   :14.3136  ","Max.   :14.872  ","Max.   :15.4386  ","Max.   :15.118  ","Max.   :17.772  ","Max.   :17.874  ","Max.   :14.64817  ","Max.   :14.88421  ","Max.   :15.4324  ","Max.   :14.03501  ","Max.   :12.6917  ","Max.   :14.97446  ","Max.   :13.034  ","Max.   :15.2461  "
