"","astro_SRR1033783","astro_SRR1033784","endo_SRR1033795","endo_SRR1033796","macrophages_SRR1106141","macrophages_SRR1106142","macrophages_SRR1106143","macrophages_SRR1106169","macrophages_SRR1106186","macrophages_SRR1106188","microglia_SRR1033793","microglia_SRR1033794","microglia_SRR1106118","microglia_SRR1106122","microglia_SRR5483445","microglia_SRR5483446","microglia_SRR5483447","monocytes_SRR5483448","monocytes_SRR5483449","monocytes_SRR5483450","monocytes_SRR5483451","monocytes_SRR5483452","myeoligo_SRR1033791","myeoligo_SRR1033792","neuron_SRR1033785","neuron_SRR1033786","newoligo_SRR1033789","newoligo_SRR1033790","preoligo_SRR1033787","preoligo_SRR1033788"
"1700047M11Rik",0.868420942536742,0.240450173172172,0.0423807051642101,0.0528990258004364,1.5616771055516,2.2472174716076,2.66851306968805,2.7512531091647,2.49232934277101,2.37346867647634,0.136640934905955,0.014358845847118,0.18319809409832,0.152164963964595,0.235169976995424,0,0,2.94844206187193,3.72508731875418,4.17769372444672,1.28268230737559,1.49259960714489,5.10670739388276,5.19181052254099,0.272267578602264,0.782279863568019,6.89110979000716,5.919923527095,4.28091794773505,3.02251913942245
"2210011C24Rik",0.757706608806283,1.11570078639142,0,0,0,0,0,0,0,0,0.512134335906618,1.17546165254423,0,0,1.14948361027477,1.6398908097522,1.52298806441431,0,0.737789506159326,1.78441121050477,1.12845161020906,1.06859481882511,5.52508816869018,5.28406006342529,0.6893606202186,0.657809502325847,5.98825192267487,5.92794737498961,2.40649019246324,2.91138817109366
"2700046A07Rik",3.37787634972155,3.3727882804056,2.08827547012127,1.83728533510185,0,0,0,0,0,0.4349093251752,0,0,0.289396789301959,0,0.101130473897646,0.234617737900643,0,0,0,0,0.580049988076316,0,4.29221428920483,4.32741711229378,0.423043270781101,0.254363015455464,2.91243491298717,2.13473463101412,1.63867296355181,1.74435717780318
"2810468N07Rik",5.14699429275393,5.13371324317099,0.672686616816443,0.899926591312674,0,0.554043138345775,0,0,0.396468268409674,0.473505969567506,2.77753229882407,2.92513196623741,1.30546016752068,1.77316017277615,2.81011310169709,2.48086794957555,2.72485661175707,1.71858190662127,1.3435482269656,2.30503481077174,1.24254236425471,1.91854514959153,9.98683660309761,9.78067953936885,4.10650805405713,3.95700060119708,9.82333235053465,9.81316885111734,8.54417910534879,8.74422676928166
"AC110091.1",0.00387638372032999,0,0,0,0,0,0,0,0,0.0234999829432871,0.0624825820643434,0.132920950686866,0,0,0,0.0294281553518276,0.076883247626939,0,0,0.0170700688458234,0.112169683236972,0.132467695817937,6.06367518170142,5.4203365765385,0.0255868455172614,0.028922174870537,5.88092680464183,4.48791584232966,0.398721361316508,0.117284039279971
"AC122356.1",0.128746543477093,0.0918066569152859,0,0.0142441498992624,0,0.22855960808707,0.545141967433622,0,0,0,0.0172045378427544,0,0,0,0.37181158745296,0,0,0,0.154147225120697,1.16272610429507,0.486170607071548,0.946183599174487,3.50978084950356,3.51067643287831,0.0246661206005985,0,4.88301559391101,4.33516820607304,0.6162053165009,0.939748889010817
"AC140244.1",3.20716032181208,1.68180976341595,5.24545255301756,5.00063129992638,0,0,0,0,0,0,2.68779774799257,1.87948761374481,0,0,1.31154892051653,0,0,0,0,0,0,0,8.48795608586089,7.28069521363111,0.902549099508837,2.97944308867515,6.59616007942098,5.42371443569947,1.3939969113939,0
"AC142114.1",5.67536745312792,6.3565489035827,7.70279711306829,7.75111053169198,0,0,0,0,0,0,5.51600366793344,5.47553845178794,0,0,1.02484732460948,0,0,0,0,3.04740805410514,2.17829075430687,0,9.69160772535189,9.64551841095429,7.68332814990152,7.35571250411233,8.81484487911703,9.10592550769325,6.95139564984589,7.25365246178683
"AC161763.1",0,0,0,0,4.10423598392785,4.62021456813505,0,3.95766327740876,4.0822204330653,4.3629324619034,0,0.935900369753867,2.84397403139171,4.41335551931436,2.81979971206598,2.56392041642295,3.56986295760002,0,0,3.01689264252166,0,0,4.55395913055197,5.40555209443691,2.18747834809962,1.88053293584213,1.88401299698876,2.65900008884001,0,2.15112435511388
"Aatk",5.03435272429616,4.35189567452572,0.411213131095178,0.40262589578017,1.36204739000219,1.06625650475097,1.13558417693975,1.26868089027928,1.02953115687745,1.31346364809767,2.40754108021399,3.00920304424697,0.392430331717296,0.82411878294564,2.18079867503947,2.53466170629054,2.48133586753597,4.38705351885759,3.18081806342658,3.287163905473,1.75686223731652,2.00244075665716,7.96910873115021,7.94804498936991,5.44358622115128,5.01372544720177,8.4486619614601,7.9981994141706,4.3134010890925,4.86207650507715
