"","astro_SRR1033783","astro_SRR1033784","endo_SRR1033795","endo_SRR1033796","macrophages_SRR1106141","macrophages_SRR1106142","macrophages_SRR1106143","macrophages_SRR1106169","macrophages_SRR1106186","macrophages_SRR1106188","microglia_SRR1033793","microglia_SRR1033794","microglia_SRR1106118","microglia_SRR1106122","microglia_SRR5483445","microglia_SRR5483446","microglia_SRR5483447","monocytes_SRR5483448","monocytes_SRR5483449","monocytes_SRR5483450","monocytes_SRR5483451","monocytes_SRR5483452","myeoligo_SRR1033791","myeoligo_SRR1033792","neuron_SRR1033785","neuron_SRR1033786","newoligo_SRR1033789","newoligo_SRR1033790","preoligo_SRR1033787","preoligo_SRR1033788"
"","Min.   :0.000000  ","Min.   :0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   :0.000  ","Min.   :0.000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   :0.00000  ","Min.   :0.00000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.00000  ","Min.   : 0.00000  ","Min.   : 0.0000  ","Min.   : 0.000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.000  ","Min.   : 0.000  ","Min.   : 0.00000  ","Min.   : 0.00000  ","Min.   : 0.000  ","Min.   : 0.000  ","Min.   : 0.000  ","Min.   : 0.00000  "
"","1st Qu.:0.005173  ","1st Qu.:0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.:0.000  ","1st Qu.:0.000  ","1st Qu.:0.0000  ","1st Qu.:0.0000  ","1st Qu.:0.00000  ","1st Qu.:0.00000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.08721  ","1st Qu.: 0.03127  ","1st Qu.: 0.0000  ","1st Qu.: 0.000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.2579  ","1st Qu.: 0.2558  ","1st Qu.: 3.045  ","1st Qu.: 2.683  ","1st Qu.: 0.08776  ","1st Qu.: 0.04609  ","1st Qu.: 2.154  ","1st Qu.: 1.723  ","1st Qu.: 0.160  ","1st Qu.: 0.07881  "
"","Median :0.558147  ","Median :0.3842  ","Median : 0.2126  ","Median : 0.1434  ","Median :0.000  ","Median :0.000  ","Median :0.0000  ","Median :0.0000  ","Median :0.05331  ","Median :0.05818  ","Median : 0.2905  ","Median : 0.7508  ","Median : 0.1284  ","Median : 0.2412  ","Median : 0.51271  ","Median : 0.35757  ","Median : 0.4934  ","Median : 0.281  ","Median : 0.5881  ","Median : 0.8012  ","Median : 0.7150  ","Median : 0.7938  ","Median : 5.709  ","Median : 5.582  ","Median : 1.17227  ","Median : 0.79619  ","Median : 5.142  ","Median : 4.376  ","Median : 1.402  ","Median : 1.49712  "
"","Mean   :1.627105  ","Mean   :1.5012  ","Mean   : 1.1389  ","Mean   : 1.1021  ","Mean   :1.059  ","Mean   :1.078  ","Mean   :0.9767  ","Mean   :0.9902  ","Mean   :0.97754  ","Mean   :1.07220  ","Mean   : 1.2105  ","Mean   : 1.3542  ","Mean   : 0.7816  ","Mean   : 1.0501  ","Mean   : 1.41629  ","Mean   : 1.43731  ","Mean   : 1.5479  ","Mean   : 1.725  ","Mean   : 1.7409  ","Mean   : 1.7955  ","Mean   : 1.6581  ","Mean   : 1.6461  ","Mean   : 5.824  ","Mean   : 5.708  ","Mean   : 1.88480  ","Mean   : 1.79591  ","Mean   : 4.945  ","Mean   : 4.576  ","Mean   : 2.110  ","Mean   : 2.22020  "
"","3rd Qu.:2.644266  ","3rd Qu.:2.3942  ","3rd Qu.: 1.6157  ","3rd Qu.: 1.5449  ","3rd Qu.:1.053  ","3rd Qu.:1.030  ","3rd Qu.:0.8101  ","3rd Qu.:0.9549  ","3rd Qu.:0.96342  ","3rd Qu.:1.14737  ","3rd Qu.: 1.9005  ","3rd Qu.: 2.0448  ","3rd Qu.: 0.6937  ","3rd Qu.: 1.3679  ","3rd Qu.: 1.85850  ","3rd Qu.: 2.04957  ","3rd Qu.: 2.2428  ","3rd Qu.: 2.856  ","3rd Qu.: 2.9612  ","3rd Qu.: 2.7237  ","3rd Qu.: 2.4960  ","3rd Qu.: 2.2911  ","3rd Qu.: 8.426  ","3rd Qu.: 8.201  ","3rd Qu.: 3.07001  ","3rd Qu.: 2.96318  ","3rd Qu.: 7.346  ","3rd Qu.: 6.884  ","3rd Qu.: 3.437  ","3rd Qu.: 3.61384  "
"","Max.   :9.804375  ","Max.   :9.5569  ","Max.   :11.6683  ","Max.   :11.9368  ","Max.   :8.521  ","Max.   :8.068  ","Max.   :8.0998  ","Max.   :7.6143  ","Max.   :7.08476  ","Max.   :7.57714  ","Max.   :10.6272  ","Max.   :10.3911  ","Max.   :12.8912  ","Max.   :11.1380  ","Max.   :13.12123  ","Max.   :13.29135  ","Max.   :13.3392  ","Max.   :13.028  ","Max.   :13.0962  ","Max.   :13.0693  ","Max.   :15.4587  ","Max.   :15.2923  ","Max.   :14.648  ","Max.   :14.374  ","Max.   :12.99751  ","Max.   :12.61608  ","Max.   :14.821  ","Max.   :12.866  ","Max.   :11.561  ","Max.   :12.19676  "
