"","F","M"
"A1BG",0.763927969071362,0.437341937811259
"A2M",4.65638662938716,3.92330871950687
"A2M-AS1",2.62150839294813,1.71896040414981
"A2ML1",0.59014084035171,0.329827286679965
"A2MP1",0.710380861986364,0.425121017786462
"A4GALT",1.10000633403707,0.891661032102768
"A4GNT",0.30944625482245,0.1312493850733
"AAAS",2.60700092586443,3.33679547427703
"AACS",2.36223676248032,2.38069017711217
"AADAT",1.9999380419228,2.09667591770104
"AAED1",1.7492108053139,1.53402539591527
"AAGAB",2.51136335944973,2.28407425242003
"AAK1",2.9958865988784,2.38659311979697
"AAMP",5.30323671896828,5.96561734097469
"AANAT",0.623528733975913,0.510671209080488
"AAR2",1.73681677997556,1.93988852225718
"AARD",0.634198896336556,0.69438844219345
"AARS",4.94179781205891,5.04457299626348
"AASDH",2.15069504961109,1.45124871297642
"AASDHPPT",1.86837616029619,1.00456248762468
"AASS",2.21259372842928,1.08028134016589
"AATBC",1.73593892080426,0.653263522715518
"AATF",1.79796758414554,1.24612819285205
"AATK",4.2060182386733,4.3813803386699
"AB015752.1",0.33502743218771,0.0667470502067193
"ABAT",2.37926148588134,1.55065486631995
"ABCA1",2.11839167424931,0.880117092743778
"ABCA10",1.87315032767497,0.671408483821491
"ABCA17P",1.18471462906263,0.656780877310088
"ABCA2",7.28428142899028,7.06116725180816
"ABCA3",3.55367163793343,3.50034930308352
"ABCA5",3.08836791946422,2.05847344301945
"ABCA6",2.4935170581794,0.596696249249562
"ABCA7",2.26487801512764,2.72019332988988
"ABCA8",3.0636409622026,1.88521508367925
"ABCB1",1.08014051349698,0.790344628461424
"ABCB10",2.149502824016,1.70639087776879
"ABCB7",1.54858113371381,0.854464937597921
"ABCB8",3.58310005861234,3.57641190952638
"ABCB9",1.99225262373318,1.88521129689245
"ABCC1",1.30282721929196,0.520831108722909
"ABCC10",2.85697797086525,2.87596454614448
"ABCC12",0.217172868172809,0.494800821327471
"ABCC3",1.02695244605612,0.232463465366793
"ABCC4",0.899050081051275,0.237547269065759
"ABCC5",2.98471969691681,3.01592952940358
"ABCC6",0.551545314873209,0.195994620559369
"ABCC8",2.15551082108842,2.30989254827971
"ABCC9",1.4146797880833,0.786705313711639
"ABCD1",0.781057964479293,0.541658422454997
"ABCD2",1.43111224214365,1.03770060669467
"ABCD3",2.24284808306626,1.62497684860296
"ABCD4",3.3310240217096,3.31427636556933
"ABCE1",1.41878560755569,0.598024162213135
"ABCF1",3.20712267880788,3.18589207975567
"ABCF2",3.74827243273832,3.97406389514131
"ABCF2P1",1.10588711612757,0.126467099412829
"ABCF3",4.75775256291043,5.06536633491332
"ABCG1",1.82810519018402,1.03305487717873
"ABCG2",1.21788984312307,1.0040256645672
"ABCG4",2.2229336054771,2.98207694270668
"ABCG8",0.516214647486513,0.316339856602621
"ABHD1",1.64703945680718,1.32784089953394
"ABHD10",3.58265619843538,3.91585903059943
"ABHD11",3.40030676607592,4.56024832697277
"ABHD11-AS1",0.991647132482906,0.268974955849119
"ABHD12",2.45789460896048,2.73953594173113
"ABHD13",3.15551176689847,2.85491915970167
"ABHD17A",4.93317819279806,5.98325278852803
"ABHD17AP4",0.189774634004877,0.316920844853019
"ABHD17B",2.61467166411989,2.25178899700116
"ABHD17C",1.35052265333141,1.31470197907408
"ABHD18",2.02298301932134,1.07982654452784
"ABHD2",3.22904816998573,2.33147476924353
"ABHD3",1.71844313463204,1.21433075402748
"ABHD4",2.93343539878984,2.81518759745598
"ABHD5",2.35258730671778,1.69005683796513
"ABHD6",2.65291619638415,2.2170690451591
"ABHD8",1.21371773542151,2.79123151921788
"ABI1",2.78941380189366,2.25894846613148
"ABI2",1.72244636266012,0.410812841879043
"ABI3",1.99295332375596,1.29983394331302
"ABI3BP",1.16442215983111,0.226577913138628
"ABL1",2.25317504688849,1.51308524108085
"ABL2",2.37827125709287,1.37303050716473
"ABLIM1",3.14411477750236,2.33421568206818
"ABLIM2",2.01811174707062,1.72129006009178
"ABO",1.30248129705445,0.709801151734623
"ABR",3.49894836240609,3.33988471415947
"ABRA",0.604186252725108,0.294948438506818
"ABRACL",1.64286805029617,2.31690715659844
"ABRAXAS1",0.561190210370673,0.351528212516538
"ABRAXAS2",2.20587022702937,1.98515110121661
"ABT1",3.28089874026116,4.05559309906699
"ABTB1",4.43230180804081,5.78415734654469
"ABTB2",1.08470168823013,0.639871181544676
"AC000036.1",0.285233598296499,0.137338121332554
"AC000058.1",1.23463991786348,0.117864931725155
"AC000067.1",0.121252032305382,0.159843535075844
"AC000068.1",1.38947818064245,0.807930907716446
"AC000403.1",1.32911299104975,2.14596151387773
"AC002056.1",0.15277844720474,0.0407177521200887
"AC002064.1",0.865711703293365,0.435911324281119
"AC002069.1",0.273404194691197,0.0309883143119214
"AC002069.2",0.502487225156272,0.0551543904312637
"AC002076.2",0.120238633343257,0.137565543210459
"AC002091.2",0.348725045884392,0.0703480790853997
"AC002116.2",0.400942794058233,0.550091931093907
"AC002310.2",0.521727157680865,0.486604187404787
"AC002310.4",1.5687951123781,1.61034091800977
"AC002310.5",0.932052987591982,0.674354440960867
"AC002347.1",0.749479212218988,0.198991619825178
"AC002368.1",0.1232199097248,0.0558622149625452
"AC002383.1",0.355983276210208,0.0658175200832028
"AC002401.4",0.341553470717673,0.386749491006138
"AC002428.2",0.898952587749078,1.17035331077655
"AC002451.1",0.823858281558422,0.326322040568149
"AC002451.2",0.606686862050632,0.0192565745812489
"AC002460.1",0.572859420226909,0.0613675704455695
"AC002467.1",1.97066102562075,2.54521225222044
"AC002504.1",0.150833825386161,0.078138287768163
"AC002511.1",0.256008211496306,0.138989775143702
"AC002511.2",0.185805058120778,0.40898542612971
"AC002519.2",0.252137903612155,0.336438737661401
"AC002524.1",3.74724928469975,4.86649915112636
"AC002540.1",1.11933176958304,0.429751724905766
"AC002984.1",1.18701984483831,0.794150120791889
"AC003002.2",1.4275796885833,1.40980128259925
"AC003005.2",0.734464444512427,0.464360386817135
"AC003035.1",0.684185319771684,0.204471072826563
"AC003043.2",0.379153410912194,0.058616581292235
"AC003084.1",0.543285300454231,0.0804549797303297
"AC003101.1",0.581325997333995,0.0800031413299078
"AC003101.2",0.752389712518782,0.354742310018551
"AC003102.1",2.29765220733722,2.97502840114571
"AC003682.1",1.95628167251278,0.442675637257331
"AC003965.1",0.560070421295193,0.722440363411131
"AC003985.2",0.117998905623086,0.223914999711285
"AC003986.1",0.628038974266322,0.233213341773866
"AC004022.1",0.577089265272421,0.0641820998436529
"AC004022.2",0.166077902709448,0.0487326109061718
"AC004023.1",1.30303202171541,1.06034329431702
"AC004069.1",1.18415072979358,1.17687174704768
"AC004076.1",2.05380703391929,1.31326397663757
"AC004112.1",1.27469752342513,0.814300873095614
"AC004130.1",0.792106526255796,1.13352330132026
"AC004148.1",0.168952001969195,0.0943652542347293
"AC004156.1",0.845366519172299,0.552925921447497
"AC004160.1",0.25743193117151,0.0819442224891395
"AC004221.1",1.5110697219283,2.25720744901069
"AC004233.1",0.820795147270212,0.677911982393848
"AC004233.2",0.372176997240037,0.147042826915853
"AC004233.3",2.29270945206404,3.42198669321352
"AC004233.4",1.53342635935086,1.74959540281132
"AC004241.1",0.462952060877962,0.254183030556448
"AC004257.1",1.17888768658726,0.106168236692933
"AC004264.2",1.28855272114266,0.704597052073911
"AC004383.1",3.64869511366864,2.16199303858558
"AC004408.1",0.177064165192298,0.148282122861325
"AC004448.2",0.681060133936262,0.537409305121545
"AC004449.1",1.24124098059253,1.96010796113427
"AC004453.2",1.92913410726974,1.38110685697146
"AC004471.1",0.399649116904727,0.521322543155954
"AC004471.2",0.434372081174928,0.355591793897623
"AC004477.1",2.16208110954036,1.25362765631692
"AC004477.3",3.13329099046173,3.05809066058589
"AC004486.1",0.582213562768706,0.289876398076559
"AC004522.2",0.679687755135678,0.372638282990028
"AC004528.1",0.534450071342425,0.0117047600570853
"AC004540.1",0.890941108192898,0.248311597195766
"AC004540.2",0.709177148014231,0.535471659715956
"AC004543.1",0.432999421169372,0.336324343284809
"AC004552.1",0.0594415040053341,0.540173464552695
"AC004556.1",0.381341293895467,0.579391554594527
"AC004590.1",0.414080781058965,1.29214447131285
"AC004656.1",5.61467812582873,5.90309033031984
"AC004674.2",0.284234091172974,0.0925661423781188
"AC004690.2",1.44768219593807,0.521997585180688
"AC004691.2",0.436872572594479,0.0874955152441476
"AC004771.3",1.78813590265527,1.34204035111443
"AC004775.1",0.746207707858746,0.566237898109391
"AC004801.6",0.646757267237572,0.827425369830723
"AC004801.7",0.425396953022581,0.00741615257441827
"AC004805.1",0.67505967772628,0.0982571853669132
"AC004812.2",2.44318627150793,3.21741507595748
"AC004816.1",2.1683414958294,2.47365688067594
"AC004817.1",1.54594176266414,1.11152142909699
"AC004817.2",0.350815087300978,0.118020628344148
"AC004817.3",0.865353609013653,0.109296939147953
"AC004817.4",2.27738936026839,2.94456664930953
"AC004825.2",2.06055878360011,3.00950076757273
"AC004832.6",0.157110477879781,0.257585819402331
"AC004836.1",2.4332292780325,3.45153788330455
"AC004839.1",1.59220258683662,1.33626904545229
"AC004840.2",0.310489533363215,0.0867689511278952
"AC004847.1",0.630898886636276,0.415887791856992
"AC004854.1",0.345258261440801,0.264354754393601
"AC004854.2",1.73997955438844,1.77707170448107
"AC004865.2",2.91130079223738,2.27558462513429
"AC004888.1",0.382084970854414,0.106341533058031
"AC004890.1",1.36492158794793,1.0266673604895
"AC004910.1",0.871635600100033,0
"AC004918.1",2.56479988301584,2.31985435919976
"AC004923.1",0.560204937197995,0.157041962893633
"AC004923.4",0.291280757239062,0.113918543795561
"AC004925.1",4.24211079346661,3.99763973375114
"AC004941.1",0.760159336501456,0.0955501772828108
"AC004941.2",0.259561735454529,0.0161449873005801
"AC004947.2",3.06952072033042,4.18198104353045
"AC004948.1",0.514042794650263,1.36722975797924
"AC004980.1",2.63947616609652,0.627230450547146
"AC004980.2",2.36854971177354,1.18011002219887
"AC004982.1",2.8142540843842,2.87270593996514
"AC004982.2",1.43319421652735,1.21449262599844
"AC004990.1",0.615906584656333,0.106916688871537
"AC005000.1",0.662228138979233,0.574780899048428
"AC005005.4",0.479860060020373,0.005031944151495
"AC005013.1",1.62373294209476,0.644008639487234
"AC005014.1",0.521788929468595,0.538803105150594
"AC005014.2",1.98656296355504,3.52275878409121
"AC005020.1",2.00966120044414,0.253025887036292
"AC005020.2",0.579208260364555,0.152410226643397
"AC005034.4",1.05287925558642,1.61209141524832
"AC005037.1",0.646111047713456,0.240461674805061
"AC005040.1",0.371667966517811,0.0367637996638625
"AC005041.1",1.75678343850148,1.71500781479174
"AC005076.1",1.89387197527623,2.54520874913916
"AC005077.4",0.637851206083877,0.692030050158718
"AC005082.1",1.02114833448086,0.929105413501414
"AC005150.1",0.228039066150477,0.241434717014669
"AC005154.1",2.9330206628583,2.0406522357962
"AC005154.6",0.913435828790256,0.797901085641041
"AC005156.1",0.39521647502974,0.105679574485362
"AC005162.3",1.05882737176991,0.124603341349865
"AC005180.1",0.251661145946939,0.135913709049055
"AC005180.2",0.423460151217388,0.63744814816804
"AC005224.1",1.62185060901468,0.926617252841661
"AC005225.2",1.15139691204627,0.208957712468513
"AC005225.4",3.40779959901472,3.80896656484472
"AC005229.2",0.0828695123470603,0.0374143135995337
"AC005229.4",1.38934649444856,2.07581720793361
"AC005252.3",0.311337336933342,0.253461678181596
"AC005258.1",0.709201949744691,0.658029635848362
"AC005261.1",5.80205368569655,6.06593065825513
"AC005261.2",0.193227677605652,0.418536086848907
"AC005261.3",3.74671070041295,4.10515287799028
"AC005261.5",4.32510120585408,1.08634329801587
"AC005262.1",0.0583429901472374,0.0405241105821426
"AC005280.1",0.313896276867218,0.173248946694995
"AC005288.1",0.424186977919954,0.356131220940031
"AC005296.1",0.360457214932068,0.0217506450607247
"AC005329.1",0.998754467107645,0.824657034828816
"AC005330.1",3.3730241046975,4.30412335149583
"AC005332.1",3.18067780664755,2.12574454359485
"AC005332.2",2.47352186368949,0.669920359446613
"AC005332.3",2.62221969343181,1.9377693457714
"AC005332.5",4.75574866705923,4.81837478865385
"AC005332.8",2.94441523821953,2.61428881840261
"AC005336.1",2.90109623568491,2.05761011025988
"AC005336.2",0.416171472203676,0.128844408915737
"AC005336.3",0.437461298254568,0.297734067276638
"AC005342.2",0.522163434436,0.238460961259974
"AC005355.2",0.359757037872471,0.891446658817922
"AC005363.2",1.56649101666515,1.11087539976187
"AC005377.1",0.312672587159937,0.173060763461617
"AC005387.1",0.14571062219583,0.03399145662166
"AC005392.2",0.417076258840639,0.110389471872241
"AC005392.3",0.220413892770571,0.237547257694879
"AC005393.1",3.07879538513292,4.07201277869214
"AC005410.1",1.04684327154317,0.320504053696512
"AC005412.1",1.81544907702909,0.727295264325716
"AC005476.2",0.900969590114293,0.50730924866492
"AC005479.1",1.75832607012957,0.419761767670741
"AC005479.2",1.9550359890861,0.898823428363274
"AC005487.1",0.30754872814424,0.138646022237934
"AC005498.1",1.33719289883939,2.31739589218727
"AC005498.2",0.97741166833842,1.01713016252448
"AC005498.3",1.61197100347547,0.768024797158395
"AC005520.2",0.498375947875487,0.369229484686735
"AC005520.4",0.125741764058106,0.0102796693910469
"AC005523.1",0.331740556739935,0.321777821595225
"AC005531.1",0.733185917665016,0.00900871382150815
"AC005532.1",1.10840955113241,0.334052999035464
"AC005552.1",0.351881420052837,0.109393346289004
"AC005578.1",0.347072930579872,0.192047410231603
"AC005586.2",0.55392164883839,0.355640694026641
"AC005592.1",0.628343663866712,0.522557674429684
"AC005593.1",1.13882859610849,0.70206781279163
"AC005597.1",0.438114164683712,0.0855263050207609
"AC005614.1",0.663001358307241,0.254714658941149
"AC005614.2",0.925109404458604,0.470975310969034
"AC005618.1",2.723447967145,1.81189227070832
"AC005670.1",0.757637574884526,0.918346015723658
"AC005674.2",1.84546261864052,1.65929457681952
"AC005682.1",0.397248212244334,0.114605978500835
"AC005695.3",1.27160031411038,0.350457170932669
"AC005696.1",2.04259481151567,1.65068393247077
"AC005696.3",1.62396761379654,1.20144126433531
"AC005696.4",3.79123209652743,4.88786599828639
"AC005697.1",0.662009717876931,0.126706079372526
"AC005703.4",0.620412622397959,0.226709982676249
"AC005703.5",0.746209043446435,0.0560779418496825
"AC005722.2",0.716966283515253,0.663392762205143
"AC005730.2",2.0158270831598,3.0331903512048
"AC005736.1",0.942104298029105,0.519143659649206
"AC005740.1",1.75888386520004,1.79269037323366
"AC005740.2",0.608886313713366,0.108170964765837
"AC005753.1",1.73570049461239,0.848922278318867
"AC005776.1",2.62547384588803,1.01226479845254
"AC005776.2",2.01222134093152,1.4590655538068
"AC005777.1",0.399980155906693,0.476014991679347
"AC005785.1",0.10983988718085,0.0144374877462925
"AC005796.1",0.138748718795005,0.263185485551266
"AC005798.1",0.308568940731765,0.0426142027793862
"AC005822.1",1.09882322720487,0.534705048164705
"AC005823.1",0.323616858770471,0.0785285297200927
"AC005828.4",1.05284065463009,0.282007006755204
"AC005828.5",0.584967697106013,1.20549012738114
"AC005829.1",1.03478632453469,0.744725214282702
"AC005829.2",1.06411984105196,0.829296544899762
"AC005833.2",0.492491546509467,0.58183550484832
"AC005837.1",0.679585130642166,0.42022839512674
"AC005840.1",0.397777246078817,0.067678000099829
"AC005840.2",0.886243673243952,0.65443833412727
"AC005840.3",0.194638016247813,0.136523779588715
"AC005845.1",0.417750103676802,0.193886339418599
"AC005865.2",1.03871629942767,0.761874886107676
"AC005871.1",0.721055870789735,0.173620015150802
"AC005899.5",2.42092114767314,0.484420268627646
"AC005899.6",2.83275555938871,2.92122506427083
"AC005899.7",3.49772476793173,2.23018272225524
"AC005899.8",2.18828030659447,0.942850836842423
"AC005906.2",1.37551578527104,0.479570834114769
"AC005920.1",0.350663403280679,0.213287644436538
"AC005920.4",1.11068951646971,1.95653711894583
"AC005921.1",0.119375134532171,0.085524921767491
"AC005943.1",0.365394871315578,0.560549653811916
"AC005951.1",0.638466460876468,0.043786969917084
"AC005972.2",1.67928371860126,0.189270186973208
"AC005972.3",1.15487065718387,0.116672329525833
"AC005999.1",0.488569964692954,0.0486208388828342
"AC006001.3",1.86755765927421,1.05334293557867
"AC006011.2",0.926374887836393,0.358583537684086
"AC006012.1",0.980943833671785,1.06900341547909
"AC006020.1",1.36980403101444,0.245473777468622
"AC006023.1",1.70580941687694,0.233049262214572
"AC006023.2",2.10481951540452,1.54165956406232
"AC006026.2",0.194334494344403,0.0091129757045103
"AC006030.1",0.547285408056745,0.237299087549356
"AC006033.1",0.0841397984319102,0.197659412885822
"AC006033.2",0.608151756159298,0.232642977754226
"AC006041.1",0.713408617045617,0.300856813998438
"AC006058.1",4.41761946603325,5.25229656686686
"AC006058.2",0.65360764735231,1.0186834017942
"AC006058.3",1.24578018084725,2.46452323981506
"AC006058.4",3.73892357023875,3.02835206551909
"AC006059.1",1.32001361440235,0.478414849051178
"AC006064.3",1.86339177632292,1.12262358491167
"AC006065.1",1.26969906113047,0.940723191869311
"AC006077.1",0.191761025521691,0.0591093797142455
"AC006115.1",0.610830928594297,0.189525394653654
"AC006144.1",0.60295441693159,0.19721501223135
"AC006148.1",1.42370337831718,0.270992886058258
"AC006157.1",0.0273241823605588,2.71088091017923
"AC006160.2",0.124856713072071,0.051208109569234
"AC006213.1",0.787887354361213,0.657016391938212
"AC006213.2",0.88261129225983,0.334235670060789
"AC006213.3",1.3864550938797,0.714172752209618
"AC006238.1",0.867275206384792,0.641815215585051
"AC006252.1",1.0262849740598,0.422316884632855
"AC006262.1",1.68238519047292,1.69462787427285
"AC006273.1",1.21793558623729,0.32312135807353
"AC006277.1",2.3416863158664,1.7702748124365
"AC006329.1",0.85941972670388,1.32542026386064
"AC006329.2",0.745760787750277,0.569580492994669
"AC006333.2",3.20510973034057,3.5133686398684
"AC006357.1",0.0680919154032957,0.0656651792870814
"AC006372.4",0.383510119610185,0.285988958354737
"AC006378.2",1.30814284274312,1.73135187632604
"AC006390.1",0.369286212646032,0.0450866880885881
"AC006445.2",0.435371305532743,0.179170322788202
"AC006449.2",0.589117989331181,0.100929317855377
"AC006449.5",1.29596280992343,2.33323689297093
"AC006449.6",1.12010256858971,1.98304693170613
"AC006453.2",0.843071458813656,0.423823310409799
"AC006460.2",1.75676755551093,0.631651082002393
"AC006466.1",2.38464630201745,1.92395029028535
"AC006480.2",3.71652483280319,2.23222031630588
"AC006499.8",0.16663194781779,0
"AC006511.1",1.20678633358294,0.709004881909598
"AC006511.4",0.523575923521122,0.211158685921442
"AC006530.1",0.211705815200907,0.0363878487783767
"AC006538.2",0.956833415418387,0.97917882354858
"AC006547.1",2.06223805854967,2.41572361205777
"AC006548.1",0.0330541686805159,0.0913214603053362
"AC006557.5",1.38776795078093,1.10293248939089
"AC006557.6",5.07264003827318,5.05560631640307
"AC006581.2",0.441355955859924,0.191607074464833
"AC006924.1",0.416268623380506,0.0293681595740163
"AC006927.3",0.0622093853012675,0.119431370800252
"AC006946.2",2.2095850803298,2.29032608113623
"AC006946.3",2.43549460634132,2.14445224312836
"AC006960.1",1.26251155972335,0.380248645072075
"AC006960.3",1.3311743151914,1.44359754931679
"AC006963.1",0.55270060313162,1.03298955513273
"AC006967.3",0.275509185295192,0.00663027889971347
"AC006970.2",1.03019650838353,0.506418374814356
"AC006978.2",2.38858712789501,1.66698537450962
"AC006987.1",0.240840711440378,0
"AC006987.2",0.287532976438441,0
"AC006994.2",0.607458605390229,0.231893899746849
"AC007000.3",0.846625417434031,0.328034605950611
"AC007029.1",0.973704078088552,0.999389675969305
"AC007036.1",1.91917112445383,0.458047131105453
"AC007040.2",0.576272058385004,0.408872383526099
"AC007064.2",1.01698324601776,0.128999613539634
"AC007066.2",2.412208437288,2.84933363464874
"AC007106.1",0.58804168684799,0.166700431868977
"AC007114.1",1.08965950971348,0.799607997894144
"AC007115.1",0.0650409095836313,0.0158860102558483
"AC007159.1",0.18131041501269,0.000161215552321237
"AC007215.1",0.238066430616653,0.0550180170548807
"AC007216.4",0.915242192956064,0.409807407402851
"AC007218.1",0.951150957377311,0.373494201020877
"AC007220.1",1.14138621112476,0.862622448629365
"AC007221.1",0.625426592356709,0.0905186232461148
"AC007221.2",0.722560213655138,0.0716778340764332
"AC007224.2",1.06081839896891,0.482111288717119
"AC007225.1",0.509275290806709,0.243043752745202
"AC007249.1",0.574061093984193,0.419366906177495
"AC007249.2",1.30332399923218,1.14622876464547
"AC007250.1",0.37252602105583,0.491732866185601
"AC007262.2",0.28053200755036,0.0471278106870002
"AC007272.1",0.484005310888891,0.0514904479378515
"AC007285.1",0.656184371828196,0.198189750934102
"AC007318.1",0.722810167081228,1.60454148402614
"AC007318.2",2.69435317900616,2.02471923605994
"AC007325.2",1.30378713278833,2.48614616426957
"AC007325.4",1.87440653823082,2.91294445579169
"AC007326.3",1.41023969788834,1.5504590401379
"AC007342.4",0.869254410140144,0.294197157286819
"AC007349.1",0.831768138304776,0.184638778608019
"AC007349.2",0.888294570045452,0.0719013125581949
"AC007349.3",1.11533860573225,0.0931072933030384
"AC007349.4",0.847978822011452,1.25557308885498
"AC007364.1",0.604961931549605,0.0773456004423467
"AC007368.1",1.33146613431784,0.241983281350735
"AC007370.1",0.628655384345727,0.0894375812220161
"AC007370.2",1.08207265595885,0.106444415338218
"AC007376.2",1.10702526760635,0.223163523339497
"AC007382.1",3.2415624214947,3.00857613265611
"AC007383.2",1.50489439006117,2.53509237884907
"AC007386.1",2.23008247425056,0.653896867714496
"AC007387.1",0.296300995563523,0.0655965844208882
"AC007388.1",1.66169209352075,0.856529675217578
"AC007405.3",1.72740106811765,1.85073821628423
"AC007406.5",4.04458577562781,4.33674524886694
"AC007423.1",0.665728013618456,1.17512288090186
"AC007435.1",0.286262713105736,0.020324298222528
"AC007448.1",0.0487416144737972,0.0512070885340782
"AC007450.1",0.885383496111014,0.199786138072742
"AC007450.2",1.63767142551511,0.469885510607766
"AC007450.3",2.02480446959647,0.650049637308387
"AC007490.1",1.15397094828634,1.40357507884363
"AC007495.1",1.05058344574962,0.382416771232335
"AC007541.1",2.41117598502948,2.86241075327909
"AC007547.1",0.223851150653099,0.00774711005385169
"AC007547.2",0.30122050532366,0.397355735885266
"AC007556.1",0.0926714882045652,0.0655624014461881
"AC007563.2",1.40718512178984,0.199791733754043
"AC007566.1",2.20761188257952,0.67545056554484
"AC007569.1",0.681250155586897,0.179603396334633
"AC007613.1",0.466565654529342,0.278368209826777
"AC007614.1",0.620608907652729,0.267207227879698
"AC007620.1",0.0669685688412714,0.0272827411274519
"AC007622.1",1.99077745704234,1.96254339817002
"AC007637.1",0.894099016465244,0.198931463436263
"AC007638.1",0.618142989645398,0.044483664114989
"AC007663.1",0.708710373935825,0.849541752745661
"AC007663.2",0.319233042517567,0.0847211358955806
"AC007663.3",2.51766242829794,1.27990325730761
"AC007679.1",0.380696343257295,0.0571266817543601
"AC007683.2",1.5159581732459,0.212143211748892
"AC007685.1",0.275351916559695,0.0367257320612536
"AC007686.1",0.239345392625278,0.0642106188154926
"AC007686.3",2.35651061834941,3.12405666481408
"AC007688.1",0.342303143320734,0.0644784506208678
"AC007728.2",0.261177737897497,0.166149738001197
"AC007749.1",1.29668593188369,0.176692225923578
"AC007773.1",1.03608469408632,0.499745507745227
"AC007785.1",0.660392344257369,0.0842521494811729
"AC007785.3",2.09306547333247,2.21865619829451
"AC007786.1",1.23854974468178,0.862231553045039
"AC007786.2",1.43728055198022,1.43463795834459
"AC007786.3",0.546312595727668,0.659159924141423
"AC007823.1",1.36659418091407,1.22918765687798
"AC007842.1",3.89520524304222,2.31452505904977
"AC007876.1",0.342324020384133,0.00829638574167354
"AC007881.1",0.600071258866368,0.205912843128007
"AC007906.2",0.780521889320687,0.18483516468976
"AC007920.2",1.49668138242155,0.859588466778396
"AC007922.3",0.743610446694606,2.04417904386317
"AC007923.2",0.326603994330535,0.00827418237766961
"AC007938.1",0.970016061784605,1.26206840970619
"AC007950.2",0.332776320695439,0.150471215880825
"AC007952.2",0.725332621731766,0.471263184543144
"AC007952.4",0.916984939060111,0.204248020708266
"AC007952.5",0.800262639537133,0.453432771051971
"AC007952.7",0.849353264248414,0.780249088635395
"AC007953.2",0.480987176688392,0.776863490497174
"AC007966.1",0.721439381862534,0.324239288367903
"AC007969.1",1.53672817433609,3.11492634477274
"AC007969.2",0.102980211217363,0.109888996596608
"AC007998.4",3.78463184024856,1.85087857979255
"AC008014.1",0.6024306069317,0.076608545079691
"AC008033.2",0.0478902655047217,0.0285613369905878
"AC008060.1",0.837035309044565,0.372879453946285
"AC008060.4",2.05678948809878,2.58130826874046
"AC008066.1",1.31903770243025,0.6164029385849
"AC008072.1",0.624540466300711,0
"AC008073.1",1.31416541885365,0.636049922891555
"AC008074.1",1.06379759060197,0.189862134379271
"AC008074.3",1.08705774695002,1.78014021085308
"AC008080.1",0.853730443790639,0.210101484356964
"AC008080.2",0.691244613794455,0.0864073896230294
"AC008080.3",0.475544233671521,0.0607494763239548
"AC008080.4",0.696362861208466,0.326185616977894
"AC008083.1",0.370105243513716,0.159355480654853
"AC008105.3",1.24816983804024,1.43496076516627
"AC008115.1",0.546785742807577,0.168962405226048
"AC008115.4",3.1133206249354,3.29346178857369
"AC008121.1",2.71398523388208,0.670621319164247
"AC008121.2",2.03355400563872,1.17173179503713
"AC008124.1",3.58520971729201,3.32058283492915
"AC008127.1",0.968875668010615,0.310184213867895
"AC008132.1",0.287250789442331,0.248104714171945
"AC008147.4",1.16790133956833,0.229734857002733
"AC008154.2",0.665851014711608,0.122641352560191
"AC008155.1",0.10824748212554,0.0482854741870372
"AC008264.2",1.1687612836948,0.340438592706297
"AC008267.1",0.845037363278549,0.473812396910443
"AC008267.3",1.3406841312652,0.57806077944605
"AC008267.5",2.51817415131963,3.25579239166803
"AC008269.1",3.29215533431153,0.776551331764269
"AC008269.2",2.52052390281012,0.505159029277669
"AC008403.3",2.99636730418749,4.01798496382794
"AC008415.1",0.526430236272303,0.0596013557054251
"AC008429.1",0.750718410608617,0.545899984720657
"AC008432.1",0.0917257550531235,0.0375698701981343
"AC008438.1",1.08321290184496,0.848986556530904
"AC008438.2",1.4029394767505,0.619294986543062
"AC008443.1",1.18176612261527,0.667317682097227
"AC008443.3",1.21494733907215,0.262787069264978
"AC008443.4",0.938043957518016,1.448510647384
"AC008443.5",1.7384574049798,1.78615000422852
"AC008489.1",0.596989634903637,0.0531893541878143
"AC008494.1",0.959684513458316,0.758545340296369
"AC008494.2",1.41967079426788,1.07912818135858
"AC008494.3",0.891269800192099,0.665426858445392
"AC008496.1",0.0980843861586584,0.0594928185519994
"AC008505.1",1.11105464997324,0.884188101768355
"AC008507.1",2.61495650945581,3.37694935602644
"AC008507.2",1.78896724253709,0.374180988175215
"AC008507.3",3.40962741523935,1.69358378251268
"AC008537.1",1.13457163542416,0.462587927714429
"AC008543.1",0.377049695196003,0.209741587334753
"AC008543.4",0.592491541622967,0.612862851919736
"AC008549.2",1.8178988622865,0.146095509103701
"AC008555.8",1.47957765777155,1.85954595826494
"AC008556.1",1.33407190972797,1.0009809985347
"AC008562.1",0.615890193167908,0.0990926821739837
"AC008565.1",0.373203894570349,0.000540308957948498
"AC008567.1",0.600610807174264,0.0634106781214259
"AC008571.1",0.948229974462839,0.0806028749980531
"AC008574.1",1.013620711368,0.111652917332092
"AC008575.1",0.712576805463617,0.84180250767569
"AC008592.3",0.751279404219291,1.15200234361587
"AC008592.4",0.881780360842501,0.316446527363996
"AC008608.1",0.222219580814489,0.0638809927902461
"AC008608.2",2.10033701372626,2.40153220217034
"AC008610.1",3.33578798680568,4.31881716955461
"AC008641.1",0.225708266888014,0.221656689971175
"AC008663.1",0.369493473520861,0.213601107959344
"AC008663.2",1.41265979494378,1.23748182701592
