"","hippocampus","prefrontal_cortex","optic_chiasm"
"ABCG2",1.04904970215791,1.04904970215791,1.04904970215791
"ABCG4",2.82225729276361,2.82225729276361,2.82225729276361
"ABCG8",0.358418759946598,0.358418759946598,0.358418759946598
"ABHD1",1.39504059580199,1.39504059580199,1.39504059580199
"ABHD10",3.84571106593332,3.84571106593332,3.84571106593332
"ABHD11",4.31605010362607,4.31605010362607,4.31605010362607
"ABHD11-AS1",0.42111646671939,0.42111646671939,0.42111646671939
"ABHD12",2.68024302956889,2.68024302956889,2.68024302956889
"ABHD13",2.91820181384837,2.91820181384837,2.91820181384837
"ABHD17A",5.76218445258487,5.76218445258487,5.76218445258487
"ABHD17AP4",0.290153221516568,0.290153221516568,0.290153221516568
"ABHD17B",2.32818534797353,2.32818534797353,2.32818534797353
"ABHD17C",1.32224317365457,1.32224317365457,1.32224317365457
"ABHD18",1.2783858023791,1.2783858023791,1.2783858023791
"ABHD2",2.52043759045242,2.52043759045242,2.52043759045242
"ABHD3",1.32045967626002,1.32045967626002,1.32045967626002
"ABHD4",2.840081871421,2.840081871421,2.840081871421
"ABHD5",1.8295369366499,1.8295369366499,1.8295369366499
"ABHD6",2.30882634015385,2.30882634015385,2.30882634015385
"ABHD8",2.45912335420812,2.45912335420812,2.45912335420812
"ABI1",2.37062537892351,2.37062537892351,2.37062537892351
"ABI2",0.686946214675059,0.686946214675059,0.686946214675059
"ABI3",1.44575381287996,1.44575381287995,1.44575381287996
"ABI3BP",0.42401880717915,0.42401880717915,0.42401880717915
"ABL1",1.66889362125088,1.66889362125088,1.66889362125088
"ABL2",1.58466013872855,1.58466013872855,1.58466013872855
"ABLIM1",2.50472075479116,2.50472075479116,2.50472075479116
"ABLIM2",1.78377883629785,1.78377883629785,1.78377883629785
"ABO",0.834575919170376,0.834575919170376,0.834575919170376
"ABR",3.37337179800087,3.37337179800087,3.37337179800087
"ABRA",0.360051136236984,0.360051136236984,0.360051136236984
"ABRACL",2.1750041868506,2.1750041868506,2.1750041868506
"ABRAXAS1",0.39566758048583,0.39566758048583,0.39566758048583
"ABRAXAS2",2.03161828559825,2.03161828559825,2.03161828559825
"ABT1",3.89249954984471,3.89249954984471,3.89249954984471
"ABTB1",5.49955618054387,5.49955618054387,5.49955618054387
"ABTB2",0.73351970926793,0.73351970926793,0.733519709267929
"AC000036.1",0.1684740112197,0.1684740112197,0.1684740112197
"AC000058.1",0.352975455122698,0.352975455122698,0.352975455122698
"AC000067.1",0.151719008176799,0.151719008176799,0.151719008176799
"AC000068.1",0.930361912542974,0.930361912542973,0.930361912542974
"AC000403.1",1.97399340380868,1.97399340380868,1.97399340380868
"AC002056.1",0.0643094774010679,0.064309477401068,0.0643094774010678
"AC002064.1",0.526395614599487,0.526395614599487,0.526395614599487
"AC002069.1",0.0820232364970319,0.082023236497032,0.0820232364970319
"AC002069.2",0.149329724057581,0.149329724057581,0.149329724057581
"AC002076.2",0.133917772712101,0.133917772712101,0.133917772712101
"AC002091.2",0.12895375630624,0.12895375630624,0.12895375630624
"AC002116.2",0.518692112770608,0.518692112770608,0.518692112770608
"AC002310.2",0.493998496936593,0.493998496936593,0.493998496936593
"AC002310.4",1.60159443261362,1.60159443261362,1.60159443261362
"AC002310.5",0.728606766567418,0.728606766567418,0.728606766567418
"AC002347.1",0.314883744539665,0.314883744539665,0.314883744539665
"AC002368.1",0.0700427822809144,0.0700427822809147,0.0700427822809148
"AC002383.1",0.126905047688888,0.126905047688888,0.126905047688888
"AC002401.4",0.377234539366461,0.377234539366461,0.377234539366462
"AC002428.2",1.11321631645498,1.11321631645498,1.11321631645498
"AC002451.1",0.431066512355575,0.431066512355575,0.431066512355575
"AC002451.2",0.142926108785329,0.142926108785329,0.14292610878533
"AC002460.1",0.169050065136378,0.169050065136378,0.169050065136378
"AC002467.1",2.42425409925208,2.42425409925208,2.42425409925208
"AC002504.1",0.0934426114772154,0.0934426114772151,0.093442611477215
"AC002511.1",0.163625235428461,0.163625235428461,0.163625235428461
"AC002511.2",0.36200008549625,0.36200008549625,0.362000085496251
"AC002519.2",0.318691193651033,0.318691193651033,0.318691193651033
"AC002524.1",4.63086760029971,4.63086760029971,4.63086760029971
"AC002540.1",0.574926471153613,0.574926471153613,0.574926471153613
"AC002984.1",0.876859536380609,0.87685953638061,0.87685953638061
"AC003002.2",1.41354410491168,1.41354410491168,1.41354410491168
"AC003005.2",0.521224398963512,0.521224398963512,0.521224398963512
"AC003035.1",0.305463545867641,0.305463545867641,0.305463545867641
"AC003043.2",0.126098019106963,0.126098019106963,0.126098019106963
"AC003084.1",0.177892941987993,0.177892941987993,0.177892941987993
"AC003101.1",0.185544795225505,0.185544795225505,0.185544795225505
"AC003101.2",0.438457552650179,0.438457552650179,0.438457552650179
"AC003102.1",2.83242288665971,2.83242288665971,2.83242288665971
"AC003682.1",0.761329539416374,0.761329539416374,0.761329539416374
"AC003965.1",0.688257217702513,0.688257217702513,0.688257217702513
"AC003985.2",0.201616874640085,0.201616874640085,0.201616874640085
"AC003986.1",0.316334527561751,0.316334527561752,0.316334527561751
"AC004022.1",0.172162555723393,0.172162555723394,0.172162555723394
"AC004022.2",0.0734368828647563,0.0734368828647563,0.0734368828647564
"AC004023.1",1.11143565797984,1.11143565797984,1.11143565797984
"AC004069.1",1.17840416446787,1.17840416446787,1.17840416446787
"AC004076.1",1.46916777817057,1.46916777817057,1.46916777817057
"AC004112.1",0.911226483691301,0.911226483691301,0.911226483691301
"AC004130.1",1.06164608551722,1.06164608551722,1.06164608551722
"AC004148.1",0.110067727441985,0.110067727441985,0.110067727441985
"AC004156.1",0.614492363073771,0.614492363073771,0.614492363073771
"AC004160.1",0.118889003264376,0.118889003264375,0.118889003264376
"AC004221.1",2.10012582225651,2.10012582225651,2.10012582225651
"AC004233.1",0.707992648683609,0.707992648683609,0.707992648683608
"AC004233.2",0.194439494352523,0.194439494352523,0.194439494352523
"AC004233.3",3.18424411612942,3.18424411612942,3.18424411612942
"AC004233.4",1.70408613050386,1.70408613050385,1.70408613050386
"AC004241.1",0.298134405360977,0.298134405360978,0.298134405360978
"AC004257.1",0.332003910354897,0.332003910354897,0.332003910354897
"AC004264.2",0.827535087667331,0.827535087667331,0.827535087667332
"AC004383.1",2.47498294912939,2.47498294912939,2.47498294912939
"AC004408.1",0.154341500194161,0.154341500194161,0.154341500194161
"AC004448.2",0.567651584872012,0.567651584872012,0.567651584872012
"AC004449.1",1.80876754417812,1.80876754417812,1.80876754417812
"AC004453.2",1.496481014929,1.496481014929,1.496481014929
"AC004471.1",0.495707084997801,0.495707084997801,0.495707084997801
"AC004471.2",0.372177117534951,0.372177117534951,0.372177117534951
"AC004477.1",1.44488101489027,1.44488101489028,1.44488101489027
"AC004477.3",3.0739223089808,3.0739223089808,3.0739223089808
"AC004486.1",0.351421064327537,0.351421064327538,0.351421064327538
"AC004522.2",0.437280277125955,0.437280277125955,0.437280277125955
"AC004528.1",0.121756404538209,0.121756404538209,0.121756404538209
"AC004540.1",0.383602020563583,0.383602020563583,0.383602020563583
"AC004540.2",0.572041236199804,0.572041236199804,0.572041236199804
"AC004543.1",0.356676991260507,0.356676991260507,0.356676991260507
"AC004552.1",0.438966736016409,0.438966736016409,0.438966736016409
"AC004556.1",0.537696762868409,0.537696762868409,0.537696762868409
"AC004590.1",1.10728895757519,1.10728895757519,1.10728895757519
"AC004656.1",5.84237197147961,5.84237197147961,5.8423719714796
"AC004674.2",0.132917289492825,0.132917289492825,0.132917289492825
"AC004690.2",0.716878555866451,0.716878555866451,0.716878555866452
"AC004691.2",0.161048579949481,0.161048579949481,0.161048579949481
"AC004771.3",1.4359552040704,1.4359552040704,1.4359552040704
"AC004775.1",0.604126279109255,0.604126279109255,0.604126279109255
"AC004801.6",0.789389979811113,0.789389979811113,0.789389979811113
"AC004801.7",0.0954121105635052,0.0954121105635052,0.0954121105635052
"AC004805.1",0.219689289021517,0.219689289021517,0.219689289021517
"AC004812.2",3.05441953817863,3.05441953817862,3.05441953817863
"AC004816.1",2.40937995755036,2.40937995755036,2.40937995755036
"AC004817.1",1.20297834142691,1.20297834142691,1.20297834142691
"AC004817.2",0.167029988124533,0.167029988124533,0.167029988124533
"AC004817.3",0.268466764382837,0.268466764382837,0.268466764382837
"AC004817.4",2.80410827266929,2.80410827266929,2.80410827266929
"AC004825.2",2.80972350778902,2.80972350778902,2.80972350778902
"AC004832.6",0.236433115923899,0.236433115923899,0.236433115923899
"AC004836.1",3.23715712429991,3.23715712429991,3.23715712429991
"AC004839.1",1.39014979100688,1.39014979100688,1.39014979100688
"AC004840.2",0.133868021072173,0.133868021072173,0.133868021072173
"AC004847.1",0.461153285494736,0.461153285494736,0.461153285494736
"AC004854.1",0.281387071666696,0.281387071666696,0.281387071666696
"AC004854.2",1.76926283077736,1.76926283077736,1.76926283077736
"AC004865.2",2.4094196076823,2.4094196076823,2.4094196076823
"AC004888.1",0.164392783120427,0.164392783120427,0.164392783120427
"AC004890.1",1.09787877679654,1.09787877679654,1.09787877679654
"AC004910.1",0.183502231600007,0.183502231600007,0.183502231600007
"AC004918.1",2.37142183789788,2.37142183789788,2.37142183789788
"AC004923.1",0.241918378536657,0.241918378536657,0.241918378536657
"AC004923.4",0.151257957152088,0.151257957152088,0.151257957152088
"AC004925.1",4.04910732527019,4.04910732527019,4.04910732527019
"AC004941.1",0.235467895013052,0.235467895013052,0.235467895013052
"AC004941.2",0.0673906184908853,0.067390618490885,0.067390618490885
"AC004947.2",3.94777887022518,3.94777887022518,3.94777887022518
"AC004948.1",1.18761144990998,1.18761144990998,1.18761144990998
"AC004980.1",1.05086112750491,1.05086112750491,1.05086112750491
"AC004980.2",1.43030785158301,1.43030785158301,1.43030785158301
"AC004982.1",2.86040028615863,2.86040028615863,2.86040028615863
"AC004982.2",1.26053506610979,1.26053506610979,1.26053506610979
"AC004990.1",0.214072456405179,0.214072456405179,0.214072456405178
"AC005000.1",0.593190844297018,0.593190844297018,0.593190844297018
"AC005005.4",0.104995758018627,0.104995758018627,0.104995758018627
"AC005013.1",0.850266387404608,0.850266387404608,0.850266387404608
"AC005014.1",0.535221173428068,0.535221173428068,0.535221173428068
"AC005014.2",3.19934913766254,3.19934913766254,3.19934913766254
"AC005020.1",0.622843847753733,0.622843847753733,0.622843847753733
"AC005020.2",0.242262444268904,0.242262444268904,0.242262444268904
"AC005034.4",1.49436253953003,1.49436253953003,1.49436253953003
"AC005037.1",0.325861542785776,0.325861542785776,0.325861542785776
"AC005040.1",0.107269940054167,0.107269940054167,0.107269940054167
"AC005041.1",1.72380268294116,1.72380268294116,1.72380268294116
"AC005076.1",2.4080852177996,2.4080852177996,2.4080852177996
"AC005077.4",0.68062397772191,0.68062397772191,0.68062397772191
"AC005082.1",0.948482870549718,0.948482870549719,0.948482870549719
"AC005150.1",0.238614579990629,0.238614579990629,0.238614579990629
"AC005154.1",2.22851927307243,2.22851927307243,2.22851927307243
"AC005154.6",0.822224189461929,0.822224189461929,0.822224189461929
"AC005156.1",0.166634711442073,0.166634711442073,0.166634711442073
"AC005162.3",0.32128208459619,0.32128208459619,0.32128208459619
"AC005180.1",0.160281590501241,0.160281590501241,0.160281590501241
"AC005180.2",0.59239804354685,0.59239804354685,0.59239804354685
"AC005224.1",1.07298216993072,1.07298216993072,1.07298216993072
"AC005225.2",0.407365965011199,0.407365965011198,0.407365965011199
"AC005225.4",3.72451036151209,3.72451036151209,3.72451036151209
"AC005229.2",0.0469838291253287,0.0469838291253287,0.0469838291253286
"AC005229.4",1.93129705772623,1.93129705772623,1.93129705772623
"AC005252.3",0.26564602739249,0.26564602739249,0.26564602739249
"AC005258.1",0.668802754563379,0.668802754563379,0.668802754563379
"AC005261.1",6.01037761140069,6.01037761140069,6.01037761140069
"AC005261.2",0.371102737534538,0.371102737534538,0.371102737534538
"AC005261.3",4.02969136692137,4.02969136692137,4.02969136692137
"AC005261.5",1.76818706808707,1.76818706808707,1.76818706808707
"AC005262.1",0.0442754536484784,0.0442754536484784,0.0442754536484783
"AC005280.1",0.202858910941779,0.202858910941779,0.202858910941779
"AC005288.1",0.370458748725278,0.370458748725278,0.370458748725278
"AC005296.1",0.0930572913494284,0.0930572913494286,0.0930572913494286
"AC005329.1",0.861309125834885,0.861309125834885,0.861309125834885
"AC005330.1",4.10810245743302,4.10810245743302,4.10810245743302
"AC005332.1",2.3478357568691,2.3478357568691,2.3478357568691
"AC005332.2",1.04962593928722,1.04962593928722,1.04962593928722
"AC005332.3",2.08186415580517,2.08186415580517,2.08186415580517
"AC005332.5",4.80519034200235,4.80519034200235,4.80519034200235
"AC005332.8",2.68378911731143,2.68378911731143,2.68378911731143
"AC005336.1",2.23518613666515,2.23518613666515,2.23518613666515
"AC005336.2",0.189334316976356,0.189334316976356,0.189334316976355
"AC005336.3",0.327150326429886,0.327150326429886,0.327150326429886
"AC005342.2",0.298187797718085,0.298187797718085,0.298187797718084
"AC005355.2",0.779512001776774,0.779512001776774,0.779512001776774
"AC005363.2",1.20679447700466,1.20679447700466,1.20679447700467
"AC005377.1",0.202452726345474,0.202452726345474,0.202452726345474
"AC005387.1",0.0575112809530642,0.0575112809530641,0.0575112809530641
"AC005392.2",0.174955111234009,0.174955111234009,0.174955111234009
"AC005392.3",0.233940233500288,0.233940233500288,0.233940233500288
"AC005393.1",3.8629143800481,3.8629143800481,3.8629143800481
"AC005410.1",0.473417573243176,0.473417573243176,0.473417573243176
"AC005412.1",0.956380277526426,0.956380277526426,0.956380277526426
"AC005476.2",0.590185110022683,0.590185110022683,0.590185110022683
"AC005479.1",0.701564778714705,0.701564778714705,0.701564778714706
"AC005479.2",1.12118396746282,1.12118396746282,1.12118396746282
"AC005487.1",0.174204486639261,0.174204486639261,0.174204486639261
"AC005498.1",2.11103736727192,2.11103736727193,2.11103736727192
"AC005498.2",1.00876837427479,1.00876837427478,1.00876837427478
"AC005498.3",0.945697682698833,0.945697682698833,0.945697682698833
"AC005520.2",0.396418213779103,0.396418213779103,0.396418213779104
"AC005520.4",0.0345874787946382,0.0345874787946382,0.0345874787946382
"AC005523.1",0.323875239520428,0.323875239520428,0.323875239520428
"AC005531.1",0.161467072525405,0.161467072525404,0.161467072525405
"AC005532.1",0.497075431055874,0.497075431055874,0.497075431055874
"AC005552.1",0.16044346708139,0.16044346708139,0.16044346708139
"AC005578.1",0.22468436188387,0.22468436188387,0.22468436188387
"AC005586.2",0.397384052934377,0.397384052934377,0.397384052934377
"AC005592.1",0.544828409048005,0.544828409048005,0.544828409048005
"AC005593.1",0.794017451384653,0.794017451384653,0.794017451384653
"AC005597.1",0.159755328107698,0.159755328107698,0.159755328107698
"AC005614.1",0.340669753544537,0.340669753544537,0.340669753544537
"AC005614.2",0.566582488545785,0.566582488545785,0.566582488545785
"AC005618.1",2.00379873311604,2.00379873311604,2.00379873311604
"AC005670.1",0.884512659757524,0.884512659757524,0.884512659757524
"AC005674.2",1.69848784878183,1.69848784878183,1.69848784878183
"AC005682.1",0.174109606657361,0.174109606657361,0.174109606657361
"AC005695.3",0.544382043180609,0.544382043180609,0.544382043180609
"AC005696.1",1.7331914859539,1.73319148595391,1.7331914859539
"AC005696.3",1.29039418001136,1.29039418001136,1.29039418001136
"AC005696.4",4.65699570317924,4.65699570317924,4.65699570317924
"AC005697.1",0.239401582215559,0.239401582215559,0.239401582215559
"AC005703.4",0.309594748933451,0.309594748933451,0.309594748933451
"AC005703.5",0.201368700080578,0.201368700080578,0.201368700080578
"AC005722.2",0.67467139827043,0.674671398270429,0.67467139827043
"AC005730.2",2.81900861056375,2.81900861056375,2.81900861056375
"AC005736.1",0.60818800457129,0.60818800457129,0.60818800457129
"AC005740.1",1.78557321364764,1.78557321364764,1.78557321364764
"AC005740.2",0.213584722439001,0.213584722439001,0.213584722439001
"AC005753.1",1.0356124291175,1.0356124291175,1.0356124291175
"AC005776.1",1.35188775580738,1.35188775580738,1.35188775580738
"AC005776.2",1.57551940372779,1.57551940372779,1.57551940372779
"AC005777.1",0.460007657832473,0.460007657832473,0.460007657832472
"AC005785.1",0.0345222034167257,0.0345222034167256,0.0345222034167257
"AC005796.1",0.236988271497316,0.236988271497316,0.236988271497316
"AC005798.1",0.0986046739272552,0.0986046739272555,0.0986046739272555
"AC005822.1",0.653466770067898,0.653466770067897,0.653466770067898
"AC005823.1",0.130126072678067,0.130126072678067,0.130126072678067
"AC005828.4",0.444287774728865,0.444287774728865,0.444287774728864
"AC005828.5",1.07485382627058,1.07485382627058,1.07485382627058
"AC005829.1",0.805790711177858,0.805790711177858,0.805790711177858
"AC005829.2",0.878733028300225,0.878733028300225,0.878733028300225
"AC005833.2",0.563026250461193,0.563026250461192,0.563026250461193
"AC005837.1",0.474829813129987,0.474829813129987,0.474829813129988
"AC005840.1",0.137172578200669,0.137172578200668,0.137172578200669
"AC005840.2",0.703239458151835,0.703239458151835,0.703239458151835
"AC005840.3",0.148758355727472,0.148758355727472,0.148758355727472
"AC005845.1",0.241015552946642,0.241015552946642,0.241015552946642
"AC005865.2",0.820157288911884,0.820157288911885,0.820157288911884
"AC005871.1",0.288869668969525,0.288869668969525,0.288869668969525
"AC005899.5",0.892104664216171,0.892104664216172,0.892104664216172
"AC005899.6",2.90259990534828,2.90259990534828,2.90259990534828
"AC005899.7",2.49703367923976,2.49703367923976,2.49703367923976
"AC005899.8",1.20504651468496,1.20504651468496,1.20504651468496
"AC005906.2",0.66819082383188,0.66819082383188,0.66819082383188
"AC005920.1",0.242208856824778,0.242208856824778,0.242208856824778
"AC005920.4",1.77846393947717,1.77846393947717,1.77846393947717
"AC005921.1",0.0926512823495289,0.0926512823495289,0.0926512823495289
"AC005943.1",0.519464436444266,0.519464436444266,0.519464436444266
"AC005951.1",0.168982652224322,0.168982652224323,0.168982652224323
"AC005972.2",0.502957246263324,0.502957246263324,0.502957246263324
"AC005972.3",0.335240398506473,0.335240398506473,0.335240398506473
"AC005999.1",0.141241707474438,0.141241707474438,0.141241707474438
"AC006001.3",1.22475656161983,1.22475656161983,1.22475656161983
"AC006011.2",0.478118558768783,0.478118558768782,0.478118558768782
"AC006012.1",1.05046455615124,1.05046455615124,1.05046455615124
"AC006020.1",0.482174883478267,0.482174883478267,0.482174883478267
"AC006023.1",0.543104031617176,0.543104031617176,0.543104031617176
"AC006023.2",1.66021955381857,1.66021955381857,1.66021955381857
"AC006026.2",0.0481069796286982,0.0481069796286982,0.0481069796286982
"AC006030.1",0.302559365550912,0.302559365550912,0.302559365550912
"AC006033.1",0.173760546684999,0.173760546684999,0.173760546684999
"AC006033.2",0.311697457418451,0.311697457418452,0.311697457418451
"AC006041.1",0.387709825166265,0.387709825166265,0.387709825166265
"AC006058.1",5.07657507195452,5.07657507195452,5.07657507195452
"AC006058.2",0.941825348227485,0.941825348227485,0.941825348227485
"AC006058.3",2.20794575371657,2.20794575371657,2.20794575371657
"AC006058.4",3.1779460665127,3.1779460665127,3.1779460665127
"AC006059.1",0.65559353649353,0.65559353649353,0.65559353649353
"AC006064.3",1.27857478310351,1.27857478310351,1.27857478310351
"AC006065.1",1.0099812696085,1.0099812696085,1.0099812696085
"AC006077.1",0.0870360419894973,0.0870360419894973,0.0870360419894972
"AC006115.1",0.278221296535894,0.278221296535895,0.278221296535894
"AC006144.1",0.282633834273506,0.282633834273506,0.282633834273506
"AC006148.1",0.513668779165401,0.513668779165401,0.513668779165401
"AC006157.1",2.14592159905951,2.14592159905951,2.14592159905951
"AC006160.2",0.066713078727726,0.066713078727726,0.066713078727726
"AC006213.1",0.684568173500949,0.684568173500949,0.684568173500949
"AC006213.2",0.449683169471114,0.449683169471114,0.449683169471114
"AC006213.3",0.855705876771741,0.855705876771742,0.855705876771741
"AC006238.1",0.689280476806049,0.689280476806049,0.689280476806049
"AC006252.1",0.549468061354317,0.549468061354316,0.549468061354316
"AC006262.1",1.69205046715707,1.69205046715707,1.69205046715707
"AC006273.1",0.511503300844848,0.511503300844848,0.511503300844848
"AC006277.1",1.89057197105332,1.89057197105332,1.89057197105332
"AC006329.1",1.22731488761711,1.22731488761711,1.22731488761711
"AC006329.2",0.606671081364271,0.606671081364271,0.606671081364271
"AC006333.2",3.44847202733623,3.44847202733623,3.44847202733623
"AC006357.1",0.0661760711010212,0.0661760711010213,0.0661760711010214
"AC006372.4",0.306519729145358,0.306519729145358,0.306519729145358
"AC006378.2",1.64225523767701,1.642255237677,1.64225523767701
"AC006390.1",0.113339219574366,0.113339219574366,0.113339219574366
"AC006445.2",0.233107371787053,0.233107371787053,0.233107371787053
"AC006449.2",0.203705880271335,0.203705880271335,0.203705880271335
"AC006449.5",2.11486340180304,2.11486340180304,2.11486340180304
"AC006449.6",1.80137443420794,1.80137443420794,1.80137443420794
"AC006453.2",0.512086078494822,0.512086078494822,0.512086078494822
"AC006460.2",0.868517708004189,0.868517708004189,0.868517708004189
"AC006466.1",2.02093892433421,2.02093892433421,2.02093892433421
"AC006480.2",2.54470547767374,2.54470547767374,2.54470547767374
"AC006499.8",0.0350804100669032,0.0350804100669032,0.0350804100669033
"AC006511.1",0.813800976998722,0.813800976998723,0.813800976998722
"AC006511.4",0.276930735942427,0.276930735942427,0.276930735942427
"AC006530.1",0.0732968943410146,0.0732968943410145,0.0732968943410148
"AC006538.2",0.974474527100118,0.974474527100118,0.974474527100118
"AC006547.1",2.34130560079291,2.34130560079291,2.34130560079291
"AC006548.1",0.0790546620685319,0.079054662068532,0.079054662068532
"AC006557.5",1.16289784968353,1.16289784968353,1.16289784968353
"AC006557.6",5.05919236311257,5.05919236311257,5.05919236311257
"AC006581.2",0.244185786337484,0.244185786337484,0.244185786337484
"AC006924.1",0.110820888796435,0.110820888796435,0.110820888796435
"AC006927.3",0.107384637010992,0.107384637010992,0.107384637010992
"AC006946.2",2.2733279757033,2.2733279757033,2.2733279757033
"AC006946.3",2.20572431959425,2.20572431959425,2.20572431959425
"AC006960.1",0.56598820605129,0.565988206051291,0.565988206051291
"AC006960.3",1.41992950002723,1.41992950002723,1.41992950002723
"AC006963.1",0.93187609155355,0.93187609155355,0.93187609155355
"AC006967.3",0.0632363644566564,0.0632363644566564,0.0632363644566564
"AC006970.2",0.616687455565761,0.616687455565761,0.616687455565761
"AC006978.2",1.81890153311707,1.81890153311707,1.81890153311707
"AC006987.1",0.0507033076716585,0.0507033076716585,0.0507033076716585
"AC006987.2",0.0605332581975665,0.0605332581975665,0.0605332581975665
"AC006994.2",0.310960153566508,0.310960153566508,0.310960153566508
"AC007000.3",0.437211618894489,0.437211618894489,0.437211618894489
"AC007029.1",0.99398218167862,0.99398218167862,0.99398218167862
"AC007036.1",0.765652182336691,0.765652182336691,0.765652182336691
"AC007040.2",0.4441144203385,0.4441144203385,0.4441144203385
"AC007064.2",0.315943536166608,0.315943536166608,0.315943536166608
"AC007066.2",2.75730727730964,2.75730727730964,2.75730727730964
"AC007106.1",0.255403853969822,0.255403853969822,0.255403853969822
"AC007114.1",0.860671474066637,0.860671474066637,0.860671474066637
"AC007115.1",0.026234410114329,0.0262344101143289,0.026234410114329
"AC007159.1",0.0382978891229252,0.0382978891229252,0.0382978891229252
"AC007215.1",0.0935545251731484,0.0935545251731484,0.0935545251731484
"AC007216.4",0.516214730677212,0.516214730677212,0.516214730677212
"AC007218.1",0.495106149727495,0.495106149727495,0.495106149727495
"AC007220.1",0.921309556523132,0.921309556523132,0.921309556523132
"AC007221.1",0.203130827269398,0.203130827269398,0.203130827269398
"AC007221.2",0.208705703461424,0.208705703461424,0.208705703461424
"AC007224.2",0.603944364559601,0.603944364559601,0.603944364559601
"AC007225.1",0.299092497600256,0.299092497600256,0.299092497600256
"AC007249.1",0.451934103610484,0.451934103610484,0.451934103610484
"AC007249.2",1.1793014456111,1.1793014456111,1.1793014456111
"AC007250.1",0.466636688263544,0.466636688263544,0.466636688263544
"AC007262.2",0.0962655363424443,0.0962655363424443,0.0962655363424443
"AC007272.1",0.142546208559123,0.142546208559123,0.142546208559123
"AC007285.1",0.294609671122333,0.294609671122333,0.294609671122333
"AC007318.1",1.41891383835353,1.41891383835353,1.41891383835353
"AC007318.2",2.16569480299599,2.16569480299599,2.16569480299599
