"","hippocampus","prefrontal_cortex","optic_chiasm"
"AGAP7P",0.0194096721977606,0.240503764019239,0.172115199407179
"AGAP9",0.831523821304392,1.61967694419038,1.02468410142483
"AGBL2",0.145029225641575,0.0896619483680842,0.76693969635013
"AGBL3",1.25714104290948,0.518961001306668,0.619062520259467
"AGBL4",2.13433596147014,0.376442199603156,0.312638592490521
"AGBL5",5.0737491045354,2.64027708559542,3.00485217941762
"AGER",2.55577917823469,2.75814202091042,3.83929561701644
"AGFG1",4.02743611836788,2.55854350240869,2.60305892641302
"AGFG2",3.58668273435448,2.67833687259304,3.29881717580565
"AGGF1",1.11051528335278,0.236877497926655,0.359748605958614
"AGGF1P1",0.57197554433115,0.214018481851216,0.0604752339358045
"AGGF1P2",2.58350520343482,0.945956622704448,0.524835343659937
"AGK",2.48168811443531,0.925408415858251,0.944473318726553
"AGL",2.56448769481616,1.70622461421417,1.46069233274035
"AGO1",4.51093311203585,2.49305101488876,2.52398093330079
"AGO2",3.79288883177004,1.87253951497439,2.56415028549957
"AGO3",3.07214725377382,1.37679426293106,2.1752544362016
"AGO4",3.45203705856729,2.24508894185761,2.84679018440206
"AGPAT1",1.86424811464915,1.22973016050189,2.30279726889119
"AGPAT2",1.46434530012153,2.11476750433525,2.5769497699745
"AGPAT3",4.20551840591062,2.57695433058219,2.86205444799675
"AGPAT4",4.09940921173126,2.09165775473046,2.42330801248693
"AGPAT5",4.14819894698608,2.38040811676469,2.56377926110114
"AGPS",2.58838534290256,1.07026883965395,1.07381805868649
"AGRN",3.88488162012672,3.49752543400171,3.55842019666962
"AGT",5.15202986261196,6.00328287993107,6.07668110210339
"AGTPBP1",3.67448105541347,1.69018279697598,1.5217020336094
"AGTRAP",2.29933709249568,1.75159489322945,2.96911402778796
"AHCTF1",3.95152723517967,1.83838473940873,1.80236886844121
"AHCY",2.41008456872497,1.58916512085139,2.14204432329862
"AHCYL1",6.60913428784741,5.52168489017037,6.18152367881399
"AHCYL2",3.60225559161146,1.85598310129718,1.92524172127584
"AHCYP2",0.352800143308905,0.226727356000065,0.481865182930804
"AHCYP7",1.17838046200745,0.0519654009711213,0.181411191306698
"AHDC1",4.18617373856437,2.33446312563137,3.25027072324234
"AHI1",3.78725666276298,1.64134804415742,1.9361477939912
"AHNAK",5.67431579248288,3.64653713684617,5.55481324629697
"AHNAK2",4.5673368644077,2.41005847437446,3.40950628692436
"AHRR",0.893095732660018,0.305310896909677,0.233208767712095
"AHSA1",5.97918289469018,5.43319870322505,5.67803094911082
"AHSA2P",5.16692605125642,4.62062674217163,5.13537331367565
"AHSP",0.0477553067829539,0.0995249845851837,0.231096895112706
"AIDA",3.16679321814921,3.17655747150203,3.52674195546865
"AIF1",4.19080488126363,4.22649544170685,5.46271529312047
"AIF1L",3.36822765320768,4.08556754339802,4.5812109992743
"AIFM1",3.02418453499733,2.079990721119,1.92371047449738
"AIFM2",2.38431212189028,1.64853042215804,1.95121722724173
"AIFM3",3.67928780117412,3.80808484751523,2.67569378446535
"AIG1",2.52580753153674,1.20471407180906,1.41858722282376
"AIMP1",3.07091876801519,2.30363255711448,2.55353661509723
"AIMP2",2.80186352133423,2.19604690688464,2.54647689101076
"AIP",4.90155407891624,4.59617257118048,4.66958218446308
"AIRE",0.77643596712517,0.938053199250694,1.54850665347777
"AJ003147.1",0.282991719925485,0.116438563407124,0.0461783172782402
"AJ003147.2",1.49987000619587,0.273247569783342,0.225616269787218
"AJ006995.1",0.8848561133264,0.143772818343684,0.18313888078473
"AJ009632.2",0.46134148907983,0.446515042425743,0.0117386160567181
"AJ011932.1",0,0.4411500626996,0.984394644034096
"AJ239322.1",1.17354700364404,0.672267937415292,0.173371209324356
"AJAP1",4.050970647617,1.74993039638318,1.07481212523828
"AJM1",5.17562445642389,5.51757366438415,6.02251602049342
"AK1",1.46934961491814,2.4330470330521,3.53480405391075
"AK2P2",1.574711097086,0.0415551563332886,0.135072923138887
"AK3",3.89815200098808,3.53716256485575,4.1409340835165
"AK4",3.13346573717742,2.34808181613278,1.95640061759083
"AK4P3",0.128730885456739,0.23988927071544,0.0382107177452331
"AK4P4",1.07565039902913,0.181815696310818,0.327251042686099
"AK5",5.01497949681268,2.7260283063665,1.31087750944863
"AK6",2.31567346465024,2.49260471160961,2.44061123810468
"AK7",0.811044896341596,0.209750622774638,0.906229643881169
"AK8",0.761820921675941,0.132902901891403,0.52510319791717
"AK9",1.45398809531716,0.488684495123075,0.877121707735257
"AKAIN1",0.924948183839994,0.1044467647536,0.0176272086622489
"AKAP1",3.97519832723339,3.13784882027835,3.29427924378917
"AKAP10",3.45267942666343,1.98323410618628,2.07114704661014
"AKAP11",6.84624396208351,4.2869906367575,3.92746147756542
"AKAP12",5.68127689534808,2.82247631682881,3.00785551794603
"AKAP13",2.24341866171787,0.32276669333943,0.98747220293137
"AKAP14",0.446201488590007,0.0768562881180425,0.520224231026437
"AKAP17A",3.58953428616194,4.021429773653,4.51329410464836
"AKAP6",4.17435679786399,1.68022433020216,1.59640378001036
"AKAP7",2.17273147344293,0.946482243767444,0.906096979896618
"AKAP8",3.64018333245727,2.71610952527179,3.0009671940889
"AKAP8L",4.88850435312615,2.96628136268248,3.3340197532131
"AKAP9",4.98834562096281,1.64012522729489,2.67324480274531
"AKIP1",3.36331185965135,3.21336730672728,3.38544288150384
"AKIRIN1",5.14683848816024,4.55292352806839,5.01690897246558
"AKIRIN2",3.55855311905192,3.20420765626745,3.30320818768943
"AKNA",2.95017042934629,1.35426624665758,2.89788981514268
"AKR1A1",3.23548004111647,3.09016196859297,2.93785682062475
"AKR1B1",4.37034548170078,4.22270400996873,4.17205006439515
"AKR1B10",0.0713534719691209,0.0399870109170673,0.465976167334148
"AKR1B10P2",0.030265816902359,0.0248915368125011,1.07582370540608
"AKR1B15",0.589415104604502,0.0851948196077032,1.50309854072869
"AKR1C1",1.53988881542796,1.98486958477091,2.79992292216942
"AKR1C2",0.920680152185945,0.942106699995945,1.38157007083264
"AKR1C3",0.777276992227246,0.719800097657066,1.32448002055648
"AKR1C6P",1.02265113178473,0.123783484668508,0.133349266899532
"AKR1D1P1",1.54477256683334,0.167829218220981,0.115326514142194
"AKR1E2",1.12529418316601,0.371502659300308,0.542490197553719
"AKR7A2",4.85611797221709,3.81019890891891,4.24772457615242
"AKR7A3",2.02145348327875,1.5508052781446,1.41961913106521
"AKR7L",1.91331721744819,1.22773933689849,1.15098829167716
"AKT1",4.83390790052556,3.2183513774785,3.87242410400754
"AKT2",3.72294721087113,3.30776368451778,3.95415009381805
"AKT3",4.44180336479828,1.76454941984421,1.8972067350254
"AKTIP",5.22633911730934,4.74244021829222,4.29534105352698
"AL008582.1",2.57535436242057,2.4044977979584,3.16168926996048
"AL008628.1",0.977472667076526,0.42088214988763,0.674244954157829
"AL008635.1",0.23159901147738,0.731033832677686,0.740140898672975
"AL008638.3",0.200352565562756,0.0376333499533741,1.01353282333164
"AL008638.5",0.307241921040844,0.0254074970220473,1.01403772900264
"AL008707.1",4.88467389742201,0.659674314706591,1.03966482713158
"AL008718.2",2.81548389140325,2.27553950353906,1.88731429219271
"AL008721.1",0.935081052087656,0.894762086913144,0.82196953180508
"AL008723.1",3.00213890276417,1.1058886737531,0.561458256183543
"AL008723.3",2.52893134941141,2.47449885068146,1.59578255786726
"AL009176.1",2.73481751033341,1.71685774022516,2.79109627071156
"AL009181.1",1.15389196363677,0.335018480618651,0.275379121482557
"AL020991.1",0.457090278378964,0.00544079617452936,0
"AL020994.2",0.829281034018226,0.301803932638892,0.0730698134740427
"AL020995.1",1.72275818348476,0.368205062537713,0.424223105800029
"AL021068.1",5.33259606049849,1.55886446428872,1.76633200225127
"AL021153.1",0.0488512352495389,0.0991381435834577,0.321444710908215
"AL021154.1",0.18511924165676,0.388232442306684,0.964047048880723
"AL021368.1",2.43246604756804,2.15285459746125,0.743196371505996
"AL021368.2",4.64801558932204,3.11444212315503,2.89688055170907
"AL021368.3",2.5706994348222,4.35945755284224,2.30838284867709
"AL021368.4",0.905215953433629,0.247096897131726,0.118355269913205
"AL021391.1",0.647117367643637,0.247514540950721,1.13010688197942
"AL021395.1",2.47616024755261,2.38740305058993,0.819307473759216
"AL021397.1",0,0.0310296580640395,0.0794843308996623
"AL021407.1",0,0.787968185285646,0.528679274782743
"AL021407.3",0.301217453397265,0.371671306764764,0.484395653590249
"AL021408.1",1.38219031302557,0.155150632784021,0.199720298562296
"AL021408.2",1.61734187763342,0.0993163110838163,0.093955762239891
"AL021453.1",2.10840527545526,2.31384115274874,2.24338355199256
"AL021707.2",1.42584556826595,0.632868827223662,1.36387463916738
"AL021807.1",0.0328973906218182,1.14826174204081,1.7180578515134
"AL021918.1",0.455554824942274,0.599123040173599,1.03039466186815
"AL021918.2",0,0.0753177290669853,0.160633298752652
"AL021937.1",1.02712221439668,0.344046141131277,0.735481164027072
"AL021937.2",2.17014914797075,1.48275679313683,1.83404055285253
"AL021937.3",1.17698693259846,0.930804582432966,0.598492808747227
"AL021937.4",1.99376478934471,0.520068486151476,1.70259428176412
"AL021939.1",0.418982484036306,0.0817257773309722,0.185376587395744
"AL021997.1",4.01431227795631,1.49038319779722,1.40251916873023
"AL021997.2",4.79470630672753,2.31668283565526,1.91774989305093
"AL021997.3",0.902992447927836,0.532888432150333,0.654752515987246
"AL022069.1",2.52720449897754,1.41420017140971,2.73748487753225
"AL022069.2",2.80720226723413,2.27349485032738,2.31354873165975
"AL022157.1",1.22062524496339,0.367311599409006,0.652351364824834
"AL022310.1",3.51146384471952,0.714495620692638,1.04069620486929
"AL022311.1",1.37945309552243,0.188399675594497,0.693501699689261
"AL022313.2",0.773991994467938,0.114727583661433,0.60177296089809
"AL022313.4",4.98902250529477,5.57199761848652,3.74436500873916
"AL022315.1",1.47608842324115,0.260947829302416,0.842841680108793
"AL022318.2",0,0.0745991681919346,0.167979874520891
"AL022324.1",1.47429752001658,0.501955885984852,0.573250184392265
"AL022324.2",3.45704439761384,1.22462266725315,1.8746812000056
"AL022324.3",2.47501706217054,2.13219109146188,1.56436301949369
"AL022326.1",0.491338511839095,0.0676525888069724,0.828835520852787
"AL022328.4",1.790810805139,3.53463623090051,3.09020666866117
"AL022329.1",1.40379600810459,0.268674826692353,0.192487964568795
"AL022332.1",0.714064553401978,0.0569723311585533,0.127319856498601
"AL022334.2",1.10285914947561,1.09765205416601,1.08789672646438
"AL022341.1",2.53219172302638,1.0181568971726,1.98578952007945
"AL022344.2",0,0.389023213897024,1.0270133000738
"AL022393.1",1.3454836079716,1.9211830872606,1.82277924790278
"AL022396.1",0.202271775264507,0.125263212245995,0.492172847334326
"AL022476.1",1.00241982390256,0.469469162001681,0.434805747435279
"AL022724.1",0.884803893039515,0.134428423990991,0.0705828662396084
"AL023280.1",0,0.00827580209496306,0.729051621821157
"AL023284.1",0.408095149622932,0.0670718158892785,0.173939155923294
"AL023284.4",5.57602600366967,6.75567794943183,6.09800276542788
"AL023581.2",2.06520717704921,0.494469080995371,0.792082353381808
"AL023583.1",0.0249220879456198,0.689790813819035,0.94964098440095
"AL023653.1",1.5656280960591,0.406732269944233,0.70508285795312
"AL023803.1",1.86793279811473,0.966870754823184,1.21065973227131
"AL023803.2",0.117428381878725,0.450494519906838,2.40223577320649
"AL023806.1",0.523018452181453,0.957167221798492,0.959409931846687
"AL023806.3",2.51173997846709,0.556884206962067,1.7222734091784
"AL023881.1",2.48955882974388,0.522856635578602,1.44869774138123
"AL023973.1",0.647319423629604,0.159545179154419,0.535367565509192
"AL024474.1",0.707584602558571,0.0318456739977098,0.875456186935463
"AL024498.1",2.50587266501005,1.41862877411363,1.83958796184465
"AL024507.2",0.812688034156328,0.718402581808547,1.16397728254484
"AL024508.2",2.85652277994247,2.05540703838369,2.21587191036971
"AL031008.1",3.52448062206799,1.59615402220556,1.39237333355028
"AL031055.1",0.249403717389234,0.700027204989798,1.40415429029734
"AL031056.1",1.18665606106461,0.100062346263412,0.315911132310278
"AL031058.1",1.2922705915077,0.705071061931583,1.44713131140362
"AL031118.1",2.88742174481304,2.17497038872034,2.23480075610768
"AL031121.1",0.756949672033576,0.0858156714489299,0.180567127181726
"AL031123.2",0.171095277492639,0.187044951326601,1.6325759874943
"AL031133.1",2.24196928599642,0.317578331401168,1.31478239479538
"AL031183.1",0,0.270009035461052,0
"AL031258.1",0,0.395761588841304,0.227435089487388
"AL031274.1",0,0.177148938620317,0.496180842897062
"AL031275.1",1.05818492507613,0.3142811822594,0.0954062019849064
"AL031281.2",2.54062092093602,1.33125479279732,1.14669275864138
"AL031283.1",1.01847671419649,0.453201560188708,1.27262852118274
"AL031289.1",0.737020876956459,0.860456985974821,0.507068221328984
"AL031291.1",0.750833099506521,0.0636055882169358,0.583254280922364
"AL031316.1",1.26339404152841,0.265060459535944,0.377352742396288
"AL031320.1",0.473181825715196,0.77327360009332,0.422626003966587
"AL031430.1",1.25221360232044,0.897615674313514,0.632313195599738
"AL031432.1",0.269575220256985,0.0326938363332102,1.54645794196448
"AL031432.4",2.75124094185755,1.89471466404597,3.43887717922155
"AL031432.5",3.55562932734421,1.34802970591465,3.21475874670972
"AL031577.1",1.32342004082737,0.357843326189341,1.23557429435925
"AL031587.4",1.68055636357502,1.35122663780139,1.2192661252722
"AL031590.1",1.69123774181024,1.11826227787824,0.643383428449974
"AL031598.1",1.03302575198339,0.297634457664226,1.52859059299648
"AL031602.1",0.590454279582554,1.79600506986881,2.63506128320502
"AL031687.1",0.674955712878239,0.244259572480047,0.174563511997064
"AL031713.1",0.511030346135018,0.119847176282516,0.58879284710244
"AL031726.1",0.523038649672377,0.170938986978397,0.00875116069958064
"AL031727.2",0.542540771316487,0.157635551509957,0.359287121497508
"AL031729.1",0,0.289568195625294,0.722011582671727
"AL031731.1",0.447315679286826,0.100022699572892,0.763924815963815
"AL031773.1",0.479599007792691,0.171958575603635,0.171043371185651
"AL031777.1",0.369066539868691,0.89265967685411,1.65316118415597
"AL031777.2",0.601320629164434,0.162132702907012,0.643553642904543
"AL031777.3",1.01620411372453,0.456083528640756,1.14685944247875
"AL031846.1",0.570437564349393,0.079944860567467,0.565951303254127
"AL031864.2",1.1101153913369,0.0564826395083955,0.259012790633761
"AL031985.3",3.75385696049625,3.52636877675233,2.65400389830601
"AL031985.4",2.52956188646596,0.526772878438816,0.340746293840291
"AL032819.3",1.69251619496355,0.417137839036188,1.0141360314913
"AL033379.1",2.36773463018432,0.697522481022346,0.100746435838237
"AL033381.1",0.78319312965709,0.0752840350607663,0.0753366283649099
"AL033381.2",0.298809561538538,0.088663637457302,0.0235459947146513
"AL033504.1",1.11726250631376,0.076274004020687,0.102620456188132
"AL033519.3",0.248969635490687,0.0452424384888359,0.198387394460654
"AL033523.1",3.07939204207362,0.828811613154874,0.883351514759962
"AL033527.1",0.133795930864862,0.0215486502054663,0
"AL033527.3",0.698887499533444,0.485571189771571,0.569000853409882
"AL033539.1",0.984919605230299,0.508881390858892,0.018232103127297
"AL034346.1",0.210569600868392,0.725027893943746,0.733636513782686
"AL034347.1",1.64283590392095,0.509862866547229,0.45127881900802
"AL034372.1",0.227857485393776,0.0615703699751135,0
"AL034374.1",0.0485739985409844,0.659890573387119,0.767749508588929
"AL034379.1",0,0.224768987063202,1.5341288296388
"AL034397.3",3.21262470733262,1.63215440981825,1.43915373573743
"AL034399.1",1.44828635796909,0.260185994004177,0.349492271004842
"AL034399.2",1.20136951730594,1.15441762176787,1.42403522140411
"AL034405.1",0.677229154790081,0.241786462973805,0.217920818826631
"AL034417.4",1.08928391709199,0.373899451354321,1.45337955590147
"AL034548.1",0,0.00109633855849346,1.47053791963345
"AL035071.1",4.53060232075051,5.03609216959577,4.23511396890304
"AL035071.2",3.46088837948976,0.659248852186101,0.958439259984448
"AL035252.2",1.4849269607813,0.52831949973553,0.447988521996811
"AL035252.3",4.28661995919138,2.92491200387697,3.49283294443393
"AL035409.1",2.40522834975253,1.64257836772025,0.21489407164246
"AL035411.1",0.283462444246477,0.352192958772178,0.123147611215242
"AL035411.2",0.126385007746362,0.194157799574117,0.144520946730528
"AL035413.1",1.29252101486973,1.47802738229912,1.20980690469173
"AL035413.2",4.28827374354527,3.14259304423761,4.42149178210572
"AL035420.2",0.433646772989001,0.113961794039934,0.7396357916729
"AL035420.3",0.602518102802891,0.416732610014366,0.957415088012473
"AL035423.1",0.243699205803476,0.0622921740597981,0
"AL035425.1",2.10029587815566,1.21726714968235,1.73052537343908
"AL035425.3",1.31203784615628,1.19089677236069,3.07744308958937
"AL035446.1",0.285243596810328,0.124660386413369,1.31819308273078
"AL035458.2",1.30036317638837,0.270320267424569,0.696523848514969
"AL035530.2",2.04230909718571,0.39015571131579,0.940586890416522
"AL035563.1",3.2683031507292,2.90831597298486,2.65911239389689
"AL035587.1",3.77383552324494,2.61002137208706,3.11137627655757
"AL035661.1",0.405032106660255,0.148433297690452,1.07257121711649
"AL035665.1",0.643780829203644,0.163185153551746,0.348746556546675
"AL035691.1",2.15166485444682,0.231793501506378,0.0375720870044127
"AL035696.2",1.02013837882302,0.202377069768671,0.13450291553265
"AL035696.3",1.49508927043506,1.14210967559239,0.200274711655197
"AL035701.1",1.34773797219311,0.480398475921715,0.430615989179454
"AL049544.1",2.93160494168182,0.902654053375485,0.182896821731134
"AL049545.1",0.0969334639331295,0.103868397145231,0
"AL049594.1",1.30700273926968,0.712862114308896,0.154161897832451
"AL049597.2",2.73416161236193,2.8402764957064,2.71132079317247
"AL049610.1",0.864227829353686,0.378150380883442,0.114762234339924
"AL049612.1",0.68183325052359,1.65276184790253,2.34326103720181
"AL049629.1",0.768732823522144,0.269024591214834,0.11841060008801
"AL049637.2",1.2553544001807,0.15981844606612,0.26478606089869
"AL049646.1",0.806277761756013,0.153646241138478,0.198310613029797
"AL049650.1",1.80165603025889,0.788335063005623,0.939737647388533
"AL049651.2",2.65854595558526,0.827363269685659,0.0976937257950439
"AL049712.1",1.11676225062543,0.385421876295145,1.00768191342116
"AL049745.1",0.238729683522452,0.0337891528272855,0
"AL049749.1",1.07361285985121,0.457289248816569,0.273061005776978
"AL049757.1",1.54193455732629,0.282521844957583,0.932643362595249
"AL049767.1",0.411582150496492,0.00781353339698324,0.0107543053056065
"AL049775.1",2.03211782274257,2.06436001675182,0.699221292916933
"AL049780.3",1.03257913945436,0.96059846143853,0.721650703796788
"AL049794.1",1.38397849604853,0.570958333834267,0.521661291669235
"AL049794.2",0.533100855450594,0.511005347805425,0.415075521295922
"AL049795.1",0.0717921107449176,0.53244483038644,1.15423338531615
"AL049796.1",4.75196013152004,2.93467544588683,2.98794332917829
"AL049836.1",1.08415444129291,0.879880235278419,0.647982715791456
"AL049838.1",3.40664551369382,5.9944472637524,4.72967978597407
"AL049839.2",0.0975582308138719,0.0513178456867578,0.698482794275899
"AL049871.1",0.253438976007793,0.511696185508442,0.863279718747481
"AL049873.1",0.733883599180546,0.178606864618543,0.435889313991963
"AL049873.2",0.550785961796122,0.00666657764448365,0.0344967050794486
"AL049875.1",2.47256209223129,0.309260568614279,0.376615872128438
"AL050303.4",0.0781475447588059,0.173795363134697,0.220558142181545
"AL050305.1",1.76582036104193,0.342504054823457,0.0149736010827246
"AL050341.2",4.28435367198442,5.13294568494803,4.57339856763836
"AL078581.1",1.00795215316799,0.949527096825869,1.86131775534232
"AL078587.1",3.51889407287488,1.17461371298421,2.08696797801749
"AL078590.3",0.847171306259577,0.270879497951258,0.272414800630093
"AL078595.1",0,0,3.9764086647394
"AL078601.2",1.56104640509373,3.25162950895089,2.26535430629838
"AL078604.1",0.26513340290249,0.0808633365957943,0.528295145826757
"AL078604.2",1.50787195741877,0.396869186431188,1.22570297190546
"AL078604.3",1.11788984274469,0.265000089244689,0.379881915768977
"AL078621.3",4.94800374302578,5.58250538888036,3.82909523405996
"AL078624.1",1.29603215474987,0.0688966377801839,0.099036763212165
"AL078624.2",0.45974146513756,0.00834174117426335,0.023823000512603
"AL078644.2",1.32576170455124,0.519370861489189,0.800271358064642
"AL079342.1",1.07840047326683,0.107037460444699,0.976295865861059
"AL080243.1",0.697574153548469,0.166656756708502,0.665882085851841
"AL080243.2",0.292417098998927,0.0893324814445345,0.680245231253288
"AL080250.1",1.50696391365941,0.624003782195378,0.755623050177093
"AL080276.2",3.00388470508664,1.4176108058975,2.11633877188899
"AL080284.1",1.48026777168988,0.0165744018024319,0.0541531677126441
"AL080312.2",0.635760926942082,1.87749663290289,2.59712964205076
"AL080317.1",3.4578620919323,4.00524111793599,3.51978913181811
"AL080317.2",3.97069751152188,1.69858548338723,2.11663775197546
"AL096677.1",1.44606183765984,0.131291755146794,0.220873139052163
"AL096700.1",0,0.0148954330451974,1.90549859409182
"AL096711.1",2.42116199827783,0.965486111230979,1.15191585818783
"AL096711.2",1.64653328948616,0.85766060058645,0.303069758510524
"AL096803.1",1.68515162595457,1.85644540511118,1.51893119675571
"AL096803.2",2.2207220277151,2.78567001099357,1.71295253650975
"AL096803.3",1.40968744659239,1.70397347698732,0.658572019293173
"AL096816.1",1.24233209482902,0.162269737137857,0.357175390775656
"AL096828.1",1.55458471570609,0.995737143233375,0.218525879684836
"AL096828.2",0.0934871529531255,0.0800124805473196,0.00922628321898687
"AL096828.3",0.390341696434752,0.722270417766664,0.572922881275554
"AL096829.2",0.219019586066367,0.131254395998874,0.0356173470168795
"AL096840.1",0,0.0915666999112629,0
"AL109615.1",0.917424589509953,0.164165269416102,0.523103180427156
"AL109659.1",0.231792648716579,0.477439350437625,0.4372055439633
"AL109659.3",0.428137231513281,0.80054981465093,0.861042508654908
"AL109741.1",2.49027873828851,1.62943072673198,2.87865043390571
"AL109741.2",0,0.160476449695496,0.777105943306834
"AL109741.3",0.410953027941362,0.97585110060759,1.41880860154336
"AL109797.1",1.46765945317904,0.894667889695848,0.790179134896647
"AL109809.1",3.24062683324489,1.72462176846985,1.88137940496608
"AL109809.2",2.13944660209694,1.07025217783295,1.2535072530359
"AL109809.4",3.49056724637933,0.802499566945046,1.76086892706182
"AL109810.1",0.513139568866245,0.0594166185019648,0.0261491397381691
"AL109811.2",0.626279845657994,0.603209413252568,0.5679782715409
"AL109838.1",1.26276227715938,0.725742342595473,0.445448515065659
"AL109897.1",0.17341580795216,0.0504505343879205,0.22457745221829
"AL109910.1",0.919245272771995,0.181986378635146,0.0777277589213952
"AL109917.1",1.44733396681086,2.2163230047376,2.34056566263138
"AL109918.1",2.77722035249936,2.3596565858032,2.39027975708929
"AL109933.4",3.22038483673535,0.548108805740058,0.229167890688098
"AL109936.1",0.350587001115891,0.00205090318429695,0.53280942292898
"AL109936.2",0.236027096634536,0.502557386476213,2.02631362201889
"AL109936.6",3.8746780869938,0.74019488215441,1.29478254870967
"AL109945.1",1.32212313189403,0.433172182149411,0.898335361153383
"AL109955.1",0.598115495583382,0.123389751864556,0.179254928838692
"AL109976.1",0.741891763045548,0.202622580332162,1.66636644263929
"AL110115.2",0.477754516549524,0.188067611550356,0.329050852165106
"AL110118.2",1.01335843657868,0.576533840209904,0.842670777259904
"AL117190.1",1.80135804508188,0.168855007054837,0.495271506240132
"AL117328.1",0.119596857913047,0.47517527126111,1.49129093331561
"AL117328.2",0.337078359024266,0.138436298418645,1.84602367953617
"AL117329.1",1.05914257096553,0.442808887244294,0.00950169303191198
"AL117332.1",0.467449471846713,1.25303095282517,1.48234310306237
"AL117335.1",5.74857346656907,3.32781653812259,3.74408187460904
"AL117336.1",0.592368462501509,0.524392506586469,0.578012230157707
"AL117344.1",1.22364756786107,1.69868926863883,1.57864470954025
"AL117348.2",1.41343689974798,0.873445546990855,1.10187892935734
"AL117350.1",1.22117719962387,0.551194441128653,0.406963940347347
"AL117351.1",0.480274601244106,0.0830028449574666,0.0850967188074405
"AL117351.2",0.861279284412051,0.0144682716950398,0.0523304340324884
"AL117372.1",1.11805391370883,0.823439556014,0.0357452895623912
"AL118505.1",1.14316847590535,1.72655919536376,2.18111566306218
"AL118506.1",2.04269610873312,2.33654194255297,2.8904300870965
"AL118508.1",1.04741424439728,1.40225602195752,0.127572263379703
"AL118508.4",0.412557968410374,0.250749763536736,0.754576131358347
"AL118511.1",0.765158905229303,0.626166385675479,1.17026652309289
"AL118511.2",0.974173507182977,0.111628579959553,0.241067610486059
"AL118516.1",2.9490835063247,4.72361866329997,5.34973213853684
"AL118558.3",3.97771930420566,3.38390165502551,3.65420863434887
"AL118558.4",1.99244826142367,2.84255974783092,2.86073935057091
"AL121574.1",0.588606407817183,0.511832454482652,0.930184025944561
"AL121580.1",0.598211319188515,0.389652439836816,0.0526175237443038
"AL121583.1",3.35859187297967,3.38677697175819,1.9571899249217
"AL121601.1",0.657052279924024,0.541316845531665,0.994346397810873
"AL121603.2",0.554685719744473,1.36901523579993,1.4095857179126
"AL121652.1",1.6885876944806,0.994485364781491,0.79876618276728
"AL121656.1",1.80858555832852,0.857372149308062,0.834766243786225
"AL121658.1",2.43408060609785,1.03067655194003,2.49886343222806
"AL121749.1",0.0942950921317453,1.27497230937961,0.413261188412773
"AL121758.1",0.563592323566263,0.450021387759508,0.207481014040737
"AL121760.1",3.66735886603077,2.2203262406334,1.93292263110227
"AL121761.1",2.48328647172776,0.319484960423596,1.28244118390159
"AL121761.2",1.47900872885871,0.683421479321307,1.84790309176154
"AL121768.1",1.98328470116804,0.798111791614102,1.20713127567853
"AL121772.1",1.96711974199257,0.898044634711037,1.36325712885066
"AL121782.1",0,0.622636472085797,0.43256259397351
"AL121809.1",0.229802305208109,0.0821363034209452,0.101871673322516
"AL121809.2",0.385729528543911,0.37819350335037,0.425016624362784
"AL121821.1",1.39760742453942,0.578107127183355,0.904903851387502
"AL121823.1",0.458787716378286,0.0208749224365314,0.670338134108985
"AL121832.2",4.30024708255257,3.4681030387822,3.46105544311897
"AL121835.2",0.614786035456225,0.403935503487901,0.293182315903962
"AL121845.2",0.377453074490803,0.374387064841617,1.13452677425516
"AL121890.2",3.5984033758047,1.57488006101367,2.91189095713543
"AL121890.3",0.219630181742829,0.999482416091643,1.16874834653786
"AL121890.4",3.0184460487834,0.674301848808856,1.71887352125408
"AL121890.5",3.03523833402485,2.26038623757488,2.40924659526501
"AL121894.1",1.21733077875289,0.7653869465277,0.809020143220871
"AL121895.2",0.461492264752071,0.737094080606701,0.811286422126559
"AL121899.1",0.947475338587215,0.445110349667136,0.758050049798718
"AL121906.1",1.11379568652145,0.55042185932423,0.58419945827026
"AL121906.2",3.57777106710301,2.11533061679528,3.13110492736022
"AL121932.1",1.00490422919524,1.27194318892677,0.592751322004398
"AL121944.1",2.39738672623368,0.845249465394744,2.2849774560563
"AL121950.1",0.0337520661094936,0.00873346379155903,1.85954877205992
"AL121956.4",1.17798947953395,1.53630022845102,0.94721485413571
"AL121983.1",0.552828646049286,0.213590611683393,0.205560754601697
"AL121987.2",0.831678609787579,0.234916556003511,0.274320632649173
"AL121992.1",0.795847116910964,0.265798490830163,0.321016130855784
"AL121992.2",0,0.317190681235054,0.699960211677843
"AL121994.1",0,0.0678705608595568,0.502568494430089
"AL122001.1",1.38199037776681,0.37444985633456,1.20702693421176
"AL122003.1",0.792484348825741,0.109737533655655,0.185914776940355
"AL122058.1",0.514131996004998,0.533655801398128,0.855122888074119
"AL132640.1",0.749342587640994,0.610803754737703,1.04422605190763
"AL132640.2",1.08813136358745,0.436279022376462,0.900525918425777
"AL132640.3",0.497372287971921,0.255569019143103,2.03013497568938
"AL132642.2",0.115077494670384,0.0323554532353274,1.30646080471626
"AL132655.2",0,0.68724989643412,1.54091790549915
"AL132656.2",0.540654280562033,0.323328009741344,0.213188758635193
"AL132657.1",0.534612237164105,0.530804320347391,0.695146555641429
"AL132709.1",1.55902299981695,1.07681641398252,0.814337102462964
"AL132780.1",1.08362788006505,0.183958532496586,0.839214326047573
