"","InputCategories","X","UserDefinedCategories","Type","NumOverlap","Pvalues","CorrectedPvalues","Freq"
"1","HuAgeMSNDsplit_00",1,"aNP_BY_qRP_ThanTrong_up__","User",0,1,1,2
"2","HuAgeMSNDsplit_00",2,"aRG_BY_qRG_ThanTrong_up__","User",0,1,1,2
"3","HuAgeMSNDsplit_00",3,"astroBYoFC5__","User",0,1,1,2
"4","HuAgeMSNDsplit_00",4,"AstroByothers_Zhang_Cuffdiff2FCover20__","User",0,1,1,2
"5","HuAgeMSNDsplit_00",5,"endoBYoFC5__","User",0,1,1,2
"6","HuAgeMSNDsplit_00",6,"EndotheByothers_Zhang_Cuffdiff2FCover20__","User",0,1,1,2
"7","HuAgeMSNDsplit_00",7,"MacroByMicro_Zhang_Cuffdiff2FCover20__","User",0,1,1,2
"8","HuAgeMSNDsplit_00",8,"macrophagesBYoFC5__","User",0,1,1,2
"9","HuAgeMSNDsplit_00",9,"MicroByMacro_Zhang_Cuffdiff2FCover20__","User",0,1,1,2
"10","HuAgeMSNDsplit_00",10,"MicroByMono_Zhang_Cuffdiff2FCover20__","User",0,1,1,2
"11","HuAgeMSNDsplit_00",11,"microgliaBYoFC5__","User",0,1,1,2
"12","HuAgeMSNDsplit_00",12,"MicrogliByothers_Zhang_Cuffdiff2FCover20__","User",0,1,1,2
"13","HuAgeMSNDsplit_00",13,"MonoByMicro_Zhang_Cuffdiff2FCover20__","User",0,1,1,2
"14","HuAgeMSNDsplit_00",14,"monocytesBYoFC5__","User",0,1,1,2
"15","HuAgeMSNDsplit_00",15,"myeoligoBYoFC5__","User",0,1,1,2
"16","HuAgeMSNDsplit_00",16,"MyeOligoByothers_Zhang_Cuffdiff2FCover20__","User",0,1,1,2
"17","HuAgeMSNDsplit_00",17,"neuronBYoFC5__","User",0,1,1,2
"18","HuAgeMSNDsplit_00",18,"NeuronByothers_Zhang_Cuffdiff2FCover20__","User",0,1,1,2
"19","HuAgeMSNDsplit_00",19,"newoligoBYoFC5__","User",0,1,1,2
"20","HuAgeMSNDsplit_00",20,"NewOligoByothers_Zhang_Cuffdiff2FCover20__","User",0,1,1,2
"21","HuAgeMSNDsplit_00",21,"npcBYnsc_Walker_FC5___","User",1,0.123605471860015,1,2
"22","HuAgeMSNDsplit_00",22,"nscBYnpc_Walker_FC5___","User",0,1,1,2
"23","HuAgeMSNDsplit_00",23,"PGBCbyQGBC_Aulestia_FC5___","User",0,1,1,2
"24","HuAgeMSNDsplit_00",24,"PGBObyQGBO_GSE114574_Tejero_FC5___","User",0,1,1,2
"25","HuAgeMSNDsplit_00",25,"PNSCbyQNSC_Ben_FC5___","User",0,1,1,2
"26","HuAgeMSNDsplit_00",26,"preoligoBYoFC5__","User",0,1,1,2
"27","HuAgeMSNDsplit_00",27,"PreOligoByothers_Zhang_Cuffdiff2FCover20__","User",0,1,1,2
"28","HuAgeMSNDsplit_00",28,"PSVZbyQSVZ_Morizur_FC5___","User",1,0.437743710985068,1,2
"29","HuAgeMSNDsplit_00",29,"QGBCbyPGBC_Aulestia_FC5___","User",0,1,1,2
"30","HuAgeMSNDsplit_00",30,"QGBObyPGBO_GSE114574_Tejero_FC5___","User",0,1,1,2
"31","HuAgeMSNDsplit_00",31,"qnpBYtap_Mukherjee_FC5___","User",1,0.201050375622314,1,2
"32","HuAgeMSNDsplit_00",32,"QNSCbyPNSC_Ben_FC5___","User",0,1,1,2
"33","HuAgeMSNDsplit_00",33,"qRG_BY_aRG_ThanTrong_up__","User",0,1,1,2
"34","HuAgeMSNDsplit_00",34,"qRP_BY_aNP_ThanTrong_up__","User",0,1,1,2
"35","HuAgeMSNDsplit_00",35,"QSVZbyPSVZ_Morizur_FC5___","User",0,1,1,2
"36","HuAgeMSNDsplit_00",36,"tapBYqnp_Mukherjee_FC5___","User",0,1,1,2
"37","HuAgeMSNDsplit_01",37,"aNP_BY_qRP_ThanTrong_up__","User",11,0.116601432570118,1,2141
"38","HuAgeMSNDsplit_01",38,"aRG_BY_qRG_ThanTrong_up__","User",15,0.791339379576174,1,2141
"39","HuAgeMSNDsplit_01",39,"astroBYoFC5__","User",86,0.99999999987502,1,2141
"40","HuAgeMSNDsplit_01",40,"AstroByothers_Zhang_Cuffdiff2FCover20__","User",44,0.999970716677193,1,2141
"41","HuAgeMSNDsplit_01",41,"endoBYoFC5__","User",36,0.999977169022063,1,2141
"42","HuAgeMSNDsplit_01",42,"EndotheByothers_Zhang_Cuffdiff2FCover20__","User",61,0.999852701239082,1,2141
"43","HuAgeMSNDsplit_01",43,"MacroByMicro_Zhang_Cuffdiff2FCover20__","User",22,0.997069558353163,1,2141
"44","HuAgeMSNDsplit_01",44,"macrophagesBYoFC5__","User",43,0.99997538824278,1,2141
"45","HuAgeMSNDsplit_01",45,"MicroByMacro_Zhang_Cuffdiff2FCover20__","User",54,0.98980490652879,1,2141
"46","HuAgeMSNDsplit_01",46,"MicroByMono_Zhang_Cuffdiff2FCover20__","User",50,0.992486369464274,1,2141
"47","HuAgeMSNDsplit_01",47,"microgliaBYoFC5__","User",26,0.999884410515023,1,2141
"48","HuAgeMSNDsplit_01",48,"MicrogliByothers_Zhang_Cuffdiff2FCover20__","User",122,0.999999829589947,1,2141
"49","HuAgeMSNDsplit_01",49,"MonoByMicro_Zhang_Cuffdiff2FCover20__","User",91,0.972506645087835,1,2141
"50","HuAgeMSNDsplit_01",50,"monocytesBYoFC5__","User",43,0.887333850137969,1,2141
"51","HuAgeMSNDsplit_01",51,"myeoligoBYoFC5__","User",5,0.993374858302478,1,2141
"52","HuAgeMSNDsplit_01",52,"MyeOligoByothers_Zhang_Cuffdiff2FCover20__","User",23,0.987373937554614,1,2141
"53","HuAgeMSNDsplit_01",53,"neuronBYoFC5__","User",73,0.60981501686288,1,2141
"54","HuAgeMSNDsplit_01",54,"NeuronByothers_Zhang_Cuffdiff2FCover20__","User",107,0.0210638486075721,1,2141
"55","HuAgeMSNDsplit_01",55,"newoligoBYoFC5__","User",10,0.96457141711332,1,2141
"56","HuAgeMSNDsplit_01",56,"NewOligoByothers_Zhang_Cuffdiff2FCover20__","User",9,0.82880433735623,1,2141
"57","HuAgeMSNDsplit_01",57,"npcBYnsc_Walker_FC5___","User",123,0.935195151222065,1,2141
"58","HuAgeMSNDsplit_01",58,"nscBYnpc_Walker_FC5___","User",83,0.999991746810343,1,2141
"59","HuAgeMSNDsplit_01",59,"PGBCbyQGBC_Aulestia_FC5___","User",43,0.999998011923648,1,2141
"60","HuAgeMSNDsplit_01",60,"PGBObyQGBO_GSE114574_Tejero_FC5___","User",213,0.33825405365768,1,2141
"61","HuAgeMSNDsplit_01",61,"PNSCbyQNSC_Ben_FC5___","User",72,0.978123111773625,1,2141
"62","HuAgeMSNDsplit_01",62,"preoligoBYoFC5__","User",1,0.925042828105212,1,2141
"63","HuAgeMSNDsplit_01",63,"PreOligoByothers_Zhang_Cuffdiff2FCover20__","User",11,0.866671599511052,1,2141
"64","HuAgeMSNDsplit_01",64,"PSVZbyQSVZ_Morizur_FC5___","User",538,0.452874686479636,1,2141
"65","HuAgeMSNDsplit_01",65,"QGBCbyPGBC_Aulestia_FC5___","User",4,0.884525595071832,1,2141
