"","InputCategories","UserDefinedCategories","Type","NumOverlap","Pvalues","CorrectedPvalues"
"1","black","aNP_BY_qRP_ThanTrong_up__","User",0,1,1
"2","black","aRG_BY_qRG_ThanTrong_up__","User",2,0.46837887078239,1
"3","black","astroBYoFC5__","User",5,0.997361978408548,1
"4","black","AstroByothers_Zhang_Cuffdiff2FCover20__","User",2,0.988716485560704,1
"5","black","endoBYoFC5__","User",2,0.975442408547274,1
"6","black","EndotheByothers_Zhang_Cuffdiff2FCover20__","User",3,0.987395666615855,1
"7","black","MacroByMicro_Zhang_Cuffdiff2FCover20__","User",0,1,1
"8","black","macrophagesBYoFC5__","User",5,0.755197449285759,1
"9","black","MicroByMacro_Zhang_Cuffdiff2FCover20__","User",5,0.755197449285759,1
"10","black","MicroByMono_Zhang_Cuffdiff2FCover20__","User",3,0.939341635987833,1
"11","black","microgliaBYoFC5__","User",2,0.918121142152472,1
"12","black","MicrogliByothers_Zhang_Cuffdiff2FCover20__","User",7,0.996674289050078,1
"13","black","MonoByMicro_Zhang_Cuffdiff2FCover20__","User",1,0.999955947997432,1
"14","black","monocytesBYoFC5__","User",0,1,1
"15","black","myeoligoBYoFC5__","User",1,0.631064251757097,1
"16","black","MyeOligoByothers_Zhang_Cuffdiff2FCover20__","User",2,0.802853483517095,1
"17","black","neuronBYoFC5__","User",1,0.999062376871592,1
"18","black","NeuronByothers_Zhang_Cuffdiff2FCover20__","User",2,0.998019921669866,1
"19","black","newoligoBYoFC5__","User",0,1,1
"20","black","NewOligoByothers_Zhang_Cuffdiff2FCover20__","User",0,1,1
"21","black","npcBYnsc_Walker_FC5___","User",2,0.999966425022209,1
"22","black","nscBYnpc_Walker_FC5___","User",0,1,1
"23","black","PGBCbyQGBC_Aulestia_FC5___","User",1,0.998945167165547,1
"24","black","PGBObyQGBO_GSE114574_Tejero_FC5___","User",26,0.055102812647236,1
"25","black","PNSCbyQNSC_Ben_FC5___","User",2,0.997209393633268,1
"26","black","preoligoBYoFC5__","User",0,1,1
"27","black","PreOligoByothers_Zhang_Cuffdiff2FCover20__","User",1,0.722787746113516,1
"28","black","PSVZbyQSVZ_Morizur_FC5___","User",83,3.13139533587401e-08,2.48006510601222e-05
"29","black","QGBCbyPGBC_Aulestia_FC5___","User",0,1,1
"30","black","QGBObyPGBO_GSE114574_Tejero_FC5___","User",20,0.28570248962226,1
"31","black","qnpBYtap_Mukherjee_FC5___","User",14,0.959298718322027,1
"32","black","QNSCbyPNSC_Ben_FC5___","User",2,0.999986413073519,1
"33","black","qRG_BY_aRG_ThanTrong_up__","User",0,1,1
"34","black","qRP_BY_aNP_ThanTrong_up__","User",2,0.905884270784443,1
"35","black","QSVZbyPSVZ_Morizur_FC5___","User",10,0.991875976562412,1
"36","black","tapBYqnp_Mukherjee_FC5___","User",14,0.0343481561481194,1
"37","blue","aNP_BY_qRP_ThanTrong_up__","User",5,0.64846061383236,1
"38","blue","aRG_BY_qRG_ThanTrong_up__","User",14,0.306014253098431,1
"39","blue","astroBYoFC5__","User",119,0.0156084481418081,1
"40","blue","AstroByothers_Zhang_Cuffdiff2FCover20__","User",53,0.252507601598123,1
"41","blue","endoBYoFC5__","User",49,0.120724107768526,1
