"","microgliaBYo","AveExpr","F","P.Value","adj.P.Val"
"Psmb11",-0.320335019748144,0.266269605076547,5.11360080389272,0.0314117729459398,0.104573173333994
"Tec",0.489909618066681,1.35994999371236,5.11312387536847,0.0314190735607687,0.104573173333994
"Ttc37",-0.654201558712413,1.54869840148409,5.11304566682917,0.0314202709217646,0.104573173333994
"Ica1",-0.619443608356021,0.684492328659702,5.11277464776238,0.0314244205724537,0.104573173333994
"Olfr635",-0.279104804351354,0.263066390526686,5.11193292722347,0.0314373122520985,0.104600339743296
"Hs3st3b1",0.553418709189101,0.630250458621074,5.10974268848403,0.0314708850070714,0.1046949584143
"Otud4",-0.932971600541217,3.54241351711711,5.10939852376647,0.0314761640805747,0.1046949584143
"Tnfrsf1b",1.46684164021713,3.68858662347348,5.10914222652309,0.0314800960071452,0.1046949584143
"Mrpl50",-0.79678807060411,4.34403977274485,5.10884257576467,0.0314846937190039,0.1046949584143
"Pros1",1.07816968374226,3.44171752594046,5.10829882928329,0.0314930386220668,0.1046949584143
"Pinx1",-0.385669574072353,1.10206112567663,5.10822681418323,0.0314941440241906,0.1046949584143
"Proca1",-0.833411880125531,1.30717573330228,5.10732599670777,0.0315079748183108,0.104720471305608
"Gm10610",-0.274228049127533,0.141777404770897,5.10711040782348,0.0315112858781102,0.104720471305608
"Wdr33",-0.574860266564149,2.62287140914988,5.10465199082653,0.0315490699252792,0.104830290471155
"Zwilch",-0.607586345957643,0.782504260697831,5.10367899215955,0.031564037996695,0.104864275807311
"Cntln",-0.416968248459252,0.675362283259172,5.10113046336426,0.0316032802963894,0.104975140729667
"Cenpn",-0.619303715782685,1.56014495046084,5.10060359680646,0.031611399710767,0.104975140729667
"Mbd5",-0.46303777797211,1.04289499344284,5.10058778441922,0.0316116434272495,0.104975140729667
"Cenpf",-0.881641973923005,1.36040978578621,5.09747391938706,0.03165967788413,0.105118873454991
"Mrs2",-0.780071816709828,2.29678250139901,5.09687490989077,0.0316689274320342,0.105133805759138
"Ccdc174",-0.71350575250881,2.80288797990958,5.0958392789469,0.0316849260622885,0.10517113567532
"Rbm11",-1.03615283462901,1.1054771678122,5.09533357057596,0.0316927415846365,0.105181296441181
"Mr1",0.945835460445981,2.07701080775162,5.09316076512856,0.0317263456413034,0.105277027841991
"Osgin1",1.78622041394252,2.53548720932926,5.09180953313321,0.0317472632762279,0.10533063969106
"Fcgrt",1.52838501132087,3.32046173031645,5.09073260303061,0.0317639455000863,0.105363047796184
"Oxr1",-0.434295282989568,1.42095773882579,5.09056410687405,0.031766556470666,0.105363047796184
"Nfatc1",0.740564432832015,2.07120696723799,5.08960045277812,0.0317814935428481,0.105396789334197
"Gm47968",-0.504827946371469,0.910238425459629,5.08759110936616,0.0318126642024793,0.105473047062171
"Zfp638",-0.84665575641044,2.66722533466367,5.0875035315139,0.0318140235522248,0.105473047062171
"Gm43032",-0.717509899101766,0.796950651491508,5.08617863528889,0.0318345959025451,0.105513813403371
"Gm10043",-0.627787317288514,2.57760888162772,5.08609733252452,0.031835858810627,0.105513813403371
"Gm43173",0.610285988515332,0.302554778523941,5.08537847160731,0.0318470275678888,0.105535019605213
"Rhpn2",-0.367032785381944,0.48824014467999,5.08246150359434,0.0318923921361785,0.105669520926865
"Gm47432",-0.326071540308044,0.27936150526055,5.08162798399907,0.0319053680940712,0.105696684388311
"Tesk1",0.61580635020269,3.31553735637106,5.08037508462307,0.0319248837789618,0.105745501398708
"Gm47159",-0.6014545477412,0.4175927337914,5.07997011638474,0.0319311945502455,0.105750571412437
"Kdf1",-0.348485854733064,0.372291465927645,5.07891154385383,0.0319476971842359,0.105789388535676
"Gm24576",0.912667279188538,0.548239961528461,5.07819348232794,0.0319588967734196,0.105797715415631
"Ahsa2",-0.978648891556375,3.14566059281824,5.07813710024468,0.0319597763469087,0.105797715415631
"Gm37267",-0.291284714571388,0.213905287223537,5.07689213710027,0.0319792048673731,0.105846192292175
"Itgam",1.78296099968426,5.04296801784125,5.07542198740124,0.0320021643655523,0.105892743149134
"1810037I17Rik",-0.754652259148102,7.72485203370927,5.07537859396118,0.0320028423222487,0.105892743149134
"Vmn1r-ps145",-1.08260396129179,1.74319746627993,5.07471688381246,0.0320131825036597,0.10591111657372
"Myo1b",1.15072335140508,1.2265270752316,5.07388046005942,0.0320262581144678,0.105938532934565
"Git2",0.513283119156414,3.89985893125809,5.07237544877114,0.0320498004383361,0.105985851679527
"Capn15",-0.745848280802191,1.64325560435265,5.07235345989768,0.0320501445435085,0.105985851679527
"Map4k2",-0.727947014164381,4.67308642679295,5.07055304355376,0.032078333202853,0.106063214085595
"Sf3b2",-0.528151961550901,5.70429275612633,5.06964323376935,0.0320925882678421,0.106094490473621
"Eefsec",0.259210660000753,0.926250385348774,5.06819923032582,0.0321152275310167,0.10613828467673
"Aif1l",-0.858590212545925,1.46281207682596,5.06789116454446,0.0321200597049269,0.10613828467673
"Sfxn5",-1.21466718624844,1.70992851143925,5.06788040194957,0.0321202285363969,0.10613828467673
"Dtx1",-1.28767274451166,1.91621034204791,5.06751752082739,0.0321259215800629,0.106141242998168
"Gmfg-ps",2.00999433689008,2.3124855139164,5.06527176609434,0.0321611787793325,0.106218511502456
"Gm42722",-0.287034678959884,0.172076635110002,5.06513635129839,0.0321633060869422,0.106218511502456
"Amz1",1.15750645302173,2.81646233963327,5.06487634124181,0.0321673911673245,0.106218511502456
"Lactb2",0.555571474045986,2.17396077499121,5.06480490424738,0.0321685136313545,0.106218511502456
"Kat6b",-0.806047088479543,1.37902770697309,5.06257950715402,0.032203502159534,0.106318173149585
"Plcd1",1.16249244940445,2.10137097022902,5.06174406713736,0.032216648102393,0.106345703665957
"Ctdp1",0.401915965678054,2.22100743828476,5.06071551464367,0.0322328408730536,0.106383281908782
"Cep78",-0.71121061897154,1.87773319311237,5.06040898188797,0.0322376684355604,0.106383344093064
"Cd200",-1.39216377001748,2.01632199012354,5.05962033621006,0.0322500924280553,0.106401741242767
"Ptpn18",0.887594353031058,2.86897298872481,5.05944454520503,0.0322528624858291,0.106401741242767
"AC113305.1",-1.32425591144509,1.45518717419169,5.05886064558322,0.0322620652719818,0.106416232296415
"Olfr102",-0.408859848290295,0.630194819112711,5.05843728820679,0.0322687395795379,0.106422380101091
"Xrn1",-0.778091582174224,1.90161661527004,5.05787635089936,0.0322775852075886,0.106435686025858
"Vamp8",1.3555082973715,6.36957146763363,5.05552089253354,0.0323147585274213,0.106542384933255
"Hnrnpdl",-0.902404463440582,7.26377689228078,5.0538874681066,0.0323405646127632,0.106611579634654
"Farp2",-0.652142492764096,1.24501212451364,5.0506984215439,0.0323910131847665,0.10676197626439
"Tnrc6c",-0.866812428632711,2.07299000380771,5.04947598469126,0.0324103743379315,0.106808185686666
"Tmem229b",-0.705692878360851,3.25947408839637,5.04920368987876,0.032414688726677,0.106808185686666
"Sdr39u1",-0.883175370808574,1.93050165889421,5.04636074776271,0.0324597717454984,0.106940808685877
"Pde4b",-0.636288361188986,1.5791885046051,5.04499422429641,0.0324814665287378,0.106996349615138
"Dars",-0.625111663430633,3.56711803023957,5.04436283301965,0.0324914958360186,0.107008636839186
"Gm33677",0.261730811781202,0.184885086004903,5.04415042438669,0.0324948706000837,0.107008636839186
"Tomm70a",-0.777664165470051,3.76514218313902,5.0435857427253,0.0325038441857979,0.107011360884103
"4930533N22Rik",-0.350622147961,0.34401146544072,5.0434896178673,0.0325053720174105,0.107011360884103
"Dnm1l",-1.15080217503627,3.36313880117049,5.04300651685282,0.032513051741574,0.107014552093544
"Gm20758",-0.276962392176955,0.149598379002494,5.0428200887395,0.0325160158736521,0.107014552093544
"Gm47777",-0.326916169493134,0.169268747468225,5.04250281958982,0.0325210610114387,0.107015236167791
"Mucl2",-0.316608671081559,0.283479634236622,5.04088781356671,0.0325467558470653,0.107083860738344
"Tbc1d8b",-0.443557411729852,1.06530632560226,5.03972715866693,0.032565235770913,0.107128730254262
"Gpd1",1.56695431351952,2.15712916158856,5.03919091238219,0.0325737777851632,0.107140898891044
"Dbhos",-0.276963042878226,0.519447564967202,5.03868097866231,0.032581902953707,0.107151693034765
"Gm12691",0.601348171680975,1.51718800804513,5.03757322008509,0.0325995614385731,0.107192689434378
"Gm45558",-0.542371000395783,0.723152772937931,5.03729115505018,0.0326040594496194,0.107192689434378
"Slamf8",1.33735400105763,2.56422843179383,5.03586744279525,0.0326267734436506,0.107251427770265
"Olfr691",-0.351017529541319,0.354157523807049,5.03501966799837,0.0326403071931642,0.107279975640228
"Spag1",-0.636777150787047,0.938002085968096,5.03249375493945,0.0326806672435058,0.107389260640869
"Gm19503",-0.715088576402575,4.06796618616491,5.03225315922715,0.032684514450984,0.107389260640869
"Sept10",-0.604982551315986,1.59341144791213,5.03195033853315,0.032689357367822,0.107389260640869
"Trem1",-1.15089036382673,1.27953271752345,5.03121275602558,0.0327011566096303,0.107389260640869
"Tmem65",-0.717726334976827,3.39618135088007,5.03115138991727,0.0327021385062925,0.107389260640869
"Nrbp2",-1.8523969580873,2.43673702062648,5.03111738126271,0.0327026826803568,0.107389260640869
"Slain1",-1.34830742669637,1.54948802364616,5.0303649268943,0.0327147252955484,0.107412862527963
"Rnf128",0.643916134006951,0.91876266166169,5.02962124019639,0.0327266323997255,0.107436012550694
"Igkv8-27",-1.30249318122406,0.663446014513694,5.02920478779447,0.0327333022732635,0.107441016956938
"Kdm5a",-0.779332897419512,2.79634549164979,5.02873381247456,0.0327408471905314,0.107441016956938
"Adprhl2",0.598670913173163,5.09136463979732,5.02818654206678,0.0327496167494675,0.107441016956938
"Sh2d2a",-0.719824579541719,0.529221179305248,5.02798469000319,0.0327528519176427,0.107441016956938
"Frg1",-0.416050295846855,3.88348139839457,5.02778996507818,0.0327559731905221,0.107441016956938
"Gm45011",-0.546321102406849,0.391807366623816,5.02770744605427,0.0327572959984879,0.107441016956938
"Gm2155",-0.468569504321319,0.323178160932538,5.025987379282,0.0327848826842082,0.107515558793765
"Sftpd",-0.290600083904966,0.250480558339485,5.02518705748574,0.0327977271063375,0.107541739554395
"Gm47578",-0.295633604991888,0.336021364858321,5.02475060413924,0.0328047341184787,0.107548774881907
"Slc35b1",-0.578417300459615,6.01787116679916,5.02423827034958,0.0328129614571268,0.107559808314716
"Gm38575",-0.275948789234138,0.14512906147972,5.02316774757302,0.0328301598565983,0.107600240964078
"Gm9166",-0.375977900027144,0.209085021853515,5.02281937548267,0.0328357587471409,0.107602650090801
"Gm43625",-0.769579509456293,1.04212220889892,5.02194030096616,0.0328498915520721,0.107633019965416
"Gm3148",-0.388989413861807,0.240466071221791,5.02075478590075,0.0328689616120152,0.107665388353859
"Ppwd1",-0.873492425908762,2.10628664958833,5.02072109013093,0.0328695038169311,0.107665388353859
"Gm26810",-0.281533353337703,0.149042712189094,5.01836477448897,0.0329074442331608,0.107773706701735
"Cnbd2",0.625928010019061,1.87426528749599,5.01801943669734,0.0329130087803229,0.107773806902409
"6430573P05Rik",-0.520285542004363,1.24158555116909,5.01775825544814,0.0329172179740352,0.107773806902409
"Creb3l4",-0.568511888720892,0.757452052676119,5.01697077601733,0.0329299125805543,0.107799416398284
"Msantd2",-0.870191361892531,2.48733145870351,5.01651064938607,0.0329373325797218,0.107807753907558
"Mcm8",-0.475880172162968,0.924738086830733,5.01556460304254,0.0329525943174905,0.107833743117726
"Mrip-ps",-0.56659023979685,3.70057584853429,5.01541420075956,0.0329550213451587,0.107833743117726
"Ppp3r1",-0.476229751623167,0.722487269619255,5.0147684680261,0.032965443717301,0.107851894610744
"Wars2",-0.417677975182813,1.20138442129337,5.01377407475788,0.0329815007216179,0.107888472640005
"Gm10160",0.969691585813522,0.824492914940451,5.01261694972671,0.0330001963156418,0.107927972136829
"Mboat4",-0.286214247751877,0.212747370096397,5.01242289451528,0.0330033327987003,0.107927972136829
"Rab33a",-1.54245824757577,1.91749685244173,5.00985745156498,0.0330448285938785,0.108047700706824
"1110004F10Rik",-0.607072904356919,3.34377324748629,5.00932459134506,0.0330534547808571,0.108059934995848
"Zfp780b",-0.595335362564999,1.97305954740324,5.0077489941712,0.0330789758237691,0.108127390979498
"Mir7688",1.52203148281539,0.928726659558375,5.00564733873908,0.0331130516732763,0.108222786551617
"Gm17806",0.397776818886899,0.107967993697873,5.00504807661908,0.0331227750982573,0.108238575110598
"Gm48417",-0.387723108577074,0.445851603283669,5.00381860908301,0.0331427338951024,0.108287801205339
"Gm48440",0.457009149531626,0.124045340587156,5.00325931240511,0.0331518177394614,0.108291885370502
"Pigu",0.50773246419765,2.0230981965169,5.00304838595997,0.0331552442255481,0.108291885370502
"Erbb3",-1.98306122945135,1.8687019921816,5.00283759668537,0.0331586688740127,0.108291885370502
"Troap",-0.9767342116428,1.33297243356149,5.002101517619,0.0331706308579275,0.10831496184058
"Sat1",1.1832398251196,8.85328952595356,5.00155446259161,0.0331795241085249,0.108328012374985
"2900076G11Rik",-0.696090462255277,0.562596270302901,5.0004740872419,0.0331970950658211,0.108369386770128
"C1rb",-0.297495998910227,0.240416443940659,4.99887431286919,0.033223132276548,0.108438382318394
"Gm15753",1.08142306445937,1.91431459952439,4.99731192147936,0.0332485828278112,0.108497498706624
"Gm47232",-1.02065615551513,1.24350175095265,4.99716036156266,0.0332510528061704,0.108497498706624
"Gm5315",-0.545401664845531,1.3022878666706,4.99645916625175,0.033262482853481,0.108518788993889
"Dek",-1.07673010201404,3.43317263632433,4.99601655329828,0.0332697000343421,0.10852633056027
"Gm15506",-0.540183588050589,0.814434549617793,4.99142060541088,0.0333447431726749,0.108755086718132
"Ift80",-0.554909661188914,0.95779211299246,4.98996653242128,0.0333685243476493,0.108816607332407
"Rpl27a-ps1",0.693729985649889,0.403061010789908,4.98962363447299,0.0333741351281236,0.108818863882016
"Chm",-0.546957507079615,1.75913966814884,4.98460872125769,0.0334563124606216,0.109070733947293
"AC142114.1",-1.04624024979146,3.70766325143256,4.98219272262884,0.0334959821897391,0.109183971413526
"Klk1",-0.457693774322132,0.248279056731502,4.9783360576504,0.0335594147855676,0.109374621877005
"9330161L09Rik",-1.04723326299352,1.85137400102954,4.97739907886098,0.0335748457938493,0.109392618994002
"Cops9",-0.496794204235481,6.64539816496696,4.97707084257246,0.0335802533373534,0.109392618994002
"Gm39397",-0.969629075767184,0.81714570285119,4.97692361198585,0.0335826792067991,0.109392618994002
"Icam5",0.804653725183125,0.951623294017525,4.97680001483182,0.0335847158254875,0.109392618994002
"Hnrnpr",-0.860441307308637,3.23565168760679,4.97582274460107,0.0336008239688186,0.109428975218927
"Gm13498",-0.453968219638688,2.75229486020999,4.97462907418391,0.0336205105703284,0.109463460554917
"Lyar",-0.582933328486239,3.00887290851463,4.9745806912031,0.0336213087949491,0.109463460554917
"Dnajc5",-0.60254172962754,4.90507009747865,4.97222461331186,0.0336602048172062,0.109573971626111
"Psmb5",-0.426534860109553,6.63145070636958,4.97161039320392,0.0336703530212501,0.109590881254835
"Gm5457",-0.614223574069647,2.43033087099606,4.97077423942319,0.0336841734673387,0.109619736631058
"Ifitm5",-0.555652675178677,0.397024998466144,4.96974792399334,0.0337011455847766,0.10965883861921
"Gm28548",-0.28791960676683,0.168417333032301,4.96892332584417,0.0337147887594646,0.109668749168326
"Hnrnpf",-0.496809751148449,5.04138422868207,4.96868813464032,0.0337186811726496,0.109668749168326
"RF00004",0.634552643113984,0.213277460163335,4.96866506212169,0.0337190630494486,0.109668749168326
"Brd4",-0.596153852934677,3.09363949932861,4.96602698386307,0.0337627578063828,0.109794721586154
"Rbm33",-0.682715711407275,2.5783674992153,4.96243502409681,0.0338223523945429,0.109972354794896
"Pafah1b2",-0.748129855731179,3.91596866229135,4.96208391773724,0.0338281838693175,0.109975152349877
"Gm29707",0.616136201494177,0.800931313111352,4.9616824004622,0.0338348539731221,0.109980675058387
"Helq",-0.727208320119552,1.69434289171266,4.96102363986291,0.0338458006139615,0.110000095046668
"mt-Nd1",1.50547388382676,12.3595000412442,4.95865125444206,0.0338852550284344,0.110101757838341
"Gm5551",-0.849938890688775,1.59002953094122,4.95854431388413,0.0338870347204838,0.110101757838341
"Zfp429",0.470962267806167,1.72436146003423,4.95663290713483,0.0339188615480755,0.110188982970349
"1700001K19Rik",-0.403776924349651,0.828003230286473,4.95565850062627,0.0339350990952642,0.110225546510722
"Axin2",-1.06507918795524,1.52413902879064,4.95350588099267,0.033971000881306,0.11032596190504
"Kcna6",-0.442543960178159,0.590188866924914,4.95296334766666,0.0339800559713762,0.110339171914686
"Relt",-0.89777765627185,3.70524200048381,4.95211273283362,0.0339942584289403,0.110369089994635
"Kirrel3",-0.544409651963521,0.622731595517969,4.95053534366256,0.0340206129779003,0.110423140597021
"Olfr784",-0.257361977715937,0.959650001447446,4.9505188329638,0.034020888953094,0.110423140597021
"Terc",0.599993206153237,0.383250095297551,4.94995374697215,0.03403033581772,0.110437600013997
"Gm19569",-0.733522528097,0.831164417868067,4.94939671168009,0.0340396509308938,0.110451627683215
"Ptchd1",0.374900458380645,0.54930270602997,4.94872400365006,0.0340509041558817,0.110471939087927
"Brsk1",-1.27585677930347,2.27262949367897,4.94797928768328,0.0340633667414185,0.110496167510323
"Mak16",-0.38926179135578,2.09664462521895,4.94738879760725,0.0340732519878213,0.110512015031221
"Gm47251",-0.941846103798258,1.36052164647114,4.94709074301461,0.0340782428487544,0.110512015031221
"Sgtb",-0.907704357655439,1.68588881918842,4.94527509532289,0.0341086629363718,0.110594452607556
"Gm20128",-0.541423281533944,1.22224832586636,4.94367131583888,0.034135558256544,0.110663889149161
"Rps11",-1.27573826208581,1.26413804631622,4.94316296408895,0.0341440881860214,0.110663889149161
"Fasn",-1.51428314558108,5.54543044398273,4.9431035887563,0.0341450846328334,0.110663889149161
"Hilpda",1.27792538443477,5.02276842366458,4.94141995937915,0.0341733529615115,0.110739283370077
"Mycbp2",-0.769845627631119,2.54430382499507,4.93995991330322,0.0341978882381337,0.110774946811464
"Ankrd12",-0.840022798049582,1.90048652558673,4.9397674361949,0.0342011241626544,0.110774946811464
"Chmp4c",-0.25473170567544,0.30027309515208,4.93959160114487,0.0342040805966671,0.110774946811464
"Gm4865",-0.562610387295881,1.19144472708907,4.93957335696021,0.0342043873646935,0.110774946811464
"Cdon",-0.740898537146879,0.866904580491545,4.93925383448352,0.0342097604890024,0.110776131630299
"Gm5616",-0.488250212745031,3.41640343310008,4.93822763168936,0.0342270235343294,0.11079985983064
"Igkv4-53",-0.77236528297041,0.349403342296138,4.93811306355069,0.0342289514260425,0.11079985983064
"Gm7967",-0.843777718530117,0.63684260376426,4.93792518101573,0.0342321132731737,0.11079985983064
"Mta1",-0.542722637495516,2.60897828420715,4.93741369530551,0.0342407226251973,0.110811513551381
"Gm24819",-0.847108792942573,0.543361511597676,4.93430097593359,0.0342931676804885,0.1109650063764
"Pds5b",-0.748100599957326,2.04548547789676,4.93396840486467,0.0342987762936614,0.110966924238764
"Med12l",0.65154557351145,0.765085282321648,4.93323382441656,0.0343111681482173,0.110975119879412
"Pip5k1a",-0.529959055464494,3.0363361178633,4.93322351825459,0.0343113420410964,0.110975119879412
"Gm48592",-0.816550777154711,0.503907603030538,4.93150010626522,0.0343404343738523,0.111052979045861
"Pibf1",-0.329865192832354,1.06209331025513,4.92963597303555,0.0343719328659336,0.111135437664573
"Gm5578",-0.380036428144905,3.59856675926681,4.92939660874294,0.0343759797468099,0.111135437664573
"Amotl2",-1.03435121965038,2.79463744603703,4.92888987558136,0.0343845487132934,0.111143980313703
"AC132833.3",-0.289178861887072,0.267842305736388,4.92864621257224,0.0343886699474437,0.111143980313703
"Psmd6",-0.632947257485273,6.07974687885638,4.92834378605963,0.034393785846953,0.111144277577
"Slc25a3",-0.661071563847209,8.28989841781829,4.92775878069034,0.0344036842867531,0.111160027380727
"AC167978.1",-0.376115217139441,0.327476330744694,4.92742401221697,0.0344093500707561,0.111162098658782
"C330013E15Rik",1.030950250015,2.88175685232905,4.92663135198978,0.0344227695485997,0.111189214589527
"Bmt2",-0.750079885242638,2.67514442746386,4.92587721992401,0.0344355421262845,0.111214233351795
"Gm35625",-0.358045727301838,0.176712470302622,4.92489273000687,0.034452224109174,0.111251868919465
"Gm26879",-0.409477528253335,0.429608190288208,4.92396665302182,0.034467924448976,0.111286324078327
"Ywhaq",-0.906053862905785,5.0372406909044,4.92346777627617,0.0344763854833034,0.111297399102163
"Stra6l",-0.279124573802845,0.233424344604079,4.92232629981599,0.0344957537538446,0.111342273739658
"Mon1a",-0.387796462732984,3.31983945524163,4.92205540661169,0.0345003519633573,0.111342273739658
"Camkk1",1.05457256197269,2.13966015263768,4.92144447726287,0.034510724518764,0.111352831726407
"Olfr228",-0.423970507582111,0.373396344812849,4.9212698430449,0.0345136901481702,0.111352831726407
"Rbm6-ps1",-0.865498096789298,2.03103559074974,4.92086729327347,0.0345205273008637,0.111358650550745
"Ctsc",1.2105145750419,5.01206054298194,4.92037507238835,0.0345288895171425,0.111369386614338
"Gm16754",-0.253967105001368,0.228661265642573,4.91969820611369,0.0345403922834831,0.111390247592929
"Epm2aip1",-1.06138245679991,5.05829846511691,4.91904315718502,0.0345515283152239,0.111399783706378
"Nmrk1",-0.559895587321026,1.95907882540714,4.91893189314777,0.0345534202320286,0.111399783706378
"Sh3bp5l",-0.741974503049153,3.8171888864167,4.91710622979061,0.0345844798925408,0.111471323655338
"Gtpbp8",-0.835591641232001,3.62664312462476,4.91703528146253,0.0345856875455518,0.111471323655338
"Usp5",-0.554570814112735,5.60371444183543,4.91548262197869,0.0346121279454563,0.111540292285117
"Gm6159",-0.72725787509321,2.79548820332597,4.91376129024728,0.0346414667985822,0.111597262236317
"Cdk5",-0.751636070129051,5.63433521824405,4.9134490614586,0.0346467914567136,0.111597262236317
"Gm7117",-0.661082850574038,0.368132357763081,4.91333890942217,0.0346486701730718,0.111597262236317
"Gm37789",-0.258156072135656,0.421778647699958,4.91326188623282,0.0346499839217676,0.111597262236317
"Rasa3",-0.936852672183011,3.8688854818003,4.91264589868083,0.0346604925158125,0.111614858213584
"Slc9a3r2",-1.39041088626724,4.16236051534562,4.91086516993572,0.0346908911200327,0.111696490212266
"Rad17",-0.576147681246484,2.48486042605475,4.90979163820665,0.0347092314866072,0.111739279420578
"Gm14269",-0.663600318275812,4.22768952396089,4.90929653265244,0.0347176935502237,0.111750259626306
"She",-1.1997907734529,1.45249540774369,4.90789355044644,0.0347416849158926,0.111807023206382
"Slc5a5",0.616722460513211,0.696734949341542,4.90747835406234,0.0347487883971276,0.111807023206382
"Cd300a",1.56855464896764,4.64087313567524,4.90737890637791,0.0347504900586305,0.111807023206382
"AC157602.1",-0.743672502328502,4.24505349661867,4.90662554059842,0.0347633839849766,0.111813392142158
"Rad54l",-0.471770522774176,0.8657716541777,4.90641686217632,0.0347669564710488,0.111813392142158
"Ltv1",-0.631270936362827,3.78165715018515,4.9063774006181,0.0347676320818111,0.111813392142158
"Chst14",0.72036549153465,5.07826821214308,4.90579601723926,0.0347775874728795,0.111829152276528
"Atp5j2",-0.432263142584323,6.57530876819238,4.90470941484315,0.0347962024940673,0.111864112950977
"Trbc1",-1.20093849011614,1.14216103027275,4.90436110749239,0.0348021718177211,0.111864112950977
"Prr14l",-0.594243569161628,2.66923353192568,4.90427607820715,0.03480362922938,0.111864112950977
"Gm10647",-0.469433083535082,0.538796059850646,4.90269896402703,0.0348306733803598,0.111934774432554
"Fcer1a",-0.555546357535923,0.438429948634694,4.90020262486631,0.0348735277795945,0.112046004230467
"Gm6342",-0.69688333727926,0.359828020060165,4.90009282417003,0.0348754140546488,0.112046004230467
"Gm12312",-0.632787620056145,0.55582430876786,4.89947987021219,0.0348859461126931,0.11206356698869
"Gm15518",-0.400184334490326,0.33986245708123,4.89829681659153,0.0349062838296902,0.112112618635923
"Tcf7l1",-0.390412502721309,0.39787308148141,4.89731489681049,0.034923173835416,0.112147592343278
"Aak1",-0.79491762773503,1.91062355847892,4.89696012087835,0.0349292785591146,0.112147592343278
"Rpl13-ps3",0.640635973629975,1.68372304945504,4.89677986466271,0.0349323807276377,0.112147592343278
"Gm3055",0.308344668828178,0.246107113326043,4.89588910328613,0.0349477150005134,0.112180542506726
"Irf2bp2",1.02490633602424,4.55918226521107,4.89532406124213,0.0349574459395763,0.112195499277709
"Gm26582",-0.284702890764498,0.529203892645974,4.89479693144806,0.0349665266689216,0.112208365172114
"Mapk12",-1.04825002434895,1.86658409109613,4.88884750295718,0.0350691969493199,0.112521514736737
"Gm35188",0.404342010638962,0.397373288561399,4.88764948517395,0.035089911628986,0.1125491721477
"Gm31182",-0.252004531776885,0.242338178530739,4.88764833335025,0.0350899315514412,0.1125491721477
"Gm9387",-0.401745954150892,2.77122602949611,4.88746636438598,0.0350930791246592,0.1125491721477
"Acp1",-0.592413910207695,2.77376665759977,4.88538739573943,0.0351290618489027,0.112648243989459
"Fam103a1",-0.890696493080842,4.14153350871305,4.88501836145014,0.0351354533447688,0.112652410774829
"Rflna",-0.56328014969019,0.819241586531173,4.88109761700639,0.0352034381968562,0.112854030318657
"Cnih4",-0.410098454232408,4.33668635024591,4.88047826253051,0.0352141909642877,0.112859540530978
"Gm14615",-0.359972526553863,0.162844714393414,4.8802780901394,0.0352176669834981,0.112859540530978
"Gm2033",-0.384759199914305,0.191802454838172,4.88011718410876,0.0352204614123705,0.112859540530978
"Plcxd2",-0.44103169371125,0.493585209989052,4.87729856254042,0.0352694517369733,0.112985053002656
"Atg101",-0.543216154983243,5.84724254326544,4.87705360929535,0.0352737128145541,0.112985053002656
"Polr1d",-0.433391452511391,3.7959740577007,4.8769823845622,0.0352749519092956,0.112985053002656
"Atf5",-0.626878224577382,3.71922444261382,4.87485228458979,0.0353120314521246,0.113080068291459
"Mcpt4",-0.869242181905483,0.947299413909526,4.87469107836976,0.0353148393900326,0.113080068291459
"Gm11271",-0.551170958134383,0.353415852396631,4.87261417685309,0.0353510375672067,0.113171381977135
"Gm42980",-0.60746225592242,0.43337712372001,4.87246794906179,0.0353535877070913,0.113171381977135
"Cox19",-0.585931955961907,3.96517314724419,4.87216412854316,0.035358886836085,0.113171969542058
"1700061J23Rik",-0.268113280715622,0.228237224472244,4.8695751031037,0.0354040793410229,0.113300223819102
"mt-Ts1",0.639983814219989,4.18532763470376,4.86852199020566,0.03542248013067,0.113342714482328
"Klf5",-0.996538239739711,0.987679260418304,4.8671930781425,0.0354457149869091,0.113377974392062
"Cldn12",-0.932246470231992,2.05882999051198,4.86701990007057,0.0354487440938661,0.113377974392062
"Gm14042",-0.87611440981822,0.889563293046739,4.86689809538366,0.0354508747857891,0.113377974392062
"Fbxl17",-0.362249974225725,1.2335893336971,4.86671949091309,0.0354539993149339,0.113377974392062
"Gm20452",-0.359334438772384,0.162556055635126,4.86254634859416,0.0355270915465455,0.113595295025903
"Gm13041",-0.340405838199141,0.161786796522483,4.86224064359924,0.0355324524903833,0.113596018272363
"Arc",1.46162121927787,3.46935286231934,4.86173015749796,0.035541406537663,0.113608226677173
"Set",-0.62753452966508,5.24738485441297,4.86129349204151,0.0355490677334275,0.113612691484623
"Gm47814",-1.00855321645783,1.56305495422488,4.86106517000685,0.0355530743184942,0.113612691484623
"Aco2",-0.439236673154878,0.569687041502491,4.858760952959,0.0355935365800809,0.113710722495697
"Rictor",-0.903645502131421,2.49721252773276,4.85871010317669,0.0355944300810198,0.113710722495697
"Gm11521",-0.537195223802093,0.294575276738228,4.85844030745829,0.0355991711795505,0.113710722495697
"Gm48308",-0.604538392213542,0.416636444313957,4.85749276643988,0.0356158277762191,0.113740569054845
"Gm336",-1.24945074066635,1.71328786183352,4.8573238660653,0.0356187977404495,0.113740569054845
"Gm11889",-0.828191544856298,3.22648892067977,4.85657421269262,0.0356319830403482,0.113754101986252
