"","astro_SRR1033783","astro_SRR1033784","endo_SRR1033795","endo_SRR1033796","macrophages_SRR1106141","macrophages_SRR1106142","macrophages_SRR1106143","macrophages_SRR1106169","macrophages_SRR1106186","macrophages_SRR1106188","microglia_SRR1033793","microglia_SRR1033794","microglia_SRR1106118","microglia_SRR1106122","microglia_SRR5483445","microglia_SRR5483446","microglia_SRR5483447","monocytes_SRR5483448","monocytes_SRR5483449","monocytes_SRR5483450","monocytes_SRR5483451","monocytes_SRR5483452","myeoligo_SRR1033791","myeoligo_SRR1033792","neuron_SRR1033785","neuron_SRR1033786","newoligo_SRR1033789","newoligo_SRR1033790","preoligo_SRR1033787","preoligo_SRR1033788"
"1700017B05Rik",5.04450939883395,4.87959288811554,5.04197994117499,4.77325438311736,4.99779073519698,4.70291572902065,5.01173905568696,5.1586801150634,4.66623929266039,4.9762783159519,8.26037325924826,8.29617586172038,5.6274545515483,6.22562638529242,8.80888914018264,9.04071881558246,8.94476755092011,4.94230810789242,4.21320675086971,4.40646060948664,2.87449027471517,3.34008012304677,1.58942726273849,2.51507329422879,2.96599951147389,2.78323082414751,2.07504005756281,3.42094805948394,4.92258714295594,4.39317819433457
"1810011H11Rik",0.0120871216788103,0.0226054444937995,0.020452403038328,0.0606387141641438,3.0397960691944,2.96495100961219,3.45056931201152,3.48799556233282,3.04142262754159,3.37104210039709,3.64393738440618,3.8555304488028,3.20715931192615,3.45444891392082,5.5119649439108,5.42244455429369,5.33105062354035,1.53251952844021,1.50053594530744,1.43939859858286,1.28967892928485,1.28496651145016,0.122331508478535,0.00918412898053341,0.00894165064408328,0.0400406735428508,0.0401715993551297,0.0783080700373148,0.744403459388283,0.29715424955899
"2010008C14Rik",0,0,0,0,10.5166418997483,10.2457709114989,10.1782274410648,10.3332534575013,9.85940694886401,10.2832170425547,5.08457725756312,5.41439690427291,7.60984495309322,8.31035084759763,5.98606434408874,6.50427756725488,6.16715947608323,5.81242490202192,6.01493181209855,6.34683674377857,4.72001158469713,4.38179490986628,0,0,0,0.464592960226634,0,1.32540762601723,1.52913670646904,0
"2610528A11Rik",0,0.0892744403027647,0.0940070609284942,0.107178636027443,0,0.585294507391287,0.290485430190331,0.496771118438301,0.420078771059806,0.758667464182409,3.20430985626738,2.8880875765,2.58018349714927,2.55606324305346,3.31734809124011,3.11114938316841,2.92813266212279,0.140149213130846,0.524289278350769,0.486650626675454,1.35461875449076,1.48584717013312,0.0227553089814041,0.229089810022011,0.264290223765099,0.734297363625915,0.424819836787427,0.202025449942286,1.23211475326955,0.236848242954616
"AC101945.2",0.387174334571935,0.548189594856235,0,0,0,0,0,0,0.385095422993317,0.460254777602866,3.16605084921893,2.29014147009599,1.53508107130733,2.85545918955281,3.26438551366104,3.90283973499369,3.66564210535178,0,0,0,1.21506220979938,0,0.0609748973260267,0,0.585387308874419,0,0,0,1.97794703107775,0.612145035402447
"AC160562.1",0.070481827741284,0.117137949372598,0,0,0,0.102539457923729,0,0,0.0700609414724886,0.0855878423860474,1.95708516580063,2.06399372895134,0.548994515463599,0.916606764339193,4.41683828181857,4.57717584192447,4.44488086312369,0.444101093754037,0.521537705979263,0.615013520463603,0.280883214511303,0.35431127218468,0.0399610349646556,0.0217663808295002,0.0829700967374671,0.274226090123446,0.0120702710556136,0.17986171074381,0.391530936009177,0.0407584990069645
"Abcc3",0.0537273571721037,0.119665453785182,0.151056307860411,0.154364810984758,2.92036650977146,2.37484230206258,2.43993181047019,2.89471505877779,2.20460369329739,2.4241824105372,5.31682978582573,5.63019897796076,2.58313461629473,3.11904957210151,6.07832956902882,6.54534904297257,6.35847715504766,1.60825189868411,1.58045736303601,1.59179340492692,1.21808936827346,1.33823303540738,0.115857318161383,0.260018262748471,0.0732325612804707,0.125198015032593,0.101335955249169,0.216256130116278,1.77044464193894,1.07924025006311
"Abhd15",1.30348810027168,1.33840071200888,0.479419824938739,0.558847788846205,0.300693736772412,0.507827438848964,0.293607495391241,0.391713959503364,0.0799789452199802,0.433037688503776,2.85343132249421,3.07260401638513,2.54059614049564,2.73667197387306,6.01595511817922,6.31751335648522,6.43314947092382,4.2011960790341,3.63439995622338,3.53042011736147,3.15837174617556,3.2438618357823,0.339627841279061,0.354591267192773,0.128610444388724,0.276238593928096,0.20662780533424,0.216118126009894,1.01710419542563,0.763429350089824
"Adamts1",8.9301764267704,8.98924833156284,9.05868537950819,8.81379814383255,0,0,0,0.609711034193495,0,0,9.29542587872226,8.04984535646766,2.12228274566953,3.2952869127215,8.11311882722037,7.6929921775766,7.84666738739804,0.476754549667413,0.356550705035717,0.82374822321457,1.3890122421292,0.853173002521265,2.59082064681112,3.05496604321347,4.75045942943958,4.46476240376172,5.18547629128243,4.92268201296433,7.88428579307808,6.75384251887372
"Adap2",0.176421769507345,0.204893817000501,0.985167569717718,1.17814865925077,0,0,0.146190865237147,0,0,0,4.58619005002199,3.60979014503887,0.115761007503956,0.185580696808465,6.2031042801923,6.35725146800358,6.57014275755,3.62248105552716,3.28503036697678,3.59421357006073,3.26438573203518,3.27097286419032,0.0109243784479756,0.0235480019553111,0.111167192383931,0.0513850772226835,0.0515524392569808,0,2.6747362170837,0.682459093246381
