"","astro_SRR1033783","astro_SRR1033784","endo_SRR1033795","endo_SRR1033796","macrophages_SRR1106141","macrophages_SRR1106142","macrophages_SRR1106143","macrophages_SRR1106169","macrophages_SRR1106186","macrophages_SRR1106188","microglia_SRR1033793","microglia_SRR1033794","microglia_SRR1106118","microglia_SRR1106122","microglia_SRR5483445","microglia_SRR5483446","microglia_SRR5483447","monocytes_SRR5483448","monocytes_SRR5483449","monocytes_SRR5483450","monocytes_SRR5483451","monocytes_SRR5483452","myeoligo_SRR1033791","myeoligo_SRR1033792","neuron_SRR1033785","neuron_SRR1033786","newoligo_SRR1033789","newoligo_SRR1033790","preoligo_SRR1033787","preoligo_SRR1033788"
"0610039K10Rik",0,0.339820704382974,0.880042636488254,1.71642973378414,0,0,0,1.83406583027629,0,0,1.53171940716513,1.7030364836435,2.422856903796,0,3.50318907587823,3.27354841242022,4.03148576579529,0,0,0,1.14724084010721,0,0.842983413495709,0.280732761621822,0.504107217744692,0,0.307360277715131,0.303958706645034,0.476768538138329,0
"0610040J01Rik",3.02028470408718,2.61216578176621,0.306934860883222,0.322769439214137,0.856659321769099,0.825532148871468,0.738315910551713,0.788829869529316,0.74421610047028,0.91509634725046,3.12170173181833,3.35457710071054,3.27403002053495,3.569162035217,5.45177997956686,5.71277475767023,5.77850790544512,2.89916938817945,3.06520557998631,2.89656825810925,2.84325300360704,2.68245625977472,1.06276708378041,1.20056626231156,0.491694435210055,0.844144821727661,1.6671739494467,1.78492647216442,3.25149202991384,3.53489476868939
"1600017P15Rik",0.914017459284548,0.352353699420165,0.585166370466323,0,0,0,0,0,0,0,2.11561076938205,1.00503343671739,0,0,4.05275318896771,4.18255759412962,5.2086930790524,0,0,0,0,0,0,1.08318834026479,0.284297471230783,0.317878178329466,0.318823778391312,0.315308687786125,0.493550019819433,0.276046797589953
"1700009J07Rik",0,0,0,0,0,0,0,0,0,0,0.442910788971514,1.17046181375363,0.469693614271442,0,2.65154718931214,3.28081742431407,3.47995232243714,0,0,0,0,0,0,0,0.198594176483119,0.115706203254552,0.416978757425619,0,0.096387200168155,0.893164443532621
"1700011L22Rik",0.488139646831985,0.285431472065479,0.0509707405769045,0.0342546436581866,0,0.0730839140802229,0,0,0.0497740402886694,0.119331564136963,0.335095199984748,0.127640458477184,0.316139245295226,0.740637934077601,2.51732723166378,1.99904038980412,2.67018451258449,0.0889159082626344,0.42367097603253,0.321917081603216,0.68391544352524,0.880960138398306,0.0352942953734845,0.0456821028089158,0.410178406176584,0.285181049249717,0.0991206277577697,0,0.172586443112249,0.0917938229249016
"1700016G22Rik",0.392497837362592,0.371217099163723,0.339475131148082,0.389784973422887,0,0,0,0,0,0,0.459486658308038,0,0,0,2.96851644453217,1.46267028071276,2.57226306364667,0,0,0,0,0,0,0,0.206681744978195,0.120558472215174,0.523283888703213,0,0.100457229759879,0
"1700016J18Rik",0,0,0.822438814968328,0,0,0,0,0,0,0,0,0.330916314457976,1.45676798570657,4.74436084531667,1.09816824717146,0,0,0,0,0,0,0,0,0,0.739150509329639,0,0.464570345703167,0,0.955978904034854,0
"1700017B05Rik",5.04450939883395,4.87959288811554,5.04197994117499,4.77325438311736,4.99779073519698,4.70291572902065,5.01173905568696,5.1586801150634,4.66623929266039,4.9762783159519,8.26037325924826,8.29617586172038,5.6274545515483,6.22562638529242,8.80888914018264,9.04071881558246,8.94476755092011,4.94230810789242,4.21320675086971,4.40646060948664,2.87449027471517,3.34008012304677,1.58942726273849,2.51507329422879,2.96599951147389,2.78323082414751,2.07504005756281,3.42094805948394,4.92258714295594,4.39317819433457
"1700017J07Rik",0,0,0,0,0,0,0,0,0,0,0,0.971029402157787,0,0,2.53112590179162,3.32797366176577,4.18229701188806,0,0,0,0,0,0,0,0,0,0,0,0,0
"1700018M17Rik",0,0,0,0,0,0,0,0,0,0,2.43336843159735,1.201624000964,0,0,1.65863571966947,0.906405338916039,0,0,0,0,1.78675914005353,0,0.485675382003871,0,0,0,0,0,0,0
"1700020N01Rik",0,0,0.0334550997993319,0.0608855086868834,0,0,0,0.115762614175771,0.0646067302050548,0,0.618610001042531,0.456890588594286,0.400158239280611,0.232750471566073,3.19751028180852,3.80910093985862,3.7944233130308,0,0.290042880419608,0.362217137568825,0.439454050076365,0.561524862614015,0,0,0.0671892768439638,0.0110765296997047,0,0,0.0182837962417164,0
"1700040L08Rik",0.36948057329521,0.630301529843402,0,0.168780716049857,0,0,0,0,0,0,0,0,1.0873575030301,0,2.10748274151699,1.69405890887382,1.57503439721799,0,0,0,0,0,0,0,0.517413182311833,0,0.316031830572671,0,0,0.273594881295285
