"","astro_SRR1033783","astro_SRR1033784","endo_SRR1033795","endo_SRR1033796","macrophages_SRR1106141","macrophages_SRR1106142","macrophages_SRR1106143","macrophages_SRR1106169","macrophages_SRR1106186","macrophages_SRR1106188","microglia_SRR1033793","microglia_SRR1033794","microglia_SRR1106118","microglia_SRR1106122","microglia_SRR5483445","microglia_SRR5483446","microglia_SRR5483447","monocytes_SRR5483448","monocytes_SRR5483449","monocytes_SRR5483450","monocytes_SRR5483451","monocytes_SRR5483452","myeoligo_SRR1033791","myeoligo_SRR1033792","neuron_SRR1033785","neuron_SRR1033786","newoligo_SRR1033789","newoligo_SRR1033790","preoligo_SRR1033787","preoligo_SRR1033788"
"","Min.   : 0.000  ","Min.   : 0.000000  ","Min.   : 0.00000  ","Min.   : 0.00000  ","Min.   : 0.000  ","Min.   : 0.000  ","Min.   : 0.000  ","Min.   : 0.000  ","Min.   : 0.000  ","Min.   : 0.000  ","Min.   : 0.00000  ","Min.   : 0.000  ","Min.   : 0.0000  ","Min.   : 0.000  ","Min.   :0.0000  ","Min.   :0.00000  ","Min.   :0.00000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.00000  ","Min.   : 0.00000  ","Min.   : 0.000  ","Min.   : 0.0000  ","Min.   : 0.00000  ","Min.   : 0.000  "
"","1st Qu.: 0.000  ","1st Qu.: 0.000000  ","1st Qu.: 0.00000  ","1st Qu.: 0.00000  ","1st Qu.: 1.469  ","1st Qu.: 1.340  ","1st Qu.: 1.414  ","1st Qu.: 1.534  ","1st Qu.: 1.271  ","1st Qu.: 1.335  ","1st Qu.: 0.00000  ","1st Qu.: 0.000  ","1st Qu.: 0.0000  ","1st Qu.: 0.000  ","1st Qu.:0.0000  ","1st Qu.:0.00000  ","1st Qu.:0.00000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.00000  ","1st Qu.: 0.00000  ","1st Qu.: 0.000  ","1st Qu.: 0.0000  ","1st Qu.: 0.00000  ","1st Qu.: 0.000  "
"","Median : 0.000  ","Median : 0.004816  ","Median : 0.01911  ","Median : 0.02055  ","Median : 3.382  ","Median : 3.236  ","Median : 3.281  ","Median : 3.227  ","Median : 3.126  ","Median : 3.258  ","Median : 0.00201  ","Median : 0.000  ","Median : 0.8092  ","Median : 1.314  ","Median :0.2104  ","Median :0.06939  ","Median :0.01313  ","Median : 0.1458  ","Median : 0.3393  ","Median : 0.6258  ","Median : 0.7178  ","Median : 0.8959  ","Median : 0.0000  ","Median : 0.0000  ","Median : 0.07853  ","Median : 0.03088  ","Median : 0.000  ","Median : 0.0000  ","Median : 0.02076  ","Median : 0.000  "
"","Mean   : 1.237  ","Mean   : 1.248182  ","Mean   : 1.34423  ","Mean   : 1.36896  ","Mean   : 4.516  ","Mean   : 4.420  ","Mean   : 4.448  ","Mean   : 4.460  ","Mean   : 4.265  ","Mean   : 4.411  ","Mean   : 1.28995  ","Mean   : 1.254  ","Mean   : 2.4067  ","Mean   : 2.713  ","Mean   :1.5896  ","Mean   :1.46789  ","Mean   :1.55366  ","Mean   : 2.0292  ","Mean   : 2.0947  ","Mean   : 2.1573  ","Mean   : 2.0064  ","Mean   : 2.0552  ","Mean   : 0.9734  ","Mean   : 1.0396  ","Mean   : 1.29778  ","Mean   : 1.26641  ","Mean   : 1.138  ","Mean   : 1.1875  ","Mean   : 1.27845  ","Mean   : 1.284  "
"","3rd Qu.: 1.440  ","3rd Qu.: 1.375310  ","3rd Qu.: 1.75558  ","3rd Qu.: 1.89994  ","3rd Qu.: 7.115  ","3rd Qu.: 7.006  ","3rd Qu.: 7.105  ","3rd Qu.: 7.073  ","3rd Qu.: 6.817  ","3rd Qu.: 7.027  ","3rd Qu.: 1.42227  ","3rd Qu.: 1.291  ","3rd Qu.: 3.6995  ","3rd Qu.: 4.238  ","3rd Qu.:1.9576  ","3rd Qu.:1.76132  ","3rd Qu.:2.11446  ","3rd Qu.: 3.2841  ","3rd Qu.: 3.4239  ","3rd Qu.: 3.2971  ","3rd Qu.: 2.8840  ","3rd Qu.: 2.8643  ","3rd Qu.: 0.4343  ","3rd Qu.: 0.7059  ","3rd Qu.: 1.39639  ","3rd Qu.: 1.45550  ","3rd Qu.: 1.074  ","3rd Qu.: 0.9445  ","3rd Qu.: 1.64676  ","3rd Qu.: 1.632  "
"","Max.   :10.511  ","Max.   :10.158722  ","Max.   :11.35397  ","Max.   :11.48082  ","Max.   :15.937  ","Max.   :16.014  ","Max.   :15.906  ","Max.   :15.856  ","Max.   :15.838  ","Max.   :15.816  ","Max.   :11.56248  ","Max.   :12.166  ","Max.   :15.0416  ","Max.   :15.610  ","Max.   :9.8783  ","Max.   :9.58150  ","Max.   :9.95963  ","Max.   :11.8632  ","Max.   :11.5696  ","Max.   :11.4916  ","Max.   :11.0199  ","Max.   :10.9150  ","Max.   :10.8289  ","Max.   :10.7791  ","Max.   :10.37177  ","Max.   :10.37734  ","Max.   :10.599  ","Max.   :11.1546  ","Max.   :10.39648  ","Max.   :11.246  "
