"","AD","CON","HD","MS","PD","F","M","100","104","18","21","24","31","32","35","37","39","40","41","42","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72.4","72","73","74","75","76","77","78","79","80.7","80","81","82.4","82","83","84","85","86","87","88","89","90","91","92","93","94","95","97","98","106","22","26","28","38","43","83.6","cortex_brain","substantia_nigra_brain","brain","GSE33000","GSE26927","GSE108000","GSE43490","GSE20292","GSE20164","GSE20333","AD","CON","HD","MS","PD","F","M","100","104","18","21","24","31","32","35","37","39","40","41","42","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72.4","72","73","74","75","76","77","78","79","80.7","80","81","82.4","82","83","84","85","86","87","88","89","90","91","92","93","94","95","97","98","106","22","26","28","38","43","83.6","cortex_brain","substantia_nigra_brain","brain","GSE33000","GSE26927","GSE108000","GSE43490","GSE20292","GSE20164","GSE20333"
"45",0.435375326508243,0.885919185327556,-0.0579935578190169,0.978805607712737,0.792010888601466,0.833022597278637,0.87991819981295,-0.123307334532054,0.920162332544476,-0.0299639499647646,-0.0421208648488452,-0.0534071783865004,0.0280223365475878,-0.0557838309367646,-0.0316808074333205,-0.0192575310262069,0.000838399029008568,0.957524393733878,-0.0595925824022151,0.865858019402252,-0.00738998222669086,1,0.960869062436078,0.969493214637915,0.00215154612609043,-0.0772015923420992,0.88007454739034,0.879187037909423,0.0976419806199648,0.97455517471649,0.933116657563243,0.9473990172468,0.889935437653477,0.831072534212949,0.74137843989307,0.912278331881821,0.757324219545752,0.0362887765592005,0.0233053204594723,0.054864191505651,0.657157738286408,-0.0435670702654382,0.760824366536769,0.339980044747539,0.483546853364269,-0.0652067557077048,0.68004412271763,-0.0717699771393383,0.528390042875688,0.717579023114039,0.780386987187076,0.474599048009554,0.493840259049818,0.924245658340114,0.839834635134058,0.66266150081033,0.730163107378757,0.4695431349658,0.859635620079962,0.730477568749564,0.516292425934063,0.894240321752574,0.293689212799523,0.177935049520737,0.819714649007947,0.86620450124409,0.674276171725248,0.478272839672564,-0.0991051138958334,0.421659584308284,-0.0932533944744712,-0.134994618957373,0.903361465024692,0.372229554251251,-0.0632096167869038,-0.135446065737508,-0.110239461299333,0.0442488258165831,0.0680532401312767,0.0481033419961713,-0.0806730883690107,-0.0607557853732134,0.0274219206190752,0.514752003263321,0.480286070266477,0.775560524444617,0.986985013694478,-0.077970303834047,0.974190724701302,0.0590550767650022,0.27502500256088,0.467515169163341,0.551600036323264,0.588680124977357,0,0,1.37309786585327e-06,0,0,0,0,0,0,0.0126516521641509,0.000455195351266591,8.73159774461563e-06,0.0197116543661964,3.40763571848868e-06,0.00837997836450377,0.109091603867585,0.944391782398549,0,6.96819276502225e-07,0,0.538672244745793,NA,0,0,0.857938269669917,1.25579546761401e-10,0,0,4.44089209850063e-16,0,0,0,0,0,0,0,0,0.00252725045946511,0.0524815696421059,4.92641425209328e-06,0,0.000287502145618124,0,0,0,5.61359294604102e-08,0,2.24989515906771e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54951656745106e-15,0,0,0,1.40936605497188e-07,0,0,0.000230406196182642,1.44222362941093e-08,6.2200824235692e-05,1.7850831923738e-11,4.20831394620791e-07,0.0225005067043558,0,0,0,0,8.21152035257455e-11,0,8.76960577711472e-07,0,0,0,0
"46",0.423032869560139,0.876949233672797,-0.0202125307093254,0.927439973332087,0.759052829880441,0.808139401541477,0.866297710275447,-0.148969992020476,0.888121071809407,0.0257810412196083,-0.00321954375895183,-0.0516955550620491,0.100453216536419,-0.025581230577274,-0.0166007536460115,0.0249959261063281,0.03826415368479,0.909441654115043,-0.116386905782742,0.859075125170224,0.0321063751853734,0.960869062436078,1,0.955824801406371,-0.0139019118524363,-0.0446318940196567,0.876442394087883,0.878222465441032,0.169736825614463,0.972035843386674,0.918720083950036,0.939846244731799,0.903741597053578,0.835544604231015,0.758315224001653,0.911889492520871,0.753274939909473,0.0960741575086857,0.0627899801853523,0.0936812555553595,0.629593968772544,-0.0201846023227346,0.733564612721685,0.334212446872925,0.475185067714643,-0.0474776045531596,0.65874544990225,-0.0530269249989423,0.507563815936352,0.693944046642695,0.759440339833186,0.453146444113984,0.461122637519837,0.898190181679028,0.802297017214587,0.639932873835045,0.709460677925931,0.449769807893135,0.830116860258247,0.693109655238446,0.490972078343441,0.864877018362383,0.272773388493168,0.175671726882586,0.792292969235698,0.828902900184135,0.641076571300601,0.460731601346061,-0.104077375799076,0.417479020219252,-0.0817556844352424,-0.13185178835233,0.890601243794704,0.356289357641857,-0.0527612249298078,-0.127689141691624,-0.099637120990197,0.0259831753903595,0.108170947418154,0.0707480678146451,-0.0450804444735862,-0.0357081726369287,-0.106274944560964,0.49292927249113,0.497978699265654,0.745113807553737,0.954733580503379,-0.0451403224550618,0.951644291286715,-0.0856007533487506,0.269391878983477,0.451956253489317,0.526353113031369,0.558105628128976,0,0,0.0926145229583819,0,0,0,0,0,0,0.0319349005429084,0.788812921309233,1.67955490963934e-05,0,0.0332879540234101,0.167216231013807,0.0375370152546659,0.00144967439789045,0,0,0,0.00754464128539878,0,NA,0,0.247422280649148,0.000203182572132921,0,0,0,0,0,0,0,0,0,0,0,1.11022302462516e-15,1.70422854051111e-07,5.77315972805081e-15,0,0.0930662781855589,0,0,0,7.74507996292861e-05,0,1.01145343478493e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.55058254703545e-12,0,0,0,1.12024347473927e-05,0,0,0.0306143507731118,0,3.78535469636176e-09,0.000175149631584492,0.00296147409407022,0,0,0,0,0,0.000171695276693695,0,9.69890834312537e-13,0,0,0,0
"47",0.456930887606214,0.894466103615339,-0.0513962833610235,0.951303770460067,0.807778592421502,0.849422765908384,0.886964190517215,-0.10007699519287,0.937322689575046,-0.0298296125168449,-0.0107780282636635,-0.0550953638703854,0.0307573403926258,-0.0403506268528143,-0.0203081921913626,-0.0397020839085845,-0.0101259799718548,0.944568936749251,-0.0924294611510618,0.872809344253474,0.00548905574308539,0.969493214637915,0.955824801406371,1,-0.0192636165592193,-0.0689751981541438,0.862867541291914,0.857854440139721,0.0728098290393474,0.970370568504043,0.937080452466802,0.951985714905257,0.881228175844195,0.816886635844431,0.749905791356236,0.924112779804539,0.77993821171081,0.0242059964909114,0.00939641679244117,0.0437697764779141,0.66528658125679,-0.0488482719544047,0.754565250019554,0.351361387145786,0.493587840984648,-0.0658772348314952,0.694497445550328,-0.0694255059676365,0.53673589853386,0.727536524786431,0.795586231840266,0.4866471802021,0.496334509225523,0.948746459950549,0.859858021288424,0.686170700374502,0.741775712613917,0.481719301927134,0.87939208243596,0.756474284330075,0.524084763073399,0.913787480358621,0.303270450068176,0.206647006127087,0.833714354887922,0.887700396154089,0.694521030270893,0.491795558635905,-0.0859312791294649,0.440730704647236,-0.0688720734837484,-0.109742032143147,0.915498741618745,0.391909457797825,-0.0215623235140697,-0.117937510826632,-0.0952124318142557,0.0455688279519177,0.0509161956562225,-0.00404606756614981,-0.0816331669038589,-0.084765273108624,-0.039270197331579,0.523509424631706,0.497245229078483,0.790577646503515,0.970958970142849,-0.0691886403237775,0.984549681503639,-0.0243421877889457,0.288418356027782,0.478941561853545,0.559432801224222,0.591321194150254,0,0,1.87928844612717e-05,0,0,0,0,0,0,0.0130558049068652,0.369873649383828,4.49287337955795e-06,0.0104829056717763,0.000784063208562058,0.091080478468444,0.000952004499571668,0.399531584397913,0,1.28785870856518e-14,0,0.647909358907677,0,0,NA,0.108979713048546,9.17729447991178e-09,0,0,1.31539446002193e-09,0,0,0,0,0,0,0,0,0.0439962697514291,0.43435719243273,0.000269272952047928,0,4.77477298366225e-05,0,0,0,4.09619822505647e-08,0,7.34361704779474e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.93143328792212e-13,0,9.65603930147552e-09,0,0,0,0.0727975296666177,0,1.99840144432528e-15,0.000148781706386547,2.24767430059281e-05,0.736406238008925,1.02553521230675e-11,1.60849111807693e-12,0.00108170218074033,0,0,0,0,8.25857648933948e-09,0,0.0428199600136998,0,0,0,0
"48",0.512552337627146,-0.0243701203926782,0.814346807293347,-0.0201495104031146,-0.0321075313839761,0.250718968896592,0.145129142571014,0.286977892398618,-0.0736517332585502,0.416933933878829,0.548101207413487,0.532367450285844,0.429380490923739,0.526791640019153,0.704939408481962,0.631770998031258,0.67199043781078,0.033830539090101,0.520468688460651,0.291746923773293,0.668521908053657,0.00215154612609043,-0.0139019118524363,-0.0192636165592193,1,0.71884530545398,0.178597994481645,0.265181895905515,0.428040574459909,-0.0299254529511467,0.0251930068419533,-0.0448829520802574,0.113651636018155,0.0534234481189155,-0.0470775217665263,0.0971663283822517,0.273438974669665,0.330302226635554,0.56807400939077,0.519136601077088,0.172402416374865,0.590193109518996,0.239536658581571,0.276203232408981,0.166739852992151,0.635712429827104,0.0468771925829308,0.502377435344943,-0.0496356264059032,0.181347473568084,0.147604393771573,0.291910068033772,0.235763717753065,0.0659414266113331,0.211043605837052,0.296621346314511,0.114188549286797,-0.0162509943477312,0.133001332292274,0.196930313269784,-0.0083504289121454,0.0667900347164092,0.466722100091519,0.475818115828478,0.060628496741726,0.0837419505129489,0.232397994684001,0.211877841539708,0.543260309516371,0.207515338979875,0.614958469109757,0.397602178618258,0.136476116066827,0.205680373189083,0.45379976908816,0.430695298325005,0.565602795967043,0.31626630462394,-0.190440733181475,0.293336925637741,0.287853102384174,0.458523956552521,0.259026533045621,-0.031043333866903,0.619543981805332,-0.0417243317815512,-0.0574821230003737,0.734828839439152,-0.0826660747452024,0.294799596037065,-0.041824015068405,0.0136646899840867,-0.0313096567697146,-0.0532622549850347,0,0.0425820149472722,0,0.0936364117614095,0.00754247733137881,0,0,0,8.47151682137337e-10,0,0,0,0,0,0,0,0,0.00487231921677989,0,0,0,0.857938269669917,0.247422280649148,0.108979713048546,NA,0,0,0,0,0.0127663226882702,0.0360574645572473,0.000187011812594395,0,8.67665463122336e-06,8.89860472423898e-05,4.44089209850063e-16,0,0,0,0,0,0,0,0,0,0,9.5354234681766e-05,0,3.59604386135359e-05,0,0,0,0,3.97381971772859e-08,0,0,0,0.176343411104616,0,0,0.487224109123889,2.6541029818361e-08,0,0,4.44906167906822e-07,2.96829227863782e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00978630587649909,0,0.000515076097253875,1.69956403128779e-06,0,5.60884672040629e-12,0,0.000499368010310253,0.255582386230402,0.00917502024267103,9.23589372092692e-06
"49",0.605987591978654,-0.0822111373661007,0.905808546130766,-0.165170527956976,-0.0916799433004983,0.217342558474667,0.118555282984583,0.428908980781872,-0.140128638735625,0.455242855646694,0.500695644748634,0.518978436527096,0.505439361950839,0.530954632230776,0.741532671469984,0.646596015020147,0.796363334542167,-0.0744940226558349,0.519511216358242,0.278622114055367,0.760298238056974,-0.0772015923420992,-0.0446318940196567,-0.0689751981541438,0.71884530545398,1,0.162217518389243,0.190526431213103,0.438357955992637,-0.0756187223112249,-0.0233798849294225,-0.0967456096522149,0.13547139456124,-0.039233453763097,-0.105983904997363,0.0642740550307308,0.240879862513456,0.358604324337801,0.602229231661072,0.512584129345367,0.153324491455418,0.596317620920965,0.157037978565802,0.297314432045043,0.172469375652761,0.743528462096132,0.00864374794067101,0.631948723381126,-0.110372736893388,0.117101495175321,0.126025105860161,0.223057881089972,0.187896481716562,0.0135253413033664,0.165102271961377,0.317443572771152,0.0822415716321916,-0.0612866732249605,0.108929955642776,0.185479443239311,-0.0792924872310594,0.0411297213373582,0.46951444852496,0.582046499276446,0.0293773109183437,0.0613883012726268,0.219061406427937,0.264242069628174,0.630507933873909,0.258117125549677,0.755192290325917,0.587762023306294,0.143404120699551,0.168725762539372,0.552023342560565,0.692167362667238,0.657930702678931,0.183916861851379,-0.247304591607855,0.242603036034399,0.447995053120531,0.571215335445686,-0.117501936885593,-0.0779988082774866,0.698852681226196,-0.102191608617541,-0.159706539265847,0.85816546192418,-0.137839970194061,-0.0876119344100042,-0.0434901624631642,-0.0215753634150054,-0.0919688390504667,-0.12049867512232,0,7.32325311503246e-12,0,0,2.1094237467878e-14,0,0,0,0,0,0,0,0,0,0,0,0,5.42826228411286e-10,0,0,0,1.25579546761401e-10,0.000203182572132921,9.17729447991178e-09,0,NA,0,0,0,2.97332825027752e-10,0.0517306620996001,6.66133814775094e-16,0,0.00109345880168776,0,8.65793072790666e-08,0,0,0,0,0,0,0,0,0,0,0.472057853893805,0,0,0,0,0,0,0.260462050446492,0,0,7.19424519957101e-12,3.33294023047159e-07,0,0,3.91691123979854e-11,0.000618752323372052,0,0,0.0145017215606309,3.18672583876634e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0825346415736e-11,0,0,0,0,0,2.8155255904494e-13,0.000294716047963384,0.0726245112314217,1.75415237890775e-14,0
"50",0.454209519022484,0.835903702503446,0.158888830590796,0.846979333861987,0.687995837645226,0.77990780859284,0.850144810608078,-0.140976300941631,0.786453290442942,0.110248298028358,0.118377758401519,-0.000228092305987802,0.300680888969726,0.0452679581050615,0.163946531403243,0.101790394318605,0.192774604969974,0.842767791426538,0.102490474070883,0.82501625578909,0.228701999107257,0.88007454739034,0.876442394087883,0.862867541291914,0.178597994481645,0.162217518389243,1,0.88481690827004,0.360834943791544,0.897016028546645,0.858624136944723,0.879669729712589,0.894713093276912,0.842452978840938,0.744446816315352,0.88667114260418,0.847459008063436,0.273094501601973,0.288477435765218,0.321800472948217,0.650424156919455,0.188346088943073,0.784753361082179,0.365697499189472,0.507432399822987,0.098586297843248,0.622878036371402,0.0152504873386264,0.472923662379558,0.685374207484424,0.717468764245993,0.47298672232806,0.48118670404432,0.839991923954264,0.755835961847558,0.658097555234859,0.663094024458701,0.41061469128389,0.780391057184325,0.663182095363909,0.436685467996546,0.786936323542233,0.302288437626143,0.247240540960974,0.724153875040853,0.756917681371459,0.61334603169325,0.465471681443516,-0.0453557135174359,0.44376015185821,0.0280713609573399,-0.0873035666642322,0.830550072824758,0.333916787108115,0.00110322758976862,-0.0304140899838685,0.00667907987337394,0.10079418017893,0.161967962539139,0.0927310209243688,-0.0447205849189784,0.0215401601491339,-0.0118930811259518,0.450410233345437,0.603387501336025,0.67306603785129,0.874155733981639,0.135154371968224,0.849858050840768,0.0690653369469141,0.241011642568914,0.42104993455932,0.477899095218175,0.498677012703263,0,0,0,0,0,0,0,0,0,0,0,0.984860039188563,0,0.000164544669947642,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22044604925031e-16,0,0.204495813914571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000159791838059142,0,0.0194978785455127,3.41060513164848e-13,0,0,0.926869928908327,0.0113769475612924,0.578432407162499,0,0,1.06581410364015e-14,0.000197325533957571,0.0730923754346211,0.322425195627845,0,0,0,0,0,0,8.77779404717671e-09,0,0,0,0
"51",0.516736896800452,0.813393720907781,0.248628470904202,0.835964256802349,0.658269473686258,0.791150992142659,0.849071983388554,-0.102919066663656,0.760410574620576,0.175945555891172,0.145638231347219,0.117708457801139,0.30466604685445,0.114925373293921,0.212034970809875,0.264692162397969,0.292527183606213,0.838905844514894,0.0375934711488639,0.856622216746632,0.23848191755689,0.879187037909423,0.878222465441032,0.857854440139721,0.265181895905515,0.190526431213103,0.88481690827004,1,0.396295423082378,0.892924706974689,0.853570705567669,0.862123629982567,0.90886285871973,0.819006534070386,0.730326714949758,0.888644649636844,0.817375731125949,0.327989776863318,0.343010278817134,0.361704063943769,0.636452224525683,0.241155486765308,0.757737046783962,0.399084878708835,0.487294172191114,0.195431523509166,0.609797097216701,0.116932996083527,0.439365929349592,0.685032809847306,0.729990789669883,0.504044592768617,0.494174548027365,0.819223991870954,0.773241489461657,0.651390209445138,0.664332165175545,0.392462503906579,0.77401287146609,0.660474319251749,0.415358156075535,0.78941105243462,0.354176576549186,0.276811367539345,0.720152595938198,0.740887380219935,0.623241748762863,0.45226850617139,0.0427117724999293,0.423712387313906,0.0932692273890611,-0.0717062158702631,0.837350014816166,0.358933607459326,0.0477366799653152,-0.0256289770967612,0.0810155421057363,0.132489989044871,0.150356011413314,0.247013040504656,-0.00381436620596377,0.0621621433757992,-0.0289172618492791,0.421455478068072,0.671519762581487,0.646428534229402,0.850991774036462,0.220193298764711,0.829996577338231,0.00788596301684115,0.227449829243076,0.40732504339174,0.449908252861138,0.479718655502962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00175572203734697,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037790466386789,0,7.54951656745106e-15,2.324614278848e-09,0,0,7.0751354405596e-05,0.0329602478966231,1.46593848171506e-11,0,0,0,0.750986038970442,2.259412887895e-07,0.0161154329343627,0,0,0,0,0,0,0.511767985152588,0,0,0,0
"52",0.0951990559837624,0.185603648518499,0.505202690718025,0.00254319076319303,-0.0663317588459982,0.0751824199896483,0.205998538889593,-0.31702201421296,-0.077306875678312,0.451425323545544,0.310878923655642,0.114388255028422,0.745671961371266,0.192602679275019,0.358291762190394,0.492618503264541,0.545126109433509,0.0472581323668535,0.128566544722119,0.211836088208597,0.47635627135335,0.0976419806199648,0.169736825614463,0.0728098290393474,0.428040574459909,0.438357955992637,0.360834943791544,0.396295423082378,1,0.19505318545445,0.147967606127453,0.17692454500167,0.399713807250483,0.359609885335363,0.335351123129381,0.277004856653311,0.396892593612028,0.788223971961297,0.730721975498752,0.744997146348493,0.13690590931715,0.583626670018719,0.234114758814271,0.133875881064754,0.154583849284145,0.41323034348938,0.04946069707379,0.204188003597557,0.00732276306271887,0.112081496807782,0.0591523259501533,0.133561791289475,0.0595965543914384,0.0378603115909283,-0.0330933914014014,0.0666910341953965,0.0393720205154473,-0.0315260804555937,0.010267410605707,-0.0437980097508656,-0.0601945878156187,-0.0144204317990778,0.0769040725460098,0.0796234629900538,-0.0111799443046142,-0.080855613500908,-0.0337164364407867,-0.00205930767826628,0.0310452198310201,0.101185227698782,0.147925190284923,-0.169228611981763,0.0987021723678285,-0.00463633301832891,0.0208053457679334,-0.0234913778578139,0.198316554442571,0.223128677488499,0.422316571827862,0.428745116184741,-0.0390361763656346,0.140194259572412,-0.257223092462869,-0.0373133226280351,0.444371359577427,-0.0516124742646998,0.0541734420652741,0.472893121505021,0.00964443230903926,-0.182915549692248,0.00394971129399516,0.000939888577762741,-0.047359029478936,-0.0608494721158661,1.99840144432528e-15,0,0,0.832432760302764,3.30251856972552e-08,3.75926845208596e-10,0,0,1.18509868585193e-10,0,0,0,0,0,0,0,0,8.35909828711401e-05,0,0,0,4.44089209850063e-16,0,1.31539446002193e-09,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83120763283173e-05,0,0.542372336623353,0,8.41347904900758e-07,0,6.95631220182236e-07,0.00162746374596745,0.00588758579956261,2.78277116905201e-08,0.0010497304585122,0.00870361063197889,0.392980103334931,0.000266821650096283,5.37364802211115e-07,0.230225502992739,1.47859946508788e-10,3.2482461165273e-11,0.352293056067936,1.60733648613132e-11,0.00501832272407299,0.863967891743701,0.00978185247234586,0,0,0,2.22044604925031e-16,0.699700818498228,0.0834340013850747,0.050624645718113,0,0,0,0,0.00115862576231862,0,0,0.00190032237125881,0,1.73287582687642e-05,6.47355502936264e-06,0,0.422325928450217,0,0.742458277591018,0.937673283584035,8.07131557567509e-05,4.03919900637817e-07
"53",0.391202442435183,0.908184181382912,-0.0573212960398686,0.948102582634589,0.772976542791424,0.805681155905511,0.885028878237708,-0.188647590553897,0.902827088628078,0.0180951293556484,-0.00886971373850336,-0.0964081213366408,0.119586543917648,-0.0563512051573104,-0.0334400142012057,-0.0183384840834757,0.0120980956986167,0.931741831136424,-0.141783497499658,0.856072084422006,0.00812613083433348,0.97455517471649,0.972035843386674,0.970370568504043,-0.0299254529511467,-0.0756187223112249,0.897016028546645,0.892924706974689,0.19505318545445,1,0.940055001073571,0.968724738211177,0.925460937363695,0.870592108621167,0.798343086410301,0.937696240664291,0.789192149333917,0.131912344652391,0.0683214567058613,0.115861957456488,0.644600046602274,-0.0176055139007874,0.754469114515937,0.327382361580738,0.4771597728622,-0.0698963921332817,0.67344720097818,-0.0918386843851039,0.529804925778976,0.709509097104802,0.76414000139569,0.459710697776841,0.46615460929959,0.911347445402307,0.801252132728656,0.632242773592508,0.713983322932466,0.463650697587054,0.834748882083391,0.693072187330615,0.502706373002082,0.869397471671426,0.247910152166331,0.148406190402689,0.798267811421115,0.832593386878429,0.635012760006278,0.452804189919317,-0.141821220202082,0.418038465594198,-0.125076504947797,-0.186217383296822,0.896649389961705,0.349785926306161,-0.101811614118882,-0.173785584872605,-0.133826585952518,0.0522809433037685,0.157021641285846,0.0591405877645896,-0.105193159482352,-0.100995620330873,-0.080772127128296,0.50442962248854,0.484969418781037,0.760920665159772,0.975871567113951,-0.0726531518779739,0.970039654511591,-0.0636936790855916,0.277605760444845,0.46146916495107,0.540917752675222,0.571478637832039,0,0,1.8168105015981e-06,0,0,0,0,0,0,0.132180793521883,0.460553795577004,8.88178419700125e-16,0,2.70682211089834e-06,0.00538855884909095,0.127057533647539,0.314153672062406,0,0,0,0.498996768581247,0,0,0,0.0127663226882702,2.97332825027752e-10,0,0,0,NA,0,0,0,0,0,0,0,0,1.26526078503275e-08,0,0,0.142971676492545,0,0,0,5.80813530604019e-09,0,1.90958360235527e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34582465554089e-05,0,8.4557136581509e-07,0,0,1.68638436548463e-11,0,0,0,0,1.42687239801376e-09,0,1.1303356961534e-07,0,0,0,0
"54",0.468065144279883,0.964436963307328,-0.00590813214044853,0.911625187053802,0.888617466362081,0.896905813998349,0.957213032526778,-0.0858578225804737,0.914011251040531,0.0120568940440682,0.0136209717838637,-0.0348881285405197,0.0880756960170293,-0.0299903351134896,0.00124837766380841,-0.003959334356143,0.0200561087679777,0.900546336091633,-0.0763423884669989,0.845612829479157,0.0398114319588926,0.933116657563243,0.918720083950036,0.937080452466802,0.0251930068419533,-0.0233798849294225,0.858624136944723,0.853570705567669,0.147967606127453,0.940055001073571,1,0.969463318491432,0.882724766555933,0.905493640276916,0.80226018554211,0.952961256334486,0.80910215361674,0.121926117330038,0.091182185265474,0.118910940756472,0.708127741379841,0.0364839116529492,0.805311144074951,0.5444833942913,0.612841672576093,0.00811485553703287,0.819571525837066,-0.00447700993124644,0.644322791581019,0.848143073209473,0.886918139680096,0.642161013419085,0.66092678465376,0.918061001066259,0.842000555188408,0.734558867652919,0.853874255563246,0.579613894368745,0.922676882973416,0.836127402184721,0.614971729009438,0.931731609460992,0.401131866187673,0.329386651944646,0.866747285987066,0.891600539831692,0.76918150589579,0.614277462350791,-0.0461540512520887,0.559379742946653,-0.0319410917718337,-0.0907444360746784,0.891388426459898,0.574628891946886,-0.00444275968900528,-0.0982093270794507,-0.0549630356582256,0.119521635268937,0.0825657697585711,0.0352549786682922,-0.0700758654337897,-0.0511285937841546,-0.0394433013987829,0.61661486222227,0.532235262227866,0.88788425443372,0.931900616867412,0.00213432240756057,0.946232342147076,-0.0155342394470346,0.342354683856819,0.668353957759465,0.662552850133419,0.694573317680845,0,0,0.623048379897919,0,0,0,0,8.29558643999917e-13,0,0.315804691465553,0.257106408593707,0.00369110122718297,2.1094237467878e-13,0.0125735864918544,0.917280839296007,0.741853139747405,0.0951675518399862,0,2.00926830729031e-10,0,0.000921533637051164,0,0,0,0.0360574645572473,0.0517306620996001,0,0,0,0,NA,0,0,0,0,0,0,0,2.93098878501041e-14,0,0,0.00239492998486046,0,0,0,0.499592534904883,0,0.709543552545416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122105934260208,0,0.00785977409040028,3.86357612569554e-14,0,0,0.711665891039671,2.22044604925031e-16,4.73635263742445e-06,0,5.94946314436129e-12,0.00334657144614026,5.30927524167168e-09,2.07693333316161e-05,0.00102787143236771,0,0,0,0,0.859063565165456,0,0.196198714376725,0,0,0,0
"55",0.373094065416061,0.958942335569925,-0.0873972834025047,0.925700975338342,0.847023026162072,0.834858112025056,0.925582275319338,-0.182845957243271,0.921937756787926,-0.0021178796314477,-0.0278188101551161,-0.106945334472889,0.116429510716839,-0.0809163119876113,-0.0514214949526142,-0.0578001094056616,-0.0314078155441808,0.914033641382563,-0.15010514449854,0.821880677895865,-0.0144458810776188,0.9473990172468,0.939846244731799,0.951985714905257,-0.0448829520802574,-0.0967456096522149,0.879669729712589,0.862123629982567,0.17692454500167,0.968724738211177,0.969463318491432,1,0.903453945037924,0.907671920544577,0.841974043226438,0.944406746590777,0.821273458602592,0.145822819151646,0.0630971238636722,0.123744645705936,0.685107489120922,-0.00625844173288882,0.792117962313374,0.417482283684899,0.552169821576018,-0.073504919562725,0.756380572037266,-0.100615945088557,0.611198275630558,0.781311437744872,0.816417347731699,0.546579278256871,0.559996445041055,0.916616892747421,0.807103283616705,0.665678896459249,0.783825700494946,0.535320350841199,0.87458104980066,0.75529213293776,0.571870213047484,0.893525752974802,0.286259472429861,0.202945137351915,0.834679506699973,0.856196221665002,0.690086172231052,0.52513743863619,-0.15587083250879,0.488908182141032,-0.140873105597485,-0.195103693611341,0.87541357149939,0.445000487464439,-0.105164020333743,-0.186647072725562,-0.150285540537805,0.0875251729910781,0.181897958780123,0.0405765152634007,-0.123143886318903,-0.124499540991484,-0.0635112325645116,0.577426499355095,0.467058096688781,0.842669569557102,0.95385324084336,-0.083612792544235,0.965021628615332,-0.0447469019148324,0.326385713622323,0.574674520309121,0.619799529633248,0.650048840883522,0,0,3.21520587931445e-13,0,0,0,0,0,0,0.860138105671939,0.020621183274574,0,0,1.55218060626794e-11,1.8616261688198e-05,1.48878132177899e-06,0.0089584598143837,0,0,0,0.2294039129342,0,0,0,0.000187011812594395,6.66133814775094e-16,0,0,0,0,0,NA,0,0,0,0,0,0,1.48317308212853e-07,0,0,0.60258997474597,0,0,0,9.15033826487388e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97095681389692e-13,0,0.000732340686237176,0,0,1.22857751527761e-07,0,0,0,0,3.20543591669775e-12,0,0.000195618341528814,0,0,0,0
