"","F","M"
"CYP4F8",1.3860130619964,1.51023591075191
"CYP51A1",1.89354164573729,2.06201640293733
"CYP7A1",1.33308051927033,1.5045743019662
"CYP7B1",1.66131748880328,1.77330233815401
"CYR61",1.83825010266654,1.92173860169175
"CYSLTR2",1.71333801032229,1.86674951071352
"CYTL1",1.79111809290332,1.83787884770554
"DAB1",1.49403926570319,1.67372819472205
"DAB2",1.94983506981586,2.04843563579164
"DACH1",1.81817945421849,1.91893093209009
"DACT1",1.79648996793922,1.935745079538
"DAD1",2.34241213887574,2.5213299831988
"DAG1",2.08808044110286,2.20202609428778
"DAP",2.20169967334887,2.31978331472062
"DAP3",1.99013764235523,2.22509189165356
"DAPK1",1.94767599931632,2.07807039504617
"DAPK2",1.9666362526681,2.12947267135412
"DAPK3",1.7816894826199,1.93261867190117
"DARS",2.48094579920421,2.70615504933489
"DAZ1",1.53824271259723,1.69580474381597
"DAZAP1",1.9558310014323,2.09069536048008
"DAZAP2",2.38277616475947,2.55539514142653
"DAZL",1.71288850747171,1.87836620586023
"DBF4",1.39928487000789,1.47937532005618
"DBH",1.73062720840104,1.85667676103438
"DBI",2.61562892056764,2.7690357138112
"DBN1",2.38067591722642,2.62366199099172
"DBP",1.83068106853525,1.9992335860064
"DBR1",1.63359098648563,1.68624889452088
"DBT",2.07404367265665,2.28529408039318
"DCC",1.34973146117946,1.60084175630156
"DCK",1.77976030443949,1.97753124604718
"DCP1A",1.86699299140231,2.02958962218315
"DCT",1.73238548849447,1.82975918777555
"DCTD",2.13019611604216,2.30839668847464
"DCTN1",1.83712409688621,2.02979195310584
"DCTN2",2.08432666531236,2.35306019417034
"DCTN3",2.15804808134264,2.42450471875759
"DCTN4",2.03462067800654,2.20401880548868
"DCTN6",2.1590589922029,2.37141781487829
"DCUN1D1",2.02941263291036,2.21629445000399
"DCX",1.73968866063589,1.94844712589048
"DCXR",2.24760835160464,2.42791498288688
"DDAH1",2.2260241617314,2.54006891882576
"DDAH2",2.09132120289043,2.1317164990764
"DDB1",2.2919033512547,2.49784847898032
"DDB2",1.81039628199376,1.87175868018145
"DDC",1.80149809041604,2.15471644561213
"DDI2",1.49558489403583,1.64200163821969
"DDO",1.71451537897089,1.79659373616985
"DDOST",1.95052212683268,2.18431344651423
"DDR1",2.42041848953096,2.49476967043745
"DDR2",2.15441250065331,2.23606371894646
"DDT",2.08557894710356,2.29588674428633
"DDX1",2.19988448610314,2.52358605367949
"DDX10",1.91298414188996,2.17088010928306
"DDX11",1.77816128733642,1.91937303357847
"DDX17",2.26958640548127,2.41574821449353
"DDX18",1.94570147905445,2.12100580634386
"DDX21",1.933326224313,2.06385695688484
"DDX23",2.0395579491641,2.19531071380213
"DDX24",2.22422934594284,2.44784831097346
"DDX25",1.67317420471779,1.94471225742642
"DDX3X",1.79118058284663,1.69032092683235
"DDX3Y",0.736861452134736,2.39490685945734
"DDX41",2.10394863688935,2.30186240067483
"DDX42",2.09405776684182,2.32904523994778
"DDX43",1.39987499611384,1.75368388491359
"DDX5",2.42255464220248,2.62652832405702
"DDX56",1.98422802866615,2.11471856047182
"DDX58",1.67733794797248,1.77987609011706
"DDX6",1.82424759435944,1.95003391839276
"DEAF1",1.99082911223402,2.18627850121954
"DEC1",1.48829485690435,1.59608361820812
"DECR1",2.2441561739713,2.36396938020672
"DECR2",1.97886330823955,2.14579053888419
"DEDD",1.87390753140458,2.02255507860222
"DEF6",1.66386152780416,1.68276677123142
"DEFA4",1.61413285211922,1.77379250280319
"DEFA5",1.78849478262826,1.92798519096038
"DEFB1",1.74093564011955,1.7025773801939
"DEFB126",1.80704103649178,1.93964590542425
"DEGS1",2.12374300966513,2.29864945377837
"DEK",2.11027204301406,2.24237365934053
"DES",1.5818112553647,1.72285190667274
"DFFA",1.93555875890576,2.09304847096288
"DFFB",1.87647248247253,1.9807981194581
"DFNA5",2.0840473746538,2.30613213023717
"DGAT1",1.85853396312021,2.00019750875857
"DGCR14",1.98228958255505,2.15872976081922
"DGCR2",2.16961962882827,2.38126534261752
"DGCR8",2.03082478777048,2.20099509842581
"DGKA",1.71027274060312,1.81488588948757
"DGKD",2.02647552960699,2.17033218819151
"DGKE",1.33469650786447,1.52777110360694
"DGKG",2.03718156177164,2.08845933132546
"DGKQ",1.86832441044954,2.05913833280337
"DGUOK",2.1242939897044,2.30025387261827
"DHCR24",2.09505208851406,2.3571492291462
"DHCR7",2.14460737400763,2.31332171167726
"DHPS",2.28389161657381,2.46045890039192
"DHRS2",1.55301156914822,1.65713913299661
"DHRS3",2.25390819513172,2.32285297626056
"DHRS4",1.92718367126876,2.03682545459567
"DHRS9",2.08576992429031,2.16349056941698
"DHX15",2.20062095443886,2.37991336614266
"DHX8",1.67567327312091,1.83015524084185
"DHX9",1.80594004502137,1.91314437331621
"DIABLO",2.11918210588875,2.32422858471624
"DIAPH1",2.13025187751737,2.29591724262459
"DIAPH2",1.87998469968323,1.93982755363031
"DIAPH3",1.50240044660637,1.61636012715961
"DICER1",1.68400971471531,1.7748356615489
"DIDO1",1.91286204849297,2.04860172398528
"DIO1",1.56771644843463,1.66647585194483
"DIO2",1.61553888287713,1.89668474225889
"DIO3",1.909317647676,1.973086544455
"DIRAS3",1.5851926288467,1.77950338884659
"DISC1",1.68665606072897,1.77571659484936
"DKC1",2.03404689197022,2.20136774543373
"DKK1",1.62243639782854,1.79843136434221
"DKK2",1.44325932688197,1.58581210586947
"DKK3",1.36279654379123,1.5656096842809
"DKK4",1.49930376230211,1.62412949244277
"DKKL1",1.64754577829001,1.78205306711003
"DLC1",2.03035163923971,2.08301355255175
"DLD",1.94369929078918,2.18823214782283
"DLG1",1.67613655391368,1.85995203925149
"DLG2",1.60724469331397,1.80378553285007
"DLG3",1.45944082682086,1.78741818903675
"DLG4",2.35358697664614,2.46252809071683
"DLG5",1.98484983003157,2.12049190892235
"DLGAP1",1.47722547007751,1.68108212889384
"DLGAP2",2.02699861995975,2.29086124129024
"DLK1",1.63710959709168,1.89122581407454
"DLL3",1.8834188664595,2.07272823566234
"DLX2",1.71155162718028,2.04272362116104
"DLX4",1.57684202164024,1.68074169105671
"DLX5",1.68933382148557,1.87163850741455
"DMBT1",1.52836565085431,1.65914090119878
"DMC1",1.61888568683861,1.7276933108877
"DMD",1.69229797097527,1.79829019077548
"DMP1",1.57785936022826,1.71350908233696
"DMPK",1.93980513997303,2.06634425160584
"DMTF1",2.09064261288098,2.2207337605043
"DMXL1",1.79170447739519,1.94190688380242
"DNAH9",1.58943348567742,1.61336663497336
"DNAI1",1.75735094474802,1.8807163552119
"DNAI2",1.65264122072821,1.78852462960234
"DNAJA1",2.27849768004697,2.56389140468194
"DNAJA2",2.10555512483241,2.30279596097496
"DNAJA3",2.17624048211399,2.4189345130554
"DNAJB1",2.27386166631292,2.47334625173252
"DNAJB2",2.43598635763103,2.58727623012829
"DNAJB4",1.74881166315845,1.93217827395405
"DNAJB5",1.68816745210556,1.89176599681959
"DNAJB6",1.96241321516233,2.22269280877999
"DNAJB9",2.15799396573481,2.40998414135631
"DNAJC1",1.78894560245273,1.83393825992452
"DNAJC12",1.96962604572448,2.25221799342058
"DNAJC15",2.20111882671021,2.28476784390212
"DNAJC4",1.76670896609056,1.89812141089046
"DNAJC8",2.22248705647748,2.39922068447387
"DNAL4",2.07618374883072,2.29349465606559
"DNALI1",2.02124658085256,2.09719796533745
"DNASE1",1.55728528397368,1.68299697175483
"DNASE1L1",1.64613643330474,1.7990173451192
"DNASE1L2",1.7531940343906,1.80739739817579
"DNASE1L3",1.70820941517256,1.78377601512678
"DNASE2",1.97887418743237,2.09516876715491
"DNASE2B",1.58929726745681,1.67787687791898
"DNM1",2.40690770709296,2.72596244354052
"DNM1L",1.85104378944382,2.13071836984865
"DNM2",1.92401085701761,2.04832623837417
"DNMT1",2.08729499497445,2.22278442273281
"DNMT3A",1.57019670008206,1.71146469075246
"DNMT3B",1.55758556789935,1.66774614703254
"DNPEP",1.77435468018828,1.89836586712666
"DNTT",1.6572040580563,1.87148554515601
"DNTTIP2",1.80002427174607,1.9584221529304
"DOC2A",1.75778465073779,2.00737621000802
"DOC2B",1.73738910535646,1.85143221768971
"DOCK1",2.16455732237855,2.2505338659442
"DOK1",1.76009827632144,1.77952812007066
"DOK2",1.87481900905729,1.90056693974237
"DOPEY2",1.50309777730654,1.72992193717206
"DPAGT1",1.94858752449683,2.10428627853405
"DPEP1",1.67554547152053,1.78360941658127
"DPEP3",1.70228518154939,1.80148021846392
"DPF1",1.84317746482974,2.00558973970516
"DPF2",2.21505490616575,2.39751296854506
"DPF3",1.79495852870781,1.99301234924326
"DPH2",1.92693137908889,2.096939143537
"DPM1",1.97281187909325,2.18947053818115
"DPM2",1.88736678162539,2.06578501385699
"DPM3",2.22478472267747,2.38079858000815
"DPP3",1.72297598988218,1.84003007389416
"DPP4",1.35866952478676,1.49253034406991
"DPP6",2.08586899711012,2.41587582639757
"DPT",1.44356284570781,1.64980891022435
"DPYD",1.82848638733331,1.88982571096144
"DPYS",1.51748651964065,1.78671332933486
"DPYSL2",2.8034044702838,3.04567437463733
"DPYSL3",2.4293058218934,2.64091616260529
"DPYSL4",2.10583875930601,2.35598480626199
"DR1",1.90649034652329,2.10169492037149
"DRAP1",2.1926723085559,2.45290712240351
"DRD1",1.21964471832168,1.51378045251463
"DRD2",1.73786740482759,1.90989529183243
"DRD3",1.55068089063404,1.67700530042982
"DRD4",1.49668020411386,1.60560278090744
"DRD5",1.6706241366454,1.94157232226975
"DRG1",2.14775923364674,2.38601055245137
"DRG2",1.95108935182466,2.09242560513131
"DRP2",1.60105131051041,1.81484952442166
"DSC1",1.53315847517008,1.75436399557762
"DSC2",1.72147563171628,1.72537618974264
"DSC3",1.58304152755875,1.72369254070566
"DSCR3",1.91478227996927,2.05302087835298
"DSCR4",1.69082214241628,1.83510765192675
"DSG2",1.55067497341602,1.6938761989713
"DSP",1.99204099825838,1.93571476300259
"DST",1.68358396312539,1.74366357755633
"DSTN",2.26373673109955,2.60766307409228
"DTNA",2.12318518619806,2.10596670270479
"DTNB",1.89246987394947,2.04792720469165
"DTWD1",1.7710326861094,1.83893160721373
"DTYMK",1.80486711259911,1.92890593161128
"DUOX1",1.59790472610309,1.67455949850316
"DUOX2",1.58094664975446,1.71006587465509
"DUS1L",1.99755711770937,2.15007958151232
"DUS4L",1.80699280899272,1.97039815335919
"DUSP1",2.42636028489397,2.51835963812484
"DUSP10",1.56303058276661,1.6896761666444
"DUSP11",2.04533555250486,2.23275682375083
"DUSP12",2.00883432260467,2.22124858134377
"DUSP13",1.71882429517827,1.85462949039592
"DUSP14",1.9400754103052,2.18812762272729
"DUSP2",1.543853502683,1.79780661292653
"DUSP22",1.99420018384708,2.18538158890322
"DUSP3",2.22503908473641,2.48673802469473
"DUSP4",1.4492165849238,1.82036217426634
"DUSP5",1.90852411286754,2.05788662994485
"DUSP6",1.5732441862598,1.84504744489338
"DUSP8",2.32239247087081,2.44413653144003
"DUSP9",1.74833096198464,1.82082643142402
"DUT",2.05207672949913,2.26046256934619
"DVL1",1.91978215860082,2.09764650172175
"DVL2",1.99772114163438,2.10135138507217
"DVL3",2.01224357565521,2.17033125692245
"DYNC1I1",2.01989286057515,2.46444722513241
"DYNC1LI1",1.62762901017648,1.88894609409496
"DYNC1LI2",2.40995582848164,2.61000522200716
"DYNLT1",2.24247379088641,2.3278000971653
"DYNLT3",2.02999775093142,2.31072454899474
"DYRK1A",2.18591733440605,2.40838916141079
"DYRK1B",1.82105825394861,1.97691829917471
"DYRK2",1.73086926742573,1.90104153574682
"DYSF",2.1974257707185,2.31750607799884
"E2F1",1.72211349933557,1.83274805913317
"E2F2",1.55612987533724,1.70278954303153
"E2F3",1.86714350727333,2.10361609398745
"E2F4",2.14147769855172,2.31650300767518
"E2F6",1.9907683906588,2.1422192365637
"E4F1",2.14068082091149,2.32142347786895
"EBAG9",2.10713253972619,2.283251985253
"EBI3",1.93865443053126,1.9216678465269
"EBNA1BP2",2.18305473947528,2.33797712432992
"EBP",1.92576118900846,2.19063044736677
"ECD",1.79372063874978,1.98600415107865
"ECE1",1.74120716720438,1.85457256396735
"ECEL1",1.66120758026589,1.78997244558258
"ECH1",2.24899426966928,2.39088119198503
"ECHS1",2.41709972861584,2.64611839846526
"ECM1",1.67230660572422,1.87537055017523
"ECM2",1.78748870101164,1.76312940872587
"EDA",1.65335261539624,1.77627386216006
"EDA2R",1.67244736467244,1.80121584745393
"EDAR",1.57267037395741,1.71697441392602
"EDF1",2.35210388043709,2.58605453410849
"EDIL3",1.79037661630438,1.94785758202276
"EDN1",2.2028250127752,2.18143189801625
"EDN3",1.60995878018166,1.85011455875797
"EDNRA",1.76743260340253,1.82892897838719
"EDNRB",1.87381745115767,2.00939298617565
"EEA1",1.42296151965774,1.59279088185942
"EEF1A1",2.8501242964473,3.04520053301014
"EEF1A2",2.32871022990658,2.65730288155161
"EEF1B2",2.50846421342526,2.80682817084692
"EEF1D",2.35401318553259,2.46182993379594
"EEF1E1",1.9078405674465,2.19205689143564
"EEF2",2.73879450145879,3.02434971239762
"EFCAB2",1.57741732446025,1.69057850429527
"EFEMP1",2.20670370535207,2.26805728674403
"EFEMP2",2.1318808968662,2.17869172979122
"EFNA1",2.09563484678409,2.1359535554049
"EFNA2",1.55397950786202,1.64390939321131
"EFNA3",1.76953212662472,1.99863494384461
"EFNA4",1.719264633396,1.75740545854739
"EFNA5",1.63384004687071,1.77569142439382
"EFNB1",1.95053322771517,1.9955892388243
"EFNB2",2.10217102763804,2.25371028318794
"EFNB3",1.92416725033764,2.11614231199303
"EFS",1.91998569636005,2.08253860584139
"EGF",1.61679293275791,1.64728388119865
"EGFL6",1.61265115792521,1.7927035980752
"EGFL7",2.00149127612806,2.17553698581238
"EGFR",1.93908872506049,2.01995571109757
"EGLN1",1.75871635066907,1.8462275585604
"EGR1",1.86520438176332,2.28269854659822
"EGR2",1.49528847549053,1.83444716932326
"EGR3",1.38503738283274,1.63946908285908
"EGR4",1.60100382392749,1.81725014799304
"EHD1",2.14229251657348,2.26573240850042
"EHD2",1.90234701851141,2.06695733029221
"EHD3",2.01648177140466,2.24494478692581
"EHF",1.47003837030144,1.59297610768104
"EHHADH",1.55583478841621,1.6689840802486
"EHMT2",1.88726770998361,2.03385509444276
"EI24",2.09330563455999,2.31189747131068
"EIF1",2.40461047175289,2.64418609672727
"EIF1AX",2.07788004461433,2.22240299480715
"EIF1B",2.27365874880426,2.57460493429948
"EIF2AK1",2.18575780995516,2.38447614371873
"EIF2AK2",2.16659439225528,2.34561874297493
"EIF2AK3",1.69281422229234,1.80066177378807
"EIF2B1",1.98899248066803,2.15907796016411
"EIF2B2",2.09818364438,2.27756507248454
"EIF2B3",1.99350507834058,2.19749666958679
"EIF2S1",1.94409380936926,2.18512581615338
"EIF2S2",1.73376600817564,1.92809569708434
"EIF4A1",2.31453697951596,2.45397809809687
"EIF4A2",2.40973123835707,2.80080251333286
"EIF4B",2.40681031619881,2.56486203181533
"EIF4E2",1.79681483214211,2.01218300994894
"EIF4EBP1",1.70924502611945,1.75391821073642
"EIF4EBP2",2.11882516716879,2.26804179783295
"EIF4ENIF1",2.06041047804587,2.26781628965587
"EIF4G1",2.07230321459141,2.24502823191398
"EIF4G2",2.27517891058079,2.48130168089484
"EIF4G3",2.22400591876687,2.44393749451549
"EIF5",1.77799309636455,2.01197324147648
"EIF5A2",1.8281895640326,2.03698575665139
"ELAC2",1.90319470817314,2.08050640567527
"ELAVL1",2.08893613577894,2.19136315340308
"ELAVL2",1.50026514398732,1.84848796077304
"ELAVL3",2.33294853827144,2.46362045879983
"ELAVL4",1.99016867620986,2.38076842827915
"ELF2",2.23641755553366,2.32976770716978
"ELF3",1.7462433179854,1.90236568235948
"ELF4",1.81924013432529,1.83182859756649
"ELF5",2.01401471048954,2.07486828403886
"ELK1",2.17731317171336,2.2517028629028
"ELK3",1.5465939963174,1.67968110447861
"ELK4",1.60826985791228,1.7329869293207
"ELL",1.90370169692529,1.95809061845119
"ELL2",1.83513221789772,1.9408136359771
"ELN",1.76612060500642,1.80237040310246
"ELOVL1",1.99493291468043,2.1236739449248
"ELOVL4",1.81069195967052,2.08319478284544
"ELOVL5",2.09001860974076,2.20068939759961
"ELSPBP1",1.83516953725018,2.00307476755349
"EMCN",1.80627624368234,1.84327943878716
"EMD",2.20675434999107,2.37847158731341
"EMILIN1",1.70794834924814,1.71642289838753
"EML1",1.78281383795786,1.94365132134306
"EML2",2.0218506905346,2.2158367523046
"EML3",2.11518744573745,2.17359232638536
"EML4",1.94755601362995,2.04528020908688
"EMP1",2.05256390765479,1.96460221210029
"EMP2",1.72233721675237,1.78434561030427
"EMP3",2.01551115951405,2.01439845916924
"EMR1",1.64233842622729,1.79710370315178
"EMR2",1.82379042117194,1.86615253102746
"EN1",1.70268128852755,1.85106376689533
"EN2",1.7704783857546,1.92228125032494
"ENC1",1.78407401905253,2.11172974606997
"ENDOG",1.86976352804997,2.1325508033722
"ENG",2.07585048794993,2.14438035908361
"ENO1",2.4853014314212,2.69578091052957
"ENO2",2.17646972079051,2.52231791871842
"ENO3",1.67547446712271,1.90994762843869
"ENOSF1",1.82429523688826,1.99145493685114
"ENPEP",1.47074003074441,1.56602586369234
"ENPP1",1.67311744323862,1.75942999220397
"ENPP2",2.14538162456378,2.31430073115834
"ENPP4",2.00181129081413,2.15731103526458
"ENSA",1.67688504947418,2.1163072363938
"ENTPD1",1.77868061182825,1.83015093427914
"ENTPD2",1.65584781079316,1.78405189594696
"ENTPD3",1.66812231556006,2.01964918242575
"ENTPD4",1.9827494482257,2.19399640581759
"ENTPD5",1.89161114971455,2.00852100310801
"ENTPD6",1.85215954663704,2.13057839742171
"ENTPD7",1.62358233721307,1.7481626878769
"EP300",1.94901297323504,2.0469678927417
"EPAS1",2.2563892892079,2.44102007753596
"EPB41",1.63814074824236,1.78399944176396
"EPB41L2",2.15617873166951,2.27984038446935
"EPB41L3",2.04325018413406,2.37305887571229
"EPB41L4A",1.69682919848704,1.77943817784056
"EPB41L4B",1.48652489343746,1.71859412648503
"EPB42",1.55077812898002,1.67486056007851
"EPHA1",1.61608096616817,1.73606643940201
"EPHA2",2.03975036839623,2.03602227900063
"EPHA3",1.43754905317468,1.64526724925096
"EPHA4",1.86412585707558,2.10455481299886
"EPHB1",1.96128894249983,2.12868206902276
"EPHB3",1.67161786494471,1.84758057059402
"EPHB4",1.85613895815262,1.92104257494536
"EPHB6",2.08872334233534,2.27391430050836
"EPHX1",2.36008940420337,2.39365184958111
"EPHX2",1.95249410826835,2.0660455436509
"EPM2A",1.57353308394567,1.65273979039907
"EPN1",2.22435970078365,2.3833460525927
"EPO",1.53626259611176,1.66509561670513
"EPOR",1.89587471204022,1.89453775182713
"EPRS",2.21597465031174,2.40578789299711
"EPS15",2.05022905557417,2.28816796700687
"EPS15L1",1.95835553769815,2.08223202023163
"EPS8",2.05788354039064,2.10031442176672
"ERBB2",1.91225639167867,1.98784077644296
"ERBB2IP",2.044330129084,2.07466471995044
"ERBB3",1.79448369368198,1.93229322533185
"ERBB4",1.78242501973476,2.01880863144427
"ERCC1",1.91767508534001,2.09915210130223
"ERCC3",2.0477582534284,2.24155369817463
"ERCC4",1.7144745118241,1.84547460429062
"ERCC5",2.17307314514529,2.31946290406843
"ERCC6",1.71190922963423,1.84332058408465
"ERCC8",1.56128235108722,1.64421629628958
"EREG",1.47389062531917,1.66753989582369
"ERF",1.8595862497813,1.95264574378034
"ERGIC3",1.88867526590419,2.06667176637968
"ERH",2.32137347613236,2.55559644593053
"ERN1",1.81544219179682,1.88072997139714
"ERO1L",1.79534614897483,1.96466786133038
"ERO1LB",1.47004031704441,1.61978952748626
"ESPL1",1.64926871985422,1.77377897711217
"ESR2",1.48428373781737,1.59355969179561
"ESRRA",2.07255885703628,2.25942141629228
"ESRRB",1.57574569063202,1.66652800938485
"ESRRG",1.41272100514132,1.64691999395473
"ETF1",2.08923263928833,2.28071722855166
"ETFA",2.0483672037791,2.20381134340386
"ETFB",2.23800366356425,2.45933817374449
"ETFDH",1.95689104164931,2.09737293899512
"ETHE1",1.74670666016904,1.8766167430239
"ETNK1",1.6976758221915,1.82508368479883
"ETS1",1.90483980282572,2.10264457515981
"ETS2",1.91373832681937,2.11782940994961
"ETV1",1.49067654027508,1.68669185235393
"ETV5",1.98352778045718,2.32681850683474
"ETV6",1.89182855416814,2.00481503360451
"ETV7",1.79650484230653,1.92603977462729
"EVC",1.6628075502227,1.76787241984099
"EVI2A",1.80330391081293,1.91259838467551
"EVI5",2.02042827957828,2.138397615238
"EVPL",1.74172306091962,1.90568564269167
"EVX1",1.74042903952099,1.86166079765712
"EWSR1",2.24070020405973,2.38707204740641
"EXO1",1.52777534485053,1.70944272329581
"EXOSC1",1.63068206545621,1.81138739552926
"EXOSC10",2.05082372343468,2.18569096452298
"EXOSC2",1.85834825660096,1.99467105773833
"EXOSC5",1.87888121467479,2.08176635158136
"EXT1",1.77034821300299,1.93893254888944
"EXT2",1.89784351244552,2.05340411849771
"EXTL1",1.87178603454554,2.07530997422683
"EXTL3",2.02573033471531,2.22191925606433
"EYA1",1.98900774122737,2.04194374470983
"EYA2",1.94407711088212,1.96601629218021
"EYA3",1.59301758666441,1.73108753183208
"EYA4",1.40842057650215,1.55466615442894
"EZH1",1.98856068234854,2.13293708850745
"EZH2",1.43663352415891,1.48615336523844
"F10",1.74450285549643,1.83096351183796
"F11",1.50984071211117,1.66733341840514
"F11R",1.82874511246179,1.84334466888706
"F12",1.75067753739233,2.01579745787184
"F13A1",2.07555085926332,2.11764220893618
"F2",1.51119529660298,1.66957641754541
"F2RL1",1.59890011086549,1.73206567227746
"F2RL3",1.61048136278113,1.74892431308111
"F3",1.94296195973588,1.93250358337938
"F5",1.73893770492432,1.85614690853956
"F7",1.63657150356608,1.83413337900183
"F8",1.72410325102485,1.92968250009338
"F8A1",2.00048837684474,2.27233725199625
"F9",1.42525958083364,1.59414658230975
"FA2H",1.90907258994988,2.09152833999702
"FAAH",2.04118933973169,2.18492368459229
"FABP1",1.37281591807498,1.50862798178728
"FABP2",1.53827292502714,1.65692769216814
"FABP3",1.67684939352635,1.87914348099031
"FABP4",1.64860565714791,1.73799531810914
"FABP5",1.87846780406613,2.02495957671526
"FABP6",1.79672586621365,2.09283229868567
"FABP7",2.32312563847769,2.49102656133313
"FADD",1.94350757740982,2.09993746218664
"FADS1",2.28913778696907,2.45346026993692
"FADS2",2.1830851456679,2.32606122314619
"FADS3",2.09462099456047,2.20850377673664
"FAF1",1.82938193858683,1.97845010524438
"FAH",1.93083244726908,2.02669530008012
"FAIM2",2.16434341642148,2.51935096269706
"FAIM3",1.66394080506957,1.74964693885948
"FAM107A",3.08335305571879,3.04145679828649
"FAM3A",2.30848258552294,2.48314138755825
"FAM50A",2.27486887748207,2.45574732411551
"FAM50B",1.95852837156459,2.19348476113353
"FAM53C",2.20331502013765,2.37609646299787
"FAM60A",1.96183990479368,2.04698553430835
"FAM8A1",2.27550681079193,2.44168792808329
"FANCA",1.60949083018676,1.73620221772082
"FANCC",1.82734116124529,1.82546309160429
"FANCE",1.87884150374365,1.99163279892915
"FANCF",1.62842084689893,1.78796851963551
"FANCG",1.84840518340721,1.95840433867698
"FAP",1.69497214064975,1.80331944254683
"FARP1",2.11212819693122,2.28296725283314
"FARS2",1.93063842417072,2.13621181968096
"FAS",1.61770298895226,1.61240675724976
"FASN",2.20409592747604,2.41630540929736
"FASTK",2.00608055439327,2.17213786435606
"FAT2",1.67120438511576,1.80587760294805
"FAU",2.67587592247765,2.85505710694457
"FBLN1",1.96014155083318,2.06903414285332
"FBLN2",1.82483427378171,1.95509355087124
"FBLN5",1.83232456924844,1.95150757707699
"FBN1",1.65248123289401,1.76710806314791
"FBN2",1.45915282718974,1.60169484788748
"FBP1",1.67370782721293,1.76122410586883
"FBP2",1.4846120694324,1.65122162960602
"FBXL4",1.49985081297935,1.57140379392889
"FBXL6",1.95405363454724,2.08866585780656
"FBXL7",2.04323057389386,2.09759739190866
"FBXO16",1.49623486752101,1.8037389562923
"FBXO2",2.28627041786379,2.49464819145298
"FBXO22",1.62390443979602,1.74830029421848
"FBXO24",1.58195599603967,1.62716731176951
"FBXO3",1.66750942961548,1.90531461971306
"FBXO40",1.55971428656642,1.76431397256652
"FBXO5",1.69369415616592,1.83004679145986
"FBXO7",1.9395893795879,2.08209044539832
"FBXW2",1.81577470271503,1.93359796870511
"FBXW4",2.19166414699331,2.37177896868185
"FCAR",1.5923674714232,1.69987610843993
"FCER1G",2.20248112295327,2.19759112914941
"FCER2",1.53292229074886,1.69798423236812
"FCGR2A",1.9291865193798,1.88251521042958
"FCGR2B",1.8098072612559,1.824754398985
"FCGRT",2.18254617210229,2.26723845602088
"FCN1",1.71571857721089,1.83155645064505
"FCN2",1.51651072326367,1.68134353401836
"FCN3",1.82393555208284,1.86986090996086
"FCRL2",1.53304930582025,1.68890207578335
"FDFT1",2.26723483423921,2.48232701867191
"FDPS",1.80412187974715,2.10358405099229
"FDX1",1.65648486916635,1.82208071719983
"FDXR",1.95094502392289,2.10522671020222
"FECH",1.84903734083328,2.00083131644692
"FEM1B",1.6154574008029,1.79020570373422
"FEN1",1.56860935615386,1.80915423215647
"FER",1.78006091550647,1.90736725238504
"FES",1.79528024915426,1.89072865322336
"FEV",1.61868440864986,1.76369971410399
"FEZ1",2.54803468281301,2.87056032907411
"FEZ2",2.30705006796828,2.50757931671736
"FFAR2",1.6105741421741,1.73346089797135
"FFAR3",1.66058516635507,1.69205974157637
"FGA",1.51846045806153,1.67635521571159
"FGD1",1.99096396128179,2.09915009065787
"FGF1",1.91372339786753,2.01800471981943
"FGF12",1.25068679992695,1.60847085425012
"FGF13",1.53335857398614,1.87361967920301
"FGF14",1.23433262329269,1.51201590616922
"FGF16",1.5265055300959,1.65649199248583
"FGF18",1.77922113998637,1.88855089178412
"FGF2",1.78442973582411,1.77717886389129
"FGF20",1.60547170037996,1.72502918670299
"FGF21",1.53896723740714,1.64127685775678
"FGF22",1.51472379383714,1.68938037780161
"FGF23",1.67220839753839,1.84431773771932
"FGF3",1.54256900061968,1.70136404064856
"FGF4",1.72805083035298,1.89669167692972
"FGF5",1.6150727648908,1.74607583733673
"FGF6",1.76379170885988,1.93809121147224
"FGF7",1.29856194310046,1.36835732151811
"FGF8",1.50815625522603,1.65447568570072
"FGF9",1.8639536967152,2.19269279295204
"FGFR1",1.72908097225135,1.80447579481959
"FGFR1OP",1.57295971387715,1.72771991541267
"FGFR2",1.55039392723504,1.594065002618
"FGFR3",2.36649837470577,2.44639865069346
"FGFR4",1.73045712214573,1.79582007367832
"FGG",1.60466639294412,1.80693645780986
"FGL2",1.97025783876043,1.9117392081251
"FH",1.94080773558098,2.18595484598417
"FHIT",1.82565064110401,2.02288705375741
"FHL1",2.09659397985868,2.28606382070177
"FHL2",1.7359908234018,2.02478497304203
"FHL3",1.89287156174191,2.01251820934853
"FHL5",1.84764580513166,1.93366203124999
"FHOD1",1.84376471894558,1.96254741902787
"FIBP",2.13265186888703,2.41272657990167
"FIGF",1.70052370255,1.81770265987787
"FJX1",1.98732348450782,2.21387314209029
"FKBP11",1.88263678435093,2.00491072049235
"FKBP1A",2.25604371792176,2.40640682011588
"FKBP2",1.86630249666445,2.12844296492423
"FKBP3",1.86516920978706,2.10123796883258
"FKBP4",1.98766174447041,2.21901648785387
"FKBP5",2.05992187292635,1.96472074022474
"FKBP6",1.71899129652151,1.88637838001756
"FKBP8",2.30256253004955,2.53965886608149
"FKBPL",1.71047179410261,1.90723932999056
"FLI1",1.87699604499867,1.88884636098005
"FLII",1.88808135779632,2.04662136168155
"FLNA",2.01017794201698,2.03474732005282
