Gene,Category
Gbp2b,MacroByMicroCuffdiff2FCover20
Prg4,MacroByMicroCuffdiff2FCover20
Fn1,MacroByMicroCuffdiff2FCover20
Gata6,MacroByMicroCuffdiff2FCover20
Ltbp1,MacroByMicroCuffdiff2FCover20
Retnla,MacroByMicroCuffdiff2FCover20
Slpi,MacroByMicroCuffdiff2FCover20
F5,MacroByMicroCuffdiff2FCover20
Krt80,MacroByMicroCuffdiff2FCover20
Ednrb,MacroByMicroCuffdiff2FCover20
F10,MacroByMicroCuffdiff2FCover20
Dpep2,MacroByMicroCuffdiff2FCover20
Fcna,MacroByMicroCuffdiff2FCover20
Serpinb10,MacroByMicroCuffdiff2FCover20
Pdlim1,MacroByMicroCuffdiff2FCover20
Cfp,MacroByMicroCuffdiff2FCover20
Padi4,MacroByMicroCuffdiff2FCover20
Lyz1,MacroByMicroCuffdiff2FCover20
Itgb7,MacroByMicroCuffdiff2FCover20
S1pr5,MacroByMicroCuffdiff2FCover20
Capn5,MacroByMicroCuffdiff2FCover20
Cfb,MacroByMicroCuffdiff2FCover20
Ptgis,MacroByMicroCuffdiff2FCover20
Timd4,MacroByMicroCuffdiff2FCover20
Cxcl13,MacroByMicroCuffdiff2FCover20
Ikbke,MacroByMicroCuffdiff2FCover20
Apoc2,MacroByMicroCuffdiff2FCover20
Ramp3,MacroByMicroCuffdiff2FCover20
Icam2,MacroByMicroCuffdiff2FCover20
C4b,MacroByMicroCuffdiff2FCover20
Tox2,MacroByMicroCuffdiff2FCover20
Gas7,MacroByMicroCuffdiff2FCover20
Nt5e,MacroByMicroCuffdiff2FCover20
Bst1,MacroByMicroCuffdiff2FCover20
Mki67,MacroByMicroCuffdiff2FCover20
3110002H16Rik,MacroByMicroCuffdiff2FCover20
Aifm2,MacroByMicroCuffdiff2FCover20
Gda,MacroByMicroCuffdiff2FCover20
Aldh1a2,MacroByMicroCuffdiff2FCover20
Acaca,MacroByMicroCuffdiff2FCover20
Nxpe5,MacroByMicroCuffdiff2FCover20
Mzb1,MacroByMicroCuffdiff2FCover20
Gm16587,MacroByMicroCuffdiff2FCover20
Vav3,MacroByMicroCuffdiff2FCover20
Itga4,MacroByMicroCuffdiff2FCover20
Fcmr,MacroByMicroCuffdiff2FCover20
Bhlhe40,MacroByMicroCuffdiff2FCover20
Tgfb2,MacroByMicroCuffdiff2FCover20
Wfdc17,MacroByMicroCuffdiff2FCover20
Ly6d,MacroByMicroCuffdiff2FCover20
Thbs1,MacroByMicroCuffdiff2FCover20
Pi16,MacroByMicroCuffdiff2FCover20
Pilrb2,MacroByMicroCuffdiff2FCover20
Msr1,MacroByMicroCuffdiff2FCover20
AC122397.2,MacroByMicroCuffdiff2FCover20
Fgfr1,MacroByMicroCuffdiff2FCover20
Fabp5,MacroByMicroCuffdiff2FCover20
Ryr1,MacroByMicroCuffdiff2FCover20
Gm20619,MacroByMicroCuffdiff2FCover20
Gm43175,MacroByMicroCuffdiff2FCover20
Kif22,MacroByMicroCuffdiff2FCover20
Ptgir,MacroByMicroCuffdiff2FCover20
Foxm1,MacroByMicroCuffdiff2FCover20
Vcan,MacroByMicroCuffdiff2FCover20
Kcnab2,MacroByMicroCuffdiff2FCover20
Kif23,MacroByMicroCuffdiff2FCover20
Cdca7l,MacroByMicroCuffdiff2FCover20
Ms4a1,MacroByMicroCuffdiff2FCover20
Hgd,MacroByMicroCuffdiff2FCover20
Cdkn2a,MacroByMicroCuffdiff2FCover20
2500002B13Rik,MacroByMicroCuffdiff2FCover20
Gm47015,MacroByMicroCuffdiff2FCover20
Cd300lg,MacroByMicroCuffdiff2FCover20
Cerkl,MacroByMicroCuffdiff2FCover20
Ifi203,MacroByMicroCuffdiff2FCover20
Gypc,MacroByMicroCuffdiff2FCover20
Crip1,MacroByMicroCuffdiff2FCover20
Kcnn3,MacroByMicroCuffdiff2FCover20
Apoc1,MacroByMicroCuffdiff2FCover20
Exoc6b,MacroByMicroCuffdiff2FCover20
Sorcs2,MacroByMicroCuffdiff2FCover20
Pf4,MacroByMicroCuffdiff2FCover20
Dmpk,MacroByMicroCuffdiff2FCover20
Cgnl1,MacroByMicroCuffdiff2FCover20
Plekha6,MacroByMicroCuffdiff2FCover20
Col16a1,MacroByMicroCuffdiff2FCover20
S100a4,MacroByMicroCuffdiff2FCover20
Ahnak,MacroByMicroCuffdiff2FCover20
Lyz2,MacroByMicroCuffdiff2FCover20
Fzd1,MacroByMicroCuffdiff2FCover20
Ccl24,MacroByMicroCuffdiff2FCover20
Lrg1,MacroByMicroCuffdiff2FCover20
Evi5,MacroByMicroCuffdiff2FCover20
Gm10369,MacroByMicroCuffdiff2FCover20
Kifc1,MacroByMicroCuffdiff2FCover20
Flnb,MacroByMicroCuffdiff2FCover20
Hpse,MacroByMicroCuffdiff2FCover20
Fam78b,MacroByMicroCuffdiff2FCover20
Mob3b,MacroByMicroCuffdiff2FCover20
Xdh,MacroByMicroCuffdiff2FCover20
Zfp971,MacroByMicroCuffdiff2FCover20
Rprm,MacroByMicroCuffdiff2FCover20
Gm28875,MacroByMicroCuffdiff2FCover20
Slc7a2,MacroByMicroCuffdiff2FCover20
Slc28a2,MacroByMicroCuffdiff2FCover20
Kif11,MacroByMicroCuffdiff2FCover20
Ccdc88c,MacroByMicroCuffdiff2FCover20
Fcor,MacroByMicroCuffdiff2FCover20
Clec4d,MacroByMicroCuffdiff2FCover20
Jag1,MacroByMicroCuffdiff2FCover20
Cdc42ep2,MacroByMicroCuffdiff2FCover20
Plekhg1,MacroByMicroCuffdiff2FCover20
Myof,MacroByMicroCuffdiff2FCover20
Cd79a,MacroByMicroCuffdiff2FCover20
Unc119,MacroByMicroCuffdiff2FCover20
P2ry2,MacroByMicroCuffdiff2FCover20
Bub1,MacroByMicroCuffdiff2FCover20
Atp1a3,MacroByMicroCuffdiff2FCover20
Speer6-ps1,MacroByMicroCuffdiff2FCover20
Adam8,MacroByMicroCuffdiff2FCover20
Kntc1,MacroByMicroCuffdiff2FCover20
Cdc42bpg,MacroByMicroCuffdiff2FCover20
Egln3,MacroByMicroCuffdiff2FCover20
Adgre4,MacroByMicroCuffdiff2FCover20
Ccnb2,MacroByMicroCuffdiff2FCover20
Ercc6l,MacroByMicroCuffdiff2FCover20
Rasgrp2,MacroByMicroCuffdiff2FCover20
Mfsd6,MacroByMicroCuffdiff2FCover20
Ehd1,MacroByMicroCuffdiff2FCover20
Adgre5,MacroByMicroCuffdiff2FCover20
Pimreg,MacroByMicroCuffdiff2FCover20
Mnda,MacroByMicroCuffdiff2FCover20
Serpinb8,MacroByMicroCuffdiff2FCover20
Pole,MacroByMicroCuffdiff2FCover20
Prtn3,MacroByMicroCuffdiff2FCover20
Tubb3,MacroByMicroCuffdiff2FCover20
Bcam,MacroByMicroCuffdiff2FCover20
Birc5,MacroByMicroCuffdiff2FCover20
Tmem51,MacroByMicroCuffdiff2FCover20
Aspa,MacroByMicroCuffdiff2FCover20
Vnn3,MacroByMicroCuffdiff2FCover20
Wfdc18,MacroByMicroCuffdiff2FCover20
Cybb,MacroByMicroCuffdiff2FCover20
Nfe2,MacroByMicroCuffdiff2FCover20
Tex14,MacroByMicroCuffdiff2FCover20
Loxl2,MacroByMicroCuffdiff2FCover20
Sorbs3,MacroByMicroCuffdiff2FCover20
Tpsb2,MacroByMicroCuffdiff2FCover20
Dok2,MacroByMicroCuffdiff2FCover20
Gm36161,MacroByMicroCuffdiff2FCover20
Diaph3,MacroByMicroCuffdiff2FCover20
Tubb6,MacroByMicroCuffdiff2FCover20
Rarg,MacroByMicroCuffdiff2FCover20
Calml4,MacroByMicroCuffdiff2FCover20
Sdsl,MacroByMicroCuffdiff2FCover20
S100a10,MacroByMicroCuffdiff2FCover20
Spib,MacroByMicroCuffdiff2FCover20
Wdr60,MacroByMicroCuffdiff2FCover20
Steap3,MacroByMicroCuffdiff2FCover20
Efnb2,MacroByMicroCuffdiff2FCover20
Insl6,MacroByMicroCuffdiff2FCover20
Gramd3,MacroByMicroCuffdiff2FCover20
Ankrd33b,MacroByMicroCuffdiff2FCover20
Fxyd5,MacroByMicroCuffdiff2FCover20
Iqck,MacroByMicroCuffdiff2FCover20
Emilin1,MacroByMicroCuffdiff2FCover20
Fam43a,MacroByMicroCuffdiff2FCover20
Slc41a2,MacroByMicroCuffdiff2FCover20
P4ha2,MacroByMicroCuffdiff2FCover20
Pilrb1,MacroByMicroCuffdiff2FCover20
Galnt9,MacroByMicroCuffdiff2FCover20
Iglc2,MacroByMicroCuffdiff2FCover20
Mfsd7a,MacroByMicroCuffdiff2FCover20
Pou2af1,MacroByMicroCuffdiff2FCover20
Gm33280,MacroByMicroCuffdiff2FCover20
Smpdl3a,MacroByMicroCuffdiff2FCover20
Amigo2,MacroByMicroCuffdiff2FCover20
Cd2,MacroByMicroCuffdiff2FCover20
Rdh9,MacroByMicroCuffdiff2FCover20
Clec4e,MacroByMicroCuffdiff2FCover20
Rai14,MacroByMicroCuffdiff2FCover20
Ptpn7,MacroByMicroCuffdiff2FCover20
Brip1,MacroByMicroCuffdiff2FCover20
Cd244,MacroByMicroCuffdiff2FCover20
Anpep,MacroByMicroCuffdiff2FCover20
Ung,MacroByMicroCuffdiff2FCover20
Cmah,MacroByMicroCuffdiff2FCover20
Cd300ld,MacroByMicroCuffdiff2FCover20
AB124611,MacroByMicroCuffdiff2FCover20
Dock5,MacroByMicroCuffdiff2FCover20
Prc1,MacroByMicroCuffdiff2FCover20
Cd36,MacroByMicroCuffdiff2FCover20
Tagln2,MacroByMicroCuffdiff2FCover20
Acy3,MacroByMicroCuffdiff2FCover20
Rgs18,MacroByMicroCuffdiff2FCover20
Grk5,MacroByMicroCuffdiff2FCover20
Fam198b,MacroByMicroCuffdiff2FCover20
1700006J14Rik,MacroByMicroCuffdiff2FCover20
Dapk1,MacroByMicroCuffdiff2FCover20
Pygl,MacroByMicroCuffdiff2FCover20
Mis18bp1,MacroByMicroCuffdiff2FCover20
Phf19,MacroByMicroCuffdiff2FCover20
Fgd6,MacroByMicroCuffdiff2FCover20
Ldlr,MacroByMicroCuffdiff2FCover20
6430548M08Rik,MacroByMicroCuffdiff2FCover20
Ccnb1,MacroByMicroCuffdiff2FCover20
Gm1673,MacroByMicroCuffdiff2FCover20
Adora2b,MacroByMicroCuffdiff2FCover20
Olfr1372-ps1,MacroByMicroCuffdiff2FCover20
Adgrg6,MacroByMicroCuffdiff2FCover20
Cep131,MacroByMicroCuffdiff2FCover20
Cd300lb,MacroByMicroCuffdiff2FCover20
Chek1,MacroByMicroCuffdiff2FCover20
Serpinb1a,MacroByMicroCuffdiff2FCover20
Mcemp1,MacroByMicroCuffdiff2FCover20
Adgb,MacroByMicroCuffdiff2FCover20
Cd24a,MacroByMicroCuffdiff2FCover20
Traf3ip2,MacroByMicroCuffdiff2FCover20
Bub1b,MacroByMicroCuffdiff2FCover20
Emp1,MacroByMicroCuffdiff2FCover20
Cuedc1,MacroByMicroCuffdiff2FCover20
Kctd9,MacroByMicroCuffdiff2FCover20
Efcab11,MacroByMicroCuffdiff2FCover20
Stat4,MacroByMicroCuffdiff2FCover20
C1ra,MacroByMicroCuffdiff2FCover20
Padi3,MacroByMicroCuffdiff2FCover20
Il2rg,MacroByMicroCuffdiff2FCover20
Sdc3,MacroByMicroCuffdiff2FCover20
Gm2788,MacroByMicroCuffdiff2FCover20
Iqgap2,MacroByMicroCuffdiff2FCover20
Tmem246,MacroByMicroCuffdiff2FCover20
Ckap2,MacroByMicroCuffdiff2FCover20
BC064078,MacroByMicroCuffdiff2FCover20
