"","InputCategories","UserDefinedCategories","Type","NumOverlap","Pvalues","CorrectedPvalues"
"1","HuAgeMSNDsplitRnaseq_00","ADbyO_FC1.25__","User",0,1,1
"2","HuAgeMSNDsplitRnaseq_00","HDbyO_FC1.25__","User",0,1,1
"3","HuAgeMSNDsplitRnaseq_00","MSbyO_FC1.25__","User",0,1,1
"4","HuAgeMSNDsplitRnaseq_00","PDbyO_FC1.25__","User",0,1,1
"5","HuAgeMSNDsplitRnaseq_01","ADbyO_FC1.25__","User",4,0.999999296294191,1
"6","HuAgeMSNDsplitRnaseq_01","HDbyO_FC1.25__","User",16,0.705138180408461,1
"7","HuAgeMSNDsplitRnaseq_01","MSbyO_FC1.25__","User",22,0.999853888603261,1
"8","HuAgeMSNDsplitRnaseq_01","PDbyO_FC1.25__","User",54,0.00196645427246184,0.228108695605573
"9","HuAgeMSNDsplitRnaseq_02","ADbyO_FC1.25__","User",2,0.9999273938625,1
"10","HuAgeMSNDsplitRnaseq_02","HDbyO_FC1.25__","User",1,0.999973872197641,1
"11","HuAgeMSNDsplitRnaseq_02","MSbyO_FC1.25__","User",0,1,1
"12","HuAgeMSNDsplitRnaseq_02","PDbyO_FC1.25__","User",15,0.935099334516775,1
"13","HuAgeMSNDsplitRnaseq_03","ADbyO_FC1.25__","User",6,0.958923048508636,1
"14","HuAgeMSNDsplitRnaseq_03","HDbyO_FC1.25__","User",7,0.823708998311829,1
"15","HuAgeMSNDsplitRnaseq_03","MSbyO_FC1.25__","User",15,0.951012052770417,1
"16","HuAgeMSNDsplitRnaseq_03","PDbyO_FC1.25__","User",23,0.205017917958526,1
"17","HuAgeMSNDsplitRnaseq_04","ADbyO_FC1.25__","User",3,0.998599042203581,1
"18","HuAgeMSNDsplitRnaseq_04","HDbyO_FC1.25__","User",4,0.983470666180984,1
"19","HuAgeMSNDsplitRnaseq_04","MSbyO_FC1.25__","User",6,0.999985227045352,1
"20","HuAgeMSNDsplitRnaseq_04","PDbyO_FC1.25__","User",25,0.0910247614708621,1
"21","HuAgeMSNDsplitRnaseq_05","ADbyO_FC1.25__","User",8,0.815218871896429,1
"22","HuAgeMSNDsplitRnaseq_05","HDbyO_FC1.25__","User",6,0.890046345007898,1
"23","HuAgeMSNDsplitRnaseq_05","MSbyO_FC1.25__","User",28,0.071183232558116,1
"24","HuAgeMSNDsplitRnaseq_05","PDbyO_FC1.25__","User",13,0.933988985007537,1
"25","HuAgeMSNDsplitRnaseq_06","ADbyO_FC1.25__","User",23,0.00014110592273501,0.0163682870372611
"26","HuAgeMSNDsplitRnaseq_06","HDbyO_FC1.25__","User",19,0.000975134521920864,0.11311560454282
"27","HuAgeMSNDsplitRnaseq_06","MSbyO_FC1.25__","User",60,2.12996133980406e-14,2.4707551541727e-12
"28","HuAgeMSNDsplitRnaseq_06","PDbyO_FC1.25__","User",4,0.999989022033394,1
"29","HuAgeMSNDsplitRnaseq_07","ADbyO_FC1.25__","User",16,0.00300307254562181,0.34835641529213
"30","HuAgeMSNDsplitRnaseq_07","HDbyO_FC1.25__","User",12,0.0273900298631299,1
"31","HuAgeMSNDsplitRnaseq_07","MSbyO_FC1.25__","User",56,9.9159572495798e-18,1.15025104095126e-15
"32","HuAgeMSNDsplitRnaseq_07","PDbyO_FC1.25__","User",12,0.684084255020432,1
"33","HuAgeMSNDsplitRnaseq_08","ADbyO_FC1.25__","User",4,0.924028976332259,1
"34","HuAgeMSNDsplitRnaseq_08","HDbyO_FC1.25__","User",3,0.9463027457536,1
"35","HuAgeMSNDsplitRnaseq_08","MSbyO_FC1.25__","User",7,0.989590565566282,1
"36","HuAgeMSNDsplitRnaseq_08","PDbyO_FC1.25__","User",16,0.196321722774364,1
"37","HuAgeMSNDsplitRnaseq_09","ADbyO_FC1.25__","User",3,0.97300293743201,1
"38","HuAgeMSNDsplitRnaseq_09","HDbyO_FC1.25__","User",4,0.861940932286841,1
"39","HuAgeMSNDsplitRnaseq_09","MSbyO_FC1.25__","User",3,0.999943898505995,1
"40","HuAgeMSNDsplitRnaseq_09","PDbyO_FC1.25__","User",6,0.987799702523683,1
