"","mouse_FVN_Swiss","mouse_C57BL6"
"0610043K17Rik",0.0847702804130126,0.375338990392765
"1110060G06Rik",0.300481599299084,0.103293253328529
"1500015O10Rik",0.269702072626609,0.874868660112259
"1600027J07Rik",0,0.362000507654082
"1700001K19Rik",0.350395922174593,1.24590962488437
"1700003I16Rik",0.000729400166310693,0.384445186121146
"1700008H02Rik",0.039903239451509,1.28854440871998
"1700008K24Rik",0.309990783868753,0.0889231104384306
"1700011L03Rik",0,0.246670222763807
"1700012A03Rik",0.00650267949630714,0.251958618761275
"1700013F07Rik",0.176803868137428,0.490356358505389
"1700015C15Rik",0.00800977660672873,0.450359193977996
"1700015G11Rik",0,0.292699942566804
"1700015O11Rik",0.242335061463849,0.475673903741412
"1700016G14Rik",0.112709552841349,0.417870158103559
"1700021F02Rik",0.012958237693623,0.265247230528791
"1700021G15Rik",0,0.277346196530891
"1700021P04Rik",0,0.193190009253403
"1700023F06Rik",0.504934703637763,0.62256385931434
"1700024J04Rik",0.0106862081728433,0.37984216149088
"1700025A08Rik",0.102452852872975,0.396222721161911
"1700029E06Rik",0,0.2888513500752
"1700029H14Rik",0.271662941825349,1.36247277108896
"1700030C14Rik",0,0.319604357432896
"1700030N03Rik",0.0393935073678111,0.277489337198415
"1700031P21Rik",0.0262050655996653,0.327655159967403
"1700042D02Rik",0,0.464935196491804
"1700054O05Rik",0,0.400832607568687
"1700054O19Rik",0.256560087629129,1.04277937774623
"1700072O05Rik",0,0.347383338733791
"1700084C06Rik",0.113915897904031,0.429557171715383
"1700093K21Rik",0.249448037472113,0.563078584491298
"1700113B19Rik",0,0.521835323059656
"1700124L16Rik",1.16948370258215,0.766377999767169
"1700127F24Rik",0,0.195738109667526
"1810013D15Rik",0.0328308718093512,0.703347357894117
"2010109I03Rik",0.0764510741451102,0.693857181327321
"2010110E17Rik",0.23113500101902,0.407655454153114
"2010310C07Rik",0.174090625960481,0.846973074520681
"2200002A13Rik",0.358315335080709,0.963796573724435
"2210039B01Rik",0.0405749824976153,0.607734295729583
"2210408F21Rik",0.149286637257198,0.826537857991825
"2210414B05Rik",0.0389354073950969,0.582975895721294
"2310034C09Rik",0,0.140237647709464
"2400006E01Rik",0.00814985813653736,0.266136824179021
"2410024N13Rik",0.0242604600283315,0.205755577735662
"2610037D02Rik",0.42829005589214,0.862422387276411
"2900042G08Rik",0,0.235935248428777
"2900045O20Rik",0.187941994517413,0.706648658463502
"3110043J17Rik",0.0552434686756481,0.582451676351996
"4631405K08Rik",0.00654987992735333,0.318433308076701
"4632428C04Rik",0.223279126941492,1.05487004240349
"4632432E15Rik",0,1.19805047224959
"4732490B19Rik",0.051150927419769,0.415277878332285
"4921501I09Rik",0.100295175737404,0.805916003109713
"4921522P10Rik",0.281383190866113,0.38793288634211
"4921527H02Rik",0,0.890985708889412
"4922502N22Rik",0.0642099228134281,0.235835469606698
"4930403P22Rik",0.671903087425703,2.1353378863096
"4930428D20Rik",0,0.330449183592006
"4930435F18Rik",0.0045027464914092,1.01735881147075
"4930442G15Rik",0.134099902983606,0.145055808411177
"4930444E06Rik",0.0678310299901873,0.574847897154357
