"","CellType","Age","Study","Species","Tissue","2700046A07Rik","A930003A15Rik","AC110091.1","AC114543.1","AC116487.3","AC131033.1","AC140244.1","AC161383.1","AC161763.1","Acy3","Adamtsl4","Adap1","Adi1","Adssl1","Ankub1","Anln","Aplp1","Apod","Arsg","Aspa","B3galt5","Car14","Carns1","Cdc42ep2","Cers2","Cldn11","Cldn14","Cmtm5","Cnp","Cntn2","Cryab","Cyp2j12","D7Ertd443e","Dock5","Efhd1","Efnb3","Endod1","Ermn","Fa2h","Gal3st1","Galnt6","Gamt","Gjb1","Gjc2","Gm10687","Gm11453","Gm11954","Gm12193","Gm12326","Gm12390","Gm14516","Gm14808","Gm19439","Gm19963","Gm21168","Gm23814","Gm24803","Gm24978","Gm33594","Gm36961","Gm37774","Gm42495","Gm42500","Gm43494","Gm43653","Gm45405","Gm48395","Gm4974","Gm5067","Gm7424","Gng13","Gng8","Gpr37","Gpr62","Gsn","Hapln2","Hcn2","Hist1h4c","Hist1h4h","Hist1h4i","Hoxd1","Inf2","Insc","Itgb4","Josd2","Kcna1","Kif5a","Klk6","Larp6","Ldb3","Lgi3","Lpar1","Ly6g6f","Mag","Mal","Map6d1","Mbp","Micall1","Mir7688","Mobp","Mog","Ndrg1","Nipal4","Nkain1","Nkx2-9","Nkx6-2","Nmral1","Nol3","Nrtn","Opalin","Padi2","Pdlim2","Phlda3","Pigz","Pla2g16","Plekhb1","Plekhh1","Plp1","Plpp2","Ppp1r14a","Prr5l","Qdpr","Rab37","Rftn1","Rpl31-ps15","S100b","S1pr5","Scd1","Sec14l5","Sept4","Sh3d2c-ps1","Sh3gl3","Shisa8","Slain1","Slc48a1","Slc5a11","Slco3a1","Smim1","Smtnl2","Sp7","Tbc1d9b","Tmem125","Tmem151a","Tmem88b","Tmem95","Tmod1","Tnni1","Tppp3","Tprn","Traj18","Trak2","Trp53inp2","Wfdc18","mt-Atp8","mt-Rnr1"
"microglia_SRR1033793","other","No_data","GSE52564","mouse_FVN_Swiss","cerebral_cortex",0,0,0.0624825820643434,0,0.0923997120236199,0,2.68779774799257,0,0,1.08221303666806,1.28812727477703,3.04013372383607,5.15220634920214,3.04801724501194,0,0.249677943815296,4.83982417482947,1.29757038025127,0.972041185981247,0.292970112884592,1.61721674515308,1.34496438865225,1.01294643868787,4.04673716762764,6.78431806570315,1.25370760022647,0.00665943520616369,3.11671493546047,5.32045616119239,0.278449068981881,3.0577283839344,0,0.079442941715617,0.00769398897894787,0.131405152332402,1.42025870322453,3.20619907266501,0.170009467035452,0.0444502659333183,0.926253670825209,3.24549165258093,4.13343985633766,0.0214369434168436,0.446028444748341,0.124437042580822,0,0,0,0.60194621888499,0,0,0,0,0,0,0,0,0,0,3.52262565752289,0,0,0,0.44038102982471,0,0,0,0,0,0,0.947946367744082,0.155497557441294,0.13059077818742,0.880236387010654,1.68019395018477,0.0338499283721909,2.14197043984756,0,2.35771443272288,4.00453473491406,0,1.84672948001055,0,0.0918685025613993,4.7500852424621,0.454257532721012,4.37728011337861,0.0262879075497503,0.267705667273341,0.0160042839087852,2.16371329863757,0.0398639731986133,0.147921861316371,4.0652286248729,0.540417707663722,2.03467812157266,4.422370765356,1.53567767919129,0,1.34646151854369,0.588231887599452,0.245470471393317,0.0534319722818103,0.176493721610169,0,0.216480195760671,3.59840048646157,0.416098212980654,0.554504854140058,0.117886999948764,0.740623724943292,2.49289436575922,1.54964771833591,1.40417529942303,1.07375939828246,2.1576923892846,0.113424137364059,2.7155217767126,2.44277403520803,0.167713517574452,0.535843448764099,1.52129597329649,0.157571715859393,1.08144076583137,2.44149635432541,1.37417108046383,0.766400069524651,2.31913071227748,0.11930588252589,1.54613766591288,0,0.119101132145318,0.700445787268389,0.139230916793302,4.87380635932702,0.0169854551690741,0.0304327743513316,4.01524910377875,0.0776227899854223,0,4.76097552191458,0.290544328947302,2.05404820468648,0.661694096126109,0,0.913680897824795,0.037500900032088,3.08486577635128,3.31010296133614,0,1.95422969863948,6.3450716692991,0,0,10.6272216035975
"microglia_SRR1033794","other","No_data","GSE52564","mouse_FVN_Swiss","cerebral_cortex",0,0.116008846184012,0.132920950686866,0,0,0,1.87948761374481,0,0.935900369753867,1.30252909772765,1.40576542707907,3.45013415574124,4.84175780827427,2.8032675533239,0.0247873046546973,0.0900251652570235,5.53035588524761,1.29289003156654,0.934763284181018,0.052981423770728,1.73331336518352,1.14958492702224,1.0027173379845,3.92168657708186,6.608210591897,1.27915002730659,0,3.86176923910117,5.76931081205661,0.470325983377929,3.52500008024878,0,0.0346548583913049,0.0145734894415458,0.114384262385467,2.24438734335182,3.49060778319325,0,0.0447509006024406,1.57752110673043,2.84287335317929,4.62274421139074,0.179689369248396,0.661579534576866,0.137203348065705,0,0,0,1.10225635083244,0,0,0,0,0,0,0,0,0,0,2.76776830259386,0,0,0,0,0,0,0,0,0,0.226588014468585,2.27554766166123,0,0.339611825524712,2.28675362542677,1.90059407942284,0.178197184829108,2.70869466114906,1.08571388147813,2.55965956282419,5.01966787866771,0,2.00078956478937,0.0388829247834203,0.149561148056355,5.25369016509865,0.822548881921284,4.57647301767453,0,0.439953082301193,0.00356046667292956,2.98311805173724,0.0921253213115562,0,4.65842146569932,1.16467407008825,1.90471815587736,4.91987959560981,1.200546178691,0,1.61410018721551,1.08896555830246,0.810022197539181,0.126887310573349,0.080865315009786,0,1.2836050040602,4.05085738326791,1.19909112768024,0.779733546051954,0.483534196875115,0.820712041915039,3.05561895556365,1.96243118424171,1.40473107891107,1.0224076482619,2.44967986119941,0.140489521557333,2.98920447460802,2.57427491954958,0.750760647163231,0.43779752736438,1.82564460370359,0.142727012347048,1.04637934191241,1.15522150401629,1.24157504942604,0.978578832612719,2.45347605459911,0.0109785507317688,2.08886628031526,0.226124023292487,0.103858149580784,1.1068283525006,0.131435262844892,5.01784593584296,0.0410423663176156,0.0383041031253286,4.29954900509613,0.0291457408536632,0,5.04013246126192,1.28283454815188,2.83738151258263,1.55266728495585,0,0.428892061880574,0,2.99255367963153,3.54592114687905,0,1.86224738691259,5.9826541529443,0.17816845592944,0,10.391106468239
"microglia_SRR1106118","other","5_months","SRP035309","mouse_C57BL6","brain",0.289396789301959,0,0,0,0,2.23917221440761,0,0,2.84397403139171,0,0.529116350474714,0.810125304260949,4.19701900748451,1.46123560387484,0.0416954653632892,0.1726250556096,0.478705957437217,1.50606471344328,1.02026510884996,0.276174848440672,0.614571116075799,1.32162118379644,0.128379035545886,0.514967872237002,0.305352692053654,0.78303251652497,0.0329773407155763,0.427037284564248,3.71761516811518,0.0436100282694684,1.35817235782524,0,0.131278827594263,0.0326726888833475,0.181460954049226,0.421828560439187,2.92649438716634,0.181332638531723,0,0.0924338991643596,0.186747814379561,4.31206612641512,0.292115039628405,0.346616726889186,0.225050521078129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170347832121864,0,1.92657284372849,0.23629331217151,0.14616251987678,1.82059671552515,2.9311178677861,3.79212011119268,0,0.255667577280132,0,0.0862522588456995,5.34864580170507,0,0.0392418438590262,0,0,0.0706260257919434,0.346858687129251,0.0617818360045137,0,2.08432083343805,0.914358606754399,0,0.420371318923643,0,7.03098680487373,0,0.409406143639551,0.825733878854571,0,0,0,0.382278928287188,2.92372892019992,0,0,0.191354120415909,0.0633694437069136,2.60629334268165,0.426547292451987,0.226826326597779,2.22457690476226,0.145820722899137,0,1.18763240361779,2.73057532105312,1.38801507064106,0.175310665549114,3.79379755276444,0.0621067111224868,0.136740556436531,1.9140356125126,0.191672914837658,0.24814311277033,0.47666127669533,0,0.611479313697444,0,0.0111697928433659,0.209356102669853,0.0799238399178153,2.33026612398365,0.074870283987808,0.0422682225559026,3.32349464500887,0,0,1.51410963414876,0,0,0.313072864384867,0.830013274800887,0.0756908405582515,0,1.19336268956781,1.71615491494034,0,0.392832792689269,0.772755101325816,0,9.90358341326726,12.8912032796275
"microglia_SRR1106122","other","5_months","SRP035309","mouse_C57BL6","brain",0,0,0,0,0,3.72560591349913,0,0,4.41335551931436,0.594246502711503,0,1.09938145288478,4.38516634658683,1.8643261880503,0.132721801852358,0.200602487234744,0.97806322790876,1.8341831322204,1.293163851696,0.27261540621853,0.857398924496098,2.44222160634543,0.205285284008138,1.26882388589169,0.660807014657309,1.64692290914976,0.0537934124996646,0.647080543738825,3.93502139697522,0.203236290562893,2.18033050672391,0,0.0603094973503851,0.0920212315815499,0.451060041481648,0.35503581970697,3.40719649598908,0.28695314724548,0.275265908612346,0.407252033075133,0.347643985049456,4.56377586383227,0.942544726924491,0.532290408468916,0.636699439523176,0,0,0,2.06647519707838,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55618009445161,0,0,0,0,0,0,0,0,0.553109926943796,0.566084411234082,0.897534053403622,2.89872077116917,0.37006229874,0.232893945598437,0,5.88444162609675,3.6704488750264,0,0.173038491673005,0.045413409981974,0.265986630333524,5.6731048934127,0,0.125138298514991,0,0.0923256100394927,0,1.35783819234089,0.157079000313816,0,2.82488124330597,1.37799291283072,0.509829312191233,0.7999852276143,0,4.97557122962426,0.21542576566829,1.46062725997258,0.949150839899265,0,0,0,0.997853331569177,3.37253615383351,0,0,0.86050066785882,0.0522630843318191,2.99432533101973,1.43068005779113,0.641082489821554,2.76909336298583,1.03460679654175,0,3.24763395546724,3.39149454174839,2.26182469525345,0.241195242930077,4.42719484419866,0.100679367596202,0.260319628531427,3.87256244939039,0,0,1.34705795070474,0,1.17726573908745,0,0.0892995913914848,0.329531563600685,0.0443215077810924,2.70856720122622,0.0414867126012836,0.0348155311033128,4.06126079858323,0.203264312501739,0,1.67103273055125,0,0.431661394743338,1.13396868880779,0,0.0315738143067796,0,4.52293088717369,1.93228253978995,0,0.458372277749661,1.45747359864198,1.67477200053996,9.36986510460446,11.1379634849197
"microglia_SRR5483445","other","No_data","GSE86573","mouse_C57BL6","brain",0.101130473897646,0.127804841607918,0,0,0,1.14826597289698,1.31154892051653,0,2.81979971206598,0.491198664658375,1.55617440103389,1.0299299377809,5.96976825381977,3.42122290821103,0.321032942865505,0.433191462488241,2.85572294338431,0.448487362081654,2.86827199655603,0.499591831772056,2.92397672640601,1.27590266676893,1.89049476098616,1.11673616859657,7.73589786577531,0.16066846218531,0.0270065988494439,1.65054577080043,5.49291508429142,0.163999445680484,1.72252014912786,0.186394575919423,0.550205196405226,0.089017602264922,0.205832242714528,0.687619937195846,5.37901612248868,0.433230734024526,0.115894329163978,0.980646264723335,1.7821938804245,4.99243421293771,0.242959334809892,0.340655961129365,0.934006709187282,0,0,0,0.397466275229624,0.891342873106666,0,0,0.200775945656382,0,0,0,2.06071345204349,0,0,1.83640172819866,0,0,0,0,1.35943179650261,0,0,0,0,0,0.814702746243355,0.246006082553045,0.201914323797215,0.754194000507309,1.12389836825477,0.0815789622918656,0.556342337043987,5.52715919568408,5.12679137707404,5.51781375243679,0,0.251137283729029,0.0975907406779278,0.597950734523022,5.67871629778691,0.647815199382245,4.60666315700446,0.124488405037414,0.243761251863631,0.16385377276078,0.180492511696905,0.152591525704991,0.338663689509847,4.72267889726796,0.534346739061005,0.814749147730243,2.67876711524212,1.3851319798649,2.81979971206598,0.627318498105978,0.215246244617816,0.589778886263227,0.267126249441155,0.0340985620550388,0,0.84273340346057,4.19104688475642,0.303419833424004,0.076816791932441,0.0330639033599175,4.11215599665659,3.71700144018195,1.29979825833372,2.20717487813319,2.22290353304861,2.08185165834614,0.512708508867888,2.15091756455229,3.34594779765441,0.380827130174958,1.02276321244759,3.03559179272054,0.610950936579336,1.08316146794522,0,1.69131410398318,0.795947289764991,0.883397550655674,0.150372571028043,1.88060352543419,0,0.0853953915607268,0.071834532532283,0.305520124393098,4.80796459868196,0.473924903342222,0.0767921559666763,4.78500780396181,0.124731681967001,0.0455661538761533,5.73337873272887,0,0.327040206497813,0,1.33649791238832,1.82196794545467,0.0902195106790414,2.33297308809791,3.99908327083138,0,2.52540916777805,5.46963760946829,1.29521697290543,13.1212333902884,11.1091966015939
"microglia_SRR5483446","other","No_data","GSE86573","mouse_C57BL6","brain",0.234617737900643,0,0.0294281553518276,0,0,3.06971933885327,0,0,2.56392041642295,0.578427362400139,1.65469870826044,1.11579839639123,6.21471293210992,3.68358718256789,0.0657429951258751,0.519117870856677,3.2925422971925,0.573080577849264,3.13128366103246,0.453131324486036,3.17351269680062,0.162479773695941,1.82886282397669,0.750228088336481,8.13790740178267,0.0407521011123292,0.0131990642685288,2.09972711472794,5.71917729997334,0.181665290810807,2.41974869142773,0.0558342556361417,0.339223838152617,0.0484367445981979,0.213919351850932,0.266041236442892,5.72168755040257,0.969592402594496,0.083155970444252,0.50673359248131,2.05421204006239,4.85673346871991,0.0629600395024298,0.0758423525122243,0.588128702831337,0,0,0,1.34642515503385,1.02825270450416,0,0,0,0.410174479601206,0,0,0,0,0,2.04493023197298,0,0,0,0,0.308018288109407,0,0,0,0,1.50088654735372,0.79766621419083,0,0.282004724244129,0,1.24487874438612,0,0.421223068887082,6.05372881556364,4.67731229287788,4.90456169815101,0,0.244852432684772,0.0331014676911482,0.287363947120566,5.67810300246199,0.0961560055107228,5.41375152307623,0,0,0.0378624283911395,0.344934341870197,0.170214491259784,0.487656783933572,4.79100533649702,0.317511909498241,0.780589316628362,3.87154528335539,1.5584579314856,0,1.51457562181813,0.442228534379473,0.256362572685372,0.153712554586002,0,0,0.785438470969398,4.18054986102845,0,0.0928847016613668,0.117123381675031,4.30578480310747,3.8658161623831,1.47389635002433,2.24979318079826,2.1239170143484,3.00328642515169,0.461924752913829,2.36063760305627,3.30848400754681,0.126753640676993,0.984259810495269,2.86012424779689,0.99761520113714,1.35612876365964,1.07076003272211,1.57376929810921,0.200636786046683,1.22553832671275,0.19390998812508,1.99114767858897,0,0.0738509189692309,0.246392926881779,0.183780798831073,5.11162014753643,0.163478033745572,0.0686721939903669,5.02327326120888,0.2199768754674,0,5.87265323495695,0.340182224435875,0.357570615091928,0.900738772577124,2.23563035102905,1.813890092506,0.108986678634213,1.65463069330804,4.46750492011472,0,2.24078665525083,5.76353379138708,1.37373024074777,13.2913458496115,11.3117690992899
"microglia_SRR5483447","other","No_data","GSE86573","mouse_C57BL6","brain",0,0.321141984097422,0.076883247626939,0,0,0,0,0,3.56986295760002,0,1.59792012264771,1.25924485024029,6.06106557072275,3.75635811306066,0.207643961418901,0.400030553624937,4.02092352738789,0.835999451567194,2.89410808839394,0.375194557628654,2.91082022840207,1.03946490670103,1.85611267494264,0.588074658898722,7.91392038980285,0.172272012976094,0.0290552570196494,3.04860150037055,5.54910974156917,0.518076796781452,2.84617695977487,0,0.659118851374981,0.0846915495389598,0.478298664128035,0,5.55694844055733,0.305308013497461,0,1.32980024199187,2.21654636151541,5.09571994789096,0,0.309117732057392,1.12981006849016,0,0,0,0,0,0,0,0.851029801626416,1.29618425491382,0,0,0,0,0,3.89151504723333,0,0,0,0,1.03818265447013,0,0,0,0,1.59717842861013,1.78712561737056,0,0.287527681405412,1.51008348735352,1.52594334742564,0.393049248836332,0.129366248411822,6.03592680101601,5.68746173239523,5.17724567897391,0,0.628452390652056,0.0722751713657819,0.5197030611033,5.85916355567045,0.68726124957693,6.24914186794897,0,0.0986603242549113,0.0825116661740241,0.563914589448465,0.404228453932226,0.439434760617096,4.7081396845743,1.00861478842298,1.49358987592614,4.69959194668076,1.59576360408208,0,2.01689741319981,0.783914263243805,0.49342643244085,0.762816708483902,0.118800295501342,0,0,4.49917274184436,0.39506472187491,0,0,4.35599507867986,3.90464613537578,1.144530877944,2.77449355809577,2.26906511759594,3.6123399883596,0.572664327661614,3.12256595066462,3.48129474495203,0,1.21469398189022,3.16982339275832,1.11179044546841,1.47359047400979,0,2.32209245857549,0.411710570493941,2.15213443764974,0.447758034563834,2.13012909724426,0,0.0768451336525019,0.350294716149025,0.341760527234102,5.22311350658189,0.209421108446691,0.143574979401018,4.90010422499696,0.112393756964625,0.229876125413983,5.74934776544,0,1.166812522222,0.889820776331302,0,1.83159451613605,0.158071717342305,2.34372782262928,4.3998672080897,0,2.42784725570814,6.19605004974401,0,13.3391559733258,11.7628757092647
"monocytes_SRR5483448","other","No_data","GSE86573","mouse_C57BL6","blood",0,0.220866033503726,0,0,0,2.41822654013674,0,0,0,1.29208158550108,3.27664745181086,4.83948304777752,3.45281990283539,6.95767597565228,0.141061761167291,0.818268470200886,0.54543752357027,0.406631998970859,2.20607638502616,0.0693862125399295,0,1.15419389156236,5.6283546283385,5.72586110336615,8.29690660105056,0,0.147946088140624,0,6.79278241189976,0.147312608405101,0,0.0412120765948012,0.216357755223243,3.85462947612009,0.176857077608616,0,3.93297493592641,0,0.0354806029375438,0.300745989291421,3.60482623109742,5.22604937862082,0.177637646641739,0,1.83291844167116,0,2.16144220217208,0,0,0,0,0,0,0,0,0,0,3.62408211253083,0,0,0,0,0,2.8577684723259,0,0,0,0,0,0,0,0.41364179171121,0.13430110667007,0.689923693384371,6.89079479569395,0,0,5.24641367723677,4.87640942345958,6.58570009311663,0,2.6548048470952,0.0641254979195099,1.15246874426693,5.88901481342797,0,0.215345897586234,0,0,0.209420053312873,0,0.166863022887729,3.80681467565273,0.47106226264201,0.207841145500967,0.537884730770916,6.02792116049079,2.57978992984094,0,0,0,2.26849361240737,0.411700690175671,0.424078833134661,0,0.772754590375797,3.14125724653097,0,0.257423520000609,0,4.45763129900065,5.55213672712623,4.09317979000348,0.582078340028859,2.23410085095428,2.25937281062394,0.21618861855375,4.16835988746481,4.62621923858677,0.344553657693721,4.07761805864856,2.04958904748108,1.78590623459104,3.93459244129284,0,0.99671450528216,7.69496722245148,5.32012003871448,2.20855419780834,0.291738828948956,0,0.0640233692097465,1.75300915706244,1.36407837702428,6.25306511566268,0.966194000788457,2.32971511915052,1.42408780733125,0.281004825278101,0,5.04753898176241,0,0,0,2.46999601352516,0.359558169594002,0.157369176206659,8.74260494643502,4.52465460877512,0,3.051748260959,5.12027086380604,2.85456782097761,13.0276243562889,11.9888275436113
"monocytes_SRR5483449","other","No_data","GSE86573","mouse_C57BL6","blood",0,0.616325043479322,0,0,0,4.29752970324977,0,1.79506707554697,0,0.830194026755927,2.55796572933295,4.83002493527301,3.89447574327014,6.8962404314725,0.412418490827682,1.53097839362145,0.31811887858558,0.574826800027233,1.60016027480114,0.145117209261851,0.319385133870364,1.4287791211883,3.47929793849566,5.93647106422289,8.18393558304062,0.346107021309772,0.139434282155475,1.65977957329784,6.14072094088078,0.10697085842314,2.67620540481269,0.169252037277773,0.441865839193588,3.55622811789219,0.291705113475677,0.712632100360209,3.69702271555171,0,0.279651083130152,0.804644451097927,2.82068543722558,5.4811744456138,0.357745277173913,0,1.5386156204712,0,3.08074227174956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36198948712659,0,2.12277225103696,0.80799973796601,1.83912670323136,0,0,0,0,0,0.439969176640591,0.143744426265591,0.72987992731745,6.15547631584375,0.739372654269292,0,4.63310855196653,3.59450441625338,6.21761261303392,0,3.00907247931408,0.28645566925,0.510848440773988,5.49776089929203,0.520871607401489,0.728510104650196,0,0.0709857175235172,0.588128211942418,0,0.311969845131037,3.148191643363,1.16605370134097,0,0.570680746136476,5.85424230026445,1.84937250969936,0,0.167231618705876,0.598673789082044,2.37771846777375,0.994960251564294,0.350747314022634,0,0.465125404211587,3.89350338881621,0,0.274737394255279,0,4.42404033174073,5.14658324864339,3.88788086066982,1.49295933699875,1.95961116541604,2.51966993899036,0.230945723436248,3.1838814584446,4.6559186314127,0,3.32353580455499,2.20561152161809,1.19347987334105,3.74634687026844,2.98972670288657,0.776241044782291,7.27744972419051,3.16239009646999,1.83217375892437,0.566907267586662,0,0.134166970062091,0.476800155254695,0.911438318614469,6.12323807520055,1.0487000174566,1.66521514097828,0.293932543279315,0.080974133567226,0.167465486026395,4.72496712342155,0,0.235664904928464,0.934829178084747,0,0.685165611663882,0.270561457623064,9.17257005636675,4.70470817166499,0,2.93277075208621,5.58313081193956,3.22753893838239,13.0961589946515,12.8249495212708
"monocytes_SRR5483450","other","No_data","GSE86573","mouse_C57BL6","blood",0,0.722957294902597,0.0170700688458234,0,0,0,0,0,3.01689264252166,1.04842220547636,2.72126078295768,4.8169230699546,3.97805244644338,6.78467281862892,0.589679761868013,1.8079102158062,0.154358713498509,0.713857175162073,1.88079129261506,0.368076642037539,0.437720126825193,1.61615177329678,3.73181327989246,5.99697829153016,8.09533242614895,0.114683130197862,0.196583249821356,0.480710951463677,6.0664335261745,0.276651203502267,2.77262529489534,0.393281037801553,0.523492351313851,3.60116423662296,0.521993700840373,0.981613386409888,3.69047287013007,0.386799419184051,0.398583337523039,1.41740022217226,2.69091117777296,4.95341109658758,0.47140156352492,0,2.4223277029973,1.1266720616142,2.14240829504392,0,0,0,0,0,0,0,0,0,0,3.60152936410229,0.391226578908726,0,0,0,1.23627370999893,2.02564031594594,1.61446899028501,0,1.14216486776861,0,0,0,0,0,0.468486028853508,0,6.26944757210207,0.268183181513463,0,5.04334072538716,3.47809555133017,5.9840527495759,0,2.67496829561246,0.264328936674282,0.801237254095157,5.7306418051846,0,0.841026627003005,0,0.0651196180597978,0.565555370962336,0.209139683844423,0.698499791140457,2.99429094583778,0.814939019953737,0.383702474747831,0.671100392494835,5.8109812448123,1.81191732903091,0,0.776181811149073,0.73048583099826,2.30190645683137,1.28011598360076,0.5887289275781,0,1.92077953388457,3.22215275354207,0,0,0,4.39231697366426,4.95868980320072,3.68338338387086,1.6553086103313,2.06422652067433,2.36491614245573,0.422844536570462,3.47613164816485,4.64991110084984,1.37363576590711,3.26344271887148,2.22492212549354,1.14530397005843,3.70590719123771,2.06288570250878,1.48242858797853,7.29047687343977,3.44462962894583,1.16757768014714,0.287273398600637,1.86266599737664,0.225919110335241,1.17308571956986,1.10782944261524,5.98056584032076,0.984294920250881,1.93357056221718,0.8698838114642,0.338297467844109,0.154040353694652,4.74882625169755,0,0.981642504716784,0,0,0.60937054784131,0.422145162615765,9.1690296404435,4.51157926434816,0,3.10874590795398,5.85635158617285,2.72618163084387,13.0692862073151,12.5414343808413
"monocytes_SRR5483451","other","No_data","GSE86573","mouse_C57BL6","blood",0.580049988076316,0.961241402088483,0.112169683236972,0,0,3.7480730611428,0,0,0,0.428204936726203,2.33545620118429,4.60191036404309,2.96862978153653,6.07843327682008,0.667190163322811,1.14645173832262,0.410082419977089,0.24656061461744,1.24205728397814,0.76984846454678,0.512515028590072,1.5045889014753,2.76674926434008,5.48041602476942,7.24158820581683,0.567294872528386,0.430521641856075,0.46856990965769,5.14160474810496,0.348804482638954,1.06257204512922,0.634989430944072,0.61411449173337,3.93564506385942,0.349066120862558,0.24995464783775,3.33921256280787,0.376730702832804,0.60652624728414,0.914197183066012,2.39203616104408,4.40639146174045,0.807399691943028,0,2.48736510595631,0,0,2.01851743683544,1.05722107571511,1.96838909541226,0,0,0,0,1.03933294199772,0,0,0,0.93121966264313,0,0,0,0,0,2.11603750316014,0,0.475576682118237,1.86537249788369,0,1.19045279889417,0,0,0.12839598237409,0.664500676964446,5.15194168832566,0.260927545154025,0.307489730838104,4.9363942513795,3.43872744256722,5.9035992202844,0.617968681163741,2.52400899955601,0.333623440049279,0.89367128375615,4.59922530518412,0.254775737915813,0.419955179030831,0,0.291640393407822,0.640543296351547,0,0.733691079622415,2.82499110769592,0.733869938152389,0.714250009579872,0.364444346630495,5.50738907016648,1.57652338320653,0,0.284957562449571,1.06807531011157,2.50470313670146,0.648132368638108,0.465031965511743,0,2.67981913574552,3.31558401843862,0,0.246548441274876,0.306851174347266,3.82840906596674,4.59141746106758,1.88072462264316,1.27649403474108,1.64185587931005,2.66261341444585,0.52673198338192,3.02098746510403,3.76124453679328,0,3.22893059054651,1.65063059874325,0.808499585469133,3.80421710570636,2.03006174973349,0.963256665134639,6.63319319671683,1.45659683398031,0.829870344762926,0.714968824464642,2.27447648559213,0.39143885732656,0.430766320279313,0.690107701563348,5.01143342188723,0.948327454373055,2.02864932703851,0.263948945807258,0.269223472107823,0.28534052119733,4.1465123376004,0,0.558702256825567,0,0,0.844046686372646,0.32948242885437,8.41257009202982,3.35469964291109,4.21132345197208,2.82808222017875,3.23560023071969,2.44885721481063,12.3332310091486,15.4587234781416
"monocytes_SRR5483452","other","No_data","GSE86573","mouse_C57BL6","blood",0,0.196618516733196,0.132467695817937,0,1.01572901166533,2.2735049618732,0,0,0,1.18821293538452,2.21805507758531,4.38593117114019,3.35666075251107,6.05319764914697,0.569004707496205,1.12361371967302,0.68551363416795,0.545746394807885,1.48454924813043,0.605800667013233,0.426181704618677,1.85877004101599,2.77619161559636,5.20769611940312,7.28413907249113,0.455631674579472,0.415315393369664,1.04613119918516,5.05484031178377,0.496877624999926,1.00512044253993,1.12199484870789,0.769834645942383,3.89357365591761,0.476495584984475,1.15380888619239,3.37982099250622,0.634214308756018,0.503371014853266,1.36084110709486,2.1801338357486,4.61779589637157,0.429682746576124,0,2.4880970153554,0,2.02352967422951,0,0,0,3.24666720491009,0.694950311015206,0,0,0,0,0,0,0,0,0,0,0,1.90981741828456,1.15968637634642,0,1.05913471215377,1.15238169264607,0,1.12842713184603,0,0.370786995943786,0.331497013883248,1.05824888643547,5.07259241546539,0.793770591907709,0.631708823466137,3.81231636764917,3.63023044587286,5.06083744993551,0,2.5934181676498,0.465805277394567,1.0339380383095,4.80826110974008,0,0.595972780435273,0,0.367540610036212,0.741720454019026,0,0.632370525077412,2.18427016704684,0.494622475784925,0.399572879910657,0.735219528786812,5.684863913579,1.83186697211121,0,0.45456165520903,1.01041871508941,2.46228335366216,0.813804512805198,0.380279443685676,0,1.17035948312303,3.02406541131137,0,0,0.196819386743966,3.87749831780518,4.55393760039174,2.39349675423223,0.908659029328066,2.11721413259089,2.81322335108216,0.74212066470357,2.54309305990571,4.12198399876315,0.561859220446828,3.25605241738787,1.75502910909707,0.554287587963124,3.83226250365465,1.94606184560338,0.665133452414738,6.39849643674474,2.30863116983372,0.889465699606483,0.626628470475698,0,0.510477559010142,0.568354746199065,0.955493897485127,5.14667829253563,0.881042820456749,2.09062477868591,0.245767984423162,0.307125997571359,0.265817624938926,4.06993357827593,0,0.727946384299942,1.32108306842703,1.76739749210861,0.862981659529713,0.656643889229008,8.69338121480675,3.44139976539259,0,2.87158510740645,3.73241430663675,1.71901050839475,12.0636711653663,15.2922894644705
