"","other","monocytes"
"Gm10382",0.641587626158169,0.698981150119181
"Gm10472",0.407800721958295,0.126496480313165
"Gm10605",1.91894923840433,0.484010120782606
"Gm10640",0.472765673483489,0.417752099210101
"Gm10645",0.806358838231336,0.757431217697822
"Gm10655",1.07373551059323,1.81099674312458
"Gm10657",0.58415980085423,0.438729375259538
"Gm10683",0.0876034055150592,0.28482618911817
"Gm10790",1.30417178070658,0.591888336838486
"Gm10925",3.76926888019156,3.19043349123519
"Gm10964",0.177177417262693,0.688192181612836
"Gm11336",0.530386736856769,0.442178708630654
"Gm11338",0.145896435367848,0.779509508310824
"Gm11363",0.161618762809567,0
"Gm11368",0.534403503799241,0.543801909630945
"Gm11407",0.168499469273906,0.631575210799244
"Gm11408",0.540230418751944,0
"Gm11410",0.369161552495082,0.219384886564986
"Gm11523",0.283300421649175,0.0741275590194394
"Gm11527",0.549315425539883,0.367209001768164
"Gm11545",1.02934792918095,0.943860074653166
"Gm11613",0.617466178260901,1.58518735369392
"Gm11679",0.0582244371557364,0.26261469852444
"Gm11718",0.138846087966708,0.797877609063544
"Gm11725",0.404959438166447,0.15095462505576
"Gm11956",0.489096160714433,1.99955251562995
"Gm11998",0.290264781419435,0.751528280799629
"Gm12031",1.35094641370997,1.34992468590524
"Gm12071",0.110233219785565,0.35865961002115
"Gm12148",0.741387937593947,0
"Gm12149",0.145532417146345,0.197471013186489
"Gm12155",0.74658460800425,1.22682388704837
"Gm12279",3.1463631025573,4.00136123577031
"Gm12306",0.650411694071149,2.54474048497474
"Gm12307",0.104500189956253,0.298471416587638
"Gm12348",0.262987370820993,0.25692425492909
"Gm12367",0.183699532954755,0.516092076174104
"Gm12422",0.625638715758829,0
"Gm12522",0.432494815259233,1.40094695861058
"Gm12587",0.129761603743033,0.37817703711317
"Gm12628",0.0815256480009912,0.319570197922546
"Gm12726",0.138548773390044,0.295047159401538
"Gm12752",0.0534888636953212,0.255730243879924
"Gm12754",0.382153085986297,0.349411178820384
"Gm12862",0.433868548525028,0.260629527892198
"Gm12905",2.13294526193775,3.24969744420352
"Gm12958",0.277658713100942,0.225369653796712
"Gm12979",0.379448097826319,0.575825604031122
"Gm12990",0.517798276945137,0.957844837178194
"Gm13000",0.142961652135504,0.331726105775318
"Gm13002",0.0891153434668308,0.272224379041064
"Gm13007",0.204958311138249,0
"Gm13064",0.147527949622263,0
"Gm13209",0.43534892895413,1.05327239173032
"Gm13272",0.156649403412498,0
"Gm13283",0.202010886088717,0.510114848480252
"Gm1335",0.768692815516517,1.3304908680922
"Gm13411",0.115510139793327,0.801067882537764
"Gm13432",0.165447181598558,0.514352380335932
"Gm13496",0.552598342705986,0.328026691596921
"Gm13656",0.486586798143039,1.27282149954495
"Gm13657",0.351041976871078,0.514820958887335
"Gm13932",0.105457276734667,0.315774731345128
"Gm14023",0.78274547220957,1.23619799815265
"Gm14167",1.13043894585434,2.55997809785272
"Gm14232",0.317809067810464,0.788751056616912
"Gm14314",0.113677180759109,0.431806363271206
"Gm14399",0.411998701480257,1.09135730254786
"Gm14421",0.465659106182576,0.757281509034988
"Gm14576",0.147354438777524,0.210309757350148
"Gm14593",0.202413484377096,0
"Gm14902",0.257746703545292,0.132646005112864
"Gm15157",0.500818463936467,2.79024162294207
"Gm15232",0.41787301317836,1.0866192280105
"Gm15569",0.685818555333601,0.728369173803591
"Gm15829",0.343661843174458,0.199456097026443
"Gm15850",0.925028781508247,0.806194657873828
"Gm15875",0.301125464334399,0
"Gm15889",0.272512521050165,0.104698422518379
"Gm15890",0.34474488328262,0.590050904808979
"Gm15928",1.57427189716105,5.25687259804053
"Gm15986",0.0990814494666508,0.392062257648948
"Gm16253",0.113115136372367,0.140722585047469
"Gm16283",0.560594282146071,1.94985457930826
"Gm16363",0.141207956082135,0.602710809905146
"Gm16415",0.243662411377094,1.19556923438962
"Gm16486",1.15679683276661,1.03514798449169
"Gm16490",0.407679634601656,0
"Gm16998",0.604573974882294,0.114330349923234
"Gm17040",0.13301522055176,0.172845514158045
"Gm17056",0.899914556562586,0.861286292426945
"Gm17806",0.129561592437447,0
"Gm17834",0.152325564230396,0.275914937217524
"Gm17877",0.153860414883316,0.25510447192238
"Gm17941",0.629276582186226,1.46774106533248
"Gm18026",0.274078247914767,0.673930074279506
"Gm18134",0.177410961363974,0.346126639237152
"Gm18227",0.572947212300402,0.50452547572982
"Gm18701",0.137037898639494,0
"Gm18921",0.167902500334365,0
"Gm18944",0.0948649716216745,0.282719285126534
"Gm19164",0.307484055305317,0
"Gm19708",0.290847092805978,0.457266249315989
"Gm19901",0.119327106097605,0.482450603214924
"Gm19931",0.429418357104912,0.41012754493352
"Gm19963",0.122576890726596,0
"Gm20139",0.149418042255844,0.436858229745841
"Gm20186",0.409774193279071,0.791130842287395
"Gm20541",0.511268245701107,0.854322193983264
"Gm20594",0.279953383958038,0
"Gm20628",0.540321125268884,0.967857876287056
"Gm20634",0.25991234404042,0.184416697062155
"Gm20655",0.261518438874469,0.0311045099285542
"Gm20878",0.129910469318407,0
"Gm2093",0.459622525674631,0.520672851481272
"Gm20939",1.34660850114647,3.34278083094881
"Gm20945",0.0826956930034968,0.32475448528186
"Gm21876",0.42336942901563,0
"Gm21978",0.101899777906389,0.404854103727716
"Gm22038",0.120353981917329,0.48772780885688
"Gm2237",0.619321635361513,0.0586343983132576
"Gm22423",0.485073234113212,1.15352154036609
"Gm22428",0.77964323370053,4.36210393965998
"Gm22472",0.151173274316858,0.653543770023898
"Gm22692",0.286320936649881,0.671585550109536
"Gm22793",0.493336681927919,0.416968460005466
"Gm22973",0.77630214134287,0.56374607685314
"Gm23002",0.28784619413733,0.720305872820458
"Gm23143",1.13987006241302,3.17727299496219
"Gm23287",0.410660267038076,0.670770458741534
"Gm23421",0.54752300945521,0
"Gm23444",1.14780054514148,3.93588856786023
"Gm23502",0.318638420347288,0.640938135515464
"Gm23555",0.133107511304689,0
"Gm23629",0.685722305022405,0.691875238462808
"Gm23924",0.77948246463502,0
"Gm24045",1.28842148518411,2.19431937869467
"Gm24108",0.364425904830671,0
"Gm24175",0.553607239282653,1.31446711269191
"Gm24211",0.167036506965853,0.720305872820458
"Gm24225",0.624114895710755,0
"Gm24265",2.09863865981684,4.57568192037511
"Gm24281",0.368872727088586,0
"Gm24323",0.617204844338393,0.80037067997286
"Gm24359",0.307466810742518,0.539443022041552
"Gm24387",0.184858484248853,0
"Gm24407",1.94859429507192,3.54707414965204
"Gm24409",0.134583215088154,0
"Gm24576",0.455743492220984,1.01072230806585
"Gm24623",0.439664400011446,0
"Gm2479",0.272802526834924,0.150622671810486
"Gm24830",0.136314778523052,0
"Gm24960",0.223052167709777,0
"Gm25008",0.818875966871178,0.799396649109152
"Gm25025",0.309603983223254,0
"Gm25099",1.76981902423792,4.64014541925246
"Gm25189",0.196529873508926,0.60188161386069
"Gm25243",0.131864968588496,0.543940126011318
"Gm25360",1.93415703699476,0.774211134777506
"Gm25371",0.817708475236365,0.727645454604972
"Gm25409",0.675181719171957,0
"Gm25541",1.48631047714272,0
"Gm2564",0.114491431705968,0
"Gm25657",0.485173498245029,1.85705206109531
"Gm25687",0.13061766487521,0.535699781463572
"Gm25703",0.304593964515166,1.23797286735555
"Gm25810",0.312117117577348,0
"Gm25832",0.200598588294336,0
"Gm25909",0.310424023011283,0
"Gm2594",0.281783363621318,0.271086508367888
"Gm26210",0.170267960947076,0
"Gm26306",0.456392166983926,0.870641819969654
"Gm26316",0.386955423971947,0
"Gm26520",0.494377496614109,1.94952466935773
"Gm26542",0.550669656502724,1.17134385732008
"Gm26566",0.224340201606869,0
"Gm26597",0.358102610188502,0.813915053445301
"Gm26714",0.343604114435497,0.303163025742724
"Gm26787",0.476340477823329,1.25395656390716
"Gm26884",0.312527237429173,0.155241169484914
"Gm26887",1.39476134574782,3.8237709394088
"Gm26910",3.04369159375157,4.6919677059905
"Gm27168",1.15903897807874,0.898065382936408
"Gm27702",0.197350626349102,0
"Gm2814",0.317675107451513,0.424746461343533
"Gm28166",0.131546185491346,0.148402031812822
"Gm28228",0.0635888555815008,0.241721377084048
"Gm28286",0.879327858347624,0.231299291997285
"Gm28424",1.6156311814011,1.9809733072935
"Gm28437",4.23275897678874,4.58977664416379
"Gm28496",0.365017994272184,0.482938945998231
"Gm28513",0.606865257650342,0.384875155528692
"Gm28707",1.8137538497278,0.71885111169727
"Gm28872",1.24590729080516,0.591652194563954
"Gm29107",0.344694723087807,0
"Gm29282",0.321647881835134,1.31267350354362
"Gm29290",0.706429819278137,0.259790946175278
"Gm29291",1.32740440369827,0.287411550347274
"Gm29340",0.772621056244687,1.47711016650787
"Gm29367",2.20943384627428,0.648159281275423
"Gm29395",0.421183968461468,2.00610655813045
"Gm29474",0.31872249879842,0
"Gm2956",0.156663331414192,0.013597900948867
"Gm29560",0.574257653463733,0.671763563228252
"Gm29707",0.657554224057565,1.51781675838029
"Gm29778",0.596671603557357,0.859396960743782
"Gm29781",0.580207210738613,0
"Gm29793",0.442901269199566,1.99548676077942
"Gm29811",0.608537088884155,1.06274673939785
"Gm29918",0.110443793376864,0.28053382435282
"Gm30055",0.092396586627234,0.244368835374318
"Gm30198",0.588283512183755,0.949133069925521
"Gm3055",0.247357607171078,0.239854644100871
"Gm30646",0.319420558772895,0.578496283690064
"Gm31410",0.334386497598555,0.194855859738342
"Gm31718",0.26930668487493,0.643670414553241
"Gm31925",0.320126079513261,0.352303657426251
"Gm32296",0.837984286875832,0.360712832019424
"Gm3239",0.202086106745553,0
"Gm3248",0.494190180953664,0.260759127733016
"Gm3252",0.609710102252815,0.109028091049089
"Gm32591",0.524806198180599,0.569400460649246
"Gm3264",0.262175179236645,0
"Gm32858",0.345354562953886,0
"Gm32950",0.315195568489246,0.176694807937963
"Gm33023",0.922264508931551,0.811652532377771
"Gm3336",0.440921513750453,0.290712725554529
"Gm33370",0.717044296196187,1.87946130854053
"Gm33677",0.156758389291153,0.32551856957365
"Gm33858",1.16970906826405,4.51939780407915
"Gm3411",0.348563730755033,0.0228971640970213
"Gm34280",0.335013034132264,0
"Gm3468",0.314378752948693,0.161778603885984
"Gm34961",0.402609933417903,1.08716110264894
"Gm35135",0.295114409872987,0.187111783998223
"Gm35188",0.392692366649724,0.420777898119776
"Gm35611",0.313128987376529,0.07317003875176
"Gm3604",1.0712390700651,1.8592421773014
"Gm36198",0.291392114810558,0.147312094672459
"Gm36287",0.148620745304852,0.231435475092814
"Gm3629",0.217583736030689,0.046235281550681
"Gm3667",0.411415074928227,0.0451302967174508
"Gm36971",0.0888225515260808,0.359978215516116
"Gm36976",0.763263537101283,5.38947906299159
"Gm37031",0.145619620188882,0.406257365094998
"Gm37074",0.813004721418782,0.512575908615923
"Gm37125",1.40847743261899,4.22158918885475
"Gm37168",0.876783489594383,2.40761505182686
"Gm37233",0.840068352724623,2.64932608375693
"Gm37306",0.392842693926121,1.09302371302339
"Gm3739",1.12118882089804,0.0982558052002909
"Gm37542",0.258883218381843,0.304421811654288
"Gm37616",0.089142119418676,0
"Gm37700",0.0587492637722792,0.215279177974168
"Gm37796",0.224005860545136,0.653543770023898
"Gm37800",0.286239557762769,1.13812665459852
"Gm37820",0.73310913588619,2.34821246013067
"Gm37851",1.04129977110667,1.39031519555638
"Gm38004",0.395994801713384,0
"Gm38079",3.35343337175803,4.03118346378316
"Gm38130",0.383258853929746,1.37461221069535
"Gm38137",0.349973972638022,0
"Gm38140",0.926589842112553,1.1265657107736
"Gm38238",0.27500698032701,0
"Gm38334",0.153318738678846,0.594051896455956
"Gm38843",1.84054107084526,4.06603734009982
"Gm4076",0.451302512771846,0.215279177974168
"Gm40773",0.428680826209272,0.464645625296023
"Gm40932",0.314224110499413,0.174762711570605
"Gm41071",0.639423459296611,0
"Gm4152",0.768813672005151,0.471853602915494
"Gm42428",0.374289871815201,1.35239105755005
"Gm42451",0.173719041638749,0.485792515076726
"Gm42470",0.763482760381058,1.1511732480258
"Gm42570",0.147741940725777,0.444327706294508
"Gm42601",0.233844653599741,0.104488542639586
"Gm42660",0.629867650222195,1.29730304246177
"Gm42666",0.144461557555012,0.60140953423144
"Gm42689",0.119140444128833,0.493315620321826
"Gm42752",0.670449364466975,0
"Gm42807",0.208509676192934,0
"Gm42809",0.681334859081505,2.0808237100749
"Gm42944",1.52423399519204,0.884879755640465
"Gm43008",0.179194001498672,0.449044403351672
"Gm43020",0.241026101811068,0.195195319199905
"Gm43077",0.362970094216164,1.10293398608046
"Gm43121",0.708593738750739,0
"Gm43372",0.318718133235052,0.193575737098405
"Gm43403",0.495720414576585,0
"Gm43582",0.374279432510673,0.85801590648454
"Gm43743",0.545298065948037,0
"Gm43796",0.602733194020225,0.353398461723811
"Gm43797",0.945838798199903,1.14109392954162
"Gm43821",0.353814117967779,0.128660932955457
"Gm43837",0.290949843534454,0.880509722233293
"Gm43936",1.72728702049805,1.8651894714558
"Gm44064",0.621658559931832,2.4786803172789
"Gm44198",0.404202595999306,1.44929454714808
"Gm44247",0.1360532332627,0.485333912542966
"Gm44259",0.440784906413834,1.07080467583699
"Gm44410",0.0896564287113996,0.35583556157195
"Gm44516",0.206678707974611,0.0661943009465064
"Gm44610",0.312427242771536,1.1245672844195
"Gm44659",0.507076988955539,1.81370281044359
"Gm44710",1.95010118313551,1.94170106703348
"Gm44727",0.0934629937884416,0.372996685346524
"Gm44765",0.357492644453295,0.318635005045718
"Gm45069",0.613549695595788,1.66979744099023
"Gm45080",0.442608549801066,0.753832371188756
"Gm45091",0.819048231379382,1.49483062481345
"Gm45096",0.447254471803661,1.07779524007133
"Gm45162",0.187953046806508,0.289919502728914
"Gm45185",0.479009764927082,0
"Gm45212",0.495988508651422,1.09886013783259
"Gm45351",0.166949096806131,0.614822653775466
"Gm45432",0.171428038349649,0.367346956328506
"Gm45444",0.224144475848818,0
"Gm45472",0.703652165056979,1.03511327596692
"Gm45474",0.676192524245487,0.76931491629401
"Gm45546",1.39253374327058,3.26430875263275
"Gm45751",0.333048066072996,0
"Gm45777",0.478885461706759,0.323976578468944
"Gm45778",1.53043244773716,7.29393917709926
"Gm45791",0.105201023646367,0.402845650870606
"Gm45805",0.462047812572132,1.13738947521127
"Gm45885",0.429951055102621,1.11704009831205
"Gm45887",0.428002613843646,1.00598904404536
"Gm46328",0.190844121590987,0.326745855242481
"Gm46336",0.364855489555335,0.944617767023309
"Gm46419",0.193277597109213,0.044498894142598
"Gm47029",0.162753422511403,0
"Gm47079",0.32237838940015,0.0804061827534506
"Gm47091",0.253627581427012,0
"Gm47112",0.623706045364075,0.614090518307869
"Gm47262",0.0839929158090672,0.369330629511842
"Gm47330",0.168248870500156,0
"Gm47425",0.14158944747217,0
"Gm47513",0.438883199354346,0.549418505744156
"Gm47574",0.174491335525113,0.660239482700724
"Gm47634",0.247273545746439,0.641722149631656
"Gm47669",0.252476024188222,0
"Gm47677",0.132434971628465,0.0640212031308568
"Gm47697",0.184394956834741,0.51288039565242
"Gm47731",0.392586215919536,0.416641711807056
"Gm47732",0.119980448663623,0
"Gm47772",0.513989154770838,0.875226542719358
"Gm47819",0.745200406866724,2.012283995872
"Gm47851",0.528357169636951,1.03017314132786
"Gm47964",0.739319720706925,1.07347777967572
"Gm48035",0.231825808133795,0.975088311678617
"Gm48081",0.462410343170001,0.294383305996064
"Gm48102",1.02783051974346,0.915673915412632
"Gm48104",0.109445766095466,0.203590559645141
"Gm48248",0.291844564894794,0.522477487838044
"Gm48296",1.21548383735469,2.03028388546967
"Gm4832",0.218894503886124,0.556761842280058
"Gm48384",0.486990371143012,0.670227352411513
"Gm48440",0.148854408704587,0
"Gm48565",0.535718230146276,0.777519529328092
"Gm48663",0.106409641855981,0.295047159401538
"Gm48778",0.226219733792331,0.262851358643909
