"","other","monocytes"
"C3",1.65261962837887,7.19014169071337
"C430042M11Rik",0.310666432923637,3.70657614926258
"CT010467.1",9.07490681056551,16.142492765112
"Camkk2",2.63678934155316,5.54978025133411
"Camp",1.33983792137859,7.89174983395538
"Capg",3.36097470540285,7.21956116999018
"Capn1",1.82321586901278,3.08006633168924
"Capn2",3.19682070703946,5.56518701266079
"Card10",1.09548361758346,3.15119960081177
"Ccdc125",0.745897025618926,4.35040131105498
"Ccdc69",0.81952281386042,3.35901995533774
"Ccdc88c",1.20387338285447,4.41276079859461
"Ccdc92",1.34506560171202,3.95455500533905
"Ccl5",0.951248914546844,5.79206726043087
"Ccr2",1.79685665501395,9.96481116473399
"Ccr7",0.86279353625491,3.37236356120895
"Cd177",0.0493526497398918,8.37959893156473
"Cd19",1.03705101990582,5.81128440475095
"Cd2",0.905753185013273,4.26769238672686
"Cd209a",1.63065861453784,7.0007876176319
"Cd226",0.106375859228756,3.44088401943959
"Cd244",0.651739429690538,6.33647778502925
"Cd24a",4.86135877994212,6.26816471453635
"Cd300e",0.158388164000317,5.04904039481494
"Cd300lb",1.63526431685378,8.25041750610255
"Cd300ld",1.97836113146586,7.98342244094498
"Cd300lg",1.33444128691405,5.02247366085355
"Cd36",1.38378646648803,3.1497147967235
"Cd40",1.61590070430758,4.76877465796689
"Cd44",1.59075211985287,6.98954324973308
"Cd52",3.98309769890489,8.37117678501594
"Cd55",1.08279154994107,3.85108474526005
"Cd69",0.65913432871448,4.82580223601513
"Cd74",5.21877918750658,12.194343520095
"Cd79a",1.99991973936732,6.04357706559602
"Cd93",3.7613149324569,7.02205202949021
"Cdc42ep2",3.68733014849556,5.66948452065835
"Cdc42ep3",2.24334700999953,5.48432634796863
"Cdkn2d",5.88365100896814,8.02283860169402
"Ceacam10",0.207797273185114,3.23785629177642
"Ceacam19",0.0254472932388197,3.81526640338692
"Cebpb",7.22572949487024,10.3805667404661
"Cebpe",1.10149667209237,4.08328474037244
"Celsr3",1.5983125030977,2.84629406669588
"Cers6",0.924292617685393,5.30720354129646
"Cfp",5.76758432755316,8.17214227940512
"Chac1",2.00801482507218,2.95628273998199
"Chil1",1.83389191073584,5.91273086813191
"Chil3",1.62897732462263,8.62399447111321
"Cited4",1.8059396570789,5.2292280717591
"Cldn15",0.583012722300381,3.21311558668347
"Clec10a",1.84496003806607,3.81379956534947
"Clec12a",0.788366517884935,6.33122812862611
"Clec1b",1.05675256427323,6.32462115775804
"Clec2d",1.40265749266581,3.31915803703723
"Clec2g",0.276493262036704,4.21284205942599
"Clec2i",0.756722634683216,7.41248930069484
"Clec4a1",1.89100508405412,6.23658022374984
"Clec4b1",0.0433201029919751,2.96109067063467
"Clec4d",2.14844105439205,4.52348609023322
"Clec4e",1.90183461969396,6.12211255076964
"Clec7a",2.90334338188048,8.55626045705544
"Clu",4.59898911013534,7.65638507278022
"Cmpk2",2.62684323274267,6.78465119492542
"Cnn2",4.2153124422254,9.40918957107952
"Crip1",5.13003479943813,9.26971488405485
"Crybg1",0.11464764881566,2.69547273454736
"Csf2ra",5.66662868451037,9.83535943427295
"Ctse",0.467782002576433,3.76820603610638
"Ctsw",1.33727897501558,4.57054454396115
"Cxcr2",0.414658306432415,7.51590856543823
"Cybb",2.48509758004182,8.38087038273806
"Cyfip2",1.88889697348834,3.75450267125276
"Cyp2ab1",0.993123446875829,4.69529555222837
"Cyp4f16",3.31896265236683,6.36005305004638
"Cyp4f17",1.15982265726966,5.49621450133508
"Cyp4f18",0.133501350383335,7.11657223391467
"Cytip",1.10867828490177,6.85750161699807
"Dcst2",0.418103260462357,3.10104134875236
"Defb40",0.0224820796338392,3.80065341327159
"Dennd2d",0.637123402121036,3.58714579062517
"Dgkg",0.284075885660575,3.65068452798053
"Dgkh",0.843202924630217,3.49090256885891
"Dhcr24",2.9062109890718,2.70674933360205
"Dhrs9",0.124283157815829,4.10962305091964
"Diaph1",2.17649484209286,5.34276772891954
"Dna2",1.11337072531929,6.01331198413876
"Dnase1l1",2.57194428156326,6.40982795048647
"Dock5",0.504723628338567,3.76824811008245
"Dok2",1.81223388368892,4.57171512096929
"Dpep2",0.078471869569555,5.39768291868953
"Dram1",0.727481641896052,3.61998027880173
"Dyrk3",1.66476061587991,3.83177956586171
"E230014E18Rik",0.52325351455139,3.43266044178265
"E2f1",2.84583760112364,4.1762333084907
"E2f2",1.56919461649337,5.50980945581421
"Ecm1",4.89821899918281,7.59329520468866
"Ehd1",5.27735317179257,5.372715643546
"Eif3f",7.47273311747397,8.39718980471401
"Elane",0.678659877996404,4.69705517910436
"Emb",1.58937266212501,6.24198152593842
"Emilin1",2.92269086800574,5.78838486439548
"Emp1",2.18797956296784,3.05680263179819
"Emp3",4.84008905437804,9.38664169112247
"Epsti1",0.860062264998611,5.38608856932324
"Esam",2.19062145396291,5.138902993479
"Ezr",2.646569756225,6.04599774235127
"F10",1.81759695393,5.71590878001618
"F13a1",0.329748794711127,5.62093720687647
"F5",1.87901044269962,5.09246723470392
"F630028O10Rik",0.706379275852917,6.45393862716892
"F830208F22Rik",0.500446179005777,3.544491880823
"Fabp4",2.78223374346694,3.32235372242903
"Fam129a",0.815905773449821,4.90808464873483
"Fam209",1.16327012317804,5.06451270566086
"Fam241a",1.73303257168383,3.93959980947887
"Fam49a",0.514770087288844,4.43380086546771
"Fam69a",1.43045702249827,5.49597224042137
"Fas",1.43160538383068,3.77971764794722
"Fcer2a",0.47251702726805,3.89946602020783
"Fcho1",2.42982988934995,3.74458557390161
"Fcmr",0.451234564852099,3.330426788243
"Fcnb",0.216288731175681,3.7404093091501
"Fcor",3.84315054757048,5.36327485027651
"Fgr",1.56812146099646,8.4074568992062
"Fhl1",1.79517767194032,4.30119426097381
"Fkbp1b",2.83831200284694,4.66522498451405
"Flna",5.55669602642936,8.84777563876611
"Fn1",4.30800925654958,8.26347565287091
"Foxd2os",0.24049288898988,2.64960515504433
"Foxd4",0.0920195791773141,3.55654695814129
"Foxred2",1.637506458912,4.26548553423741
"Fpr1",1.33177080339347,5.75841190326487
"Fut7",1.08228177863183,5.68321306866397
"Fxyd5",4.33117866749704,9.86331062520902
"Gad1-ps",1.68041954976099,7.355809024147
"Galnt9",0.447477002914097,3.16332552932963
"Gapt",1.09152379514222,6.47856845731091
"Gas7",0.418002555958921,3.14529931312124
"Gata1",0.0506071443868798,2.51558933390588
"Gchfr",0.460466116043271,4.78135076745061
"Gda",1.88772763798769,6.03052050842753
"Gdf3",0.225935823406607,5.34421375610345
"Gimap3",0.708530347912506,5.3708927926536
"Gimap4",1.36734050391927,4.76261629393472
"Gimap8",0.637707215750808,3.24828013485078
"Glipr2",2.32428989841563,6.76684026005356
"Gm10076",6.4748736680963,6.01076591089021
"Gm10269",5.7174221546374,4.47008791573145
"Gm10305",0.328083227875048,3.83699075621575
"Gm10388",0.522224920306371,4.46334223243765
"Gm10521",0.767569920321103,4.02731725971208
"Gm10576",0.243611452504969,4.44268809906685
"Gm10693",0.113160368811375,2.7181472984528
"Gm10800",1.37363538598959,11.5720694831093
"Gm11261",0.387712288248682,4.12588320013938
"Gm11274",0.747577417614447,5.89348290606752
"Gm11361",6.40510133389557,5.24590700485568
"Gm11634",0.293387070960366,3.37452089806514
"Gm11698",0.248398913605466,4.2547528073546
"Gm12589",0.509502746963058,2.44772444485777
"Gm12689",0.815821810613949,4.23118145440772
"Gm13006",0,2.79752130450811
"Gm13194",0.739050421493486,3.65677918943511
"Gm13373",0.259911758534241,4.36951491692124
"Gm13411",0.115510139793327,0.801067882537764
"Gm13814",0.0725439310483204,2.90763117146453
"Gm13817",0.12398546589531,4.44994890238332
"Gm14039",0.249424196570485,3.12272330714876
"Gm14202",0,2.43126409079309
"Gm14548",0.0257148329367354,5.09193098609793
"Gm14843",0.0415138479682008,2.50684367412699
"Gm15133",0.337206479497642,2.87384144063029
"Gm15258",0,2.39621928756898
"Gm15433",0.0954606001000788,3.42861722570542
"Gm15448",0.0363005345568827,4.98831756239626
"Gm15729",0.124583361052965,4.81804571279267
"Gm15832",1.8893587339964,6.17986886425428
"Gm15922",0.122158771990482,4.29639190104679
"Gm15931",0.23703556649594,4.48597305315715
"Gm16094",0.178742359351476,3.9440360229489
"Gm16194",0.0992012155634078,3.16994050342085
"Gm16372",2.72809517673282,4.64216445327147
"Gm16556",0.0978287797996953,2.66397549050253
"Gm1673",5.72759397516393,4.28940665858772
"Gm17619",0.406220345761649,3.08683891260417
"Gm17944",0.273950454880262,6.28994572633914
"Gm18026",0.274078247914767,0.673930074279506
"Gm18577",0.101998484559661,3.14319135164504
"Gm1966",0.359868240692062,8.81127952811263
"Gm19951",4.70028526397704,9.47719805218452
"Gm20056",3.98966137725117,3.77196794159109
"Gm20559",1.16855024859822,6.58777378498543
"Gm21188",0.557634956120804,7.61912996484187
"Gm21738",0.143257161009741,3.54768319265053
"Gm22038",0.120353981917329,0.48772780885688
"Gm22224",0.971041307229242,3.18739687724177
"Gm22472",0.151173274316858,0.653543770023898
"Gm23759",0.126624232062191,4.56771602452608
"Gm24471",0,3.33540289401746
"Gm25189",0.196529873508926,0.60188161386069
"Gm25687",0.13061766487521,0.535699781463572
"Gm26180",0.912791353890151,3.43158650246079
"Gm26870",0.242007602111075,4.45835579418555
"Gm27477",0,4.6372781503464
"Gm27592",0,2.50227521801095
"Gm27926",0,5.4337283100887
"Gm28187",0.34793189247541,3.73359918028187
"Gm28438",4.50781734533729,5.52485068325393
"Gm28875",2.89005633920621,6.90162842195281
"Gm29156",1.07429504318931,2.63232986416296
"Gm29950",0,3.68689484312236
"Gm31938",0.216146402609941,3.25260552465721
"Gm32633",0.486322353034762,3.92593313558665
"Gm3379",1.08293143857543,3.65540443921697
"Gm33973",1.39052778928059,5.07783227029858
"Gm35585",0.201224949547887,3.23007944963395
"Gm36161",0.701684117124803,7.29203773344284
"Gm36551",0.0123528978011583,3.26017755667171
"Gm37095",1.10074343613083,4.7361134021802
"Gm37387",0.121478289311446,2.72871093110419
"Gm37746",0.233299007011995,4.9970788737674
"Gm38080",1.54225265602555,4.1821314352882
"Gm38244",0.296588896771566,5.55760890333188
"Gm38309",1.02504152847561,4.80898955656427
"Gm39121",1.44842687696729,4.15859339609825
"Gm39321",0.162762071756383,4.9715139001599
"Gm4149",6.44255736124531,6.24657408424141
"Gm42513",0.422482612025916,4.80647255917865
"Gm42666",0.144461557555012,0.60140953423144
"Gm42759",0.290890504100945,3.15859196319131
"Gm42857",0.178236731543556,4.10375634705982
"Gm43196",0.290681831856028,3.12983230578643
"Gm43682",2.15405485476115,4.69163190306737
"Gm44154",1.6366884015555,4.89453097122272
"Gm44369",0.763397871670616,3.13157047840293
"Gm44640",0,2.61576576292299
"Gm44776",0.179067438584584,3.6550951137282
"Gm4535",2.29787837124933,3.05848929103518
"Gm45471",0.0548643870300061,3.55508773058364
"Gm45620",0.39901378531995,3.04433190833172
"Gm45717",0.294087617350491,3.25241387497956
"Gm47402",0.268122108858445,2.51078113363184
"Gm4759",0.0685720596516869,3.8266878530138
"Gm47851",0.528357169636951,1.03017314132786
"Gm48467",0,4.12010328439327
"Gm48641",0.104475274893968,3.0600518067895
"Gm5150",0.0632065894398325,5.62539480486631
"Gm5483",0.400778811150226,3.17877039753191
"Gm5511",1.24284655916187,4.48053206157666
"Gm5805",6.06544987276212,5.60429488709552
"Gm5960",0,3.37562132423154
"Gm6030",1.53979938337585,3.09820308107487
"Gm6637",0.133557367587696,4.84504198263402
"Gm7027",4.3952797041497,3.14033811602124
"Gm8129",5.8232413815409,5.11118876253887
"Gm8290",0.278060297494183,2.99847574091955
"Gm8369",0.320307786447373,3.56409295537783
"Gm8557",0.0902280544264908,2.52810012489455
"Gm9396",0.832696988019754,2.9770690993007
"Gm9733",0.0325510969857853,5.63718419030678
"Gm9843",10.0812162393496,7.13941324483195
"Gm9844",6.04223375085895,5.33770430268742
"Gng11",3.90794731460339,7.81467969018545
"Gnrh1",1.22521359716083,3.21380085751178
"Gp1ba",1.77503006022577,7.0918592367575
"Gp1bb",3.06878124802127,8.008625525379
"Gp5",0.477444341079109,8.07075230167294
"Gp6",0.0332813645721375,4.64914694140479
"Gpr132",0.569655315415336,4.84287193479947
"Gpr141",0.0574242022048684,6.54916557256187
"Gpr15",1.26255490173703,4.30095966256019
"Gpr35",1.66239985691063,5.57953354262739
"Gpx3",3.44563872346457,4.08755652390343
"Grk3",1.56301172154811,4.9627901031704
"Grk5",0.216631252961395,4.57151731776126
"Gsn",2.91496307576405,5.90805055748617
"Gsr",2.77982138381197,7.86030288058741
"Gstm1",5.12992486734729,7.59601661719939
"Gstp3",0.0344056012724716,3.75375945728864
"Gyg",3.6515419347977,5.72270245128905
"Gypc",1.25293177096209,3.11816210861503
"Gzma",0.141863211580485,4.58107647496068
"Gzmb",0.124712342647251,4.1659811232689
"H2-Aa",3.91435405785179,10.6300969602435
"H2-Ab1",3.92741761587009,10.4703477416665
"H2-D1",7.75182092136363,13.7242730334927
"H2-Eb1",2.80570156614283,8.23184769351284
"H2-Q10",1.06385048429461,7.1293376431718
"Haao",1.08994090445206,5.35343195778271
"Hacd4",1.91404970317949,5.81989338561867
"Hba-a1",6.24691535665209,10.6831246461591
"Hba-a2",6.19587103687936,11.1391502564072
"Hbb-bs",7.91502850168704,11.0564311303823
"Hbb-bt",6.31362029223947,9.95628730666585
"Hbq1b",0.583117125869374,2.38231685914497
"Hdc",1.67950740118899,5.34290776857456
"Heg1",1.1234528369108,3.5165217700757
"Helz2",1.77293919443437,4.5746563013486
"Hip1",2.41402016254723,4.31674540066335
"Hist1h2bn",1.37703823706496,5.54486721728998
"Hopx",1.7999701645991,4.57033996087121
"Hp",2.77007312093544,10.475466230382
"Hpcal1",1.47086964409804,4.91686830354129
"Hpse",0.98655649853423,5.91487897252666
"Hsh2d",0.339816129201428,4.33936710612481
"Hspd1-ps4",0.229046161853363,4.14926460966691
"I830127L07Rik",0.0882308623317323,8.59769782943195
"Icam2",3.55770285537688,4.75584250623075
"Ifi203-ps",0.0718370573366798,2.49585433251864
"Ifi204",1.45522271268131,6.87312282231798
"Ifi205",0.0314366933692344,4.3305340612585
"Ifi206",0.290566805855676,4.774785880195
"Ifi207",1.38826772297856,7.47576443819215
"Ifi209",1.41535640261469,7.71419221742522
"Ifi213",0.137456285002941,5.63066128345479
"Ifi214",0.110759066515029,3.13758079551546
"Ifi27l2a",4.23001917269818,10.8640316203884
"Ifit1",0.598349566035494,5.46027829255339
"Ifit1bl1",0.266853835791578,4.98432166936092
"Ifit1bl2",0.123321919085402,2.50229638271814
"Ifit2",1.2215369063773,5.43538340150831
"Ifit3",1.51384831338783,7.24668769472098
"Ifit3b",0.715362492125926,5.36716298251024
"Ifitm1",1.23538406719887,7.12790826404814
"Ifitm3",7.01854410219506,13.3899199796165
"Ifitm6",3.21644409453688,9.97674210811025
"Ighv1-18",0.0711344882453183,3.3663987826751
"Ighv1-22",0,3.25393223142593
"Ighv1-26",0.059341699839406,2.81459089798019
"Ighv1-41",0,2.92419223783008
"Ighv1-52",0,3.08868306268737
"Ighv1-53",0.0367428302004078,3.7509115049984
"Ighv1-55",0.128501768853514,2.73360325437754
"Ighv1-64",0.0649995951048997,4.52697053013113
"Ighv1-66",0.0307617942497306,2.94372605108989
"Ighv1-69",0.0308003060736875,3.37998214771469
"Ighv1-72",0,3.47676144633264
"Ighv1-74",0.0309104416386847,2.74973855805115
"Ighv1-75",0.0314189737072327,2.66787153398641
"Ighv1-78",0.0761152104365032,2.58599623901264
"Ighv1-81",0.0206213176032406,4.87380291937261
"Ighv1-82",0.0163603762063286,2.87684269227541
"Ighv1-9",0,3.45433988085339
"Ighv10-1",0,2.82665222871853
"Ighv14-2",0.0246023603568545,3.38628316743508
"Ighv3-6",0.172284906372036,3.7935088771765
"Ighv5-17",0.0730485613496236,3.0645066567546
"Ighv6-3",0.0683165676343672,3.29827972705583
"Ighv6-6",0.0128820168076613,3.64336101772134
"Ighv8-12",0.104001404584178,3.88667084991978
"Ighv8-6",0.0156680850045366,2.45220958586178
"Ighv8-8",0.122669597127582,2.37505289164644
"Ighv9-1",0.0160804724074422,2.41111700125137
"Ighv9-3",0.0734497927121728,4.15624073611362
"Igkv1-110",0.113489467136439,4.40050520543294
"Igkv1-117",0.126233367346301,4.35047883965823
"Igkv1-135",0.11237137275854,4.2225027963525
"Igkv10-96",0.162094850170303,4.71363676199685
"Igkv12-38",0,2.41945929682706
"Igkv12-41",0,3.92080078950251
"Igkv12-44",0.0114094675894398,5.09573386703277
"Igkv12-46",0.0765830447039072,3.69732531722241
"Igkv12-98",0,2.44720316865053
"Igkv14-100",0.0126837868540582,4.30955222708776
"Igkv14-111",0.0656441211199158,3.1011157440586
"Igkv14-126",0.0266926821535514,2.53159625500686
"Igkv15-103",0,3.37316577682858
"Igkv16-104",0.0299905745542342,3.17961103372197
"Igkv17-121",0.0269860400355941,3.40489063212527
"Igkv17-127",0.0614274118134174,2.78143289130799
"Igkv19-93",0.136523902276872,4.86863026348025
"Igkv2-112",0.0084372901671184,2.51446254090594
"Igkv3-12",0.0303664916081345,2.57825997251051
"Igkv3-5",0.115821567794203,2.60208675852853
"Igkv3-7",0.0377446557404172,3.2488021317059
"Igkv4-59",0.0490198200704024,2.73784641421966
"Igkv4-72",0.0123575319275657,3.00990102268008
"Igkv4-91",0,2.94677897473584
"Igkv5-43",0.049766408947138,3.67899501271388
"Igkv5-48",0.024993716659449,2.66412577688951
"Igkv6-15",0.140033989163582,4.47535376385094
"Igkv6-17",0.124891368391213,4.32227175992454
"Igkv6-23",0.0981033485851552,3.36261178529655
"Igkv6-25",0.0345367227287307,2.46578570591467
"Igkv8-19",0.0104129840156722,3.04331600026273
"Igkv8-21",0.0123960104799507,4.34168045730668
"Igkv8-24",0.034428902319208,4.22124426112368
"Igkv8-27",0.0271074970984169,3.84513860159008
"Igkv8-28",0.0409395741289614,2.93272050444936
"Igkv8-30",0.188065900684582,4.74334935582824
"Igkv9-120",0.243167990192717,3.67902780530524
"Iglc2",1.5980748030393,5.48259695213003
"Iglv2",0.0770310612762656,4.90493972777327
"Iglv3",0.0616564627620499,5.13775922437243
"Il18rap",0.156641695303996,3.78449048070223
"Il1f9",0.226315298314148,6.22119786704251
"Il1r2",0.228602178084424,3.26096215956795
"Il1rn",0.43168873456851,4.77394682510809
"Il2rb",0.205178623645307,3.305811458155
"Il3ra",2.10974168735097,2.94340547219628
"Impa2",1.3471797555015,3.14965402219083
"Inafm2",5.32350860713615,7.50472853095226
"Ip6k3",0.437253392090933,2.99851337156289
"Iqgap1",2.52375356180157,6.30852159917076
"Iqgap2",0.475649151166371,4.27517998327452
"Irak3",0.616418007178078,3.85282354743267
"Irf7",3.28934747272551,9.83087281663097
"Isg20",2.29331439451953,5.93466451604975
"Itga2b",0.659250260792881,7.26540344599753
"Itga4",0.962213172999698,6.83336713388461
"Itgal",0.511377298943084,7.27569389608437
"Itgb7",2.79527667098526,8.55298717293746
"Itpr1",0.529327257380203,3.43946850783595
"Jaml",0.0663136236382574,3.86056990130694
"Jarid2",2.92762898146169,5.24940041722172
"Kcnab2",1.43496656265772,2.88034095361071
"Kcnk7",0.837226599721707,4.5524025640135
"Kif23",1.32991299630814,3.92937351359171
"Klf13",3.81585417705272,6.19833928069751
"Klra13-ps",0.0214032117847632,2.57558227335115
"Klra2",0.879084380656028,6.3720787852275
"Klrb1f",0.0237979742605635,3.24749132953413
"Klre1",0.0884548442907017,2.472843746326
"Klri2",0.0563062791341445,2.5916088917946
"Klrk1",0.139101284445968,4.71477204853378
"Kmo",0.104163209819106,2.78562862004
"Krtcap3",1.75589375871179,3.7196588045429
"L1cam",1.32947202142498,3.97900430762089
"Lat",0.769604879711113,3.85776567405577
"Lax1",0.189240555745202,2.91681273028922
"Lcn2",1.94630860833786,8.73262360122417
"Ldlr",4.53599782443263,6.61714292067759
"Ldlrad3",1.04488062181478,4.71757231394726
"Lgals1",4.46303090429512,7.08420816838563
"Lgals3",2.75485595197491,8.81076413302965
"Lilra6",0.208954952620495,7.38144467026691
"Limd1",2.86667741552999,5.88788632583735
"Lmnb1",2.38517932955648,4.95104280632694
"Lpcat4",3.01596520384106,5.97874926242954
"Lrg1",3.2490807576779,8.77868567705164
"Lrrc8c",1.52134671481438,4.78100903097046
"Lrrk2",0.825610174238043,3.54326363322349
"Lsp1",0.926000053641216,8.17429342454635
"Ltb",2.72415095145894,7.236607590412
"Ltb4r1",1.58391929554264,8.36506283582611
"Ltf",0.689164291381728,6.72565504948035
"Ly6c2",0.961417144600261,10.8261271810328
"Ly6d",2.04373040412261,6.78449209699687
"Ly6g",0.337945755022579,4.16824604757255
"Ly6g6c",0.348594169228052,4.21023962447097
"Ly6g6f",0.49749516814291,2.99171170791925
"Ly6i",0.467410410039618,6.01128527402195
"Lyst",1.2124487338413,4.61845680682815
"Lyz1",2.63713296652343,6.18492039040355
"Lyz2",7.28789133691964,15.3279002961165
"Map4k1",1.53852931825883,5.64143892721747
"Mapk13",0.16518886536555,3.86790632539828
"Mcemp1",2.72283920205728,8.52210254165996
"Mcub",0.902779814007116,4.86544851850117
"Mdfic",0.844042746774966,3.55019622660368
"Mdm1",1.73881333006546,4.64501595534557
"Mefv",0.137127740430044,6.76694488325455
"Metrnl",3.33902871645458,8.22591486136944
"Mfap3l",1.60304273725727,3.52297430180937
"Mfsd2b",0.597545805827297,5.83864708114176
"Mfsd6",1.58186917423011,4.00527031711855
"Mfsd6l",0.413565297119062,3.34602759026846
"Mfsd7a",1.88547263261225,6.28068574930907
"Mgst1",2.73626610756725,7.14770294695783
"Milr1",1.51293172234424,5.75698750638677
"Mir144",0.06526294402289,2.52664612959818
"Mir6412",0,3.1614528596925
"Mirt1",0.20078882324459,4.32795290298511
"Mki67",2.39314505515769,4.53574434644525
"Mlkl",0.693445780771857,3.04657255909463
"Mmp25",0.568360495769476,2.93823274222341
"Mmp8",0.356545218028235,7.67059568956157
"Mmp9",1.38331090628669,7.39414614509852
"Mmrn1",0.250186780539524,4.02314669003127
"Mndal",0.0958362876918362,4.71769285773581
"Mob3b",0.741135705608733,3.88554665708049
"Mocos",0.794230531535688,3.55625468785518
"Mpig6b",0.278755006961981,6.21221019847482
"Mpl",0.125930311537848,6.04990834680054
"Mpo",0.105920799132568,2.98197339450823
"Mpp1",4.37896131254041,6.65986888541925
"Ms4a4a",0.516664201257631,7.33620026531389
"Ms4a4b",0.140338218391879,4.43622145982162
"Ms4a4c",0.423824233469247,7.43613667429006
"Ms4a6c",0.0614399122295811,3.13380740979549
"Ms4a8a",1.83770617785216,5.90577569664232
"Msr1",1.86393832295987,4.97884839071284
"Msrb1",5.12233811088565,6.04415538990696
"Mup-ps22",0.0767575506081784,3.00793233563931
"Mx1",0.628951585535778,6.74319358902292
"Myct1",0.602047782023084,2.88702546562687
"Myl9",2.21271507608888,8.0314072807333
"Myo1g",2.64070154382495,8.36774796467274
"Myo5a",1.94271846280854,4.05440752720643
"Myof",0.777835652157988,2.89941243166659
"Mzb1",2.1894692950802,3.56206067184337
"Nadk",5.13950976631911,8.34737905658126
"Nat8l",4.36076881567749,4.55504213308481
"Nav1",2.06009206610381,3.91420200681438
"Ncoa1",1.50953628815243,3.95422266830522
"Ncr1",0.041677264033835,3.74936032070893
"Nedd9",1.36327106871185,5.77601993274148
"Nfe2",2.32806517919882,7.44084483959038
"Ngp",1.65181451276837,10.0927460575429
"Nin",1.71307122097059,4.64706082080445
