"","other","monocytes","mouse_FVN_Swiss","mouse_C57BL6","No_data","5_months","cerebral_cortex","peritoneum","brain","blood"
"Antxr2",0.56232326541882,3.60167392187801,0.411535826712698,1.64405935443017,1.18196378311955,0.757906002028812,0.411535826712698,0.945157523410991,0.525126984205355,3.60167392187801
"Anxa1",2.01556129061825,8.86397020156527,0.916499517935874,5.11736812638628,2.63748242307086,4.58553374571547,0.916499517935874,5.26415501788309,1.19462178141111,8.86397020156527
"Anxa2",2.99251890983155,8.4150600640354,2.26491842276404,5.32371344670432,3.47776582202622,5.0471781226736,2.26491842276404,6.15449135538187,1.23543333896019,8.4150600640354
"Anxa5",3.66368584145777,7.18116457564411,3.70857290204652,4.72362176787585,4.5560701737595,3.40805313649448,3.70857290204652,3.62368469440496,3.58600344827266,7.18116457564411
"Aoah",0.169765397854275,2.64195134034235,0.0366847028381038,1.05876911302095,0.643326744497988,0.412587908639112,0.0366847028381038,0.505518740064846,0.13948733324687,2.64195134034235
"Aplnr",1.39775252603125,4.12210771289454,2.32700248451152,1.43601980825579,2.48410486011298,0.113005599096041,2.32700248451152,0,0.473155673523981,4.12210771289454
"Apobr",1.72005076635963,7.72834770882253,2.04857366123869,3.31018602786011,3.66676587021975,0.121769819783632,2.04857366123869,0.0799155959127282,2.76834886523456,7.72834770882253
"Arg2",0.701232712357961,4.6548257085218,0.827839362964146,1.82594970437875,1.7945547052439,0.165592854524015,0.827839362964146,0.154377973470618,1.00295977732546,4.6548257085218
"Arhgap15",0.246727373704025,4.87492732541032,0.0160044425675362,1.89492242335667,1.16971538585956,0.601135310092741,0.0160044425675362,0.753640602970433,0.284455705766505,4.87492732541032
"Arhgap26",0.251035472585746,3.47178543796183,0.355195598313708,1.16637972675381,1.05255768662052,0.0598181123501836,0.355195598313708,0.0629977902702421,0.185032339326055,3.47178543796183
"Arhgef37",0.204455369752653,6.60079400540432,0.271028650312685,2.14505957290377,1.70494832933078,0.0758113781950995,0.271028650312685,0.0859011189851513,0.160315285105566,6.60079400540432
"Arsi",0.30004925697331,4.77716059807079,0.354714754091916,1.65131424108749,1.31144588852913,0.31690310838074,0.354714754091916,0.38828738017136,0.0411001172035514,4.77716059807079
"Art2a-ps",0.523052826367919,6.67610388951263,0.0478966676550292,2.86164292247442,1.59377274357699,1.4242299685084,0.0478966676550292,1.87099295362991,0.235961918049625,6.67610388951263
"Art2b",0.0249388834764794,3.21526864788445,0.020262016206366,1.02600919371532,0.749626160526166,0.026004974344824,0.020262016206366,0.034673299126432,0.0263528130528536,3.21526864788445
"Asprv1",1.36266251109431,5.790012697117,1.83514753877653,2.33278504500445,2.48373313765711,1.04681215431078,1.83514753877653,0.438299557902273,1.14893997741453,5.790012697117
"Atp1a3",3.68812012375827,6.86279080381217,4.52542219933938,3.94756539514164,4.68951176577805,2.91846228323756,4.52542219933938,3.82833043804554,1.17542193498645,6.86279080381217
"Atp2a3",2.08490781704725,6.49439611816951,1.06358542154227,4.35653000721482,2.37645305690943,4.03908859562768,1.06358542154227,5.03447341558904,1.40513180621107,6.49439611816951
"Atp8b4",0.148770784018145,4.75860516956081,0.00768237515991039,1.71279638725118,1.10098883744296,0.411317628064059,0.00768237515991039,0.505548814912711,0.115684691747724,4.75860516956081
"Atrnl1",0.511426643301791,3.3599133742245,0.734182145276037,1.20666768248767,1.26148580633575,0.229068151785085,0.734182145276037,0.276650515962427,0.169442590581139,3.3599133742245
"Aurkb",3.01004026714413,4.3602993348949,2.36956099530582,3.99241558867478,2.74445391434847,4.58431465467644,2.36956099530582,5.67435313961577,1.60620678132545,4.3602993348949
"B230208H11Rik",0.534437262187123,3.28357236793382,0.440326541067259,1.47588886371285,1.0980754121665,0.702641790835523,0.440326541067259,0.76075902273183,0.526361168669095,3.28357236793382
"B3gnt5",1.76344185120219,3.23109608942021,2.54376509586116,1.53930096156872,2.36102179788783,1.03738089670295,2.54376509586116,1.33340227452887,0.0945842581650703,3.23109608942021
"B3gnt8",0.809059927348851,5.21208398332727,0.590180103291138,2.37652479089261,1.63755368755115,1.28259212177903,0.590180103291138,1.27327849471915,0.864861153866083,5.21208398332727
"B430306N03Rik",1.81088627092105,6.93257950045947,0.276069030439684,4.75438049057299,2.30987155907504,3.63973499695907,0.276069030439684,4.38592739349781,3.01832519717674,6.93257950045947
"B4galnt1",3.2271278521439,7.66536739042529,3.64701013963857,4.24668070629901,4.74032793108121,1.83972734649216,3.64701013963857,2.00688453319769,3.5157494298943,7.66536739042529
"B4galt5",2.5530750837437,4.5294201209972,2.42723072887674,3.28079671839401,2.84598353567211,2.98279248922402,2.42723072887674,3.6755001122278,1.55852924319027,4.5294201209972
"BC051226",3.35034511850168,4.36888285137577,3.52801036399608,3.51318107021723,3.38826557325475,3.88264995097703,3.52801036399608,4.05069316569447,2.012464774486,4.36888285137577
"BC064078",1.29335154495081,3.05371022635056,0.640075297662728,2.4150803492653,1.17403001739339,2.72170992160853,0.640075297662728,3.53480881479891,0.432776313539701,3.05371022635056
"BC147527",0.52441480937156,5.96002180377824,0.20606867020363,2.50159486689559,1.91635635300363,0.0938299358875438,0.20606867020363,0.0430454855250497,1.99342718765758,5.96002180377824
"BE692007",0.609889659961697,4.18079664640215,0.0526953003211669,2.2133431579098,1.14552667114091,1.36870474574416,0.0526953003211669,1.42477058529538,1.19217675655476,4.18079664640215
"Bambi-ps1",2.80448464262545,5.32161013111239,4.43340727773903,2.16577905205324,4.39637121459992,0,4.43340727773903,0,1.60888283545799,5.32161013111239
"Bcl3",1.51983114382783,5.20285540355532,0.991931618645066,3.13268830952759,2.16865358912124,2.03745958160064,0.991931618645066,2.49167415946421,1.83173819557591,5.20285540355532
"Bex6",0.133124043630833,4.9082390039288,0.116806142481543,1.63962563222958,1.18984004610844,0.211601887003653,0.116806142481543,0,0.338563019205844,4.9082390039288
"Bhlhe40",6.34676469602334,6.1770292839149,6.89431114877966,5.81461923357768,6.11282194116938,6.88402263930396,6.89431114877966,8.67424954245687,2.02065281258542,6.1770292839149
"Bmx",0.315377346436462,2.79864786830446,0.152185783730536,1.2341920018879,0.751884615155367,0.667026433626972,0.152185783730536,0.852860709013188,0.127333686920982,2.79864786830446
"Bri3bp",3.50412784323195,4.89802990790442,4.50308784709063,3.06563223506575,4.3014528704489,2.18267280880562,4.50308784709063,2.15460635820335,2.32646561446197,4.89802990790442
"Bst1",1.59348883245137,3.34603405416121,0.0799248851339784,3.46552766813841,0.828040005787427,4.79381386934586,0.0799248851339784,6.08191021325573,0.44536222797482,3.34603405416121
"Btla",0.239547804623919,4.36870493633787,0.131801547305359,1.62418738343827,1.10305405231704,0.445628830789068,0.131801547305359,0.585592136278389,0.125984127130521,4.36870493633787
"C3",1.65261962837887,7.19014169071337,0.393141120191686,4.48513896752218,1.93109782350512,4.34775588074075,0.393141120191686,5.45633538051146,0.614700548743857,7.19014169071337
"C430042M11Rik",0.310666432923637,3.70657614926258,0.183422712696268,1.4832264744785,1.02739490736131,0.462106700931862,0.183422712696268,0.61614226790915,0.300377847577652,3.70657614926258
"CT010467.1",9.07490681056551,16.142492765112,13.4957144827933,7.41532070816198,13.6306642548974,0.963815060244399,13.4957144827933,0.778699989192214,6.65209351397569,16.142492765112
"Camkk2",2.63678934155316,5.54978025133411,2.7827378894976,3.41939402140833,3.44106347109384,2.2456548039294,2.7827378894976,2.67283000699198,2.18488460878216,5.54978025133411
"Camp",1.33983792137859,7.89174983395538,0.888612968995913,3.78213222739368,2.37642514976984,2.58416798866316,0.888612968995913,0,4.21107329370441,7.89174983395538
"Capg",3.36097470540285,7.21956116999018,1.66979672327594,6.04656370994743,3.24178435922146,6.10036469776875,1.66979672327594,7.04315109451147,3.67766138842785,7.21956116999018
"Capn1",1.82321586901278,3.08006633168924,1.29941874219557,2.67430412456423,1.61555480831801,3.17981532509616,1.29941874219557,3.85859643215827,0.847391148326366,3.08006633168924
"Capn2",3.19682070703946,5.56518701266079,3.69960686530231,3.49699728906613,3.84743409598481,2.88786282845308,3.69960686530231,3.67777453623797,1.21187486886527,5.56518701266079
"Card10",1.09548361758346,3.15119960081177,1.25169547201049,1.60120948971866,1.58885092956414,1.0235459991543,1.25169547201049,1.31154880969547,0.398812194653385,3.15119960081177
"Ccdc125",0.745897025618926,4.35040131105498,0.588153640286449,2.01033007698361,1.55103855353329,0.784573002251956,0.588153640286449,0.879555773692014,1.02718800686216,4.35040131105498
"Ccdc69",0.81952281386042,3.35901995533774,0.333853887411003,2.03807598121532,1.07288859329044,1.70995263385118,0.333853887411003,2.12646308571817,0.611067481689488,3.35901995533774
"Ccdc88c",1.20387338285447,4.41276079859461,1.78801977667701,1.69552260567854,2.14449175082983,0.622727505759818,1.78801977667701,0.821308202648214,0.0273416963988566,4.41276079859461
"Ccdc92",1.34506560171202,3.95455500533905,2.27113799096377,1.35021769975018,2.40999867189728,0.0474305359694473,2.27113799096377,0.0632407146259297,0.290252776310422,3.95455500533905
"Ccl5",0.951248914546844,5.79206726043087,0.891198458010861,2.51654879710459,2.14170327304297,0.703010894860004,0.891198458010861,0.323515315813897,1.87267051132713,5.79206726043087
"Ccr2",1.79685665501395,9.96481116473399,0.219389310420088,5.72962636582109,2.80350888359801,4.1335345949828,0.219389310420088,4.82710777497033,2.57746387592912,9.96481116473399
"Ccr7",0.86279353625491,3.37236356120895,1.18749916055642,1.36291674778923,1.59259014143542,0.424334137604779,1.18749916055642,0.543867424042493,0.33632912286559,3.37236356120895
"Cd177",0.0493526497398918,8.37959893156473,0.015632007861671,2.6820601744536,1.92448889158445,0.0991319108078878,0.015632007861671,0.117353985096408,0.06216884457109,8.37959893156473
"Cd19",1.03705101990582,5.81128440475095,0.359099366309195,3.12220664956697,1.54926423418561,2.6123605461646,0.359099366309195,3.48314739488614,0,5.81128440475095
"Cd2",0.905753185013273,4.26769238672686,0.175476201313836,2.59535154628578,1.1041073380313,2.4614912652847,0.175476201313836,3.23024252681777,0.161141529206294,4.26769238672686
"Cd209a",1.63065861453784,7.0007876176319,0.315374622351396,4.45969742116787,1.97825471138613,4.03109997513883,0.315374622351396,4.15009712390403,2.29012758142045,7.0007876176319
"Cd226",0.106375859228756,3.44088401943959,0.0788133877500641,1.1725268218385,0.843609257515813,0.163051614071118,0.0788133877500641,0.182352513767735,0.0923787939223161,3.44088401943959
"Cd244",0.651739429690538,6.33647778502925,0.0516889750733612,2.95326431352391,1.53706651244083,1.77005142421392,0.0516889750733612,2.32086155205028,0.328934155786948,6.33647778502925
"Cd24a",4.86135877994212,6.26816471453635,4.1890079762305,5.88929258775048,4.29628464674732,7.29456635534921,4.1890079762305,8.60122119960954,2.25610612673374,6.26816471453635
"Cd300e",0.158388164000317,5.04904039481494,0.169219421512996,1.67723963580629,1.28542101754612,0.115705461008495,0.169219421512996,0.154273948011326,0.132997702151605,5.04904039481494
"Cd300lb",1.63526431685378,8.25041750610255,0.548534866780728,4.65338795730795,2.50540603129027,3.37684534543392,0.548534866780728,4.36617396744458,1.40101519634939,8.25041750610255
"Cd300ld",1.97836113146586,7.98342244094498,0.364551534652181,5.26702618789006,2.35795146951274,4.68765102026142,0.364551534652181,5.86919855053668,1.8280230996592,7.98342244094498
"Cd300lg",1.33444128691405,5.02247366085355,0.481367421960326,3.23339103560466,1.45236453057934,3.3151726005467,0.481367421960326,4.33515700622542,0.122189245610858,5.02247366085355
"Cd36",1.38378646648803,3.1497147967235,0.180199133775077,2.98877798581044,0.885987668832174,3.85643836643879,0.180199133775077,4.92040894558177,0.509884023171795,3.1497147967235
"Cd40",1.61590070430758,4.76877465796689,1.06274223516488,3.08518747532599,1.85058141116182,2.94107498149551,1.06274223516488,3.73005317545279,0.627761452532918,4.76877465796689
"Cd44",1.59075211985287,6.98954324973308,0.92367616274242,3.86156581041208,2.28251806970916,3.0626402139232,0.92367616274242,3.91189105673817,0.67319807549976,6.98954324973308
"Cd52",3.98309769890489,8.37117678501594,1.13846211040023,7.84342855325618,3.2992202345397,8.60631015472858,1.13846211040023,9.01027521539452,5.9154643269304,8.37117678501594
"Cd55",1.08279154994107,3.85108474526005,0.893264786816239,2.11371909121247,1.48073999895879,1.71861656221671,0.893264786816239,2.14101264851144,0.343601168406143,3.85108474526005
"Cd69",0.65913432871448,4.82580223601513,0.256159662071181,2.31382088305882,1.51506013441339,0.909505805105379,0.256159662071181,0.958056057663551,1.42875732057683,4.82580223601513
"Cd74",5.21877918750658,12.194343520095,2.12061915757229,10.109533067633,5.13870030366129,9.7987238259489,2.12061915757229,10.2322909355573,7.87741317366171,12.194343520095
"Cd79a",1.99991973936732,6.04357706559602,0.761753332106358,4.34695826016714,2.05912437811298,4.3643928117097,0.761753332106358,5.60424950583954,1.14158995993136,6.04357706559602
"Cd93",3.7613149324569,7.02205202949021,3.20383938710336,5.26808637746417,3.77268142132572,5.76801777371347,3.20383938710336,7.03332403809113,1.39583553268577,7.02205202949021
"Cdc42ep2",3.68733014849556,5.66948452065835,4.04070305904409,3.99755209306647,3.97146837935185,4.1447964962425,4.04070305904409,5.22909670196854,0.847766134792093,5.66948452065835
"Cdc42ep3",2.24334700999953,5.48432634796863,1.91236890824844,3.54575889214708,2.83420089655314,2.64411090820781,1.91236890824844,3.17597912898102,2.05092715212481,5.48432634796863
"Cdkn2d",5.88365100896814,8.02283860169402,5.85182748476483,6.57999271537288,6.30125447923618,6.07223371118473,5.85182748476483,6.76770176101507,4.91189597428111,8.02283860169402
"Ceacam10",0.207797273185114,3.23785629177642,0.0995203479389734,1.24943302608527,0.813586798636564,0.435662964813193,0.0995203479389734,0.371204044678976,0.314884538081672,3.23785629177642
"Ceacam19",0.0254472932388197,3.81526640338692,0.00330310507738258,1.22914192980136,0.873181323614969,0.0628156535469695,0.00330310507738258,0.0837542047292927,0.0174827263022758,3.81526640338692
"Cebpb",7.22572949487024,10.3805667404661,4.75475047314565,10.3737227781279,6.45618907814434,11.3137389193639,4.75475047314565,12.0868417535971,8.31113604522679,10.3805667404661
"Cebpe",1.10149667209237,4.08328474037244,0.336273983943793,2.7028752955599,1.20851802368988,2.67080549787426,0.336273983943793,2.27397471359052,1.83714654911062,4.08328474037244
"Celsr3",1.5983125030977,2.84629406669588,2.30936219050218,1.36613826524321,2.15844871559034,0.837926395991803,2.30936219050218,1.11723519465574,0.184666148495524,2.84629406669588
"Cers6",0.924292617685393,5.30720354129646,0.519916593254781,2.64778130269064,1.7445432573822,1.4079226857761,0.519916593254781,1.81764655392401,0.984520762604771,5.30720354129646
"Cfp",5.76758432755316,8.17214227940512,3.94037388941548,8.11781782087737,4.66125620601689,10.3128353816854,3.94037388941548,12.6827462705884,2.58557922269637,8.17214227940512
"Chac1",2.00801482507218,2.95628273998199,3.38505744779423,1.0994362535997,2.89733052043686,0.155064109637939,3.38505744779423,0.0850958460892237,0.459798256229975,2.95628273998199
"Chil1",1.83389191073584,5.91273086813191,2.66104211317698,2.38477265778611,3.22596404570944,0.554967887930987,2.66104211317698,0.0449187040376808,1.66463919193843,5.91273086813191
"Chil3",1.62897732462263,8.62399447111321,0.108012489302623,5.14576441380594,2.07995669357768,4.76066977655285,0.108012489302623,5.05007981003423,1.78235588102472,8.62399447111321
"Cited4",1.8059396570789,5.2292280717591,2.55527649509205,2.22004755340495,2.92530417533382,0.86724249105299,2.55527649509205,0.713802706977577,1.01836085076365,5.2292280717591
"Cldn15",0.583012722300381,3.21311558668347,0.687805587344534,1.31322611050646,1.20267244992983,0.52276276155884,0.687805587344534,0.451574009690561,0.447319155308539,3.21311558668347
"Clec10a",1.84496003806607,3.81379956534947,1.01542478297431,3.18606573854742,1.55277080234274,3.87900514085733,1.01542478297431,4.57234217934407,0.894800182789378,3.81379956534947
"Clec12a",0.788366517884935,6.33122812862611,0.100324285942594,3.1225477241911,1.53475358539006,2.20009058895908,0.100324285942594,2.13511698088647,1.09878421172164,6.33122812862611
"Clec1b",1.05675256427323,6.32462115775804,0.259979428540205,3.40013799350363,1.87292401736287,2.10469893920473,0.259979428540205,2.38997912119544,1.68784547601905,6.32462115775804
"Clec2d",1.40265749266581,3.31915803703723,1.77748071523157,1.67359359303685,1.95675564692607,1.07670040868223,1.77748071523157,1.22452709399037,0.566908947892235,3.31915803703723
"Clec2g",0.276493262036704,4.21284205942599,0.0133074398380027,1.73688985564472,0.981147196476178,0.798912940696455,0.0133074398380027,1.0572019462325,0.0765631431581062,4.21284205942599
"Clec2i",0.756722634683216,7.41248930069484,0.171533337317974,3.34869035300644,1.9252094041196,1.70323818499042,0.171533337317974,2.2709842466539,0.578138732941078,7.41248930069484
"Clec4a1",1.89100508405412,6.23658022374984,0.541550151635532,4.4297703810753,1.99684546356912,4.31592850269769,0.541550151635532,5.04854562695372,1.88043024334665,6.23658022374984
"Clec4b1",0.0433201029919751,2.96109067063467,0.00909474384102871,0.985070594637396,0.69693953903395,0.0694732586532301,0.00909474384102871,0.0926310115376402,0.0799780183598268,2.96109067063467
"Clec4d",2.14844105439205,4.52348609023322,0.188661983224955,4.60544931536362,1.16034693244583,6.35010303714487,0.188661983224955,7.87297754334673,0.76637866691429,4.52348609023322
"Clec4e",1.90183461969396,6.12211255076964,0.220892645245322,4.69149570079767,1.59235437202723,5.39057900769977,0.220892645245322,6.51310181222985,1.07495151710707,6.12211255076964
"Clec7a",2.90334338188048,8.55626045705544,0.35245690325192,6.90190563667265,2.80220752211708,6.71454016821419,0.35245690325192,7.15670467039502,4.94179197582302,8.55626045705544
"Clu",4.59898911013534,7.65638507278022,6.64408530313207,3.76496617958972,6.62572886850098,0.936327251282872,6.64408530313207,0.127128703108652,4.2389522581765,7.65638507278022
"Cmpk2",2.62684323274267,6.78465119492542,2.6464415145755,3.90900972432106,3.4865782007344,2.86120204712963,2.6464415145755,3.35756165526632,1.69510593658238,6.78465119492542
"Cnn2",4.2153124422254,9.40918957107952,3.56257233719992,6.4095466368896,5.02964601146483,5.22206833235078,3.56257233719992,5.60808383749959,4.3716590619677,9.40918957107952
"Crip1",5.13003479943813,9.26971488405485,2.66720203050047,8.57866349870131,4.18518569146415,10.315669899252,2.66720203050047,12.0322978084578,3.74325094163995,9.26971488405485
"Crybg1",0.11464764881566,2.69547273454736,0.0822749388691109,0.949481609310048,0.698177270586264,0.122956867528814,0.0822749388691109,0.152555958052567,0.15980126558171,2.69547273454736
"Csf2ra",5.66662868451037,9.83535943427295,4.50459772425651,7.98613413403331,6.0438550313601,7.23471294927523,4.50459772425651,7.99654945971182,6.12441044297945,9.83535943427295
"Ctse",0.467782002576433,3.76820603610638,0.38623905604055,1.57051459127344,1.27235901619985,0.317960236068264,0.38623905604055,0.393831985247217,0.784842273671967,3.76820603610638
