"","other","monocytes","mouse_FVN_Swiss","mouse_C57BL6","No_data","5_months","cerebral_cortex","peritoneum","brain","blood"
"1810021B22Rik",0.524599037386386,0.460525264195103,0.430339473626566,0.587053101553952,0.647760934119993,0.145857713124414,0.430339473626566,0.194476950832551,1.18467231977848,0.460525264195103
"2010013B24Rik",0.955753052187436,3.79448180917539,0.389958128772053,2.33792634673463,1.83323453622992,0.316884444188082,0.389958128772053,0.196838585950838,3.45067619723442,3.79448180917539
"2310047D07Rik",0.423315433262691,0.732517742380295,0.327680292140673,0.603621903343709,0.647521570157671,0,0.327680292140673,0,1.19907234831957,0.732517742380295
"2610042L04Rik",0.394282641801834,0.0294334176498246,0.250428344476246,0.406139769414221,0.451407058923508,0.00915972962222486,0.250428344476246,0,1.27021384447568,0.0294334176498246
"2610203C22Rik",0.242780171567806,0.372184962118829,0.132036663783213,0.38011973792652,0.320845207543813,0.108979316728176,0.132036663783213,0.0741947272065661,0.755164526598155,0.372184962118829
"2610528A11Rik",1.07093090909482,0.79831100855619,0.694935611383885,1.31473307567357,1.04896744266758,0.960943003933108,0.694935611383885,0.425216215210356,2.89857537534681,0.79831100855619
"3830403N18Rik",0.741735754553349,0.461182504390193,0.106388805254488,1.20999144451387,0.594544551720737,0.971165780991062,0.106388805254488,0.763396414375504,2.49471442080357,0.461182504390193
"4632427E13Rik",1.95749296979069,6.06604997450434,1.54838618858327,3.59938546732019,3.40013834269781,0.558066322242125,1.54838618858327,0.477189907069389,4.87935563243701,6.06604997450434
"4833411C07Rik",0.711192361072762,0.993399054539417,0.294560774511847,1.16393459102189,0.936415817265266,0.268207039960036,0.294560774511847,0.357609386613382,2.30206037279458,0.993399054539417
"4833413E03Rik",0.247062584006939,0.805844291972956,0.109273143597253,0.542247628104794,0.463899366365375,0,0.109273143597253,0,0.929348117962384,0.805844291972956
"4833427F10Rik",0.3114069557735,0.279499492514011,0.153399144654693,0.439692708233866,0.364412185902749,0.145700408380884,0.153399144654693,0.165726420428944,0.928645469319626,0.279499492514011
"4833445I07Rik",1.99945630096985,2.84817686675986,2.00899284155295,2.25633700476902,2.65410659195517,0.729618354378983,2.00899284155295,0.776282385972702,3.44056268533377,2.84817686675986
"4921536K21Rik",0.99678575692601,0.486408415638334,0.867917615832079,0.950052461230801,1.12134347087215,0.335266205269339,0.867917615832079,0.289014353356635,2.20694223627227,0.486408415638334
"4930404I05Rik",0.581235279697139,2.03420478741206,0.187782949058516,1.37955904016685,1.06442947641211,0.160557181052795,0.187782949058516,0.137000787376546,2.21598319626999,2.03420478741206
"4930406D18Rik",0.367398671980388,0.0828037205654652,0.0494221651476171,0.5566921931419,0.399706894303608,0.100679215957207,0.0494221651476171,0,1.69861129748861,0.0828037205654652
"4930430E12Rik",1.83778721243347,1.75224730080748,0.83437194461733,2.68904434938947,1.60893683386627,2.41366330872703,0.83437194461733,2.75000582203145,3.55268763080107,1.75224730080748
"4930447M23Rik",0.843973590758596,0.347724564313575,0.772699058668469,0.751260985573388,0.938295339456652,0.274433140310803,0.772699058668469,0.175940966950957,1.84518142918012,0.347724564313575
"4930481A15Rik",1.21559452476446,3.24785807915565,0.165837951696939,2.76921388694579,1.44319650384064,1.85985380379947,0.165837951696939,1.82199247539894,3.42723538859216,3.24785807915565
"4930483J18Rik",0.221171656630208,0.376796089382681,0.127169975209522,0.352055763108455,0.2963686312817,0.1116452468089,0.127169975209522,0,0.749782352564376,0.376796089382681
"4930507D05Rik",1.21563557647533,0.780368049991535,1.14095432225765,1.14496057188961,1.55876043917459,0,1.14095432225765,0,2.88350578005523,0.780368049991535
"4930519P11Rik",0.533976472210001,0,0.559293359823243,0.344956547982789,0.606791445693183,0,0.559293359823243,0,1.10386095354492,0
"4930532G15Rik",0.539885278164069,2.11725349787148,0.102716642101361,1.4153354033775,0.991935810772428,0.282601450808212,0.102716642101361,0,2.41181979293653,2.11725349787148
"4930537H20Rik",0.316891211839244,0.150928856378299,0.107078448687362,0.448614143515595,0.394405662630573,0,0.107078448687362,0,1.28463640287161,0.150928856378299
"4930567H12Rik",0.294836459001858,0.12459203367219,0.0465307204938255,0.458902597280864,0.348749855664599,0.0401718523482761,0.0465307204938255,0.015071773667352,1.32581014922575,0.12459203367219
"4930578M01Rik",1.06339235383292,1.48696637273182,0.654734941044533,1.55333447092866,1.26686132174308,0.768586453891789,0.654734941044533,0.646235085246902,2.70822183194361,1.48696637273182
"4930589L23Rik",0.369467056603502,0.254411049710116,0.0381991025846263,0.623371514215834,0.396849409031293,0.22225558311871,0.0381991025846263,0.203197186041856,1.49654117253033,0.254411049710116
"4930595D18Rik",0.289574645931412,1.19294656055594,0.0677093316105516,0.766010519282329,0.576010361698311,0.0664838742127678,0.0677093316105516,0.0725502850450362,1.17122675909347,1.19294656055594
"4933406I18Rik",0.645112963586923,0.744400741332803,0.288319198413191,0.988334938659526,0.855359514944196,0.128989808445595,0.288319198413191,0.103252217821255,2.29436840099217,0.744400741332803
"4933406P04Rik",1.41459607315359,2.1970812777494,0.991295130568181,2.02951102435201,1.81671996566055,0.797808621631816,0.991295130568181,0.953705365082832,3.15290756207764,2.1970812777494
"4933424M12Rik",0.756759079956768,1.63717485929164,0.153827883358821,1.55945380802212,0.99184565324072,0.660530865510198,0.153827883358821,0.142109818804897,3.18254554381327,1.63717485929164
"4933429H19Rik",0.43810540175621,0.440570272425118,0.258503774352901,0.59602709781814,0.597976654819584,0,0.258503774352901,0,1.46671644059293,0.440570272425118
"4933433G15Rik",0.869942652866069,0.799356274931091,0.602857767083185,1.08158368482141,1.11389371754782,0.154960738781896,0.602857767083185,0.0742170810328027,2.57265101925806,0.799356274931091
"5033421B08Rik",0.307557605711877,0.161855857242883,0.106522706523194,0.437931346105414,0.377373819996312,0.0244994236365604,0.106522706523194,0.00617321975282732,1.23211658659105,0.161855857242883
"5330439K02Rik",0.888149468668475,0.829940992842636,0.750317673258509,0.99056214095662,1.16951320384873,0.0780188995316185,0.750317673258509,0,2.33985785821855,0.829940992842636
"5830444B04Rik",0.599326261249946,0.756830610223083,0.10694097033329,1.07938349985612,0.582210882288087,0.744833771503269,0.10694097033329,0.616792358952607,1.95704575857339,0.756830610223083
"6030468B19Rik",0.777019418224082,0.733717138624843,0.508361695680872,0.998562963074629,1.02624262010092,0.0645916883132454,0.508361695680872,0,2.46168434321397,0.733717138624843
"6820431F20Rik",2.35991863400112,5.86885574982257,1.36294504004086,4.32881337741055,3.19256391466611,2.2632298095608,1.36294504004086,2.34633434248406,5.16774584691031,5.86885574982257
"8030423J24Rik",0.732254048000779,0.413836226528012,0.277619852668497,1.03055339970629,0.816513409168932,0.30152966636788,0.277619852668497,0,2.88393465253211,0.413836226528012
"8030442B05Rik",0.811349555501541,0.501001821951881,0.686269124315302,0.823811266055231,0.986832015194158,0.134805457878307,0.686269124315302,0.0778846677732377,2.04173262809697,0.501001821951881
"9430060I03Rik",0.560495972773306,0.918289925056964,0.48812060259335,0.73563503176941,0.832391368432905,0.0364048548866931,0.48812060259335,0.0485398065155908,1.37749440878644,0.918289925056964
"9530062K07Rik",1.0913873021975,1.94583189140105,0.736689702480206,1.66876163607624,1.53672660157948,0.400732097149264,0.736689702480206,0.453857013739163,2.84957692755591,1.94583189140105
"9930022D16Rik",0.274351356108857,0.383334779334328,0.109481221718132,0.452670043458702,0.361118303790205,0.10385688950107,0.109481221718132,0.0823538042278178,0.966384794660136,0.383334779334328
"A430078I02Rik",0.383174827272656,0.95044527626764,0.0606945724930227,0.842617065515768,0.624172632946649,0.0749748922910389,0.0606945724930227,0.0413786573815955,1.6962749445249,0.95044527626764
"A730061H03Rik",0.249425664039742,0,0.0997826220603128,0.302417805759324,0.20649439704231,0.211595608257842,0.0997826220603128,0,0.967736978429836,0
"A730071L15Rik",0.437397591951584,0.837198705120504,0.135452440203654,0.826537447596311,0.626907266677054,0.166121682187118,0.135452440203654,0.22149557624949,1.5419264356883,0.837198705120504
"A730091E23Rik",0.379401724394263,0.713857703121686,0.144311770699473,0.689622927229524,0.56600142113768,0.0752875450545044,0.144311770699473,0.100383393406006,1.37247559192558,0.713857703121686
"A830008E24Rik",0.648715153403238,0.45973483319389,0.286777278062775,0.906354444260723,0.767499852922407,0.203944529594681,0.286777278062775,0.0893265180785336,2.33340756674618,0.45973483319389
"A930007I19Rik",0.949329455512263,0.949031055019536,0.719125227739453,1.15066490465949,1.11811817596173,0.484973973968275,0.719125227739453,0.550033792282779,2.07305608915151,0.949031055019536
"AC101945.2",1.02787073347546,0.243012441959876,0.687715037244552,1.08023875157889,0.985270003874074,0.65448630768204,0.687715037244552,0.140891700099364,3.04468152297333,0.243012441959876
"AC107369.1",0.065743728519716,0.245900950400014,0,0.179568622812061,0.130595362045135,0,0,0,0.32871864259858,0.245900950400014
"AC113595.1",0.907028503012297,2.57629002583385,0.141598400291149,2.09842406877504,1.32409573875599,0.803382056480608,0.141598400291149,0.707855287514918,3.28924064922837,2.57629002583385
"AC118250.2",0.0972312289454116,0.383696282091546,0,0.271828883380814,0.197693733367865,0,0,0,0.486156144727058,0.383696282091546
"AC118646.2",0.534482640598375,1.56290817565499,0.132098442745692,1.20795179342466,0.96257304060156,0,0.132098442745692,0,2.30253756330394,1.56290817565499
"AC123665.2",0.0922839700378712,0.375727585114472,0,0.261608573532446,0.0853926329805618,0.288387406368347,0,0,0.461419850189356,0.375727585114472
"AC123724.1",2.13950775617795,1.14086149982993,2.17720963385861,1.79444165809861,2.34613520968596,0.947128348813401,2.17720963385861,1.03801056703566,3.35573912564285,1.14086149982993
"AC126028.2",0.464928281571643,0.13266306282966,0.192224471731225,0.599711234325139,0.423841445856926,0.370251318073375,0.192224471731225,0.335485240694048,1.38383059817793,0.13266306282966
"AC127578.1",0.210224193538616,0,0.1179346277932,0.225282503085038,0.0750493085956727,0.450565006170076,0.1179346277932,0,0.720904009872122,0
"AC129931.1",0.557520496529708,0.344220865521828,0.388471002000984,0.638782669552379,0.659897003577733,0.142672832767715,0.388471002000984,0.0539098531597842,1.63519185325404,0.344220865521828
"AC130815.1",0.370408938203699,0.471828672150794,0.210672667073665,0.541871842300945,0.528153037083929,0,0.210672667073665,0,1.26216122321223,0.471828672150794
"AC131747.1",0.40361939840068,0,0.20414224598168,0.452030844767092,0.386884503219502,0.197378236148493,0.20414224598168,0,1.44649870325469,0
"AC133654.1",0.250759665056563,0.421501379370914,0.0275157817255872,0.499454848694401,0.366102937551818,0.0402792371410817,0.0275157817255872,0.0200632816563265,1.15267819846358,0.421501379370914
"AC138177.1",0.5090952320926,0,0.486890832947943,0.369431821315237,0.578517309196136,0,0.486890832947943,0,1.18218182820876,0
"AC138177.5",0.759166300386564,1.45239251061636,0.675672290633612,1.04885674961721,1.16597177504603,0.0737176264666529,0.675672290633612,0,1.90394908815871,1.45239251061636
"AC138604.1",0.12850882195655,0.309876438522658,0.0136556476534751,0.285682729648649,0.216459215523956,0,0.0136556476534751,0,0.60430829635302,0.309876438522658
"AC140426.1",0.540311760182173,0,0.0127327771748577,0.833095945256644,0.284604940014106,0.905810665530499,0.0127327771748577,0,2.66590702482126,0
"AC147545.1",0.473813670776206,0,0,0.740333860587821,0.189238087546413,0.960262980423006,0,0.71238470660647,1.51420670595326,0
"AC152827.1",1.83775247462884,2.31872162116815,1.84199775973265,1.98434070845655,2.48432363895214,0.360287489326852,1.84199775973265,0.24849264813456,3.73297746813133,2.31872162116815
"AC154239.2",0.235942509988147,0,0.131307139857498,0.253766424481169,0.268116488622895,0,0.131307139857498,0,0.812052558339742,0
"AC154838.1",0.093184558729744,0.236484560722536,0.0203676402521624,0.201680613020375,0.159638035084376,0,0.0203676402521624,0,0.408893400942665,0.236484560722536
"AC160411.1",0.399946067374953,0.967088388840333,0.203205798846356,0.749325777795407,0.649390918256411,0.0684366783668068,0.203205798846356,0.0912489044890757,1.32125541471808,0.967088388840333
"AC160562.1",0.816581127991531,0.443169361378577,0.375131692238321,1.08615820720904,0.950299340231641,0.215473690198132,0.375131692238321,0.0430313736303775,2.9808992533339,0.443169361378577
"AC161172.2",0.26162905711916,0,0.246608364576689,0.193013082744085,0.297305746726318,0,0.246608364576689,0,0.617641864781071,0
"AC161199.1",0.543856284527052,0.655719918413616,0.391350305239336,0.712256401993354,0.759062988277583,0.0219526203921915,0.391350305239336,0,1.62350056796512,0.655719918413616
"AC163291.1",0.38390934806872,0,0.155309689603425,0.463962377954378,0.436260622805364,0,0.155309689603425,0,1.48467960945401,0
"AC163295.1",0.292229342191391,0.246439977285102,0.0340743635484684,0.503805771970733,0.341436280316944,0.128291909279689,0.0340743635484684,0.171055879039585,1.16047143817374,0.246439977285102
"AC164069.1",0.348385142923692,0.075066597584033,0.1099500468184,0.471603806597179,0.368123381245537,0.123280896701331,0.1099500468184,0.063969213518841,1.35730252730433,0.075066597584033
"AC192088.1",0.22055705473953,0,0,0.344620398030516,0.128257711303743,0.336532089975739,0,0.448709453300985,0.564333929736468,0
"AI463229",0.286069092862676,0.837231100309205,0.0568649681502509,0.658860829313088,0.446904339676754,0.188248418778042,0.0568649681502509,0.141920630406596,1.10081879700476,0.837231100309205
"AL591952.3",0.726749675410847,1.81161252085284,0.648073920242348,1.13461060038391,1.23758202225161,0,0.648073920242348,0,1.81914140037566,1.81161252085284
"Abca9",1.99998339764599,4.36804551968116,1.23357675111851,3.41060862649354,2.70903492185235,1.53013053235049,1.23357675111851,1.6454871217993,4.57131753893899,4.36804551968116
"Abcb1b",1.3323893540756,2.04303320298544,0.837160348290605,1.98779093692179,1.50837647462738,1.29257717812685,0.837160348290605,1.39095602980361,2.64875055939996,2.04303320298544
"Abcc3",2.20441630274165,1.46736501406558,1.08338755915567,2.95498792566811,1.88574575752529,2.62010324666411,1.08338755915567,2.54310696415277,4.93686799108906,1.46736501406558
"Abhd15",1.55837138851159,3.55364994691536,0.922038527756649,2.73868719117334,2.24742759403446,0.910515922326055,0.922038527756649,0.334476544039956,4.80877721199139,3.55364994691536
"Abi3",1.21123942215652,4.61874035600068,0.849344181258811,2.59274179976831,2.4029792962836,0.0636428519596561,0.849344181258811,0,3.67803340325792,4.61874035600068
"Adam3",0.515980565243945,0.30636030115654,0.0461507604520007,0.861575311909581,0.468028803471143,0.516835245064521,0.0461507604520007,0.0770325350034301,2.35824165495,0.30636030115654
"Adap2",1.35697661941718,3.40741671775803,1.02474174358101,2.28844466650535,2.29608938657592,0.055941571193696,1.02474174358101,0.0243651442061912,3.88636804201166,3.40741671775803
"Adrb2",5.46996759223515,9.20596596261415,3.61405729194628,8.26138859573135,6.0278835007282,6.27069782536614,3.61405729194628,6.09201501766689,9.92005952252589,9.20596596261415
"Adtrp",0.245971306693783,0.469273073834318,0.0666246132356926,0.472681465701029,0.319272313079246,0.183957143596594,0.0666246132356926,0.0896674026258943,0.935706733257901,0.469273073834318
"Agmo",0.916961701065498,0.622814684643446,0.409535489049949,1.26903869394721,0.927585885993383,0.703903307250031,0.409535489049949,0.623849676923864,2.689489523679,0.622814684643446
"Aif1",4.2906591405822,6.55143304030808,3.24552710605161,5.91164151446079,4.83249668580451,4.2135895785495,3.24552710605161,2.9804984845659,8.78922162448739,6.55143304030808
"Akr1b10",3.60697072273534,4.17933513190085,2.94621595054378,4.36399502626717,3.74749512406175,3.57825637481613,2.94621595054378,3.373343550265,5.7374366918361,4.17933513190085
"Ano7",0.436397531623322,0.149951312645138,0.124563632415374,0.619737749999594,0.410978958206242,0.327269721658928,0.124563632415374,0.249989739951212,1.53322179941211,0.149951312645138
"Anxa3",3.36905690575465,3.81321039295427,1.55766303331931,5.09282450888546,2.81927742034488,5.15854642013127,1.55766303331931,5.25552400408606,6.17719923057592,3.81321039295427
"Arhgap22",0.815802896842952,0.359566691874436,0.5276243812996,0.925385283890724,0.951473703224856,0.157560551187395,0.5276243812996,0.0673396012367138,2.52085869509183,0.359566691874436
"Arid3b",0.174974824763818,0.293119250047133,0.0383393915952134,0.331450961687382,0.260363382026431,0.0139965580937042,0.0383393915952134,0.0133458182913648,0.751508845402853,0.293119250047133
"Asb10",1.12569398746915,0,0.641784727142109,1.1973352191712,0.930016316707548,0.960248839895341,0.641784727142109,0.141717460922709,3.6614117482406,0
"Asb2",1.20159574350326,0.620167157413559,0.81825076086521,1.35532617015852,1.24599676036492,0.716100080827622,0.81825076086521,0.0419992676725355,3.66647746588666,0.620167157413559
"Ass-ps1",0.0615044780911344,0.247280228547394,0,0.173375818438458,0.126091504318879,0,0,0,0.307522390455672,0.247280228547394
"Atp8a2",0.633176320819598,0.294007134909917,0.439855363829089,0.696341787589518,0.728326887676281,0.15953152077017,0.439855363829089,0.113516882721296,1.79806632611098,0.294007134909917
"B3galnt1",2.47481700654259,0.407399292409225,2.08298238459841,2.17160426507706,2.23904599592217,1.83105121441538,2.08298238459841,1.45927755871438,4.79060128538013,0.407399292409225
"B4galt4",2.62466954956783,2.26631763380968,2.59658725555556,2.53725658315415,2.96621582117826,1.4614473552903,2.59658725555556,0.622101452686676,5.10638168905958,2.26631763380968
"B930036N10Rik",1.21664782560466,3.81514830839946,0.509706635618188,2.64725276771621,2.00493965381666,0.672908099768432,0.509706635618188,0.422195218419355,4.14942628618917,3.81514830839946
"BC018473",0.514038483739398,1.30171821925619,0.0725521723528252,1.14648892355165,0.871154181038191,0.0242701508657146,0.0725521723528252,0,2.36704633610908,1.30171821925619
"BC024063",0.701984757397494,0.547308337485968,0.555521357288638,0.78180385127039,0.858295257249141,0.175458120360758,0.555521357288638,0.197373487429692,1.71761580166365,0.547308337485968
"BC043934",1.9849994496326,2.62003091687637,1.45054077002256,2.65109812780505,2.18315706214092,1.83696068226208,1.45054077002256,1.8013478585605,3.7018656618272,2.62003091687637
"BC049715",0.480955200682267,1.03505910138361,0.15053519855163,0.943230171515743,0.71223344999334,0.191254953015152,0.15053519855163,0.255006604020203,1.67726952264253,1.03505910138361
"BC106175",0.717863936228882,0.196724624133868,0.430544053608891,0.806412798491682,0.860464614835972,0,0.430544053608891,0,2.38379633103951,0.196724624133868
"Bbs9",0.663111566364888,0.940866374360054,0.536304019944223,0.860866546981459,0.87237906117633,0.261222710630399,0.536304019944223,0.191470854252036,1.58414155087817,0.940866374360054
"Bcl2a1b",0.570677752081328,0.375883533216094,0.254138210185778,0.786776657844548,0.726466920716943,0.0205111515426138,0.254138210185778,0,2.14180177188646,0.375883533216094
"Bco2",1.38146845625256,2.06539845001314,1.13752890774232,1.80864368424921,2.01832260407149,0.0575757958508676,1.13752890774232,0.055170244403538,3.65605704630008,2.06539845001314
"Best1",1.16602488519783,1.34764082205055,0.799982047800052,1.54306734818735,1.47188009366957,0.43843302243348,0.799982047800052,0.383594413203225,3.12986139630512,1.34764082205055
"Blnk",1.86541708074951,2.12085299781859,1.10382658727347,2.61163248662513,2.05626726148879,1.50022653188467,1.10382658727347,1.14544752494932,4.86183392944265,2.12085299781859
"Bloc1s6os",0.3321567544354,1.33799559065529,0.052411243873071,0.891258712496152,0.633738623664445,0.131455886692955,0.052411243873071,0.175274515590607,1.30370287062367,1.33799559065529
"Bmp2k",2.16387186229976,3.30846914242656,1.75803936963385,2.87666194342205,2.65407466215893,1.53118746276629,1.75803936963385,1.61235916877734,3.9620180739912,3.30846914242656
"Btg2",7.82955489734983,9.201581951919,7.69314107850806,8.37767544338925,8.74639034442227,6.16577432700635,7.69314107850806,6.20482800234662,10.1611858641107,9.201581951919
"C1qb",7.93807150076073,4.5443788893399,4.43391175514512,9.94368233710537,5.68357714388361,12.0168731000348,4.43391175514512,12.0287157433982,12.8409456973195,4.5443788893399
"C230072F16Rik",0.242709556339012,0.533450034891335,0.119919226126402,0.441007494822647,0.372190913213495,0.0683486240293874,0.119919226126402,0.0843421541991337,0.776563363502175,0.533450034891335
"C3ar1",4.82306570201368,3.49748536590612,2.22200376016766,6.68475104609534,3.53287033984123,7.54261523792069,2.22200376016766,7.87782817089057,8.44032417653026,3.49748536590612
"C5ar2",1.99336945315519,4.26550338429574,0.764456903768163,3.77870978735027,2.27257742500881,2.64563123752059,0.764456903768163,1.79682088223352,5.67018287654489,4.26550338429574
"C730034F03Rik",1.4936939189362,3.78030706008029,1.45553961189933,2.241645544201,2.47564835972181,0.222452419990835,1.45553961189933,0,3.3929586813629,3.78030706008029
"CT009713.2",0.200524112695326,0.67787925924205,0.00927554307293918,0.517040094410766,0.38193177789061,0,0.00927554307293918,0,0.976649042872402,0.67787925924205
"Cables1",1.70555942203897,0.544840464739764,1.66093313766466,1.38188274671049,1.84265935454968,0.603085259322529,1.66093313766466,0.332569118129776,3.47810138297807,0.544840464739764
"Cacnb2",0.48121005789171,0.574054487020048,0.307834606267977,0.661927462165082,0.642946237960958,0.0944633309064886,0.307834606267977,0.0789682868368643,1.44935144770398,0.574054487020048
"Calm2",6.9093642438088,7.64563665741303,6.91630031499003,7.13338031077656,7.52980231859756,5.66332979664237,6.91630031499003,5.56770881703452,8.49992975663053,7.64563665741303
"Capn3",1.59384050888998,1.37879359241109,1.19652518998799,1.87428925152957,1.83179402742575,0.805064010117302,1.19652518998799,0.0453908017842339,4.56446305034246,1.37879359241109
"Card6",1.69937602553206,4.1619439350364,1.12910729487837,2.96791363657415,2.4010389554258,1.30890791176451,1.12910729487837,0.945986986031712,4.20019531876283,4.1619439350364
"Casp4",1.80925668556397,4.91190677244371,0.946643992628757,3.5336209440322,2.57109652100603,1.65335344239814,0.946643992628757,1.89706789988636,4.11919876859571,4.91190677244371
"Ccdc153",0.359107793325614,0,0.150488994903626,0.429428056530598,0.209560860276465,0.545919488382265,0.150488994903626,0.075399229955444,1.28369070495138,0
"Ccdc162",0.32162705847671,0.432239129520939,0.186193536399228,0.474697662495829,0.413724669014116,0.137491173901488,0.186193536399228,0.0346599016724298,1.0452015084588,0.432239129520939
"Ccl12",2.99326368191104,2.07779547782356,1.93907226827237,3.62959735506755,3.09994010975331,2.12773587779012,1.93907226827237,0.416552842746033,9.03705264709735,2.07779547782356
"Ccl4",5.4537510009193,4.84476547627484,4.71752420531427,5.9076414706223,5.78192346033235,4.17066078463061,4.71752420531427,2.47051869221326,11.0950647990606,4.84476547627484
"Ccl8",0.81596991177739,1.33070259288255,0.427477146870231,1.31675504391652,0.761769616822583,1.28672864859383,0.427477146870231,0,2.8829135476503,1.33070259288255
"Ccr1l1",0.851236112405154,0.919160729484498,0.639462948038117,1.05776407406361,1.1762139298887,0,0.639462948038117,0,2.46568430751904,0.919160729484498
"Ccr5",3.41595049434583,2.24798132184842,1.4348026036759,4.78446453227658,2.49868143739606,5.20845966814682,1.4348026036759,4.6846944021105,7.44067189890404,2.24798132184842
"Cd164",7.32706635671949,6.10105116265227,6.54759826609146,7.62597118787301,6.93981689606279,7.62574287723342,6.54759826609146,7.34542043139099,9.48755212087219,6.10105116265227
"Cd300c2",4.09439805260361,7.93317576972027,2.6306235946124,6.57481873994487,4.82892464695741,4.47368599132857,2.6306235946124,3.08626014430075,9.40273202494242,7.93317576972027
"Cd33",3.77562209128299,6.03569012506368,1.81763687107975,6.19513041951728,3.67506333903666,5.46470118107331,1.81763687107975,5.28373204127203,7.4482487678652,6.03569012506368
