"","No_data","5_months"
"0610025J13Rik",0.329884023592259,0.0328455168054636
"0610039K10Rik",0.947382907955712,0.532115341759036
"0610040J01Rik",2.63208220791194,1.46398021927429
"1600017P15Rik",0.977512675946912,0
"1700001C19Rik",0.506362724518376,0.345261667523909
"1700008N11Rik",0.330378111540777,0
"1700009J07Rik",0.579387287256935,0.0587117017839303
"1700011L22Rik",0.547604572312383,0.162370837234835
"1700013A02Rik",0.2148849747278,0
"1700016G22Rik",0.450313310179699,0
"1700016J18Rik",0.200510142530247,0.775141103877905
"1700017B05Rik",4.88783142962874,5.17084052255263
"1700017J07Rik",0.500564817163783,0
"1700020N01Rik",0.623666557558417,0.101659756903439
"1700030C10Rik",0.34022871760741,0.491280954518352
"1700031P21Rik",0.254970612630626,0
"1700037F03Rik",0.485918424703275,0.0315156165784886
"1700040L08Rik",0.347826307317139,0.135919687878762
"1700041I07Rik",0.267664148230289,0.0573380729381313
"1700064M15Rik",1.05756870408863,0.407847766733953
"1700066B19Rik",0.429360998569898,0.212424033748019
"1700095K22Rik",0.703344681909851,0.167667665286791
"1700112J05Rik",0.1994406989642,0.220523757704344
"1700116B05Rik",0.107349949295262,0.735179271828426
"1700122E12Rik",1.09030950896411,0.317897743584174
"1700124M09Rik",0.318646887629902,0
"1700125G22Rik",0.291053870075882,0.201662011692326
"1810011H11Rik",1.46674302233546,3.25217311336707
"1810021B22Rik",0.647760934119993,0.145857713124414
"2010013B24Rik",1.83323453622992,0.316884444188082
"2310047D07Rik",0.647521570157671,0
"2610042L04Rik",0.451407058923508,0.00915972962222486
"2610203C22Rik",0.320845207543813,0.108979316728176
"2610528A11Rik",1.04896744266758,0.960943003933108
"3830403N18Rik",0.594544551720737,0.971165780991062
"4632427E13Rik",3.40013834269781,0.558066322242125
"4833411C07Rik",0.936415817265266,0.268207039960036
"4833413E03Rik",0.463899366365375,0
"4833427F10Rik",0.364412185902749,0.145700408380884
"4833445I07Rik",2.65410659195517,0.729618354378983
"4921536K21Rik",1.12134347087215,0.335266205269339
"4930404I05Rik",1.06442947641211,0.160557181052795
"4930406D18Rik",0.399706894303608,0.100679215957207
"4930430E12Rik",1.60893683386627,2.41366330872703
"4930447M23Rik",0.938295339456652,0.274433140310803
"4930481A15Rik",1.44319650384064,1.85985380379947
"4930483J18Rik",0.2963686312817,0.1116452468089
"4930507D05Rik",1.55876043917459,0
"4930519P11Rik",0.606791445693183,0
"4930532G15Rik",0.991935810772428,0.282601450808212
"4930537H20Rik",0.394405662630573,0
"4930567H12Rik",0.348749855664599,0.0401718523482761
"4930578M01Rik",1.26686132174308,0.768586453891789
"4930589L23Rik",0.396849409031293,0.22225558311871
"4930595D18Rik",0.576010361698311,0.0664838742127678
"4933406I18Rik",0.855359514944196,0.128989808445595
"4933406P04Rik",1.81671996566055,0.797808621631816
"4933424M12Rik",0.99184565324072,0.660530865510198
"4933429H19Rik",0.597976654819584,0
"4933433G15Rik",1.11389371754782,0.154960738781896
"5033421B08Rik",0.377373819996312,0.0244994236365604
"5330439K02Rik",1.16951320384873,0.0780188995316185
"5830444B04Rik",0.582210882288087,0.744833771503269
"6030468B19Rik",1.02624262010092,0.0645916883132454
"6820431F20Rik",3.19256391466611,2.2632298095608
"8030423J24Rik",0.816513409168932,0.30152966636788
"8030442B05Rik",0.986832015194158,0.134805457878307
"9430060I03Rik",0.832391368432905,0.0364048548866931
"9530062K07Rik",1.53672660157948,0.400732097149264
"9930022D16Rik",0.361118303790205,0.10385688950107
"A430078I02Rik",0.624172632946649,0.0749748922910389
"A730061H03Rik",0.20649439704231,0.211595608257842
"A730071L15Rik",0.626907266677054,0.166121682187118
"A730091E23Rik",0.56600142113768,0.0752875450545044
"A830008E24Rik",0.767499852922407,0.203944529594681
"A930007I19Rik",1.11811817596173,0.484973973968275
"AC101945.2",0.985270003874074,0.65448630768204
"AC107369.1",0.130595362045135,0
"AC113595.1",1.32409573875599,0.803382056480608
"AC118250.2",0.197693733367865,0
"AC118646.2",0.96257304060156,0
"AC123665.2",0.0853926329805618,0.288387406368347
"AC123724.1",2.34613520968596,0.947128348813401
"AC126028.2",0.423841445856926,0.370251318073375
"AC127578.1",0.0750493085956727,0.450565006170076
"AC129931.1",0.659897003577733,0.142672832767715
"AC130815.1",0.528153037083929,0
"AC131747.1",0.386884503219502,0.197378236148493
"AC133654.1",0.366102937551818,0.0402792371410817
"AC138177.1",0.578517309196136,0
"AC138177.5",1.16597177504603,0.0737176264666529
"AC138604.1",0.216459215523956,0
"AC140426.1",0.284604940014106,0.905810665530499
"AC147545.1",0.189238087546413,0.960262980423006
"AC152827.1",2.48432363895214,0.360287489326852
"AC154239.2",0.268116488622895,0
"AC154838.1",0.159638035084376,0
"AC160411.1",0.649390918256411,0.0684366783668068
"AC160562.1",0.950299340231641,0.215473690198132
"AC161172.2",0.297305746726318,0
"AC161199.1",0.759062988277583,0.0219526203921915
"AC163291.1",0.436260622805364,0
"AC163295.1",0.341436280316944,0.128291909279689
"AC164069.1",0.368123381245537,0.123280896701331
"AC192088.1",0.128257711303743,0.336532089975739
"AI463229",0.446904339676754,0.188248418778042
"AL591952.3",1.23758202225161,0
"Abca9",2.70903492185235,1.53013053235049
"Abcb1b",1.50837647462738,1.29257717812685
"Abcc3",1.88574575752529,2.62010324666411
"Abhd15",2.24742759403446,0.910515922326055
"Abi3",2.4029792962836,0.0636428519596561
"Adam3",0.468028803471143,0.516835245064521
"Adap2",2.29608938657592,0.055941571193696
"Adrb2",6.0278835007282,6.27069782536614
"Adtrp",0.319272313079246,0.183957143596594
"Agmo",0.927585885993383,0.703903307250031
"Aif1",4.83249668580451,4.2135895785495
"Akr1b10",3.74749512406175,3.57825637481613
"Ano7",0.410978958206242,0.327269721658928
"Anxa3",2.81927742034488,5.15854642013127
"Arhgap22",0.951473703224856,0.157560551187395
"Arid3b",0.260363382026431,0.0139965580937042
"Asb10",0.930016316707548,0.960248839895341
"Asb2",1.24599676036492,0.716100080827622
"Ass-ps1",0.126091504318879,0
"Atp8a2",0.728326887676281,0.15953152077017
"B3galnt1",2.23904599592217,1.83105121441538
"B4galt4",2.96621582117826,1.4614473552903
"B930036N10Rik",2.00493965381666,0.672908099768432
"BC018473",0.871154181038191,0.0242701508657146
"BC024063",0.858295257249141,0.175458120360758
"BC043934",2.18315706214092,1.83696068226208
"BC049715",0.71223344999334,0.191254953015152
"BC106175",0.860464614835972,0
"Bbs9",0.87237906117633,0.261222710630399
"Bcl2a1b",0.726466920716943,0.0205111515426138
"Bco2",2.01832260407149,0.0575757958508676
"Best1",1.47188009366957,0.43843302243348
"Blnk",2.05626726148879,1.50022653188467
"Bloc1s6os",0.633738623664445,0.131455886692955
