"","other","monocytes"
"3110043O21Rik",3.01387054654908,4.0248978038042
"3110045C21Rik",0.699855833023144,1.50390969229606
"3110056K07Rik",2.01977054033105,3.23126725912591
"3110062M04Rik",2.17898815056315,2.29071838054733
"3110067C02Rik",0.324065115575359,0.437477865485023
"3110070M22Rik",2.3407807482645,1.68381324958375
"3110079O15Rik",0.491471570258105,0.412338497132139
"3110082I17Rik",1.26643401003001,3.12315931673094
"3110082J24Rik",1.20894104252312,0.493242978729082
"3110083C13Rik",0.513035705616258,0.989462116252408
"3110099E03Rik",0.191751639966821,0.359002849596228
"3300002P13Rik",1.24886628672893,0
"3300005D01Rik",0.445675936555951,0.997986599691955
"3632451O06Rik",0.898764366005837,0.229780757975477
"3732407C23Rik",0.139468859011031,0.579773684108762
"3830403N18Rik",0.741735754553349,0.461182504390193
"3830408C21Rik",0.660790662539442,0.863958233432865
"3830432H09Rik",0.317377494592013,0.295234100123224
"3930402G23Rik",0.535840208470599,0.286664373631588
"4430402I18Rik",0.384619789438043,0.542416505306951
"4631405K08Rik",0.131324147454229,0.380705512370885
"4631422I05Rik",0.0801820333868664,0.654032490432544
"4632404H12Rik",2.69684837958957,3.15083166552581
"4632415L05Rik",3.99755807455594,3.94555361077742
"4632427E13Rik",1.95749296979069,6.06604997450434
"4632428C04Rik",0.352713159226989,2.23719989499241
"4632432E15Rik",0.132110931944305,3.17320685147717
"4732414G09Rik",0.273158153458176,0.229848844032516
"4732416N19Rik",1.27775099507032,1.79714841844135
"4732465J04Rik",0.0351251645242411,2.66870855248121
"4732487G21Rik",1.69994252372245,2.85854068142703
"4732490B19Rik",0.0915855200347971,1.01418420726468
"4732491K20Rik",1.3714888146867,0.588967849619047
"4732496C06Rik",1.93247777764064,3.84341135252651
"4831440E17Rik",1.17601311746946,1.47712341126089
"4833403J16Rik",1.05022118526373,0.955032209144404
"4833411C07Rik",0.711192361072762,0.993399054539417
"4833413E03Rik",0.247062584006939,0.805844291972956
"4833417C18Rik",1.86582518017898,3.48459505611292
"4833418N02Rik",1.09445018881049,2.50326631494778
"4833420G17Rik",3.35321994465889,5.17678537364124
"4833422C13Rik",0.981372652136051,0.502609032223255
"4833427F10Rik",0.3114069557735,0.279499492514011
"4833439L19Rik",4.5678601486155,6.33823473882698
"4833445I07Rik",1.99945630096985,2.84817686675986
"4921501I09Rik",0.258799531530632,1.56576004436265
"4921504A21Rik",0.505797847434757,0.325579659585004
"4921507G05Rik",0.422297866084446,1.0810631877612
"4921517D22Rik",0.201455131401831,0
"4921522P10Rik",0.219357666005192,0.932469840693909
"4921524J17Rik",2.12040369495224,2.75301759609187
"4921527H02Rik",0.229042182688345,1.70594335500439
"4921530L21Rik",0.292663008513338,0.493820130309966
"4921531C22Rik",2.84152069545731,3.84058145959331
"4921536K21Rik",0.99678575692601,0.486408415638334
"4922502N22Rik",0.0413131503249977,0.727895534994044
"4930402H24Rik",2.10065258838176,2.05008997991355
"4930403P22Rik",0.754188355939772,4.94346810128384
"4930404I05Rik",0.581235279697139,2.03420478741206
"4930406D18Rik",0.367398671980388,0.0828037205654652
"4930412L05Rik",0.411146422713767,0.189828082310621
"4930421C12Rik",0.210883053118351,0.321610109645324
"4930422M22Rik",0.576043982600798,1.39353598685295
"4930423D22Rik",0.517260963973395,1.10272082053175
"4930426I24Rik",1.11736073558997,0.370032615593
"4930426L09Rik",0.882736034016961,0.802439736942866
"4930428D20Rik",0.0682226316455896,0.716324229266472
"4930429F24Rik",0.398212289164166,1.10005986127244
"4930429H19Rik",0.767515168415862,0.219336169658196
"4930430E12Rik",1.83778721243347,1.75224730080748
"4930430F08Rik",1.2714796416248,1.44023372410121
"4930431P19Rik",1.4374494409511,1.99889149887719
"4930432E11Rik",0.387573177912694,0.253369750278065
"4930432K21Rik",0.579782118490612,1.09142267748548
"4930435E12Rik",0.212066970536777,0.316465561346609
"4930435F18Rik",0.1804009016637,2.36615137856384
"4930438A08Rik",0.0638749015341243,2.11218250752946
"4930439D14Rik",0.692219957066674,1.53584664432327
"4930442G15Rik",0.0750959456708196,0.464178586915768
"4930442H23Rik",0.283962990979493,0.206514395550642
"4930443O20Rik",0.22336271997814,0.133326937187126
"4930444E06Rik",0.188288016207775,1.08800007382759
"4930447K03Rik",0.927802790943799,0.487253140929676
"4930447M23Rik",0.843973590758596,0.347724564313575
"4930448A20Rik",0.726342133482149,1.17872855910967
"4930448I18Rik",0.06581215175603,0.896962971793469
"4930449E01Rik",0.103076079701102,0.501639022463852
"4930449I04Rik",0.262973753345182,0.193103627360582
"4930451G09Rik",0.728259501455747,1.44789459424868
"4930453N24Rik",3.2025521005026,3.72556323540986
"4930455B14Rik",0.00784418876897608,0.594864439293428
"4930455G09Rik",1.87488303883449,4.19901879270335
"4930455M05Rik",0.235608545997576,0.545406081408475
"4930456G14Rik",0.326953867885252,0.18694079310619
"4930459C07Rik",0.103841565631508,1.0207754760039
"4930461C15Rik",0.286273810279635,0.149785583696308
"4930463O16Rik",0.0257890883779554,0.955872148171581
"4930465K10Rik",0.338335091386902,0.397236348253834
"4930469K13Rik",0.14336632521647,1.04246428825314
"4930471C04Rik",0.14297861694381,0.349252521951044
"4930473A02Rik",1.29582882945285,1.37994660449994
"4930474N09Rik",0.378381600002284,0.595832036688794
"4930478M09Rik",0.408554856729048,0.738547033117896
"4930479D17Rik",0.244439012694566,0.617259655304435
"4930480E11Rik",0,0.861069699258014
"4930480K23Rik",0.880853155006114,0.665093785684774
"4930481A15Rik",1.21559452476446,3.24785807915565
"4930481B07Rik",1.08553310757737,1.08700498203962
"4930483J18Rik",0.221171656630208,0.376796089382681
"4930487D11Rik",0.0954879810243015,0.851422448815217
"4930488L21Rik",0.241069177647645,0.422824407748041
"4930488N15Rik",0.286213764981968,0.549544594721117
"4930500F10Rik",0.314213820788763,0.168869033696632
"4930502E09Rik",0.429473636242628,1.92364359787931
"4930503L19Rik",2.44162574570916,2.52094854862027
"4930503O07Rik",0.0823713866333365,0.682312119523224
"4930505N22Rik",0.320623733512312,0.955871232208167
"4930506C21Rik",0.572705720338222,0.434712465875659
"4930507D05Rik",1.21563557647533,0.780368049991535
"4930507D10Rik",0.0347009922957076,1.05332233317352
"4930509G22Rik",0.299751865644093,1.02985710892116
"4930511J24Rik",0.0415273061788052,0.478968077214475
"4930515G13Rik",0.115803425103082,0.675786828347716
"4930516B21Rik",2.17926365666044,1.18602229378149
"4930518I17Rik",0,0.572381375516938
"4930519A11Rik",0.0682133913463034,0.724075031607386
"4930519G04Rik",0.0645674713944813,1.95616817494913
"4930519P11Rik",0.533976472210001,0
"4930520O04Rik",0.869530209381549,0.658825299793958
"4930522L14Rik",1.38569054127402,2.92481976884795
"4930523C07Rik",0.692298642920791,5.30951130488159
"4930524J08Rik",2.92865761014849,2.52023032303128
"4930524N10Rik",0,0.419288575051278
"4930526H09Rik",0.0323758878019973,0.812310957616009
"4930527E20Rik",0.785305706565296,1.06404592801024
"4930527J03Rik",0.307644149638101,0
"4930528J11Rik",0.211546206345754,1.10171775809837
"4930529C04Rik",0.0723651695995666,1.07180880705702
"4930529I22Rik",0.00713318681880626,0.607074157151289
"4930532G15Rik",0.539885278164069,2.11725349787148
"4930533N22Rik",0.095138421983772,1.58837668272546
"4930534D22Rik",0.161296617046381,0.679493689831477
"4930534H03Rik",0.0534644115424401,1.13184185789847
"4930537H20Rik",0.316891211839244,0.150928856378299
"4930539E08Rik",0.427407506483273,0.497991026653426
"4930539J05Rik",1.38712405662149,1.35452814137744
"4930544G11Rik",0.0765740618058139,0.760199144179468
"4930544L04Rik",0.0198131172291711,0.599200829807264
"4930546C10Rik",0.0616614927770897,0.999608547123516
"4930548H24Rik",0.0939774442750376,0.551555592509848
"4930550C14Rik",0.247781674469645,0.810183071564186
"4930553P18Rik",0.386487698788397,0.225469326966318
"4930555A03Rik",1.19706576009528,0.585424613216135
