Gene,Category
C1Ql3A,qRP_BY_aNP_up
C1Ql3B,qRP_BY_aNP_up
C1Ql4A,qRP_BY_aNP_up
C5Ar1,qRP_BY_aNP_up
C6,qRP_BY_aNP_up
C7B,qRP_BY_aNP_up
Ca10A,qRP_BY_aNP_up
Ca8,qRP_BY_aNP_up
Cadm4,qRP_BY_aNP_up
Cadpsa,qRP_BY_aNP_up
Calb2A,qRP_BY_aNP_up
Camk1B,qRP_BY_aNP_up
Camk2A,qRP_BY_aNP_up
Camk2N1A,qRP_BY_aNP_up
Capn1A,qRP_BY_aNP_up
Card9,qRP_BY_aNP_up
Cart2,qRP_BY_aNP_up
Caska,qRP_BY_aNP_up
Cbr1L,qRP_BY_aNP_up
Ccdc136B,qRP_BY_aNP_up
Ccdc87,qRP_BY_aNP_up
Ccka,qRP_BY_aNP_up
Ccl34B.1,qRP_BY_aNP_up
Ccr12A,qRP_BY_aNP_up
Cd164,qRP_BY_aNP_up
Cd22,qRP_BY_aNP_up
Cd2Ap,qRP_BY_aNP_up
Cd302,qRP_BY_aNP_up
Cd59,qRP_BY_aNP_up
Cd63,qRP_BY_aNP_up
Cd74B,qRP_BY_aNP_up
Cd81A,qRP_BY_aNP_up
Cd81B,qRP_BY_aNP_up
Cd82A,qRP_BY_aNP_up
Cd9B,qRP_BY_aNP_up
Cdc42Se1,qRP_BY_aNP_up
Cdh4,qRP_BY_aNP_up
Cdhr5,qRP_BY_aNP_up
Cebpa,qRP_BY_aNP_up
Cebpd,qRP_BY_aNP_up
Cenpp,qRP_BY_aNP_up
Cfp,qRP_BY_aNP_up
Cgref1,qRP_BY_aNP_up
Ch1073-291C23.1,qRP_BY_aNP_up
Ch25H,qRP_BY_aNP_up
Chn2,qRP_BY_aNP_up
Chp2,qRP_BY_aNP_up
Chst15,qRP_BY_aNP_up
Chst7,qRP_BY_aNP_up
Cldn12,qRP_BY_aNP_up
Cldn19,qRP_BY_aNP_up
Cldnk,qRP_BY_aNP_up
Clic2,qRP_BY_aNP_up
Cln3,qRP_BY_aNP_up
Cmbl,qRP_BY_aNP_up
Cmklr1,qRP_BY_aNP_up
Cndp2,qRP_BY_aNP_up
Col18A1,qRP_BY_aNP_up
Coro1Ca,qRP_BY_aNP_up
Cox4I2,qRP_BY_aNP_up
Cp,qRP_BY_aNP_up
Cpox,qRP_BY_aNP_up
Cpvl,qRP_BY_aNP_up
Crabp1A,qRP_BY_aNP_up
Creg2,qRP_BY_aNP_up
Crhbp,qRP_BY_aNP_up
Crip2,qRP_BY_aNP_up
Crip3,qRP_BY_aNP_up
Crtac1A,qRP_BY_aNP_up
Crtap,qRP_BY_aNP_up
Crym,qRP_BY_aNP_up
Csf1Rb,qRP_BY_aNP_up
Csrp1B,qRP_BY_aNP_up
Cst3,qRP_BY_aNP_up
Ctns,qRP_BY_aNP_up
Ctsba,qRP_BY_aNP_up
Ctsd,qRP_BY_aNP_up
Ctsf,qRP_BY_aNP_up
Ctsh,qRP_BY_aNP_up
Ctsk,qRP_BY_aNP_up
Ctss2.2,qRP_BY_aNP_up
Ctsz,qRP_BY_aNP_up
Cuedc1B,qRP_BY_aNP_up
Cul5A,qRP_BY_aNP_up
Cx27.5,qRP_BY_aNP_up
Cx32.2,qRP_BY_aNP_up
Cx43,qRP_BY_aNP_up
Cxcl11.6,qRP_BY_aNP_up
Cxcl12A,qRP_BY_aNP_up
Cxcl14,qRP_BY_aNP_up
Cxcl18B,qRP_BY_aNP_up
Cxcl20,qRP_BY_aNP_up
Cxcr3.2,qRP_BY_aNP_up
Cyfip1,qRP_BY_aNP_up
Cyp26B1,qRP_BY_aNP_up
Cyp27A7,qRP_BY_aNP_up
Cyp2Ad3,qRP_BY_aNP_up
Cyp2P6,qRP_BY_aNP_up
Cyp2P7,qRP_BY_aNP_up
Cyp39A1,qRP_BY_aNP_up
Cyp4T8,qRP_BY_aNP_up
Cyp51,qRP_BY_aNP_up
Cyth3A,qRP_BY_aNP_up
Dao.2,qRP_BY_aNP_up
Dapk1,qRP_BY_aNP_up
Dars,qRP_BY_aNP_up
Ddit3,qRP_BY_aNP_up
Desi1A,qRP_BY_aNP_up
Dhrs1,qRP_BY_aNP_up
Dhrs11B,qRP_BY_aNP_up
Dhrs9,qRP_BY_aNP_up
Dhx58,qRP_BY_aNP_up
Dicp3.3,qRP_BY_aNP_up
Dio1,qRP_BY_aNP_up
Dio2,qRP_BY_aNP_up
Dkk3B,qRP_BY_aNP_up
Dmxl2,qRP_BY_aNP_up
Dnajc12,qRP_BY_aNP_up
Dnase2,qRP_BY_aNP_up
Dnase2B,qRP_BY_aNP_up
Dnm3A,qRP_BY_aNP_up
Dok4,qRP_BY_aNP_up
Dpp6B,qRP_BY_aNP_up
Dpp7,qRP_BY_aNP_up
Dpysl5B,qRP_BY_aNP_up
Dusp5,qRP_BY_aNP_up
Ebf3B,qRP_BY_aNP_up
Ebp,qRP_BY_aNP_up
Eef1A1B,qRP_BY_aNP_up
Eef2L2,qRP_BY_aNP_up
Eepd1,qRP_BY_aNP_up
Efhd1,qRP_BY_aNP_up
Egr1,qRP_BY_aNP_up
Egr2A,qRP_BY_aNP_up
Egr4,qRP_BY_aNP_up
Ehd1B,qRP_BY_aNP_up
Ehd4,qRP_BY_aNP_up
Eif4Eb,qRP_BY_aNP_up
Elk3,qRP_BY_aNP_up
Elovl2,qRP_BY_aNP_up
Elovl7A,qRP_BY_aNP_up
Eml1,qRP_BY_aNP_up
Eno1B,qRP_BY_aNP_up
Eno2,qRP_BY_aNP_up
Enosf1,qRP_BY_aNP_up
Entpd1,qRP_BY_aNP_up
Entpd2A.1,qRP_BY_aNP_up
Epb41L5,qRP_BY_aNP_up
Epdr1,qRP_BY_aNP_up
Erc1B,qRP_BY_aNP_up
Etv4,qRP_BY_aNP_up
F3B,qRP_BY_aNP_up
Faah2A,qRP_BY_aNP_up
Fabp11A,qRP_BY_aNP_up
Fabp7A,qRP_BY_aNP_up
Fam171A2,qRP_BY_aNP_up
Fam198B,qRP_BY_aNP_up
Fam19A5A,qRP_BY_aNP_up
Fam212Aa,qRP_BY_aNP_up
Fcho2,qRP_BY_aNP_up
Fgf12A,qRP_BY_aNP_up
Fgfr2,qRP_BY_aNP_up
Fhl3A,qRP_BY_aNP_up
Fhod3B,qRP_BY_aNP_up
Fjx1,qRP_BY_aNP_up
Fkbp14,qRP_BY_aNP_up
Fkbp1Ab,qRP_BY_aNP_up
Fkbp8,qRP_BY_aNP_up
Flj13639,qRP_BY_aNP_up
Flvcr2B,qRP_BY_aNP_up
Fmo5,qRP_BY_aNP_up
Fndc3Bb,qRP_BY_aNP_up
Fndc4B,qRP_BY_aNP_up
Fosab,qRP_BY_aNP_up
Fosl1A,qRP_BY_aNP_up
Foxb1A,qRP_BY_aNP_up
Ftr93,qRP_BY_aNP_up
Fuca2,qRP_BY_aNP_up
Fzd2,qRP_BY_aNP_up
G0S2,qRP_BY_aNP_up
Gab1,qRP_BY_aNP_up
Gabrb2,qRP_BY_aNP_up
Gadd45Ba,qRP_BY_aNP_up
Gadd45Bb,qRP_BY_aNP_up
Galk1,qRP_BY_aNP_up
Galns,qRP_BY_aNP_up
Gas1B,qRP_BY_aNP_up
Gas6,qRP_BY_aNP_up
Gb:Eh507706,qRP_BY_aNP_up
Gfap,qRP_BY_aNP_up
Gfra2B,qRP_BY_aNP_up
Git2B,qRP_BY_aNP_up
Glipr2,qRP_BY_aNP_up
Glipr2L,qRP_BY_aNP_up
Glmp,qRP_BY_aNP_up
Glud1A,qRP_BY_aNP_up
Gm2A,qRP_BY_aNP_up
Gmppab,qRP_BY_aNP_up
Gna12A,qRP_BY_aNP_up
Gna15.4,qRP_BY_aNP_up
Gng12A,qRP_BY_aNP_up
Gng8,qRP_BY_aNP_up
Gnmt,qRP_BY_aNP_up
Gnpda1,qRP_BY_aNP_up
Golim4B,qRP_BY_aNP_up
Gpat3,qRP_BY_aNP_up
Gpc1B,qRP_BY_aNP_up
Gpc5B,qRP_BY_aNP_up
Gpd1B,qRP_BY_aNP_up
Gpr157,qRP_BY_aNP_up
Gpr18,qRP_BY_aNP_up
Gpr186,qRP_BY_aNP_up
Gpr37L1B,qRP_BY_aNP_up
Gpx4A,qRP_BY_aNP_up
Gpx7,qRP_BY_aNP_up
Grapa,qRP_BY_aNP_up
Grhpra,qRP_BY_aNP_up
Gria2B,qRP_BY_aNP_up
Grin1A,qRP_BY_aNP_up
Grin3A,qRP_BY_aNP_up
Grm4,qRP_BY_aNP_up
Gsto1,qRP_BY_aNP_up
Gstr,qRP_BY_aNP_up
Gstt1B,qRP_BY_aNP_up
Gyg1B,qRP_BY_aNP_up
Havcr1,qRP_BY_aNP_up
Havcr2,qRP_BY_aNP_up
Hbegfa,qRP_BY_aNP_up
Hbegfb,qRP_BY_aNP_up
Hepacama,qRP_BY_aNP_up
Her4.1,qRP_BY_aNP_up
Her4.3,qRP_BY_aNP_up
Her4.4,qRP_BY_aNP_up
Her8.2,qRP_BY_aNP_up
Her9,qRP_BY_aNP_up
Hexb,qRP_BY_aNP_up
Hey1,qRP_BY_aNP_up
Hey2,qRP_BY_aNP_up
Hhatla,qRP_BY_aNP_up
Hhip,qRP_BY_aNP_up
Hhipl1,qRP_BY_aNP_up
Higd1A,qRP_BY_aNP_up
Hlfa,qRP_BY_aNP_up
Hmgb3B,qRP_BY_aNP_up
Hmgcra,qRP_BY_aNP_up
Hmox1A,qRP_BY_aNP_up
Hopx,qRP_BY_aNP_up
Hsd17B12B,qRP_BY_aNP_up
Hsd17B3,qRP_BY_aNP_up
Hsp70.2,qRP_BY_aNP_up
Hsp70.3,qRP_BY_aNP_up
Hsp70L,qRP_BY_aNP_up
Hspb15,qRP_BY_aNP_up
Htra1A,qRP_BY_aNP_up
Id1,qRP_BY_aNP_up
Idh1,qRP_BY_aNP_up
Ifi30,qRP_BY_aNP_up
Ifit10,qRP_BY_aNP_up
Ifit8,qRP_BY_aNP_up
Igf2B,qRP_BY_aNP_up
Igfbp2A,qRP_BY_aNP_up
Igsf9Ba,qRP_BY_aNP_up
Il1Rapl1A,qRP_BY_aNP_up
Iqsec2,qRP_BY_aNP_up
Irf7,qRP_BY_aNP_up
Irg1,qRP_BY_aNP_up
Irge4,qRP_BY_aNP_up
Irx5A,qRP_BY_aNP_up
Isg15,qRP_BY_aNP_up
Itgae.1,qRP_BY_aNP_up
Itih1,qRP_BY_aNP_up
Itm2Ba,qRP_BY_aNP_up
Jagn1B,qRP_BY_aNP_up
Jph1B,qRP_BY_aNP_up
Jun,qRP_BY_aNP_up
Junba,qRP_BY_aNP_up
Jund,qRP_BY_aNP_up
Kcnj11L,qRP_BY_aNP_up
Kcnn3,qRP_BY_aNP_up
Kctd12.2,qRP_BY_aNP_up
Kdelr3,qRP_BY_aNP_up
Kiaa1549La,qRP_BY_aNP_up
Kiss1,qRP_BY_aNP_up
Klf6A,qRP_BY_aNP_up
Lamp1,qRP_BY_aNP_up
Laptm4B,qRP_BY_aNP_up
Lcn15,qRP_BY_aNP_up
Ldlrad2,qRP_BY_aNP_up
Ldlrap1A,qRP_BY_aNP_up
Lgals2A,qRP_BY_aNP_up
Lgals3Bpa,qRP_BY_aNP_up
Lgals3Bpb,qRP_BY_aNP_up
Lgals9L1,qRP_BY_aNP_up
Lgals9L3,qRP_BY_aNP_up
Lgmn,qRP_BY_aNP_up
Lim2.2,qRP_BY_aNP_up
Lin7A,qRP_BY_aNP_up
Lipf,qRP_BY_aNP_up
Lipg,qRP_BY_aNP_up
Lmna,qRP_BY_aNP_up
Loc100000332,qRP_BY_aNP_up
Loc100001452,qRP_BY_aNP_up
Loc100148329,qRP_BY_aNP_up
Loc100331324,qRP_BY_aNP_up
Loc100334443,qRP_BY_aNP_up
Loc100535965,qRP_BY_aNP_up
Loc101882781,qRP_BY_aNP_up
Loc101884755,qRP_BY_aNP_up
Loc101885014,qRP_BY_aNP_up
Loc101885512,qRP_BY_aNP_up
Loc108179126,qRP_BY_aNP_up
Loc108190685,qRP_BY_aNP_up
Loc557306,qRP_BY_aNP_up
Loc558721,qRP_BY_aNP_up
Loc563082,qRP_BY_aNP_up
Loc563933,qRP_BY_aNP_up
Loc795887,qRP_BY_aNP_up
Loxl1,qRP_BY_aNP_up
Lrrc4Ba,qRP_BY_aNP_up
Lrrn1,qRP_BY_aNP_up
Lrrn3,qRP_BY_aNP_up
Lta4H,qRP_BY_aNP_up
Ltb4R,qRP_BY_aNP_up
Luzp1,qRP_BY_aNP_up
Luzp2,qRP_BY_aNP_up
Lyn,qRP_BY_aNP_up
M6Pr,qRP_BY_aNP_up
Mafaa,qRP_BY_aNP_up
Mafba,qRP_BY_aNP_up
Mafbb,qRP_BY_aNP_up
Man2B2,qRP_BY_aNP_up
Mao,qRP_BY_aNP_up
Map1Aa,qRP_BY_aNP_up
Map1Ab,qRP_BY_aNP_up
Map7D3,qRP_BY_aNP_up
Mapk12A,qRP_BY_aNP_up
Mapk14A,qRP_BY_aNP_up
Marcksl1B,qRP_BY_aNP_up
Marco,qRP_BY_aNP_up
Mboat1,qRP_BY_aNP_up
Mboat2A,qRP_BY_aNP_up
Mbpa,qRP_BY_aNP_up
Mcamb,qRP_BY_aNP_up
Mcl1B,qRP_BY_aNP_up
Mdka,qRP_BY_aNP_up
Me1,qRP_BY_aNP_up
Mertka,qRP_BY_aNP_up
Metrn,qRP_BY_aNP_up
Mettl7A,qRP_BY_aNP_up
Mfap4,qRP_BY_aNP_up
Mfge8A,qRP_BY_aNP_up
Mfng,qRP_BY_aNP_up
Mgat1B,qRP_BY_aNP_up
Mgll,qRP_BY_aNP_up
Mgst1.2,qRP_BY_aNP_up
Mhc1Lia,qRP_BY_aNP_up
Mical3B,qRP_BY_aNP_up
Mid1Ip1L,qRP_BY_aNP_up
Mkl1B,qRP_BY_aNP_up
Mkxa,qRP_BY_aNP_up
Mlc1,qRP_BY_aNP_up
Mmp14B,qRP_BY_aNP_up
Mmp2,qRP_BY_aNP_up
Mospd2,qRP_BY_aNP_up
Mpdu1A,qRP_BY_aNP_up
Mpeg1.1,qRP_BY_aNP_up
Mpeg1.2,qRP_BY_aNP_up
Mpz,qRP_BY_aNP_up
Mrc1B,qRP_BY_aNP_up
Ms4A17A.10,qRP_BY_aNP_up
Ms4A17A.11,qRP_BY_aNP_up
Ms4A17A.8,qRP_BY_aNP_up
Ms4A17A.9,qRP_BY_aNP_up
Msmo1,qRP_BY_aNP_up
Mt2,qRP_BY_aNP_up
Mtmr1B,qRP_BY_aNP_up
Mtss1L,qRP_BY_aNP_up
Mxc,qRP_BY_aNP_up
Mxra8B,qRP_BY_aNP_up
Myd88,qRP_BY_aNP_up
Myl9B,qRP_BY_aNP_up
Myo9Aa,qRP_BY_aNP_up
Napab,qRP_BY_aNP_up
Ncf1,qRP_BY_aNP_up
Ncf2,qRP_BY_aNP_up
Ncf4,qRP_BY_aNP_up
Nck1A,qRP_BY_aNP_up
Ndufa3,qRP_BY_aNP_up
Necab1,qRP_BY_aNP_up
Nedd4L,qRP_BY_aNP_up
Nenf,qRP_BY_aNP_up
Neto1L,qRP_BY_aNP_up
Nfe2L2A,qRP_BY_aNP_up
Nfil3-6,qRP_BY_aNP_up
Ngb,qRP_BY_aNP_up
Ngfra,qRP_BY_aNP_up
Ninj2,qRP_BY_aNP_up
Nkx2.2A,qRP_BY_aNP_up
Nog2,qRP_BY_aNP_up
Notch3,qRP_BY_aNP_up
Npas3,qRP_BY_aNP_up
Npas4A,qRP_BY_aNP_up
Npc1,qRP_BY_aNP_up
Npc2,qRP_BY_aNP_up
Npl,qRP_BY_aNP_up
Nppcl,qRP_BY_aNP_up
Nptx1L,qRP_BY_aNP_up
Npy,qRP_BY_aNP_up
Nr2E1,qRP_BY_aNP_up
Nrbp2A,qRP_BY_aNP_up
Nucb1,qRP_BY_aNP_up
Nufip2,qRP_BY_aNP_up
Nwd2,qRP_BY_aNP_up
Ociad2,qRP_BY_aNP_up
Olfm3B,qRP_BY_aNP_up
Olig1,qRP_BY_aNP_up
Olig2,qRP_BY_aNP_up
Opcml,qRP_BY_aNP_up
Ostm1,qRP_BY_aNP_up
P2Ry12,qRP_BY_aNP_up
P4Ha1B,qRP_BY_aNP_up
Pacsin1A,qRP_BY_aNP_up
Pak2A,qRP_BY_aNP_up
Pald1B,qRP_BY_aNP_up
Papss2B,qRP_BY_aNP_up
Pard6Gb,qRP_BY_aNP_up
Parp12A,qRP_BY_aNP_up
Pawr,qRP_BY_aNP_up
Pcbp4,qRP_BY_aNP_up
Pcolceb,qRP_BY_aNP_up
Pcp4A,qRP_BY_aNP_up
Pdgfaa,qRP_BY_aNP_up
Pecam1,qRP_BY_aNP_up
Peli2,qRP_BY_aNP_up
Perp,qRP_BY_aNP_up
Pgd,qRP_BY_aNP_up
Pgm1,qRP_BY_aNP_up
Pgp,qRP_BY_aNP_up
Pgrmc1,qRP_BY_aNP_up
Phgdh,qRP_BY_aNP_up
Phyhd1,qRP_BY_aNP_up
Phyhiplb,qRP_BY_aNP_up
Pik3C2A,qRP_BY_aNP_up
Pik3Cb,qRP_BY_aNP_up
Pisd,qRP_BY_aNP_up
Pkp4,qRP_BY_aNP_up
Plcb3,qRP_BY_aNP_up
Plcd3A,qRP_BY_aNP_up
Plch1,qRP_BY_aNP_up
Plcxd3,qRP_BY_aNP_up
Pld1A,qRP_BY_aNP_up
Pleca,qRP_BY_aNP_up
Plekhb2,qRP_BY_aNP_up
Plin2,qRP_BY_aNP_up
Plk2B,qRP_BY_aNP_up
Plod1A,qRP_BY_aNP_up
Plp1B,qRP_BY_aNP_up
Plp2,qRP_BY_aNP_up
Plpp1A,qRP_BY_aNP_up
Plpp3,qRP_BY_aNP_up
Pm20D1.2,qRP_BY_aNP_up
Pnp6,qRP_BY_aNP_up
Popdc2,qRP_BY_aNP_up
Pora,qRP_BY_aNP_up
Porb,qRP_BY_aNP_up
Pou3F2A,qRP_BY_aNP_up
Ppap2D,qRP_BY_aNP_up
Ppfibp1A,qRP_BY_aNP_up
Ppm1Nb,qRP_BY_aNP_up
Ppp1R14Aa,qRP_BY_aNP_up
Ppp1R15A,qRP_BY_aNP_up
Ppp2R3B,qRP_BY_aNP_up
Prcp,qRP_BY_aNP_up
Prdm8,qRP_BY_aNP_up
Prdx6,qRP_BY_aNP_up
Prex2,qRP_BY_aNP_up
Prlhr2A,qRP_BY_aNP_up
Proca1,qRP_BY_aNP_up
Prodha,qRP_BY_aNP_up
Prokr1A,qRP_BY_aNP_up
Prom1A,qRP_BY_aNP_up
Prom1B,qRP_BY_aNP_up
Prom2,qRP_BY_aNP_up
Pros1,qRP_BY_aNP_up
Proza,qRP_BY_aNP_up
Prss16,qRP_BY_aNP_up
Prtfdc1,qRP_BY_aNP_up
Psat1,qRP_BY_aNP_up
Ptch2,qRP_BY_aNP_up
Ptgdsb.1,qRP_BY_aNP_up
Ptgdsb.2,qRP_BY_aNP_up
Ptges,qRP_BY_aNP_up
Ptprz1B,qRP_BY_aNP_up
Pttg1Ipb,qRP_BY_aNP_up
Pygmb,qRP_BY_aNP_up
Pyya,qRP_BY_aNP_up
Pyyb,qRP_BY_aNP_up
Rab20,qRP_BY_aNP_up
Rab22A,qRP_BY_aNP_up
Rab32A,qRP_BY_aNP_up
Rab34A,qRP_BY_aNP_up
Rab8B,qRP_BY_aNP_up
Rabep2,qRP_BY_aNP_up
Rac1A,qRP_BY_aNP_up
Rad51B,qRP_BY_aNP_up
Rap1B,qRP_BY_aNP_up
Rapgef1A,qRP_BY_aNP_up
Rasd1,qRP_BY_aNP_up
Rasgef1Bb,qRP_BY_aNP_up
Rassf2A,qRP_BY_aNP_up
Rassf8B,qRP_BY_aNP_up
Rbck1,qRP_BY_aNP_up
Rbm11,qRP_BY_aNP_up
Rbm47,qRP_BY_aNP_up
Rbp2A,qRP_BY_aNP_up
Rdh10A,qRP_BY_aNP_up
Rdh12,qRP_BY_aNP_up
Rdh12L,qRP_BY_aNP_up
Rdh8A,qRP_BY_aNP_up
Reep3A,qRP_BY_aNP_up
Renbp,qRP_BY_aNP_up
Retsat,qRP_BY_aNP_up
Rftn2,qRP_BY_aNP_up
Rgcc,qRP_BY_aNP_up
Rgl1,qRP_BY_aNP_up
Rgs16,qRP_BY_aNP_up
Rgs4,qRP_BY_aNP_up
Rhbdf1A,qRP_BY_aNP_up
Rhoca,qRP_BY_aNP_up
Rhoga,qRP_BY_aNP_up
Rhoq,qRP_BY_aNP_up
Rin2,qRP_BY_aNP_up
Rlbp1B,qRP_BY_aNP_up
Rnaseka,qRP_BY_aNP_up
Rnf128A,qRP_BY_aNP_up
Rpe65A,qRP_BY_aNP_up
Rprml,qRP_BY_aNP_up
Rpz5,qRP_BY_aNP_up
Rsad2,qRP_BY_aNP_up
Rsrp1,qRP_BY_aNP_up
Rtn4A,qRP_BY_aNP_up
Rtn4R,qRP_BY_aNP_up
Rxraa,qRP_BY_aNP_up
S100B,qRP_BY_aNP_up
S100V2,qRP_BY_aNP_up
S1Pr1,qRP_BY_aNP_up
Sall1A,qRP_BY_aNP_up
Sall3A,qRP_BY_aNP_up
Sall3B,qRP_BY_aNP_up
Samsn1A,qRP_BY_aNP_up
Sc:D0284,qRP_BY_aNP_up
Sc:D156,qRP_BY_aNP_up
Scarf1,qRP_BY_aNP_up
Scg2B,qRP_BY_aNP_up
Scg3,qRP_BY_aNP_up
Scg5,qRP_BY_aNP_up
Scn4Bb,qRP_BY_aNP_up
Scpep1,qRP_BY_aNP_up
Sdc4,qRP_BY_aNP_up
Sdcbp2,qRP_BY_aNP_up
Sec14L8,qRP_BY_aNP_up
Sec62,qRP_BY_aNP_up
Sema5A,qRP_BY_aNP_up
Sepn1,qRP_BY_aNP_up
Sepp1A,qRP_BY_aNP_up
Sept8B,qRP_BY_aNP_up
Serhl,qRP_BY_aNP_up
Serinc2,qRP_BY_aNP_up
Serpine1,qRP_BY_aNP_up
Serpinh1A,qRP_BY_aNP_up
Serpinh1B,qRP_BY_aNP_up
Sesn3,qRP_BY_aNP_up
Sfrp1A,qRP_BY_aNP_up
Sfxn5B,qRP_BY_aNP_up
Sgk2B,qRP_BY_aNP_up
Sgk3,qRP_BY_aNP_up
Sgpl1,qRP_BY_aNP_up
Sh3Gl2,qRP_BY_aNP_up
Sh3Glb1A,qRP_BY_aNP_up
Sh3Rf1,qRP_BY_aNP_up
Sh3Tc2,qRP_BY_aNP_up
Si:Busm1-57F23.1,qRP_BY_aNP_up
Si:Ch1073-90M23.1,qRP_BY_aNP_up
Si:Ch211-106A19.1,qRP_BY_aNP_up
Si:Ch211-113G11.6,qRP_BY_aNP_up
Si:Ch211-132B12.8,qRP_BY_aNP_up
Si:Ch211-147J13.3,qRP_BY_aNP_up
Si:Ch211-151P13.8,qRP_BY_aNP_up
Si:Ch211-157B11.14,qRP_BY_aNP_up
Si:Ch211-158D24.4,qRP_BY_aNP_up
Si:Ch211-15D5.11,qRP_BY_aNP_up
Si:Ch211-171H4.6,qRP_BY_aNP_up
Si:Ch211-180A12.2,qRP_BY_aNP_up
Si:Ch211-18I17.2,qRP_BY_aNP_up
Si:Ch211-191A24.3,qRP_BY_aNP_up
Si:Ch211-197G15.6,qRP_BY_aNP_up
Si:Ch211-197G15.8,qRP_BY_aNP_up
Si:Ch211-212K18.7,qRP_BY_aNP_up
Si:Ch211-220F12.1,qRP_BY_aNP_up
Si:Ch211-236D3.4,qRP_BY_aNP_up
Si:Ch211-237L4.6,qRP_BY_aNP_up
Si:Ch211-243A20.3,qRP_BY_aNP_up
Si:Ch211-251B21.1,qRP_BY_aNP_up
Si:Ch211-254N4.3,qRP_BY_aNP_up
Si:Ch211-278P9.3,qRP_BY_aNP_up
Si:Ch211-283G2.2,qRP_BY_aNP_up
Si:Ch211-286B5.5,qRP_BY_aNP_up
Si:Ch211-286B5.9,qRP_BY_aNP_up
Si:Ch211-286C4.6,qRP_BY_aNP_up
Si:Ch211-39K3.2,qRP_BY_aNP_up
Si:Ch211-66E2.5,qRP_BY_aNP_up
Si:Ch211-74M13.3,qRP_BY_aNP_up
Si:Ch211-76L23.7,qRP_BY_aNP_up
Si:Ch211-79M20.1,qRP_BY_aNP_up
Si:Ch73-111E15.1,qRP_BY_aNP_up
Si:Ch73-112L6.1,qRP_BY_aNP_up
Si:Ch73-199E17.1,qRP_BY_aNP_up
Si:Ch73-237C6.1,qRP_BY_aNP_up
Si:Ch73-24K9.2,qRP_BY_aNP_up
Si:Ch73-288O11.5,qRP_BY_aNP_up
Si:Ch73-375G18.1,qRP_BY_aNP_up
Si:Ch73-380L3.2,qRP_BY_aNP_up
Si:Ch73-380L3.3,qRP_BY_aNP_up
Si:Ch73-390P7.2,qRP_BY_aNP_up
Si:Ch73-51I5.2,qRP_BY_aNP_up
Si:Ch73-52P7.1,qRP_BY_aNP_up
Si:Ch73-86N18.1,qRP_BY_aNP_up
Si:Dkey-104N9.1,qRP_BY_aNP_up
Si:Dkey-106C17.3,qRP_BY_aNP_up
Si:Dkey-108K21.12,qRP_BY_aNP_up
Si:Dkey-126G1.7,qRP_BY_aNP_up
Si:Dkey-145P14.5,qRP_BY_aNP_up
Si:Dkey-164F24.2,qRP_BY_aNP_up
Si:Dkey-183J2.10,qRP_BY_aNP_up
Si:Dkey-188I13.11,qRP_BY_aNP_up
Si:Dkey-200L5.4,qRP_BY_aNP_up
Si:Dkey-204F11.64,qRP_BY_aNP_up
Si:Dkey-205H13.1,qRP_BY_aNP_up
Si:Dkey-22O12.2,qRP_BY_aNP_up
Si:Dkey-238F9.1,qRP_BY_aNP_up
Si:Dkey-238O13.4,qRP_BY_aNP_up
Si:Dkey-23A13.5,qRP_BY_aNP_up
Si:Dkey-23K10.5,qRP_BY_aNP_up
Si:Dkey-26C10.5,qRP_BY_aNP_up
Si:Dkey-274M17.3,qRP_BY_aNP_up
Si:Dkey-27H10.2,qRP_BY_aNP_up
Si:Dkey-29D8.3,qRP_BY_aNP_up
Si:Dkey-31E10.5,qRP_BY_aNP_up
Si:Dkey-33C12.3,qRP_BY_aNP_up
Si:Dkey-33I11.1,qRP_BY_aNP_up
Si:Dkey-40G16.6,qRP_BY_aNP_up
Si:Dkey-4C23.3,qRP_BY_aNP_up
Si:Dkey-4P15.3,qRP_BY_aNP_up
Si:Dkey-58F10.14,qRP_BY_aNP_up
Si:Dkey-58F10.7,qRP_BY_aNP_up
Si:Dkey-79D12.5,qRP_BY_aNP_up
Si:Dkey-7J14.6,qRP_BY_aNP_up
Si:Dkeyp-111E5.4,qRP_BY_aNP_up
Si:Dkeyp-123H10.2,qRP_BY_aNP_up
Si:Dkeyp-23E4.3,qRP_BY_aNP_up
Si:Dkeyp-69C1.7,qRP_BY_aNP_up
Si:Dkeyp-72H1.1,qRP_BY_aNP_up
Si:Rp71-19M20.1,qRP_BY_aNP_up
Si:Rp71-56I13.6,qRP_BY_aNP_up
Si:Rp71-80O10.4,qRP_BY_aNP_up
Sigmar1,qRP_BY_aNP_up
Slc12A4,qRP_BY_aNP_up
Slc13A5A,qRP_BY_aNP_up
Slc20A1B,qRP_BY_aNP_up
Slc20A2,qRP_BY_aNP_up
Slc25A18,qRP_BY_aNP_up
Slc25A25A,qRP_BY_aNP_up
Slc25A48,qRP_BY_aNP_up
Slc2A12,qRP_BY_aNP_up
Slc2A13B,qRP_BY_aNP_up
Slc30A1A,qRP_BY_aNP_up
Slc31A1,qRP_BY_aNP_up
Slc31A2,qRP_BY_aNP_up
Slc35F6,qRP_BY_aNP_up
Slc38A3A,qRP_BY_aNP_up
Slc39A1,qRP_BY_aNP_up
Slc3A2A,qRP_BY_aNP_up
Slc43A2B,qRP_BY_aNP_up
Slc45A4,qRP_BY_aNP_up
Slc47A1,qRP_BY_aNP_up
