Gene,Category
TUBG2,MSbyCON_FC1.25
CTNNBIP1,MSbyCON_FC1.25
CKB,MSbyCON_FC1.25
TLE2,MSbyCON_FC1.25
USP5,MSbyCON_FC1.25
FASTK,MSbyCON_FC1.25
FAM3A,MSbyCON_FC1.25
NDRG3,MSbyCON_FC1.25
NDST1,MSbyCON_FC1.25
FAAH,MSbyCON_FC1.25
MPP2,MSbyCON_FC1.25
ST3GAL4,MSbyCON_FC1.25
RGS11,MSbyCON_FC1.25
MVD,MSbyCON_FC1.25
DAPK2,MSbyCON_FC1.25
PDIA2,MSbyCON_FC1.25
EML2,MSbyCON_FC1.25
CD22,MSbyCON_FC1.25
SLC12A9,MSbyCON_FC1.25
DNAJB2,MSbyCON_FC1.25
ARHGDIG,MSbyCON_FC1.25
ABCC8,MSbyCON_FC1.25
AGPAT4,MSbyCON_FC1.25
EXTL1,MSbyCON_FC1.25
ASPSCR1,MSbyCON_FC1.25
ZNF580,MSbyCON_FC1.25
SH3GLB2,MSbyCON_FC1.25
APLP1,MSbyCON_FC1.25
PLD3,MSbyCON_FC1.25
ADA,MSbyCON_FC1.25
NRGN,MSbyCON_FC1.25
NDRG2,MSbyCON_FC1.25
MARCKSL1,MSbyCON_FC1.25
CHGA,MSbyCON_FC1.25
BGN,MSbyCON_FC1.25
CAMK2A,MSbyCON_FC1.25
FOLH1,MSbyCON_FC1.25
SLN,MSbyCON_FC1.25
SLC18A2,PDbyCON_FC1.25
GBE1,PDbyCON_FC1.25
DDC,PDbyCON_FC1.25
PRKAR2B,PDbyCON_FC1.25
TRPV2,PDbyCON_FC1.25
CXCL2,PDbyCON_FC1.25
SEZ6L,PDbyCON_FC1.25
SDC1,PDbyCON_FC1.25
CCL2,PDbyCON_FC1.25
UQCRH,PDbyCON_FC1.25
FABP5,PDbyCON_FC1.25
CH25H,PDbyCON_FC1.25
HBD,PDbyCON_FC1.25
IL6,PDbyCON_FC1.25
GADD45B,PDbyCON_FC1.25
CCL8,PDbyCON_FC1.25
SELE,PDbyCON_FC1.25
ALDH1A1,PDbyCON_FC1.25
DLK1,PDbyCON_FC1.25
SLC6A3,PDbyCON_FC1.25
NDUFS1,PDbyCON_FC1.25
CHN1,PDbyCON_FC1.25
CLSTN2,PDbyCON_FC1.25
AGTR1,PDbyCON_FC1.25
ACHE,PDbyCON_FC1.25
PCDH8,PDbyCON_FC1.25
KCNJ6,PDbyCON_FC1.25
SNX10,PDbyCON_FC1.25
MOAP1,PDbyCON_FC1.25
FGF13,PDbyCON_FC1.25
ATP5G3,PDbyCON_FC1.25
ATP5A1,PDbyCON_FC1.25
EN1,PDbyCON_FC1.25
DDX25,PDbyCON_FC1.25
AMPH,PDbyCON_FC1.25
MDH1,PDbyCON_FC1.25
NAP1L2,PDbyCON_FC1.25
ARL1,PDbyCON_FC1.25
DLD,PDbyCON_FC1.25
GADD45A,PDbyCON_FC1.25
TH,PDbyCON_FC1.25
PIP5K1B,PDbyCON_FC1.25
SNCA,PDbyCON_FC1.25
PBX1,PDbyCON_FC1.25
TPBG,PDbyCON_FC1.25
ATP8A2,PDbyCON_FC1.25
DNAJA2,PDbyCON_FC1.25
SULT4A1,PDbyCON_FC1.25
TSSC1,PDbyCON_FC1.25
ATP6V1D,PDbyCON_FC1.25
VSNL1,PDbyCON_FC1.25
PPFIA2,PDbyCON_FC1.25
C14orf2,PDbyCON_FC1.25
NME5,PDbyCON_FC1.25
PITX3,PDbyCON_FC1.25
FOXA1,PDbyCON_FC1.25
ATP5C1,PDbyCON_FC1.25
ATP6V1A,PDbyCON_FC1.25
INSM1,PDbyCON_FC1.25
RND1,PDbyCON_FC1.25
DYNC1I1,PDbyCON_FC1.25
DLL3,PDbyCON_FC1.25
MSH3,PDbyCON_FC1.25
GUCY1B3,PDbyCON_FC1.25
RET,PDbyCON_FC1.25
IDS,PDbyCON_FC1.25
LDHB,PDbyCON_FC1.25
GLO1,PDbyCON_FC1.25
SYNGR3,PDbyCON_FC1.25
IMMT,PDbyCON_FC1.25
TSPAN13,PDbyCON_FC1.25
SRD5A1,PDbyCON_FC1.25
NEFL,PDbyCON_FC1.25
SYT1,PDbyCON_FC1.25
SLC30A9,PDbyCON_FC1.25
UBE2V2,PDbyCON_FC1.25
CMAS,PDbyCON_FC1.25
OLFM1,PDbyCON_FC1.25
CBLN1,PDbyCON_FC1.25
PIAS2,PDbyCON_FC1.25
COPS4,PDbyCON_FC1.25
SERINC3,PDbyCON_FC1.25
C3orf18,PDbyCON_FC1.25
KCND3,PDbyCON_FC1.25
AQP4,PDbyCON_FC1.25
PCSK1,PDbyCON_FC1.25
NR4A2,PDbyCON_FC1.25
CCNH,PDbyCON_FC1.25
IMPA1,PDbyCON_FC1.25
MAGED1,PDbyCON_FC1.25
NDUFAB1,PDbyCON_FC1.25
HCCS,PDbyCON_FC1.25
SMS,PDbyCON_FC1.25
GHITM,PDbyCON_FC1.25
VRK1,PDbyCON_FC1.25
NDFIP1,PDbyCON_FC1.25
HPRT1,PDbyCON_FC1.25
LSAMP,PDbyCON_FC1.25
PTDSS1,PDbyCON_FC1.25
VAV3,PDbyCON_FC1.25
HMGCS1,PDbyCON_FC1.25
ATPIF1,PDbyCON_FC1.25
TTC1,PDbyCON_FC1.25
ACOT7,PDbyCON_FC1.25
TRIM36,PDbyCON_FC1.25
AUH,PDbyCON_FC1.25
FABP7,PDbyCON_FC1.25
UCHL5,PDbyCON_FC1.25
NTSR1,PDbyCON_FC1.25
UBE2N,PDbyCON_FC1.25
GOT1,PDbyCON_FC1.25
LMO3,PDbyCON_FC1.25
L1CAM,PDbyCON_FC1.25
NELL2,PDbyCON_FC1.25
HMGB3,PDbyCON_FC1.25
DNAJB9,PDbyCON_FC1.25
RPP40,PDbyCON_FC1.25
C12orf10,PDbyCON_FC1.25
XK,PDbyCON_FC1.25
CHGB,PDbyCON_FC1.25
PLD3,PDbyCON_FC1.25
KIF3A,PDbyCON_FC1.25
VAPB,PDbyCON_FC1.25
GNB5,PDbyCON_FC1.25
RGS7,PDbyCON_FC1.25
ADH5,PDbyCON_FC1.25
CDH10,PDbyCON_FC1.25
SYNJ1,PDbyCON_FC1.25
BASP1,PDbyCON_FC1.25
CTH,PDbyCON_FC1.25
GAP43,PDbyCON_FC1.25
SSSCA1,PDbyCON_FC1.25
PFKM,PDbyCON_FC1.25
FABP3,PDbyCON_FC1.25
GTF2H5,PDbyCON_FC1.25
CDKN2D,PDbyCON_FC1.25
SCN9A,PDbyCON_FC1.25
CACNA1G,PDbyCON_FC1.25
BCAS2,PDbyCON_FC1.25
CSF3,PDbyCON_FC1.25
SNAPC5,PDbyCON_FC1.25
ME1,PDbyCON_FC1.25
CNGB1,PDbyCON_FC1.25
TUBB3,PDbyCON_FC1.25
ZNF226,PDbyCON_FC1.25
MAP2,PDbyCON_FC1.25
GSK3B,PDbyCON_FC1.25
PAM,PDbyCON_FC1.25
ST6GALNAC5,PDbyCON_FC1.25
ATG12,PDbyCON_FC1.25
CRMP1,PDbyCON_FC1.25
C17orf75,PDbyCON_FC1.25
CACNA2D2,PDbyCON_FC1.25
RGS4,PDbyCON_FC1.25
PPARGC1A,PDbyCON_FC1.25
SERPINE2,PDbyCON_FC1.25
IDI1,PDbyCON_FC1.25
SFRP5,PDbyCON_FC1.25
UGCG,PDbyCON_FC1.25
SLC1A4,PDbyCON_FC1.25
SDS,PDbyCON_FC1.25
F3,PDbyCON_FC1.25
F12,PDbyCON_FC1.25
NDRG4,PDbyCON_FC1.25
GNG3,PDbyCON_FC1.25
STOML2,PDbyCON_FC1.25
SUB1,PDbyCON_FC1.25
DYNC1LI1,PDbyCON_FC1.25
CUL3,PDbyCON_FC1.25
LIN7B,PDbyCON_FC1.25
ATP2B2,PDbyCON_FC1.25
FABP6,PDbyCON_FC1.25
PRKACB,PDbyCON_FC1.25
TAGLN3,PDbyCON_FC1.25
DYNLT3,PDbyCON_FC1.25
UGP2,PDbyCON_FC1.25
BFSP1,PDbyCON_FC1.25
ACTL6B,PDbyCON_FC1.25
CAMLG,PDbyCON_FC1.25
OXCT1,PDbyCON_FC1.25
SEC23A,PDbyCON_FC1.25
CDK5,PDbyCON_FC1.25
SLC25A12,PDbyCON_FC1.25
RAD51C,PDbyCON_FC1.25
CADPS,PDbyCON_FC1.25
SPINT2,PDbyCON_FC1.25
CHL1,PDbyCON_FC1.25
ATP1A3,PDbyCON_FC1.25
BBOX1,PDbyCON_FC1.25
NDUFV2,PDbyCON_FC1.25
PEX7,PDbyCON_FC1.25
SCN3B,PDbyCON_FC1.25
INA,PDbyCON_FC1.25
SLC24A3,PDbyCON_FC1.25
PTS,PDbyCON_FC1.25
ATP6V1G1,PDbyCON_FC1.25
GLRB,PDbyCON_FC1.25
KIFAP3,PDbyCON_FC1.25
NQO2,PDbyCON_FC1.25
CDK7,PDbyCON_FC1.25
FOXA2,PDbyCON_FC1.25
LAPTM4B,PDbyCON_FC1.25
ADARB1,PDbyCON_FC1.25
RAB6A,PDbyCON_FC1.25
RIT2,PDbyCON_FC1.25
VCAM1,PDbyCON_FC1.25
CACNA2D3,PDbyCON_FC1.25
FJX1,PDbyCON_FC1.25
GABBR2,PDbyCON_FC1.25
HARS,PDbyCON_FC1.25
COL11A1,PDbyCON_FC1.25
NUCB2,PDbyCON_FC1.25
ATP2B3,PDbyCON_FC1.25
CCNA1,PDbyCON_FC1.25
BSN,PDbyCON_FC1.25
CA12,PDbyCON_FC1.25
ATP6V1B2,PDbyCON_FC1.25
IARS,PDbyCON_FC1.25
IL21R,PDbyCON_FC1.25
BLVRB,PDbyCON_FC1.25
GPC5,PDbyCON_FC1.25
GRM1,PDbyCON_FC1.25
CAPZA1,PDbyCON_FC1.25
PFKP,PDbyCON_FC1.25
STXBP1,PDbyCON_FC1.25
NDUFA5,PDbyCON_FC1.25
KAL1,PDbyCON_FC1.25
SCG2,PDbyCON_FC1.25
MLF1,PDbyCON_FC1.25
UQCRB,PDbyCON_FC1.25
SPTBN2,PDbyCON_FC1.25
SLC1A2,PDbyCON_FC1.25
SNAP25,PDbyCON_FC1.25
TWIST1,PDbyCON_FC1.25
SH3GL2,PDbyCON_FC1.25
CDR1,PDbyCON_FC1.25
STMN2,PDbyCON_FC1.25
GLI2,PDbyCON_FC1.25
DNM1,PDbyCON_FC1.25
RTN1,PDbyCON_FC1.25
GSTM3,PDbyCON_FC1.25
PDYN,PDbyCON_FC1.25
SUCLA2,PDbyCON_FC1.25
ENO2,PDbyCON_FC1.25
TRPC6,PDbyCON_FC1.25
CNTN6,PDbyCON_FC1.25
NEFH,PDbyCON_FC1.25
GPR161,PDbyCON_FC1.25
GFRA1,PDbyCON_FC1.25
ELAVL2,PDbyCON_FC1.25
EDNRB,PDbyCON_FC1.25
HDC,PDbyCON_FC1.25
FRY,PDbyCON_FC1.25
CDC42,PDbyCON_FC1.25
HINT1,PDbyCON_FC1.25
LDHA,PDbyCON_FC1.25
TSPAN7,PDbyCON_FC1.25
GPX3,PDbyCON_FC1.25
CDH8,PDbyCON_FC1.25
SFTPD,PDbyCON_FC1.25
FOSB,PDbyCON_FC1.25
CLDN10,PDbyCON_FC1.25
SNCB,PDbyCON_FC1.25
GABRB1,PDbyCON_FC1.25
CPLX2,PDbyCON_FC1.25
RPE65,PDbyCON_FC1.25
UCHL1,PDbyCON_FC1.25
RGS1,PDbyCON_FC1.25
ITGB1BP1,PDbyCON_FC1.25
MAD2L1,PDbyCON_FC1.25
LYPD1,PDbyCON_FC1.25
GFER,PDbyCON_FC1.25
SCG3,PDbyCON_FC1.25
MORF4L1,PDbyCON_FC1.25
C1QBP,PDbyCON_FC1.25
GABRA1,PDbyCON_FC1.25
SERPINA3,PDbyCON_FC1.25
PCP4,PDbyCON_FC1.25
CCKAR,PDbyCON_FC1.25
DRD2,PDbyCON_FC1.25
SOX11,PDbyCON_FC1.25
PTPRN,PDbyCON_FC1.25
GABRG2,PDbyCON_FC1.25
NTSR2,PDbyCON_FC1.25
SLIT1,PDbyCON_FC1.25
RRAD,PDbyCON_FC1.25
DDX3Y,PDbyCON_FC1.25
ADM,PDbyCON_FC1.25
SLC12A5,PDbyCON_FC1.25
RAB3A,PDbyCON_FC1.25
GBP1,PDbyCON_FC1.25
FPR1,PDbyCON_FC1.25
HBB,PDbyCON_FC1.25
CHI3L2,PDbyCON_FC1.25
HAMP,PDbyCON_FC1.25
CRABP1,PDbyCON_FC1.25
TTR,PDbyCON_FC1.25
CXCL10,PDbyCON_FC1.25
CXCL11,PDbyCON_FC1.25
CXCL1,PDbyCON_FC1.25
SOCS3,PDbyCON_FC1.25
CCL3,PDbyCON_FC1.25
CHI3L1,PDbyCON_FC1.25
