Gene,Category
Phyhd1,MicroByMonoCuffdiff2FCover20
Ermap,MicroByMonoCuffdiff2FCover20
Serpine1,MicroByMonoCuffdiff2FCover20
Tgfa,MicroByMonoCuffdiff2FCover20
Gm13889,MicroByMonoCuffdiff2FCover20
Spry1,MicroByMonoCuffdiff2FCover20
Ccl4,MicroByMonoCuffdiff2FCover20
Gm15726,MicroByMonoCuffdiff2FCover20
Rgs1,MicroByMonoCuffdiff2FCover20
3830403N18Rik,MicroByMonoCuffdiff2FCover20
Gm26702,MicroByMonoCuffdiff2FCover20
Jam2,MicroByMonoCuffdiff2FCover20
Ntsr2,MicroByMonoCuffdiff2FCover20
Slc18b1,MicroByMonoCuffdiff2FCover20
Xlr,MicroByMonoCuffdiff2FCover20
Spsb1,MicroByMonoCuffdiff2FCover20
Tceal1,MicroByMonoCuffdiff2FCover20
Kcnk13,MicroByMonoCuffdiff2FCover20
Gm17147,MicroByMonoCuffdiff2FCover20
Gm15512,MicroByMonoCuffdiff2FCover20
Tmem44,MicroByMonoCuffdiff2FCover20
Tmc7,MicroByMonoCuffdiff2FCover20
Pcdhgb2,MicroByMonoCuffdiff2FCover20
Gpr37l1,MicroByMonoCuffdiff2FCover20
Fblim1,MicroByMonoCuffdiff2FCover20
Nav3,MicroByMonoCuffdiff2FCover20
Tmem204,MicroByMonoCuffdiff2FCover20
Usp2,MicroByMonoCuffdiff2FCover20
Gm10605,MicroByMonoCuffdiff2FCover20
Naalad2,MicroByMonoCuffdiff2FCover20
Maged1,MicroByMonoCuffdiff2FCover20
Dusp8,MicroByMonoCuffdiff2FCover20
Speg,MicroByMonoCuffdiff2FCover20
Prox1,MicroByMonoCuffdiff2FCover20
Gm15523,MicroByMonoCuffdiff2FCover20
Rhobtb1,MicroByMonoCuffdiff2FCover20
BC106175,MicroByMonoCuffdiff2FCover20
Scamp5,MicroByMonoCuffdiff2FCover20
Gem,MicroByMonoCuffdiff2FCover20
Rtn4rl1,MicroByMonoCuffdiff2FCover20
D830030K20Rik,MicroByMonoCuffdiff2FCover20
Ltc4s,MicroByMonoCuffdiff2FCover20
Asap3,MicroByMonoCuffdiff2FCover20
P3h2,MicroByMonoCuffdiff2FCover20
Tln2,MicroByMonoCuffdiff2FCover20
Cttnbp2nl,MicroByMonoCuffdiff2FCover20
Kif5a,MicroByMonoCuffdiff2FCover20
Gm13291,MicroByMonoCuffdiff2FCover20
Arl4d,MicroByMonoCuffdiff2FCover20
Hexb,MicroByMonoCuffdiff2FCover20
Gm28035,MicroByMonoCuffdiff2FCover20
A930005N03Rik,MicroByMonoCuffdiff2FCover20
Eno2,MicroByMonoCuffdiff2FCover20
Mmd2,MicroByMonoCuffdiff2FCover20
Tcim,MicroByMonoCuffdiff2FCover20
Spint1,MicroByMonoCuffdiff2FCover20
Gm43936,MicroByMonoCuffdiff2FCover20
2610203C22Rik,MicroByMonoCuffdiff2FCover20
Elavl4,MicroByMonoCuffdiff2FCover20
Gm16486,MicroByMonoCuffdiff2FCover20
Fkbp14,MicroByMonoCuffdiff2FCover20
AC101945.2,MicroByMonoCuffdiff2FCover20
Neurl1a,MicroByMonoCuffdiff2FCover20
Gm3411,MicroByMonoCuffdiff2FCover20
Atp1a2,MicroByMonoCuffdiff2FCover20
Whrn,MicroByMonoCuffdiff2FCover20
Mlxipl,MicroByMonoCuffdiff2FCover20
Lamb2,MicroByMonoCuffdiff2FCover20
Clgn,MicroByMonoCuffdiff2FCover20
Gal3st4,MicroByMonoCuffdiff2FCover20
Ccl3,MicroByMonoCuffdiff2FCover20
Il6,MicroByMonoCuffdiff2FCover20
Tex11,MicroByMonoCuffdiff2FCover20
Agmo,MicroByMonoCuffdiff2FCover20
Nrep,MicroByMonoCuffdiff2FCover20
Cpe,MicroByMonoCuffdiff2FCover20
Klhl3,MicroByMonoCuffdiff2FCover20
Egr2,MicroByMonoCuffdiff2FCover20
C1qtnf7,MicroByMonoCuffdiff2FCover20
1700014D04Rik,MicroByMonoCuffdiff2FCover20
Itga9,MicroByMonoCuffdiff2FCover20
Cdk18,MicroByMonoCuffdiff2FCover20
Tanc2,MicroByMonoCuffdiff2FCover20
Amotl1,MicroByMonoCuffdiff2FCover20
Sall3,MicroByMonoCuffdiff2FCover20
Adgra3,MicroByMonoCuffdiff2FCover20
Stab1,MicroByMonoCuffdiff2FCover20
Ptgds,MicroByMonoCuffdiff2FCover20
Ppp1r26,MicroByMonoCuffdiff2FCover20
Npl,MicroByMonoCuffdiff2FCover20
P2ry13,MicroByMonoCuffdiff2FCover20
Myo1b,MicroByMonoCuffdiff2FCover20
Dlgap3,MicroByMonoCuffdiff2FCover20
Sema4c,MicroByMonoCuffdiff2FCover20
Zfp37,MicroByMonoCuffdiff2FCover20
Gm13187,MicroByMonoCuffdiff2FCover20
P2ry12,MicroByMonoCuffdiff2FCover20
Ptn,MicroByMonoCuffdiff2FCover20
Chn1,MicroByMonoCuffdiff2FCover20
Ocln,MicroByMonoCuffdiff2FCover20
Acsl6,MicroByMonoCuffdiff2FCover20
Gm6277,MicroByMonoCuffdiff2FCover20
Adamtsl2,MicroByMonoCuffdiff2FCover20
Crybb1,MicroByMonoCuffdiff2FCover20
Gm16617,MicroByMonoCuffdiff2FCover20
Erbb4,MicroByMonoCuffdiff2FCover20
Zfp57,MicroByMonoCuffdiff2FCover20
Kif1a,MicroByMonoCuffdiff2FCover20
Nefl,MicroByMonoCuffdiff2FCover20
AC160562.1,MicroByMonoCuffdiff2FCover20
Atp1b2,MicroByMonoCuffdiff2FCover20
Hspb1,MicroByMonoCuffdiff2FCover20
Gm6054,MicroByMonoCuffdiff2FCover20
Smim10l2a,MicroByMonoCuffdiff2FCover20
P3h4,MicroByMonoCuffdiff2FCover20
Fam81a,MicroByMonoCuffdiff2FCover20
Golm1,MicroByMonoCuffdiff2FCover20
Serpinf1,MicroByMonoCuffdiff2FCover20
Alpl,MicroByMonoCuffdiff2FCover20
Pcdh1,MicroByMonoCuffdiff2FCover20
Scg3,MicroByMonoCuffdiff2FCover20
Fzd6,MicroByMonoCuffdiff2FCover20
Zfp2,MicroByMonoCuffdiff2FCover20
Glrp1,MicroByMonoCuffdiff2FCover20
Slc6a1,MicroByMonoCuffdiff2FCover20
Zfp334,MicroByMonoCuffdiff2FCover20
Col15a1,MicroByMonoCuffdiff2FCover20
Fads1,MicroByMonoCuffdiff2FCover20
Tril,MicroByMonoCuffdiff2FCover20
Ddx43,MicroByMonoCuffdiff2FCover20
Gsg1,MicroByMonoCuffdiff2FCover20
Cmtm8,MicroByMonoCuffdiff2FCover20
Ebf3,MicroByMonoCuffdiff2FCover20
Hpcal4,MicroByMonoCuffdiff2FCover20
Bmp1,MicroByMonoCuffdiff2FCover20
6030468B19Rik,MicroByMonoCuffdiff2FCover20
Grm3,MicroByMonoCuffdiff2FCover20
Crnde,MicroByMonoCuffdiff2FCover20
Kitl,MicroByMonoCuffdiff2FCover20
Camk2a,MicroByMonoCuffdiff2FCover20
Olig1,MicroByMonoCuffdiff2FCover20
C3ar1,MicroByMonoCuffdiff2FCover20
Cd34,MicroByMonoCuffdiff2FCover20
Uty,MicroByMonoCuffdiff2FCover20
Pcdhgb4,MicroByMonoCuffdiff2FCover20
Patl2,MicroByMonoCuffdiff2FCover20
1700001C19Rik,MicroByMonoCuffdiff2FCover20
Gstm5,MicroByMonoCuffdiff2FCover20
Kdm5d,MicroByMonoCuffdiff2FCover20
Pecr,MicroByMonoCuffdiff2FCover20
Edn1,MicroByMonoCuffdiff2FCover20
Abca1,MicroByMonoCuffdiff2FCover20
Enpp2,MicroByMonoCuffdiff2FCover20
Ngef,MicroByMonoCuffdiff2FCover20
Pcdhga2,MicroByMonoCuffdiff2FCover20
Slc10a6,MicroByMonoCuffdiff2FCover20
Snap25,MicroByMonoCuffdiff2FCover20
Epha2,MicroByMonoCuffdiff2FCover20
Rnf180,MicroByMonoCuffdiff2FCover20
Sox4,MicroByMonoCuffdiff2FCover20
Lhfpl2,MicroByMonoCuffdiff2FCover20
Adora3,MicroByMonoCuffdiff2FCover20
Fez1,MicroByMonoCuffdiff2FCover20
Gm10644,MicroByMonoCuffdiff2FCover20
Gm37310,MicroByMonoCuffdiff2FCover20
Gm8237,MicroByMonoCuffdiff2FCover20
Sgce,MicroByMonoCuffdiff2FCover20
Hepacam,MicroByMonoCuffdiff2FCover20
Gpr84,MicroByMonoCuffdiff2FCover20
Igfbp2,MicroByMonoCuffdiff2FCover20
Gm29367,MicroByMonoCuffdiff2FCover20
Slc22a17,MicroByMonoCuffdiff2FCover20
Ccr5,MicroByMonoCuffdiff2FCover20
Gm8463,MicroByMonoCuffdiff2FCover20
Gm11368,MicroByMonoCuffdiff2FCover20
Il1rl2,MicroByMonoCuffdiff2FCover20
Tjp1,MicroByMonoCuffdiff2FCover20
Kbtbd12,MicroByMonoCuffdiff2FCover20
Sult1a1,MicroByMonoCuffdiff2FCover20
Kcnd1,MicroByMonoCuffdiff2FCover20
Zfp964,MicroByMonoCuffdiff2FCover20
A830052D11Rik,MicroByMonoCuffdiff2FCover20
Yes1,MicroByMonoCuffdiff2FCover20
Mmp15,MicroByMonoCuffdiff2FCover20
Fgfr3,MicroByMonoCuffdiff2FCover20
Ier3,MicroByMonoCuffdiff2FCover20
Asb2,MicroByMonoCuffdiff2FCover20
Sec14l2,MicroByMonoCuffdiff2FCover20
Adrb1,MicroByMonoCuffdiff2FCover20
Ttc9,MicroByMonoCuffdiff2FCover20
Notch4,MicroByMonoCuffdiff2FCover20
Jam3,MicroByMonoCuffdiff2FCover20
Fgf13,MicroByMonoCuffdiff2FCover20
Camk2n1,MicroByMonoCuffdiff2FCover20
Gdpd1,MicroByMonoCuffdiff2FCover20
Cdr1,MicroByMonoCuffdiff2FCover20
Gm26714,MicroByMonoCuffdiff2FCover20
Lrrc2,MicroByMonoCuffdiff2FCover20
Pkia,MicroByMonoCuffdiff2FCover20
Abhd3,MicroByMonoCuffdiff2FCover20
Rgs7bp,MicroByMonoCuffdiff2FCover20
Abcc6,MicroByMonoCuffdiff2FCover20
Ctsl,MicroByMonoCuffdiff2FCover20
A230005M16Rik,MicroByMonoCuffdiff2FCover20
D330045A20Rik,MicroByMonoCuffdiff2FCover20
Gm31410,MicroByMonoCuffdiff2FCover20
Nrxn2,MicroByMonoCuffdiff2FCover20
Klk8,MicroByMonoCuffdiff2FCover20
Scoc,MicroByMonoCuffdiff2FCover20
Tppp,MicroByMonoCuffdiff2FCover20
Slc17a7,MicroByMonoCuffdiff2FCover20
Arc,MicroByMonoCuffdiff2FCover20
Gm11653,MicroByMonoCuffdiff2FCover20
Sat2,MicroByMonoCuffdiff2FCover20
Fam149a,MicroByMonoCuffdiff2FCover20
Gm26802,MicroByMonoCuffdiff2FCover20
Gm28286,MicroByMonoCuffdiff2FCover20
Slc39a8,MicroByMonoCuffdiff2FCover20
Fzd8,MicroByMonoCuffdiff2FCover20
F11r,MicroByMonoCuffdiff2FCover20
Tmem144,MicroByMonoCuffdiff2FCover20
Rgl3,MicroByMonoCuffdiff2FCover20
Gm17025,MicroByMonoCuffdiff2FCover20
Bik,MicroByMonoCuffdiff2FCover20
Ppp1r9a,MicroByMonoCuffdiff2FCover20
Gm18227,MicroByMonoCuffdiff2FCover20
Cd83,MicroByMonoCuffdiff2FCover20
Gm19716,MicroByMonoCuffdiff2FCover20
Pou3f1,MicroByMonoCuffdiff2FCover20
Snrpn,MicroByMonoCuffdiff2FCover20
Gpr162,MicroByMonoCuffdiff2FCover20
Rilpl1,MicroByMonoCuffdiff2FCover20
Gm25360,MicroByMonoCuffdiff2FCover20
Thbs2,MicroByMonoCuffdiff2FCover20
Cdc42ep1,MicroByMonoCuffdiff2FCover20
Car11,MicroByMonoCuffdiff2FCover20
Aqp4,MicroByMonoCuffdiff2FCover20
Spats2,MicroByMonoCuffdiff2FCover20
Fut10,MicroByMonoCuffdiff2FCover20
Mag,MicroByMonoCuffdiff2FCover20
Cdk5r1,MicroByMonoCuffdiff2FCover20
Tek,MicroByMonoCuffdiff2FCover20
Kcnt1,MicroByMonoCuffdiff2FCover20
Abhd6,MicroByMonoCuffdiff2FCover20
Gm14040,MicroByMonoCuffdiff2FCover20
Gm30329,MicroByMonoCuffdiff2FCover20
Abcc3,MicroByMonoCuffdiff2FCover20
Eid2,MicroByMonoCuffdiff2FCover20
Serpine2,MicroByMonoCuffdiff2FCover20
Pcdhgb6,MicroByMonoCuffdiff2FCover20
Actl6b,MicroByMonoCuffdiff2FCover20
Tceal3,MicroByMonoCuffdiff2FCover20
Tcaf1,MicroByMonoCuffdiff2FCover20
Cand2,MicroByMonoCuffdiff2FCover20
Arhgef25,MicroByMonoCuffdiff2FCover20
Mt1,MicroByMonoCuffdiff2FCover20
Nr6a1os,MicroByMonoCuffdiff2FCover20
Bhlhe41,MicroByMonoCuffdiff2FCover20
Meis3,MicroByMonoCuffdiff2FCover20
Thnsl2,MicroByMonoCuffdiff2FCover20
Zscan18,MicroByMonoCuffdiff2FCover20
Cplx2,MicroByMonoCuffdiff2FCover20
Kcnma1,MicroByMonoCuffdiff2FCover20
3222401L13Rik,MicroByMonoCuffdiff2FCover20
Gm11545,MicroByMonoCuffdiff2FCover20
Pgbd1,MicroByMonoCuffdiff2FCover20
Htra1,MicroByMonoCuffdiff2FCover20
Ncan,MicroByMonoCuffdiff2FCover20
Dnaic2,MicroByMonoCuffdiff2FCover20
Ctgf,MicroByMonoCuffdiff2FCover20
Mmp14,MicroByMonoCuffdiff2FCover20
Soga3,MicroByMonoCuffdiff2FCover20
Ramp2,MicroByMonoCuffdiff2FCover20
Rnase4,MicroByMonoCuffdiff2FCover20
Bend6,MicroByMonoCuffdiff2FCover20
Gm26888,MicroByMonoCuffdiff2FCover20
Gatm,MicroByMonoCuffdiff2FCover20
Etv5,MicroByMonoCuffdiff2FCover20
Slc46a1,MicroByMonoCuffdiff2FCover20
Tspan4,MicroByMonoCuffdiff2FCover20
Etv1,MicroByMonoCuffdiff2FCover20
Rasgrp3,MicroByMonoCuffdiff2FCover20
Gm28707,MicroByMonoCuffdiff2FCover20
Postn,MicroByMonoCuffdiff2FCover20
Gm3716,MicroByMonoCuffdiff2FCover20
Tlr3,MicroByMonoCuffdiff2FCover20
Gm3336,MicroByMonoCuffdiff2FCover20
Gap43,MicroByMonoCuffdiff2FCover20
Zfp184,MicroByMonoCuffdiff2FCover20
Mageh1,MicroByMonoCuffdiff2FCover20
Atp8b1,MicroByMonoCuffdiff2FCover20
Myo18b,MicroByMonoCuffdiff2FCover20
C430049B03Rik,MicroByMonoCuffdiff2FCover20
Fam71a,MicroByMonoCuffdiff2FCover20
Zfp354b,MicroByMonoCuffdiff2FCover20
Col27a1,MicroByMonoCuffdiff2FCover20
Fkbp9,MicroByMonoCuffdiff2FCover20
Ric3,MicroByMonoCuffdiff2FCover20
Carmil3,MicroByMonoCuffdiff2FCover20
Trem2,MicroByMonoCuffdiff2FCover20
Fgf1,MicroByMonoCuffdiff2FCover20
St5,MicroByMonoCuffdiff2FCover20
Hrh3,MicroByMonoCuffdiff2FCover20
Cadm4,MicroByMonoCuffdiff2FCover20
Angptl7,MicroByMonoCuffdiff2FCover20
Dst,MicroByMonoCuffdiff2FCover20
Eya4,MicroByMonoCuffdiff2FCover20
Rn7sk,MicroByMonoCuffdiff2FCover20
Dyrk4,MicroByMonoCuffdiff2FCover20
Gm5420,MicroByMonoCuffdiff2FCover20
Tbc1d16,MicroByMonoCuffdiff2FCover20
Rac3,MicroByMonoCuffdiff2FCover20
Gm38140,MicroByMonoCuffdiff2FCover20
Sema4g,MicroByMonoCuffdiff2FCover20
Masp1,MicroByMonoCuffdiff2FCover20
Ccdc162,MicroByMonoCuffdiff2FCover20
Fermt2,MicroByMonoCuffdiff2FCover20
Gprasp2,MicroByMonoCuffdiff2FCover20
4933406I18Rik,MicroByMonoCuffdiff2FCover20
Gm48726,MicroByMonoCuffdiff2FCover20
Slc4a3,MicroByMonoCuffdiff2FCover20
Lgmn,MicroByMonoCuffdiff2FCover20
Rasl10b,MicroByMonoCuffdiff2FCover20
Mycl,MicroByMonoCuffdiff2FCover20
Nr3c2,MicroByMonoCuffdiff2FCover20
Errfi1,MicroByMonoCuffdiff2FCover20
Stx1b,MicroByMonoCuffdiff2FCover20
Gm10472,MicroByMonoCuffdiff2FCover20
Gpd1,MicroByMonoCuffdiff2FCover20
Tfpi,MicroByMonoCuffdiff2FCover20
Slco4a1,MicroByMonoCuffdiff2FCover20
Gm36529,MicroByMonoCuffdiff2FCover20
Nap1l5,MicroByMonoCuffdiff2FCover20
Zfp781,MicroByMonoCuffdiff2FCover20
Scarf2,MicroByMonoCuffdiff2FCover20
Zfp105,MicroByMonoCuffdiff2FCover20
Gm37759,MicroByMonoCuffdiff2FCover20
Lims2,MicroByMonoCuffdiff2FCover20
Slc16a1,MicroByMonoCuffdiff2FCover20
Gm26680,MicroByMonoCuffdiff2FCover20
Cend1,MicroByMonoCuffdiff2FCover20
Tmem37,MicroByMonoCuffdiff2FCover20
Nek6,MicroByMonoCuffdiff2FCover20
Klhdc8b,MicroByMonoCuffdiff2FCover20
Phgdh,MicroByMonoCuffdiff2FCover20
Blnk,MicroByMonoCuffdiff2FCover20
3110035E14Rik,MicroByMonoCuffdiff2FCover20
Acy1,MicroByMonoCuffdiff2FCover20
Wnt7b,MicroByMonoCuffdiff2FCover20
Gm38157,MicroByMonoCuffdiff2FCover20
Glul,MicroByMonoCuffdiff2FCover20
Garnl3,MicroByMonoCuffdiff2FCover20
Sh2d6,MicroByMonoCuffdiff2FCover20
A930033H14Rik,MicroByMonoCuffdiff2FCover20
Sdk1,MicroByMonoCuffdiff2FCover20
Pcdhga7,MicroByMonoCuffdiff2FCover20
Coro6,MicroByMonoCuffdiff2FCover20
Pex5l,MicroByMonoCuffdiff2FCover20
A230052G05Rik,MicroByMonoCuffdiff2FCover20
Fmnl3,MicroByMonoCuffdiff2FCover20
CT009713.2,MicroByMonoCuffdiff2FCover20
1810011H11Rik,MicroByMonoCuffdiff2FCover20
Kcnk12,MicroByMonoCuffdiff2FCover20
Smo,MicroByMonoCuffdiff2FCover20
Rhob,MicroByMonoCuffdiff2FCover20
Rph3a,MicroByMonoCuffdiff2FCover20
Gm10134,MicroByMonoCuffdiff2FCover20
Pcdhb22,MicroByMonoCuffdiff2FCover20
Pcdhga6,MicroByMonoCuffdiff2FCover20
4921536K21Rik,MicroByMonoCuffdiff2FCover20
Gm42973,MicroByMonoCuffdiff2FCover20
Plxnb1,MicroByMonoCuffdiff2FCover20
Pcdhgc3,MicroByMonoCuffdiff2FCover20
Khdrbs3,MicroByMonoCuffdiff2FCover20
Mb21d2,MicroByMonoCuffdiff2FCover20
Cxxc5,MicroByMonoCuffdiff2FCover20
Nnat,MicroByMonoCuffdiff2FCover20
1700017B05Rik,MicroByMonoCuffdiff2FCover20
Tmod1,MicroByMonoCuffdiff2FCover20
Bsn,MicroByMonoCuffdiff2FCover20
Dpysl3,MicroByMonoCuffdiff2FCover20
Mmp2,MicroByMonoCuffdiff2FCover20
Trim47,MicroByMonoCuffdiff2FCover20
Mobp,MicroByMonoCuffdiff2FCover20
Ttyh1,MicroByMonoCuffdiff2FCover20
Gm13710,MicroByMonoCuffdiff2FCover20
Irak1bp1,MicroByMonoCuffdiff2FCover20
Arhgef40,MicroByMonoCuffdiff2FCover20
Gm15850,MicroByMonoCuffdiff2FCover20
Galnt12,MicroByMonoCuffdiff2FCover20
Nectin2,MicroByMonoCuffdiff2FCover20
Vangl1,MicroByMonoCuffdiff2FCover20
Gm42842,MicroByMonoCuffdiff2FCover20
Gm42602,MicroByMonoCuffdiff2FCover20
Prag1,MicroByMonoCuffdiff2FCover20
Slc16a9,MicroByMonoCuffdiff2FCover20
Gsta4,MicroByMonoCuffdiff2FCover20
9430053O09Rik,MicroByMonoCuffdiff2FCover20
Slco1a4,MicroByMonoCuffdiff2FCover20
Xrcc5,MicroByMonoCuffdiff2FCover20
Ank2,MicroByMonoCuffdiff2FCover20
4930519K11Rik,MicroByMonoCuffdiff2FCover20
Aif1l,MicroByMonoCuffdiff2FCover20
Ppp1r1b,MicroByMonoCuffdiff2FCover20
Procr,MicroByMonoCuffdiff2FCover20
Gm17056,MicroByMonoCuffdiff2FCover20
Chn1os1,MicroByMonoCuffdiff2FCover20
Slc7a8,MicroByMonoCuffdiff2FCover20
Chad,MicroByMonoCuffdiff2FCover20
Sspn,MicroByMonoCuffdiff2FCover20
Arhgap5,MicroByMonoCuffdiff2FCover20
Gm15890,MicroByMonoCuffdiff2FCover20
Ncs1,MicroByMonoCuffdiff2FCover20
Cfap74,MicroByMonoCuffdiff2FCover20
2010300C02Rik,MicroByMonoCuffdiff2FCover20
Cnrip1,MicroByMonoCuffdiff2FCover20
Pcx,MicroByMonoCuffdiff2FCover20
Prom2,MicroByMonoCuffdiff2FCover20
Bco2,MicroByMonoCuffdiff2FCover20
Gm44545,MicroByMonoCuffdiff2FCover20
Mapk8ip2,MicroByMonoCuffdiff2FCover20
Gm6583,MicroByMonoCuffdiff2FCover20
Stx1a,MicroByMonoCuffdiff2FCover20
2610528A11Rik,MicroByMonoCuffdiff2FCover20
Fkbp5,MicroByMonoCuffdiff2FCover20
Fam212a,MicroByMonoCuffdiff2FCover20
Cd81,MicroByMonoCuffdiff2FCover20
Tmlhe,MicroByMonoCuffdiff2FCover20
Atf3,MicroByMonoCuffdiff2FCover20
2900052N01Rik,MicroByMonoCuffdiff2FCover20
Slc6a11,MicroByMonoCuffdiff2FCover20
Cldn2,MicroByMonoCuffdiff2FCover20
Mum1l1,MicroByMonoCuffdiff2FCover20
Myh14,MicroByMonoCuffdiff2FCover20
Fosb,MicroByMonoCuffdiff2FCover20
Large1,MicroByMonoCuffdiff2FCover20
Zfp454,MicroByMonoCuffdiff2FCover20
A430078I02Rik,MicroByMonoCuffdiff2FCover20
Pacsin3,MicroByMonoCuffdiff2FCover20
Gm26788,MicroByMonoCuffdiff2FCover20
Gm16998,MicroByMonoCuffdiff2FCover20
Pnldc1,MicroByMonoCuffdiff2FCover20
Fads3,MicroByMonoCuffdiff2FCover20
