Gene,Category
Fam181a,astroBYoFC5
Atl2,astroBYoFC5
Pdp2,astroBYoFC5
Gm44135,astroBYoFC5
Camk2g,astroBYoFC5
Map3k19,astroBYoFC5
Pla2g7,astroBYoFC5
Mpc1,astroBYoFC5
Ttyh3,astroBYoFC5
Ston2,astroBYoFC5
Slc20a1,astroBYoFC5
Proca1,astroBYoFC5
Inca1,astroBYoFC5
Fam228a,astroBYoFC5
AC160550.2,astroBYoFC5
Gm48640,astroBYoFC5
Ranbp3l,astroBYoFC5
Gk,astroBYoFC5
Klf4,astroBYoFC5
Gm4491,astroBYoFC5
Frmpd1,astroBYoFC5
C230037L18Rik,astroBYoFC5
Pabpc4l,astroBYoFC5
Atxn7,astroBYoFC5
Znrf3,astroBYoFC5
AC130671.1,astroBYoFC5
Hoga1,astroBYoFC5
Phkb,astroBYoFC5
Son,astroBYoFC5
AC122018.1,astroBYoFC5
Arhgef4,astroBYoFC5
Rgs7,astroBYoFC5
Nudt2,astroBYoFC5
Prr5,astroBYoFC5
Phf21b,astroBYoFC5
Gm33195,astroBYoFC5
Elovl5,astroBYoFC5
Gm24765,astroBYoFC5
Ccdc58,astroBYoFC5
Kmt2c,astroBYoFC5
Aass,astroBYoFC5
Igfbp2,astroBYoFC5
Muc1,astroBYoFC5
Limch1,astroBYoFC5
Pi4k2b,astroBYoFC5
Gm26802,astroBYoFC5
Lipg,astroBYoFC5
Slc14a2,astroBYoFC5
Rps19-ps3,astroBYoFC5
1600014C23Rik,astroBYoFC5
Tpcn1,astroBYoFC5
Birc7,astroBYoFC5
Gm20383,astroBYoFC5
Naprt,astroBYoFC5
Ttc12,astroBYoFC5
Slc7a10,astroBYoFC5
Ccno,astroBYoFC5
Prss56,astroBYoFC5
Aldh6a1,astroBYoFC5
Nat8f4,astroBYoFC5
Vcl,astroBYoFC5
9330182L06Rik,astroBYoFC5
Gm12052,astroBYoFC5
Gm37277,astroBYoFC5
Lonrf3,astroBYoFC5
Fjx1,astroBYoFC5
Gm47976,astroBYoFC5
F3,astroBYoFC5
Sardh,astroBYoFC5
Irs2,astroBYoFC5
Sfxn2,astroBYoFC5
Gm22740,astroBYoFC5
Acot11,astroBYoFC5
Gm26813,astroBYoFC5
Gm35189,astroBYoFC5
Slc26a6,astroBYoFC5
Fgfr1,astroBYoFC5
Paqr7,astroBYoFC5
Gm37843,astroBYoFC5
Impdh2,astroBYoFC5
Actr3b,astroBYoFC5
Elovl2,astroBYoFC5
Coq10b,astroBYoFC5
Fgd6,astroBYoFC5
Syne1,astroBYoFC5
Tmem161b,astroBYoFC5
Rpl23a,astroBYoFC5
Fbrsl1,astroBYoFC5
Dzip1l,astroBYoFC5
Ampd2,astroBYoFC5
Lgr4,astroBYoFC5
Gys1,astroBYoFC5
Tnfrsf19,astroBYoFC5
Arntl,astroBYoFC5
Uvssa,astroBYoFC5
Prss35,astroBYoFC5
Spry2,astroBYoFC5
Ccnd2,astroBYoFC5
Tpmt,astroBYoFC5
Klf15,astroBYoFC5
Evc2,astroBYoFC5
Sfxn1,astroBYoFC5
Slc1a2,astroBYoFC5
Lrrc23,astroBYoFC5
Tex9,astroBYoFC5
Ucp3,astroBYoFC5
Bdkrb2,astroBYoFC5
Gpt,astroBYoFC5
Nr4a1,astroBYoFC5
Chst1,astroBYoFC5
Gldc,astroBYoFC5
1700003M07Rik,astroBYoFC5
Lgals4,astroBYoFC5
Hapln4,astroBYoFC5
Zfp945,astroBYoFC5
Phka1,astroBYoFC5
Slc1a4,astroBYoFC5
Gm30731,astroBYoFC5
4921530L21Rik,astroBYoFC5
D130040H23Rik,astroBYoFC5
Scara3,astroBYoFC5
2310031A07Rik,astroBYoFC5
Pdgfrb,astroBYoFC5
Pigm,astroBYoFC5
Fam13c,astroBYoFC5
Adora2b,astroBYoFC5
Lix1,astroBYoFC5
AC112142.1,astroBYoFC5
Gabra4,astroBYoFC5
Rasgrp1,astroBYoFC5
Tpbg,astroBYoFC5
Micall2,astroBYoFC5
Pex11a,astroBYoFC5
Pde9a,astroBYoFC5
Btbd17,astroBYoFC5
Cdk5rap2,astroBYoFC5
Sema6d,astroBYoFC5
Agl,astroBYoFC5
A330048O09Rik,astroBYoFC5
Spata24,astroBYoFC5
Hsdl2,astroBYoFC5
Gm4899,astroBYoFC5
Tmem218,astroBYoFC5
Gm42547,astroBYoFC5
Btg3,astroBYoFC5
Epb41l5,astroBYoFC5
P4ha2,astroBYoFC5
Ncan,astroBYoFC5
Dhtkd1,astroBYoFC5
Nr1d1,astroBYoFC5
Gm3764,astroBYoFC5
Arap2,astroBYoFC5
Ak3l2-ps,astroBYoFC5
Mroh6,astroBYoFC5
B230303O12Rik,astroBYoFC5
Rasl11b,astroBYoFC5
Skida1,astroBYoFC5
Gm44421,astroBYoFC5
Catip,astroBYoFC5
Eea1,astroBYoFC5
Slc13a5,astroBYoFC5
Lsmem1,astroBYoFC5
Evc,astroBYoFC5
Sept9,astroBYoFC5
Tctn3,astroBYoFC5
Efna4,astroBYoFC5
Nat8f1,astroBYoFC5
Tfap2c,astroBYoFC5
Gjb6,astroBYoFC5
Gabrg1,astroBYoFC5
Acsl6,astroBYoFC5
Ckap5,astroBYoFC5
AC154718.1,astroBYoFC5
Plxnb1,astroBYoFC5
Car8,astroBYoFC5
Ankrd9,astroBYoFC5
Slc39a14,astroBYoFC5
Notch1,astroBYoFC5
Heyl,astroBYoFC5
Id1,astroBYoFC5
Hhipl1,astroBYoFC5
Gm20751,astroBYoFC5
Plagl1,astroBYoFC5
Slc1a3,astroBYoFC5
Sh3pxd2b,astroBYoFC5
Nr4a2,astroBYoFC5
Hif3a,astroBYoFC5
Dlg5,astroBYoFC5
Gstm2-ps1,astroBYoFC5
Nr4a3,astroBYoFC5
Rapgef3,astroBYoFC5
Spag5,astroBYoFC5
Hmgcr,astroBYoFC5
Slc20a2,astroBYoFC5
Bhlhe40,astroBYoFC5
Rgma,astroBYoFC5
Dag1,astroBYoFC5
Mier3,astroBYoFC5
Tom1l1,astroBYoFC5
Ntsr2,astroBYoFC5
D3Ertd254e,astroBYoFC5
Pax6,astroBYoFC5
Fabp7,astroBYoFC5
Hey2,astroBYoFC5
Gm37090,astroBYoFC5
Slc25a33,astroBYoFC5
Grk3,astroBYoFC5
Gpr19,astroBYoFC5
S1pr1,astroBYoFC5
Il33,astroBYoFC5
Hapln1,astroBYoFC5
Acot1,astroBYoFC5
Gm48732,astroBYoFC5
Kcnc4,astroBYoFC5
Tm7sf2,astroBYoFC5
Insig1,astroBYoFC5
Tmem200c,astroBYoFC5
Idi1,astroBYoFC5
Gm27042,astroBYoFC5
Firre,astroBYoFC5
Fads2,astroBYoFC5
Zfp532,astroBYoFC5
Golgb1,astroBYoFC5
Rab30,astroBYoFC5
Gm7842,astroBYoFC5
Baalc,astroBYoFC5
Jade1,astroBYoFC5
Gm28064,astroBYoFC5
Slc2a4,astroBYoFC5
Smc4,astroBYoFC5
Pnisr,astroBYoFC5
Smc5,astroBYoFC5
Mfhas1,astroBYoFC5
Grm5,astroBYoFC5
Gm43703,astroBYoFC5
Fbxl21,astroBYoFC5
Malat1,astroBYoFC5
Mars2,astroBYoFC5
Gm38910,astroBYoFC5
Ppp4r1l-ps,astroBYoFC5
Hacd3,astroBYoFC5
Msmo1,astroBYoFC5
Tmc7,astroBYoFC5
Cspp1,astroBYoFC5
Zdhhc21,astroBYoFC5
Gm7045,astroBYoFC5
Zfp280c,astroBYoFC5
Sema4b,astroBYoFC5
Cenpq,astroBYoFC5
Rhbdf1,astroBYoFC5
Zfp661,astroBYoFC5
Pdyn,astroBYoFC5
Polr3h,astroBYoFC5
Drp2,astroBYoFC5
Bmpr1a,astroBYoFC5
Rsad1,astroBYoFC5
Efemp2,astroBYoFC5
Pfkfb3,astroBYoFC5
Ndp,astroBYoFC5
Fgfr1op,astroBYoFC5
Akt2-ps,astroBYoFC5
Fam120c,astroBYoFC5
Prdx6,astroBYoFC5
Ankrd16,astroBYoFC5
Tril,astroBYoFC5
Upf3b,astroBYoFC5
Myh6,astroBYoFC5
Per1,astroBYoFC5
AC153911.1,astroBYoFC5
Lrp4,astroBYoFC5
Fam198a,astroBYoFC5
Dagla,astroBYoFC5
Dclk2,astroBYoFC5
Colgalt2,astroBYoFC5
Sybu,astroBYoFC5
Gm32151,astroBYoFC5
Gm11892,astroBYoFC5
Ptn,astroBYoFC5
Hes1,astroBYoFC5
Zfp383,astroBYoFC5
Adamts5,astroBYoFC5
Ccdc157,astroBYoFC5
Dbp,astroBYoFC5
Cyp1b1,astroBYoFC5
Aldoc,astroBYoFC5
Igdcc4,astroBYoFC5
Gm9522,astroBYoFC5
Sp5,astroBYoFC5
Xrcc2,astroBYoFC5
Mmp14,astroBYoFC5
Ndrg2,astroBYoFC5
Pde1b,astroBYoFC5
Hmgn3,astroBYoFC5
Gm16008,astroBYoFC5
Cpe,astroBYoFC5
Cry2,astroBYoFC5
Hes5,astroBYoFC5
Leng8,astroBYoFC5
Gm25047,astroBYoFC5
D030046N08Rik,astroBYoFC5
Tiparp,astroBYoFC5
Mfap3l,astroBYoFC5
Vegfa,astroBYoFC5
Hectd2,astroBYoFC5
Pdpn,astroBYoFC5
Sparcl1,astroBYoFC5
Plod2,astroBYoFC5
Cchcr1,astroBYoFC5
Fstl1,astroBYoFC5
Gm44645,astroBYoFC5
Gm18782,astroBYoFC5
Scg3,astroBYoFC5
Garem2,astroBYoFC5
Sash1,astroBYoFC5
Zfc3h1,astroBYoFC5
Gm14276,astroBYoFC5
Gm11578,astroBYoFC5
Smo,astroBYoFC5
Ntrk3,astroBYoFC5
Echdc2,astroBYoFC5
Steap3,astroBYoFC5
Mras,astroBYoFC5
Sfrp1,astroBYoFC5
Pxdn,astroBYoFC5
Fos,astroBYoFC5
1300002E11Rik,astroBYoFC5
Abhd3,astroBYoFC5
Rpl26-ps6,astroBYoFC5
Sec14l2,astroBYoFC5
Kifc3,astroBYoFC5
Slc38a3,astroBYoFC5
Myo19,astroBYoFC5
Cc2d2a,astroBYoFC5
AI849053,astroBYoFC5
Rnase1,astroBYoFC5
Rnf24,astroBYoFC5
Fndc5,astroBYoFC5
D630003M21Rik,astroBYoFC5
Gm26621,astroBYoFC5
Cbr3,astroBYoFC5
Pdcd4,astroBYoFC5
Sncaip,astroBYoFC5
Fam184a,astroBYoFC5
Myo6,astroBYoFC5
Cbx5,astroBYoFC5
Masp2,astroBYoFC5
Gm29397,astroBYoFC5
Gm9884,astroBYoFC5
Gm19554,astroBYoFC5
Gm29290,astroBYoFC5
Cnn3,astroBYoFC5
Fdft1,astroBYoFC5
Krtap7-1,astroBYoFC5
Gm28175,astroBYoFC5
Atp1b2,astroBYoFC5
Shc3,astroBYoFC5
Wnt7a,astroBYoFC5
Ephb3,astroBYoFC5
Kirrel2,astroBYoFC5
Gpr3,astroBYoFC5
Gm7054,astroBYoFC5
Ttc14,astroBYoFC5
Gm10601,astroBYoFC5
Atp2b4,astroBYoFC5
Pls1,astroBYoFC5
Gm14448,astroBYoFC5
Clu,astroBYoFC5
Mir5112,astroBYoFC5
Abca1,astroBYoFC5
Trib2,astroBYoFC5
Adra2a,astroBYoFC5
E430024I08Rik,astroBYoFC5
Gm27028,astroBYoFC5
Gm26779,astroBYoFC5
Gabbr1,astroBYoFC5
Gabbr2,astroBYoFC5
Mest,astroBYoFC5
Gm11736,astroBYoFC5
Mir99ahg,astroBYoFC5
Nr2e1,astroBYoFC5
Mtx3,astroBYoFC5
Rab34,astroBYoFC5
Ccdc189,astroBYoFC5
Gm2061,astroBYoFC5
Fezf2,astroBYoFC5
C130071C03Rik,astroBYoFC5
Ccdc78,astroBYoFC5
Etv4,astroBYoFC5
Wasf3,astroBYoFC5
Fam212b,astroBYoFC5
Ptprz1,astroBYoFC5
Fst,astroBYoFC5
Myo10,astroBYoFC5
Cyr61,astroBYoFC5
Gm14286,astroBYoFC5
Gm47881,astroBYoFC5
2900076A07Rik,astroBYoFC5
Tmem229a,astroBYoFC5
Grtp1,astroBYoFC5
AC139845.1,astroBYoFC5
Spire1,astroBYoFC5
Stard4,astroBYoFC5
Ccdc136,astroBYoFC5
H19,astroBYoFC5
Ifrd1,astroBYoFC5
Ppp1r1a,astroBYoFC5
Gm9889,astroBYoFC5
Cwc22,astroBYoFC5
2810459M11Rik,astroBYoFC5
Adcyap1r1,astroBYoFC5
Gm20501,astroBYoFC5
Igsf11,astroBYoFC5
Fgfrl1,astroBYoFC5
Fam135a,astroBYoFC5
Axin2,astroBYoFC5
Rarres2,astroBYoFC5
Fam69c,astroBYoFC5
Id4,astroBYoFC5
Igfbp5,astroBYoFC5
Pnpla3,astroBYoFC5
Eogt,astroBYoFC5
5930412G12Rik,astroBYoFC5
Gm336,astroBYoFC5
AC163667.1,astroBYoFC5
Yap1,astroBYoFC5
Cartpt,astroBYoFC5
Tead1,astroBYoFC5
Fzd7,astroBYoFC5
Gm37008,astroBYoFC5
Hepacam,astroBYoFC5
Spaca6,astroBYoFC5
Ccdc8,astroBYoFC5
Ogdhl,astroBYoFC5
Trh,astroBYoFC5
Enah,astroBYoFC5
Spag8,astroBYoFC5
Gadd45g,astroBYoFC5
Fam84a,astroBYoFC5
1110032F04Rik,astroBYoFC5
Gas1,astroBYoFC5
Fat1,astroBYoFC5
1700001O22Rik,astroBYoFC5
Rln1,astroBYoFC5
Ttyh1,astroBYoFC5
Mir9-3hg,astroBYoFC5
CT025533.1,astroBYoFC5
Ntrk2,astroBYoFC5
Dock7,astroBYoFC5
Gssos1,astroBYoFC5
Paqr8,astroBYoFC5
Ldoc1,astroBYoFC5
Gm26407,astroBYoFC5
Kcna2,astroBYoFC5
Tmem44,astroBYoFC5
1700040D17Rik,astroBYoFC5
AC139294.1,astroBYoFC5
Fbln2,astroBYoFC5
Slc6a1,astroBYoFC5
Jun,astroBYoFC5
AC154586.1,astroBYoFC5
Spry4,astroBYoFC5
Nr2f1,astroBYoFC5
Gm19935,astroBYoFC5
Rimklb,astroBYoFC5
Sall2,astroBYoFC5
4930426I24Rik,astroBYoFC5
Tead2,astroBYoFC5
Cyp2d22,astroBYoFC5
Tspan7,astroBYoFC5
Adrb1,astroBYoFC5
Pou3f2,astroBYoFC5
Gm27239,astroBYoFC5
Gm11667,astroBYoFC5
Amigo2,astroBYoFC5
Cntfr,astroBYoFC5
Rassf10,astroBYoFC5
Fzd9,astroBYoFC5
Hlf,astroBYoFC5
Hapln3,astroBYoFC5
Prrx1,astroBYoFC5
Nog,astroBYoFC5
Mmd2,astroBYoFC5
Nrcam,astroBYoFC5
AL626769.3,astroBYoFC5
Dclk1,astroBYoFC5
Zic5,astroBYoFC5
Caskin1,astroBYoFC5
Rgs9,astroBYoFC5
Mro,astroBYoFC5
Rnf138rt1,astroBYoFC5
Rnf180,astroBYoFC5
Tmem136,astroBYoFC5
Luzp2,astroBYoFC5
Pou3f4,astroBYoFC5
Sema5b,astroBYoFC5
Col16a1,astroBYoFC5
Gjb2,astroBYoFC5
Tead3,astroBYoFC5
Gem,astroBYoFC5
Gm47451,astroBYoFC5
Tmem47,astroBYoFC5
Gm48017,astroBYoFC5
Prob1,astroBYoFC5
Tnfaip6,astroBYoFC5
Fosb,astroBYoFC5
Sdc4,astroBYoFC5
Psd2,astroBYoFC5
Lhx2,astroBYoFC5
Gm11767,astroBYoFC5
Slc18b1,astroBYoFC5
Eif2s3y,astroBYoFC5
Slitrk2,astroBYoFC5
Msi1,astroBYoFC5
Gm48482,astroBYoFC5
Gnao1,astroBYoFC5
E130215H24Rik,astroBYoFC5
Gm12241,astroBYoFC5
Ddx3y,astroBYoFC5
Gm44954,astroBYoFC5
G630016G05Rik,astroBYoFC5
Zfp641,astroBYoFC5
Nrxn1,astroBYoFC5
Gm14662,astroBYoFC5
Kcnj10,astroBYoFC5
Ednrb,astroBYoFC5
Foxs1,astroBYoFC5
Gm2136,astroBYoFC5
Csdc2,astroBYoFC5
Sall3,astroBYoFC5
Nfatc4,astroBYoFC5
Emx2os,astroBYoFC5
4930429H19Rik,astroBYoFC5
Gria2,astroBYoFC5
P2rx6,astroBYoFC5
Gm9003,astroBYoFC5
B3gnt5,astroBYoFC5
Gm22711,astroBYoFC5
Ppargc1a,astroBYoFC5
Gm32391,astroBYoFC5
Sox21,astroBYoFC5
Mir674,astroBYoFC5
Gm22224,astroBYoFC5
Lamb2,astroBYoFC5
Lama5,astroBYoFC5
1700016P03Rik,astroBYoFC5
Mt3,astroBYoFC5
Gm9805,astroBYoFC5
Gm25005,astroBYoFC5
Bcan,astroBYoFC5
Sox1ot,astroBYoFC5
Adgrg1,astroBYoFC5
Ccdc141,astroBYoFC5
Slco1c1,astroBYoFC5
Abcd2,astroBYoFC5
Il15ra,astroBYoFC5
Leng9,astroBYoFC5
Zfp870,astroBYoFC5
Notch2,astroBYoFC5
Stk17b,astroBYoFC5
Crot,astroBYoFC5
Aff1,astroBYoFC5
Etaa1,astroBYoFC5
Ppp1r12a,astroBYoFC5
Tank,astroBYoFC5
Parp3,astroBYoFC5
Eif2ak2,astroBYoFC5
Tnfaip8,astroBYoFC5
Jrkl,astroBYoFC5
Ficd,astroBYoFC5
Zfp217,astroBYoFC5
Itga6,astroBYoFC5
Btaf1,astroBYoFC5
Gstm1,astroBYoFC5
Plekhf2,astroBYoFC5
Morc3,astroBYoFC5
Thbs1,astroBYoFC5
Soat1,astroBYoFC5
Ptp4a1,astroBYoFC5
AU020206,astroBYoFC5
Cd38,astroBYoFC5
Cyp4f13,astroBYoFC5
Wdr5b,astroBYoFC5
Zscan12,astroBYoFC5
Gna13,astroBYoFC5
Mitd1,astroBYoFC5
Sorl1,astroBYoFC5
Impa2,astroBYoFC5
Pon2,astroBYoFC5
Naaa,astroBYoFC5
Trmt12,astroBYoFC5
Pitpnc1,astroBYoFC5
A430110L20Rik,astroBYoFC5
Tbc1d31,astroBYoFC5
Cntrl,astroBYoFC5
Lppos,astroBYoFC5
Tgfb2,astroBYoFC5
Ublcp1,astroBYoFC5
Zfp933,astroBYoFC5
Polg2,astroBYoFC5
Gbp7,astroBYoFC5
Gm47932,astroBYoFC5
Acadl,astroBYoFC5
Zfp36l2,astroBYoFC5
Eif4g3,astroBYoFC5
Hmgb2,astroBYoFC5
Gsap,astroBYoFC5
Alpk1,astroBYoFC5
Dennd4c,astroBYoFC5
Gm43625,astroBYoFC5
Zfp119a,astroBYoFC5
Tmem51os1,astroBYoFC5
Rbpms2,astroBYoFC5
Casp8ap2,astroBYoFC5
Mir1932,astroBYoFC5
Rb1,astroBYoFC5
Ppp1r3d,astroBYoFC5
Cd44,astroBYoFC5
Mterf1a,astroBYoFC5
Ccnl1,astroBYoFC5
Gm44751,astroBYoFC5
Gramd4,astroBYoFC5
Klf6,astroBYoFC5
Pfkfb4,astroBYoFC5
Fbxo30,astroBYoFC5
Tet2,astroBYoFC5
Lrrk2,astroBYoFC5
Dapp1,astroBYoFC5
Atad2,astroBYoFC5
Bcl6,astroBYoFC5
Gm26767,astroBYoFC5
Arrdc3,astroBYoFC5
Rilp,astroBYoFC5
Gm10226,astroBYoFC5
Fam210b,astroBYoFC5
Trps1,astroBYoFC5
Acaa2,astroBYoFC5
Sept11,astroBYoFC5
Smpdl3a,astroBYoFC5
Dbi,astroBYoFC5
Zfp160,astroBYoFC5
Nedd9,astroBYoFC5
Mzb1,astroBYoFC5
Neat1,astroBYoFC5
Stard8,astroBYoFC5
Slc8b1,astroBYoFC5
Akr1b10,astroBYoFC5
Gm15443,astroBYoFC5
Irak2,astroBYoFC5
Mgst1,astroBYoFC5
Tlr3,astroBYoFC5
Wsb1,astroBYoFC5
Ccdc88c,astroBYoFC5
Gbp3,astroBYoFC5
Esco2,astroBYoFC5
Cdc25b,astroBYoFC5
Egln3,astroBYoFC5
Apoe,astroBYoFC5
Apobec1,astroBYoFC5
Cyp4f17,astroBYoFC5
Mertk,astroBYoFC5
Gm10509,astroBYoFC5
Gm24265,astroBYoFC5
Sema4a,astroBYoFC5
Gm29367,astroBYoFC5
Tmem51,astroBYoFC5
Ajuba,astroBYoFC5
Apoc1,astroBYoFC5
Alcam,astroBYoFC5
Chil1,astroBYoFC5
Fabp5,astroBYoFC5
Gm24407,astroBYoFC5
Rnu12,astroBYoFC5
Kremen1,astroBYoFC5
Pax4,astroBYoFC5
D030055H07Rik,astroBYoFC5
