Gene,Category
Smarca2,AstroByothersCuffdiff2FCover20
Gm17455,AstroByothersCuffdiff2FCover20
AI182371,AstroByothersCuffdiff2FCover20
Slco1a5,AstroByothersCuffdiff2FCover20
Anp32a,AstroByothersCuffdiff2FCover20
Phkg1,AstroByothersCuffdiff2FCover20
Trim9,AstroByothersCuffdiff2FCover20
Hgf,AstroByothersCuffdiff2FCover20
Fmo1,AstroByothersCuffdiff2FCover20
C230072F16Rik,AstroByothersCuffdiff2FCover20
Gm13110,AstroByothersCuffdiff2FCover20
C030005K06Rik,AstroByothersCuffdiff2FCover20
Upp1,AstroByothersCuffdiff2FCover20
Meis2,AstroByothersCuffdiff2FCover20
Klri1,AstroByothersCuffdiff2FCover20
Pabpn1,AstroByothersCuffdiff2FCover20
Gpd2,AstroByothersCuffdiff2FCover20
Fgfr3,AstroByothersCuffdiff2FCover20
8030451A03Rik,AstroByothersCuffdiff2FCover20
Hgf,AstroByothersCuffdiff2FCover20
Gm973,AstroByothersCuffdiff2FCover20
Pax4,AstroByothersCuffdiff2FCover20
Fmo1,AstroByothersCuffdiff2FCover20
Zfp532,AstroByothersCuffdiff2FCover20
Pde9a,AstroByothersCuffdiff2FCover20
Gli1,AstroByothersCuffdiff2FCover20
Ackr4,AstroByothersCuffdiff2FCover20
Gm17660,AstroByothersCuffdiff2FCover20
Slc14a2,AstroByothersCuffdiff2FCover20
Aqp9,AstroByothersCuffdiff2FCover20
Mylk2,AstroByothersCuffdiff2FCover20
Tnc,AstroByothersCuffdiff2FCover20
4932443I19Rik,AstroByothersCuffdiff2FCover20
Trps1,AstroByothersCuffdiff2FCover20
Slc4a4,AstroByothersCuffdiff2FCover20
Mfge8,AstroByothersCuffdiff2FCover20
Slc15a2,AstroByothersCuffdiff2FCover20
Igfbp2,AstroByothersCuffdiff2FCover20
Hgf,AstroByothersCuffdiff2FCover20
Itih3,AstroByothersCuffdiff2FCover20
Gm13322,AstroByothersCuffdiff2FCover20
Fgfr3,AstroByothersCuffdiff2FCover20
Ranbp3l,AstroByothersCuffdiff2FCover20
Aldh1l1,AstroByothersCuffdiff2FCover20
Itga7,AstroByothersCuffdiff2FCover20
Ctnnd2,AstroByothersCuffdiff2FCover20
Ggnbp1,AstroByothersCuffdiff2FCover20
Vnn1,AstroByothersCuffdiff2FCover20
Nwd1,AstroByothersCuffdiff2FCover20
Kctd14,AstroByothersCuffdiff2FCover20
Gli1,AstroByothersCuffdiff2FCover20
Sfxn5,AstroByothersCuffdiff2FCover20
Bmpr1b,AstroByothersCuffdiff2FCover20
Gstm1,AstroByothersCuffdiff2FCover20
Msx2,AstroByothersCuffdiff2FCover20
Lgr6,AstroByothersCuffdiff2FCover20
Hgf,AstroByothersCuffdiff2FCover20
Cbs,AstroByothersCuffdiff2FCover20
Gm6145,AstroByothersCuffdiff2FCover20
Pamr1,AstroByothersCuffdiff2FCover20
Relb,AstroByothersCuffdiff2FCover20
Fbxo4,AstroByothersCuffdiff2FCover20
Gm48606,AstroByothersCuffdiff2FCover20
Aqp9,AstroByothersCuffdiff2FCover20
Ntrk3,AstroByothersCuffdiff2FCover20
Palld,AstroByothersCuffdiff2FCover20
Atp13a4,AstroByothersCuffdiff2FCover20
Arpp21,AstroByothersCuffdiff2FCover20
Clu,AstroByothersCuffdiff2FCover20
Map7d3,AstroByothersCuffdiff2FCover20
Slc6a11,AstroByothersCuffdiff2FCover20
Ntsr2,AstroByothersCuffdiff2FCover20
Cldn10,AstroByothersCuffdiff2FCover20
Entpd2,AstroByothersCuffdiff2FCover20
Gm973,AstroByothersCuffdiff2FCover20
Gm6145,AstroByothersCuffdiff2FCover20
Vnn1,AstroByothersCuffdiff2FCover20
Clu,AstroByothersCuffdiff2FCover20
Prrx2,AstroByothersCuffdiff2FCover20
Paqr6,AstroByothersCuffdiff2FCover20
Acsbg1,AstroByothersCuffdiff2FCover20
Cfap44,AstroByothersCuffdiff2FCover20
Gm6145,AstroByothersCuffdiff2FCover20
Sh3glb2,AstroByothersCuffdiff2FCover20
P4ha3,AstroByothersCuffdiff2FCover20
Gm37310,AstroByothersCuffdiff2FCover20
Frmd4b,AstroByothersCuffdiff2FCover20
Gli3,AstroByothersCuffdiff2FCover20
Slc1a3,AstroByothersCuffdiff2FCover20
Gli2,AstroByothersCuffdiff2FCover20
Gm3764,AstroByothersCuffdiff2FCover20
Ttpa,AstroByothersCuffdiff2FCover20
Elmo3,AstroByothersCuffdiff2FCover20
Pax6,AstroByothersCuffdiff2FCover20
Mapk4,AstroByothersCuffdiff2FCover20
Ccdc121,AstroByothersCuffdiff2FCover20
Mfge8,AstroByothersCuffdiff2FCover20
A2m,AstroByothersCuffdiff2FCover20
Pla2g3,AstroByothersCuffdiff2FCover20
Son,AstroByothersCuffdiff2FCover20
Gm26802,AstroByothersCuffdiff2FCover20
Gcnt4,AstroByothersCuffdiff2FCover20
Ggnbp1,AstroByothersCuffdiff2FCover20
Gabrb1,AstroByothersCuffdiff2FCover20
Slc1a3,AstroByothersCuffdiff2FCover20
1700071M16Rik,AstroByothersCuffdiff2FCover20
2610203C20Rik,AstroByothersCuffdiff2FCover20
Cdc25b,AstroByothersCuffdiff2FCover20
Ttll8,AstroByothersCuffdiff2FCover20
Slc39a12,AstroByothersCuffdiff2FCover20
Whrn,AstroByothersCuffdiff2FCover20
Aqp4,AstroByothersCuffdiff2FCover20
Ogfod1,AstroByothersCuffdiff2FCover20
Gm45518,AstroByothersCuffdiff2FCover20
Gdpd2,AstroByothersCuffdiff2FCover20
Dnah14,AstroByothersCuffdiff2FCover20
Bmpr1b,AstroByothersCuffdiff2FCover20
Stat5a,AstroByothersCuffdiff2FCover20
Tmem44,AstroByothersCuffdiff2FCover20
Gm42790,AstroByothersCuffdiff2FCover20
Extl3,AstroByothersCuffdiff2FCover20
Slc4a4,AstroByothersCuffdiff2FCover20
Pls1,AstroByothersCuffdiff2FCover20
Gm47076,AstroByothersCuffdiff2FCover20
Fmo1,AstroByothersCuffdiff2FCover20
Ddx3y,AstroByothersCuffdiff2FCover20
Atp1a2,AstroByothersCuffdiff2FCover20
Fgfr3,AstroByothersCuffdiff2FCover20
Fmo1,AstroByothersCuffdiff2FCover20
Gjb6,AstroByothersCuffdiff2FCover20
Mamdc2,AstroByothersCuffdiff2FCover20
Aspa,AstroByothersCuffdiff2FCover20
Atp13a4,AstroByothersCuffdiff2FCover20
Nrg1,AstroByothersCuffdiff2FCover20
Pnisr,AstroByothersCuffdiff2FCover20
Fam216b,AstroByothersCuffdiff2FCover20
Gm20383,AstroByothersCuffdiff2FCover20
Lyar,AstroByothersCuffdiff2FCover20
Itih3,AstroByothersCuffdiff2FCover20
Tlcd1,AstroByothersCuffdiff2FCover20
Itga7,AstroByothersCuffdiff2FCover20
Gdpd2,AstroByothersCuffdiff2FCover20
Trim9,AstroByothersCuffdiff2FCover20
Pamr1,AstroByothersCuffdiff2FCover20
Lgr6,AstroByothersCuffdiff2FCover20
Prdm16,AstroByothersCuffdiff2FCover20
Numa1,AstroByothersCuffdiff2FCover20
Gli3,AstroByothersCuffdiff2FCover20
Slc15a2,AstroByothersCuffdiff2FCover20
Astn1,AstroByothersCuffdiff2FCover20
Rorb,AstroByothersCuffdiff2FCover20
Dhx32,AstroByothersCuffdiff2FCover20
Nwd1,AstroByothersCuffdiff2FCover20
Slc14a1,AstroByothersCuffdiff2FCover20
Gm973,AstroByothersCuffdiff2FCover20
Egfr,AstroByothersCuffdiff2FCover20
Gm38604,AstroByothersCuffdiff2FCover20
Slc30a10,AstroByothersCuffdiff2FCover20
Ptx3,AstroByothersCuffdiff2FCover20
Gabbr1,AstroByothersCuffdiff2FCover20
Otx1,AstroByothersCuffdiff2FCover20
Ppp1r3c,AstroByothersCuffdiff2FCover20
Slc1a2,AstroByothersCuffdiff2FCover20
Tiam2,AstroByothersCuffdiff2FCover20
Atp13a4,AstroByothersCuffdiff2FCover20
Raver2,AstroByothersCuffdiff2FCover20
Nup107,AstroByothersCuffdiff2FCover20
Paqr6,AstroByothersCuffdiff2FCover20
Fgfr3,AstroByothersCuffdiff2FCover20
Lrrc23,AstroByothersCuffdiff2FCover20
Pacsin3,AstroByothersCuffdiff2FCover20
Phkg1,AstroByothersCuffdiff2FCover20
Tyk2,AstroByothersCuffdiff2FCover20
Hyal1,AstroByothersCuffdiff2FCover20
Gm29508,AstroByothersCuffdiff2FCover20
Bmpr1b,AstroByothersCuffdiff2FCover20
Cfap100,AstroByothersCuffdiff2FCover20
Trim9,AstroByothersCuffdiff2FCover20
Rapgef3,AstroByothersCuffdiff2FCover20
Aox1,AstroByothersCuffdiff2FCover20
Gm6133,AstroByothersCuffdiff2FCover20
Itga7,AstroByothersCuffdiff2FCover20
Cbs,AstroByothersCuffdiff2FCover20
Gm18942,AstroByothersCuffdiff2FCover20
Fabp7,AstroByothersCuffdiff2FCover20
Capn11,AstroByothersCuffdiff2FCover20
Gm6145,AstroByothersCuffdiff2FCover20
Slc13a3,AstroByothersCuffdiff2FCover20
Pla2g3,AstroByothersCuffdiff2FCover20
Gm32200,AstroByothersCuffdiff2FCover20
C030037D09Rik,AstroByothersCuffdiff2FCover20
Usp4,AstroByothersCuffdiff2FCover20
Gdpd2,AstroByothersCuffdiff2FCover20
Fam107a,AstroByothersCuffdiff2FCover20
Slc7a10,AstroByothersCuffdiff2FCover20
Slc27a1,AstroByothersCuffdiff2FCover20
Rars,AstroByothersCuffdiff2FCover20
Atp13a4,AstroByothersCuffdiff2FCover20
Itch,AstroByothersCuffdiff2FCover20
Ptx3,AstroByothersCuffdiff2FCover20
Arhgef26,AstroByothersCuffdiff2FCover20
Tspan7,AstroByothersCuffdiff2FCover20
Efemp2,AstroByothersCuffdiff2FCover20
Gm9925,AstroByothersCuffdiff2FCover20
Chrdl1,AstroByothersCuffdiff2FCover20
Nrg1,AstroByothersCuffdiff2FCover20
Igfbp2,AstroByothersCuffdiff2FCover20
Htra1,AstroByothersCuffdiff2FCover20
Cybrd1,AstroByothersCuffdiff2FCover20
Mir99ahg,AstroByothersCuffdiff2FCover20
Rorb,AstroByothersCuffdiff2FCover20
Dido1,AstroByothersCuffdiff2FCover20
Slc1a3,AstroByothersCuffdiff2FCover20
Sctr,AstroByothersCuffdiff2FCover20
Muc1,AstroByothersCuffdiff2FCover20
Cspg5,AstroByothersCuffdiff2FCover20
Otx1,AstroByothersCuffdiff2FCover20
Smarcd3,AstroByothersCuffdiff2FCover20
Acat2,AstroByothersCuffdiff2FCover20
Btbd17,AstroByothersCuffdiff2FCover20
Shc3,AstroByothersCuffdiff2FCover20
Slc4a4,AstroByothersCuffdiff2FCover20
Sypl2,AstroByothersCuffdiff2FCover20
Nat8f5,AstroByothersCuffdiff2FCover20
Gm30731,AstroByothersCuffdiff2FCover20
Paqr6,AstroByothersCuffdiff2FCover20
Trim9,AstroByothersCuffdiff2FCover20
Eif5b,AstroByothersCuffdiff2FCover20
Trps1,AstroByothersCuffdiff2FCover20
Gm43333,AstroByothersCuffdiff2FCover20
Fgfr3,AstroByothersCuffdiff2FCover20
Chrdl1,AstroByothersCuffdiff2FCover20
Muc1,AstroByothersCuffdiff2FCover20
Gm48597,AstroByothersCuffdiff2FCover20
Veph1,AstroByothersCuffdiff2FCover20
Fgfr3,AstroByothersCuffdiff2FCover20
Igsf1,AstroByothersCuffdiff2FCover20
Slc4a4,AstroByothersCuffdiff2FCover20
Gm48372,AstroByothersCuffdiff2FCover20
Slc15a2,AstroByothersCuffdiff2FCover20
Dmd,AstroByothersCuffdiff2FCover20
Cap2,AstroByothersCuffdiff2FCover20
Gm30437,AstroByothersCuffdiff2FCover20
Akt2,AstroByothersCuffdiff2FCover20
Aldh1l1,AstroByothersCuffdiff2FCover20
3930402G23Rik,AstroByothersCuffdiff2FCover20
Nwd1,AstroByothersCuffdiff2FCover20
Zfp688,AstroByothersCuffdiff2FCover20
Grm3,AstroByothersCuffdiff2FCover20
Smarcal1,AstroByothersCuffdiff2FCover20
Daam2,AstroByothersCuffdiff2FCover20
Hnrnpd,AstroByothersCuffdiff2FCover20
Bdnf,AstroByothersCuffdiff2FCover20
Pitpnc1,AstroByothersCuffdiff2FCover20
Alpk1,AstroByothersCuffdiff2FCover20
Trim9,AstroByothersCuffdiff2FCover20
Acsl6,AstroByothersCuffdiff2FCover20
Glis3,AstroByothersCuffdiff2FCover20
Celsr1,AstroByothersCuffdiff2FCover20
Ndrg2,AstroByothersCuffdiff2FCover20
Atp13a4,AstroByothersCuffdiff2FCover20
Atp13a4,AstroByothersCuffdiff2FCover20
Nphs1os,AstroByothersCuffdiff2FCover20
Slc4a4,AstroByothersCuffdiff2FCover20
Znhit1,AstroByothersCuffdiff2FCover20
Aldh1l1,AstroByothersCuffdiff2FCover20
Atp13a4,AstroByothersCuffdiff2FCover20
Gdpd2,AstroByothersCuffdiff2FCover20
Gad1os,AstroByothersCuffdiff2FCover20
St6galnac5,AstroByothersCuffdiff2FCover20
Nr4a2,AstroByothersCuffdiff2FCover20
Glis3,AstroByothersCuffdiff2FCover20
Xrcc3,AstroByothersCuffdiff2FCover20
Slc6a11,AstroByothersCuffdiff2FCover20
Nup93,AstroByothersCuffdiff2FCover20
Elf5,AstroByothersCuffdiff2FCover20
Sfxn5,AstroByothersCuffdiff2FCover20
Myom3,AstroByothersCuffdiff2FCover20
Tsku,AstroByothersCuffdiff2FCover20
Ndrg2,AstroByothersCuffdiff2FCover20
Ranbp3l,AstroByothersCuffdiff2FCover20
Frem2,AstroByothersCuffdiff2FCover20
2900052N01Rik,AstroByothersCuffdiff2FCover20
Fgfr3,AstroByothersCuffdiff2FCover20
Kcnn3,AstroByothersCuffdiff2FCover20
Gm29260,AstroByothersCuffdiff2FCover20
A930001A20Rik,AstroByothersCuffdiff2FCover20
Fmo1,AstroByothersCuffdiff2FCover20
Bcan,AstroByothersCuffdiff2FCover20
Ndrg2,AstroByothersCuffdiff2FCover20
4930412L05Rik,AstroByothersCuffdiff2FCover20
Itih3,AstroByothersCuffdiff2FCover20
Ppp1r10,AstroByothersCuffdiff2FCover20
Celsr1,AstroByothersCuffdiff2FCover20
Aqp9,AstroByothersCuffdiff2FCover20
D030055H07Rik,AstroByothersCuffdiff2FCover20
Nphp3,AstroByothersCuffdiff2FCover20
Ddo,AstroByothersCuffdiff2FCover20
Tars2,AstroByothersCuffdiff2FCover20
Nat1,AstroByothersCuffdiff2FCover20
Chrdl1,AstroByothersCuffdiff2FCover20
Eif4g3,AstroByothersCuffdiff2FCover20
Tcf12,AstroByothersCuffdiff2FCover20
Gm20083,AstroByothersCuffdiff2FCover20
Nat8,AstroByothersCuffdiff2FCover20
Akr1e1,AstroByothersCuffdiff2FCover20
Egfr,AstroByothersCuffdiff2FCover20
Sncaip,AstroByothersCuffdiff2FCover20
Slc15a2,AstroByothersCuffdiff2FCover20
Mrps35,AstroByothersCuffdiff2FCover20
Mmp14,AstroByothersCuffdiff2FCover20
Nipa2,AstroByothersCuffdiff2FCover20
Nckap5,AstroByothersCuffdiff2FCover20
Evc,AstroByothersCuffdiff2FCover20
Trpm3,AstroByothersCuffdiff2FCover20
5033404E19Rik,AstroByothersCuffdiff2FCover20
Gm14866,AstroByothersCuffdiff2FCover20
Slc15a2,AstroByothersCuffdiff2FCover20
Rgs7,AstroByothersCuffdiff2FCover20
Gm14230,AstroByothersCuffdiff2FCover20
AI464131,AstroByothersCuffdiff2FCover20
Pipox,AstroByothersCuffdiff2FCover20
Sypl2,AstroByothersCuffdiff2FCover20
Btbd17,AstroByothersCuffdiff2FCover20
2900052N01Rik,AstroByothersCuffdiff2FCover20
1700085C21Rik,AstroByothersCuffdiff2FCover20
Acot11,AstroByothersCuffdiff2FCover20
Ccnl1,AstroByothersCuffdiff2FCover20
Capsl,AstroByothersCuffdiff2FCover20
Slc1a3,AstroByothersCuffdiff2FCover20
Tkt,AstroByothersCuffdiff2FCover20
Slc1a2,AstroByothersCuffdiff2FCover20
Aass,AstroByothersCuffdiff2FCover20
Nim1k,AstroByothersCuffdiff2FCover20
Cth,AstroByothersCuffdiff2FCover20
Vcl,AstroByothersCuffdiff2FCover20
Tnc,AstroByothersCuffdiff2FCover20
Apoe,AstroByothersCuffdiff2FCover20
Gm11627,AstroByothersCuffdiff2FCover20
Agl,AstroByothersCuffdiff2FCover20
Gm43489,AstroByothersCuffdiff2FCover20
Akt2,AstroByothersCuffdiff2FCover20
Sox9,AstroByothersCuffdiff2FCover20
Spata3,AstroByothersCuffdiff2FCover20
Pdzph1,AstroByothersCuffdiff2FCover20
Entpd2,AstroByothersCuffdiff2FCover20
2900052N01Rik,AstroByothersCuffdiff2FCover20
Cyp4f15,AstroByothersCuffdiff2FCover20
Uckl1,AstroByothersCuffdiff2FCover20
Gfap,AstroByothersCuffdiff2FCover20
Rabggtb,AstroByothersCuffdiff2FCover20
Abcd2,AstroByothersCuffdiff2FCover20
Sctr,AstroByothersCuffdiff2FCover20
Dtna,AstroByothersCuffdiff2FCover20
Gm8425,AstroByothersCuffdiff2FCover20
Nphp3,AstroByothersCuffdiff2FCover20
Slc4a4,AstroByothersCuffdiff2FCover20
Mlc1,AstroByothersCuffdiff2FCover20
Gpr179,AstroByothersCuffdiff2FCover20
Slc15a2,AstroByothersCuffdiff2FCover20
AC154683.1,AstroByothersCuffdiff2FCover20
Plagl1,AstroByothersCuffdiff2FCover20
Sorcs2,AstroByothersCuffdiff2FCover20
Mpst,AstroByothersCuffdiff2FCover20
Slc7a10,AstroByothersCuffdiff2FCover20
Gm14964,AstroByothersCuffdiff2FCover20
Aldoc,AstroByothersCuffdiff2FCover20
Dclk1,AstroByothersCuffdiff2FCover20
Mynn,AstroByothersCuffdiff2FCover20
Sh3d21,AstroByothersCuffdiff2FCover20
Pla2g3,AstroByothersCuffdiff2FCover20
P4ha3,AstroByothersCuffdiff2FCover20
Mmp14,AstroByothersCuffdiff2FCover20
Parp3,AstroByothersCuffdiff2FCover20
Fam181a,AstroByothersCuffdiff2FCover20
Slc7a2,AstroByothersCuffdiff2FCover20
Ndrg2,AstroByothersCuffdiff2FCover20
Dio2,AstroByothersCuffdiff2FCover20
Fgfr2,AstroByothersCuffdiff2FCover20
Pdzph1,AstroByothersCuffdiff2FCover20
Phkg1,AstroByothersCuffdiff2FCover20
Slc15a2,AstroByothersCuffdiff2FCover20
March5,AstroByothersCuffdiff2FCover20
Gm3764,AstroByothersCuffdiff2FCover20
Alpk3,AstroByothersCuffdiff2FCover20
Plcd4,AstroByothersCuffdiff2FCover20
Pax6,AstroByothersCuffdiff2FCover20
Cadm1,AstroByothersCuffdiff2FCover20
Fzd10,AstroByothersCuffdiff2FCover20
Maea,AstroByothersCuffdiff2FCover20
Plch1,AstroByothersCuffdiff2FCover20
Kif21a,AstroByothersCuffdiff2FCover20
Cyp4f14,AstroByothersCuffdiff2FCover20
Grhl1,AstroByothersCuffdiff2FCover20
Gm3764,AstroByothersCuffdiff2FCover20
Wwc1,AstroByothersCuffdiff2FCover20
Tdp2,AstroByothersCuffdiff2FCover20
Mroh6,AstroByothersCuffdiff2FCover20
Pm20d1,AstroByothersCuffdiff2FCover20
Pm20d1,AstroByothersCuffdiff2FCover20
4930488L21Rik,AstroByothersCuffdiff2FCover20
C4b,AstroByothersCuffdiff2FCover20
Ccna1,AstroByothersCuffdiff2FCover20
Ppox,AstroByothersCuffdiff2FCover20
Rorb,AstroByothersCuffdiff2FCover20
Celrr,AstroByothersCuffdiff2FCover20
Plscr1,AstroByothersCuffdiff2FCover20
Rnf4,AstroByothersCuffdiff2FCover20
Gm31946,AstroByothersCuffdiff2FCover20
Gm11799,AstroByothersCuffdiff2FCover20
Slc7a10,AstroByothersCuffdiff2FCover20
Celrr,AstroByothersCuffdiff2FCover20
Kcnn3,AstroByothersCuffdiff2FCover20
Lxn,AstroByothersCuffdiff2FCover20
Son,AstroByothersCuffdiff2FCover20
Aifm3,AstroByothersCuffdiff2FCover20
Pax6,AstroByothersCuffdiff2FCover20
Paqr7,AstroByothersCuffdiff2FCover20
Ptprz1,AstroByothersCuffdiff2FCover20
Sycp2,AstroByothersCuffdiff2FCover20
Fras1,AstroByothersCuffdiff2FCover20
Rsad1,AstroByothersCuffdiff2FCover20
4930447K03Rik,AstroByothersCuffdiff2FCover20
Dtna,AstroByothersCuffdiff2FCover20
Gm3764,AstroByothersCuffdiff2FCover20
Smarca5,AstroByothersCuffdiff2FCover20
Tmem82,AstroByothersCuffdiff2FCover20
Ak7,AstroByothersCuffdiff2FCover20
Slc7a10,AstroByothersCuffdiff2FCover20
Ccdc80,AstroByothersCuffdiff2FCover20
Gm3764,AstroByothersCuffdiff2FCover20
Prrx2,AstroByothersCuffdiff2FCover20
Egfr,AstroByothersCuffdiff2FCover20
Adhfe1,AstroByothersCuffdiff2FCover20
Abr,AstroByothersCuffdiff2FCover20
Fgfr3,AstroByothersCuffdiff2FCover20
Acsm3,AstroByothersCuffdiff2FCover20
Cbs,AstroByothersCuffdiff2FCover20
Matr3,AstroByothersCuffdiff2FCover20
Dzip1l,AstroByothersCuffdiff2FCover20
Dph7,AstroByothersCuffdiff2FCover20
Rfx4,AstroByothersCuffdiff2FCover20
Agl,AstroByothersCuffdiff2FCover20
Mfge8,AstroByothersCuffdiff2FCover20
F3,AstroByothersCuffdiff2FCover20
G630022F23Rik,AstroByothersCuffdiff2FCover20
Grm5,AstroByothersCuffdiff2FCover20
Nwd1,AstroByothersCuffdiff2FCover20
Ktn1,AstroByothersCuffdiff2FCover20
Mcf2l,AstroByothersCuffdiff2FCover20
Stx16,AstroByothersCuffdiff2FCover20
Elovl2,AstroByothersCuffdiff2FCover20
Fmo1,AstroByothersCuffdiff2FCover20
Lrp3,AstroByothersCuffdiff2FCover20
Echdc1,AstroByothersCuffdiff2FCover20
Bhlhe40,AstroByothersCuffdiff2FCover20
Clu,AstroByothersCuffdiff2FCover20
Pamr1,AstroByothersCuffdiff2FCover20
Gabra4,AstroByothersCuffdiff2FCover20
Frem2,AstroByothersCuffdiff2FCover20
Ociad1,AstroByothersCuffdiff2FCover20
F3,AstroByothersCuffdiff2FCover20
Egfr,AstroByothersCuffdiff2FCover20
Arpp21,AstroByothersCuffdiff2FCover20
Ppp1r32,AstroByothersCuffdiff2FCover20
Top2b,AstroByothersCuffdiff2FCover20
Itga6,AstroByothersCuffdiff2FCover20
Dynlrb2,AstroByothersCuffdiff2FCover20
Gm15334,AstroByothersCuffdiff2FCover20
Fam20a,AstroByothersCuffdiff2FCover20
Fgfr1,AstroByothersCuffdiff2FCover20
Ephx2,AstroByothersCuffdiff2FCover20
Notch3,AstroByothersCuffdiff2FCover20
Coq9,AstroByothersCuffdiff2FCover20
Gm11627,AstroByothersCuffdiff2FCover20
Slc7a2,AstroByothersCuffdiff2FCover20
Sepsecs,AstroByothersCuffdiff2FCover20
Gm48747,AstroByothersCuffdiff2FCover20
Spag5,AstroByothersCuffdiff2FCover20
Aass,AstroByothersCuffdiff2FCover20
Fmo1,AstroByothersCuffdiff2FCover20
Tlcd1,AstroByothersCuffdiff2FCover20
Col4a5,AstroByothersCuffdiff2FCover20
Fzd2,AstroByothersCuffdiff2FCover20
Pipox,AstroByothersCuffdiff2FCover20
Slc1a3,AstroByothersCuffdiff2FCover20
Itsn1,AstroByothersCuffdiff2FCover20
Pdzph1,AstroByothersCuffdiff2FCover20
1700071M16Rik,AstroByothersCuffdiff2FCover20
4933416E14Rik,AstroByothersCuffdiff2FCover20
Appl2,AstroByothersCuffdiff2FCover20
Gm12963,AstroByothersCuffdiff2FCover20
Ptch2,AstroByothersCuffdiff2FCover20
Vcam1,AstroByothersCuffdiff2FCover20
Gm47934,AstroByothersCuffdiff2FCover20
Mtm1,AstroByothersCuffdiff2FCover20
Crb2,AstroByothersCuffdiff2FCover20
Abcb9,AstroByothersCuffdiff2FCover20
Nckap5,AstroByothersCuffdiff2FCover20
Trim9,AstroByothersCuffdiff2FCover20
Slc25a34,AstroByothersCuffdiff2FCover20
Mxi1,AstroByothersCuffdiff2FCover20
Axl,AstroByothersCuffdiff2FCover20
Gm13872,AstroByothersCuffdiff2FCover20
Slc39a12,AstroByothersCuffdiff2FCover20
Kdm5d,AstroByothersCuffdiff2FCover20
Slc1a2,AstroByothersCuffdiff2FCover20
