"","astro_SRR1033783","astro_SRR1033784","endo_SRR1033795","endo_SRR1033796","macrophages_SRR1106141","macrophages_SRR1106142","macrophages_SRR1106143","macrophages_SRR1106169","macrophages_SRR1106186","macrophages_SRR1106188","microglia_SRR1033793","microglia_SRR1033794","microglia_SRR1106118","microglia_SRR1106122","microglia_SRR5483445","microglia_SRR5483446","microglia_SRR5483447","monocytes_SRR5483448","monocytes_SRR5483449","monocytes_SRR5483450","monocytes_SRR5483451","monocytes_SRR5483452","myeoligo_SRR1033791","myeoligo_SRR1033792","neuron_SRR1033785","neuron_SRR1033786","newoligo_SRR1033789","newoligo_SRR1033790","preoligo_SRR1033787","preoligo_SRR1033788"
"","Min.   : 0.000  ","Min.   : 0.000  ","Min.   : 0.00000  ","Min.   : 0.00000  ","Min.   :0.00000  ","Min.   :0.00000  ","Min.   :0.00000  ","Min.   :0.00000  ","Min.   :0.0000  ","Min.   :0.00000  ","Min.   : 0.00000  ","Min.   : 0.00000  ","Min.   : 0.00000  ","Min.   : 0.00000  ","Min.   : 0.0000  ","Min.   : 0.00000  ","Min.   : 0.000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.00000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.00000  ","Min.   : 0.0000  ","Min.   : 0.000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  "
"","1st Qu.: 2.472  ","1st Qu.: 2.479  ","1st Qu.: 0.06415  ","1st Qu.: 0.05604  ","1st Qu.:0.00000  ","1st Qu.:0.00000  ","1st Qu.:0.00000  ","1st Qu.:0.00000  ","1st Qu.:0.0000  ","1st Qu.:0.00000  ","1st Qu.: 0.03192  ","1st Qu.: 0.02704  ","1st Qu.: 0.00000  ","1st Qu.: 0.00000  ","1st Qu.: 0.0812  ","1st Qu.: 0.03196  ","1st Qu.: 0.000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.09475  ","1st Qu.: 0.1898  ","1st Qu.: 0.2309  ","1st Qu.: 0.03385  ","1st Qu.: 0.1161  ","1st Qu.: 0.963  ","1st Qu.: 0.9355  ","1st Qu.: 0.3507  ","1st Qu.: 0.2601  ","1st Qu.: 0.9379  ","1st Qu.: 0.6166  "
"","Median : 4.076  ","Median : 4.048  ","Median : 0.59295  ","Median : 0.56628  ","Median :0.04526  ","Median :0.03447  ","Median :0.05276  ","Median :0.04604  ","Median :0.0555  ","Median :0.04879  ","Median : 0.32562  ","Median : 0.29574  ","Median : 0.04988  ","Median : 0.09659  ","Median : 0.3845  ","Median : 0.29081  ","Median : 0.406  ","Median : 0.1870  ","Median : 0.3096  ","Median : 0.52345  ","Median : 0.6009  ","Median : 0.6775  ","Median : 0.44848  ","Median : 0.7597  ","Median : 2.289  ","Median : 2.3065  ","Median : 1.6436  ","Median : 1.2736  ","Median : 2.4288  ","Median : 1.9305  "
"","Mean   : 4.391  ","Mean   : 4.347  ","Mean   : 1.40393  ","Mean   : 1.38021  ","Mean   :0.47560  ","Mean   :0.44192  ","Mean   :0.44875  ","Mean   :0.45970  ","Mean   :0.4099  ","Mean   :0.44703  ","Mean   : 1.09801  ","Mean   : 1.02120  ","Mean   : 0.31461  ","Mean   : 0.43704  ","Mean   : 1.1303  ","Mean   : 1.08471  ","Mean   : 1.191  ","Mean   : 0.9342  ","Mean   : 0.9333  ","Mean   : 1.06054  ","Mean   : 1.0019  ","Mean   : 1.0605  ","Mean   : 1.22064  ","Mean   : 1.4953  ","Mean   : 2.659  ","Mean   : 2.6647  ","Mean   : 2.1921  ","Mean   : 1.9397  ","Mean   : 2.7697  ","Mean   : 2.4374  "
"","3rd Qu.: 5.898  ","3rd Qu.: 5.806  ","3rd Qu.: 2.13125  ","3rd Qu.: 2.09502  ","3rd Qu.:0.39762  ","3rd Qu.:0.36220  ","3rd Qu.:0.40279  ","3rd Qu.:0.38533  ","3rd Qu.:0.3337  ","3rd Qu.:0.35111  ","3rd Qu.: 1.50050  ","3rd Qu.: 1.37550  ","3rd Qu.: 0.25184  ","3rd Qu.: 0.42015  ","3rd Qu.: 1.6292  ","3rd Qu.: 1.62342  ","3rd Qu.: 1.849  ","3rd Qu.: 1.2674  ","3rd Qu.: 1.2054  ","3rd Qu.: 1.43490  ","3rd Qu.: 1.2457  ","3rd Qu.: 1.3702  ","3rd Qu.: 1.82562  ","3rd Qu.: 2.2882  ","3rd Qu.: 3.961  ","3rd Qu.: 4.0551  ","3rd Qu.: 3.4882  ","3rd Qu.: 3.0801  ","3rd Qu.: 4.1469  ","3rd Qu.: 3.8343  "
"","Max.   :15.113  ","Max.   :15.115  ","Max.   :11.94972  ","Max.   :11.59015  ","Max.   :8.81802  ","Max.   :8.48470  ","Max.   :9.23324  ","Max.   :9.07654  ","Max.   :8.8416  ","Max.   :9.05527  ","Max.   :12.74368  ","Max.   :12.19041  ","Max.   :10.14334  ","Max.   :10.24722  ","Max.   :13.7243  ","Max.   :13.62651  ","Max.   :13.453  ","Max.   :10.1767  ","Max.   :10.0967  ","Max.   :10.19413  ","Max.   :10.7773  ","Max.   :11.0241  ","Max.   :12.33353  ","Max.   :12.3724  ","Max.   :12.349  ","Max.   :12.4828  ","Max.   :12.4889  ","Max.   :12.1542  ","Max.   :11.4129  ","Max.   :12.0097  "
