"","astro_SRR1033783","astro_SRR1033784","endo_SRR1033795","endo_SRR1033796","macrophages_SRR1106141","macrophages_SRR1106142","macrophages_SRR1106143","macrophages_SRR1106169","macrophages_SRR1106186","macrophages_SRR1106188","microglia_SRR1033793","microglia_SRR1033794","microglia_SRR1106118","microglia_SRR1106122","microglia_SRR5483445","microglia_SRR5483446","microglia_SRR5483447","monocytes_SRR5483448","monocytes_SRR5483449","monocytes_SRR5483450","monocytes_SRR5483451","monocytes_SRR5483452","myeoligo_SRR1033791","myeoligo_SRR1033792","neuron_SRR1033785","neuron_SRR1033786","newoligo_SRR1033789","newoligo_SRR1033790","preoligo_SRR1033787","preoligo_SRR1033788"
"","Min.   : 1.627  ","Min.   : 1.789  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.00000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.00000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.000  ","Min.   : 0.000  ","Min.   : 0.0000  ","Min.   : 0.000  ","Min.   : 0.000  ","Min.   : 0.000  "
"","1st Qu.: 4.348  ","1st Qu.: 4.346  ","1st Qu.: 0.2447  ","1st Qu.: 0.2199  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.2159  ","1st Qu.: 0.1761  ","1st Qu.: 0.0000  ","1st Qu.: 0.02563  ","1st Qu.: 0.2232  ","1st Qu.: 0.1849  ","1st Qu.: 0.2723  ","1st Qu.: 0.05273  ","1st Qu.: 0.1502  ","1st Qu.: 0.3056  ","1st Qu.: 0.3870  ","1st Qu.: 0.4466  ","1st Qu.: 0.1772  ","1st Qu.: 0.4381  ","1st Qu.: 1.757  ","1st Qu.: 1.765  ","1st Qu.: 0.8089  ","1st Qu.: 0.676  ","1st Qu.: 2.004  ","1st Qu.: 1.468  "
"","Median : 5.460  ","Median : 5.457  ","Median : 1.3567  ","Median : 1.3444  ","Median : 0.1988  ","Median : 0.1783  ","Median : 0.2266  ","Median : 0.2144  ","Median : 0.1914  ","Median : 0.1815  ","Median : 0.9237  ","Median : 0.8510  ","Median : 0.1794  ","Median : 0.32565  ","Median : 1.3262  ","Median : 1.3259  ","Median : 1.5783  ","Median : 0.85483  ","Median : 0.8696  ","Median : 1.0313  ","Median : 0.9192  ","Median : 0.9992  ","Median : 0.8638  ","Median : 1.3723  ","Median : 3.209  ","Median : 3.268  ","Median : 2.5288  ","Median : 2.021  ","Median : 3.536  ","Median : 2.921  "
"","Mean   : 5.807  ","Mean   : 5.781  ","Mean   : 2.0243  ","Mean   : 2.0037  ","Mean   : 1.1328  ","Mean   : 1.0664  ","Mean   : 1.0925  ","Mean   : 1.1123  ","Mean   : 1.0101  ","Mean   : 1.0954  ","Mean   : 1.7492  ","Mean   : 1.6099  ","Mean   : 0.7772  ","Mean   : 0.97456  ","Mean   : 2.1695  ","Mean   : 2.1542  ","Mean   : 2.2848  ","Mean   : 1.95604  ","Mean   : 1.9065  ","Mean   : 2.0200  ","Mean   : 1.8442  ","Mean   : 1.8891  ","Mean   : 1.5339  ","Mean   : 1.9408  ","Mean   : 3.416  ","Mean   : 3.465  ","Mean   : 2.7784  ","Mean   : 2.459  ","Mean   : 3.690  ","Mean   : 3.219  "
"","3rd Qu.: 6.899  ","3rd Qu.: 6.908  ","3rd Qu.: 3.0527  ","3rd Qu.: 3.0123  ","3rd Qu.: 1.6276  ","3rd Qu.: 1.4198  ","3rd Qu.: 1.5591  ","3rd Qu.: 1.5821  ","3rd Qu.: 1.3658  ","3rd Qu.: 1.5606  ","3rd Qu.: 2.4586  ","3rd Qu.: 2.3335  ","3rd Qu.: 0.9643  ","3rd Qu.: 1.25144  ","3rd Qu.: 3.5494  ","3rd Qu.: 3.6147  ","3rd Qu.: 3.6322  ","3rd Qu.: 3.44889  ","3rd Qu.: 3.2885  ","3rd Qu.: 3.3684  ","3rd Qu.: 2.9737  ","3rd Qu.: 2.9892  ","3rd Qu.: 2.2587  ","3rd Qu.: 2.8064  ","3rd Qu.: 4.823  ","3rd Qu.: 4.883  ","3rd Qu.: 4.1776  ","3rd Qu.: 3.779  ","3rd Qu.: 5.091  ","3rd Qu.: 4.570  "
"","Max.   :15.113  ","Max.   :15.115  ","Max.   :11.9497  ","Max.   :11.5901  ","Max.   :13.3600  ","Max.   :12.6951  ","Max.   :13.4942  ","Max.   :13.3614  ","Max.   :12.5735  ","Max.   :13.3981  ","Max.   :13.1781  ","Max.   :13.0240  ","Max.   :10.1433  ","Max.   :10.24722  ","Max.   :13.7243  ","Max.   :13.7382  ","Max.   :13.7346  ","Max.   :12.28945  ","Max.   :12.3568  ","Max.   :12.2631  ","Max.   :12.0696  ","Max.   :12.0270  ","Max.   :12.3335  ","Max.   :12.3724  ","Max.   :12.349  ","Max.   :12.483  ","Max.   :12.4889  ","Max.   :12.154  ","Max.   :12.634  ","Max.   :12.513  "
