"","astro_SRR1033783","astro_SRR1033784","endo_SRR1033795","endo_SRR1033796","macrophages_SRR1106141","macrophages_SRR1106142","macrophages_SRR1106143","macrophages_SRR1106169","macrophages_SRR1106186","macrophages_SRR1106188","microglia_SRR1033793","microglia_SRR1033794","microglia_SRR1106118","microglia_SRR1106122","microglia_SRR5483445","microglia_SRR5483446","microglia_SRR5483447","monocytes_SRR5483448","monocytes_SRR5483449","monocytes_SRR5483450","monocytes_SRR5483451","monocytes_SRR5483452","myeoligo_SRR1033791","myeoligo_SRR1033792","neuron_SRR1033785","neuron_SRR1033786","newoligo_SRR1033789","newoligo_SRR1033790","preoligo_SRR1033787","preoligo_SRR1033788"
"1110032F04Rik",4.68748268749907,5.56955104861543,0.340296247821422,0.438798214587201,0,0,0,0,0,0,0.717818186445471,0.375749947085889,0,0.73267657983685,0,0,0,2.25155664381412,0,0,0.534695184783018,0.500835583145842,0.197309916848951,1.72265639215632,3.33806693706998,3.17633702338492,2.40501737246172,1.84726593312846,4.15769024482272,3.73723114124687
"1110035H17Rik",3.24284979524308,3.09400867366555,0.546471663205961,0.635834174375352,2.92195475326012,2.06832157915998,0,1.56948217925793,2.67674565839831,1.21728526701834,0.532485598760888,1.16097501253641,1.41857751683515,0,1.24332157260585,1.2204694043732,1.97981173488111,3.29157547037929,4.2352408555907,4.03263454843651,3.367339232665,3.26629400711203,0,0,1.46709787293668,1.66836397998268,1.1858843763493,0.622681131180208,2.00152558076018,1.43743495196372
"1300002E11Rik",4.04910137349355,4.36905137303462,1.69758763373543,1.75071806529706,1.60085931267441,1.23026636316114,0.623003603941951,0.413336174933591,0.862673924964278,1.08196341021122,0.592623289874375,0.634318316445505,1.2692448003325,1.25725552788435,3.67837330981008,3.22978922084519,3.51396425669197,2.28391679725883,0.913977550133566,2.13747322045189,1.31763335188968,1.49406141653177,1.26219350658478,1.27307916522777,3.09055670859383,2.39343491019827,2.60815687034163,1.58579957620069,3.19238799478859,1.85003501016345
"1300014J16Rik",1.85581665485747,2.77876631655473,0.676647570133174,0.118596522707036,0,0,0,1.49910631138316,1.58627145118807,1.15700698371493,1.23062504905086,0.426747034502642,0,0,3.34178116571042,4.01124675844127,3.40128889657716,3.86798458637669,1.55945727573293,2.44813543735672,2.98558625229162,2.32231087318846,0,0,2.19336148433579,0.590270198080654,0,0,0.354849373957388,0.656840738315075
"1600014C23Rik",3.82601470646726,3.20913010817374,0.158998975657777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502761462643814,0.266565524337299,0,0.758104335688905,0,1.87197076770597,0.25878455304126
"1700001J03Rik",0.956566191651904,1.46765302053971,0,0.163487574833391,0,0,0.945204805513565,0,0,0.654594941606378,0.0681334812210914,0.0752735797750232,0,0,0.438838542900081,0.518333676727058,0,0.50922619998131,1.24103264935631,0.501965515239685,1.3869987444845,0.805024223312902,0,0.192582798305182,0.43035410416184,0,0.55930231255257,0.108300150439667,0.257330020038432,0
"1700001O22Rik",3.68995700567367,3.70657417304325,0.670134200449499,0.783534001555939,0,0,0,0,0,0,0.474415725900375,0.250649297715118,0,0,0.156387830231114,0.0654448605890233,0.269564182742064,0,0,0,0.176393654767953,0,0.444805633364368,1.27842108664435,1.75402763093497,1.33345444671851,1.66017522049249,1.20509560616068,2.79330650899575,3.30537231159845
"1700003M07Rik",5.39014772111224,5.29239016742708,0.273608792662985,0.0494659557808081,0,0.681217085810119,0,0,0.860255328892753,0,0.419427908091367,0.642035309976641,0,0,0.389616489273709,0.170784768927361,0.63815433290066,0.453281868064679,1.13045130799717,0.787298836391161,0.769242790745701,0.983623120669341,1.17986882121629,1.31876488930504,2.30464920278561,2.48452580949626,2.01028134897271,2.40141026442867,3.76570260630155,3.01818318754803
"1700007K13Rik",3.52485509531578,3.37000983524177,0.276291127694009,0.481967704728692,0,0,0,0,0,0,0.0454034435925905,0,0.30995111774377,1.56996049034345,0.702010439940041,0.131284350427945,0,1.08364497573268,0.679010991361422,0.350635548641817,1.04819736883863,0.799887958402065,0.120641043177208,0.462215803062876,1.04054616434423,1.32666551738631,0.0733816941060346,0.0725033130969059,0.5590971108066,0.439285143643147
"1700016P03Rik",6.86268649817068,7.55245924724694,1.67131644800711,1.85552784358751,0,0,0,0,0,0,2.62907687225509,3.33194274742486,0.862726751813209,0.418143027926192,1.55571221931957,1.30103765582191,0.78253094197829,0,0.597553142577033,0,0,0.507657817796756,0.921102501952317,2.15902037843943,7.08383960394941,7.533136228239,0.84951204804722,1.03988660507877,2.70283877705482,3.21424796009789
"1700025F24Rik",1.95254700382741,2.59221971514616,0,0.0122615244363777,0,0,0.26001454806548,0,0,0,0,0,0,0,0,0,0,0.124762274377198,0.25580636215456,1.27551565590413,0.229408674731896,0.908387736295473,0,0.0218170836619773,1.74785091782668,1.52613658823782,0,0,0.289520436831614,0.138193416985581
"1700040D17Rik",4.06560476376412,4.61633724496458,0.0460371056765642,0.176307170689286,0,0.643608631486664,0.808938242180829,0.759446648713439,0.46446670164156,0.552383099608722,0.109136424131249,0.231516973383447,0.372432681816205,0,0.900368819233238,0.66484091364308,0,0,1.50924235555082,1.23415219064877,0.988649489846895,0.684429667272207,0.668589730793636,0.606091251568296,2.34096481856834,2.56593526759012,2.45649665820406,0.591403652118745,3.86176183751655,3.27704508109342
