"","astro_SRR1033783","astro_SRR1033784","endo_SRR1033795","endo_SRR1033796","macrophages_SRR1106141","macrophages_SRR1106142","macrophages_SRR1106143","macrophages_SRR1106169","macrophages_SRR1106186","macrophages_SRR1106188","microglia_SRR1033793","microglia_SRR1033794","microglia_SRR1106118","microglia_SRR1106122","microglia_SRR5483445","microglia_SRR5483446","microglia_SRR5483447","monocytes_SRR5483448","monocytes_SRR5483449","monocytes_SRR5483450","monocytes_SRR5483451","monocytes_SRR5483452","myeoligo_SRR1033791","myeoligo_SRR1033792","neuron_SRR1033785","neuron_SRR1033786","newoligo_SRR1033789","newoligo_SRR1033790","preoligo_SRR1033787","preoligo_SRR1033788"
"","Min.   : 0.000  ","Min.   : 0.000  ","Min.   : 0.00000  ","Min.   : 0.00000  ","Min.   : 0.00000  ","Min.   : 0.00000  ","Min.   : 0.00000  ","Min.   : 0.0000  ","Min.   : 0.00000  ","Min.   : 0.00000  ","Min.   : 0.00000  ","Min.   : 0.000000  ","Min.   : 0.00000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.00000  ","Min.   : 0.00000  ","Min.   : 0.0000  ","Min.   : 0.00000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   :0.0000  ","Min.   : 0.00000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.00000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  "
"","1st Qu.: 2.355  ","1st Qu.: 2.325  ","1st Qu.: 0.02963  ","1st Qu.: 0.02836  ","1st Qu.: 0.00000  ","1st Qu.: 0.00000  ","1st Qu.: 0.00000  ","1st Qu.: 0.0000  ","1st Qu.: 0.00000  ","1st Qu.: 0.00000  ","1st Qu.: 0.01749  ","1st Qu.: 0.007737  ","1st Qu.: 0.00000  ","1st Qu.: 0.0000  ","1st Qu.: 0.1117  ","1st Qu.: 0.05195  ","1st Qu.: 0.03407  ","1st Qu.: 0.0000  ","1st Qu.: 0.02904  ","1st Qu.: 0.1954  ","1st Qu.: 0.2949  ","1st Qu.: 0.3865  ","1st Qu.:0.0000  ","1st Qu.: 0.04338  ","1st Qu.: 0.5029  ","1st Qu.: 0.4679  ","1st Qu.: 0.09641  ","1st Qu.: 0.0564  ","1st Qu.: 0.5344  ","1st Qu.: 0.2175  "
"","Median : 3.997  ","Median : 3.945  ","Median : 0.35654  ","Median : 0.37096  ","Median : 0.08174  ","Median : 0.06907  ","Median : 0.08515  ","Median : 0.0749  ","Median : 0.08099  ","Median : 0.06932  ","Median : 0.25574  ","Median : 0.210050  ","Median : 0.06634  ","Median : 0.1197  ","Median : 0.5566  ","Median : 0.45833  ","Median : 0.60927  ","Median : 0.3595  ","Median : 0.42357  ","Median : 0.6728  ","Median : 0.7119  ","Median : 0.8192  ","Median :0.1814  ","Median : 0.40702  ","Median : 1.6045  ","Median : 1.5588  ","Median : 0.82458  ","Median : 0.6372  ","Median : 1.7673  ","Median : 1.2815  "
"","Mean   : 4.346  ","Mean   : 4.280  ","Mean   : 1.15553  ","Mean   : 1.15294  ","Mean   : 0.71054  ","Mean   : 0.66848  ","Mean   : 0.68622  ","Mean   : 0.6975  ","Mean   : 0.63871  ","Mean   : 0.68914  ","Mean   : 0.97966  ","Mean   : 0.903208  ","Mean   : 0.45708  ","Mean   : 0.6037  ","Mean   : 1.4466  ","Mean   : 1.40678  ","Mean   : 1.52966  ","Mean   : 1.3588  ","Mean   : 1.33675  ","Mean   : 1.4752  ","Mean   : 1.3847  ","Mean   : 1.4615  ","Mean   :0.8545  ","Mean   : 1.12315  ","Mean   : 2.0948  ","Mean   : 2.0963  ","Mean   : 1.59703  ","Mean   : 1.3883  ","Mean   : 2.2958  ","Mean   : 1.9347  "
"","3rd Qu.: 5.833  ","3rd Qu.: 5.759  ","3rd Qu.: 1.68305  ","3rd Qu.: 1.69387  ","3rd Qu.: 0.72557  ","3rd Qu.: 0.60826  ","3rd Qu.: 0.69572  ","3rd Qu.: 0.6220  ","3rd Qu.: 0.59937  ","3rd Qu.: 0.65667  ","3rd Qu.: 1.22016  ","3rd Qu.: 1.117390  ","3rd Qu.: 0.41938  ","3rd Qu.: 0.6882  ","3rd Qu.: 2.2436  ","3rd Qu.: 2.22719  ","3rd Qu.: 2.52752  ","3rd Qu.: 2.1918  ","3rd Qu.: 1.95135  ","3rd Qu.: 2.2034  ","3rd Qu.: 2.0164  ","3rd Qu.: 2.0969  ","3rd Qu.:1.0374  ","3rd Qu.: 1.61923  ","3rd Qu.: 3.2098  ","3rd Qu.: 3.2347  ","3rd Qu.: 2.53993  ","3rd Qu.: 2.1298  ","3rd Qu.: 3.5753  ","3rd Qu.: 3.0355  "
"","Max.   :15.113  ","Max.   :15.115  ","Max.   :11.94972  ","Max.   :11.59015  ","Max.   :13.35999  ","Max.   :12.69506  ","Max.   :13.49417  ","Max.   :13.3614  ","Max.   :12.57347  ","Max.   :13.39815  ","Max.   :13.17807  ","Max.   :13.023984  ","Max.   :10.14334  ","Max.   :10.2472  ","Max.   :13.7243  ","Max.   :13.62651  ","Max.   :13.45338  ","Max.   :12.2895  ","Max.   :12.35678  ","Max.   :12.2631  ","Max.   :12.0696  ","Max.   :12.0270  ","Max.   :9.4635  ","Max.   :10.85404  ","Max.   :12.3494  ","Max.   :12.4828  ","Max.   :10.84046  ","Max.   :11.2329  ","Max.   :12.6341  ","Max.   :12.5131  "
