"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Contrast","FC"
"Gm12148",2.37011639809039,0.617823281328289,6.20474971063755,9.08784237827493e-07,4.32366315988336e-05,5.57217820376705,"microgliaBYo",5.16982841269255
"Gm4065",2.62014442198326,0.887133386540651,6.19634333998426,9.29870920397747e-07,4.39631056714237e-05,5.54951387453529,"microgliaBYo",6.14811615576056
"Renbp",2.43471011649968,4.24557998176844,6.19449576797061,9.3457130944838e-07,4.40842666928071e-05,5.54453197347088,"microgliaBYo",5.40655687305176
"Smad7",2.3752179629449,2.94653940693671,6.17820412986155,9.77072447680565e-07,4.57961308475363e-05,5.500591700275,"microgliaBYo",5.18814198596686
"Gm10134",3.57996475412323,2.06227286088871,6.17709452136379,9.80037250671096e-07,4.58379790625722e-05,5.49759828308349,"microgliaBYo",11.9585018323737
"Neurl1a",2.51927787748499,1.46135268590131,6.16933328613455,1.00103058166193e-06,4.65247889876197e-05,5.47665818717463,"microgliaBYo",5.73295071876774
"Ctsf",4.17873402225296,6.22786619069099,6.16650477421345,1.00879391638876e-06,4.67873119754058e-05,5.46902570623718,"microgliaBYo",18.1102432902738
"Siglece",2.77156689120319,2.58705053820703,6.12922222735095,1.11699598112994e-06,5.05886844920127e-05,5.36837033096172,"microgliaBYo",6.82849143866727
"Camk2n1",3.12086516662759,4.58513250483595,6.10382907509614,1.19733734369626e-06,5.34046251100653e-05,5.29975982924274,"microgliaBYo",8.69909407697726
"Dtx4",3.03099317416827,3.16791379392177,6.09421149845749,1.22926913371709e-06,5.43902420904463e-05,5.2737626220208,"microgliaBYo",8.17372198924288
"C1qa",6.53321496739913,8.30985845490276,6.07286419218117,1.30325372962821e-06,5.7319845448439e-05,5.21603727253413,"microgliaBYo",92.6176320695734
"Cxcl16",3.1937762779438,4.26146733232006,6.02109579120705,1.50190503865893e-06,6.36966468578449e-05,5.07592981022311,"microgliaBYo",9.15002875948845
"Gm43936",3.61946972959139,1.75027076232434,5.9837255561732,1.66407020939166e-06,6.90698409800593e-05,4.97468807357859,"microgliaBYo",12.2904831860598
"Slc29a3",2.35623059951718,3.47170456464613,5.9449717597794,1.8509470253047e-06,7.5134864295075e-05,4.86961201495427,"microgliaBYo",5.12030801696
"Inpp5d",2.63566356297087,3.5365086080042,5.90940000090402,2.0410788754315e-06,8.16542277778861e-05,4.77308990040545,"microgliaBYo",6.21460873216997
"C1qc",6.04711630271392,8.17961913376212,5.90843692535006,2.04649184395707e-06,8.17229947001125e-05,4.77047569420687,"microgliaBYo",66.1246512289566
"Arhgap27",2.7329652253266,2.68600189816143,5.85685804532926,2.35857701210232e-06,9.18640831667949e-05,4.63039774758206,"microgliaBYo",6.64820664266554
"Syngr1",3.82826680699852,3.77949860616418,5.81409622275184,2.65343099372191e-06,0.000101210092886396,4.51416497368762,"microgliaBYo",14.2044080672001
"Tnfaip3",3.61366016913405,4.06086708978387,5.81077010748528,2.67786683669223e-06,0.000101966347724857,4.50512049043733,"microgliaBYo",12.2410903957569
"H2-Ob",2.37285552832872,3.12438615446804,5.80066240884629,2.75352541283806e-06,0.000104487551815122,4.47763218452654,"microgliaBYo",5.17965327828491
"Epb41l2",2.41932787127112,3.68718337821955,5.79797078925629,2.77403359883813e-06,0.000105085522786123,4.47031142982922,"microgliaBYo",5.34921752296571
"Ifitm10",2.34900662467726,1.62933657751688,5.78486886003529,2.87608053810439e-06,0.000107478935379195,4.43467173697315,"microgliaBYo",5.0947332956377
"Ggt5",2.33199543721256,1.84018526682825,5.75201429945543,3.1489269339449e-06,0.000115720449434656,4.34526828568573,"microgliaBYo",5.03501276984368
