"","meanx","meany","tvalue","FC","logFC","pvalue","Contrast","adj.P.Val"
"Gm24183",0.181994259329786,19.3999215338802,-3.90353800185595,106.596337737919,6.73601406297403,0.156482032381061,"preoligoBYo",0.238131737406967
"Gm29127",0.166292387160274,13.4385391875104,-6.70117208806201,80.8127143821576,6.33651038703581,0.0863274623867674,"preoligoBYo",0.151069344006471
"Epcam",0.281452515726416,19.9005640461362,-25.2720175217418,70.7066483125004,6.14377396814739,0.00704203140809497,"preoligoBYo",0.021628607641439
"Enpp6",1.4828752732787,103.293071022093,-14.0256292891329,69.6572887035252,6.12220241435085,0.010135297728802,"preoligoBYo",0.028798252203222
"Casr",0.228829312190979,15.5638624331234,-15.4759263960508,68.0151606632194,6.0877844556002,0.0237769730217722,"preoligoBYo",0.0555985597886763
"2010203P06Rik",0.071298030034706,4.18101036984723,-2.3873609308264,58.641316847212,5.87384559582858,0.251359822494816,"preoligoBYo",0.333383294547531
"B230206H07Rik",0.0515171518735174,2.95554441279558,-19.160513662866,57.3701050099178,5.84222725358056,0.0205805310398656,"preoligoBYo",0.0498197929964927
"n-R5s172",0.843218908753858,42.5216441343642,-5.14134569204663,50.4277640040169,5.65614635167509,0.110162369010606,"preoligoBYo",0.180606471320016
"Nfasc",13.2427307652422,599.019833981894,-15.4497025608292,45.2338603420166,5.49933121839659,7.36822191109607e-09,"preoligoBYo",3.20880262478698e-07
"Kif19a",2.74093570811304,122.146200102473,-25.440825681939,44.5636866785769,5.47779668422798,4.04260790620127e-17,"preoligoBYo",8.94346147088907e-14
"Gm47135",2.55099189980697,109.739223564649,-8.36721275191242,43.0182563782162,5.42687714532291,0.0378862338562456,"preoligoBYo",0.079870130703423
"Gm23144",0.0682579375894764,2.11256327714034,-0.952824131606424,30.9497085869474,4.95185392041268,0.514835822040959,"preoligoBYo",0.597853807727266
"Adamts4",18.7144008393528,561.545207310397,-12.6763020738195,30.0060478628615,4.90718140702165,0.00079691481566246,"preoligoBYo",0.00382931070089066
"Gm24480",0.33169181816746,9.8487855296656,-3.6821065340671,29.6925790454478,4.89203050362059,0.160307224450006,"preoligoBYo",0.239138631972757
"AC122356.1",0.93005424078863,23.8460052247993,-12.7812123715009,25.6393704571245,4.68028893369523,0.00643175955372661,"preoligoBYo",0.0201542604759232
