PSID Gene Module kTotal kWithin kOut kDiff rank
GYG2P1 GYG2P1 HuAgeMSNDsplitRnaseq_13 40.3866705387367 25.0900351708359 15.2966353679008 9.79339980293511 1
ANOS2P ANOS2P HuAgeMSNDsplitRnaseq_13 39.0128186365617 24.9155387258269 14.0972799107347 10.8182588150922 2
ZFY ZFY HuAgeMSNDsplitRnaseq_13 38.5060052506044 24.3380444769537 14.1679607736507 10.1700837033031 3
NLGN4Y NLGN4Y HuAgeMSNDsplitRnaseq_13 38.3199432358756 24.2834414275161 14.0365018083596 10.2469396191565 4
TTTY10 TTTY10 HuAgeMSNDsplitRnaseq_13 37.6349504847907 23.8088501471452 13.8261003376455 9.98274980949967 5
TTTY14 TTTY14 HuAgeMSNDsplitRnaseq_13 37.555375358652 23.7134767098309 13.8418986488211 9.87157806100979 6
PCDH11Y PCDH11Y HuAgeMSNDsplitRnaseq_13 37.0788006645588 22.4173925579161 14.6614081066427 7.75598445127341 7
UTY UTY HuAgeMSNDsplitRnaseq_13 36.2079810628605 22.4147364081114 13.7932446547491 8.62149175336233 8
MTCYBP2 MTCYBP2 HuAgeMSNDsplitRnaseq_13 35.3355004569557 21.4223757276126 13.9131247293431 7.50925099826953 9
USP9Y USP9Y HuAgeMSNDsplitRnaseq_13 35.7482509612768 21.2205769860865 14.5276739751902 6.69290301089633 10
KDM5D KDM5D HuAgeMSNDsplitRnaseq_13 35.8769613693861 21.2160307283849 14.6609306410012 6.55510008738376 11
DDX3Y DDX3Y HuAgeMSNDsplitRnaseq_13 33.6027163785138 18.2213198916574 15.3813964868564 2.83992340480104 12
AC004160.1 AC004160.1 HuAgeMSNDsplitRnaseq_13 35.9044652236753 17.9720578285898 17.9324073950855 0.0396504335042636 13
AC080079.1 AC080079.1 HuAgeMSNDsplitRnaseq_13 37.3394868257601 17.9157245254274 19.4237623003327 -1.50803777490534 14
LINC00278 LINC00278 HuAgeMSNDsplitRnaseq_13 31.5047839984989 17.8277919574712 13.6769920410277 4.15079991644349 15
TTTY15 TTTY15 HuAgeMSNDsplitRnaseq_13 31.4189415758088 17.3152038251775 14.1037377506313 3.21146607454629 16
ARSEP1 ARSEP1 HuAgeMSNDsplitRnaseq_13 32.9006669715581 17.2992862931905 15.6013806783677 1.69790561482279 17
TXLNGY TXLNGY HuAgeMSNDsplitRnaseq_13 33.9299320429445 17.1597167401695 16.770215302775 0.389501437394493 18
CCBE1 CCBE1 HuAgeMSNDsplitRnaseq_13 32.7126011288887 17.1432590338019 15.5693420950867 1.57391693871516 19
LINC01685 LINC01685 HuAgeMSNDsplitRnaseq_13 32.5201939558787 16.4083521042685 16.1118418516102 0.296510252658237 20
EIF1AY EIF1AY HuAgeMSNDsplitRnaseq_13 31.8753783682709 16.122338760245 15.7530396080259 0.369299152219089 21
SAMD3 SAMD3 HuAgeMSNDsplitRnaseq_13 33.1047941254741 16.094686364264 17.0101077612102 -0.915421396946186 22
KDM5DP1 KDM5DP1 HuAgeMSNDsplitRnaseq_13 29.5836209087168 15.7715372982279 13.8120836104889 1.95945368773898 23
RPS4Y1 RPS4Y1 HuAgeMSNDsplitRnaseq_13 30.4776052103 15.496053310853 14.9815518994469 0.514501411406126 24
ST8SIA2 ST8SIA2 HuAgeMSNDsplitRnaseq_13 31.2977738122096 15.4570244907915 15.8407493214181 -0.383724830626583 25
PRKY PRKY HuAgeMSNDsplitRnaseq_13 28.2209609654355 14.9941602304723 13.2268007349632 1.76735949550902 26
HSBP1P2 HSBP1P2 HuAgeMSNDsplitRnaseq_13 30.4142961961525 14.9115841793926 15.5027120167598 -0.5911278373672 27
TMSB4Y TMSB4Y HuAgeMSNDsplitRnaseq_13 29.1007038521406 14.8302529862091 14.2704508659315 0.559802120277606 28
AP002991.1 AP002991.1 HuAgeMSNDsplitRnaseq_13 34.7301845958144 14.6382548005908 20.0919297952236 -5.4536749946328 29
AC104852.1 AC104852.1 HuAgeMSNDsplitRnaseq_13 27.6258161628177 13.4886170263346 14.1371991364831 -0.648582110148471 30
FNDC1 FNDC1 HuAgeMSNDsplitRnaseq_13 29.5247861880601 12.7534934438176 16.7712927442425 -4.01779930042483 31
AP000797.3 AP000797.3 HuAgeMSNDsplitRnaseq_13 29.7273577547585 12.4474171143042 17.2799406404543 -4.83252352615003 32
RPLP0P7 RPLP0P7 HuAgeMSNDsplitRnaseq_13 26.2798579090704 12.1415033412258 14.1383545678446 -1.99685122661878 33
AC016229.2 AC016229.2 HuAgeMSNDsplitRnaseq_13 31.0694099742182 11.8862194185511 19.1831905556671 -7.29697113711595 34
SLC24A3 SLC24A3 HuAgeMSNDsplitRnaseq_13 34.9515652765469 11.7102884154152 23.2412768611317 -11.5309884457164 35
FAM8A4P FAM8A4P HuAgeMSNDsplitRnaseq_13 24.1043153170968 11.3632816477488 12.741033669348 -1.37775202159924 36
AC074134.1 AC074134.1 HuAgeMSNDsplitRnaseq_13 28.2618035237385 11.0741987858685 17.18760473787 -6.11340595200152 37
LINC01865 LINC01865 HuAgeMSNDsplitRnaseq_13 24.9714619421253 10.9134846832713 14.057977258854 -3.14449257558274 38
AC105393.2 AC105393.2 HuAgeMSNDsplitRnaseq_13 28.8220540766045 10.8274032666821 17.9946508099224 -7.16724754324025 39
SSU72P1 SSU72P1 HuAgeMSNDsplitRnaseq_13 26.9144240917828 10.5277157039978 16.386708387785 -5.85899268378714 40
CALM2P4 CALM2P4 HuAgeMSNDsplitRnaseq_13 27.1261415935281 10.3765786983574 16.7495628951707 -6.37298419681335 41
ZNF736P9Y ZNF736P9Y HuAgeMSNDsplitRnaseq_13 30.357472886938 10.0134865006951 20.3439863862429 -10.3304998855478 42
MTCO2P23 MTCO2P23 HuAgeMSNDsplitRnaseq_13 26.2633822925911 10.0010618730642 16.2623204195269 -6.26125854646263 43
RF01299 RF01299 HuAgeMSNDsplitRnaseq_13 23.7042571066681 9.95480585556893 13.7494512510991 -3.79464539553021 44
KLHL2P1 KLHL2P1 HuAgeMSNDsplitRnaseq_13 28.3944623554824 9.84605974424919 18.5484026112333 -8.70234286698407 45
MTND1P20 MTND1P20 HuAgeMSNDsplitRnaseq_13 26.5513402597992 9.38136117966198 17.1699790801372 -7.78861790047526 46
ADAMTSL1 ADAMTSL1 HuAgeMSNDsplitRnaseq_13 24.9299488395432 9.33828039917946 15.5916684403637 -6.25338804118428 47
AL953862.2 AL953862.2 HuAgeMSNDsplitRnaseq_13 23.7791035216944 9.28113395116355 14.4979695705309 -5.21683561936731 48
FIBCD1 FIBCD1 HuAgeMSNDsplitRnaseq_13 27.4318629675533 9.25027055963314 18.1815924079202 -8.93132184828704 49
CDRT15L2 CDRT15L2 HuAgeMSNDsplitRnaseq_13 22.6103828925393 9.11988874612946 13.4904941464098 -4.37060540028033 50
AC116345.1 AC116345.1 HuAgeMSNDsplitRnaseq_13 26.7364198682296 8.82924054867162 17.907179319558 -9.07793877088634 51
CHST8 CHST8 HuAgeMSNDsplitRnaseq_13 24.531853060903 8.80810348496196 15.723749575941 -6.91564609097906 52
TRPC4 TRPC4 HuAgeMSNDsplitRnaseq_13 25.4939416717551 8.74401606665322 16.7499256051019 -8.00590953844871 53
AC073592.10 AC073592.10 HuAgeMSNDsplitRnaseq_13 23.2726352785738 8.60485843926546 14.6677768393083 -6.06291840004285 54
AK2P2 AK2P2 HuAgeMSNDsplitRnaseq_13 20.9840114340898 8.52109791199962 12.4629135220902 -3.94181561009059 55
LINC02389 LINC02389 HuAgeMSNDsplitRnaseq_13 25.6700570648464 8.50652463597587 17.1635324288705 -8.65700779289464 56
DPPA2P1 DPPA2P1 HuAgeMSNDsplitRnaseq_13 20.3865663874843 8.48906643308758 11.8974999543967 -3.40843352130909 57
