"","meanx","meany","tvalue","FC","logFC","pvalue","Contrast","adj.P.Val"
"Cntn2",12.1646468228127,209.744203821461,-14.4596714143314,17.2421120708676,4.10786460293001,4.76297669171057e-12,"neuronBYo",6.46449897857135e-10
"Tmem151a",29.0947186692529,501.607857118655,-15.1595553411298,17.2405123699907,4.10773074533877,7.33579109004821e-15,"neuronBYo",3.86404062583658e-12
"Kif5a",33.264253831982,397.035176657186,-10.908501015632,11.9357908541287,3.5772222560728,1.46575274276561e-11,"neuronBYo",1.5855669544856e-09
"Stmn4",31.7702914021358,364.044718157788,-12.1200943327611,11.4586521587055,3.51836544977531,1.23588814417101e-12,"neuronBYo",2.2355832235385e-10
"Npb",7.13485305025638,69.9098741414736,-13.2596924116701,9.79836215953481,3.29254061639203,2.22472943552873e-13,"neuronBYo",5.53007744968563e-11
"Srcin1",9.95002382146265,91.3435844583886,-12.9802401704207,9.18023776599975,3.19853151958533,2.29766841261214e-13,"neuronBYo",5.58585915299103e-11
"Nacad",22.6318607205192,151.765391988815,-10.8765294989315,6.70582917873902,2.7454157330385,1.80443015741277e-11,"neuronBYo",1.85671666848571e-09
"Hist3h2ba",87.6838793969838,563.023509068375,-9.98386529611085,6.42106066634345,2.68281162938525,1.40993399762215e-10,"neuronBYo",9.80879554383485e-09
"Gm11902",0.17534011244586,1.1072507737518,-3.15705898275802,6.31487432228999,2.65875402199173,0.160232556145872,"neuronBYo",0.208255721238809
"Ppp2r2c",7.936631183437,48.5660080328955,-11.4674963200287,6.11922198605476,2.61334823654337,6.86628035685509e-12,"neuronBYo",8.78050406558989e-10
"Diras1",21.6995567500554,124.90382625599,-10.9549828034975,5.7560542685127,2.52508019397972,1.24462621651195e-11,"neuronBYo",1.36989382029323e-09
"Insm1",5.33723071050639,29.8834023793774,-10.5894243662838,5.59904639695482,2.48518113511061,1.27326645327066e-08,"neuronBYo",3.4414635151072e-07
"Sv2a",58.8785740375469,327.787231078286,-9.84791165435552,5.56717339773303,2.4769450187442,1.54020760065144e-10,"neuronBYo",1.0452151150065e-08
"Rph3a",2.36937175739192,12.8452115837287,-10.324310426377,5.42135759981712,2.43865417210859,2.05049461325882e-09,"neuronBYo",8.08611271463902e-08
"Hdac11",11.2461790011258,59.2472034093581,-9.88316301153023,5.26820739767943,2.39731214242698,1.76281204421218e-10,"neuronBYo",1.16039423272138e-08
"Gm42528",6.89649391430674,36.0669638515112,-11.4292986238051,5.22975359648914,2.38674297448417,4.83296978798938e-12,"neuronBYo",6.51515723058729e-10
