"","InputCategories","UserDefinedCategories","Type","NumOverlap","Pvalues","CorrectedPvalues"
"1","HuAgeMSNDsplit_00","HuAgeMSNDsplitRnaseq_00__","User",0,1,1
"2","HuAgeMSNDsplit_00","HuAgeMSNDsplitRnaseq_01__","User",0,1,1
"3","HuAgeMSNDsplit_00","HuAgeMSNDsplitRnaseq_02__","User",0,1,1
"4","HuAgeMSNDsplit_00","HuAgeMSNDsplitRnaseq_03__","User",0,1,1
"5","HuAgeMSNDsplit_00","HuAgeMSNDsplitRnaseq_04__","User",0,1,1
"6","HuAgeMSNDsplit_00","HuAgeMSNDsplitRnaseq_05__","User",0,1,1
"7","HuAgeMSNDsplit_00","HuAgeMSNDsplitRnaseq_06__","User",1,0.137879637137504,1
"8","HuAgeMSNDsplit_00","HuAgeMSNDsplitRnaseq_07__","User",0,1,1
"9","HuAgeMSNDsplit_00","HuAgeMSNDsplitRnaseq_08__","User",0,1,1
"10","HuAgeMSNDsplit_00","HuAgeMSNDsplitRnaseq_09__","User",0,1,1
"11","HuAgeMSNDsplit_00","HuAgeMSNDsplitRnaseq_10__","User",0,1,1
"12","HuAgeMSNDsplit_00","HuAgeMSNDsplitRnaseq_11__","User",0,1,1
"13","HuAgeMSNDsplit_00","HuAgeMSNDsplitRnaseq_12__","User",0,1,1
"14","HuAgeMSNDsplit_00","HuAgeMSNDsplitRnaseq_13__","User",0,1,1
"15","HuAgeMSNDsplit_00","HuAgeMSNDsplitRnaseq_14__","User",0,1,1
"16","HuAgeMSNDsplit_00","HuAgeMSNDsplitRnaseq_15__","User",0,1,1
"17","HuAgeMSNDsplit_00","HuAgeMSNDsplitRnaseq_16__","User",0,1,1
"18","HuAgeMSNDsplit_00","HuAgeMSNDsplitRnaseq_17__","User",0,1,1
"19","HuAgeMSNDsplit_00","HuAgeMSNDsplitRnaseq_18__","User",0,1,1
"20","HuAgeMSNDsplit_00","HuAgeMSNDsplitRnaseq_19__","User",0,1,1
"21","HuAgeMSNDsplit_00","HuAgeMSNDsplitRnaseq_20__","User",0,1,1
"22","HuAgeMSNDsplit_00","HuAgeMSNDsplitRnaseq_21__","User",0,1,1
"23","HuAgeMSNDsplit_00","HuAgeMSNDsplitRnaseq_22__","User",0,1,1
"24","HuAgeMSNDsplit_00","HuAgeMSNDsplitRnaseq_23__","User",0,1,1
"25","HuAgeMSNDsplit_00","HuAgeMSNDsplitRnaseq_24__","User",0,1,1
"26","HuAgeMSNDsplit_00","HuAgeMSNDsplitRnaseq_25__","User",0,1,1
"27","HuAgeMSNDsplit_00","HuAgeMSNDsplitRnaseq_26__","User",0,1,1
"28","HuAgeMSNDsplit_00","HuAgeMSNDsplitRnaseq_27__","User",0,1,1
"29","HuAgeMSNDsplit_00","HuAgeMSNDsplitRnaseq_28__","User",0,1,1
"30","HuAgeMSNDsplit_01","HuAgeMSNDsplitRnaseq_00__","User",1,0.309214326978691,1
"31","HuAgeMSNDsplit_01","HuAgeMSNDsplitRnaseq_01__","User",353,0.037581532433009,1
"32","HuAgeMSNDsplit_01","HuAgeMSNDsplitRnaseq_02__","User",118,0.00127392072119671,0.849705121038204
"33","HuAgeMSNDsplit_01","HuAgeMSNDsplitRnaseq_03__","User",185,0.12695356786855,1
"34","HuAgeMSNDsplit_01","HuAgeMSNDsplitRnaseq_04__","User",93,0.24155534662722,1
"35","HuAgeMSNDsplit_01","HuAgeMSNDsplitRnaseq_05__","User",115,0.657934771112558,1
"36","HuAgeMSNDsplit_01","HuAgeMSNDsplitRnaseq_06__","User",96,0.99999999924892,1
"37","HuAgeMSNDsplit_01","HuAgeMSNDsplitRnaseq_07__","User",66,0.999999999970504,1
"38","HuAgeMSNDsplit_01","HuAgeMSNDsplitRnaseq_08__","User",46,0.999959173763126,1
"39","HuAgeMSNDsplit_01","HuAgeMSNDsplitRnaseq_09__","User",66,0.250752805477021,1
"40","HuAgeMSNDsplit_01","HuAgeMSNDsplitRnaseq_10__","User",35,0.0192247754717514,1
"41","HuAgeMSNDsplit_01","HuAgeMSNDsplitRnaseq_11__","User",35,0.556017264001013,1
"42","HuAgeMSNDsplit_01","HuAgeMSNDsplitRnaseq_12__","User",48,0.999999999995418,1
