"","astro_SRR1033783","astro_SRR1033784","endo_SRR1033795","endo_SRR1033796","macrophages_SRR1106141","macrophages_SRR1106142","macrophages_SRR1106143","macrophages_SRR1106169","macrophages_SRR1106186","macrophages_SRR1106188","microglia_SRR1033793","microglia_SRR1033794","microglia_SRR1106118","microglia_SRR1106122","microglia_SRR5483445","microglia_SRR5483446","microglia_SRR5483447","monocytes_SRR5483448","monocytes_SRR5483449","monocytes_SRR5483450","monocytes_SRR5483451","monocytes_SRR5483452","myeoligo_SRR1033791","myeoligo_SRR1033792","neuron_SRR1033785","neuron_SRR1033786","newoligo_SRR1033789","newoligo_SRR1033790","preoligo_SRR1033787","preoligo_SRR1033788"
"2010109P13Rik",0,0,2.26017908072871,3.24404833194148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4833403J16Rik",0.334924741310781,0,3.35071266475359,3.70039525544066,2.65056773296754,2.27636378755084,1.83625867911458,2.52046321914575,1.20073339793352,3.78239969811418,0.181849397728159,0.37581411699221,0,2.10743265617803,1.21211139199107,0.485729024330123,0,2.51181385062438,1.17805328292821,0,1.08529391216943,0,0,0,0,0,0,0,0.239773868042159,0
"4930555A03Rik",0,0,2.85274248839904,2.586938487603,4.42968963710936,3.76588378944521,3.65399327395138,3.54567563118396,3.54132297475199,4.31861541196136,0.0773090425620961,0.0853825796384962,0,0,0.959225335956523,0,0,0,1.02493106099876,0.961549428039807,0.940642577042106,0,0,0,0.109865349819572,0,0,0,0,0
"4930578C19Rik",0.0969369390424102,0.16296340517428,3.46400552240752,3.47683627765283,0,0,0.0799476412914982,0.0738238502660501,0.0409363447003478,0.0501202950851201,0.00428915382949628,0.0235937460666553,0,0.150583872899777,0.121087125856336,0,0.055579093703814,0.209600234013654,0.291477991022724,0.469178129052019,0.80397948930466,0.795803411164352,0.00584717736678983,0.0126294807240936,0.072253943728255,0.0413270925686479,0.00699363997661869,0,0.0115168440379693,0.0119059877360564
"4933421A08Rik",1.99414520219403,2.09325735297681,3.87390744789185,4.01536950559287,0,0,0,0,0,0,0.0893814602673403,0.647366116020703,0.564729539867635,0,0.701753911006073,0,0,0.641022215688425,1.76683166846145,1.90687240465324,0,1.79441445775362,0.120587634422295,0.731698696775943,0.126802642835885,0,0.875384242729669,0.867307084308608,1.2487616616306,1.87509602937647
"9930004E17Rik",3.09994131352349,1.59975956371992,3.90693013288253,3.1780492166062,4.12051501682421,2.31604537520475,0,0,1.88299292767922,2.10503318197811,0,0.387393869281912,0,0,2.13999029845585,1.41003671868678,3.58569392013627,3.42455824699679,2.63884762767545,3.03204719566554,3.36314713698678,2.89637081603751,0,0,2.06975365079613,1.49037334870172,0.539932169242163,1.69673558077131,0.806237409361691,1.11174467000848
"AC110211.2",0,1.63556299201796,3.74225750533436,3.58229998150536,0,0,0,0,0,0,2.33331710691567,0,0,0,0,0,0,0,0,0,0,2.44841070184283,0,0.889151548136685,0.87146527201197,0,0,0,3.2545805532632,0
"AC113125.1",0.934480810593726,0.998353754448101,5.79628697488598,5.86642431274423,0,0,0,0,0,0,7.59639877068024,7.50833840965382,0,0,0.252557141060284,0,0,0,0.793982225724644,1.22876543253713,0.724182053319272,0,3.11558333719959,3.76183363696789,0.418644488196803,1.26122724000951,3.23415858569828,1.39842611157644,4.61075469825416,3.48706036136923
"AC164883.6",0,0.67287183360907,3.87771434305683,3.58951028775959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89459492828171,1.17459252242874,0,0,0.303274836484775,0,0,0,0.285758758077683,0
"AI467606",1.7475463539078,1.34450177985217,5.4397973945027,5.48705127341275,9.80521307376649,9.51373338799235,9.59537898010769,9.64257504109034,9.29491087029594,9.70581557869492,5.55000664672309,5.93223669994069,7.08446073449138,7.25640943630844,7.6925035072074,7.89846379741623,7.76294742307451,10.5286061337721,9.63857058395064,9.65298252725882,8.61724454697034,8.71963533525475,1.15188835224176,0.108111078186341,1.33061875654,0.330201188497024,0,0,2.33433818907954,2.66762307246042
