"","astro_SRR1033783","astro_SRR1033784","endo_SRR1033795","endo_SRR1033796","macrophages_SRR1106141","macrophages_SRR1106142","macrophages_SRR1106143","macrophages_SRR1106169","macrophages_SRR1106186","macrophages_SRR1106188","microglia_SRR1033793","microglia_SRR1033794","microglia_SRR1106118","microglia_SRR1106122","microglia_SRR5483445","microglia_SRR5483446","microglia_SRR5483447","monocytes_SRR5483448","monocytes_SRR5483449","monocytes_SRR5483450","monocytes_SRR5483451","monocytes_SRR5483452","myeoligo_SRR1033791","myeoligo_SRR1033792","neuron_SRR1033785","neuron_SRR1033786","newoligo_SRR1033789","newoligo_SRR1033790","preoligo_SRR1033787","preoligo_SRR1033788"
"","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 2.125  ","Min.   : 2.396  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.00000  ","Min.   : 0.00000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.000  ","Min.   : 0.00000  ","Min.   : 0.00000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.00000  ","Min.   : 0.00000  ","Min.   : 0.0000  ","Min.   : 0.0000  "
"","1st Qu.: 0.6603  ","1st Qu.: 0.6757  ","1st Qu.: 4.162  ","1st Qu.: 4.165  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.000  ","1st Qu.: 0.2015  ","1st Qu.: 0.3136  ","1st Qu.: 0.07662  ","1st Qu.: 0.08166  ","1st Qu.: 0.3519  ","1st Qu.: 0.1825  ","1st Qu.: 0.2961  ","1st Qu.: 0.1355  ","1st Qu.: 0.2704  ","1st Qu.: 0.3567  ","1st Qu.: 0.4349  ","1st Qu.: 0.463  ","1st Qu.: 0.02821  ","1st Qu.: 0.09527  ","1st Qu.: 0.5841  ","1st Qu.: 0.3004  ","1st Qu.: 0.06765  ","1st Qu.: 0.04052  ","1st Qu.: 0.5539  ","1st Qu.: 0.3639  "
"","Median : 1.8170  ","Median : 1.9382  ","Median : 5.491  ","Median : 5.382  ","Median : 0.2853  ","Median : 0.2286  ","Median : 0.2861  ","Median : 0.2958  ","Median : 0.2261  ","Median : 0.255  ","Median : 1.0186  ","Median : 1.2362  ","Median : 0.57839  ","Median : 0.69622  ","Median : 1.3464  ","Median : 0.9756  ","Median : 1.3637  ","Median : 1.4606  ","Median : 1.3689  ","Median : 1.3648  ","Median : 1.1852  ","Median : 1.223  ","Median : 0.27699  ","Median : 0.44265  ","Median : 1.5518  ","Median : 1.2220  ","Median : 0.40658  ","Median : 0.40207  ","Median : 1.7091  ","Median : 1.4361  "
"","Mean   : 2.4921  ","Mean   : 2.5902  ","Mean   : 5.787  ","Mean   : 5.739  ","Mean   : 1.7050  ","Mean   : 1.6061  ","Mean   : 1.6786  ","Mean   : 1.7025  ","Mean   : 1.5768  ","Mean   : 1.696  ","Mean   : 2.3094  ","Mean   : 2.3360  ","Mean   : 1.40563  ","Mean   : 1.56755  ","Mean   : 2.4425  ","Mean   : 2.2867  ","Mean   : 2.4243  ","Mean   : 2.7155  ","Mean   : 2.5827  ","Mean   : 2.6133  ","Mean   : 2.3449  ","Mean   : 2.391  ","Mean   : 1.06963  ","Mean   : 1.29238  ","Mean   : 2.1962  ","Mean   : 1.9347  ","Mean   : 1.39521  ","Mean   : 1.35184  ","Mean   : 2.3543  ","Mean   : 2.2022  "
"","3rd Qu.: 3.5918  ","3rd Qu.: 3.8309  ","3rd Qu.: 6.941  ","3rd Qu.: 6.886  ","3rd Qu.: 2.6014  ","3rd Qu.: 2.2181  ","3rd Qu.: 2.4186  ","3rd Qu.: 2.5714  ","3rd Qu.: 2.1156  ","3rd Qu.: 2.500  ","3rd Qu.: 3.7427  ","3rd Qu.: 3.5140  ","3rd Qu.: 1.73091  ","3rd Qu.: 2.11404  ","3rd Qu.: 3.9450  ","3rd Qu.: 3.7688  ","3rd Qu.: 3.9011  ","3rd Qu.: 4.6793  ","3rd Qu.: 4.2339  ","3rd Qu.: 4.1689  ","3rd Qu.: 3.5449  ","3rd Qu.: 3.633  ","3rd Qu.: 1.05914  ","3rd Qu.: 1.58041  ","3rd Qu.: 3.0414  ","3rd Qu.: 2.8573  ","3rd Qu.: 1.97332  ","3rd Qu.: 1.91978  ","3rd Qu.: 3.5607  ","3rd Qu.: 3.3687  "
"","Max.   :12.8390  ","Max.   :13.2748  ","Max.   :14.359  ","Max.   :14.309  ","Max.   :14.5872  ","Max.   :14.5068  ","Max.   :14.5494  ","Max.   :14.4423  ","Max.   :14.2602  ","Max.   :14.423  ","Max.   :13.1367  ","Max.   :12.7126  ","Max.   :14.59149  ","Max.   :14.94335  ","Max.   :14.1288  ","Max.   :14.0698  ","Max.   :14.1639  ","Max.   :14.4182  ","Max.   :14.1163  ","Max.   :14.1159  ","Max.   :13.5327  ","Max.   :13.215  ","Max.   :12.06044  ","Max.   :11.96501  ","Max.   :12.4058  ","Max.   :11.5253  ","Max.   :11.56606  ","Max.   :11.31644  ","Max.   :15.2535  ","Max.   :11.4585  "
