"","CellType","Age","Study","Species","Tissue","1010001N08Rik","1600002K03Rik","1700007G11Rik","1700019N19Rik","1700020L24Rik","1700025O08Rik","1700109G15Rik","1810064F22Rik","2010008C14Rik","2010107E04Rik","2010109P13Rik","2010110G14Rik","2200002J24Rik","2900092C05Rik","4631405K08Rik","4833403J16Rik","4921517D22Rik","4930435E12Rik","4930455G09Rik","4930555A03Rik","4930563E18Rik","4933417E11Rik","4933422A05Rik","6030443J06Rik","9530051G07Rik","A4galt","AC107452.2","AC107452.3","AC117194.1","AC121567.1","AC124408.1","AC130673.2","AC149294.3","AC154276.3","AC155167.2","AC158986.1","AL591952.1","Adamtsl5","Aipl1","Akr1c12","Akr1c13","Aldh1a2","Alkal1","Alox15","Alox5ap","Ambp","Anpep","Apoc1","Apon","Arfip1","Arg1","Arhgdib","Ascl2","Asf1b","Asz1","Atox1","Atp5e","Atp5g1","Atp5g2","Atp5k","Atp5l","Atpif1","B230377A18Rik","B3gnt3","Bcam","Best3","Birc5","Bri3","Bst1","C1ra","C1rb","C4a","CT009550.1","CT025525.1","Calml4","Car6","Card9","Ccdc68","Ccl24","Ccl26","Ccm2l","Ccnb1","Ccnb2","Cd209b","Cd24a","Cd36","Cd38","Cd5l","Cdkn2a","Cebpb","Cfb","Cfp","Cks1b","Clec18a","Clec4d","Cma1","Colca2","Cops9","Cotl1","Cox7a1","Cox7b","Cpa3","Crip1","Crlf2","Cryl1","Ctsr","Cxcl13","Cyp21a2-ps","Cyp26a1","Cyp26c1","Cyp2e1","Cyp2j14-ps","D130058E05Rik","Ddt","Dhrs3","Dnah12","E230032D23Rik","Ecm1","Engase","Epb41l4aos","Epha2","Ephx1","F10","F5","F7","Fabp4","Fabp5","Fam198b","Fam221b","Fau","Fbxl13","Fcgr4","Fcor","Fkbp11","Flnb","Fmr1nb","Fn1","Frmpd2","Fxyd2","G6pd2","Gast","Gata6","Gbp2b","Ggh","Glb1","Gm10095","Gm10732","Gm11077","Gm11205","Gm11285","Gm11350","Gm11491","Gm11686","Gm11810","Gm11997","Gm12020","Gm12027","Gm12038","Gm12217","Gm12311","Gm12409","Gm12467","Gm12691","Gm12760","Gm12851","Gm12882","Gm12909","Gm12972","Gm13055","Gm13056","Gm13203","Gm13215","Gm13255","Gm13517","Gm13532","Gm13647","Gm13815","Gm14267","Gm14608","Gm14633","Gm14688","Gm14741","Gm14793","Gm14800","Gm14806","Gm14807","Gm14820","Gm14880","Gm14925","Gm14997","Gm15215","Gm15216","Gm15304","Gm15417","Gm15554","Gm15579","Gm15802","Gm16196","Gm1673","Gm17387","Gm17745","Gm17779","Gm17929","Gm18112","Gm18116","Gm18552","Gm18591","Gm18645","Gm18727","Gm18973","Gm19085","Gm19202","Gm19248","Gm19649","Gm20128","Gm20619","Gm20629","Gm20644","Gm20667","Gm21269","Gm21972","Gm22122","Gm22381","Gm22656","Gm22963","Gm23481","Gm24505","Gm24893","Gm25267","Gm25475","Gm26063","Gm26163","Gm2628","Gm26554","Gm26623","Gm26641","Gm26698","Gm26774","Gm26825","Gm26863","Gm27048","Gm27249","Gm27460","Gm28441","Gm28526","Gm28641","Gm28676","Gm28875","Gm29011","Gm29013","Gm29325","Gm29459","Gm29562","Gm2961","Gm29736","Gm30008","Gm30619","Gm31520","Gm32051","Gm32089","Gm32175","Gm33312","Gm33973","Gm33994","Gm34073","Gm34149","Gm35572","Gm35657","Gm36172","Gm37045","Gm37049","Gm37054","Gm37789","Gm37838","Gm37923","Gm37924","Gm37932","Gm38037","Gm38152","Gm38166","Gm38173","Gm38213","Gm38274","Gm38322","Gm38339","Gm3839","Gm38832","Gm39288","Gm39822","Gm4059","Gm42474","Gm42799","Gm42845","Gm43142","Gm43175","Gm4319","Gm43629","Gm43699","Gm43731","Gm43838","Gm43941","Gm43970","Gm44006","Gm44056","Gm44096","Gm44125","Gm44162","Gm44209","Gm44221","Gm44487","Gm44683","Gm44902","Gm44940","Gm44983","Gm44997","Gm45211","Gm45237","Gm45401","Gm45551","Gm45608","Gm45733","Gm45880","Gm47015","Gm47165","Gm47175","Gm47481","Gm47491","Gm47506","Gm4761","Gm47804","Gm47854","Gm47862","Gm4788","Gm47908","Gm47941","Gm48196","Gm48200","Gm48327","Gm48403","Gm4841","Gm4858","Gm4883","Gm48832","Gm48849","Gm4936","Gm5069","Gm5075","Gm5177","Gm5215","Gm5244","Gm5321","Gm5575","Gm5766","Gm5781","Gm6023","Gm6270","Gm6797","Gm6867","Gm7336","Gm7337","Gm7841","Gm7891","Gm8054","Gm831","Gm8310","Gm8449","Gm8606","Gm8805","Gm8996","Gm9267","Gm9443","Gm9920","Gmnn","Gnas","Gng5","Gprc5a","Gsc","Guca1a","Gypc","Hal","Hcst","Hdgfl1","Hgd","Hgsnat","Hint1","Hist1h2ag","Hist1h2ao","Hist1h3c","Hoxa1","Hoxb13","Hoxb4","Hoxb7","Hoxb8","Htra3","Hypk","Icam2","Ifi30","Ighd1-1","Igkv20-101-2","Iigp1","Il3ra","Insl6","Krtcap2","Lamtor4","Lbhd1","Lbp","Ldhc","Lgals3bp","Loxl2","Lrg1","Lrrc51","Lsm2","Lsm5","Ltbp1","Ltc4s","Ly6f","Lyz1","Man2a1","Marco","Marveld1","Mcpt4","Mep1b","Mfsd4b1","Mien1","Mill2","Mir1946a","Mir6236","Ms4a8a","Msr1","Msrb1","Mst1r","Mt1","Mucl1","Myf5","Myf6","Myoz1","Mzb1","Naca","Naip1","Ndufa2","Ndufa4","Ndufb2","Ndufc1","Nenf","Ninj1","Nkx2-2os","Nlrp9b","Nop10","Npm3","Nt5e","Nucb2","Olfr1153","Olfr1170","Olfr1254","Olfr127","Olfr1288","Olfr1293-ps","Olfr1419","Olfr228","Olfr275","Olfr330","Olfr354","Olfr419","Olfr505-ps1","Olfr620","Olfr729","Olfr77","Olfr809","Olfr873","Olfr887","Olfr907","Olfr912","Orm1","Pabpc2","Padi3","Pelp1","Pf4","Pglyrp3","Platr17","Platr26","Platr27","Platr4","Pmch","Polr2k","Pou2f3","Prdx4","Prdx6b","Prr29","Prtn3","Ptgis","Pycard","Pygl","Rack1","Rad51","Ramp3","Rax","Rbakdn","Retnla","Ripply3","Romo1","Rp31-ps19","Rpl10-ps3","Rpl10a","Rpl11","Rpl14","Rpl18","Rpl19","Rpl21","Rpl21-ps13","Rpl21-ps3","Rpl21-ps9","Rpl23","Rpl23a-ps5","Rpl26","Rpl27-ps2","Rpl27a","Rpl30","Rpl30-ps11","Rpl31","Rpl34","Rpl35a-ps4","Rpl36-ps8","Rpl36al","Rpl37a","Rpl38","Rpl39","Rpl41","Rpl5","Rpl6","Rpl8","Rplp1","Rps10","Rps11-ps3","Rps12","Rps12-ps10","Rps12-ps24","Rps13-ps1","Rps15","Rps15a","Rps16","Rps17","Rps17-ps1","Rps18","Rps19","Rps19-ps12","Rps20","Rps21","Rps24","Rps27a","Rps27l","Rps29","Rps3a1","Rps4x","Rps6","Rps7","Rps8","Rpsa","Rpsa-ps3","S100a10","S100a4","Saa3","Sdhaf1","Sec61b","Serpinb10","Serpinb1a","Serpinb2","Serpinb6a","Serpinb6e","Serpinb8","Slpi","Smim11","Smim27","Smpdl3a","Snrnp25","Snrpc","Snrpe","Sod1","Spaca9","Speer6-ps1","Spink2","Spp1","Srgn","Ssr4","Ssx9","St8sia6","Stfa3","Svs2","Swi5","Tagln2","Tas2r142-ps5","Tbca","Tcf23","Tgfb2","Thbs1","Timd4","Tmem238","Tmem254a","Tpsb2","Tpt1","Trappc6a","Trpv5","Try5","Tspan32","Tspo","Tuba1b","Tuba1c","Txn1","Ube2c","Ubl5","Ugt2b35","Ulk4","Uqcr10","Uqcr11","Vmn1r-ps60","Vmn1r236","Vmn1r238","Vmn1r65","Vmn1r75","Vmn2r-ps54","Vsig4","Wdr83os","Wfdc17","Wfdc18","Wfdc3","Wnt2","Zc3h11a","Znhit1","n-R5s10","n-R5s2","n-R5s28"
"astro_SRR1033783","other","No_data","GSE52564","mouse_FVN_Swiss","cerebral_cortex",0,4.4374659731398,0.0397344862855314,0,0.932739390630496,0,0,0,0,5.64793076355871,0,0.0156377557366403,0.223092505665735,0.0350606966567723,0,0.334924741310781,0,0,1.76684220641447,0,0.814304302855319,0,0.247484216243966,0.272944668772219,0.521240315210092,0,0,0,0,0,0,0,0,0,0,0,0,1.32533196007165,0.0401483813476728,0,1.15755411390803,0.00962983014576589,0.0217244285007163,0,0.0165244814019515,0,0.318531094877456,3.12260586858083,0,0.401281719844893,0.45780591464979,0.041989686506619,1.07447919951913,0.924929194007726,0.013318476579726,3.41298812963674,6.66181544832758,4.17219979882042,3.74800203910489,8.04766502820807,3.72357046555031,4.80208169640385,0.991014117406362,0,2.74047143633928,0.0100016530831356,3.1975614489126,1.88304074132804,0.0754142081826882,0.134381282263826,0,3.06139219509065,0,0,0.0216217041361676,0.0268939946800009,0.387523847252122,0,0,0,0.942521793686825,2.05767685216625,2.47244408226149,0,4.88085607826094,0.474941676698042,4.32698880913905,0,0,6.10997874556904,0,5.92345317751059,3.71367947935825,0.111571917453548,0,0,2.42644740057575,5.29808499213224,3.8480484564277,2.94168760680446,5.91794379263532,0,3.13754876094274,4.98560019841551,0.710878202315493,0,0,0,0,0,0,0,0,3.42502471275805,4.22107681777199,0.0818603440732684,0.147351844896362,3.80388477496336,3.25904561969054,5.91397372322914,2.12428706657368,3.69589852868939,0,0.373214476027681,0,0.310415043012051,10.0390643489793,0.0676304897201557,2.62682533950801,6.03735353664346,0.0634489372087759,0.0354112841539423,2.59557881229519,2.99249106658517,1.91305456553287,0.0447797564786796,3.2184017280784,0.0624252467392527,0.0714669535422411,2.25895864716139,0.501903511259404,0.0232779386275765,0.0158855787783846,4.32203082118111,3.22551520275561,0,0.00700821424194242,0.0287500782365242,0,0,0,0.137412194739441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10079508984975,0.604484908443458,0,0,0,0,0,0,0,0.140202466560003,0,0,0,0,0,0,2.74734566147149,0,0,0.00565622885464565,0.515006350935142,6.0277546136205,0,0.056524329432846,0,0,0,0,0,0,0,0,0.440751007256018,0,0,0,0,0,0,0.00779353314436552,0.60631893194382,1.62941619114468,0,0.175534757721514,0,0,0,0,0,1.64993390717669,1.29879267183165,0,0,0,0,0,0.586677109985598,0,0,0.300362551173641,0,0,0,0,0,0,0,0.00301707541548681,0,0,1.60373219224029,0,0,0,0,1.13230682878214,0,0,0,0.0601692873506788,0,0.0603749358219623,0,0,0,0,0,0,0,0.361850189093914,0.0518678879569223,0.28775508861335,0.285423024714218,0,0,0,0,0,0,1.10721529565694,0,0,0,0,0,0,0,0,0.0101933953665618,0.0778528116340635,0,0,0,0,0,0,0,0,0,0,0.116935320820352,0,0,0,0,0,0.249501488392063,0,0,0,0,0,0,0,0,0,0,0.518452295664395,0,0,0,0,0,0,0,0.945890179290662,0,0,0,0,0.10967262735531,0,0.812232608861516,0,0,0.00464064001548448,0,0,0,0,0,0,0,0,0,0,0,0,4.10226078546537,1.45025042489036,0,0,0,0,0,0,2.69452075114367,0,0,0,0,0.523419015902398,0,0,0,0,0,0,1.39840887849668,0,0,0,0,0,0.516736375147417,2.00737375652321,1.40993814553079,4.99690758959863,0.0599188076290771,0,0.0631104337673402,0.205287236461878,0.0864541711760402,1.46469065453954,0,0.0872323791672089,4.02799324321967,6.50052261979596,0,0,0.89163464056495,0,0,0.11089355155345,0,0,3.66944680766309,0.678598990723335,1.3512428739317,4.51198414331437,0,0,0,0.827599351825964,0.264722138046769,6.2747842766078,5.81151641851928,0.0848389002118604,0.218505846664253,0,4.6047003829606,0.23889749232764,0.162004870149039,0.141517986979674,4.27681018262339,2.18424800978542,2.02396566513293,0.169872818582793,0,0,1.07958311058916,0,4.41149642733632,0,0.0412637594962422,0.213113058298014,4.76701010479702,0,0,1.67371183809907,0,0,4.13701776049814,0.188504129207799,10.5111750057148,0,0,0,0,3.66259560012745,5.95577499293719,0.0590923140188804,7.10858405335888,6.80353113812066,3.52585211317338,4.92138672152501,3.43012099534212,3.79877911029408,1.00937641755834,0,5.87112274211216,4.94814534133723,0.600335869582946,2.04678292672016,0,0,0,0,0,0,0.0586439126760309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104006052990322,0,0,4.59622479232744,0,0,0.232451405928897,0.033265446493531,0,0,0.498974845716574,3.00043002113186,0.00896607033643647,4.09973406936717,0,0.181085429422835,0.168490505829238,0.281323158774672,1.35292885879468,2.53318016049593,8.08934251208767,1.35765847987129,0.155368498969929,0,0,0,0.0885107358992011,6.00231585560788,0,2.56344155842865,7.9126995962577,2.38947817498417,5.40762608879492,5.68164640837218,4.70027406326601,4.76242211099707,0,0,0,4.85415537798614,0,4.49346024425156,0,5.91013778063178,5.94205243048489,0,3.45882737160051,5.56565398378558,0,0,0.996830349565753,4.28288862947802,4.94748319849445,4.77360084500889,9.62575516448731,4.70021968781365,6.11597983931569,9.53978412371234,9.2950848101036,4.75925996433612,0.636307904052881,7.25878064351218,0,0,0,8.35522734421161,5.57152364425384,4.745359021543,7.34484568000712,0,6.12062855443729,5.2468763955786,0,6.40020638386481,8.35366459662368,5.86287370041828,5.2208908847539,5.14539442201747,4.40795823411754,6.52461760826611,6.69217185829826,4.97877855029972,4.3718427657679,5.80900249297993,4.29205136546359,0,0.508470438677442,1.12712462154905,0,3.89232354895467,3.53692688311975,0,0.644207255714925,0,1.81308391122929,0,0.306611863535683,0.065090658160655,2.17926205701706,2.61893528368191,7.68131705771699,4.60847471133084,4.29752722041933,4.17942035887739,7.67404976319404,0,0.00963544020895381,0.0598081515722786,0.12541071219111,0.769945011743079,7.21837603295253,0,0.0135224488634393,0,0,5.39010139432413,3.89585667210621,0,2.12163847624391,0.87828262646797,4.42742339656791,6.50832774585041,0.0115446481203222,3.06963875070837,0,0,8.07734107742478,2.92016664455246,0,0,0.41378346783105,1.29106606936324,5.74127646210787,2.05186649237797,5.07147749822158,2.49791436388298,6.37447547890005,0,0.131493775602322,7.28800322169789,5.69696559440892,0,0,0,0,0,0.0195584424718851,0,4.3238918230306,0,0,0.264104471683504,0,0,3.57285879139174,0,0,0
"astro_SRR1033784","other","No_data","GSE52564","mouse_FVN_Swiss","cerebral_cortex",0,4.39819443728482,0.0619258711091911,0,0.713491713555754,0,0,0,0,5.29529301268753,0,0.0110249733886747,0,0.073062412516159,0,0,0,0,1.31079942349445,0,0.687182559473837,0,0.159742239624748,0.222783513396002,0.579588079099975,0.0288311469813797,0,0,0,0,0,0,0,1.00965458743374,0,0,0,0.923660534959442,0.17941432770753,0,0.657698562096699,0.0313942088045179,0.0799179669139208,0.29232639373574,0,0,0.149903623709057,3.33119686121276,0.357032868701266,0.598626513720489,0.388751024836151,0.0198564869651454,0.951719705332295,1.15185818614678,0,3.50333224101766,6.29011572385752,3.97800863478653,3.35328913229933,7.80499810975419,3.84544750905745,4.99382094093377,0.454963978914971,0.06464996572265,2.54620336286373,0.0279850974241141,3.83977527012072,1.86916776729813,0.138459631423789,0.126471803152058,0.0331505053044252,2.83939880647435,0,0,0.15493723382181,0,0.0411312915314116,0.00825582646470265,0,0,1.11745567980296,3.55159451724613,2.92712639038419,0,6.48466397976659,0.872582615204233,3.80133369336236,0,0.0357024361463667,6.77173303188197,0,5.80596017604871,4.10746282088084,0.021611057111479,0,0.10889677032956,1.40199993707737,5.31308045191891,3.93965759815722,2.13667532372614,5.81651524541959,0.0136684323930841,3.17890331902998,5.22300187902916,0.572529572333547,0,0,0.271729881706314,0,0.0459211325969427,0,0,0,3.49814552967444,4.42256928811729,0.32017251939241,0.0587417789381658,3.86011051146335,2.68076386390081,6.13017318342808,2.32647467823669,2.8616034030789,0,0.402089267934839,0.072762781650795,0.225250350017282,9.79092237013549,0.102601437364065,2.44192041717146,6.16785972882649,0.12104147386821,0.0657691386843506,1.05377844307947,2.76661074629146,2.40157757891132,0,3.34064468787773,0.212484133294795,0.585403097695378,2.28592129298508,0.257314066099531,0.043389265728202,0.101298866228531,4.21547720104198,2.96261964382599,0,0.00657837485166715,0,0,0,0,0.189895303638543,0,0,0,0.168417324645087,0,0,0,0,0,0,0.784877887865539,0,0,0,0,0,0.236673837218297,0,0,0,0,0,0,0.302653325969862,0,0.110009178348841,0,0,0,0,0,0,0,0,0.193681780266984,0,0,0,0,0,0,2.40745920053632,0,0.283154828406502,0.0237388490633993,0,5.69649415159038,0,0.0268007715037937,0,0,0,0,0,0,0,0,0.417213100260546,0,0,0,0,0.68379182889983,0.0111792977047141,0.0036624616839247,0.166798321346068,2.37638497168614,0,0.293384126039955,0,0,0,0,0,2.32581826591642,0,0,0,0,0,0,0.470211308907264,0.836783638763212,0,0.283596513045992,0,0,0,0,0,0,0,0.00847873987823922,0,0,0.278172901138425,0,0,0,0,1.92486727627317,0,0,0,0,0,0.401495374346281,0,0,0,0,0,1.13270264021005,0,0.35183073177312,0.0367029151661602,0.390397435621493,0.597695989705093,0,0,0,0,0,0,0.282934503259631,0,0,0,0.149610425300401,0,0,0,0,0.0285182121867635,0.0731862205929346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235347536793348,0,0,0,0,0,0,0,0,0,0.3688269557569,0.428369366081361,0,0,0,0,0,0,0,0.386101772896212,0,0.498689539423077,0.616771661659536,0,0,0,0.360401208576347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05963039085574,1.39289352490875,0,0,0,0,0,0,2.86363236722477,0,0,0,0,0,0,0,0,0,0,0,1.01698571349481,0,0,0,0,0,0.287464210071432,2.68792293739949,1.62762646518232,5.0601668736938,0.293410912695603,0,0,0.492240301817229,0.125758873474864,0.160906056325874,0,0.061947533763268,3.53203376594575,6.84849860337712,1.03046505262637,0,0.850159407576543,0,0,0,0,0,3.43183449213108,0.460245991675554,1.09794557016935,4.29204836994643,0,0,0,1.09935750428434,0.171226961773286,6.07064832573761,5.55339390227081,0.0404337054153197,0.21793481525987,0.0213748851914264,3.55732017435549,0.329345977284069,0,0.164672624481989,4.72988017630524,2.18107613634376,1.58758031273589,0.66574572415763,0,0,0.977928832521802,0,4.56539311397816,0,0.0387608911413292,0.146283754488956,5.0139503840986,0.0423933093998358,0,1.61150072818515,0.0265144061444326,0.00596881599926057,4.13445109827057,0.398509237071099,10.158721915274,0,0.393326894572234,0,0,4.17642205617402,5.70161554813652,0,6.95967668254577,6.67717995305338,3.50626151770111,4.57707433996088,3.60295641849899,3.79725214596423,1.01873497517205,0,6.06683457830936,4.83236701906418,0.299723621080465,2.27707310403026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5464098828865,0,0,0.727988778818584,0.121104657728792,0,0,0.472807534520702,3.44067117252056,0.0209498919550012,4.34109765144015,0,0.0878126302842075,0.368115935469441,0.46824014449674,1.90117081588906,2.77461829943808,8.20452736801987,1.56340223362245,0.163570410143583,0,0,0,0.307463331019792,5.96300845160362,0,2.48780903635171,7.67529035517009,2.44394148558554,5.54205419015958,5.63761526440478,4.51029058566274,4.89459945152342,0,0,0,5.03191235390072,0,4.61875729500307,0,6.00786844428119,6.07030091962631,0,3.0476563769297,5.44359697827169,0,0,0,4.42199166505041,5.25238166597648,4.82597063854774,9.81442420007988,4.82852725468297,5.95223294436081,9.66854201788382,9.26903117752112,4.58814858008155,0,7.18832615572216,0.708152447648809,0,0,8.40339747561471,5.6930052787618,4.5802753217395,7.30964220629511,0,5.86363433712951,5.34941967593213,0,6.48734942951843,8.47009875187718,6.03352262041131,5.3170767380509,5.21949258697302,4.27015418601147,6.46824893746192,6.95705773299719,5.01841807603522,4.1053580226478,5.91446369821385,4.46730508655163,0,1.05931878078858,1.00020760090815,0.184680491548922,3.28288310872198,3.44963065492844,0.0178859168330204,1.00068351842968,0,1.69077875031665,0.0325994517918357,0.318387887635919,0.0810007398599386,2.10844568172907,1.51423084702798,7.90021962117895,4.37084509367364,4.34853046746645,4.25061581396173,7.92413895334176,0.0469254453429691,0.0180335815937817,0.0562021936632896,0.954262097170831,0.732793051310356,7.03322835493482,0.0580723917454208,0.0126948217099397,0,0,5.31869948231518,4.9066367931095,0,2.50978048660397,0.478536754585373,4.78349995524959,7.62926505667368,0.0215944256380761,2.56273698312259,0,0.21866624583875,7.8169462012214,2.65184614175734,0,0,0.165092558778454,1.32255786430957,6.8842012298691,2.37390293793854,5.7815261336407,3.34351884694614,6.44300289587969,0,0.400263266797215,6.97159967353192,5.31630066087427,0,0,0,0,0,0.0364966541539236,0,4.79219617240538,0,0,0.185385370550784,0.00873273024662582,0,3.85898641482834,0,0,0
"endo_SRR1033795","other","No_data","GSE52564","mouse_FVN_Swiss","cerebral_cortex",0,2.47656614126234,0.00278778402424077,0,3.64428900024865,0,0,0,0,6.09592381475946,2.26017908072871,0.0297088881554725,0,0,0,3.35071266475359,0,0,0.497661794073351,2.85274248839904,0,0,0.0376831676727796,0.183232686658081,0.00466549448962407,0.646827088033033,0,0.00252094380913004,0,0,0,0,0,0.297549461092978,0,0,0,0.258915723029076,0.238276637143323,0,0.297996051432617,0.0523281245099464,0.158159371979004,0.177017015926537,0.1536848150293,0,1.57382898201725,0.0509444925144774,0.172395022673912,0.313871813525435,0.140802430258083,0.406821275345471,0.40973718203892,1.09484709440216,0.00283548138057391,6.34914027806296,8.0360911130604,3.49505022751133,1.64153848033173,8.14851832731107,1.95987148564998,5.86488089393593,0.323530934499254,0.390406275719363,5.67765046788237,0.0042516830297993,3.70494713314596,0.666273596477977,0.107563500049768,1.14497611778379,0.0593957203111605,0.203005324750034,0,0,0.343758105905784,0.0341432241002229,0.0187383308827213,0.0185929660869354,0,0,4.99308712296934,2.04153618401293,2.96295493503124,0,5.98605940467814,0.0168357664082098,1.83975556615657,0,0.626353185970903,4.4477766586241,0,1.44534547474267,5.20304506711524,0.00980916458496063,0.0733151079604975,0.278161140083521,1.23961220017822,5.87654854553953,4.22310442854562,1.56036068639939,7.18825481429163,0,3.67995085708626,5.45763601074917,0.363806937339952,0,0,0,0.280979948786223,0.041579172745649,0,0,0.291997793845338,2.45909131854109,3.01566234999147,0.0263502858308434,0.0457274928702452,7.2013032120694,2.96417831268581,5.75836999048064,5.79640410611957,2.18814820601913,0.0907343771104793,0.536962359321608,0.261542319150421,0.205106396140988,2.8239331742956,1.06751461474884,3.84008214356039,6.28952120378323,0.00711696643340498,0.030102095710222,1.35411599796733,2.00424150777939,4.25881687662297,0.038084409009618,8.35788100086055,0.00159119924533189,0.0307533466569676,1.7592726286763,0.482513806894959,0.128506156368635,0.0134901606094868,2.68442350298813,2.99995661055398,0.870463007616528,0.00297740107897155,0,2.112189385251,0,0,0.0889466547150534,0.42571554312195,0.42571554312195,0,0,0,0,0.114880062288592,0,0,0,0.184174691111393,0,0,0,0,0,0,2.18276128682809,0,0,0,0,1.75754280434102,0,0,0.0364454583156874,0.1024545328576,0,0,0,0,0,0,0,0.0359866189123178,0,0,0,0,0,0,0.579950956443456,0,0.258280366502388,0.00240236990855565,0.348239018787152,3.52139992556847,0,0.824819290268243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00632749727027871,0.00496449064593909,0.915684486083106,0,0.0146790423207522,0.210178127251082,0,0,1.22454897939909,0,0,0,0.389293515820908,0,0,0,0,0,0.0276536495132561,0,0.0231468097997444,0,0,0,0.603633090359596,0,0,0,0,0.00192072599012049,0,0,0.469385431562949,0,0,0,0,1.17910541597081,0,0,0,0,0.00794761041064635,0.626610074417876,0,0,0,0,0,0,0,0.0223400848265471,0,0.247681751061675,0,0,0,0,0,0,0,0,0.098124158542322,0,0,0,0,0,0,0.0874524017451685,0.0129612202766611,1.41691303387,0,0.0753490625020804,0,0,0,0,0,0.0426437631761645,0,0,0,0,0,0,0,0,0.111160899762195,0,0,0,0,0,0,0,0,0.126521918980684,0,0.0194730027728233,0,0,0,0,0,0.607015382524857,0,0.454068326965051,0,1.0410626396541,0,0,0,0,0,0,0,0.00393855148793096,0,0.308153183321992,0,0,0,0,0,0,0,0,0.56193069929376,0.180224108418065,3.16663601205413,0,0,0.35864197800447,0,0,0,0.157856257994022,3.7700351749174,1.21429828337909,0,0,0.343621014102408,1.07949517706792,0,0,0,1.53263705028112,0,0,0.300268257875265,0.330476843249388,0,0,0.359427752949137,0,0.0119334888701525,2.93030387292551,1.06563461457555,5.72130181471402,1.16825283115701,0,0.734633176226851,1.0014087924111,0.0582090298075056,0.214133692931621,0,0.0376544828168339,3.19030360707206,7.87042007666184,1.12322545008141,0,1.3966170166197,0,0,0.0480915376654823,0,0,6.22797898317874,0.614314615016386,7.55021964119141,1.83037255814752,0,0,1.59008552302293,3.32581220922379,0.118288125830075,6.11177475679222,5.35981183439759,0.190717570181769,0.699899893105281,0,3.99225572890651,1.39984103554204,1.97242257342203,0.0312014306888838,4.48810317280901,2.4949551268286,0.131859846887376,1.15012076399654,0.0425886904521453,0,2.07419439050149,0,4.98637069342714,0,0,0,5.17284291248638,3.48542710218132,0,0,0,0.0053973512480943,3.85825443488027,0.0714303684261864,7.14500357183681,0,0,0,0.0220127758808735,0.148936813403123,5.16567648843419,0.366113002219372,7.51387288818104,7.00859564881269,2.88909817792664,4.52693723633243,4.20448303660407,4.87670813098074,0,0,6.79501704580666,2.93429520188166,0.189061281669432,2.08984154474286,0,0,0,0,0,0,0,0,0.0120161007026843,0,0,0,0,0,0,0,0,0,0,0,0,0.131119243097187,0,0.00650712672267471,3.04116364852139,3.04027095844985,0,0.86067491903391,0,0,0,0,2.84198498374871,0.0487705072466488,4.54185703677762,0,1.30753612925466,0.0557756499960211,3.58059773483172,1.74970605137627,0.235138293636287,10.2548147923398,0.660393115148391,2.16327443606841,0,0,0,2.12280612075543,6.32336473370289,0,4.15521073615725,4.68956828458146,1.1895929395965,7.70308490801191,5.86274171468319,5.25865871623212,4.59539591563349,0.773935736101849,0,0,6.08906514022171,0,6.75778176092598,0.363409123952975,6.65818043229816,4.58485351223447,0,3.31185808825972,3.85343807123522,1.61326351099728,0,0,4.39029124021776,7.06153627351377,7.21491304721673,11.3539708062134,2.83367763090347,6.13858772182131,11.2405893556947,10.7010704998035,3.90972934267489,1.74494455146188,5.32358805143715,2.14976240244834,1.63225485990779,1.54203792829902,10.4174619423701,5.94411824365448,3.04575192691601,8.42772491192261,0,3.77374514000686,6.58174473905625,0,8.80159554760924,10.7798326062729,6.86743640372095,4.09632689108931,6.31746669613658,3.4473762364091,7.14395800637943,8.72918317399378,4.73199508154287,3.94164579840487,7.05357621574366,7.67919570265355,0,1.91556279009528,0.202540861787623,0.207058488422684,3.75334914410744,4.759950794442,0.0480051935647964,0.958019772669575,0.0136447648189657,2.7549166628682,0,0.0239561264785028,0.0371797233606315,2.01201055236041,2.33002447105754,6.3975750500237,3.93652647898049,2.76416243727586,5.03292459747589,7.47662758530861,0.123890331994251,0,0,0.157805852029866,5.97780323527575,7.05984722343759,0,0.688912278683669,0.410911962943736,0,4.70358718424846,8.07235513742139,0,2.52692135521007,1.37862563950554,2.28393045999701,1.11676647972204,0.0049091162931914,2.87184981321946,0,0,8.64408108445014,3.80647617183098,0,0,0.0982346171797151,2.93054190277447,7.773638220569,4.34044216729613,5.73930864948696,3.11621869285683,6.96645250812193,0,0.0797313861707166,7.50432320919733,5.53151593343121,0,0,0,0,0,0,0,4.63574272297689,0,0,0.0548345608744109,0.00395408730576326,0,4.22171613908128,0,0,0
