"","other","microglia","mouse_FVN_Swiss","mouse_C57BL6","No_data","5_months","cerebral_cortex","peritoneum","brain","blood"
"4833403J16Rik",1.15946756913459,0.623276655317085,0.58453357459054,1.42795128956548,0.666203250286853,2.04677739637556,0.58453357459054,2.37779775247107,0.761054614499845,0.955032209144404
"4921517D22Rik",0.202054605907636,0.0555889070243089,0.01184921013627,0.304405583946125,0.00754040645035363,0.60881116789225,0.01184921013627,0.74689449899464,0.0778244698340324,0
"4930435E12Rik",0.273362435711178,0.0852380069707693,0,0.43025012938453,0.0848567914906795,0.627144082169691,0,0.784168035770675,0.119333209759077,0.316465561346609
"4930455G09Rik",2.89578270775552,0.180595379428883,0.499650927144015,3.80450355964768,1.30515292947765,4.89422568573384,0.499650927144015,6.45001896983418,0.235369834368204,4.19901879270335
"4930555A03Rik",1.37964565696981,0.160273851165302,0.4080169962873,1.69634557002753,0.436299379548155,2.90689758980041,0.4080169962873,3.87586345306721,0.191845067191305,0.585424613216135
"4930563E18Rik",0.410613631887494,0.164351623737872,0.184764848162886,0.500491689081066,0.175654377300755,0.841272324870106,0.184764848162886,1.0051896173613,0.230092273233021,0.165253590992834
"4933417E11Rik",0.525829785251749,0,0.00132370264860348,0.754722076481861,0.149390047643583,1.10093800157892,0.00132370264860348,1.46791733543857,0,0.653609842215678
"4933422A05Rik",0.645136707879094,0.633940622730986,0.0465243993125664,1.16402419062251,0.225751244792454,1.78865015686276,0.0465243993125664,1.765193883644,0.88751687182338,0.719127877795843
"6030443J06Rik",0.563234721193364,0.365392568141639,0.2009128340907,0.793710430448065,0.21173724479665,1.35674089736407,0.2009128340907,1.47351268040202,0.473265858906951,0.29839230204444
"9530051G07Rik",0.794618984716819,0.393301479729129,0.177249258056089,1.15924108711284,0.184537936071097,2.12118905162833,0.177249258056089,2.38568667284641,0.550622071620781,0.296125399724632
"A4galt",0.559218030839795,0.283239231020698,0.163355024700891,0.784857436290481,0.260867330782404,1.13820100615591,0.163355024700891,1.32871544952345,0.360152408815797,0.556932847885603
"AC107452.2",0.132756955894314,0.278379168112737,0,0.312629010147399,0,0.625258020294799,0,0.508901664261538,0.389730835357832,0
"AC107452.3",0.817860117931804,0.481639995963863,0.00279222208698555,1.38394822343505,0.108369990285089,2.47476536223832,0.00279222208698555,2.77023677464976,0.674295994349408,0.430054191063029
"AC117194.1",0.350913343257483,0.288364277931159,0.00661692361046114,0.62480749436836,0.0326060114466475,1.17152807357675,0.00661692361046114,1.25136694290792,0.403709989103622,0.0940336613856248
"AC121567.1",2.30341343982113,1.87959752057789,0.00245597284280264,4.13133175875824,1.26362979703818,4.7919795281364,0.00245597284280264,5.43363862493909,2.63143652880905,4.06845874929043
"AC124408.1",0.202519956598549,0,0.0108001150022733,0.281672336983425,0.0639994176040706,0.406246476809635,0.0108001150022733,0.541661969079513,0,0.251357115451545
"AC130673.2",0.15449982744362,0.128883404369421,0.0879782676779299,0.201499007143637,0.0559861703405008,0.402998014287274,0.0879782676779299,0.537330685716365,0,0
"AC149294.3",0.859973544657753,0.91992898246063,0,1.63868090027204,0,3.27736180054409,0,3.29656525452138,1.28790057544488,0
"AC154276.3",1.3502299878937,0.972859405926194,0.112580725633584,2.26807346276052,0.220120130424238,4.12783283671316,0.112580725633584,4.36877447537032,1.36200316829667,0.653302542092614
"AC155167.2",0.768638509203779,0,0,1.10491785698043,0.152815885306889,1.78959202936692,0,2.38612270582256,0,0.67238989535031
"AC158986.1",0.57882723504606,0.450720952555204,0.00577317245969906,1.02420304121938,0.116078471321579,1.73929333810888,0.00577317245969906,1.8363466928408,0.631009333577285,0.442824366915757
"AL591952.1",0.219062682596118,0.126050993857494,0,0.370049916044573,0.0797597813134234,0.520760433477231,0,0.592895436080168,0.176471391400492,0.296213816645939
"Adamtsl5",1.3619955670045,0.397683853667639,0.561821128721456,1.64026182591729,0.455206111973835,3.01189381916909,0.561821128721456,3.92693032808089,0.352137214931612,0.184384234306656
"Aipl1",0.303573154484838,0.124753760967681,0.0849393842692934,0.416644218759683,0.123859808225479,0.641317887370563,0.0849393842692934,0.830268266922661,0.170499406528045,0.166440173195747
"Akr1c12",0.417297941532463,0.0640256595911852,0.00399562635176325,0.624380843966266,0.108800413496875,0.956552896931711,0.00399562635176325,1.24147876607341,0.0861078309986912,0.42213635040527
"Akr1c13",1.98913173987085,0.92553166813649,0.410420886040142,2.90517870558894,1.11955370687088,3.44982126785321,0.410420886040142,4.32956799506323,0.987796535746134,3.11329372806261
"Aldh1a2",0.956832553390269,0.113903590219371,0.238030490607275,1.21700293693812,0.260101353444587,2.13528051046636,0.238030490607275,2.82133921164086,0.10111657801579,0.407685766217161
"Alkal1",0.464053020731138,0.327850042847989,0.0454065429613274,0.770779885955844,0.171701065838318,1.14884329103864,0.0454065429613274,1.20401950826024,0.457866971474035,0.563805253672377
"Alox15",3.36010903801359,0.643542865941254,0.126186532169052,5.00129353034591,0.532622889417618,8.75870054608921,0.126186532169052,11.5917655594662,0.680198435334713,1.41382219041271
"Alox5ap",3.9537812362014,5.40102410182663,1.19862112024111,6.9977150913777,2.99740331069336,7.85015803877058,1.19862112024111,8.35953557810915,5.44425920445856,6.91698639421909
"Ambp",0.389007420631299,0.0720891997592043,0.011975077598551,0.580258999153412,0.149450379728406,0.770485839851173,0.011975077598551,1.0273144531349,0.100924879662886,0.523126573866155
"Anpep",0.754480908075548,0.213403982017883,0.553824981833066,0.693333688387492,0.425096375238792,1.18684606307617,0.553824981833066,1.56595682469294,0.158197152022904,0.181322461185543
"Apoc1",2.69287323747115,1.37780255893853,1.10423399964049,3.50758914871496,1.4125541186182,5.06306397060074,1.10423399964049,6.48330014209086,0.774329281766426,2.66999582361242
"Apon",0.238711720762702,0,0.121646025928958,0.236707825908545,0.140518073930927,0.299871493882719,0.121646025928958,0.399828658510292,0,0.277670652694995
"Arfip1",1.01743873708162,0.730770759956209,0.291916464881556,1.52685348526432,0.460393027689294,2.2984799579258,0.291916464881556,2.64526439141651,1.00447706659216,0.707136816553842
"Arg1",2.58581380066447,0.702661626827612,0.288674878543015,3.77193128146711,0.837447324743978,5.74606345733856,0.288674878543015,7.6418781575228,0.96480878576822,1.93511752589917
"Arhgdib",3.36282116247575,3.82452401462527,0.448005497100475,6.11527986749454,1.76855590807842,8.15104060769924,0.448005497100475,8.78648576649935,4.52539130198892,4.49972135419437
"Ascl2",2.22648928830236,2.81450728388952,1.01513372713199,3.54368327739581,1.65992566397735,4.29905500133491,1.01513372713199,4.74056550862074,3.00137483976575,2.64973303755595
"Asf1b",2.20452817493705,1.60654298597122,1.05895657081481,2.94528480837146,1.49185822998947,3.64113348319779,1.05895657081481,4.47980156514965,1.6959147537744,2.35323475483468
"Asz1",0.426624821805976,0.0408185940174974,0.00155401566334524,0.629771552523319,0.120273178072885,0.931511392757059,0.00155401566334524,1.22403482968021,0.0571460316244963,0.489281140833873
"Atox1",5.79554888930481,5.87573249920967,4.7291676688014,6.76371278657868,5.12884708213884,7.699139517678,4.7291676688014,7.99238518744344,6.05208323919315,6.00093545292648
"Atp5e",8.06310133038609,7.32799254599848,7.04330160842878,8.63381599392915,7.10797783580944,10.0464707541327,7.04330160842878,10.2757275914955,7.64473136244353,7.65260670833513
"Atp5g1",5.15416148557023,4.87100820273905,3.60337581406777,6.38721938689623,4.37707924477873,7.04337852526956,3.60337581406777,7.48087228039771,5.88294684232679,5.57910845926392
"Atp5g2",4.15648897126123,4.11031249326019,2.44764458804072,5.63152559745372,3.35518288684473,6.31967628515569,2.44764458804072,6.65184106121592,4.95833899646496,5.08033364192785
"Atp5k",8.79349847374304,7.56347782312028,8.24619780422824,8.73425252492104,7.61130134528779,10.9682725077001,8.24619780422824,11.3851618620256,7.64576679133746,6.64164705397919
"Atp5l",5.13960064564371,4.83149738119221,2.48087759300402,7.33118813850591,3.76305088505023,8.65552213088072,2.48087759300402,9.00926409402535,6.27565955538013,6.37302557500838
"Atpif1",6.84449086906156,6.57822852310049,5.71445617514412,7.71678144988136,5.84218060475482,9.36786454318917,5.71445617514412,9.96735323418561,7.0683087525887,5.66456800600892
"B230377A18Rik",0.963734781185069,0.360398138275449,0.546675017069245,1.06470229351346,0.429332383509953,1.90542181224572,0.546675017069245,2.20941485354941,0.39737707533386,0.358372439649905
"B3gnt3",0.876634626623803,0.524456395502017,0.131801557131545,1.37428558631375,0.507742930652458,1.58293083831344,0.131801557131545,2.03454741082809,0.645726010337227,1.31053097287306
"Bcam",3.70777344598754,1.25615603397309,2.662947959383,3.5494131290102,1.86416584726973,6.63252910694888,2.662947959383,8.1158708040525,1.42040409076364,0.198672957205987
"Best3",0.340870684073412,0.074926494958905,0.00575803775500315,0.517743666864422,0.116258357245184,0.725853417375843,0.00575803775500315,0.928782584733887,0.104897092942467,0.437343539343021
"Birc5",3.6138026325137,1.25430331238494,2.75295391318984,3.33476430936574,2.4413376549643,4.77351941566187,2.75295391318984,6.04434406421964,0.990094758576331,2.42793815433048
"Bri3",1.80187909071989,1.69709660883345,1.56941589815776,1.95944204838643,1.17726098641569,3.42789420590579,1.56941589815776,3.6811878342607,1.39096726951393,0.461821884209805
"Bst1",2.35365180996239,0.34762849327933,0.0799248851339784,3.46552766813841,0.828040005787427,4.79381386934586,0.0799248851339784,6.08191021325573,0.44536222797482,3.34603405416121
"C1ra",1.99210223440934,1.24443999681237,0.476244447159389,2.99137556930438,0.938255543396577,4.2359761767971,0.476244447159389,5.36160190697826,1.35043626226883,1.78804327113127
"C1rb",0.300694241112006,0.0423608246633776,0.038622909573081,0.416985786512291,0.0483523769135223,0.768592628265287,0.038622909573081,1.02479017102038,0,0.104606311614871
"C4a",1.62287411378624,0.319441673918306,1.34244065056069,1.29800170166637,0.916365884512811,2.42526835940372,1.34244065056069,3.20672305113125,0.127138976691425,0.178398807283446
"CT009550.1",0.456944273575584,0.117551871517406,0.0847845687885061,0.634099839363824,0.139423331753128,1.03315851178643,0.0847845687885061,1.37754468238191,0,0.376065867105946
"CT025525.1",0.159334316159006,0,0,0.229043079478571,0,0.458086158957142,0,0.61078154527619,0,0
"Calml4",1.99774364515058,0.845756184683297,0.107338342407828,3.14785377109606,0.55155629822377,4.96676982129045,0.107338342407828,6.27803924339278,1.15965386906156,1.37983110637448
"Car6",0.847077386945212,0.0405699491411907,0.104036087511708,1.14439151991027,0.118521430591737,2.14491225883875,0.104036087511708,2.83281694208303,0.0458440731224766,0.21682846009075
"Card9",1.69240257870173,2.5313318792627,0.61949916866805,2.99822463147662,1.03510587486742,4.23403165223692,0.61949916866805,4.33103262455432,2.41889512423437,1.97818454702562
"Ccdc68",0.333411198150772,0.305487062493054,0.00218534837657646,0.611017007352941,0.00685507540339883,1.20700691700554,0.00218534837657646,1.25294098309883,0.427681887490276,0.0240433563205408
"Ccl24",3.45815819131363,4.64232876892125,1.35037207714028,5.82054566891863,1.70318381634912,9.32048697787268,1.35037207714028,11.0229577750339,4.10208959637091,1.29610721412808
"Ccl26",0.430232213512224,0.0679529188612309,0.0253279013491072,0.626026295245141,0.0730796768509007,1.09540730651124,0.0253279013491072,1.46054307534832,0.0567659145826764,0.193866539783787
"Ccm2l",1.56497697134249,0.475194242410605,1.0650378696397,1.52564374142473,0.878355030676555,2.49962742035842,1.0650378696397,3.17421673280924,0.487813354751492,0.58518653843656
"Ccnb1",2.5795549712086,1.07695936572444,1.70654182182278,2.68605589952187,1.78593894180777,3.44722789726224,1.70654182182278,4.44804868835107,1.32913389719154,1.92858655525718
"Ccnb2",2.8190932754566,0.973631220961872,1.95477171072768,2.76798499575296,1.87086428653688,3.81194369730293,1.95477171072768,4.89956285173632,0.994294776475705,1.98378178785019
"Cd209b",1.32557198534537,1.23366888827984,0.536296799674459,1.97598016784124,0.613718954833645,3.20275260932027,0.536296799674459,4.04229044760978,0.490498384297953,0.981889615662289
"Cd24a",5.97610221047098,2.20349174720032,4.1890079762305,5.88929258775048,4.29628464674732,7.29456635534921,4.1890079762305,8.60122119960954,2.25610612673374,6.26816471453635
"Cd36",2.05359522140101,0.444363650513545,0.180199133775077,2.98877798581044,0.885987668832174,3.85643836643879,0.180199133775077,4.92040894558177,0.509884023171795,3.1497147967235
"Cd38",2.14472039507522,0.705849394390344,1.21367403625247,2.32987989624549,1.29662334671806,3.21797515245815,1.21367403625247,4.1100827384786,0.612568867308946,1.91094751450231
"Cd5l",3.22764437890317,0.724781717246912,0.0471534242353414,4.91557154976291,0.403051012894277,8.8052713064784,0.0471534242353414,11.5364759919819,0.886713239699169,0.999344529163835
"Cdkn2a",1.15719000627193,0.116878896062252,0.132423552465315,1.59872454263598,0.154958506081837,3.00305441036121,0.132423552465315,3.95445628960704,0.0999283763254733,0.27064261258121
"Cebpb",7.51754762684598,8.52035366523268,4.75475047314565,10.3737227781279,6.45618907814434,11.3137389193639,4.75475047314565,12.0868417535971,8.31113604522679,10.3805667404661
"Cfb",1.8490161905603,0.0910168911978681,0,2.6977806638295,0,5.395561327659,0,7.08789539714782,0.127423647677015,0
"Cfp",7.02575965441183,3.35112107634038,3.94037388941548,8.11781782087737,4.66125620601689,10.3128353816854,3.94037388941548,12.6827462705884,2.58557922269637,8.17214227940512
"Cks1b",4.73910877651233,3.62277761130502,3.67874297573441,5.17853396741481,3.81537487334308,6.30258724067137,3.67874297573441,7.25839871277203,3.79478430325487,4.06644593714609
"Clec18a",0.424849471756457,0.255660266755208,0.104852782000846,0.63082629810457,0.161295902332358,1.00158123329664,0.104852782000846,1.09580632240114,0.335076114479893,0.36860045257336
"Clec4d",3.07375020163862,0.804600310468448,0.188661983224955,4.60544931536362,1.16034693244583,6.35010303714487,0.188661983224955,7.87297754334673,0.76637866691429,4.52348609023322
"Cma1",1.40620046522083,0.403940204579438,0.148279896168294,2.06839209911118,0.376884566830373,3.35984145773336,0.148279896168294,4.25125170516128,0.274244286179832,1.24310838478242
"Colca2",1.31536713912876,0.781738233736046,0.565750155690117,1.73781935352826,0.699730001505624,2.54144397537376,0.565750155690117,3.14227548493944,0.927428121212395,0.862863228150711
"Cops9",6.72993286090535,6.36764130688368,5.93102960216066,7.27047065742247,6.01351882345864,8.38306635411482,5.93102960216066,8.73853599867208,6.76980740074707,6.00945550459833
"Cotl1",5.59826143517702,5.93430827249921,4.62762049629854,6.59459274802416,4.65314240924405,8.49137973914961,4.62762049629854,9.17692674340065,5.1989873992057,4.89139730239082
"Cox7a1",2.72394877348366,1.33177906592502,1.97923949472599,2.76649514533972,1.75297908244455,4.17596692972741,1.97923949472599,4.75084071627311,1.58925928420376,1.5625163213556
"Cox7b",6.78132983544561,5.70582179116043,5.99457352680179,6.99920683613418,5.86243723040242,8.36721496056486,5.99457352680179,8.87707208922679,6.27621611751976,5.46875925103746
"Cpa3",0.677610693202717,0.0840424826710096,0.00516520169479001,1.00631440616453,0.229148492600091,1.39150956064469,0.00516520169479001,1.77805062802987,0.113180850947329,0.973364495143332
"Crip1",6.40973717702397,3.88221276209658,2.66720203050047,8.57866349870131,4.18518569146415,10.315669899252,2.66720203050047,12.0322978084578,3.74325094163995,9.26971488405485
"Crlf2",6.00007212224239,5.48971264099258,5.06675774257193,6.59343993140724,4.93825885963066,8.47349404833104,5.06675774257193,8.91208235536232,5.34112864104816,5.06338031302023
"Cryl1",2.13054738069179,3.1755151226195,1.32208525024854,3.295125131923,1.74646582621302,4.10111842969514,1.32208525024854,4.5937941833866,3.1754850837042,1.85636231838548
"Ctsr",0.292533223203289,0.0519114436307819,0,0.443227764943195,0.0639166576463196,0.71068472135901,0,0.902647324177554,0.0726760210830946,0.262476037722064
"Cxcl13",2.91926162842297,0.788253294136443,0.0448772283432037,4.5020318322424,0.197682618289733,8.53897161378865,0.0448772283432037,10.6881040275744,1.01989891775964,0.560878112326737
"Cyp21a2-ps",0.174879920049113,0.109258335091647,0.0194092772647367,0.282207289066551,0.0123513582593779,0.564414578133102,0.0194092772647367,0.625084713237215,0.152961669128306,0
"Cyp26a1",1.28749370117056,0.109297059176116,0.107902691364911,1.80417480387793,0.216318609362589,3.20230314189733,0.107902691364911,4.26973752252977,0.142471056127874,0.507203289245767
"Cyp26c1",0.339891297027202,0.0229799583720135,0.030943045179794,0.471572306732039,0.0442033351418249,0.8757357708887,0.030943045179794,1.16764769451827,0.027105015623733,0.0807491324968732
"Cyp2e1",1.44145206614004,0.675912747740957,0.00511770833373469,2.36332117742096,0.116669317793817,4.41475772049297,0.00511770833373469,5.13778581047775,0.94627784683734,0.451006948336441
"Cyp2j14-ps",0.359785336891459,0.048374102471674,0.00256185938316981,0.536113464652556,0.0794451701526614,0.858235965305839,0.00256185938316981,1.124283021428,0.0677237434603436,0.298699717714229
"D130058E05Rik",1.00073771150545,0.00913225986919824,0.0874443249781683,1.36604203962596,0.376078385594398,1.85089608757912,0.0874443249781683,2.46786145010549,0,1.40990078667648
"Ddt",3.60947661692798,3.7676220596793,2.58037623517485,4.57912808216568,2.66515996479978,6.34472467268794,2.58037623517485,6.47898351133667,4.35327985257503,2.52514979675113
"Dhrs3",3.79160269789677,4.89529012935418,2.87125676862911,5.07976863726859,3.35747244516712,5.95118739542855,2.87125676862911,6.60553385876899,4.7565557644544,3.5720632442823
"Dnah12",1.01436638389165,0.0675523140086818,0.0453880632847741,1.44799125884887,0.464983838741718,1.69670607190637,0.0453880632847741,2.24274868831798,0.0945732396121546,1.84770036272265
"E230032D23Rik",0.386551655896491,0.115532312658661,0.0925257630412151,0.525253349478307,0.141324709819384,0.823783832275436,0.0925257630412151,1.03701149058206,0.15709147525235,0.279305454379766
"Ecm1",6.37761310754132,1.96240707565187,3.22551351109012,7.20404761548449,4.03971083809424,8.94353907061755,3.22551351109012,11.6448907350134,1.48578828284559,7.59329520468866
"Engase",3.76973455339109,4.52631274842828,2.90134964508316,4.8605743084893,3.30573903528294,5.70772814884604,2.90134964508316,6.58621396613891,4.62433650246473,3.02604452533434
"Epb41l4aos",5.83781435983508,5.16758618199858,5.55605447151047,5.79112943431564,4.81032153449291,8.07696997391909,5.55605447151047,8.32652006864879,5.26899870546216,3.27079140196933
"Epha2",2.54422668506773,4.1136681420124,2.37599443262446,3.37806054336889,2.19144042033021,4.88765018792249,2.37599443262446,5.67730742386741,3.70023084077249,0.296793989367071
"Ephx1",2.54597978618594,2.41307602394318,2.18710292675283,2.8018516422087,2.04194054831569,3.81579689836671,2.18710292675283,4.48722813417855,2.42038825472538,1.1608632393282
"F10",3.14864382048016,0.228665696755306,0.0431933768608111,4.58842252951747,1.37709372510445,5.4654257245041,0.0431933768608111,7.24245093800457,0.276102188834227,5.71590878001618
"F5",3.0974828076251,0.170784666518999,0.159053872745432,4.38817768891088,1.2940752340491,5.49599276149126,0.159053872745432,7.26669103950748,0.229672122401935,5.09246723470392
"F7",2.08523133555801,0.0668677053998614,0.124732596179044,2.91763364432042,0.457380959393492,4.79575169362206,0.124732596179044,6.35566113933668,0.0777098055187252,1.63192448910261
"Fabp4",3.70322189706168,0.141929795199994,0.114502632685576,5.28528595882628,0.833713375555674,8.47823974207422,0.114502632685576,11.2542924861152,0.0854103624768384,3.32235372242903
"Fabp5",7.72562812128392,3.75180051206792,6.94096977183972,6.6736545980156,6.0277228428543,8.91776847890139,6.94096977183972,10.743496751623,3.61217638327828,4.85132222842401
"Fam198b",0.921871058467751,0.114881817859124,0.39519677650708,1.02965326241706,0.372642492260917,1.726134030004,0.39519677650708,2.26295658547263,0.131699166637042,0.447643370530413
"Fam221b",3.44189951941573,2.41755298194796,3.0805578755912,3.30992184762004,2.08582548054136,6.27479990603593,3.0805578755912,6.66687888538456,2.08673702422498,0.504758225697683
"Fau",8.74877272467448,8.98903852819283,6.27439646349569,11.0189682422452,7.61360365981148,12.0807202311263,6.27439646349569,12.2104764816954,9.86360561005139,10.7445209870987
"Fbxl13",0.494092025981231,0.273782642160809,0.0421759362485852,0.793133249075861,0.140833780721884,1.27278148960156,0.0421759362485852,1.43977998060536,0.381165297572107,0.42912512274421
"Fcgr4",2.68267234264161,2.97703832631017,0.388039480741177,4.81926121465949,1.82858828235126,5.28897374415006,0.388039480741177,5.94416250440912,3.42269994884051,4.86594093277891
"Fcor",5.12735792264708,0.709415102823097,3.12871331888267,4.94332196726795,3.27143767363274,6.36543864009053,3.12871331888267,8.00753008834828,0.846319338963007,5.36327485027651
"Fkbp11",2.8089408423943,1.30721861144424,2.1400551329052,2.73721236215661,1.98173811876246,3.76974138030055,2.1400551329052,4.67938970348801,1.33850292434773,1.80530899036781
"Flnb",3.00672720081859,1.59399080238872,2.39309935883459,2.92557938824151,2.12209902757919,4.20331032860079,2.39309935883459,5.4250827558295,1.35577425311276,1.49598048226467
"Fmr1nb",0.575461316587286,0.649217089590508,0.0189438140430136,1.09468228200243,0.191256112463593,1.69656192930526,0.0189438140430136,1.91414016744917,0.904265072838481,0.30175002863031
"Fn1",6.22822057126665,0.824076648423025,2.69630559165843,6.95433321217975,3.68857223550488,8.48362756212333,2.69630559165843,11.0143435569941,0.773178357711383,8.26347565287091
"Frmpd2",0.459247650653587,0.0960421655424756,0.187183231784701,0.53840161742775,0.178761359421391,0.912780152069903,0.187183231784701,1.13983742730603,0.134459031759466,0.220621231242105
"Fxyd2",0.724234247416913,0.674347808647979,0.404976021603105,0.981759878042586,0.338314706496814,1.74186235102437,0.404976021603105,1.99624016351867,0.716289241685573,0.0298541718282972
"G6pd2",2.84447380896331,1.53701155416997,2.81586134639694,2.29749497723679,1.81817588812556,4.52276361832295,2.81586134639694,5.20534907009932,0.990002905197524,0.115562137841008
"Gast",0.262657717877734,0.173206987706426,0.14909728140421,0.322888405342121,0.0948800881663153,0.645776810684242,0.14909728140421,0.658960928588159,0.242489782788996,0
"Gata6",1.64300317083998,0.0663992432000444,0.0314584805931712,2.36334055646347,0.0988460206316411,4.50990689722797,0.0314584805931712,5.98221763125194,0.0929589404800622,0.291069682700703
"Gbp2b",1.88995985068869,0.15383585522307,0.012031569652313,2.77359284857931,0.228481172782764,4.93991771889757,0.012031569652313,6.56021790296268,0.210484767069516,0.792750864829063
"Ggh",4.60286913110042,3.61471328041877,3.11539191665084,5.47209350907058,3.67127992876764,6.30010306816913,3.11539191665084,6.8068511368906,4.54170326898276,4.80077459577438
"Glb1",3.59915621407738,3.2777889350631,2.81241632633025,4.14695543128737,2.9431852323654,5.12188004464781,2.81241632633025,5.8644066788143,3.38056490846635,2.85240445707608
"Gm10095",2.22989337927517,2.26276093554103,0.767032195484699,3.52427647095814,1.23464081391516,4.99559704574783,0.767032195484699,4.97531781914803,2.5312574826725,2.77604584141592
"Gm10732",0.440080711841667,0.0631471874972762,0.00256270727644813,0.658000548935562,0.131526696814975,0.958787419363726,0.00256270727644813,1.2666108779269,0.0884060624961867,0.497262640585331
"Gm11077",0.731272928972881,0.606304528638446,0.00340591983114631,1.31348288682558,0.0914000765854063,2.38157592274581,0.00340591983114631,2.52344750275026,0.847177665560459,0.327830568981095
"Gm11205",0.457695502786782,0.086532731475721,0.404711140652075,0.341673107206061,0.285076594975413,0.607630074370866,0.404711140652075,0.810173432494488,0.121145824066009,0
"Gm11285",1.25063856465318,1.42827862343504,0.0506696416446559,2.37832889800271,0.0322443174102355,4.75665779600541,0.0506696416446559,4.67588533399967,1.99959007280905,0
"Gm11350",0.914015117280695,0.910014368407736,0,1.71202801726938,0.108040827465764,3.12694375900792,0,3.10757491553486,1.27402011577083,0.47537964084936
"Gm11491",0.49891591541699,0.500994999269774,0.0754925570676436,0.870320953158261,0.114529025309111,1.55779906158484,0.0754925570676436,1.74310680082757,0.693298889113351,0
"Gm11686",0.286137722633218,0,0.0304082530801393,0.384715754840129,0.113663180534155,0.510072206101575,0.0304082530801393,0.6800962748021,0,0.414974885725892
"Gm11810",0.910792299844386,1.34724888459024,0.158633140445277,1.75988132014491,0.273601664211489,3.04496605948747,0.158633140445277,2.84648676995965,1.77682532848122,0.439010772030934
"Gm11997",0.771163239450887,0.418921746123763,0,1.2918254206398,0,2.58365084127959,0,2.9561257512284,0.586490444573268,0
"Gm12020",1.23237179001524,0.750696559209961,0.0120298089032205,2.08943811001094,0.442036549563704,2.98432787430233,0.0120298089032205,3.10329117999149,1.05097518289395,1.91127735315128
"Gm12027",0.30404670866194,0,0,0.437067143701538,0.0417099824897934,0.759431835556145,0,1.01257578074153,0,0.183523922955091
"Gm12038",0.159908244402443,0.369815949601539,0,0.391662579279186,0,0.783325158558371,0,0.6129816035427,0.517742329442154,0
"Gm12217",1.28303128246929,1.32954113448452,0.00820571873489943,2.41885171099355,0.00522182101311782,4.8377034219871,0.00820571873489943,4.89913990575086,1.86135758827833,0
"Gm12311",1.89673611257959,2.00955961459377,0,3.60574049321793,0,7.21148098643586,0,7.27082176488841,2.81338346043128,0
"Gm12409",0.309443481626505,0.134312384246947,0.0105487207671129,0.494356542274917,0.114399641770656,0.692574331022979,0.0105487207671129,0.923432441363972,0.188037337945726,0.285784667697243
"Gm12467",0.0956433724700435,0.245429478947831,0,0.244862744965364,0,0.489725489930728,0,0.366632927801833,0.343601270526964,0
