"","other","microglia"
"Epb41l4aos",5.83781435983508,5.16758618199858
"Epha2",2.54422668506773,4.1136681420124
"Ephx1",2.54597978618594,2.41307602394318
"F10",3.14864382048016,0.228665696755306
"F5",3.0974828076251,0.170784666518999
"F7",2.08523133555801,0.0668677053998614
"Fabp4",3.70322189706168,0.141929795199994
"Fabp5",7.72562812128392,3.75180051206792
"Fam198b",0.921871058467751,0.114881817859124
"Fam221b",3.44189951941573,2.41755298194796
"Fau",8.74877272467448,8.98903852819283
"Fbxl13",0.494092025981231,0.273782642160809
"Fcgr4",2.68267234264161,2.97703832631017
"Fcor",5.12735792264708,0.709415102823097
"Fkbp11",2.8089408423943,1.30721861144424
"Flnb",3.00672720081859,1.59399080238872
"Fmr1nb",0.575461316587286,0.649217089590508
"Fn1",6.22822057126665,0.824076648423025
"Frmpd2",0.459247650653587,0.0960421655424756
"Fxyd2",0.724234247416913,0.674347808647979
"G6pd2",2.84447380896331,1.53701155416997
"Gast",0.262657717877734,0.173206987706426
"Gata6",1.64300317083998,0.0663992432000444
"Gbp2b",1.88995985068869,0.15383585522307
"Ggh",4.60286913110042,3.61471328041877
"Glb1",3.59915621407738,3.2777889350631
"Gm10095",2.22989337927517,2.26276093554103
"Gm10732",0.440080711841667,0.0631471874972762
"Gm11077",0.731272928972881,0.606304528638446
"Gm11205",0.457695502786782,0.086532731475721
"Gm11285",1.25063856465318,1.42827862343504
"Gm11350",0.914015117280695,0.910014368407736
"Gm11491",0.49891591541699,0.500994999269774
"Gm11686",0.286137722633218,0
"Gm11810",0.910792299844386,1.34724888459024
"Gm11997",0.771163239450887,0.418921746123763
"Gm12020",1.23237179001524,0.750696559209961
"Gm12027",0.30404670866194,0
"Gm12038",0.159908244402443,0.369815949601539
"Gm12217",1.28303128246929,1.32954113448452
"Gm12311",1.89673611257959,2.00955961459377
"Gm12409",0.309443481626505,0.134312384246947
"Gm12467",0.0956433724700435,0.245429478947831
"Gm12691",1.30870502971409,2.20220350827571
"Gm12760",0.67889756014212,0.648419710448396
"Gm12851",0.179082489488452,0
"Gm12882",0.457061313848378,0.524913418964966
"Gm12909",0.668312499240188,0.163818894528686
"Gm12972",0.795176530471957,0.108321788871223
"Gm13055",0.725722787221591,0.113698611587345
"Gm13056",1.06075466954288,0.170201601321765
"Gm13203",0.491917727102904,0
"Gm13215",0.698600582793537,0.182516193483625
"Gm13255",0.208167382193662,0.318784526330057
"Gm13517",0.295764802725884,0
"Gm13532",1.68268013722795,1.88909516201835
"Gm13647",0.968818926615634,0.432877892812359
"Gm13815",1.73116981383104,1.3304364815797
"Gm14267",0.447450974908273,0.264161976139047
"Gm14608",0.48257545728352,0.282249286972997
"Gm14633",1.69485310116405,1.97152299678074
"Gm14688",0.824598639192133,0.389860666774056
"Gm14741",0.126159214890692,0
"Gm14793",0.606171890457255,0
"Gm14800",0.171455798511991,0.175314635637583
"Gm14806",0.333222277075445,0.198271700615929
"Gm14807",0.69501686524895,0.207394173936519
"Gm14820",1.03913465229988,0.587398744966174
"Gm14880",0.974735920947817,1.21929633976303
"Gm14925",0.509917143759886,0.360178269831749
"Gm14997",0.202906040480534,0
"Gm15215",0.456288343374299,0.670298037042216
"Gm15216",0.459302374264736,0.321051314318616
"Gm15304",0.533386313283014,0.500818493160213
"Gm15417",2.51455194624008,1.85006491564859
"Gm15554",0.137226453744247,0
"Gm15579",0.76282130682115,0.644498197758261
"Gm15802",0.331108935006108,0.175580493262664
"Gm16196",0.265961842045062,0
"Gm1673",6.31707212427178,2.76346054482657
"Gm17387",0.322456952484297,0.309138083409973
"Gm17745",0.727430558893596,0.308633901189184
"Gm17779",1.31497225828579,1.28295249583165
"Gm17929",0.274484368445859,0.405952675716177
"Gm18112",0.180407420231302,0.0133637788911943
"Gm18116",0.745336950064975,0.857857228883169
"Gm18552",0.46727296829655,0.221543090093844
"Gm18591",0.154280105871127,0
"Gm18645",0.331378222375683,0.093743674551142
"Gm18727",0.163036102425138,0
"Gm18973",0.68817673294233,0.455951373204456
"Gm19085",0.709996077881872,0.578023469312557
"Gm19202",0.243917001700618,0
"Gm19248",0.207298678942106,0
"Gm19649",0.236459555506665,0
"Gm20128",1.32114896072174,0.897289097055813
"Gm20619",0.643340537382472,0.0800253808410437
"Gm20629",0.317626357610959,0.283576134978012
"Gm20644",1.12531616084993,0.92401232014735
"Gm20667",1.57895891078351,0.230255522610142
"Gm21269",0.56970469415295,0.140447504419837
"Gm21972",1.00687168520315,1.07056319580084
"Gm22122",1.69962354059056,1.45203783753598
"Gm22381",1.38244147258445,1.50311611830033
"Gm22656",0.454197372840243,0
"Gm22963",0.381178682252076,0
"Gm23481",0.3177648308307,0
"Gm24505",0.540685029520217,0
"Gm24893",0.930520160178748,0.355908203915736
"Gm25267",0.434650997566125,0
"Gm25475",0.145277401298207,0.394102836065564
"Gm26063",0.163313289407489,0.294387636006213
"Gm26163",1.61569468462752,2.16405526841759
"Gm2628",0.578802201981596,0.674609237296379
"Gm26554",1.23649759060886,0.488649928911495
"Gm26623",2.35256473229768,1.70342756760185
"Gm26641",1.35068520320715,0.623390121261823
"Gm26698",0.815254032639494,0.330483984312301
"Gm26774",0.800629018580379,0.300573090600886
"Gm26825",1.1867166673493,1.1851470993424
"Gm26863",2.03539855437864,0
"Gm27048",0.206948569274721,0.17696038365866
"Gm27249",0.386227073418724,0.501600379230117
"Gm27460",0.167252809610666,0.423034033578189
"Gm28441",0.355455324270834,0.40807519136652
"Gm28526",0.364336783988685,0.232880822239592
"Gm28641",0.436256227255433,0.0456457167890414
"Gm28676",0.308266924360622,0.218260742856992
"Gm28875",4.42811539394469,0.701842361313081
"Gm29011",0.634398590717101,0.701934865072395
"Gm29013",1.40592266445567,1.28148389527406
"Gm29325",1.41983810471966,0.357523887337354
"Gm29459",1.34632751212302,0.13574194717208
"Gm29562",3.66599765099695,4.06753270172429
"Gm2961",0.696583644079585,0.598491275869843
"Gm29736",1.05897197991173,1.44545638516427
"Gm30008",0.578653080578486,0.124941983666064
"Gm30619",0.549848520438295,0.350400565609027
"Gm31520",0.712829257517476,0.0363189514437137
"Gm32051",1.02794331580293,0.025359156237334
"Gm32089",0.797979962567925,0.293384685012673
"Gm32175",0.225265341273807,0
"Gm33312",0.852887140112637,1.05951432404356
"Gm33973",2.56999400216922,0.148927719087936
"Gm33994",0.495301840349766,0.185734902340895
"Gm34073",0.316539856791363,0
"Gm34149",0.155758156795034,0
"Gm35572",1.00937298239105,0.673561843206764
"Gm35657",1.1932531763883,0.394137807188166
"Gm36172",1.15099786227698,0.528091227402165
"Gm37045",0.564093800535986,0.253523333512229
"Gm37049",0.248731093034712,0.0717237424563857
"Gm37054",0.174360365527966,0
"Gm37789",0.467262213479399,0.272332645853222
"Gm37838",0.239831505973852,0
"Gm37923",0.180002944170687,0.505074475637794
"Gm37924",0.656978924496212,0.279837144874302
"Gm37932",2.08777646056788,1.33125367822207
"Gm38037",0.710806013755006,0.756745121941869
"Gm38152",0.799231072089542,0.683688067100613
"Gm38166",0.44087645076662,0.555499936622086
"Gm38173",0.643156343827202,0.0282073091368947
"Gm38213",0.298271479764845,0
"Gm38274",0.718995023886429,0.428959552330994
"Gm38322",0.277009027898285,0.430838963046291
"Gm38339",0.127030841438479,0.0419342391228381
"Gm3839",0.773378289206689,0.380122289697281
"Gm38832",1.32333227227892,1.36659139099702
"Gm39288",0.117177722770954,0.247800114722809
"Gm39822",0.474222581464344,0.238251820153477
"Gm4059",2.11866577864948,2.27834994511166
"Gm42474",0.223023128700777,0.246008657386677
"Gm42799",0.224361660929994,0
"Gm42845",0.745633248116663,1.25235047698787
"Gm43142",0.562507089685723,0.157111409729246
"Gm43175",2.61533092384,0.500957052908342
"Gm4319",0.385744106574934,0.0398447005310082
"Gm43629",0.615982803323123,0.647030295302494
"Gm43699",0.638842647414762,0.662025710405359
"Gm43731",0.539320924942696,0.427750859081814
"Gm43838",0.443880315826045,0.11517760450862
"Gm43941",0.241631013068969,0.0995487710809111
"Gm43970",0.414801995542858,0.234104150815544
"Gm44006",0.134958442600655,0
"Gm44056",1.42997411975741,1.3418751468799
"Gm44096",0.207129477109905,0.118063017796813
"Gm44125",0.199269414957865,0.116227247960804
"Gm44162",0.182533643748943,0
"Gm44209",0.400264848529627,0.315650837178262
"Gm44221",0.376378706135212,0
"Gm44487",0.85479696752695,1.2580586044699
"Gm44683",0.200359164622814,0.345669797238404
"Gm44902",0.309799438170594,0.319750235758548
"Gm44940",0.497721344818783,0.558753409236728
"Gm44983",0.447133000362607,0.329509929692774
"Gm44997",0.852655325276606,0.425392315927333
"Gm45211",0.116208423592626,0.149426979181338
"Gm45237",0.404268142138096,0.0198940548002059
"Gm45401",0.443284025543564,0.247764656987484
"Gm45551",1.62176216779552,1.47234518641485
"Gm45608",0.242821869157885,0
"Gm45733",0.880086199488951,0.95271901925781
"Gm45880",0.162335519176087,0.069035121414256
"Gm47015",2.71446541753877,2.57098922285346
"Gm47165",0.312928391534734,0
"Gm47175",1.01817422659386,1.00044870656523
"Gm47481",0.914417984870196,1.06235900439477
"Gm47491",0.402354510418456,0
"Gm47506",0.349636691158939,0
"Gm4761",0.498575389066524,1.38965292529647
"Gm47804",0.548588843961711,0.180813588033799
"Gm47854",0.973583802566224,0.373393713036928
"Gm47862",0.892265253648627,1.05786421445191
"Gm4788",0.412043332178367,0.330845683296235
"Gm47908",0.350785557261936,0
"Gm47941",0.492957538384963,0.269974286318093
"Gm48196",0.259728674674507,0
"Gm48200",0.141596621329402,0.186833987481237
"Gm48327",0.33464794379982,0
"Gm48403",0.810790442849486,0.754576823168774
"Gm4841",1.06231165451584,1.3097055181857
"Gm4858",0.489123814052409,0.264559693669101
"Gm4883",0.300489857427696,0
"Gm48832",1.45844625470326,0.0759380767244459
"Gm48849",0.34184656603397,0.0522489604154466
"Gm4936",0.145781774713327,0
"Gm5069",3.66313887302593,1.82766806823296
"Gm5075",1.43434979963707,1.26863638420059
"Gm5177",0.751769458704778,0.514878149899526
"Gm5215",1.23514334307591,0.724241151764046
"Gm5244",1.82964000264546,2.19743217631397
"Gm5321",0.203938964472817,0
"Gm5575",1.50118751322612,1.63344170242785
"Gm5766",0.689110894226781,0.458324195640153
"Gm5781",3.48560120784751,2.61454151689844
"Gm6023",1.72749286950247,1.95034382244645
"Gm6270",0.163285016771188,0
"Gm6797",0.292135221296976,0.0543621365168934
"Gm6867",2.74582183542659,2.7356856057679
"Gm7336",1.41461540458692,0.37884790301114
"Gm7337",0.294365204538412,0.381356277944506
"Gm7841",0.384791957307124,0
"Gm7891",0.14081955511067,0
"Gm8054",1.76925387662619,1.25441797358982
"Gm831",0.363207439142713,0.152157863549126
"Gm8310",0.242215133166543,0
"Gm8449",0.376046517176705,0
"Gm8606",0.604531225634735,0.32509228928175
"Gm8805",0.563950820680676,0
"Gm8996",0.938476162608658,1.36640233069447
"Gm9267",2.145734595386,1.61234510400982
"Gm9443",0.161841575467167,0
"Gm9920",0.757348585449602,0.79920266311445
"Gmnn",3.05700418887309,1.45717727832613
"Gnas",2.20115099199559,1.59361291514694
"Gng5",6.50837839939146,7.07372078034398
"Gprc5a",0.62327369722229,0.0741110410788174
"Gsc",0.377743292260635,0
"Guca1a",2.70843149463628,3.34506837736401
"Gypc",1.98236444317605,0.188531803439761
"Hal",1.36338037469461,0.186817283970902
"Hcst",3.71419975003957,5.54202599103196
"Hdgfl1",0.296883537915982,0.0864232096847296
"Hgd",0.578285178624985,0.0706458020000709
"Hgsnat",5.09500702142886,3.7189591207202
"Hint1",8.29100939781674,7.18033634325885
"Hist1h2ag",1.52406494054897,0.237035486903123
"Hist1h2ao",0.206606656699578,0
"Hist1h3c",1.09961684096277,0.596788764109358
"Hoxa1",0.501457845730133,0
"Hoxb13",0.342146532480395,0.021204536674639
"Hoxb4",1.27858443793374,1.22563868675244
"Hoxb7",0.402626447965356,0.0530058782874944
"Hoxb8",0.13634431278379,0
"Htra3",3.20463869011042,2.25940853083178
"Hypk",2.43882046789543,2.63432509350342
"Icam2",4.46099820269094,1.445546464812
"Ifi30",6.42374195784708,7.29326793931751
"Ighd1-1",0.611848096036252,0.890298109287787
"Igkv20-101-2",0.369028310395653,0
"Iigp1",0.959191553652169,0.517582512069953
"Il3ra",2.56738683426138,1.20152462239198
"Insl6",1.37670087565738,0.0998053282792569
"Krtcap2",6.96548086916188,6.69309943222519
"Lamtor4",7.14089699347611,7.00600791084585
"Lbhd1",0.918330761584048,0.671731309957651
"Lbp",1.85471928767325,0.472537543820335
"Ldhc",0.681864678174883,0.0812757775968864
"Lgals3bp",5.30238756663264,6.60744275912991
"Loxl2",0.620640482136759,0.133043895091352
"Lrg1",4.97785641427362,1.51853568555894
"Lrrc51",0.744613535716265,0.399614491978014
"Lsm2",5.34630458437887,4.59407844706156
"Lsm5",3.99200369581164,4.04826869966632
"Ltbp1",1.52386974704082,0.0787524645268732
"Ltc4s",3.65843933236536,8.03773216719129
"Ly6f",0.283043017593346,0.0761747925353893
"Lyz1",4.02037218258808,0.626337987939672
"Man2a1",2.38556243086752,0.98405918010731
"Marco",1.48247976130025,0.0228703139777287
"Marveld1",5.28633632542896,2.67244954338913
"Mcpt4",1.11560793553367,0.394285700001631
"Mep1b",1.15398204307044,1.11991333342609
"Mfsd4b1",0.465516211079964,0.241575671865791
"Mien1",6.8947206183709,6.32505122018394
"Mill2",0.928825898048021,0.186023875705676
"Mir1946a",0.375743562074103,0
"Mir6236",0.580003323803908,0
"Ms4a8a",3.28137099693546,0
"Msr1",2.82002323099943,0.947452244939153
"Msrb1",5.78579780324071,3.60084003530567
"Mst1r",1.7513663622199,0.11169381357427
"Mt1",8.31501364871239,9.30153071371195
"Mucl1",0.886521278273792,0
"Myf5",0.668380326324734,0.688920022264259
"Myf6",0.0971952968896952,0
"Myoz1",0.686599576520125,0.181062508552759
"Mzb1",2.96870702516545,0.609539165345199
"Naca",6.55994915743806,6.09010734704327
"Naip1",1.07838499688524,0.101192415790018
"Ndufa2",8.17333315218433,8.07784661446489
"Ndufa4",7.55661381150482,6.47618645701306
"Ndufb2",4.20974024010826,3.39002676230255
"Ndufc1",5.84141439382237,5.2136160976064
"Nenf",4.92117890506831,4.24751888902487
"Ninj1",6.6088088039232,7.39991991342995
"Nkx2-2os",0.756765523487385,0.124851328758307
"Nlrp9b",0.880561987552379,0.635317583354418
"Nop10",7.94813692526578,7.59470249770269
"Npm3",5.07089008370739,4.25866902012242
"Nt5e",2.25361712775866,0.211275518609437
"Nucb2",2.84683138351639,2.05037104380342
"Olfr1153",0.161282871881468,0
"Olfr1170",0.588554552987028,0
"Olfr1254",0.801284576887645,0.745020252951149
"Olfr127",0.935363494492016,0.382840549644223
"Olfr1288",0.597705092390001,0.2387219121798
"Olfr1293-ps",0.337872574980141,0.156790657126909
"Olfr1419",0.664502079189031,0.0427164974323772
"Olfr228",0.459092382861096,0.0918236483686093
"Olfr275",0.811225560191479,0.419329024372986
"Olfr330",0.518607369706533,0.414228539592237
"Olfr354",0.574045222651812,0.537713669272446
"Olfr419",0.578859793138504,0.279003682449145
"Olfr505-ps1",0.228964181840325,0
"Olfr620",0.870070593202576,0.569351902296769
"Olfr729",0.363340201763708,0.174991250878877
"Olfr77",0.515123854896417,0.365857255687809
"Olfr809",0.284912897440486,0.306497569790231
"Olfr873",0.355356236896609,0.289212262389437
"Olfr887",0.38139861382102,0.291831362646969
"Olfr907",0.59877041334757,0.316188108098338
"Olfr912",0.656472458137932,0.793906874909142
"Orm1",1.62342425775557,0.822412623649717
"Pabpc2",0.347920824751592,0.0480384065904841
"Padi3",0.410953326050145,0.0490078499426665
"Pelp1",4.25007890643562,2.91525834498496
"Pf4",7.37758989533984,6.96409105741247
"Pglyrp3",0.513295251761437,0.152063839431161
"Platr17",2.61965146982056,0.412283578543272
"Platr26",0.843610144702637,0.0795551661736591
"Platr27",0.499480495517761,0.79402691838108
"Platr4",0.289208754051559,0.112161988896781
"Pmch",0.809215780502572,0
"Polr2k",4.85309753605768,4.81821701666301
"Pou2f3",0.387671702024813,0.174086103667898
"Prdx4",4.87367482373054,4.24670775575553
"Prdx6b",0.46203437154122,0.0633530367960051
"Prr29",0.435334219878081,0.05622184737274
"Prtn3",2.85458070632731,0.575316684623459
"Ptgis",2.48584863815167,0.200834253267784
"Pycard",5.18356561133257,7.57583546755221
"Pygl",3.38518987757623,1.85885127961039
"Rack1",9.87484597959162,9.16305442749716
"Rad51",1.31204128805087,0.230273480407367
"Ramp3",2.02677456563804,0.562218843328573
"Rax",0.577162618937811,0.0970936952442186
"Rbakdn",0.575422730088413,0.383230521303856
"Retnla",3.67320106318643,1.95884074134568
"Ripply3",0.6788572884033,0.145764713368393
"Romo1",7.19738618852175,6.74884777946772
"Rp31-ps19",2.60329638790249,2.95603334448756
"Rpl10-ps3",4.96725681084463,4.09585559681891
"Rpl10a",8.25494338622924,8.6841149985556
"Rpl11",4.21084175996229,4.23984966696934
"Rpl14",8.43676253740725,7.82961093686389
"Rpl18",7.27780707179159,7.39780296924834
"Rpl19",7.70313734366617,8.00498793941929
"Rpl21",7.31045414171628,7.41188261576909
"Rpl21-ps13",0.949168624827573,1.09140793972901
"Rpl21-ps3",2.95012006253053,2.47584663246604
"Rpl21-ps9",0.337470433177863,0.455069369801003
"Rpl23",7.64666861969931,7.41961845460181
"Rpl23a-ps5",1.90942995554239,1.8636139001478
"Rpl26",7.50329317264506,7.63915130801059
"Rpl27-ps2",2.19536396295825,4.31056387451362
"Rpl27a",8.03921188039195,7.99054026343233
"Rpl30",7.61868468242592,7.89554137532507
"Rpl30-ps11",2.08325566803607,1.8166353195182
"Rpl31",6.76181613937607,6.59042809650369
"Rpl34",6.92213432621245,7.04594975279731
"Rpl35a-ps4",1.75921825417083,1.38853270976529
"Rpl36-ps8",0.453363778692796,0
"Rpl36al",3.20218151885348,3.09921497390246
"Rpl37a",7.65743740349889,7.96523421546419
"Rpl38",7.29631795604292,6.89988845693581
"Rpl39",8.00561844466884,8.0101329611388
"Rpl41",11.5784357428502,10.9029361457155
"Rpl5",5.98046385314496,5.53287706265202
"Rpl6",7.63375475272854,7.4159317613517
"Rpl8",11.1624503229495,10.0802668587664
"Rplp1",11.7622429515303,11.7308375779101
"Rps10",6.53656498477328,6.73911029952261
"Rps11-ps3",2.3274806919626,2.15903071175596
"Rps12",7.90894306903744,7.62191841985701
"Rps12-ps10",2.91285392538295,2.49043710404506
"Rps12-ps24",2.16218079024918,2.70164282911658
"Rps13-ps1",2.9719789305739,3.41378063754732
"Rps15",10.1137750166958,9.67750682462696
"Rps15a",7.35128609239148,6.43250692296365
"Rps16",7.08893558051884,7.58528713712321
"Rps17",8.92855539498472,8.44285423671282
"Rps17-ps1",0.563652564092231,0
"Rps18",7.5511919350449,7.24569112200687
"Rps19",8.09228166900869,7.82515578354167
"Rps19-ps12",0.611057748288021,0.95326848867288
"Rps20",8.67171290980968,8.09837511652145
"Rps21",10.6041991332178,10.1164881582234
"Rps24",7.51442343228597,6.75367481726276
"Rps27a",8.01692107662942,8.33936346399168
"Rps27l",6.76080580542327,6.23191416366105
"Rps29",7.99095154773781,8.95641386628142
"Rps3a1",8.52824447476263,8.34149328722191
"Rps4x",9.05525238007215,8.99783413920907
"Rps6",7.78789647561939,7.79555525211724
"Rps7",6.55379490266921,6.07193834460615
"Rps8",8.79031085296554,8.32819645964314
"Rpsa",8.90623744637146,7.99216951543389
"Rpsa-ps3",1.70821570732455,1.16172162231277
"S100a10",4.80228864043847,3.23250777162121
"S100a4",4.80200081188977,1.46815037346799
"Saa3",4.08790413546816,0.539600388939562
"Sdhaf1",4.51011795925944,4.90007064849161
"Sec61b",5.65816868059208,5.12384000936258
"Serpinb10",3.25869790727748,0.0697511229659757
"Serpinb1a",3.69355114991343,0.864130816738309
"Serpinb2",2.51844616718665,0.0635417248262209
"Serpinb6a",2.61031648615158,1.06401804691924
"Serpinb6e",0.279111659204474,0
"Serpinb8",2.39085917623932,0.688525516230984
"Slpi",5.16214732552444,0.72422291385252
"Smim11",2.6901755221663,2.35458552927876
"Smim27",3.51524213960118,4.22295114536863
"Smpdl3a",6.87214366169125,3.88432684750841
"Snrnp25",5.32854812305375,4.2122233614333
"Snrpc",4.36732249460885,4.6015551542857
"Snrpe",5.72017305598927,5.07245262652625
"Sod1",7.40264994191775,6.66224755596743
"Spaca9",1.53732529848401,0.353877407307133
"Speer6-ps1",0.510574460466403,0.0520614697719175
"Spink2",0.992577504583531,0.142795675489335
"Spp1",2.07335401590709,3.66788740233264
"Srgn",4.47163865552426,5.27598023923265
"Ssr4",7.91467368441575,8.16044476609006
"Ssx9",0.414365558192516,0
"St8sia6",0.943977154210055,0.639290823472964
"Stfa3",0.950786115032337,0.362666069421131
"Svs2",0.35227290099085,0.111756134803518
"Swi5",6.01406719416395,5.33933870303419
"Tagln2",7.63127749847431,6.41631739216152
"Tas2r142-ps5",0.128914564120239,0
"Tbca",3.02142252841939,2.60567431803645
"Tcf23",0.616561087563274,0.00820464405105104
"Tgfb2",2.22562912872415,0.172751977546321
"Thbs1",5.48131351508491,3.62368592738866
"Timd4",1.83624918765298,0.453756225568559
"Tmem238",3.46308174951616,1.29410462170264
"Tmem254a",0.775285595836885,1.07690658562484
"Tpsb2",1.5997385758361,0.418490204028066
"Tpt1",9.68218393306025,9.64310882834789
"Trappc6a",4.43979261489002,4.03873111931596
"Trpv5",0.535334463722171,0.0528919247339913
"Try5",0.374567370608297,0
"Tspan32",2.33556135817648,2.43505804411871
"Tspo",4.54857762117804,5.04104410588874
"Tuba1b",8.31293057872777,9.01136108267953
"Tuba1c",5.04033366853211,5.78134465172692
"Txn1",5.7889154048053,4.26094198084942
"Ube2c",3.41928744603973,1.38206568937901
"Ubl5",7.50075424508142,6.84430334341952
"Ugt2b35",0.272387938213028,0
"Ulk4",0.548742678004369,0.564398891291853
"Uqcr10",7.94156600783629,7.22993478978114
"Uqcr11",7.10554857429118,6.93690901511692
"Vmn1r-ps60",0.436214202950529,0
"Vmn1r236",0.12101803674763,0
"Vmn1r238",0.13460013252602,0
"Vmn1r65",0.498919015571275,0.316625106835163
"Vmn1r75",0.294576555152048,0.232667589280105
