"","No_data","5_months"
"1700017B05Rik",4.88783142962874,5.17084052255263
"1810011H11Rik",1.46674302233546,3.25217311336707
"2610528A11Rik",1.04896744266758,0.960943003933108
"AC101945.2",0.985270003874074,0.65448630768204
"AC160562.1",0.950299340231641,0.215473690198132
"Abcc3",1.88574575752529,2.62010324666411
"Abhd15",2.24742759403446,0.910515922326055
"Adamts1",5.46802235322961,0.753410086573066
"Adap2",2.29608938657592,0.055941571193696
"Adgrg1",5.69546769585035,1.45983648769044
"Adrb1",3.90555431120212,0.636024331933708
"Adrb2",6.0278835007282,6.27069782536614
"Aif1",4.83249668580451,4.2135895785495
"Ak1",3.54403514714923,1.12085519609137
"Arap3",3.43213788335779,0.727127867406202
"Arhgap27",3.23697919577066,1.17081432973606
"Arhgef40",4.21151167860886,0.685763412313813
"Arl4c",3.89833230849749,2.0096583517557
"Arl4d",4.78204982908831,5.11411313037148
"Asb10",0.930016316707548,0.960248839895341
"Asb2",1.24599676036492,0.716100080827622
"Atf3",5.58094582775012,2.21277883663639
"B3galnt1",2.23904599592217,1.83105121441538
"Basp1",3.29779635808648,1.48374917655151
"Bcl2a1a",1.87481033152599,0.20220390594151
"Bhlhe41",4.08251606861554,4.1549556815239
"Blnk",2.05626726148879,1.50022653188467
"Btg2",8.74639034442227,6.16577432700635
"C1qa",6.25113999508959,13.971334219389
"C1qb",5.68357714388361,12.0168731000348
"C1qc",6.05357879119442,14.0262300758233
"C3ar1",3.53287033984123,7.54261523792069
"C5ar2",2.27257742500881,2.64563123752059
"Cables1",1.84265935454968,0.603085259322529
"Camk2n1",5.47723255597565,2.13185736420178
"Capn3",1.83179402742575,0.805064010117302
"Ccl12",3.09994010975331,2.12773587779012
"Ccl3",6.25690377395887,5.18929037925028
"Ccl4",5.78192346033235,4.17066078463061
"Ccl7",2.69803310361081,1.84947624073
"Ccl8",0.761769616822583,1.28672864859383
"Ccr5",2.49868143739606,5.20845966814682
"Ccrl2",5.92657691267481,4.19917279227582
"Cd14",6.67928513614688,9.17988855782675
"Cd209f",1.20335002247435,1.03635839854782
"Cd300c2",4.82892464695741,4.47368599132857
"Cd33",3.67506333903666,5.46470118107331
"Cd37",4.8076012444346,3.14635887914888
"Cd68",7.8065107728711,11.0031897093207
"Cd81",8.11007408455217,6.92133964347806
"Cd83",4.78820481606672,2.30690929009128
"Cd86",2.45290346790348,2.82977441829873
"Cdk5r1",4.78312154041825,1.23744652866422
"Cebpa",6.09239489326882,9.63573584434496
"Ch25h",2.01993588864329,0.431903807713657
"Chst7",2.33354960443116,1.20268925047824
"Clcf1",2.23122398030907,0.950351264894494
"Cldn5",4.79426981887722,1.98792035388973
"Cmtm6",6.55471977392431,5.6339477284098
"Cryba4",2.52450416222426,1.24912711858912
"Crybb1",3.10950196850376,2.17761473337424
"Csf1r",6.63835046346345,7.18681889985317
"Cst3",12.0474311137988,13.3683147409957
"Cst7",1.43862652933836,1.26844260994339
"Ctc1",4.68300241075263,2.44907092679652
"Ctsd",6.9558559168679,0.126748529062773
"Ctsf",6.1491078759926,6.44445155611157
"Ctsl",7.33657666016531,8.37556983762336
"Ctss",5.64962313564982,9.21584173453428
"Cx3cr1",3.29478108859862,1.39208226994932
"Cxcl16",3.61471999736086,6.04002250345788
"Cxcl2",4.14265474876906,5.6005230868709
"Cxxc5",3.59776813731516,1.52591608710557
"Cyth4",4.90345074065462,6.15846552105414
"Daglb",3.95908467232098,1.00280061039927
"Dtx4",3.75876693133003,1.54306766604907
"Duoxa1",0.827690460514072,0.66862947992297
"Dusp1",10.414359133194,9.08161732924778
"Dusp2",5.8317802413763,1.98596558010904
"Edn1",2.1124203690768,0.239855953339156
"Efhd2",6.06401008210123,5.11257531558291
"Egr1",8.94933570264528,4.28079493261055
"Egr2",4.40434060608226,1.142700417619
"Egr3",3.71408115363658,1.15588559618507
"Entpd1",2.92938151345024,2.91116419573622
"Epb41l2",4.37121813792842,1.80608778902018
"Ermap",1.03438898338131,0.932381116106621
"F11r",3.33701433498632,1.58156017908142
"Fads1",5.84685385358556,1.48928726492955
"Fam105a",4.09280063605472,2.10144031016699
"Fam110a",3.71700005861368,3.74386951320888
"Fam167b",2.4048567909248,2.70340825371074
"Fam46c",3.02098161896981,0.903299746775857
"Fcer1g",5.97706791801088,9.48026078219021
"Fcgr1",3.53004047762209,4.91765808437534
"Fcgr3",4.57574346230597,8.69078305090977
"Fcrls",3.93245981328496,4.76569822442294
"Fgd2",3.95556032640015,2.95736730783829
"Fmnl3",3.80320808306307,1.2366348643931
"Fos",11.3900083480914,7.22007791694467
"Fosb",7.91529225335866,1.69416280133145
"Fscn1",5.98197887351659,5.134857874522
"Gadd45b",8.02195394523712,2.47935012867951
"Gadd45g",7.68806074486347,2.38157192125226
"Galnt12",1.51458204660904,1.21208847703245
"Gas6",3.63810611052249,0.00631832578619625
"Gatm",5.72664109385202,3.14702926220706
"Gcnt1",2.50290392271488,1.25207374173677
"Gdf15",3.60843322230173,3.35639589454927
"Gem",5.18836929597168,1.03216416152268
"Ggt5",2.21859689495069,0.799553289491551
"Glrp1",1.09572592090996,0.572856695595945
"Glul",8.31770640193499,8.74719709648283
"Gm10134",2.44904584862845,0.9986471446044
"Gm10605",1.87164299522467,1.15220445863482
"Gm10790",1.394796554292,0.609776500929126
"Gm11545",1.38422720921771,0
"Gm12148",0.796956427082044,0.125207130505464
"Gm13889",6.49994180715823,1.54786104864952
"Gm25008",0.605459535259961,1.39359658020076
"Gm25099",2.21023413291881,2.35263147224956
"Gm25360",2.18689419785307,0.514163655748623
"Gm27168",0.9121176874552,1.67496403032951
"Gm28872",1.11485323376915,1.19739651250345
"Gm29291",1.38614529294683,0.515871424920343
"Gm38079",2.85680962606719,5.14274247992357
"Gm38843",2.22615344696054,2.17104220481234
"Gm4065",1.20972734528271,0
"Gm42944",1.65432271798087,0.766893607803039
"Gm43814",2.16747789558153,3.03021184151826
"Gm43936",2.21857220760863,0.462441787792559
"Gm5086",1.73287775525748,1.01729530130551
"Gm6277",1.44244328549402,1.03407391937016
"Gna15",2.76172156328141,2.34933047847013
"Golm1",3.97722332320222,0.682580090784647
"Gp9",4.65979259915121,1.69683910954449
"Gpr157",1.68690381407878,0.648879792793366
"Gpr165",3.20917677567911,0.207454253844082
"Gpr84",2.78554943057787,0
"Grap",3.18174176977309,0.985869246128242
"H2-K2",3.50938526614273,0.188090546571354
"H2-Ob",2.6984394994634,4.29573945573081
"Havcr2",2.86417592477451,1.19334770805571
"Hbegf",4.21436837200681,0.871250693449564
"Hexb",5.98306260060382,0.509407950885003
"Hpgd",2.72853290902531,1.77314847883291
"Hpgds",2.50154341410049,1.33770128602884
"Hps4",3.23987863169729,1.68559866490212
"Hspa1a",5.61810423542971,4.97072923931478
"Hspa1b",7.84171312565869,5.94184597676527
"Hspb1",3.53909105086003,5.73647095701393
"Hspb3",2.98156238299159,1.30727708967538
"Icam1",5.38144637140078,0.257342766131782
"Icosl",3.53707576859599,3.77919866946515
"Ier3",7.51704818087622,7.70284376891518
"Ier5",8.41133998408461,7.41114063992066
"Ifitm10",1.62393322805352,1.64419578854112
"Ighd4-1",1.05038727508139,0
"Ighj1",4.05512609264468,0
"Ighj3",2.01021787893447,0
"Il10ra",4.50379753430662,5.49759424188881
"Il1a",1.47780703925245,0.0447002379693823
"Il21r",2.11444798512583,1.24037424034955
"Inpp5d",3.54463693431294,3.51415571065517
"Itgb5",3.71882703040353,1.24264333406452
"Itpripl1",3.61374921674977,5.77383696263525
"Jun",10.9957281939182,6.26905462344101
"Junb",9.87503547176108,7.86171272505861
"Kcnd1",2.84276772372282,0.768080419401673
"Kcnk6",3.32273533097885,2.47109578847958
"Klhdc8b",3.5789401627924,0.80251183456838
"Klk8",2.5973611715837,4.9727063882608
"Lag3",3.39703552521422,1.84885695651317
"Lair1",3.0648449034158,2.93343865740403
"Lamb2",3.49290626382493,1.65002083003113
"Laptm5",6.22853087350944,10.1275678956308
"Lbx2",1.20866630577286,3.75102968622418
"Ldhb",5.58795238725636,4.2163193083228
"Lefty1",1.88262167406206,4.61471738090374
"Lgmn",6.12359995885451,8.16977812255465
"Liph",0.925957287725996,0.747230096294315
"Lpcat2",3.31410105714873,4.14367145778516
"Lrrc3",3.52946757469931,2.26198202077588
"Lst1",4.00500959553341,5.90507795945538
"Ltc4s",2.48369744226458,10.7208607606152
"Ly6c1",3.03876913967771,1.37838457804453
"Ly6g6e",1.15475441673101,0.919606552640657
"Ly86",3.15247271296034,4.93876464637431
"Maf",3.01918283522923,4.27722288490126
"Mafb",6.8776689382453,9.79801750007086
"Mertk",2.42437972206906,0.46837254437802
"Mfng",3.96789268843064,3.14389464622745
"Mir142hg",4.09897382219274,3.21708725969996
"Mlph",1.26755655884772,0.956418314233664
"Mlxipl",1.49778603007549,2.79808981120475
"Mpeg1",6.64133738061223,10.3726875338041
"Mt3",5.38397128343397,1.59730770090859
"Myadml2",2.32592916102684,1.35349631043037
"Mycl",5.11540258565533,0.83613534742956
"Mylip",3.44131811889917,3.03132402492732
"Mymk",1.20272252842825,0.715910102746234
"Ncf1",3.50620726469148,0.0875961245748365
"Nckap1l",3.88101966970008,5.40445208359074
"Nek6",2.46074085080091,0.966173831668342
"Neurl1a",1.82735076359755,0.454857972236653
"Nfkbia",8.8973277582871,6.10012451399702
"Nfkbid",4.76569805292262,2.12842374865759
"Nfkbiz",5.18775529801874,1.929220382449
"Nlrp3",2.76014895329274,1.86721605458879
"Notch4",2.17054667595429,0.450820208904873
"Npl",1.98088613707288,1.7614993885788
"Ntpcr",3.721837678199,4.38714099091793
"Olfml3",3.87516679888446,2.19801035383725
"Osm",3.44445143718481,4.68388452309245
"P2ry6",2.43317256955334,2.44479491851969
"Pald1",2.76766148685354,1.09727831499879
"Parvg",3.75337042640874,1.44752639434452
"Pde3b",2.36672103765954,1.83830553200673
"Pdgfb",3.20367674065183,1.2033004101569
"Pdlim4",3.08455161785829,5.19663086364114
"Phgdh",3.71430904107974,1.5858543471928
"Pla2g15",4.89014200582834,5.90948646866717
"Plau",3.56593879267832,5.10912911697539
"Pld4",5.80474278191056,7.28722569477372
"Plekho1",6.14233782525044,4.09343021393425
"Pmepa1",2.95146682044517,1.82383293667039
"Pmp22",3.74397886791756,6.40485511174268
"Pon3",1.98442937291349,3.85055749176937
"Ppp1r15a",9.01289905254592,0.0869196486991412
"Ptafr",2.96240417413897,3.88534821964491
"Ptgds",3.90072031494082,1.21771412039297
"Ptgs1",4.10112756680579,7.03974966880874
"Rab20",2.07039921671652,1.02271547260915
"Rab3il1",2.85939918518314,1.42815600375225
"Rac3",4.77824874667836,1.71244714181728
"Rasal3",3.57389000126834,2.44249349929339
"Rasgrp3",2.2017228648657,1.48478179469753
"Rcan1",3.46713060176087,1.64378780445851
"Renbp",4.2090202850625,4.34611914770977
"Rgs1",3.86200255367092,4.11043780216093
"Rgs10",3.31168591456261,7.30421678412012
"Rgs2",7.38593823391984,7.27892502499324
"Rhob",10.2279634214845,8.3493781049902
"Rhoh",2.35539395589117,1.69286248026578
"Rilpl1",3.04928727871737,1.85322538955422
"Rn7sk",5.75909905297035,2.66391402116052
"Rnase10",1.39955326072944,0.665848449556025
"Rnase4",4.41240330192637,4.06578658018904
"Rnu12",1.88246185414571,1.45672094283635
"Rps6ka1",4.14266417714329,4.06445815704134
"Rrad",4.13156251110997,1.46978567811452
"Rtn4rl1",1.49100585160564,0.816750882261259
"Sall1",3.71301385785027,1.35302140008559
"Sall3",2.92951759599135,0.800863140703456
"Scamp5",5.07887653481515,1.94327352735195
"Scoc",3.33075747789653,3.58445927584699
"Sdc4",3.19624838541515,2.00083266306042
"Selplg",6.16819737131046,8.67340581011866
"Sema4c",4.52327561240719,1.73127448008679
"Serpine1",2.35206976944766,2.17085902996102
"Serpine2",4.59079845687466,1.24791738381371
"Serpinf1",3.10039227840527,1.51366791824229
"Sgk1",4.46465379602065,2.15766820392321
"Siglec5",1.96765743899853,1.26245016278967
"Siglece",2.80961059466466,1.97501038294856
"Siglech",3.97303356437345,2.26281000088598
"Sirpa",6.44171962469097,5.06830533588039
"Slamf9",2.87035348640441,4.9448349654574
"Slc15a3",3.20576642912616,0.164040740555408
"Slc29a3",4.07900535186332,1.80162739979885
"Slc2a5",2.48828417544877,2.00522295212656
"Slc37a2",2.70258641383528,1.33752736405512
"Slc40a1",4.33411122102816,1.38042503837467
"Slc46a1",4.55160926802523,2.85946706945952
"Slc7a8",3.03710534920198,1.10223780403867
"Slco2b1",2.82907770757537,1.48530991347637
"Slco4a1",1.81783438053203,0.504319584251041
"Smad7",3.62885714936469,1.07016561525977
"Smim1",3.23281899196456,1.28383426405823
"Smim10l2a",2.95119606308726,0.82036278176642
"Smpd5",2.43747809205413,0
"Snn",5.28651990435175,1.25034798371093
"Snord118",3.6919387111689,2.26091765541713
"Snord13",1.73631163164347,6.81420721765919
"Snta1",3.10933173557105,2.11342578581744
"Sparc",6.40064656758095,2.16989892573722
"Spint1",1.17887194304126,1.22474585043909
"Spry1",5.64893645140524,1.12687864973859
"St3gal6",3.11278987941336,1.25858544521238
"St6galnac4",5.04634110439237,3.86067203109819
"Stab1",3.20851867180572,0.992582938345382
"Sult1a1",3.85316933626339,2.66563439081507
"Susd3",3.4249034988414,4.90121978079068
"Syngr1",3.83955569376179,3.61434161527076
"Tbc1d10a",3.57101910808327,1.88223074873505
"Tceal1",4.03561308379302,2.91954934714889
"Tgfbr1",4.50443432716281,2.84020697705079
"Tgif1",4.26499304831531,3.11872511093921
"Thap8",1.1476826500688,0.163332042679241
"Thrsp",4.05124301997555,1.544748506456
"Tifab",4.45860926203886,4.50095500515511
"Tlr12",3.06931834454743,1.46223605431813
"Tlr2",4.48116971915249,7.19556924417055
"Tlr7",3.35602071339197,4.13639271324778
"Tlr9",2.07461607484035,0.144720045859184
"Tmem100",3.95977674478047,1.89844425385674
"Tmem119",4.82133059783639,5.70896810317052
"Tmem173",5.14339585193433,5.01152400891665
"Tmem206",4.12901176025283,2.21628262258702
"Tmem37",2.95111288005151,6.85212914818385
"Tmem52",2.14439147238663,1.89902409492354
"Tmem63a",3.88265361190521,2.64269189735888
"Tmem86a",6.50453318639094,3.4855336425968
"Tnf",4.50870276886557,2.87430803124678
"Tnfaip3",5.28021204929336,0.707668451132767
"Tnfaip8l2",5.19844971215066,8.14529638764759
"Tnfrsf17",1.47172922562,1.62926604661149
"Tnni2",2.21644260047383,3.56110446591791
"Tpbgl",3.42003816722659,2.41089522223102
"Trem2",4.64004355204693,4.09171654549051
"Tspan33",2.54045350563759,1.01855542495921
"Ttr",1.45180940085316,2.16392635752293
"Tyrobp",7.01170269174789,10.1316022985377
"Unc93b1",6.256392915296,7.85920278186506
"Upk1b",0.905540866203495,1.05328510683242
"Vav1",3.19365005500923,3.74841621373992
"Vegfb",4.53001292050638,3.59830835230728
"Vis1",3.24811266155675,0.478308205810864
"Xlr",1.17343391566522,1.6386911727826
"Zfp36",9.47809514199243,8.68119254374905
"Zfp691",3.6876523204332,3.24824088011216
"mt-Atp8",5.19949208120118,3.17150501841303
"mt-Ta",0,3.46057822564129
"mt-Tf",0,3.93746506623679
"mt-Tg",0,4.90934228170631
"mt-Th",0,2.49079079022685
"mt-Ti",0,3.77595920851689
"mt-Tl1",0,2.87217830789421
"mt-Tl2",0,2.25031130390656
"mt-Tm",0,5.03769718460469
"mt-Tq",0,10.8385271233773
"mt-Tr",0,2.31014970633898
"mt-Ts2",0,3.29898799268442
"mt-Tv",0,4.27972954923109
"mt-Tw",0,4.37473402969179
"mt-Ty",0,4.93700836876763
