"","other","microglia"
"Gm3239",0.0143283906333132,0.674657097724659
"Gm3248",0.0935252097157252,1.64392433414929
"Gm3252",0.187606005372868,1.63899355542712
"Gm32591",0.18322941115798,1.67898297158967
"Gm32858",0,1.23340915340674
"Gm3336",0.0721964195920108,1.54515483155967
"Gm33370",0.484061764622497,2.31285619446999
"Gm33858",1.062005700575,3.91622637339601
"Gm34280",0.0454477343676845,1.04714685183569
"Gm3468",0.0673729951049745,1.01696899367612
"Gm35202",0.0462798022920079,0.639498492550457
"Gm35611",0.0554685225828449,0.988328408395229
"Gm36198",0.0487450189427891,0.985746843991729
"Gm3667",0.11339337427251,1.12899724978932
"Gm36961",0.817493235003864,2.00903442393167
"Gm37074",0.363017354441315,2.07694263234271
"Gm37125",1.218224133436,4.04296095581722
"Gm37168",0.63568523139257,2.76241459670925
"Gm3739",0.58893978095997,2.13934065519617
"Gm37542",0.0739362374713248,0.899093722282435
"Gm37851",0.490271719655759,3.10111724333804
"Gm38004",0.123294013652248,1.00915824697613
"Gm38140",0.334362841107046,3.01531846588854
"Gm38238",0,0.982167786882179
"Gm38317",3.33998964381051,3.55062697204243
"Gm38843",1.25049658813222,5.36889884922709
"Gm4065",0.285503473002054,2.86391738816747
"Gm40773",0.161280633368182,1.33297060203482
"Gm40932",0.0400359975462919,1.11551262525338
"Gm41071",0.0326258680496003,2.17645593103921
"Gm4152",0.136585142682855,2.63402164757151
"Gm42601",0.0278908790458454,0.818152690733858
"Gm42660",0.282022400535168,2.24952732222213
"Gm42752",0.349712303973741,1.24540730289691
"Gm42807",0,0.744677414974766
"Gm42809",0.489893982835956,2.30998977459788
"Gm42944",0.710896934915241,3.7399455935647
"Gm43121",0.121818629471709,2.13043071298845
"Gm43372",0.0931482083196872,0.970489032145074
"Gm43403",0.203517754526093,1.10172885861635
"Gm43796",0.202070793176912,1.7410991308651
"Gm43814",1.79063660587104,4.39165235712939
"Gm43821",0.0395401323016096,1.22560493871925
"Gm43936",0.786123124972067,4.91818442791039
"Gm44013",0.617346699500589,2.02682717331648
"Gm44710",1.52684920121851,3.33478618364703
"Gm44765",0.0801893619758465,1.24087654444521
"Gm45091",0.496567897098762,2.3613281821829
"Gm4524",0.937886873983137,2.32737808844558
"Gm45472",0.332599014389534,2.15958473932854
"Gm45474",0.305777328934559,1.95978701744462
"Gm45546",1.11923544654119,3.62749601064012
"Gm45751",0.0386262046017743,1.06254270656916
"Gm45768",1.5842318963373,2.6284817092788
"Gm45777",0.0796464118429798,1.68002170894645
"Gm45805",0.257186541455317,1.61755031955534
"Gm46224",2.92869690277522,5.54253194708199
"Gm47029",0,0.58126222325501
"Gm47669",0,0.901700086386509
"Gm47819",0.474089666282725,2.54105254664649
"Gm47964",0.233364734712113,2.6404275739533
"Gm48081",0.148634672522158,1.3733682344601
"Gm48384",0.145701598350329,1.73925132551076
"Gm48876",0.0899799265333382,1.07645698272427
"Gm4919",0,0.380208406216883
"Gm5086",0.825515430942744,3.89640258777508
"Gm5129",0.136201548611254,1.36749559623441
"Gm5420",0.0770222538960375,1.29425846243703
"Gm5723",0.0443451271675682,1.36401693011819
"Gm6054",3.72544058963611,5.13956227621299
"Gm6277",0.639030527610569,3.6155202143981
"Gm6749",0.575494840625363,2.46643607462041
"Gm8113",0.0668275664834783,1.42438596210792
"Gm826",0.143145867416753,1.45380022533845
"Gm8463",0.0942173146872057,1.94200318493124
"Gm9796",1.46189176316319,3.876020170609
"Gm9888",0.464092553202648,2.54941425151302
"Gna15",1.63677143894481,5.98668216060308
"Gns",5.31520033081801,7.72248653819561
"Golm1",2.29275072965415,5.74661243638294
"Gp9",2.83707623058055,7.26248525061855
"Gpa33",0.0471304923739068,1.05184978153631
"Gpd1",1.9285598770289,2.90814252514175
"Gpr155",2.59182020676185,4.35770766608323
"Gpr157",0.65417800419572,3.89383259365408
"Gpr165",1.52039261788926,5.32749898346289
"Gpr37l1",4.09721985741259,3.41553320935397
"Gpr84",0.876813704497319,5.87362460989641
"Gpsm3",2.61567861950012,4.30096240480202
"Grap",1.88169197757116,4.9437653456996
"Grn",8.71565288033548,10.969031760073
"Gsdmd",4.5700005664688,7.30393693858645
"Gstm5",5.4515930634756,5.60995025775833
"Gtf2h2",2.47794316065749,4.6229598611828
"H2-Aa",4.91214607281386,5.43285379611336
"H2-Ea-ps",0.404384835887703,1.63886392104917
"H2-K2",1.78610821402835,5.3758159007227
"H2-Ob",2.36467574189106,5.62057751007813
"H2-Q2",0.0674953132678943,0.596001342688156
"Havcr2",1.35001957359303,5.92974311669216
"Hbegf",2.86456485310646,4.82873115861394
"Hcar2",2.65063221443266,5.39995078625061
"Hck",2.7742918202771,5.66450939891976
"Hcls1",3.20032253953824,5.63013909809205
"Hexb",3.31335564884833,8.49935155669322
"Hist4h4",0.437534616097768,2.48177252810019
"Hk2",1.56357303463188,3.74524054515768
"Hk3",1.94286424507933,4.87387879759222
"Hpcal4",2.13239135006002,3.12364904711829
"Hpgd",1.48953250456449,5.7076663177481
"Hpgds",0.954813161949087,6.25355181051608
"Hpn",0.809023398569644,2.56524483877762
"Hps4",2.1077972271502,5.18325471315754
"Hrc",0.329009729316649,0.773298302287744
"Hspa1a",4.49088196743696,8.5819774061317
"Hspa1b",6.49804804419956,10.0853359374319
"Hspa1l",0.219353451412041,1.89970049756403
"Hspb1",3.47350211675417,6.26588886995514
"Hspb3",1.24427302137047,6.77632995024246
"Hvcn1",0.460917894306563,2.83734945594291
"Icam1",3.14363939178138,6.87812232698568
"Icosl",2.7610391533192,6.36362224835591
"Ier3",6.66707391418068,10.522158586349
"Ier5",7.29597679237978,10.9330197920703
"Ifitm10",1.03934904779789,3.56786703230783
"Ifnb1",0.194059748277846,2.50677048691904
"Ifnz",0.030524193760221,0.910898031673478
"Ighd4-1",0.186613811699026,2.6880574832447
"Ighj1",2.03436985985992,6.06032389448639
"Ighj3",0.764218020541437,3.80682555201506
"Ighm",5.84048242038687,9.22215743771722
"Il10ra",3.66507878041285,8.39535539148009
"Il12b",0.146794155584064,1.13133500477821
"Il1a",0.206477477173902,4.01719639890133
"Il1b",2.04820407977701,5.36669393987251
"Il1rl2",0.357930753080604,2.72711115070204
"Il21r",0.938077603542886,4.98072353058262
"Il6",0.451370157967649,2.67972542817821
"Il7r",0.622760158581771,3.36403217298573
"Ildr1",0.261002447154293,2.59650361095783
"Inmt",0.0790235102955227,0.684274977456319
"Inpp5d",2.72082784023595,6.21660255924273
"Irf4",2.21123054725258,2.98009998040544
"Irf5",3.87857606595946,7.30094140071832
"Itga9",0.3495868353603,1.6443876704444
"Itgam",4.37721164608173,7.23045323933683
"Itgb2",4.69935461744016,6.67773339826372
"Itgb5",1.9584195679237,6.67309875416409
"Itm2a",4.01692604853172,4.18918652638874
"Itpripl1",3.50573202939032,6.43733454194278
"Jade2",1.69450698440154,3.42008111588441
"Jun",9.18372486075458,11.547540779482
"Kcna7",0.116675445734165,1.78253397006562
"Kcnd1",1.51201896935325,4.84415671171296
"Kcnk12",0.290799323588204,2.11972227413654
"Kcnk13",1.03464254466923,3.15063027949494
"Kcnk6",2.09306008364541,6.3897945236467
"Kif5a",2.93832038014855,3.62681283163669
"Klhdc8b",2.08354147543195,5.31933204614927
"Klhl23",2.48422633089414,2.72445917656616
"Klk8",2.36125531882606,6.08781779256121
"Lag3",1.73499599502541,7.08867561731913
"Lair1",2.12219217742262,6.01195386480852
"Lamb2",2.60043457939121,4.31915844548567
"Laptm5",6.39025285090655,10.1532009730576
"Lbx1",0.0691657566550172,1.17337690215203
"Lbx2",1.11358608879666,4.42663088206758
"Ldhb",4.40528725589842,7.90627144293692
"Lefty1",1.69148229679919,5.63304615003053
"Lgmn",5.75384984531931,9.67698251898461
"Lhfpl2",1.84747218618488,3.45340406783025
"Lilra5",1.30885746315948,4.26995014972357
"Liph",0.164501353881367,3.22362428015071
"Lpar5",0.723765424957643,2.54423577569307
"Lpcat2",2.51157064099699,6.89906716808894
"Lrrc25",3.38176528709729,6.09744069854328
"Lrrc3",1.70551732601113,8.07389204447655
"Lst1",3.64031117988052,7.37481109144659
"Ltc4s",3.65843933236536,8.03773216719129
"Ltf",1.54622781247462,2.18487754928982
"Ly6c1",2.05974366789965,4.35798476222483
"Ly6g",0.906140445124467,1.20694912508064
"Ly6g6e",0.481106337517841,3.09942911804245
"Ly86",2.81055964679764,6.31737785425375
"Lyve1",1.06536370183159,2.60441567362153
"Lyz2",8.48422640567818,9.09993965328216
"Maf",2.65168906513042,5.66442242232192
"Mafb",6.78155588955033,10.5310101689008
"Mag",2.93382329061203,3.97923944080793
"Maged1",6.53512153875501,6.94968321142536
"Marcks",8.23594657514682,9.67528476357127
"Mdfi",0.474131811174278,1.5646738362251
"Meig1",0.392753654377121,2.10324890091849
"Mertk",1.20169347158979,4.20634062771121
"Mfng",3.05770140052624,6.01680915759857
"Mgat4a",1.56757986300243,3.89072379045177
"Mgp",1.03518564973249,2.72106094349376
"Mir142hg",2.88545285326486,7.07838664867832
"Mir1945",0.875930866538332,1.67597911493043
"Mir23a",2.18858531828987,3.73202036534549
"Mir27a",2.27500563520083,4.37250376187247
"Mir320",0.366474859849073,1.20342073760552
"Mir466j",0,0.884759116775543
"Mir7671",0,1.84712350539496
"Mir8110",0,1.04422875426492
"Mlc1",2.22757975882899,2.28901056760497
"Mlph",0.395824630188401,3.77623204488371
"Mlxipl",1.21245248300325,3.92137200603199
"Mmp14",2.61999847391572,3.70679013977616
"Mmp2",1.69367395016603,3.40975056809712
"Mob3c",3.14480962228422,5.7310655659692
"Mpeg1",6.89995963094577,10.0559787331642
"Mrc2",0.562424123430889,2.3924977267813
"Ms4a6b",2.14125991451936,5.62555188077194
"Ms4a7",0.754284904439904,2.43281662857898
"Msh5",1.04981756458592,2.29794727019577
"Mt1",8.31501364871239,9.30153071371195
"Mt3",4.00708182256939,5.58042113196
"Myadml2",1.05368549896884,5.39480650710716
"Mybpc3",0.618884745791485,1.55124880679662
"Mybph",0.18557100764412,1.13795552796507
"Mycl",3.51924422581155,5.46933178145543
"Myl2",0.196990867603127,2.26199067179559
"Mylip",2.54071512506346,5.93187756267724
"Mymk",0.297713765308654,3.61996569218461
"Myo18b",0.119190995248317,1.18845703378767
"Myo1f",3.1862974028302,5.07404955172052
"Myo1g",3.45344970366154,4.06099074782458
"Naglu",5.03015914058969,7.1634790736809
"Ncf1",1.70137158048628,5.52939749551811
"Ncf2",3.20207951554762,5.45747655640044
"Ncf4",2.70605799994214,4.93583589495508
"Nckap1l",3.49638314518488,6.88589100898221
"Nckap5l",2.08451137568336,3.64259245082996
"Ndrg2",4.30581660525622,4.42081637551076
"Nek6",1.4524260242429,4.06569868762571
"Neurl1a",0.912223452633218,3.26563445235361
"Neurl3",3.59848496168947,6.35908000797532
"Nfam1",3.41180659777312,5.58068040456117
"Nfkbia",7.48792178727403,10.3314293838557
"Nfkbid",3.21457113298599,6.8482301564115
"Ngp",2.55439109335345,4.71544256568492
"Nlrp3",1.73824404904416,5.09734175444783
"Notch4",1.19774113116326,3.40150607506833
"Npl",1.19289680674603,4.31926622415358
"Npnt",0.885248464208698,2.69372505719345
"Nrep",2.80762378063634,2.54677845092085
"Nrsn1",1.70843945085672,2.64118233359613
"Ntpcr",3.21251341106267,6.15567834189713
"Ntsr2",2.23858677149885,2.51731077830265
"Nuak2",2.56463963375617,4.75784145871876
"Olfml3",1.58841782492044,9.47202034756941
"Olfr110",0.206014123446149,1.98957788478674
"Olfr111",0.115103048997421,1.59984146097965
"Olig1",5.2408616913055,3.27026775631345
"Osm",2.69258385956221,7.33136843326778
"P2rx1",2.01274450080045,3.23344269531235
"P2ry6",1.51246663289625,5.47163190310245
"P3h2",0.254506620725322,2.14060168476691
"Pald1",1.31601059540605,5.62836221948987
"Parvg",2.07101109459789,6.64587219428528
"Pcsk1n",3.60536381575237,3.63112604617478
"Pdcd1",0.272924265723264,1.71285309486961
"Pde3b",1.58967319136949,4.3159748118665
"Pdgfb",1.80398950282663,5.51650471579755
"Pdlim4",3.0101787792018,5.74272436862428
"Pecr",0.469804820250572,1.76792880047798
"Pf4",7.37758989533984,6.96409105741247
"Phgdh",2.60711952278738,4.91969780816955
"Pik3ap1",1.06130226743257,3.33178167014571
"Pik3r5",1.68331253883576,3.86377544649004
"Pla2g15",4.20800395735789,8.29641783690422
"Pla2g2d",0.146412974154149,1.21682273553343
"Plau",3.15929471517771,6.66570113223413
"Plcb2",1.97622474781078,4.1063575003227
"Pld4",5.14941496204936,9.6522289475838
"Plekho1",4.83908403185273,8.08284873348157
"Plet1os",0.131375911483918,1.0434154566197
"Plk3",4.43737152197867,5.97578488299636
"Plod1",4.80637805948661,6.55249090118978
"Plxdc2",1.59342665503219,3.70192557055801
"Pmepa1",2.10481247667002,4.44460665424949
"Pmp22",3.71933840529632,6.86594180947319
