"","astro_SRR1033783","astro_SRR1033784","endo_SRR1033795","endo_SRR1033796","macrophages_SRR1106141","macrophages_SRR1106142","macrophages_SRR1106143","macrophages_SRR1106169","macrophages_SRR1106186","macrophages_SRR1106188","microglia_SRR1033793","microglia_SRR1033794","microglia_SRR1106118","microglia_SRR1106122","microglia_SRR5483445","microglia_SRR5483446","microglia_SRR5483447","monocytes_SRR5483448","monocytes_SRR5483449","monocytes_SRR5483450","monocytes_SRR5483451","monocytes_SRR5483452","myeoligo_SRR1033791","myeoligo_SRR1033792","neuron_SRR1033785","neuron_SRR1033786","newoligo_SRR1033789","newoligo_SRR1033790","preoligo_SRR1033787","preoligo_SRR1033788"
"","Min.   : 0.000  ","Min.   : 0.0000  ","Min.   : 0.00000  ","Min.   : 0.00000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   :0.0000  ","Min.   : 0.0000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   : 0.00000  ","Min.   : 0.000000  ","Min.   :0.00000  ","Min.   :0.00000  ","Min.   :0.00000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   :0.00000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   : 0.000000  ","Min.   : 0.00000  ","Min.   : 0.000  ","Min.   : 0.000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  "
"","1st Qu.: 0.133  ","1st Qu.: 0.2193  ","1st Qu.: 0.01598  ","1st Qu.: 0.01455  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.:0.0000  ","1st Qu.: 0.0000  ","1st Qu.:0.0000  ","1st Qu.:0.0000  ","1st Qu.: 0.01219  ","1st Qu.: 0.002642  ","1st Qu.:0.00000  ","1st Qu.:0.00000  ","1st Qu.:0.03402  ","1st Qu.:0.0000  ","1st Qu.:0.0000  ","1st Qu.:0.00000  ","1st Qu.:0.0000  ","1st Qu.:0.0000  ","1st Qu.:0.0000  ","1st Qu.:0.1363  ","1st Qu.: 0.003631  ","1st Qu.: 0.07908  ","1st Qu.: 2.099  ","1st Qu.: 1.954  ","1st Qu.: 0.1744  ","1st Qu.: 0.1458  ","1st Qu.: 0.4387  ","1st Qu.: 0.3068  "
"","Median : 1.039  ","Median : 1.2457  ","Median : 0.18566  ","Median : 0.17551  ","Median : 0.0000  ","Median : 0.0000  ","Median :0.0000  ","Median : 0.0000  ","Median :0.0000  ","Median :0.0000  ","Median : 0.18959  ","Median : 0.206159  ","Median :0.01806  ","Median :0.04252  ","Median :0.17317  ","Median :0.1197  ","Median :0.1766  ","Median :0.09399  ","Median :0.2108  ","Median :0.3961  ","Median :0.4825  ","Median :0.5575  ","Median : 0.250338  ","Median : 0.55147  ","Median : 3.506  ","Median : 3.433  ","Median : 1.0388  ","Median : 0.8712  ","Median : 1.6355  ","Median : 1.4730  "
"","Mean   : 1.778  ","Mean   : 1.9283  ","Mean   : 0.86778  ","Mean   : 0.84085  ","Mean   : 0.2836  ","Mean   : 0.2563  ","Mean   :0.2727  ","Mean   : 0.2749  ","Mean   :0.2431  ","Mean   :0.2660  ","Mean   : 0.85249  ","Mean   : 0.883451  ","Mean   :0.20827  ","Mean   :0.27989  ","Mean   :0.67423  ","Mean   :0.6290  ","Mean   :0.6959  ","Mean   :0.58917  ","Mean   :0.6169  ","Mean   :0.7285  ","Mean   :0.7113  ","Mean   :0.7833  ","Mean   : 1.032604  ","Mean   : 1.35319  ","Mean   : 3.847  ","Mean   : 3.738  ","Mean   : 1.7255  ","Mean   : 1.6340  ","Mean   : 2.1762  ","Mean   : 2.1339  "
"","3rd Qu.: 2.961  ","3rd Qu.: 3.2086  ","3rd Qu.: 1.08560  ","3rd Qu.: 1.03554  ","3rd Qu.: 0.1756  ","3rd Qu.: 0.1440  ","3rd Qu.:0.1888  ","3rd Qu.: 0.1754  ","3rd Qu.:0.1503  ","3rd Qu.:0.1663  ","3rd Qu.: 1.10543  ","3rd Qu.: 1.154813  ","3rd Qu.:0.13486  ","3rd Qu.:0.21729  ","3rd Qu.:0.81327  ","3rd Qu.:0.7090  ","3rd Qu.:0.8712  ","3rd Qu.:0.64831  ","3rd Qu.:0.6761  ","3rd Qu.:0.8905  ","3rd Qu.:0.8991  ","3rd Qu.:1.0099  ","3rd Qu.: 1.467566  ","3rd Qu.: 2.13134  ","3rd Qu.: 5.230  ","3rd Qu.: 5.183  ","3rd Qu.: 2.7359  ","3rd Qu.: 2.5745  ","3rd Qu.: 3.4652  ","3rd Qu.: 3.5009  "
"","Max.   :11.118  ","Max.   :11.3560  ","Max.   :10.51045  ","Max.   :10.49468  ","Max.   :10.3813  ","Max.   :10.2011  ","Max.   :9.7689  ","Max.   :10.0568  ","Max.   :9.6724  ","Max.   :9.9886  ","Max.   :12.43300  ","Max.   :12.491488  ","Max.   :7.63414  ","Max.   :8.22844  ","Max.   :9.27037  ","Max.   :8.7226  ","Max.   :8.4727  ","Max.   :8.06190  ","Max.   :7.7947  ","Max.   :7.8060  ","Max.   :6.3286  ","Max.   :6.8639  ","Max.   :12.468302  ","Max.   :12.23153  ","Max.   :13.809  ","Max.   :13.949  ","Max.   :11.7116  ","Max.   :12.1371  ","Max.   :11.3898  ","Max.   :11.8716  "
