"","astro_SRR1033783","astro_SRR1033784","endo_SRR1033795","endo_SRR1033796","macrophages_SRR1106141","macrophages_SRR1106142","macrophages_SRR1106143","macrophages_SRR1106169","macrophages_SRR1106186","macrophages_SRR1106188","microglia_SRR1033793","microglia_SRR1033794","microglia_SRR1106118","microglia_SRR1106122","microglia_SRR5483445","microglia_SRR5483446","microglia_SRR5483447","monocytes_SRR5483448","monocytes_SRR5483449","monocytes_SRR5483450","monocytes_SRR5483451","monocytes_SRR5483452","myeoligo_SRR1033791","myeoligo_SRR1033792","neuron_SRR1033785","neuron_SRR1033786","newoligo_SRR1033789","newoligo_SRR1033790","preoligo_SRR1033787","preoligo_SRR1033788"
"","Min.   :0.0000  ","Min.   :0.00000  ","Min.   :0.00000  ","Min.   :0.00000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   :0.00000  ","Min.   :0.00000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   :0.00000  ","Min.   :0.00000  ","Min.   :0.00000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   :0.00000  ","Min.   :0.00000  ","Min.   : 0.000  ","Min.   : 0.000  ","Min.   :0.00000  ","Min.   :0.000  "
"","1st Qu.:0.0000  ","1st Qu.:0.01274  ","1st Qu.:0.00000  ","1st Qu.:0.00000  ","1st Qu.:0.0000  ","1st Qu.:0.0000  ","1st Qu.:0.0000  ","1st Qu.:0.0000  ","1st Qu.:0.00000  ","1st Qu.:0.00000  ","1st Qu.:0.0000  ","1st Qu.:0.0000  ","1st Qu.:0.00000  ","1st Qu.:0.00000  ","1st Qu.:0.04834  ","1st Qu.:0.0000  ","1st Qu.:0.0000  ","1st Qu.:0.0000  ","1st Qu.:0.0000  ","1st Qu.:0.0000  ","1st Qu.:0.1152  ","1st Qu.:0.0000  ","1st Qu.: 0.4685  ","1st Qu.: 0.6594  ","1st Qu.:0.09312  ","1st Qu.:0.02071  ","1st Qu.: 2.247  ","1st Qu.: 1.860  ","1st Qu.:0.06203  ","1st Qu.:0.000  "
"","Median :0.3981  ","Median :0.38668  ","Median :0.08168  ","Median :0.07012  ","Median :0.0000  ","Median :0.0000  ","Median :0.0000  ","Median :0.0000  ","Median :0.03518  ","Median :0.02143  ","Median :0.1283  ","Median :0.1151  ","Median :0.01829  ","Median :0.03764  ","Median :0.26713  ","Median :0.1178  ","Median :0.1807  ","Median :0.2516  ","Median :0.3162  ","Median :0.5226  ","Median :0.6394  ","Median :0.7352  ","Median : 2.0268  ","Median : 2.1890  ","Median :0.88239  ","Median :0.88025  ","Median : 4.231  ","Median : 3.757  ","Median :1.17265  ","Median :1.120  "
"","Mean   :1.2787  ","Mean   :1.28315  ","Mean   :0.71081  ","Mean   :0.71012  ","Mean   :0.5016  ","Mean   :0.4709  ","Mean   :0.5074  ","Mean   :0.4748  ","Mean   :0.44759  ","Mean   :0.47667  ","Mean   :0.7804  ","Mean   :0.7537  ","Mean   :0.31063  ","Mean   :0.43460  ","Mean   :1.01331  ","Mean   :0.9388  ","Mean   :1.0047  ","Mean   :1.1945  ","Mean   :1.1366  ","Mean   :1.2227  ","Mean   :1.2301  ","Mean   :1.2640  ","Mean   : 2.8151  ","Mean   : 3.0037  ","Mean   :1.60851  ","Mean   :1.57177  ","Mean   : 4.539  ","Mean   : 4.160  ","Mean   :2.04822  ","Mean   :1.973  "
"","3rd Qu.:1.8826  ","3rd Qu.:2.04071  ","3rd Qu.:0.84296  ","3rd Qu.:0.81535  ","3rd Qu.:0.4099  ","3rd Qu.:0.3227  ","3rd Qu.:0.4392  ","3rd Qu.:0.3053  ","3rd Qu.:0.32181  ","3rd Qu.:0.34472  ","3rd Qu.:0.9807  ","3rd Qu.:0.8076  ","3rd Qu.:0.20648  ","3rd Qu.:0.35450  ","3rd Qu.:1.46491  ","3rd Qu.:1.1136  ","3rd Qu.:1.3691  ","3rd Qu.:1.8296  ","3rd Qu.:1.4906  ","3rd Qu.:1.6219  ","3rd Qu.:1.7362  ","3rd Qu.:1.7453  ","3rd Qu.: 4.5359  ","3rd Qu.: 5.0760  ","3rd Qu.:2.64817  ","3rd Qu.:2.54696  ","3rd Qu.: 6.485  ","3rd Qu.: 6.211  ","3rd Qu.:3.64550  ","3rd Qu.:3.627  "
"","Max.   :7.7694  ","Max.   :7.37294  ","Max.   :5.76326  ","Max.   :5.68294  ","Max.   :8.0680  ","Max.   :7.8096  ","Max.   :7.5857  ","Max.   :7.9487  ","Max.   :7.21168  ","Max.   :7.80472  ","Max.   :6.1827  ","Max.   :6.0602  ","Max.   :4.40716  ","Max.   :5.33455  ","Max.   :6.98469  ","Max.   :7.0396  ","Max.   :7.2164  ","Max.   :9.1828  ","Max.   :8.6926  ","Max.   :8.8013  ","Max.   :8.0257  ","Max.   :8.1464  ","Max.   :13.8689  ","Max.   :14.0120  ","Max.   :8.69745  ","Max.   :8.65813  ","Max.   :14.821  ","Max.   :12.866  ","Max.   :9.52830  ","Max.   :9.627  "
