"","meanx","meany","tvalue","FC","logFC","pvalue","Contrast","adj.P.Val"
"mt-Tg",4.70929728483528,6704.46667284053,-1.48448820920601,1423.66605192457,10.4753950589623,0.210606774202698,"monocytesBYo",0.402701267561477
"AC140426.1",0.00526069946706153,6.8753141198675,-5.83420283144815,1306.92014681991,10.3519552794249,0.00429491227239314,"monocytesBYo",0.026652550968346
"mt-Ts2",0.907674851846662,895.475120831413,-1.55393993098437,986.55935989586,9.94626204827649,0.194519084128527,"monocytesBYo",0.380860757427684
"Upk1b",0.0734383909272698,43.1909123820556,-11.4345897789612,588.124437868335,9.19997762868293,0.000310810744228179,"monocytesBYo",0.00394539985426291
"Spint1",0.179584308307441,87.8677878462359,-11.2862290315312,489.284329317958,8.93452926699222,0.000296041912427556,"monocytesBYo",0.00381440607375354
"mt-Tw",3.98028953895292,1637.77438590347,-1.46587797440184,411.471168083494,8.68464753385968,0.214999930290855,"monocytesBYo",0.40785829684656
"mt-Tf",2.22416803051652,900.41718738079,-1.47769954780498,404.833256762389,8.66118400104061,0.212224457182044,"monocytesBYo",0.404500875871316
"mt-Tq",138.680805255673,51585.5230642322,-1.10620914945622,371.973056899466,8.53905431625521,0.326894928702356,"monocytesBYo",0.541715094208406
"mt-Tm",5.47361215796909,1896.62965254216,-1.40225755160633,346.504209250711,8.43672906775984,0.231534986684104,"monocytesBYo",0.429502642161029
"mt-Ti",2.35375001040813,571.799752131935,-1.46261603554191,242.931385917567,7.92440508313455,0.215852974088335,"monocytesBYo",0.409125715023666
"mt-Ty",5.14449717830842,1222.05358012497,-1.39111056747553,237.545777122342,7.8920617498015,0.234437708206522,"monocytesBYo",0.432926996548655
"Gm4152",0.19403357229065,42.712069697864,-2.35504884334702,220.127214036364,7.78219370451022,0.0775367610131329,"monocytesBYo",0.217987770224112
"mt-Tc",5.33933174439001,1157.84824465376,-1.05701644765537,216.85265124616,7.76057127151069,0.348206033877194,"monocytesBYo",0.564183542365985
"Gm25409",0.126871616676015,22.6075101098016,-2.26410719351467,178.192023575557,7.47728894860122,0.0857290275551379,"monocytesBYo",0.231957161401291
"Gm16490",0.0307022530229846,5.11764258491388,-2.30365271819047,166.686222704329,7.38099105440168,0.0823833528710343,"monocytesBYo",0.227934831861667
"Defb11",0.00440881149550295,0.725618501593948,-2.34318833279095,164.583698426229,7.36267763753726,0.0790442783915672,"monocytesBYo",0.221241975057773
"1700017J07Rik",0.0384095511995053,6.19544872065496,-2.2865027159484,161.2996904982,7.3335998600281,0.0839113125756077,"monocytesBYo",0.229052977813807
"Gm12148",0.115272265854727,18.0771055894227,-2.77429802146269,156.820944356247,7.29297444247414,0.0496853642304647,"monocytesBYo",0.160091656404103
"Gm45751",0.0340450198721888,5.27136497069395,-1.56336272771078,154.835126855076,7.27458899711427,0.192801428736028,"monocytesBYo",0.378435454522859
"Gm38238",0.0160117358232736,2.12173586938884,-2.32050394047013,132.511296264632,7.04997154092455,0.0809232575186313,"monocytesBYo",0.224935950004357
"Gm8463",0.139635208114424,18.0060397816283,-2.18269750888856,128.950570739103,7.0106743483276,0.093757563292292,"monocytesBYo",0.243479114064488
"Gm43821",0.0287613776743173,3.57471887015841,-2.49938933605163,124.288860938344,6.95755319421728,0.066746609810121,"monocytesBYo",0.196126344644615
"Thap8",0.303138512180861,37.3773135196491,-2.42524047462534,123.301104998987,6.94604191870782,0.0719638901039121,"monocytesBYo",0.206814385654566
"Gm3239",0.0110463142011296,1.21340655487625,-2.26655912921763,109.847188191711,6.77935413068937,0.0860236607373607,"monocytesBYo",0.232356110018371
"Gm3248",0.0680711077526575,7.40922628701412,-2.53765779442551,108.845390234227,6.7661364982926,0.0639969386717409,"monocytesBYo",0.1903474420859
"Gm8113",0.0506599047472447,5.12742138728979,-2.53294899944963,101.212614055866,6.66124529306563,0.0642383288198578,"monocytesBYo",0.190834503623166
"Gm15889",0.0271560812538051,2.59210150835371,-2.04218690394883,95.451972032618,6.57670309882657,0.110493498271643,"monocytesBYo",0.270412322895536
"4930406D18Rik",0.0338602551942775,3.14887222029779,-3.02412667612032,92.9961160136193,6.5390985581521,0.0388596360045982,"monocytesBYo",0.134262587050756
"Gm47425",0.00788152620084898,0.685105736319312,-2.34102254649277,86.9255165637226,6.44170783022774,0.0791912105528892,"monocytesBYo",0.221513105457272
"Gm43936",2.59608378957646,223.605173440219,-1.91919380330806,86.1317243834795,6.42847280963894,0.125259709283993,"monocytesBYo",0.2953971376708
"Ifnz",0.0250728822752973,2.05950392874382,-2.34971901185563,82.1406931253738,6.36002521610646,0.0781752164613435,"monocytesBYo",0.219281135257297
"Gm38140",0.417533837490963,34.1196277188978,-2.9491942949476,81.7170362141878,6.35256497496643,0.0410599291561694,"monocytesBYo",0.139967837370786
"Gm22793",0.1296914887487,10.2379010663384,-2.32508168474345,78.9404236555273,6.30269235675947,0.0798203914203598,"monocytesBYo",0.222737956532873
"D7Ertd128e",0.077960167944421,6.03830993382448,-3.23888061037263,77.4537830412228,6.27526380054551,0.0312438269275107,"monocytesBYo",0.114327245025701
"Tomt",0.29430494734882,21.7614806288777,-2.26132161978638,73.9419463550004,6.20832111460605,0.0860404955948314,"monocytesBYo",0.232357651860895
"mt-Tk",3.2631109845263,235.267809045329,-1.43143477397387,72.0992360238344,6.17191206738446,0.223313729833175,"monocytesBYo",0.419243859903202
"mt-Td",10.0444053555314,701.782383711086,-1.25022170051653,69.8679870904074,6.12655967144585,0.275928665263545,"monocytesBYo",0.483046030607178
"Gm40932",0.0374542910925376,2.6018455437307,-2.61131945860675,69.467221721067,6.11826049408407,0.0592183742251266,"monocytesBYo",0.180378368853432
"1700020N01Rik",0.100480783193914,6.91209854446547,-2.65916899543515,68.7902534669346,6.1041322663408,0.0561565527121963,"monocytesBYo",0.173828377732184
"Gm29778",0.290396760955046,19.4478989076255,-2.26675332097808,66.9700958222329,6.06544512717756,0.0847625261917891,"monocytesBYo",0.230502679184514
"Gm45777",0.104613784183585,6.92666096112207,-2.26456331346276,66.2117426989029,6.04901519758638,0.0857454082149691,"monocytesBYo",0.231957161401291
"Hpgds",3.81175417373006,247.999963107639,-5.47724561051059,65.0618984867417,6.02374101529048,0.00343557005489965,"monocytesBYo",0.0227084303329982
"Gm42601",0.0241717616028244,1.55495518943812,-2.48292529330012,64.3294111115353,6.00740657681991,0.0678533204613894,"monocytesBYo",0.198324614687187
"Gm36198",0.0409195502401266,2.62656788290068,-2.14027119582993,64.1885814357022,6.00424477274518,0.098724167131545,"monocytesBYo",0.250985376861775
"Gm2956",0.012534924204878,0.790671817272956,-2.20436482150619,63.077510828926,5.97905382436233,0.0921599652572838,"monocytesBYo",0.241513256501645
"Gm13064",0.0142969354294804,0.899749463185754,-1.48531054684194,62.9330297827647,5.97574549508877,0.211404357557898,"monocytesBYo",0.403702943655881
"Siglech",24.8646449681325,1559.53265184476,-11.0814923673756,62.7208895941813,5.9708741167769,1.44608382087131e-07,"monocytesBYo",2.96219558973481e-05
"mt-Te",220.997995225201,13279.6523745749,-0.974850144189468,60.0894698661983,5.90904028877145,0.379769027198244,"monocytesBYo",0.597258135260308
"Rny3",1.53459916424194,91.5543370824263,-1.78329163932208,59.6600983603769,5.89869445110408,0.146667139323755,"monocytesBYo",0.330284723458818
"Gm31410",0.046315345237168,2.75819464295747,-2.82668391969099,59.5525009871679,5.89609019216262,0.0472659714570143,"monocytesBYo",0.154578979248704
"Prlh",0.0216635843127334,1.22831646273143,-1.43364249403389,56.6995952747049,5.82526653204322,0.224816819788791,"monocytesBYo",0.421136537187758
"Gm25371",0.61072521415266,34.4506546234414,-2.22403937490628,56.4094192037566,5.81786417779408,0.0884672941962364,"monocytesBYo",0.235802644518474
"Ttr",2.89676256244618,163.135521135702,-4.78676910449981,56.3164973376146,5.81548570175325,0.00637987157263973,"monocytesBYo",0.0355700349802189
"mt-Nd3",92.0198313124563,5078.07845439861,-2.3266384816194,55.1846094691897,5.7861940622817,0.0705429573057127,"monocytesBYo",0.203789742031115
"Gm35611",0.0390375448239881,2.137341589535,-2.82401643482498,54.7509224561076,5.77481136666311,0.0473960474093411,"monocytesBYo",0.15487675818367
"Gm26316",0.105905981753941,5.74689799479464,-1.54085135941727,54.2641491974158,5.76192745945655,0.197365547140085,"monocytesBYo",0.384853623539294
"Adam3",0.0814205219764175,4.35362872150481,-10.2863724048332,53.4709016329543,5.74068209873115,0.000420257666751204,"monocytesBYo",0.00492184243596447
"Gm42660",0.311134285386393,16.2683266172526,-2.6379317518828,52.2871550367689,5.7083846696427,0.0564942858680723,"monocytesBYo",0.174556296963598
"Xlr",0.60431799715102,31.2203821060992,-8.63402956836681,51.6621749696082,5.69103647686082,0.000684524038458379,"monocytesBYo",0.00696904063636204
"4930567H12Rik",0.0408814436906817,2.11109782071649,-2.51126175359329,51.6395124567894,5.69040347470573,0.0657892643198817,"monocytesBYo",0.194086664161721
"Gm23629",0.514673298087034,25.2355676423715,-2.15477919297229,49.0322069090595,5.61565779277656,0.0955279189723577,"monocytesBYo",0.245997456806596
"Hist4h4",0.444436021339282,21.7570058357692,-2.49923086401295,48.9541909096516,5.61336046739784,0.0658652480351004,"monocytesBYo",0.194233122138167
"Gm24359",0.219419515716649,10.5347086597285,-1.28975322391473,48.0117214064616,5.58531475802497,0.265438750761366,"monocytesBYo",0.471367914841363
"1700016J18Rik",0.120607974102003,5.73789306205602,-1.52013246503687,47.5747404330269,5.57212388008857,0.202495624189839,"monocytesBYo",0.391763068994474
"Gm48384",0.172229978494538,7.97387029655915,-2.26059369282891,46.2978069570624,5.53287195215034,0.0856538873169072,"monocytesBYo",0.231851333550953
"Gm10790",0.93131271984108,43.0866386179769,-4.25740951700406,46.2644154858416,5.53183105855992,0.0111820852005347,"monocytesBYo",0.054060592415085
"Gm2237",0.130956045815724,6.04897046635079,-3.46639776103694,46.190845399094,5.5295350459654,0.0252339798771374,"monocytesBYo",0.0979714361962472
"Gm3468",0.0523877162474804,2.35656390602136,-2.36713640298085,44.9831386977992,5.49131242353909,0.0769203561347453,"monocytesBYo",0.216861098352105
"Gm47964",0.580807301338357,25.5259986432293,-2.19730884228855,43.9491696891715,5.45776400436002,0.0908116697338403,"monocytesBYo",0.239340787410263
"Gm45546",2.45989916101791,106.593550821004,-2.10989984695729,43.3324879776354,5.43737716763723,0.0994315241397764,"monocytesBYo",0.252088426374544
"AC154239.2",0.0725854790351442,3.13649813357173,-0.907585938751241,43.2110964240259,5.43332993274481,0.415038871438496,"monocytesBYo",0.632298397806061
"Gm27168",0.595880627579451,25.232984954401,-8.05251962975428,42.3457044692002,5.40414372547695,0.000556322656151596,"monocytesBYo",0.00601547078545483
"Gpa33",0.0500461440346158,2.11437930788215,-2.66056223752154,42.2485957443531,5.40083148488985,0.056129880895877,"monocytesBYo",0.173770130850754
"Il6",0.387308228404229,15.8695549830548,-5.62524300763824,40.9739680678613,5.35663571029809,0.00446326901844444,"monocytesBYo",0.027489114837151
"Gm43796",0.180631399096656,7.24934764879517,-2.32499258155289,40.1333748454001,5.32673057340754,0.080353156787628,"monocytesBYo",0.223829373912452
"Mlph",0.762043457960678,30.5343340784435,-4.14315709121122,40.0690193708337,5.32441529729029,0.0128285460778085,"monocytesBYo",0.059673239041076
"Gm13007",0.0343711295069347,1.37304233149168,-1.46823788390331,39.9475475839296,5.32003503240597,0.215543164974048,"monocytesBYo",0.40864353746858
"BC018473",0.516624694750608,20.4452440145122,-1.51095038128944,39.5746549134314,5.30650486516512,0.203829594463722,"monocytesBYo",0.393827259242002
"1700009J07Rik",0.124109332406191,4.90897358290302,-2.52373821163561,39.5536216957215,5.30573789485062,0.0642708560419419,"monocytesBYo",0.190905497880757
"8030423J24Rik",0.245843144341813,9.72392954138401,-3.71185457129479,39.5533890823661,5.30572941039062,0.0195036566684778,"monocytesBYo",0.0812726273799819
"1600017P15Rik",0.347810331541935,13.7469381122001,-2.11218162151413,39.5242373947212,5.30466572148194,0.101129850691566,"monocytesBYo",0.255091085215106
"Gm17056",0.50621831397062,19.3711739257653,-2.22500887322089,38.2664423454453,5.25800787388784,0.0887483792030351,"monocytesBYo",0.236238767068794
"mt-Tt",9.52241132192987,361.072116947163,-1.29502358460278,37.9181390868533,5.24481625754003,0.261257743694549,"monocytesBYo",0.466338959476723
"Gm826",0.127750572090978,4.7875076800324,-2.50119852550133,37.4754304553953,5.22787314443601,0.0662479636887297,"monocytesBYo",0.194997831384482
"Gm11368",0.151886960431458,5.60282877143738,-3.77813670231203,36.8881486305454,5.20508547870036,0.0187732054009855,"monocytesBYo",0.0790934342193872
"Gm43121",0.259078243749214,9.51849067707169,-2.2105550362222,36.7398301737969,5.19927305263801,0.0901220551461155,"monocytesBYo",0.238306069136713
"Inmt",0.0658350185492848,2.4126795353823,-1.29087058456092,36.6473586329462,5.19563731440676,0.265778858350012,"monocytesBYo",0.471631160927033
"Gm6420",0.0298104863376698,1.08898831804038,-2.01356152519091,36.5303774552746,5.19102475551419,0.113439509118605,"monocytesBYo",0.275419475442372
"AC163291.1",0.0811518582582556,2.95355689848607,-2.18138944016207,36.3954315018486,5.18568546390279,0.0937356864741519,"monocytesBYo",0.243450879533654
"AC160562.1",0.359906496420637,13.0721510578167,-2.88413868664647,36.3209644388822,5.18273060623644,0.0433721132987609,"monocytesBYo",0.145757445314976
"Gm25008",0.750167463970634,27.1846770016621,-3.06344768331241,36.2381445574482,5.17943718420374,0.0349661496285059,"monocytesBYo",0.123808599268796
"P3h2",0.285547985360977,10.3152145948265,-2.27228080074492,36.1242772621436,5.17489681881205,0.084898943161215,"monocytesBYo",0.230685714977245
"Gm24323",0.600822722844033,21.4454543374392,-2.2864093011636,35.6934808256348,5.15758869464954,0.0821327552860258,"monocytesBYo",0.22759535243874
"Gm30198",0.266104430868626,9.37136871597901,-2.46770774378415,35.2168834069719,5.13819533533829,0.0680163536452388,"monocytesBYo",0.198653526495625
"Liph",0.399979997641506,14.0663399044735,-6.78575099437316,35.1676083489577,5.13617531951728,0.0016096648651113,"monocytesBYo",0.0131143261649657
"Gm11410",0.140796323410777,4.93132827891522,-1.50214951799189,35.0245529105753,5.13029472961733,0.206387844100885,"monocytesBYo",0.397036371742946
"Il1a",1.69047678969341,58.5524641799782,-2.21557821551909,34.636656674001,5.11422777458762,0.0880326081309526,"monocytesBYo",0.235190868958608
"Hspa1l",0.25339718220362,8.69810093155252,-2.13190131596867,34.3259575971254,5.10122806293209,0.099074510522594,"monocytesBYo",0.251471477316584
"Gm29107",0.068059819219014,2.31123867442425,-2.22860078883955,33.9589305547047,5.08571912068885,0.0889433021955331,"monocytesBYo",0.236567996857449
"Gm44765",0.0882922637174975,2.98629343578775,-3.44488848146646,33.8228210496764,5.07992509007714,0.0247398735827547,"monocytesBYo",0.0966482812658456
"Gm2479",0.0510483871387909,1.690712306651,-2.56009247119923,33.1197987128227,5.04962199970241,0.0621528084151737,"monocytesBYo",0.186618699860055
"Rgs1",34.2926794584139,1131.68378298404,-4.17525368324657,33.000739541406,5.0444264502907,0.00832766300755713,"monocytesBYo",0.0433081543761604
"Ccl12",23.7261949892876,781.207332177438,-8.70730285368855,32.9259425091193,5.0411528332817,3.80573177962889e-05,"monocytesBYo",0.000782772792973046
"Gm47819",0.659139843574652,21.6903670643665,-2.785474900341,32.907079242449,5.04032607669964,0.0470618981320057,"monocytesBYo",0.154147538898576
"Gm25541",2.56652402781159,84.3529708711629,-1.43886879616021,32.8666203616603,5.03855120819181,0.219921554433066,"monocytesBYo",0.414493486856596
"Olfr111",0.138605288327566,4.5461381989982,-2.67232639160434,32.7991684433735,5.0355873335774,0.0549358190655072,"monocytesBYo",0.17113340821696
"Gm21876",0.153399449700028,5.02981618305957,-1.49064086121617,32.7890106052882,5.03514046455431,0.209131725284997,"monocytesBYo",0.400781458634788
"Gm5723",0.100456384250168,3.26699750897806,-2.19554865386374,32.5215518492306,5.02332419583573,0.0921886404625225,"monocytesBYo",0.241559788339735
"Meig1",0.346324424366814,11.1407349446965,-3.03331683481995,32.1684933572478,5.00757646243138,0.0377130035877251,"monocytesBYo",0.131100687990453
"Hpgd",5.77550800861882,185.024759841037,-9.61643858925998,32.0361013377393,5.00162668324135,6.08965163757373e-06,"monocytesBYo",0.000318491758328456
"mt-Nd4l",0.14655798084472,4.64449223912758,-1.41708320068561,31.6904764405049,4.98597744451558,0.228401942809926,"monocytesBYo",0.425617939756064
"Rnu12",1.97901651187965,62.4599218802185,-14.0153437913882,31.5610918379326,4.98007521031237,6.96667881152947e-10,"monocytesBYo",4.81636985460833e-07
"1700124M09Rik",0.0659448247874739,2.0498801659116,-1.82660683251483,31.0847768951988,4.95813631914328,0.140459203078973,"monocytesBYo",0.320579691500683
"BC106175",0.295925727874592,9.02951400658948,-2.13581542879774,30.5127711315997,4.93134130450793,0.0982543310017561,"monocytesBYo",0.25023410803518
"Ighd4-1",1.75092294822075,53.3652247254079,-1.4087403680771,30.4783398833379,4.9297124180827,0.228957561566272,"monocytesBYo",0.426294237883406
"Gm3336",0.138409035135346,4.21450777541198,-2.20306431323531,30.4496579380873,4.92835411632613,0.0913003822214102,"monocytesBYo",0.240124006147545
"Gm14023",0.458786737115681,13.7703374368675,-2.64895483469026,30.0146807282169,4.90759641671631,0.0555626517274556,"monocytesBYo",0.17263667904651
"Gm12155",0.592952840539874,17.5133169640321,-5.71964938504308,29.5357670402363,4.88439117394721,0.00279759771535056,"monocytesBYo",0.0194631798155554
"1700016G22Rik",0.0922870814989179,2.7061811742672,-2.05901968249567,29.323510184889,4.87398590720009,0.108110962763376,"monocytesBYo",0.266340626861266
"Bcl2a1b",0.217874215771877,6.32881494607562,-2.27006546845733,29.0480216929485,4.86036800753751,0.0845159495073631,"monocytesBYo",0.230207627548805
"Gm5129",0.189457729216968,5.37581102310058,-2.18415210271528,28.3747253032055,4.82653452057298,0.0924161620353128,"monocytesBYo",0.241955355349967
"AC164069.1",0.0710043640082218,2.0139638350873,-2.84913757923937,28.3639444309943,4.82598626975443,0.0459935407281928,"monocytesBYo",0.15177654269514
"Gm43372",0.0766683011390381,2.17343286615431,-2.22211095884626,28.3485199732388,4.82520151143032,0.0898395839826766,"monocytesBYo",0.237884035481598
"4930537H20Rik",0.0746946729324381,2.10975155785536,-2.2138487902744,28.2450069734377,4.81992395174911,0.0905443240006795,"monocytesBYo",0.239055357938125
"Ermap",0.588900726672795,16.5953098192752,-3.80762272652072,28.180148313004,4.81660729950412,0.0173725035545052,"monocytesBYo",0.0746130646741057
"Sult1a1",12.5602502558731,349.554108708422,-1.79938314054456,27.8301866274497,4.7985786782099,0.143181643289982,"monocytesBYo",0.324516698545669
"Gm26597",0.161985929027026,4.50554939026649,-2.09367355633404,27.8144491767231,4.79776263035922,0.103203252336174,"monocytesBYo",0.258159831686248
"Ildr1",0.417916869251053,11.6228455670354,-2.90485895120913,27.8113816938394,4.79760351570765,0.0423282824085366,"monocytesBYo",0.143075415083889
"Gm12754",0.138824303528796,3.83206620811406,-2.20726905883188,27.6037128276981,4.78679042413196,0.0902039540889167,"monocytesBYo",0.238449286212105
"Gm28872",0.976832858644703,26.8765014977343,-7.46447748429309,27.5139203804261,4.78208981470988,0.00051371550606555,"monocytesBYo",0.00565982477125905
"Il1rl2",0.489873593120524,13.3949441628019,-3.12937011094723,27.3436746763085,4.7731352325294,0.0337230341938494,"monocytesBYo",0.120564752015276
"1700125G22Rik",0.0579037903165183,1.58268873590794,-3.85237836008144,27.3330765957898,4.77257595283399,0.0174641422060332,"monocytesBYo",0.0749629837066497
"Gm37542",0.0676262496120375,1.8404486603354,-2.1751278213914,27.215004098169,4.76633034819849,0.0945779236329569,"monocytesBYo",0.24466073999126
"RF00004",0.0723254416850175,1.94756264716912,-1.46888252717884,26.9277670733197,4.75102269732963,0.214555169594074,"monocytesBYo",0.40756089180771
"A730061H03Rik",0.0461637183778862,1.23949448898265,-2.28979793825052,26.8499707678748,4.74684861240662,0.0830333626471546,"monocytesBYo",0.228241194645485
"Rnase4",31.488218069726,830.593129999088,-16.0087821162953,26.3779019873358,4.72125791676136,4.94117423188461e-15,"monocytesBYo",5.46567987659916e-11
"Gm20634",0.056947307108826,1.49094232419201,-2.97409157649718,26.1810856366365,4.71045301685035,0.0398739408963587,"monocytesBYo",0.136793434245459
"AC127578.1",0.0856278820883937,2.23275654977959,-0.904599986928241,26.0751112292455,4.70460150178537,0.41604291775446,"monocytesBYo",0.633195371256871
"Gm14593",0.0467213469131215,1.2042765719912,-1.39647392495811,25.7757246217785,4.68794108091146,0.234320616489377,"monocytesBYo",0.432746890274187
"F9",0.222806980440419,5.7059770429835,-4.10311903515698,25.6095075284651,4.67860760502413,0.0138462154390814,"monocytesBYo",0.0630059635604693
"F730035P03Rik",0.180894594769755,4.61090813423105,-3.20493714029541,25.4894743543878,4.67182971720247,0.0307908305260739,"monocytesBYo",0.113285472098509
"Gm37125",4.06235178757901,103.432220268789,-2.52925216884322,25.4611677366401,4.67022668259586,0.0590670700549625,"monocytesBYo",0.180066252008535
"Rpl30-ps5",0.292128417458803,7.43197622752294,-2.25036574586982,25.440784885541,4.669071275455,0.0854438320607184,"monocytesBYo",0.231503683566447
"A830008E24Rik",0.261661907233825,6.62769042454959,-2.77743953757074,25.3292139257664,4.66273039961263,0.0487011374216244,"monocytesBYo",0.157747476307262
"4930589L23Rik",0.099179654910415,2.49747244814774,-2.68060096010738,25.1812980233053,4.65428074663054,0.054443451418323,"monocytesBYo",0.170120406176209
"Gm33370",0.652906059988573,16.3998421423844,-2.46863110636961,25.1182262616331,4.65066268595229,0.0665122038721304,"monocytesBYo",0.195593444937278
"4933406I18Rik",0.289563166263574,7.27093806193166,-2.28091303986372,25.11002402603,4.65019150391166,0.0840408082506718,"monocytesBYo",0.229304026151365
"Slco4a1",1.98069296579571,49.7020391491759,-3.26356029678372,25.0932577675959,4.64922787771305,0.027151600267116,"monocytesBYo",0.103031707154272
"Plet1os",0.0951084941303769,2.34387683733975,-2.56965767796102,24.6442429645318,4.623178759074,0.0617467445064766,"monocytesBYo",0.185752410758333
"Scoc",6.25520707454201,152.731156730044,-6.18083233703555,24.4166427921535,4.6097929430393,0.00272327113201456,"monocytesBYo",0.019150326526878
"mt-Tn",33.5075253099035,815.747570765741,-0.647193189231624,24.3452049419071,4.60556574038775,0.549852545779088,"monocytesBYo",0.743226484405863
"Gm19164",0.0863922669529221,2.07682227733967,-1.50210811876073,24.0394464758217,4.58733177230998,0.206859545092535,"monocytesBYo",0.397667163371755
"5033421B08Rik",0.0779493573762198,1.84516337969185,-2.38035479387908,23.6713097041485,4.56506762569192,0.0750644811278844,"monocytesBYo",0.213396493959417
"1700040L08Rik",0.0739595373557143,1.72986311065461,-3.30492851585357,23.3893176255916,4.54777786711488,0.0289119792134158,"monocytesBYo",0.107807132334131
"Hist1h1t",0.0378335750170682,0.883781306474431,-2.80192789726063,23.3597090963707,4.5459504030164,0.047888285476161,"monocytesBYo",0.155959449372753
"Gm29291",1.49493804575543,34.5690453217634,-2.5323281076655,23.124065522257,4.53132316025054,0.0607806113766005,"monocytesBYo",0.183845975592635
"Gm11523",0.06761856495156,1.56265797525837,-2.28811224475,23.1098955793844,4.53043883598046,0.0830553024049719,"monocytesBYo",0.228241194645485
"Gm25832",0.0828960831620587,1.90478019920071,-0.900532630789544,22.9779276238775,4.52217678227192,0.417900402407681,"monocytesBYo",0.634537446977703
"Gm48876",0.0853608373131258,1.96128518948187,-3.54698172988843,22.9764052370687,4.52208119433653,0.0227976031627266,"monocytesBYo",0.091021724376286
"Gm10472",0.124559337140627,2.85934510104657,-1.94754464933263,22.9556865561862,4.52077967554985,0.122583567214273,"monocytesBYo",0.291040594277888
"Hexb",104.659438495073,2394.62274649349,-1.57518578632056,22.8801413510949,4.51602405984867,0.183656875170202,"monocytesBYo",0.365809043791337
"Lyzl4",0.0392608558303805,0.895509951084458,-3.63662090773451,22.8092315397644,4.51154593687075,0.021620580062935,"monocytesBYo",0.0876189948218192
"Gm45472",0.413089102897323,9.17350603793935,-2.35089480890243,22.2070879468818,4.47294831712678,0.0767678179454714,"monocytesBYo",0.216651924532168
