"","mouse_FVN_Swiss","mouse_C57BL6"
"1700018A04Rik",0.22548477155128,0.157947967539298
"1700020L24Rik",1.50169791344946,1.89387478682522
"1810006J02Rik",0.160167548244384,0.400593224928498
"1810063I02Rik",0.391007874954591,0
"2010109P13Rik",0.393159100905014,0
"4833403J16Rik",0.58453357459054,1.42795128956548
"4930443O20Rik",0.309971266874259,0.119444059321845
"4930555A03Rik",0.4080169962873,1.69634557002753
"4930578C19Rik",0.527935657879402,0.196382342397522
"4933421A08Rik",1.32564750550165,0.460976512339403
"5033406O09Rik",0.144040493429167,0.908365680946065
"6030445D17Rik",0.542383731526069,0.194635555117968
"9830004L10Rik",0.208040649148826,0.104890645733405
"9930004E17Rik",1.42048935177825,2.05720490389545
"AC110211.2",1.16490249708466,0.153025668865177
"AC118646.2",0.132098442745692,1.20795179342466
"AC122035.1",0.194608156325727,0.176548918398795
"AC126253.2",0.197134861594302,0.393453712083764
"AC164883.6",0.623509289927711,0.191824215669403
"AL592187.2",0.324527905268446,1.29614065436415
"AU021092",1.65220383041478,0.280011652206507
"AW112010",0.459070657353978,6.7155389227164
"Abcb1a",1.02988652905747,0.458896016460494
"Abcc4",1.0000933525077,1.23228285537669
"Abcc6",0.641253467942376,0.0946397073214044
"Abcc9",0.546153627456627,0.212796281684646
"Abcg2",1.66662416422844,1.40771917856561
"Ablim1",1.47687743941711,0.729299390203513
"Ace2",0.288269528753514,0.260321380986403
"Acer2",0.671944756443672,1.16905021355362
"Ackr2",1.08069218023128,0.287855793064446
"Acnat1",0.226535824217241,0.158785262416876
"Acvrl1",2.44586292806273,2.91826532661039
"Adamts9",0.927236579937866,0.133009138399006
"Adamtsl2",1.71095989268908,0.454545117957768
"Adcy4",1.22314327930977,1.22751545118024
"Adgra2",1.85960186280267,0.298312945669118
"Adgre5",1.9847606324921,3.09779602099043
"Adgrf5",1.28841333086131,0.261561367491691
"Adgrg3",0.409038705001389,0.904269962069827
"Adgrl4",1.14143651976004,0.436130805512181
"Adh1",0.170481951844944,0.0927892755354642
"Adora2a",1.89655627756042,1.64009097050801
"Afap1l1",2.21106588086325,0.993531287455807
"Ahnak",1.57304628210288,4.9884121694074
"Akap12",2.35172373423863,0.44551227389083
"Akr1c14",0.698438320319129,0.212707930193672
"Aldh1a7",0.421787311913644,0.183800120084656
"Angptl4",4.04636462876375,1.14843585022703
"Ankrd37",1.95180804327704,1.33066091628799
"Anxa1",0.916499517935874,5.11736812638628
"Anxa2",2.26491842276404,5.32371344670432
"Anxa3",1.55766303331931,5.09282450888546
"Aoc3",0.499474803585259,0.154167780177624
"Apcdd1",4.0745473716211,0.468403674484109
"Apln",4.84649481292589,0.455416313384338
"Aplnr",2.32700248451152,1.43601980825579
"Apol8",1.51808837765444,0.60504024965095
"Apold1",4.27444696022939,1.45235682935401
"Aqp11",2.44506398625439,0.580040928440742
"Arhgap18",1.14298985073465,1.6132496070033
"Arhgap28",0.288212115207462,0.23005770717374
"Arhgap29",1.95431472215074,1.84340737284405
"Arhgef15",1.94893997663145,0.423243437827218
"Arhgef5",1.24382909763213,0.594941896398472
"Art3",0.484833546298345,0.533984387535063
"Asb4",0.835402041580549,0.519582587781001
"Atad3aos",1.29854430438095,0.750660508831766
"Atp10a",0.420213921204201,0.930714953684099
"Atp10d",0.781843287448639,1.81185448203969
"Atp2a3",1.06358542154227,4.35653000721482
"BC028528",1.38905296931131,2.03598741602954
"Bambi",3.84490574236148,2.26984516635052
"Bcam",2.662947959383,3.5494131290102
"Bche",0.977836457097413,0.203119926417677
"Bcl6b",2.97270373938767,0.450101489060271
"Best1",0.799982047800052,1.54306734818735
"Birc3",2.00426447971873,4.64964276785821
"Bmx",0.152185783730536,1.2341920018879
"Bok",3.28581292204304,0.59801620049734
"Bsg",9.03153252105186,7.85736293322335
"Bvht",0.973769482620104,0.414872947317361
"C130074G19Rik",2.55662418610411,0.230212120678643
"Capg",1.66979672327594,6.04656370994743
"Car4",3.17088555956417,0.855073654027239
"Card10",1.25169547201049,1.60120948971866
"Casp12",0.277867428101498,0.80581354278419
"Casp6",3.02198411133526,4.06465016412942
"Casp8",1.25685153361065,4.45373955697697
"Casq2",0.291246285651462,0.157406182064212
"Cast",0.710480940313124,2.36418261222891
"Cavin1",2.48102607235405,1.36740871268681
"Ccdc125",0.588153640286449,2.01033007698361
"Ccdc141",1.49168142070797,0.319162071009272
"Ccdc152",1.14465698830379,1.37044564350823
"Ccl20",0.267517266997936,0
"Ccm2l",1.0650378696397,1.52564374142473
"Cd109",0.175575941490115,0.281112275484875
"Cd151",6.20814810511245,5.52634293165175
"Cd248",3.02112671735891,0.114427100598968
"Cd300lg",0.481367421960326,3.23339103560466
"Cd34",1.6667471875017,1.15455906012482
"Cd40",1.06274223516488,3.08518747532599
"Cd55",0.893264786816239,2.11371909121247
"Cd59a",1.99539876420015,1.18686195665137
"Cd69",0.256159662071181,2.31382088305882
"Cd93",3.20383938710336,5.26808637746417
"Cdc42ep3",1.91236890824844,3.54575889214708
"Cdh5",1.60241851857732,0.360824799020379
"Cdkn2b",1.85655891780262,2.14809499059983
"Ces2b",0.582292688927156,0.270301854033333
"Ces2e",0.287776086425262,0.0329021353798914
"Cgnl1",0.756221461398722,1.18238830100223
"Chp2",1.77794361629749,0.145203861238004
"Cldn5",6.35331866361431,2.02692734723852
"Cldn6",0.627826572802426,0.0766662203247211
"Clec14a",2.5658825883529,0.306755889927953
"Clec1a",0.834585700912429,0.829236184005758
"Clec1b",0.259979428540205,3.40013799350363
"Clec2d",1.77748071523157,1.67359359303685
"Clec9a",0.369044392035465,0.77298131152921
"Clic5",0.468336575239459,0.2253753881548
"Cmtm8",0.543302523507065,0.965166303682469
"Cnn2",3.56257233719992,6.4095466368896
"Cnr2",0.747765092540937,2.57056530187883
"Col18a1",0.856199054505154,0.149484958340994
"Col4a1",2.91407055881757,0.198108741030002
"Col4a2",2.37547586954248,0.154479342568382
"Cox4i2",0.981319838425535,0.710502990816999
"Crem",1.82080230335485,1.38875222518603
"Crry-ps",5.62720813150997,0.0570915097693593
"Crybb3",1.16914225714044,0.183277530333478
"Crybg3",1.03831586015888,1.60361686960079
"Csf3",0.935418269766933,0
"Csrp2",2.3615674376192,1.62021558574483
"Ctsh",3.05177001856508,7.19970823076347
"Ctsw",1.78244577693507,1.95815351363151
"Cxcl1",5.04775537373695,1.86868690684641
"Cyp8b1",0.466908073248994,0.017310236513736
"Cysltr2",0.348662390861131,0.819378601755343
"Cyyr1",0.659575645407239,0.238433644854618
"Dbh",0.315367120174943,0.00168729818959668
"Ddx58",1.53425217958974,3.12542264341604
"Def6",1.54420856552426,3.12378425062046
"Degs2",0.510846010697358,0.269979275608079
"Dennd2c",0.703397869242541,1.65955523809438
"Dennd3",1.1818787219887,1.20787910105224
"Des",0.956422539543514,0.193144233919973
"Dlc1",0.875872074149566,0.416281844859996
"Dll4",2.39601146049447,0.173724979645552
"Dnah6",0.274947872248978,0.162303624881716
"Dnase1l1",2.02966514841417,4.24577716960721
"Dok4",0.493837241016122,0.0190313751456641
"Dpp4",0.276083454486365,0.675090924015475
"Dysf",0.363331870494903,0.195194952870964
"Ebf1",0.229677284241416,0.532318447161909
"Ecm1",3.22551351109012,7.20404761548449
"Edn1",2.61279565648915,0.738309784722169
"Edn3",1.1165284059649,0.109433641478728
"Efna1",3.30463709921931,0.437644354566613
"Egfl7",1.09981599343377,0.0914196192296141
"Egfl8",2.09999327658387,1.21170505747115
"Egflam",0.612523396540742,0.160522636034002
"Ehd2",2.02285769304335,1.23130078157936
"Emcn",0.601170438347743,0.273524101500348
"Endou",0.74259052098548,0.13769466169991
"Eng",2.96357354302703,2.4458307415987
"Enpep",0.244775687840241,0.181373448726803
"Epha2",2.37599443262446,3.37806054336889
"Ephb4",1.64249930878219,0.205248373983154
"Epor",2.2155941985653,1.58060659198741
"Epp13",0.217082257765009,0.134086869450906
"Erg",0.502919727915252,0.189383032223038
"Esam",2.85317921604328,2.53222139324137
"Esyt1",3.67725843094129,5.36023147446713
"Ets1",1.63590312597671,1.88559791672709
"Eva1b",4.00854313926197,4.35227124122926
"Exoc3l",2.01203538655148,0.425050007445738
"F2rl3",1.32004601055479,1.08505219698283
"Fam124b",0.582955520454988,0.189487259562639
"Fam129a",0.722118494769648,2.17677554082154
"Fam13a",0.950134366668932,0.498358486869976
"Fam71a",2.68689578694027,2.12689789575901
"Far2",0.53668230277598,0.239596773828198
"Fbln5",0.766172522149837,0.229301277484967
"Fcgrt",3.50271741765306,3.16098800389692
"Fgd5",0.800744653602993,0.165629443730356
"Fgfbp1",1.26713942945294,0.143416535380552
"Filip1",0.245672062250986,0.185268980204359
"Fkbp10",2.27453800686227,0.164140405258503
"Fli1",0.889234679384731,4.44403123655214
"Flt1",1.26876186308175,0.986033187976425
"Flt4",0.820794915783074,0.190775541147491
"Flvcr2",0.871927302045028,0.299068164040597
"Fn1",2.69630559165843,6.95433321217975
"Foxc1",1.87401118259342,0.391220457023415
"Foxf2",2.04645247196675,0.327897005463584
"Foxl2",1.0857326701352,0.152210043718324
"Foxl2os",0.67759906409285,0.145582797551565
"Foxq1",1.7588492043773,1.34431549443488
"Fxyd5",2.17228086549878,7.94900548103051
"Fzd4",3.82582451617809,3.46430601851233
"Fzd6",2.03432787293598,0.173079078938394
"Galnt15",0.726083142376313,0.147920505207829
"Gata2",1.11657693593174,1.2960332921959
"Gbp2",0.906427047259206,4.36509669072012
"Gch1",1.94582049020312,3.28654958475102
"Gcnt2",0.280627898334633,1.55427110828235
"Gdpd3",0.695169377995719,0.529343939602366
"Gimap4",1.00119714313359,2.74873962898657
"Gimap5",0.985478851213757,1.78581168030935
"Gimap6",3.61946444725772,5.36349875231514
"Gimap8",0.889499505043188,1.23319299983871
"Gimap9",1.60965444802227,4.50398226468292
"Gipc3",0.921186055455062,0.0646604889983828
"Gja4",2.09776477458331,0.222020859448537
"Gjc1",1.90178832488967,0.400667871403434
"Gkn3",0.748991387950658,0.285748095270121
"Glyatl3",0.251933675777534,0.0549626479095782
"Gm10030",0.411775016311358,0.228115104345495
"Gm10054",0.422491804901383,0.913177828917308
"Gm10080",10.0499030262218,0.513615293969666
"Gm10447",0.207936877345709,0.357337695410616
"Gm11131",0.296627962012171,1.20596447693305
"Gm11205",0.404711140652075,0.341673107206061
"Gm11379",0.321967707324849,0.0281622014536342
"Gm11425",0.45594281325136,1.25387567881892
"Gm11567",0.413946586982545,0
"Gm11682",0.0995287750412064,0.240446880272206
"Gm11730",0.206307779843619,0.333300212471768
"Gm11769",0.596743936501271,1.56206452160507
"Gm11810",0.158633140445277,1.75988132014491
"Gm11824",0.648722476352643,0.760200624056727
"Gm11836",0.885849891837448,0.234097787064224
"Gm11942",8.45135557750621,1.7210655116836
"Gm12868",1.49181604063549,0.0705561215687708
"Gm12958",0.192185587602308,0.336107366879675
"Gm13033",1.53690400588302,1.3580218973672
"Gm13056",0.321152714687019,1.31828941269502
"Gm13141",0.268785263670131,0.156820899653861
"Gm13246",0.0924007894777293,0.912664702887507
"Gm13283",0.109612508333284,0.379141954872075
"Gm13450",0.602618227535563,0
"Gm13536",0.390150508592828,0.374411891683041
"Gm13588",1.0665942335025,0
"Gm13881",0.250699726613094,0.379198383277107
"Gm13983",0.173849943136269,0.076544620546835
"Gm14119",0.309506458501131,0.618322472240688
"Gm14120",0.120718969074673,0.302219474881994
"Gm14207",1.0119951658406,0.0878814244472333
"Gm14568",0.09666920775917,0.275867613063408
"Gm14593",0.0932205754148092,0.234703065851254
"Gm15148",2.73946648367194,0
"Gm15473",0.361610123875967,0.254736654818874
"Gm15658",0.566692465020476,0.496425751889055
"Gm15796",0.835303179124356,0.306811442264089
"Gm16503",0.180468744375725,0.748447725287011
"Gm16897",0.797405262535436,0.354716763643364
"Gm16998",0.496286182281414,0.546124660608358
"Gm17315",1.06701196161353,0.610349081718
"Gm17745",0.141710059685559,1.05671245795495
"Gm18246",0.405990084089749,0.106522353669256
"Gm18303",0.545720384573393,1.35550820822354
"Gm18402",0.0798491866391064,0.446981180262054
"Gm18726",3.0918153568997,0.0358115774382673
"Gm19248",0.340562115404889,0
"Gm19566",0.143041489381504,0.262438329846036
"Gm19590",1.0308714200272,0.391890444375202
"Gm20186",0.184816908863127,0.725785769958124
"Gm20703",1.20524748279335,2.30020120257559
"Gm22656",0.521730775338575,0.196394295036597
"Gm23287",0.112198915532414,0.753098384512861
"Gm23296",0.437943055925657,0.179783553290943
"Gm23298",0.147998467414991,0.225095585256393
"Gm23421",0.0765279482657007,0.788542747541278
"Gm23502",0.157567502225522,0.560294134693889
"Gm23780",0.244938272779689,0
"Gm2379",0.378972416153475,0.148307204226777
"Gm2399",0.987230722467878,0
"Gm24036",0.261013127653664,0
"Gm24045",1.01092886313962,1.8143206211951
"Gm24387",0.169082150427244,0.140894500014994
"Gm25099",0.435754089380516,3.8341028406802
"Gm26424",0.196327311810489,0
"Gm26799",1.45586925631222,0.400708016540178
"Gm26809",0.636895504410645,4.18769799011771
"Gm26863",0.125791705210702,2.81581767985993
"Gm26980",0.520342492412404,2.17184518323024
"Gm28527",1.02999243335052,0.493014767627186
"Gm29561",0.386898502391854,0.346412093758451
"Gm2996",1.75065723566627,0.103567833201597
"Gm32352",0.177391285399596,0.0174539435883536
"Gm32688",0.85765753016398,0.0305502145786859
"Gm34574",0.326345805396898,0.405762367187096
"Gm35154",0.190338466868072,1.66255154055742
"Gm36028",0.49055294477313,0.538341646750838
"Gm36241",0.176752851586979,0.203403509544268
"Gm36862",0.352854818378808,0.0948486039990388
"Gm37073",0.31446341734016,0.278730670524675
"Gm3716",0.590507350043081,0.555642201739049
"Gm37587",0.136749884625378,0.162163916524585
"Gm37858",0.34077268957456,0.177398653689663
"Gm38078",1.00092584101597,0.212549368040097
"Gm38144",0.105374600067864,0.112631306732977
"Gm38247",0.346782688525316,0.484872273004646
"Gm38345",0.683966932127463,3.51485505293612
"Gm38708",0.20076342430224,0.171433856096088
"Gm40117",1.93458511065541,0.839483199562998
"Gm42141",0.558519049630773,0.406114004183911
"Gm42544",0.355281588774804,0.189835655135957
"Gm42752",0.574527356528289,0.544865695017396
"Gm42845",0.205960501641656,1.43953568891344
"Gm4294",2.1603704691369,0.290848310876245
"Gm43286",0.118454265068029,0.162263075338113
"Gm43352",0.353516554766144,0
"Gm43393",2.04222831879452,0.343954427031904
"Gm43906",0.610877877113658,0.372631204391362
"Gm43928",0.0773277802153836,0.244073427961551
"Gm44226",0.437821535335346,0.411199868552475
"Gm44469",0.647825689926081,1.03171014805962
"Gm44634",0.143230516112018,0.196512930321066
"Gm44731",0.513128153140178,0
"Gm44826",0.260969028115095,0
"Gm45231",0.339684564533305,0.122747814519898
"Gm45471",0.0979721196964395,1.11096491580739
"Gm45552",1.61835408914481,1.33510717998755
"Gm47388",0.10718399068802,0.560555333616334
"Gm47389",0.278405788524988,0.984426090940845
"Gm4779",0.292285327222072,0.0391396311980519
"Gm48398",0.292313990875292,0.330483061616002
"Gm48481",0.244604162712314,0.373485905509126
"Gm48609",3.45627496829454,0
"Gm48783",0.531319274197816,0.12993969016585
"Gm4963",0.130520060729235,0.194931141827969
"Gm5",0.793011691952565,1.09148825806158
"Gm5269",0.271813917525364,0.439033561551605
"Gm5526",9.67474406636447,0.959779189242119
"Gm5697",1.74105640478984,0.307780829984963
"Gm6059",0.412075975344114,0.141982591147097
"Gm6139",0.780644408172024,0.277137555571713
"Gm6610",0.155918516547548,1.78904790676514
"Gm6905",0.493892117863627,0.461839917798379
"Gm7019",3.57225703185366,0.318707532065435
"Gm7626",0.490940946387238,0.219049358703059
"Gm7665",4.15018214142522,0.541858036294252
"Gm7676",1.10108628047946,0
"Gm8129",9.35206298754971,2.51300603284505
"Gm8174",0.7505845275609,0.281613140420189
"Gm8251",0.260732382960206,0.343961661268688
"Gm8290",0.405334764602669,1.01682496484469
"Gm8812",0.162082207377568,0.120546644338229
"Gm8814",0.281963584798512,0.0442967491132887
"Gm8817",0.431027087521206,0.5280506645397
"Gm8990",2.76409400227144,0.158167101421541
"Gm8995",1.40814633448197,5.24628134705926
"Gm9837",0.37273297354265,0.15330294028355
"Gm9844",8.98243224129162,3.24939461917676
"Gm9847",2.33244696719877,0
"Gm9917",0.50239099137705,0.56711824308146
"Gng11",4.45057471026353,4.65400221077016
"Gpihbp1",0.605757292563694,0.0554478805562827
"Gpr4",2.12698137835479,0.848851020205364
"Grb10",1.15175449858708,0.200266672546033
"Grb7",0.742904006584617,0.0617820948181484
"Grrp1",1.70938902940324,0.371368962340478
"Gstm2",0.785527284245391,0.340298311966169
"Gstt2",2.38651233830937,2.69181160024897
"H2-D1",6.29109806540633,10.8963447053666
"H2-M3",2.13496124852284,6.22604615108293
"Heg1",1.81161644407869,1.26914372225292
"Helz2",1.87301026612308,2.56091360261744
"Hhex",2.43390604602991,6.19010037612187
"Hic1",2.02680118655589,0.818899230107526
"Higd1b",1.86417235099944,0.735001671435515
"Hilpda",5.46409305613826,4.63660937025011
"Hist1h3c",0.463128786079126,1.4365566053626
"Hmcn1",0.350089480094758,0.121317001867406
"Hmgcs2",1.82090278632298,0.320334100743324
"Hrct1",1.62672374304857,0.330559316633832
"Hsf4",0.979820184058855,0.366232713209449
"Hsp25-ps1",2.93656826630943,0.146466746692238
"Hspa12b",1.81469498784942,0.283945362269515
"Hspb1",4.0287152832833,4.20935980056661
"Hspb2",0.521581243855759,0.0252506642569839
"Hspg2",2.73473567761998,0.0796258561487362
"Htra3",3.24971287708331,2.75166058182474
"Icam2",1.58029378602109,5.66235443195503
"Ifi44",0.218042075416711,1.07379069640228
"Ifitm1",1.21694300717533,3.09293380623487
"Ifitm3",4.38119425351399,11.3172801814852
"Igfbp1",0.293771799871747,0.119588371147531
"Igfbp7",1.83602704592029,0.237589214172202
"Ighv14-1",0.0747542255253643,0.345819782205339
"Igsf5",0.211959104148557,0.128500907400689
"Iigp1",0.285287590924767,1.35565356534643
"Il15",0.262596569145884,2.28189522196063
"Il17rc",1.51405226121755,1.1514696619896
"Il1r1",0.557352815575141,0.248590540883669
"Il27ra",0.947303853768824,1.47666490420414
"Il3ra",1.36881154299709,3.01857549642477
"Irf7",2.35690578551393,6.1494606190061
"Irx3",0.594274165528613,0.152768280357835
"Ism1",0.416797956951878,0.173410079143724
"Isyna1",6.26573533850991,7.7972540261281
"Itga1",0.751966667429809,0.753991873960739
"Itga4",0.804714809440979,2.93475985389011
"Itm2a",5.85004450399813,2.48831135906106
"Jag2",3.07701976938199,0.505928557267532
"Jcad",3.51667378782181,0.789095975129104
"Kank3",2.22387895310565,1.16815068123949
"Kank4",0.559334662827743,0.128701958153003
"Kcna5",1.95729742026566,0.159830160630234
"Kcnj2",3.1406550851629,2.77783009052326
"Kcnj8",1.56675944349019,0.345180495749608
"Kcnq1",0.181482288550332,0.0707306433669269
"Kcp",1.57498904996497,0.559814496790613
"Kctd12b",2.16039430838951,3.58242074856239
"Kdr",2.10796592892911,0.724988055513647
"Kitl",1.49186996271331,1.00170450375276
"Klhl4",1.30567069503663,0.181540369103575
"Krtap9-1",0.33671276279552,0
"Lalba",0.546331938261414,0.533191736204344
"Lama4",1.63962101543376,0.199771921208103
"Lamb1",1.72745942130051,0.21194236532095
"Lef1",0.54909517422318,0.346184188471193
"Lepr",0.308470793431867,0.234414464830988
"Lipa",3.92511431292071,4.62312801163577
"Lipc",0.208379634837547,0.31953237196522
"Lrrc32",1.19352016788042,0.63602366242065
"Lrrc55",0.480585676907181,0.00823916171003533
"Lsr",1.4915656800538,1.58948615293923
"Ltbp4",3.05084544661273,0.352207234882264
"Ly6a",2.95514709112537,5.55946967408202
"Ly6c1",3.32672280612751,1.95661740071754
"Ly6c2",0.563138991007928,4.39263241537873
"Ly75",0.703768872390792,0.467057646953281
"Madcam1",1.22366002851212,0.117182933289522
"Magix",0.411664725685807,0.270128254988216
"Mall",0.186876106526386,0.280932994587763
"Mamstr",1.00154186748894,0.10904077981665
"Maoa",3.11313176627321,0.831490506972928
"Mapk12",2.30251142259373,1.48514767603573
"Marveld2",0.931674765805056,1.29895512134813
"Mecom",0.209970773470673,0.176131111615847
"Megf6",1.05482958316063,0.0798992912940277
