"","other","endo","mouse_FVN_Swiss","mouse_C57BL6","No_data","5_months","cerebral_cortex","peritoneum","brain","blood"
"4930527E20Rik",0.865510483695814,0.359289380350416,1.24446235799484,0.470649955765995,1.13422146837198,0,1.24446235799484,0,0.442033930440939,1.06404592801024
"4930570G19Rik",1.1442006222953,0.0326568956349897,1.87848748530757,0.362756651327019,1.40938202453194,0.13706583447945,1.87848748530757,0.133458274202198,0.122214838037891,0.878456517165933
"4931406G06Rik",0.49037452685593,0,0.40392211406083,0.504723572194651,0.597851444379969,0.0722193719508384,0.40392211406083,0.0444693523414502,0.196075747292918,1.36567646092022
"4932438H23Rik",0.276028532592026,0.0139609644359717,0.209866927424837,0.30116149109381,0.346280767942282,0.0173179933398099,0.209866927424837,0.0171047519162326,0.166883580722151,0.776307488478563
"4932443I19Rik",0.397480970930434,0.119956233753648,0.537808173447568,0.240004076580843,0.467448501668451,0.135689077106691,0.537808173447568,0.170229247743857,0.110270600295891,0.45346734747018
"4933405L10Rik",0.347673211666487,0.607773822255907,0.686814919551702,0.0834367935906007,0.497745344144247,0,0.686814919551702,0,0.167288087765496,0.0997096517244268
"4933407K13Rik",0.852906935444964,0.684404664523072,1.11074918610931,0.606232182248421,1.13123610359302,0.0453761553073341,1.11074918610931,0.0520103342065307,0.723457557362436,1.15407302478468
"4933407L21Rik",0.514895790362632,0.584414579837612,0.80584366299197,0.269006250496333,0.65299584716266,0.152500331531298,0.80584366299197,0.0961033444026118,0.478164807604381,0.267331180700752
"4933415A04Rik",0.80911205582999,3.07083301791597,1.70421274177836,0.308614075885916,1.27545722847387,0.092093071580808,1.70421274177836,0.122790762107744,0.148961595407842,0.691254532897798
"4933416E14Rik",0.636204574544661,0,1.03329761070084,0.209222596089918,0.775272729686759,0.0947160042677259,1.03329761070084,0.126288005690301,0.0465633263169726,0.471403374342403
"4933427D14Rik",1.56050604947097,1.56047401228148,2.23715779283545,0.968431769378372,2.06980754647018,0.159918923425791,2.23715779283545,0.173305198508646,1.2258314884515,1.66518393534891
"4933431E20Rik",2.16540357829268,2.82378137896657,4.07478181885325,0.576994842886424,2.98022953935529,0.0892266355389804,4.07478181885325,0.0688690263823887,0.773430606442864,0.990310059134828
"5033404E19Rik",0.160812947876352,0,0.233085175594583,0.077473130138357,0.17478862633094,0.0821765951571491,0.233085175594583,0.0876265316366445,0.035205252001747,0.107556926477022
"5430427N15Rik",0.16931123876796,0.0336566651099809,0.260581921021647,0.0724925700887359,0.218546727987401,0,0.260581921021647,0,0,0.231976224283955
"5930409G06Rik",1.44007697228771,0.0516256292300185,2.79318124601462,0.08255431489446,1.837518476478,0,2.79318124601462,0,0,0.264173807662272
"5930412G12Rik",0.530106731151997,0.0809204778778531,1.04561479545457,0.0228888932279794,0.675011635785544,0.0193216800912088,1.04561479545457,0.0144677828328182,0.0135533487465523,0.0423297701836001
"6430500D05Rik",0.259536414121557,0.0669083652396805,0.414498952590731,0.0998656868507956,0.336401651176499,0,0.414498952590731,0,0,0.319570197922546
"6430573F11Rik",0.570361415663954,0.95474469818518,1.08470682095863,0.168357096346264,0.799022884164885,0.0376381979167012,1.08470682095863,0.0283582387861772,0.0775832447889099,0.427129576975722
"6530411M01Rik",0.495420234308888,0.00408666694280517,0.834393880829475,0.137401597682614,0.618361487261135,0.0344983968486881,0.834393880829475,0.0459978624649175,0.0142456649123172,0.370242012714147
"6720483E21Rik",0.732996022172402,0.209687070862719,1.27784831527295,0.190836646795711,0.95196648920694,0,1.27784831527295,0,0,0.610677269746276
"6820408C15Rik",0.445374219199217,0.053538324044338,0.652778835397826,0.214915693131075,0.522987951245789,0.133977482282424,0.652778835397826,0.0852187709954164,0.276480260711811,0.308987432113129
"9030612E09Rik",1.18209941732961,2.45164059373603,2.28827161841827,0.372891388427828,1.55938355897124,0.461953321916734,2.28827161841827,0.459381147122862,0.371241130616871,0.270753935804743
"9330132A10Rik",1.74339933887761,0.526061203353254,3.13218793658067,0.376042048946881,2.24657386644784,0.0553348541783618,3.13218793658067,0.073779805571149,0.587711029960039,0.527087759984601
"9330154J02Rik",0.249510739242553,0.102053149891155,0.338247674898769,0.15343372187444,0.299903699107251,0.074065702276786,0.338247674898769,0.0987542697023813,0.0207260442245895,0.35175674213076
"9330162012Rik",0.909313342031132,0.918930067100363,1.65166836048257,0.260954791519779,1.21763648864558,0.0638288701087,1.65166836048257,0,0.257722751015263,0.577332581848032
"9330182L06Rik",1.20352591070399,0.164375415787874,1.72504663582004,0.617301464362931,1.22318762061287,0.889668584725536,1.72504663582004,0.954224633292729,0.328717199884646,0.501577926125458
"9430037G07Rik",0.726348814601334,0,0.909247156257992,0.475519163826592,0.771491672767167,0.420618750994961,0.909247156257992,0.560825001326615,0.317951175186146,0.530720147467011
"9430041J12Rik",0.7050236616597,0,1.06115812961137,0.305278044494523,0.872888940034379,0.0671382307144056,1.06115812961137,0.0620476506830973,0.650441027979696,0.25199153358306
"9530052E02Rik",0.639626882778234,0.0329977078452493,0.913788003542007,0.32390725524331,0.788874148427731,0.0775396085088734,0.913788003542007,0.0659405135335202,0.440677174030281,0.516697426508088
"9630001P10Rik",0.472038518920762,0.0943673627354651,0.865093246109223,0.0809067381076963,0.609355147966012,0,0.865093246109223,0,0.0275662488678566,0.231335313076772
"9630013D21Rik",0.254476660707537,0.213354894186133,0.486249896385556,0.0465348586740948,0.343275285826513,0,0.486249896385556,0,0,0.148911547757103
"9630028B13Rik",0.30756100206023,0.413798339374551,0.473530635695269,0.17561723979386,0.357145909201797,0.197761841749502,0.473530635695269,0.263682455666002,0.083139002683638,0.162417217857512
"9830144P21Rik",0.240823473635468,0.0525540795772041,0.262913140837993,0.197961340575975,0.295943073061253,0.0421772266999914,0.262913140837993,0.0401287763999246,0.167275512619537,0.418046245543674
"A030012G06Rik",0.232318745041224,0,0.447535027640076,0.0149646546370752,0.29567840277974,0,0.447535027640076,0,0.0478868948386406,0
"A230107N01Rik",0.385955639715448,0.0311598264042953,0.652099082053094,0.108730651006114,0.424650655641682,0.190845392590517,0.652099082053094,0.254460523454022,0.0425854550747382,0
"A2m",0.560737237446782,0.0407299107465277,0.92397224745034,0.177905687856137,0.691102918861032,0.0722297818825319,0.92397224745034,0.0726642725991138,0.135159060028115,0.346942013992589
"A330041J22Rik",0.513075677066059,0,0.855091503210719,0.149677369556224,0.636082044326057,0.0465392478345497,0.855091503210719,0,0.112891157445359,0.366076425134557
"A330048O09Rik",0.627539441359269,0.104346608781106,1.19034010400202,0.06968975747459,0.808172617073716,0,1.19034010400202,0,0.223007223918688,0
"A430105I19Rik",2.22768866083603,2.59569707844875,2.75495882154661,1.81232832241586,2.28183776601141,2.1707807260069,2.75495882154661,2.86667677881176,0.935026518801271,1.42441197835536
"A530076I17Rik",0.367506588576409,0.0105893649336956,0.22736679844687,0.445514251984416,0.367541952162394,0.27818003280427,0.22736679844687,0.370906710405693,0.111105834779873,0.869451719083427
"A730020M07Rik",0.374197754215346,0.0375766376614212,0.434023329830627,0.279772735982735,0.460222298369205,0.053474978653754,0.434023329830627,0,0.555064475860982,0.34020827928377
"A730056A06Rik",0.285472451601383,0.056334836139976,0.419290080198676,0.139739824646076,0.353730633712882,0.0404780469294096,0.419290080198676,0.0474204572282957,0.0854564460763564,0.304806444117132
"A830082K12Rik",0.676231973264058,0.108182086024953,1.19325919418547,0.152826919052934,0.828957497889899,0.114224308733219,1.19325919418547,0.118067676437666,0.0775507240300221,0.269814205214167
"A930014E01Rik",0.180384011823431,0,0.203248822847498,0.137829300699444,0.229579651411639,0,0.203248822847498,0,0,0.44105376223822
"A930017M01Rik",0.362673336598151,0.0271556575075268,0.543902973307367,0.162157694591258,0.442050030527959,0.0605080085185201,0.543902973307367,0.0630107592419957,0.0867399641080522,0.356551747493578
"AC112142.1",0.622984334911104,0.0192552250202659,1.02467143263412,0.19604198566711,0.731119536070772,0.174680254249307,1.02467143263412,0.199822902578504,0.0531807116913913,0.334366159349156
"AC122018.1",0.375071927388808,0,0.683765689828348,0.0580808943306094,0.477364271222119,0,0.683765689828348,0,0,0.18585886185795
"AC122858.2",2.08254873089721,4.74955950307578,4.76093581905432,0.0723363752820575,3.0822947032397,0,4.76093581905432,0,0.0641984606300804,0.167277940272504
"AC123724.2",1.86172952637047,2.58421812364657,2.58233178497698,1.32151362474929,2.27819386758474,0.897074737350263,2.58233178497698,0.543232478513777,2.5662217713453,1.0107428536359
"AC125371.1",0.221051932872608,0,0.142903711426699,0.261800135028703,0.281338823656047,0,0.142903711426699,0,0,0.83776043209185
"AC130671.1",0.888927132977803,0.150322018722488,1.38993765917952,0.358217283269388,0.942818146768616,0.556075566489239,1.38993765917952,0.680727853988521,0.104039768283007,0.225382113392808
"AC132833.4",0.118995563232562,0,0.0858432326651876,0.133129407074945,0.151448898659625,0,0.0858432326651876,0,0,0.426014102639824
"AC137902.2",1.87955224062521,4.23749778707489,3.91200616754378,0.395898247877676,2.6986086337367,0.216633546181054,3.91200616754378,0.288844728241405,0.293736236474966,0.626524482843912
"AC138177.4",0.236386364019003,0,0.472772728038006,0,0.300855372387822,0,0.472772728038006,0,0,0
"AC139054.1",0.223396878598548,0,0.446793757197097,0,0.284323300034516,0,0.446793757197097,0,0,0
"AC139294.1",1.14757396287458,0,1.16725734034175,0.986904262231492,1.16748194232553,0.805933528665832,1.16725734034175,0.86243338454981,0.791287598287574,1.33188597939343
"AC139845.1",0.847367700469048,0.0608564846352447,1.56485127330341,0.121255672259756,1.0642847007448,0.0542181457522924,1.56485127330341,0.0722908610030565,0.044097943942728,0.257171174084824
"AC140304.2",0.762266338837956,0.736674519385052,1.15651549272395,0.414099351756099,0.80786042002135,0.630484660720399,1.15651549272395,0.607739119896537,0.351931555093636,0.243899426650037
"AC153911.1",1.42562048191494,0.693925469133379,2.3065821917997,0.563317109168081,1.69809211282845,0.493399743707409,2.3065821917997,0.657866324943212,0.683891453986885,0.329283705419119
"AC154586.1",0.379312482766407,0,0.643685311072837,0.10057219765248,0.4827613417027,0,0.643685311072837,0,0.321831032487936,0
"AC154636.1",3.02192968911046,4.66987773641528,4.63963017881088,1.8124352665357,4.27062667126925,0,4.63963017881088,0,2.79681286715504,3.0029799857592
"AC154718.1",1.84071693393643,1.42133341414875,2.13514682496973,1.53066783930884,2.4719427717508,0,2.13514682496973,0,2.11529310257901,2.78284398320929
"AC154738.5",0.898118570048477,1.49654855694029,1.84743115380178,0.142273807625818,1.27910986705627,0,1.84743115380178,0,0,0.455276184402616
"AC156016.1",0.178203563528126,0,0.231526959045191,0.109270147009679,0.147335337574213,0.218540294019358,0.231526959045191,0.291387058692477,0,0
"AC160550.2",0.495892973251008,1.23825666308593,1.01204717495131,0.137053507992607,0.734739129119714,0.0246569670707974,1.01204717495131,0.0328759560943965,0.0139452040776413,0.385174874185427
"AC161165.1",1.73104595401177,4.47372609709548,3.66596125561198,0.380830082997043,2.6098517684782,0,3.66596125561198,0,0.74396237372697,0.474693891863566
"AC161165.6",1.73435422246717,3.22939530633336,2.51672156751834,1.23666293103067,2.05981627923231,1.21309383732957,2.51672156751834,1.34046325051185,1.31673342861065,1.03203205007326
"AC163667.1",1.07425511426537,0.630913072224624,1.81471353069206,0.370936244636913,1.42458951563089,0,1.81471353069206,0,0.523202945659554,0.663793037178568
"AC163667.3",0.408303310890459,0.299591200765856,0.859405364747469,0,0.546894323021116,0,0.859405364747469,0,0,0
"AC164433.1",0.304672832516566,0.0998019841608235,0.383895073286809,0.209744515798135,0.396838330853886,0,0.383895073286809,0,0.398792012760667,0.272390437793366
"AC164883.2",2.18930208980666,3.69650672996447,4.65833062533157,0.217302701242087,3.12243054429615,0,4.65833062533157,0,0,0.695368643974678
"AC167978.1",0.345245098767126,0.0787135784306323,0.442861148210667,0.226514615461967,0.446558632833673,0,0.442861148210667,0,0.0661304375359821,0.658716331942313
"AI182371",0.490574443641255,0.199224341279979,0.579300357360511,0.376520506341746,0.611256856976118,0.0858602813800613,0.579300357360511,0.0760438044282947,0.365523021938432,0.748090033041203
"AI464131",2.63572926521273,1.17921923406637,4.50778438589549,0.815617280722026,3.10991084445047,0.967602414522373,4.50778438589549,1.09344571898397,1.03703908728629,0.260801348243431
"AI849053",1.26579424689155,0.0437660443127914,2.39254033694048,0.127137892776392,1.5264565378617,0.243465896078947,2.39254033694048,0.217980955144944,0.145264110710522,0
"AL626769.3",1.26423734737352,0.202883093445574,2.28026395063131,0.242544787781965,1.60114170922534,0.072411788799022,2.28026395063131,0.0267616697114572,0.307329266429568,0.436700050818972
"AU022133",0.731444194210714,0.071495416139644,1.31636935289778,0.137141083100643,0.937428557735422,0,1.31636935289778,0,0.231119958968153,0.207731506953906
"AW011738",3.56600421400039,3.8918415961167,4.64943596405068,2.65873110547092,4.47214426712635,1.15557841343307,4.64943596405068,1.04063092527955,2.162469828987,5.09671259818449
"Aasdh",1.7826597722362,0.841289327841906,2.04536331283816,1.43512286866021,2.17116897661626,0.478916849092483,2.04536331283816,0.506948661722023,1.91814970991882,2.06590507572742
"Aass",0.352003743503533,0.0372892132477714,0.490951547818903,0.191085098445614,0.417282493151263,0.093808549408335,0.490951547818903,0.0954372033216466,0.147569426053258,0.349378244986731
"Abat",1.86474779436517,0.783018144345232,3.50144316459713,0.297423139159706,2.42225677541466,0.0611656839740714,3.50144316459713,0.0600136705548682,0.434451553154448,0.445286087490768
"Abca1",2.67835923288229,4.94693414158014,3.34452089059823,2.37903964596808,3.07051863152015,2.16706461380265,3.34452089059823,2.02754473635217,4.21581699490816,0.964056188567084
"Abcb9",0.835193865767643,0.435377684439343,1.24676859141689,0.425088958158511,1.08887697451435,0.0376112713821087,1.24676859141689,0.036003159500285,0.585590472284722,0.73149040242217
"Abcc10",1.98025269978828,1.39746521661279,2.77249193265348,1.21419493563429,2.51188216468564,0.372574800526679,2.77249193265348,0.385764815458665,1.71058429114161,1.71192172433773
"Abhd1",1.50524442203183,1.31924672216006,2.05815403698746,0.99819879646168,2.03569714823688,0,2.05815403698746,0,0.916299587598672,2.2779365610787
"Abhd11os",1.30787768952702,0.841287524931066,2.3153249856642,0.368037534832501,1.74105228893722,0,2.3153249856642,0,0.975628998297104,0.2020911131669
"Abhd14b",1.69943626976098,1.74646081164311,2.4069478364202,1.08624171666943,2.32168805348153,0,2.4069478364202,0,1.50513268329374,1.97084081004843
"Abhd3",1.67001308567221,0.242974992859126,2.66513797621012,0.620899044849904,2.03646856158015,0.305501003722106,2.66513797621012,0.22796327790175,1.29885023484665,0.414470775190938
"Acat3",1.35924265106421,0.362876255555051,2.30182948022215,0.409933376112363,1.67377857661694,0.245177256916901,2.30182948022215,0.281883895955809,0.37000609539228,0.603520033020311
"Acot1",2.72461289232061,3.5984641213453,4.73190462429301,1.07746403047286,3.52308098442421,0.7472884462919,4.73190462429301,0.551619230878672,1.23459507601991,1.55134674443882
"Acot11",0.850321115957103,0.00272854946175065,0.803635716457686,0.785221769707174,1.06144613813725,0.057829163337872,0.803635716457686,0.0622917926507953,0.312510983118469,2.12544852876353
"Acsbg1",1.77570677738488,0.466079741831619,3.07129940038136,0.478359852818803,2.26304303470009,0.10812531087973,3.07129940038136,0.0756384621386806,0.886175757420186,0.553809617033569
"Acsf2",1.18981165601608,1.12146552937015,1.18479068569922,1.18566173921259,1.17768231131991,1.20608082226908,1.18479068569922,1.30027178328443,1.33379308209773,0.899998343441256
"Acsl6",1.44799789306506,0.181590941599165,2.65146781881614,0.236660839099629,1.84590904747078,0.0371404805828684,2.65146781881614,0.0199470865705351,0.476459827047415,0.256918354186755
"Acss1",3.14567467305683,0.125282243923744,2.9736559234852,2.91864202529037,3.55076026930905,1.27659117607995,2.9736559234852,1.14493685831431,3.86698826572093,4.0987419852311
"Actr3b",0.951071903189042,0.117758447061636,1.67489989657159,0.213558226963384,1.18855245972203,0.0896720086914822,1.67489989657159,0.0871837346238615,0.197771558724279,0.380994286009917
"Adamts20",0.360413096723916,0.0105228730562642,0.582426720453365,0.122414898002192,0.427351547261853,0.0888598018276763,0.582426720453365,0.0850611635039267,0.0736411573654584,0.216013120036845
"Adamts3",0.357074174268263,0.0241932608831135,0.541367568272593,0.15420734034133,0.436701301565167,0.0548793458554878,0.541367568272593,0.0548455091215828,0.0600524656747251,0.367596412471632
"Adamts5",0.615417345103931,0.286189483278646,1.03756905927878,0.204881112472773,0.784264174065246,0.0687816000039914,1.03756905927878,0.070993615932201,0.109564130525138,0.460863090269093
"Adamts9",0.35100026899314,2.64072540085315,0.927236579937866,0.133009138399006,0.670382749054419,0.0451297317896277,0.927236579937866,0.0487284396002759,0.0350803137420849,0.332074801614404
"Adcy2",0.580740930665208,0.0247984709752462,0.962521793441925,0.177189868274334,0.712004847116627,0.0807795455013152,0.962521793441925,0.091927557547017,0.0766796732673974,0.380014836154052
"Adcy6",2.06505264066095,4.11152091923912,4.43124743418488,0.250440731149773,2.99450499455848,0.020675737087274,4.43124743418488,0.0275676494496987,0.0688596965504655,0.699469463789169
"Adcyap1r1",2.24645426397234,0.44647195013885,4.30508933020221,0.220150791792014,2.86634268206313,0.0917655357642801,4.30508933020221,0.106318962032876,0.374409133368853,0.202490645926142
"Adgrb1",2.19261720743291,0.182800200677613,4.38797262267517,0.0204540932515149,2.80092314058255,0.017321639582551,4.38797262267517,0.00876880084484057,0.0357998781509775,0.0191306592400616
"Adgrb2",2.37768558126144,0.22611417478028,4.72209186295308,0.0573836589711204,3.04670111931277,0,4.72209186295308,0,0.123641876837548,0.0599858318700372
"Adgrb3",0.535458492167184,0.00991876557231886,0.845640606123714,0.198356676630862,0.647323961691795,0.096443519325785,0.845640606123714,0.0938737184965923,0.112819836296271,0.409273066726576
"Adgrg1",4.7254803875235,2.33276517978658,5.98304795121279,3.32601936832826,5.69546769585035,1.45983648769044,5.98304795121279,0.022458409399588,6.97537101783076,3.64094086954016
"Adgrl1",1.64322104157073,1.07883429814057,3.36929901848393,0.0623544688429189,2.18531365338419,0.0113696732261789,3.36929901848393,0.0092671951828194,0.120764733997695,0.0676489320802618
"Adhfe1",1.27435467547947,0.0471429287159534,1.24735532837308,1.14457763585212,1.29962562747864,0.898056620790858,1.24735532837308,0.806364208295899,2.19460398741272,0.500407397358978
"Adora2b",2.30714984774471,0.297565181869351,1.8907378739961,2.42031224154032,2.20712595497736,2.07981938638607,1.8907378739961,2.69074907888845,0.294724127138408,4.22137615112447
"Adra1a",0.4780913974272,0.00847228513952258,0.781702812116241,0.15372902053833,0.573351547739573,0.098721205996256,0.781702812116241,0.0953931155930982,0.0924043369305504,0.285056790080387
