"","other","endo"
"AI849053",1.26579424689155,0.0437660443127914
"AL626769.3",1.26423734737352,0.202883093445574
"AU022133",0.731444194210714,0.071495416139644
"AW011738",3.56600421400039,3.8918415961167
"Aasdh",1.7826597722362,0.841289327841906
"Aass",0.352003743503533,0.0372892132477714
"Abat",1.86474779436517,0.783018144345232
"Abca1",2.67835923288229,4.94693414158014
"Abcb9",0.835193865767643,0.435377684439343
"Abcc10",1.98025269978828,1.39746521661279
"Abhd1",1.50524442203183,1.31924672216006
"Abhd11os",1.30787768952702,0.841287524931066
"Abhd14b",1.69943626976098,1.74646081164311
"Abhd3",1.67001308567221,0.242974992859126
"Acat3",1.35924265106421,0.362876255555051
"Acot1",2.72461289232061,3.5984641213453
"Acot11",0.850321115957103,0.00272854946175065
"Acsbg1",1.77570677738488,0.466079741831619
"Acsf2",1.18981165601608,1.12146552937015
"Acsl6",1.44799789306506,0.181590941599165
"Acss1",3.14567467305683,0.125282243923744
"Actr3b",0.951071903189042,0.117758447061636
"Adamts20",0.360413096723916,0.0105228730562642
"Adamts3",0.357074174268263,0.0241932608831135
"Adamts5",0.615417345103931,0.286189483278646
"Adamts9",0.35100026899314,2.64072540085315
"Adcy2",0.580740930665208,0.0247984709752462
"Adcy6",2.06505264066095,4.11152091923912
"Adcyap1r1",2.24645426397234,0.44647195013885
"Adgrb1",2.19261720743291,0.182800200677613
"Adgrb2",2.37768558126144,0.22611417478028
"Adgrb3",0.535458492167184,0.00991876557231886
"Adgrg1",4.7254803875235,2.33276517978658
"Adgrl1",1.64322104157073,1.07883429814057
"Adhfe1",1.27435467547947,0.0471429287159534
"Adora2b",2.30714984774471,0.297565181869351
"Adra1a",0.4780913974272,0.00847228513952258
"Adra1b",0.428134589906104,0.0161893771350457
"Adra2a",2.24758050358691,2.38172214230304
"Adrb1",3.14986056739432,1.40714680743771
"Afap1l2",1.13015349902937,2.05737246558327
"Agl",2.24448959901147,1.45204326066261
"Agpat3",3.49534264321752,3.29966687977829
"Agrn",3.74336214744667,8.18916546138649
"Agt",0.990133531538173,0.466730320615773
"Ahcyl1",4.63734554252775,4.53815686851624
"Aif1l",1.31637122481593,3.51298400496644
"Aifm3",1.33686973685944,1.51039210122979
"Ak3l2-ps",1.58581351201943,4.76646939825691
"Ak4",0.786256947935869,1.7939500205668
"Akap9",2.12141304339571,1.75274576387229
"Akt2",3.34559271051232,1.82623828447178
"Akt2-ps",3.78606579278798,5.89899650344207
"Aldh1l1",0.93408065911925,0.0752786596248189
"Aldh5a1",1.07732039999652,0.581812463337457
"Aldh6a1",0.718583000640654,0.186402417692199
"Aldh7a1",1.93064036027915,1.65197692231209
"Aldob",0.324531685117864,0.0060583786817724
"Aldoc",5.4699980089045,3.77697285433072
"Alms1",0.828886182000747,0.710221496048993
"Alms1-ps2",0.233129922942791,0.0110869375816336
"Alpk3",0.357147524238906,0.0322033536769078
"Alpl",0.67420795897083,0.732581998910737
"Als2cl",1.69194742391525,3.71685520369165
"Amer2",2.75523978535239,0.195867902951014
"Amigo2",2.97777820361037,3.2036629725624
"Amot",1.03293814422541,2.19726886369606
"Amotl1",1.10077475775471,3.49846843911573
"Amotl2",2.63218446661003,5.068979158015
"Ampd2",4.3030522720144,3.78548160326998
"Amt",2.7208131875609,4.16228904683145
"Angptl4",2.09028586604012,8.24803707860077
"Ank2",1.21163273787384,0.0684923807442702
"Ankrd16",3.8242898097418,3.45755428371608
"Ankrd6",0.808003110040262,0.505630373183741
"Ankrd9",3.21190963730924,1.77398759233039
"Antxr1",0.673227006386052,0.608730575612568
"Aox1",0.411430397961702,0.600704778989804
"Apba2",1.0867638729127,0.0460616032560666
"Appl2",3.23824254745421,2.4722743624061
"Aqp4",2.33068488500464,1.9099912137155
"Arap2",1.21175036369252,2.58907910668508
"Arglu1",4.62202289605808,4.46996404998909
"Arhgap21",2.51825133890794,2.46522177103834
"Arhgap32",1.44083699675871,0.97158060262539
"Arhgap42",0.480931789935875,0.709992817610316
"Arhgap8",0.467279247037728,0.102208830750506
"Arhgef12",2.35393291252923,3.82081778752226
"Arhgef17",1.13954747299759,1.41889959649759
"Arhgef19",1.16221722636131,0.0492089123342941
"Arhgef25",2.91717240664276,2.11099376848057
"Arhgef26",0.943170234008489,0.432028430161301
"Arhgef33",0.254154108177629,0.0481595136750323
"Arhgef4",1.12660907401973,0.249448719195784
"Arhgef40",3.27442558443124,3.22772393191541
"Arhgef9",1.25475236217596,1.02415334176394
"Arl5b",2.65570071506934,4.7965692134347
"Arnt2",1.43886856092892,0.0707377177695334
"Arntl",1.44412974810692,1.30431578579053
"Arntl2",0.230980815485216,0.0996765369926668
"Arpp21",0.926944983298108,0.0984060023056547
"Arx",1.2483951049229,0.0807622872328349
"Arxes2",3.53404583175239,6.23339150847004
"Asap2",0.363118068512671,0.517208111367812
"Asic3",0.565146281171841,0.31199301929775
"Aspg",0.358881058209916,1.09830956120483
"Aspm",1.13721044986296,0.786273841644151
"Asrgl1",3.54303436135335,2.23791836988969
"Astn1",1.10637420818128,0.0329373363488199
"Atad3a",3.70711613894599,3.04747203706471
"Atf1-ps",2.19765691774413,5.40735826059622
"Atg4a-ps",1.2314807793885,3.34039162073429
"Atl2",2.89489897093262,4.13931028772507
"Atoh8",0.284724443031467,0.75922201714658
"Atp13a4",0.689940752847365,0.0252459411153236
"Atp13a5",0.323524652194502,2.03090553806483
"Atp1b1",2.58722482864991,3.0718487392606
"Atp1b2",4.05002598190684,4.51882676384857
"Atp2a2",5.03829897074712,4.88777177648093
"Atp2b4",1.4678017009413,0.33633639883382
"Atxn2l",5.33768843759638,5.66141531211803
"Atxn7",1.72419233019218,1.82401548103658
"Atxn7l2",2.80666197991712,2.70980031595977
"Axdnd1",0.266930862017633,0.0243054130319692
"Axin2",1.42355231404358,2.93235303524951
"Axl",3.28491284709044,2.6399535113497
"B230112J18Rik",0.392085796386267,0
"B230303O12Rik",1.00467493994696,0.391377351170932
"B230311B06Rik",0.854139174582836,0.650299764372438
"B3glct",1.71480094278201,0.983257424274259
"B3gnt5",2.12019364488412,0.43805233520029
"BC030499",0.637287888500491,0.0137214070636332
"BC034090",1.19758737073459,0.873407304029711
"BC037032",1.1002169816404,0.4193722858965
"BC067074",0.400801691639173,0.0189387670205201
"Baalc",1.93996829273919,0.703552816095218
"Bbof1",0.567573784294525,0.0527222246223971
"Bbs2",1.92838585656821,1.66791347103778
"Bbs7",1.36310562771648,1.06564857974564
"Bcan",4.18038838983831,2.08431572084073
"Bcar3",0.474190574432803,1.21050095845207
"Bcl2l12",1.38451498124639,1.69480355286075
"Bcl9",1.42303806812565,0.649511622106391
"Bdh1",1.94792997380022,0.407616744899258
"Bdkrb2",0.68647549697262,1.22941719175089
"Bdnf",0.319575025474268,0.0554871477764941
"Bhlhe40",6.11729618805056,9.13498527737119
"Birc7",0.432544294687551,0.016342910385104
"Bmp1",2.40497071267464,3.56427733987645
"Bmp15",0.233481196037019,1.37361076978898
"Bmp7",1.08612928285107,0.0657378587971134
"Bmper",0.366323712787416,0.00346050561661875
"Bmpr1a",1.84421305247531,0.549592361090967
"Bmpr1b",0.425745329635063,0.0111299276941252
"Bms1",2.60512028460102,2.76694658357388
"Boc",0.644366233154405,1.13375362970937
"Brd9",3.14645507773756,3.63201202486735
"Brsk2",1.72203336649027,0.0950079657647325
"Btbd17",2.80044504749557,0.557199996779012
"Btg3",2.51514251592852,1.88106673176477
"Btnl7-ps",0.445146029046676,0.0491406344322299
"C030018K13Rik",0.636362137638418,0.0233114480449101
"C030037D09Rik",1.42924344504673,0.692676972583316
"C130071C03Rik",1.01625732624407,0.0600716369826084
"C1s2",0.418988825728201,0.110344772930595
"C230035I16Rik",1.22570159952966,1.39245802864134
"C230037L18Rik",1.06276020011268,0.944567109246561
"C2cd4b",0.591608747295095,0.617555069260995
"C2cd4d",0.560490743639421,0
"C4b",2.3779787006976,0.168945965574456
"CR974586.6",0.268854641815171,0
"CT025533.1",0.889276664889298,0
"CT025686.1",0.467782296611698,0
"Cachd1",0.578089377027465,1.50549646177839
"Cacna1h",1.06472964989663,0.31237002899138
"Cacnb1",2.01083679520283,0.435489865483395
"Calr4",0.412753933135295,0.0798981596752888
"Camk2g",2.47441893328314,2.35360859362646
"Cap2",0.446729004833367,0.0978119178353624
"Capn11",0.418123736654146,0.217885974657615
"Car2",3.4754981734734,6.58027782411838
"Car3",0.305881281160792,0
"Car5b",0.650873874429696,0.312760420808122
"Car8",1.05689464356556,0.123113160638973
"Carmil1",0.980047851022804,0.106068675774742
"Cartpt",0.813210965445526,0.177682916575782
"Caskin1",2.48257231493662,0.594990918693543
"Casq1",0.413919817619894,0.660005018255228
"Catip",1.04368091902285,0.414396376188025
"Catsper2",1.56677317093126,1.00402817516874
"Cavin3",2.84084937406668,6.46988035273243
"Cbr3",2.87790325555475,0.558792130915358
"Cbs",1.38735296953445,0.161441323828968
"Cbx5",3.19892290317235,3.04162106910196
"Cc2d2a",1.22351982178261,1.01728553084581
"Ccdc121",0.349202627901297,0.461982010490224
"Ccdc136",1.25035670803716,1.87560621958897
"Ccdc138",0.766582023225003,0.328547292746901
"Ccdc141",0.596908081067412,4.63835337808618
"Ccdc151",0.545471442898139,0.0503007491258406
"Ccdc157",2.21307095206862,3.0748414246798
"Ccdc159",1.25252286797937,0.520859184300169
"Ccdc160",0.586686369868605,0.210023033933759
"Ccdc173",0.696452026550139,0.385403411099466
"Ccdc189",1.76366015245056,1.75514761911887
"Ccdc190",0.859434885101112,0.197388138089475
"Ccdc191",0.626052252830709,0.3069432110363
"Ccdc39",1.23341915425337,0.231820030459422
"Ccdc58",2.23177473322541,2.0898476126294
"Ccdc62",1.019557062665,0.549836885018514
"Ccdc78",2.27963507018339,0.366924089350308
"Ccdc8",1.70567355930794,5.18227147898822
"Ccdc80",1.43590424179899,0.800554571758637
"Ccdc96",1.081023269484,0.869801855108955
"Cchcr1",1.59796687966315,3.35725802145037
"Ccna1",0.367294254768364,0.0162867102316604
"Ccnd2",1.9417848777871,2.88363891084509
"Ccnjl",0.535955384460605,1.62114789921718
"Ccno",1.54364428162551,0.6912700997482
"Cdc42bpg",2.17737712326963,1.16816668576054
"Cdh10",0.888111610695189,0.0147013803239944
"Cdh11",0.944566469210033,2.65207119560715
"Cdh2",1.07589520103545,1.91256663328965
"Cdh20",0.802262790292523,0.0101477959487045
"Cdk11b",2.91178018173812,3.88643427173723
"Cdk3-ps",1.12772250324473,0.343373633249089
"Cdk5rap2",1.17607216836848,0.729838656272791
"Cecr2",0.866886450015906,0.46068106487496
"Celrr",0.323708783924042,0.0161765014706264
"Celsr1",0.375276170670995,0.0433201303309944
"Celsr2",2.13678725378944,0.507096680779439
"Cenpq",2.62577159099972,2.37346679854536
"Cep164",1.5208334075371,1.00561813443216
"Cep250",1.0486003884892,0.302960536284458
"Cep85l",1.78358144708508,2.14700864721419
"Cep89",1.42906607663793,1.37312285340648
"Cers1",2.2051985793883,0.180993591929224
"Cfap100",1.01910361568562,0.11884155465657
"Cfap157",1.15740066630058,0.522048687262793
"Chd6",1.87479303581359,2.04468772217578
"Chic1",1.19420232377498,0.375078714601627
"Chn1os3",0.423633635140632,0.0167283984181942
"Chrdl1",0.684589465873244,0.0203553998135274
"Chrna1os",0.521966329965057,0.174514245709074
"Chst1",2.33215559511765,4.37712051343488
"Chst10",1.88964970592615,0.144080546810505
"Chst2",3.70905609252229,5.44358414578429
"Cideb",1.39340432018597,0.769995331002385
"Cited1",1.16236845406497,0.550202904465773
"Ckap5",2.54551298634354,2.22456465308148
"Clasrp",3.3747760763401,2.58634197923281
"Clcn2",2.365758335092,1.97864006594759
"Cldn10",0.925422754933138,0.0886369403914004
"Cldn12",2.01429271460709,2.68235185318047
"Cldn19",0.495779806308943,0.067332444654075
"Clip4",0.892091814114981,0.0196821619161594
"Clmn",0.931732659334325,0.0216675951582958
"Clu",5.26361592176178,2.93770365397732
"Cluh",4.32201604122737,3.09573751879571
"Cmbl",0.603662781923703,0.495012733997859
"Cmya5",0.42750005101813,0.0321753346376523
"Cnn1",0.303340447885457,0.0542786115699417
"Cnn3",3.01589122317842,6.22784736401212
"Cntfr",1.63623786752083,0.0769028486831753
"Col16a1",1.31179849128344,0.157893995619384
"Col4a5",0.421945999346388,0.10945925049928
"Col5a2",0.435283825749756,1.09619106367827
"Col5a3",0.605742672015298,1.06343474391808
"Col9a1",0.387278051107089,0.00767126369935205
"Colgalt2",0.67894436517327,2.81187308171913
"Coq10b",3.4965003405835,4.49004978456767
"Coro2b",1.25980459487402,1.63841040711754
"Cpe",2.98485582131165,5.34724721076712
"Cpeb1",1.07997493306905,0.355945404618925
"Cpeb4",3.10347708643621,2.72441886347986
"Cpsf4l",0.824201748539061,0.425289479489179
"Cpsf7",1.58819733673,1.43945857806037
"Cpxm1",1.91864193027084,0.975788827078828
"Crb2",0.615664749620668,0.0937309342183953
"Creb3l1",0.805472661599094,0.428442393175266
"Creb5",0.699087296173519,0.189067234917379
"Crlf1",0.689130097179135,0.170540737509999
"Cry2",2.58235079483272,1.46705311844491
"Crym",0.845733140790927,0.756918102011727
"Csdc2",2.36598703281873,1.19237047171775
"Csgalnact1",0.455481536433691,0.62074910023723
"Csmd2",0.685493233671346,0.00907951673607835
"Cspg5",3.53518943454409,1.69291386018455
"Cspp1",1.70857490454204,1.20975803144978
"Ctdspl",0.93936527471983,0.623964542625409
"Ctf1",0.70199186294671,0.615157201054378
"Ctgf",1.90213801951397,6.92779470178165
"Cth",0.705570683193729,0.278912751698576
"Ctnnd2",0.73878869138231,0.0222731467518426
"Cttnbp2",1.15127586724958,1.05398584140587
"Cuedc1",1.48937016549889,0.588794706498532
"Cwc22",3.16676810547321,1.00699428092159
"Cxcl14",3.65792778795716,0.777058584043599
"Cybrd1",0.896915142226033,0.243816414619067
"Cyp1b1",1.04336147970259,0.604987144490897
"Cyp2d22",2.16080612471231,6.48753167211057
"Cyp2j9",1.73441606588344,0.213683084919213
"Cyp4f14",0.706179953949664,0.0200298911226925
"Cyp4f15",1.0174216979516,0.0846779384564254
"Cyp51",4.61078290925697,3.93792055247417
"Cyp7b1",0.565040715103014,0.0351568222929251
"Cyr61",3.87380954246624,10.9371642083584
"Cystm1",1.54171059842836,0.651731694647957
"D030046N08Rik",0.7878416364641,0.04518652837743
"D030047H15Rik",0.178226602607987,0
"D030055H07Rik",0.534821013752753,0.00712482734073535
"D130040H23Rik",1.52554819349466,0.727081338676346
"D330037F02Rik",0.171297214804368,0.345354548886768
"D3Ertd254e",2.2775059527559,2.49666990338233
"D630003M21Rik",0.951945081704907,0.175463418988337
"D630023O14Rik",0.466299693507902,0
"D630039A03Rik",0.338295210508436,2.49198288200685
"D930016D06Rik",2.05322161558672,1.66686615104549
"Daam1",1.94332038225625,1.87634743401939
"Daam2",1.58994024138491,0.891503385359206
"Dab1",0.507478725233161,0.00527127622904068
"Dact2",0.888731672606462,0.128370452165086
"Dag1",3.68147160679826,4.063702396559
"Dagla",1.94040829745015,1.33793788990452
"Dbp",3.34199929493261,4.11308845376695
"Dbx2",1.08662311489139,0.0202389390293123
"Dclk1",1.04560414390092,0.0991225476626538
"Dclk2",1.77876094420598,1.57973241662163
"Dctd",0.67531692558109,0.520256509397339
"Ddah1",1.14506601094161,2.5644858404665
"Ddhd1",2.32935160478275,1.35255884293924
"Ddit4",5.89603700280081,5.9685115401838
"Ddit4l",0.71657765630101,1.33642077762473
"Ddo",0.232214623046608,0.0173249033493621
"Ddr2",0.306361699815275,0.4408645281113
"Ddx17",6.15555938941536,7.21554907426125
"Ddx19b",2.27865160979928,2.41889019624522
"Ddx3y",2.98557258472162,4.55169891636002
"Dgkb",0.304071763712816,0.0110771106625293
"Dgki",0.303928707264473,0.141490870285099
"Dhcr7",4.11279846678393,2.94537408105935
"Dhtkd1",0.77791243481405,0.0140693263350582
"Dhx35",1.83359732451216,1.56658160634559
"Dio2",2.08126718214737,0.739547280426687
"Disp3",1.07268139947791,0.0390646568081102
"Dkk3",1.60816329366401,1.01339353222782
"Dlg5",1.06404897932979,1.10407017491471
"Dlgap1",0.598883543001489,0.0156968170215167
"Dlk1",0.424022328865034,0.211370091232197
"Dmd",0.278317368111352,0.054360246774448
"Dmp1",0.40598777877353,0.179710989059629
"Dmpk",3.33337013426277,2.42754619750096
"Dmrta2",1.71480074862586,0.328648765396493
"Dmrta2os",0.993848518405844,0.0728226306230115
"Dnaaf3",0.32609037096136,0.650667166478634
"Dnah14",0.258619020243635,0.0195318412875349
"Dnaic1",0.266320365331349,0.0167445849358468
"Dnaja4",2.43129712401574,2.98067059081969
"Dnali1",0.408822946372589,0.15100297259885
"Dnhd1",0.525041370285077,0.220367114169319
"Dock1",1.15838563124383,1.4736206758072
"Dock7",1.49325606173707,0.194946160189241
"Dok5",0.468777736755701,0.0401525395937078
"Dok7",0.853793728055206,0.825959238231956
"Dot1l",3.29301521542608,3.48415119173276
"Dpf3",0.400969489538734,0.288209630922384
"Dpy19l3",1.81406164360494,1.14284700106192
"Drp2",1.05605116978712,0.0711601355340642
"Dsn1",2.3710235118358,3.0469388279252
"Dtna",1.09001997064304,0.0556031916389668
"Dtx1",2.03726449186667,0.221452244585291
"Dtx3",4.96664159846831,5.62992523086397
"Dusp10",1.45162558754999,1.08962140894812
"Dync2h1",0.80491550043162,0.202457922923825
"Dynlrb2",0.309998836583619,0.0662028307614047
"Dzip1",1.42279476074906,0.0959057328563218
"Dzip1l",1.049482101,0.328715675175911
"Dzip3",1.81760623076345,1.21815199994303
"E130114P18Rik",0.468442143977006,0.0167850826017309
"E130215H24Rik",1.1203338890994,0
"E230016M11Rik",1.04712362923417,0.341528007278858
"E430024I08Rik",1.81117079599791,1.28420297484261
"E530011L22Rik",1.28628893380882,0.416543927486938
"Ebf4",0.891501248280236,0.0861487816118202
"Echdc2",1.33595157250585,0.364088684492382
"Ednrb",4.49939797607733,1.36374114490177
"Eea1",1.8836261815634,1.75756211406937
"Eepd1",1.4108708633485,0.419505074830984
"Efcab12",0.345671903029671,0.0584134415648708
"Efemp2",3.54506370428291,3.03655272773466
"Efhc1",0.422185839600886,0.429103979055375
"Efna4",0.865748594009068,1.64725880381781
"Efr3b",1.54668642730717,4.49769182620549
"Egfl6",0.336061308036564,0.00131639239185287
"Egfr",0.642365037389115,0.0626375619173127
"Ehbp1",0.825320013472484,0.402764103979987
"Eif2s3y",2.95525844742705,3.880613275567
"Elf5",0.17990282959521,0.0310246657965182
"Elovl2",1.12840292014548,0.143776490753312
"Elovl5",4.42713571504418,3.66301256729074
"Emd",5.49558966059674,5.67763209250058
"Emid1",1.5638934677538,0.462569440299441
"Emp2",1.29580819341279,2.65840491541999
"Emx1",0.61797363333404,0.0428201695707098
"Emx2",1.46669738885425,0.0799971900317894
"Emx2os",0.634955354741141,0.00245463122266169
"Enah",1.4772914459367,1.50345499390693
"Enho",3.77674725354416,2.9066875692311
"Enkd1",2.53491356931613,2.12082418724822
"Entpd2",1.40546365247891,0.656952925863665
"Eogt",2.15713730596919,5.90171848239638
"Epas1",2.02751486828085,5.75578678243983
"Epb41l4a",0.588745560724657,0.0612979311896091
"Epb41l5",0.79580007046886,0.29025234658272
"Epdr1",1.69652582386831,1.18078876665202
"Epha4",1.12423262664395,1.4586746989605
"Ephb3",2.02655740726823,0.0652410440332599
"Ephb4",0.598300485197709,4.76327536057262
"Ephx2",0.647594418382211,0.042418749356948
"Erbb2",0.580727080205969,2.20772824180341
"Eri2",0.560892979866976,0.54941808232997
"Etv4",1.95135992964364,1.11816480900882
"Evc",0.6313408186843,0.299630854444275
"Evc2",0.572435501520727,0.0615644398610526
"Evpl",0.904372162740308,1.15141000861605
"Exd1",0.448680992044323,0.17227943031149
"Exoc3l4",0.335648872445222,0.757567854058719
"Eya1",0.84497920766674,0.0151013179954037
"Ezr",3.26189283765414,2.53061658153276
"F3",2.75114188939062,1.00604615523138
"F420014N23Rik",0.253182840367788,0.207003978375369
"F630040K05Rik",0.329633763048469,0.00608460481485065
"Fabp7",5.30439385909739,4.59139800939206
"Fads1",4.64200334907221,5.28449456214829
"Fads2",2.33305810077145,2.09246394527779
"Fads6",2.03713779105103,0.250983060665442
"Fam107a",1.73144794369288,3.41316489191109
"Fam120c",1.18238650430606,0.323972702105928
"Fam124a",0.850852055674558,0.14979207692113
"Fam135a",1.54522039490173,2.33166589271787
"Fam13c",1.16513977752636,2.33164387620623
"Fam151a",0.280599010796539,0.0057140213552213
"Fam166b",0.610019408862549,0.720771158371768
"Fam167a",0.817619518623772,1.09501451960299
"Fam171a1",1.36955614728137,2.25269429884789
"Fam171b",1.77918227269076,0.354872460288435
"Fam181a",0.815861861670779,0.166149748016451
"Fam184a",0.929107661871437,0.0716267837463867
"Fam189a2",0.985408746284833,2.67867582942568
"Fam193b",3.57651566470247,3.68248496275607
"Fam198a",0.535836221684774,0.0360204010371276
"Fam20a",1.83539135191982,0.634715510022405
"Fam212b",2.14704225874888,0.519022195993788
"Fam213a",2.72979541712024,2.79342609402092
"Fam227a",0.789005001221014,0.390965799256498
"Fam228a",0.709697807691651,0.0328825272907362
"Fam228b",1.1745380357315,0.199058347667215
"Fam234b",2.9669701898554,0.412732483808812
"Fam69c",1.01700935468365,0.0630610067129141
"Fam83h",0.841442020294784,0.096256970090103
"Fam84a",1.71488935241214,0.692358314060715
"Fam98b",3.05763210651264,3.79630016789813
"Fan1",1.60089555448954,1.3485189406384
"Fat1",1.60679284367323,1.27307531063654
"Fat4",0.800339355632414,2.31429481325838
