"","astro_SRR1033783","astro_SRR1033784","endo_SRR1033795","endo_SRR1033796","macrophages_SRR1106141","macrophages_SRR1106142","macrophages_SRR1106143","macrophages_SRR1106169","macrophages_SRR1106186","macrophages_SRR1106188","microglia_SRR1033793","microglia_SRR1033794","microglia_SRR1106118","microglia_SRR1106122","microglia_SRR5483445","microglia_SRR5483446","microglia_SRR5483447","monocytes_SRR5483448","monocytes_SRR5483449","monocytes_SRR5483450","monocytes_SRR5483451","monocytes_SRR5483452","myeoligo_SRR1033791","myeoligo_SRR1033792","neuron_SRR1033785","neuron_SRR1033786","newoligo_SRR1033789","newoligo_SRR1033790","preoligo_SRR1033787","preoligo_SRR1033788"
"1700001P01Rik",0.979141893611541,1.24328859572929,1.24183292807344,1.37868756904523,0,0,0,0,0,0,0.285054921772321,0,0,0,1.38182323345075,1.1433329188836,1.40419296325249,0.863530879861162,1.11993533808602,1.77271308200271,2.21677430343215,1.42633230581712,2.38243670172759,2.84290881520311,0.703125372150654,1.08191289578423,3.12795345468072,2.95258784983219,0.324260420371838,0.382946204566973
"1700047M11Rik",0.868420942536742,0.240450173172172,0.0423807051642101,0.0528990258004364,1.5616771055516,2.2472174716076,2.66851306968805,2.7512531091647,2.49232934277101,2.37346867647634,0.136640934905955,0.014358845847118,0.18319809409832,0.152164963964595,0.235169976995424,0,0,2.94844206187193,3.72508731875418,4.17769372444672,1.28268230737559,1.49259960714489,5.10670739388276,5.19181052254099,0.272267578602264,0.782279863568019,6.89110979000716,5.919923527095,4.28091794773505,3.02251913942245
"1700110C19Rik",6.62866403321022,5.90288606527217,0.0684309102814696,0,0,0,0,0,0,0,1.30541131035689,1.16263482440199,1.07251313228355,0.786591740079454,3.76775806474473,4.26611105263464,4.60251610227332,2.0325485454287,2.36445031898633,0.81538878174156,1.98156584271758,2.34836691622113,3.86874026027997,4.53370151187765,5.19623980979623,4.63189671183317,6.74934232861351,5.57688565841112,5.86587208203693,4.97782790769747
"1810041L15Rik",1.22480611504426,1.52267989209186,0.165055277161768,0.128023345372618,0,0,0,0,0.0829163913284556,0,0.337028092829132,0.291220477529339,0,0.104842808920088,0.117668756121323,0.117827392285296,0.147485661121489,0.123370916945132,0.106613957205398,0.097902056662568,0.16252486549319,0.230631688709071,3.92931475133524,4.38981717097174,3.16885090653469,2.5520464890293,6.78404676617799,6.97299173699414,4.43682172237601,4.81767236532548
"2010203P06Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751234681253868,1.07683781957144,0,0.267481382134189,2.99075880617777,1.27088831675772,0,0
"2210011C24Rik",0.757706608806283,1.11570078639142,0,0,0,0,0,0,0,0,0.512134335906618,1.17546165254423,0,0,1.14948361027477,1.6398908097522,1.52298806441431,0,0.737789506159326,1.78441121050477,1.12845161020906,1.06859481882511,5.52508816869018,5.28406006342529,0.6893606202186,0.657809502325847,5.98825192267487,5.92794737498961,2.40649019246324,2.91138817109366
"2600006K01Rik",1.33353515386754,1.27902121788115,0.363610521367369,0.364322606564419,0,0,0,0,0,0,0.334001173269541,0,0,0,0.511543921131566,0.601691898840304,1.10128762040976,0,0,0.805068319950107,0.786705812208266,0,2.22394144245199,3.50910117712438,1.80585433790231,2.30890312483133,3.93675807291193,3.39488716874202,3.21691891672632,3.20429960486233
"2610035D17Rik",1.24263430787511,1.52096843339373,0.0227876731440748,0.0166450577142045,0.291594026018288,0.434392356415836,0.264688920478936,0.594810533254067,0.393561610736491,0.369072247525046,0.101358174944852,0.181456468076937,0.243736924692492,0.243196924660576,0.968078100692319,1.39819548118283,1.34396009528176,1.27040012872716,1.19791296120342,1.10736821942274,1.11391152847933,1.14131472540004,0.85864567168712,1.21694978308838,1.0014992264081,0.661737383564749,2.67220644269982,2.74560553878805,2.02287048512056,1.86808138450972
"2810410L24Rik",5.72712030206946,5.65047879377136,3.28959347224249,3.15339325074884,0,0,0,0.63082843827157,0.379239256056975,0,0.829909775042617,0.389604726127807,0.302352199769617,0.467897902230219,0.204685110931298,0.127870464950785,0,0,0,0,0.603561276824657,0,5.04940995770998,5.1898032888315,5.35014856628713,4.91855882893148,6.75836475423729,6.86568439964181,6.19401573773329,5.87837050077601
"2810468N07Rik",5.14699429275393,5.13371324317099,0.672686616816443,0.899926591312674,0,0.554043138345775,0,0,0.396468268409674,0.473505969567506,2.77753229882407,2.92513196623741,1.30546016752068,1.77316017277615,2.81011310169709,2.48086794957555,2.72485661175707,1.71858190662127,1.3435482269656,2.30503481077174,1.24254236425471,1.91854514959153,9.98683660309761,9.78067953936885,4.10650805405713,3.95700060119708,9.82333235053465,9.81316885111734,8.54417910534879,8.74422676928166
