"","Gene","Category"
"62","ARHGAP42","astroBYo"
"63","ARHGAP8","astroBYo"
"64","ARHGEF26","astroBYo"
"65","ARHGEF33","astroBYo"
"66","ARHGEF4","astroBYo"
"67","ARNTL","astroBYo"
"68","ARNTL2","astroBYo"
"69","ARRDC3","astroBYo"
"70","ASPG","astroBYo"
"71","ATL2","astroBYo"
"72","ATP13A4","astroBYo"
"73","ATP13A5","astroBYo"
"74","ATP1B2","astroBYo"
"75","ATP2B4","astroBYo"
"76","ATXN7","astroBYo"
"77","AXDND1","astroBYo"
"78","AXIN2","astroBYo"
"79","AXL","astroBYo"
"80","B3GNT5","astroBYo"
"81","BAALC","astroBYo"
"82","BCAN","astroBYo"
"83","BCAR3","astroBYo"
"84","BCL2L12","astroBYo"
"85","BCL6","astroBYo"
"86","BDKRB2","astroBYo"
"87","BDNF","astroBYo"
"88","BHLHE40","astroBYo"
"89","BIRC7","astroBYo"
"90","BMP15","astroBYo"
"91","BMPR1A","astroBYo"
"92","BMPR1B","astroBYo"
"93","BOC","astroBYo"
"94","BTAF1","astroBYo"
"95","BTBD17","astroBYo"
"96","BTG3","astroBYo"
"97","C1S","astroBYo"
"98","C4B","astroBYo"
"99","CACHD1","astroBYo"
"100","CAMK2G","astroBYo"
"101","CAP2","astroBYo"
"102","CAPN11","astroBYo"
"103","CA3","astroBYo"
"104","CA5B","astroBYo"
"105","CA8","astroBYo"
"106","CARTPT","astroBYo"
"107","CASKIN1","astroBYo"
"108","CASP8AP2","astroBYo"
"109","CASQ1","astroBYo"
"110","CATIP","astroBYo"
"111","CATSPER2","astroBYo"
"112","CBR3","astroBYo"
"113","CBSL","astroBYo"
"114","CBX5","astroBYo"
"115","CC2D2A","astroBYo"
"116","CCDC136","astroBYo"
"117","CCDC138","astroBYo"
"118","CCDC141","astroBYo"
"119","CCDC157","astroBYo"
"120","CCDC189","astroBYo"
"121","CCDC190","astroBYo"
"122","CCDC58","astroBYo"
"123","CCDC62","astroBYo"
"124","CCDC78","astroBYo"
"125","CCDC8","astroBYo"
"126","CCDC80","astroBYo"
"127","CCDC88C","astroBYo"
"128","CCHCR1","astroBYo"
"129","CCNA1","astroBYo"
"130","CCND2","astroBYo"
"131","CCNL1","astroBYo"
"132","CCNO","astroBYo"
"133","CD38","astroBYo"
"134","CD44","astroBYo"
"135","CDC25B","astroBYo"
"136","CDK11B","astroBYo"
"137","CDK5RAP2","astroBYo"
"138","CECR2","astroBYo"
"139","CELSR1","astroBYo"
"140","CENPQ","astroBYo"
"141","CEP85L","astroBYo"
"142","CEP89","astroBYo"
"143","CFAP100","astroBYo"
"144","CHI3L1","astroBYo"
"145","CHRDL1","astroBYo"
"146","CHST1","astroBYo"
"147","CKAP5","astroBYo"
"148","CLDN10","astroBYo"
"149","CLU","astroBYo"
"150","CMYA5","astroBYo"
"151","CNN1","astroBYo"
"152","CNN3","astroBYo"
"153","CNTFR","astroBYo"
"154","CNTRL","astroBYo"
"155","COL16A1","astroBYo"
"156","COL4A5","astroBYo"
"157","COLGALT2","astroBYo"
"158","COQ10B","astroBYo"
"159","CPE","astroBYo"
"160","CRB2","astroBYo"
"161","CROT","astroBYo"
"162","CRY2","astroBYo"
"163","CSDC2","astroBYo"
"164","CSGALNACT1","astroBYo"
"165","CSPP1","astroBYo"
"166","CTH","astroBYo"
"167","CWC22","astroBYo"
"168","CYBRD1","astroBYo"
"169","CYP1B1","astroBYo"
"170","CYP2D7","astroBYo"
"171","CYP4F8","astroBYo"
"172","CYP4F2","astroBYo"
"173","CYP4F2","astroBYo"
"174","CYP4F8","astroBYo"
"175","CYP7B1","astroBYo"
"176","KIAA1755","astroBYo"
"177","C9orf152","astroBYo"
"178","DAAM2","astroBYo"
"179","DAG1","astroBYo"
"180","DAGLA","astroBYo"
"181","DAPP1","astroBYo"
"182","DBI","astroBYo"
"183","DBP","astroBYo"
"184","DBX2","astroBYo"
"185","DCLK1","astroBYo"
"186","DCLK2","astroBYo"
"187","DDHD1","astroBYo"
"188","DDIT4L","astroBYo"
"189","DDO","astroBYo"
"190","DDR2","astroBYo"
"191","DDX3Y","astroBYo"
"192","DENND4C","astroBYo"
"193","DGKB","astroBYo"
"194","DHTKD1","astroBYo"
"195","DIO2","astroBYo"
"196","DLG5","astroBYo"
"197","DLK1","astroBYo"
"198","DMD","astroBYo"
"199","DMP1","astroBYo"
"200","DNAAF3","astroBYo"
"201","DNAI1","astroBYo"
"202","DNALI1","astroBYo"
"203","DOCK1","astroBYo"
"204","DOCK7","astroBYo"
"205","DPF3","astroBYo"
"206","DRP2","astroBYo"
"207","DTNA","astroBYo"
"208","DYNC2H1","astroBYo"
"209","DYNLRB2","astroBYo"
"210","DZIP1L","astroBYo"
"211","ECHDC2","astroBYo"
"212","EDNRB","astroBYo"
"213","EEA1","astroBYo"
"214","EEPD1","astroBYo"
"215","EFEMP2","astroBYo"
"216","EFHC1","astroBYo"
"217","EFNA4","astroBYo"
"218","EGFL6","astroBYo"
"219","EGFR","astroBYo"
"220","EGLN3","astroBYo"
"221","EHBP1","astroBYo"
"222","EIF2AK2","astroBYo"
"223","EIF4G3","astroBYo"
"224","ELF5","astroBYo"
"225","ELOVL2","astroBYo"
"226","ELOVL5","astroBYo"
"227","EMP2","astroBYo"
"228","ENAH","astroBYo"
"229","ENTPD2","astroBYo"
"230","EOGT","astroBYo"
"231","EPB41L5","astroBYo"
"232","EPHB3","astroBYo"
"233","EPHX2","astroBYo"
"234","ERBB2","astroBYo"
"235","ESCO2","astroBYo"
"236","ETAA1","astroBYo"
"237","ETV4","astroBYo"
"238","EVC","astroBYo"
"239","EVC2","astroBYo"
"240","EXD1","astroBYo"
"241","EZR","astroBYo"
"242","F3","astroBYo"
"243","FABP5","astroBYo"
"244","FABP7","astroBYo"
"245","FADS2","astroBYo"
"246","FAM120C","astroBYo"
"247","FAM135A","astroBYo"
"248","FAM13C","astroBYo"
"249","FAM151A","astroBYo"
"250","FAM181A","astroBYo"
"251","FAM184A","astroBYo"
"252","FAM189A2","astroBYo"
"253","FAM20A","astroBYo"
"254","FAM210B","astroBYo"
"255","FAM228A","astroBYo"
"256","FAM228B","astroBYo"
"257","FAT1","astroBYo"
"258","FBLN2","astroBYo"
"259","FBRSL1","astroBYo"
"260","FBXO30","astroBYo"
"261","FDFT1","astroBYo"
"262","FEZF2","astroBYo"
"263","FGD6","astroBYo"
"264","FGFBP3","astroBYo"
"265","FGFR1","astroBYo"
"266","FGFR1OP","astroBYo"
"267","FGFR3","astroBYo"
"268","FGFRL1","astroBYo"
"269","FICD","astroBYo"
"270","FJX1","astroBYo"
"271","FLNC","astroBYo"
"272","FMN2","astroBYo"
"273","FMO1","astroBYo"
"274","FMO4","astroBYo"
"275","FNDC5","astroBYo"
"276","FOLH1","astroBYo"
"277","FOS","astroBYo"
"278","FOSB","astroBYo"
"279","FOXR2","astroBYo"
"280","FOXS1","astroBYo"
"281","FRAS1","astroBYo"
"282","FREM2","astroBYo"
"283","FRMPD1","astroBYo"
"284","FST","astroBYo"
"285","FSTL1","astroBYo"
"286","FXYD1","astroBYo"
"287","FZD10","astroBYo"
"288","FZD2","astroBYo"
"289","FZD7","astroBYo"
"290","FZD9","astroBYo"
"291","GABBR1","astroBYo"
"292","GABBR2","astroBYo"
"293","GABRA4","astroBYo"
"294","GABRB1","astroBYo"
"295","GABRG1","astroBYo"
"296","GADD45G","astroBYo"
"297","GAL","astroBYo"
"298","GAREM1","astroBYo"
"299","GAREM2","astroBYo"
"300","GAS1","astroBYo"
"301","GBP3","astroBYo"
"302","GBP3","astroBYo"
"303","GCNT4","astroBYo"
"304","GDF10","astroBYo"
"305","GDPD2","astroBYo"
"306","GEM","astroBYo"
"307","GEMIN8","astroBYo"
"308","GHR","astroBYo"
"309","GJB2","astroBYo"
"310","GJB6","astroBYo"
"311","GK","astroBYo"
"312","GLB1L","astroBYo"
"313","GLDC","astroBYo"
"314","GLI1","astroBYo"
"315","GLI2","astroBYo"
"316","GLI3","astroBYo"
"317","GLIS3","astroBYo"
"318","GLUD2","astroBYo"
"319","C7orf57","astroBYo"
"320","SNORA50C","astroBYo"
"321","RNU4-2","astroBYo"
"322","RNU6-175P","astroBYo"
"323","RNU6-1163P","astroBYo"
"324","C22orf15","astroBYo"
"325","KIAA2012","astroBYo"
"326","GNA13","astroBYo"
"327","GNAO1","astroBYo"
"328","GOLGB1","astroBYo"
"329","GPAM","astroBYo"
"330","GPATCH2","astroBYo"
"331","GPC4","astroBYo"
"332","GPC5","astroBYo"
"333","GPR156","astroBYo"
"334","GPR179","astroBYo"
"335","GPR19","astroBYo"
"336","GPR3","astroBYo"
"337","GPT","astroBYo"
"338","GRAMD1C","astroBYo"
"339","GRAMD4","astroBYo"
"340","GRHL1","astroBYo"
"341","GRIA2","astroBYo"
"342","GRIFIN","astroBYo"
"343","GRIN2C","astroBYo"
"344","GRK3","astroBYo"
"345","GRM3","astroBYo"
"346","GRM5","astroBYo"
"347","GRTP1","astroBYo"
"348","GSAP","astroBYo"
"349","GSG1L","astroBYo"
"350","GSTM1","astroBYo"
"351","GSTM1","astroBYo"
"352","GULP1","astroBYo"
"353","GYS1","astroBYo"
"354","HACD2","astroBYo"
"355","HACD3","astroBYo"
"356","HAPLN1","astroBYo"
"357","HAPLN3","astroBYo"
"358","HAPLN4","astroBYo"
"359","HDHD5","astroBYo"
"360","HECTD2","astroBYo"
"361","HEPACAM","astroBYo"
"362","HES1","astroBYo"
"363","HES5","astroBYo"
"364","HEY2","astroBYo"
"365","HEYL","astroBYo"
"366","HGF","astroBYo"
"367","HHIPL1","astroBYo"
"368","HIF3A","astroBYo"
"369","HLF","astroBYo"
"370","HMGB2","astroBYo"
"371","HMGCR","astroBYo"
"372","HMGN3","astroBYo"
"373","HOGA1","astroBYo"
"374","HRH1","astroBYo"
"375","HRH4","astroBYo"
"376","HS3ST3B1","astroBYo"
"377","HSDL2","astroBYo"
"378","HSPA14","astroBYo"
"379","ID1","astroBYo"
"380","ID3","astroBYo"
"381","ID4","astroBYo"
"382","IDI1","astroBYo"
"383","IFRD1","astroBYo"
"384","IGDCC4","astroBYo"
"385","IGFBP2","astroBYo"
"386","IGFBP5","astroBYo"
"387","IGSF1","astroBYo"
"388","IGSF11","astroBYo"
"389","IL15RA","astroBYo"
"390","IL17RD","astroBYo"
"391","IL18","astroBYo"
"392","IL33","astroBYo"
"393","IMPA2","astroBYo"
"394","IMPDH2","astroBYo"
"395","INCA1","astroBYo"
"396","INSIG1","astroBYo"
"397","INTU","astroBYo"
"398","IRAK2","astroBYo"
"399","IRS2","astroBYo"
"400","ITGA6","astroBYo"
"401","ITGA7","astroBYo"
"402","ITIH3","astroBYo"
"403","JADE1","astroBYo"
"404","JRKL","astroBYo"
"405","JUN","astroBYo"
"406","KCNA2","astroBYo"
"407","KCNC4","astroBYo"
"408","KCNE5","astroBYo"
"409","KCNG4","astroBYo"
"410","KCNJ10","astroBYo"
"411","KCNN2","astroBYo"
"412","KCNN3","astroBYo"
"413","KCTD14","astroBYo"
"414","KIF18A","astroBYo"
"415","KIFC3","astroBYo"
"416","KIRREL2","astroBYo"
"417","KLF14","astroBYo"
"418","KLF15","astroBYo"
"419","KLF4","astroBYo"
"420","KLF6","astroBYo"
"421","KLRC4","astroBYo"
"422","KMT2C","astroBYo"
"423","KREMEN1","astroBYo"
"424","KRTAP7-1","astroBYo"
"425","KYAT3","astroBYo"
"426","LAMA2","astroBYo"
"427","LAMA5","astroBYo"
"428","LAMB2","astroBYo"
"429","LARGE2","astroBYo"
"430","LDOC1","astroBYo"
"431","LENG8","astroBYo"
"432","LENG9","astroBYo"
"433","LGALS12","astroBYo"
"434","LGALS4","astroBYo"
"435","LGI4","astroBYo"
"436","LGR4","astroBYo"
"437","LGR6","astroBYo"
"438","LHFPL6","astroBYo"
"439","LHX2","astroBYo"
"440","LIMCH1","astroBYo"
"441","LINGO4","astroBYo"
"442","LIPG","astroBYo"
"443","LIPT1","astroBYo"
"444","LIX1","astroBYo"
"445","LONRF3","astroBYo"
"446","LOXL1","astroBYo"
"447","LPIN3","astroBYo"
"448","LRIG1","astroBYo"
"449","LRP4","astroBYo"
"450","LRRC23","astroBYo"
"451","LRRC38","astroBYo"
"452","LRRC52","astroBYo"
"453","LRRC74B","astroBYo"
"454","LRRC9","astroBYo"
"455","LRRK2","astroBYo"
"456","LSMEM1","astroBYo"
"457","LUZP2","astroBYo"
"458","MACF1","astroBYo"
"459","MAMDC2","astroBYo"
"460","MANSC1","astroBYo"
"461","MAOB","astroBYo"
"462","MAP3K19","astroBYo"
"463","MAP7D3","astroBYo"
"464","MAPK4","astroBYo"
"465","MARS2","astroBYo"
"466","MASP2","astroBYo"
"467","MCC","astroBYo"
"468","MED12L","astroBYo"
"469","MEGF10","astroBYo"
"470","MEIS1","astroBYo"
"471","MERTK","astroBYo"
"472","MEST","astroBYo"
"473","METTL11B","astroBYo"
"474","MFAP3L","astroBYo"
"475","MFGE8","astroBYo"
"476","MFHAS1","astroBYo"
"477","MGST1","astroBYo"
"478","MICALL2","astroBYo"
"479","MIER3","astroBYo"
"480","MITD1","astroBYo"
"481","MLC1","astroBYo"
"482","MMD2","astroBYo"
"483","MMP14","astroBYo"
"484","MORC3","astroBYo"
"485","MPC1","astroBYo"
"486","MRAS","astroBYo"
"487","MRO","astroBYo"
"488","MROH6","astroBYo"
"489","MSI1","astroBYo"
"490","MSMO1","astroBYo"
"491","MSX2","astroBYo"
"492","MT3","astroBYo"
"493","MTERF1","astroBYo"
"494","MTMR11","astroBYo"
"495","MTX3","astroBYo"
"496","MUC1","astroBYo"
"497","MYH6","astroBYo"
"498","MYLK2","astroBYo"
"499","MYO10","astroBYo"
"500","MYO19","astroBYo"
"501","MYO6","astroBYo"
"502","MYOM3","astroBYo"
"503","MZB1","astroBYo"
"504","NAAA","astroBYo"
"505","NADK2","astroBYo"
"506","NAPRT","astroBYo"
"507","NAT1","astroBYo"
"508","NAT8","astroBYo"
"509","NAT8","astroBYo"
"510","NAT8","astroBYo"
"511","NAT8","astroBYo"
"512","NAT8","astroBYo"
"513","NAT8","astroBYo"
"514","NAT8","astroBYo"
"515","NCAN","astroBYo"
"516","NCKAP5","astroBYo"
"517","NDP","astroBYo"
"518","NDRG2","astroBYo"
"519","NEDD9","astroBYo"
"520","NEIL3","astroBYo"
"521","NEK8","astroBYo"
"522","NFATC4","astroBYo"
"523","NGEF","astroBYo"
"524","NHSL1","astroBYo"
"525","NIM1K","astroBYo"
"526","NMB","astroBYo"
"527","NME7","astroBYo"
"528","NOG","astroBYo"
"529","NOTCH1","astroBYo"
"530","NOTCH2","astroBYo"
"531","NOTCH3","astroBYo"
"532","NPAS3","astroBYo"
"533","NPHP3","astroBYo"
"534","NR1D1","astroBYo"
"535","NR2E1","astroBYo"
"536","NR2F1","astroBYo"
"537","NR3C2","astroBYo"
"538","NR4A1","astroBYo"
"539","NR4A2","astroBYo"
"540","NR4A3","astroBYo"
"541","NRCAM","astroBYo"
"542","NRXN1","astroBYo"
"543","NTRK2","astroBYo"
"544","NTRK3","astroBYo"
"545","NTSR2","astroBYo"
"546","NUDT2","astroBYo"
"547","NUP93","astroBYo"
"548","NWD1","astroBYo"
"549","OGDHL","astroBYo"
"550","OLFML1","astroBYo"
"551","OLFML2A","astroBYo"
"552","OR10G2","astroBYo"
"553","OR2H1","astroBYo"
"554","OSR2","astroBYo"
"555","OTC","astroBYo"
"556","OTX1","astroBYo"
"557","P2RX6","astroBYo"
"558","P4HA2","astroBYo"
"559","P4HA3","astroBYo"
"560","PABPC4L","astroBYo"
"561","PALLD","astroBYo"
"562","PAMR1","astroBYo"
"563","PAPSS2","astroBYo"
"564","PAQR6","astroBYo"
"565","PAQR7","astroBYo"
"566","PAQR8","astroBYo"
"567","PARP3","astroBYo"
"568","PAX4","astroBYo"
"569","PAX6","astroBYo"
"570","PBLD","astroBYo"
"571","PBXIP1","astroBYo"
"572","PCSK9","astroBYo"
"573","PDCD4","astroBYo"
"574","PDE1B","astroBYo"
"575","PDE9A","astroBYo"
"576","PDGFRB","astroBYo"
"577","PDK4","astroBYo"
"578","PDP2","astroBYo"
"579","PDPN","astroBYo"
"580","PDYN","astroBYo"
"581","PER1","astroBYo"
"582","PEX11A","astroBYo"
"583","PFKFB3","astroBYo"
"584","PFKFB4","astroBYo"
"585","PHF21B","astroBYo"
"586","PHKA1","astroBYo"
"587","PHKB","astroBYo"
"588","PHKG1","astroBYo"
"589","PI4K2B","astroBYo"
"590","PIGM","astroBYo"
"591","PIH1D2","astroBYo"
"592","PIPOX","astroBYo"
"593","PKDREJ","astroBYo"
"594","PLA2G3","astroBYo"
"595","PLA2G7","astroBYo"
"596","PLAGL1","astroBYo"
"597","PLCD4","astroBYo"
"598","PLCE1","astroBYo"
"599","PLCH1","astroBYo"
"600","PLD2","astroBYo"
"601","PLEKHD1","astroBYo"
"602","PLEKHF2","astroBYo"
"603","PLOD2","astroBYo"
"604","PLPP3","astroBYo"
"605","PLS1","astroBYo"
"606","PLSCR1","astroBYo"
"607","PLSCR1","astroBYo"
"608","PLXNB1","astroBYo"
"609","PM20D1","astroBYo"
"610","PNISR","astroBYo"
"611","PNPLA3","astroBYo"
"612","POLE","astroBYo"
"613","POLG2","astroBYo"
"614","POLR3H","astroBYo"
"615","PON2","astroBYo"
"616","POU3F2","astroBYo"
"617","POU3F4","astroBYo"
"618","PPARA","astroBYo"
"619","PPARGC1A","astroBYo"
"620","PPIL6","astroBYo"
"621","PPP1R12A","astroBYo"
"622","PPP1R1A","astroBYo"
"623","PPP1R27","astroBYo"
"624","PPP1R32","astroBYo"
"625","PPP1R36","astroBYo"
"626","PPP1R3C","astroBYo"
"627","PPP1R3D","astroBYo"
"628","PPP1R3G","astroBYo"
"629","PRDM16","astroBYo"
"630","PRDM5","astroBYo"
"631","PRDX6","astroBYo"
"632","PRKD1","astroBYo"
"633","PROB1","astroBYo"
"634","PROCA1","astroBYo"
"635","PRODH","astroBYo"
"636","PRR5","astroBYo"
"637","PRRX1","astroBYo"
"638","PRRX2","astroBYo"
"639","PRSS35","astroBYo"
"640","PRSS45P","astroBYo"
"641","PRSS56","astroBYo"
"642","PSD2","astroBYo"
"643","PTAR1","astroBYo"
"644","PTCH1","astroBYo"
"645","PTCH2","astroBYo"
"646","PTCHD4","astroBYo"
"647","PTN","astroBYo"
"648","PTP4A1","astroBYo"
"649","PTPN13","astroBYo"
"650","PTPRZ1","astroBYo"
"651","PXDN","astroBYo"
"652","PXMP2","astroBYo"
"653","PYGB","astroBYo"
"654","RAB30","astroBYo"
"655","RAB34","astroBYo"
"656","RANBP3L","astroBYo"
"657","RAPGEF3","astroBYo"
"658","RARRES1","astroBYo"
"659","RARRES2","astroBYo"
"660","RASA2","astroBYo"
"661","RASGRP1","astroBYo"
"662","RASL11A","astroBYo"
"663","RASL11B","astroBYo"
"664","RASSF10","astroBYo"
"665","RAVER2","astroBYo"
"666","RB1","astroBYo"
"667","RBM20","astroBYo"
"668","RBPMS2","astroBYo"
"669","RDH5","astroBYo"
"670","RFX4","astroBYo"
"671","RGMA","astroBYo"
"672","RGS20","astroBYo"
"673","RGS6","astroBYo"
"674","RGS7","astroBYo"
"675","RGS9","astroBYo"
"676","RHBDF1","astroBYo"
"677","RHCG","astroBYo"
"678","RHOQ","astroBYo"
"679","RILP","astroBYo"
"680","RIMKLB","astroBYo"
"681","RLN1","astroBYo"
"682","RNASE1","astroBYo"
"683","RNF180","astroBYo"
"684","RNF182","astroBYo"
"685","RNF215","astroBYo"
"686","RNF24","astroBYo"
"687","RORA","astroBYo"
"688","RORB","astroBYo"
"689","RSAD1","astroBYo"
"690","S1PR1","astroBYo"
"691","SALL2","astroBYo"
"692","SALL3","astroBYo"
"693","SARDH","astroBYo"
"694","SASH1","astroBYo"
"695","SCARA3","astroBYo"
"696","SCG3","astroBYo"
"697","SCTR","astroBYo"
"698","SDC4","astroBYo"
"699","SEC14L2","astroBYo"
"700","SEMA4A","astroBYo"
"701","SEMA4B","astroBYo"
"702","SEMA5B","astroBYo"
"703","SEMA6D","astroBYo"
"704","SEPTIN11","astroBYo"
"705","SEPTIN9","astroBYo"
"706","SFRP1","astroBYo"
"707","SFRP5","astroBYo"
"708","SFXN1","astroBYo"
"709","SFXN2","astroBYo"
"710","SFXN5","astroBYo"
"711","SH3PXD2B","astroBYo"
"712","SHC3","astroBYo"
"713","SIX5","astroBYo"
"714","SKIDA1","astroBYo"
"715","SLC13A3","astroBYo"
"716","SLC13A5","astroBYo"
"717","SLC14A1","astroBYo"
"718","SLC14A2","astroBYo"
"719","SLC15A2","astroBYo"
"720","SLC18B1","astroBYo"
"721","SLC1A2","astroBYo"
"722","SLC1A3","astroBYo"
"723","SLC1A4","astroBYo"
"724","SLC20A1","astroBYo"
"725","SLC20A2","astroBYo"
"726","SLC25A18","astroBYo"
"727","SLC25A33","astroBYo"
"728","SLC25A34","astroBYo"
"729","SLC25A42","astroBYo"
"730","SLC26A6","astroBYo"
"731","SLC27A1","astroBYo"
"732","SLC2A10","astroBYo"
"733","SLC2A12","astroBYo"
"734","SLC2A4","astroBYo"
"735","SLC30A10","astroBYo"
"736","SLC38A3","astroBYo"
"737","SLC39A12","astroBYo"
"738","SLC39A14","astroBYo"
"739","SLC41A1","astroBYo"
"740","SLC4A4","astroBYo"
"741","SLC6A1","astroBYo"
"742","SLC6A11","astroBYo"
"743","SLC7A10","astroBYo"
"744","SLC7A11","astroBYo"
"745","SLC7A2","astroBYo"
"746","SLC8B1","astroBYo"
"747","SLC9A3R1","astroBYo"
"748","SLCO1C1","astroBYo"
"749","SLITRK2","astroBYo"
"750","SMC4","astroBYo"
"751","SMC5","astroBYo"
"752","SMO","astroBYo"
"753","SMPDL3A","astroBYo"
"754","SNCAIP","astroBYo"
"755","SNED1","astroBYo"
"756","SOAT1","astroBYo"
"757","SON","astroBYo"
"758","SORCS2","astroBYo"
"759","SORL1","astroBYo"
"760","SOX21","astroBYo"
"761","SOX9","astroBYo"
"762","SP5","astroBYo"
"763","SPACA6","astroBYo"
"764","SPAG1","astroBYo"
"765","SPAG5","astroBYo"
"766","SPAG8","astroBYo"
"767","SPARCL1","astroBYo"
"768","SPATA24","astroBYo"
"769","SPATA3","astroBYo"
"770","SPIRE1","astroBYo"
"771","SPRY2","astroBYo"
"772","SPRY4","astroBYo"
"773","SREBF1","astroBYo"
"774","ST6GALNAC5","astroBYo"
"775","STARD4","astroBYo"
"776","STARD8","astroBYo"
"777","STC2","astroBYo"
"778","STEAP3","astroBYo"
"779","STK17B","astroBYo"
"780","STK38L","astroBYo"
"781","STOML3","astroBYo"
"782","STON2","astroBYo"
"783","STPG3","astroBYo"
"784","SYBU","astroBYo"
"785","SYNE1","astroBYo"
"786","SYPL2","astroBYo"
"787","TANK","astroBYo"
"788","TBC1D31","astroBYo"
"789","TCTN3","astroBYo"
"790","TEAD1","astroBYo"
"791","TEAD2","astroBYo"
"792","TEAD3","astroBYo"
"793","TEKT4","astroBYo"
"794","TEKT5","astroBYo"
"795","TENM3","astroBYo"
"796","TET2","astroBYo"
"797","TEX13D","astroBYo"
"798","TEX9","astroBYo"
"799","TFAP2C","astroBYo"
"800","TGFB2","astroBYo"
"801","THBS1","astroBYo"
"802","THBS4","astroBYo"
"803","TIGIT","astroBYo"
"804","TIPARP","astroBYo"
"805","TLCD1","astroBYo"
"806","TLR3","astroBYo"
"807","TM7SF2","astroBYo"
"808","TMC4","astroBYo"
"809","TMC7","astroBYo"
"810","TLCD5","astroBYo"
"811","TMEM161B","astroBYo"
"812","TMEM200C","astroBYo"
"813","TMEM218","astroBYo"
"814","TMEM229A","astroBYo"
"815","TMEM44","astroBYo"
"816","TMEM47","astroBYo"
"817","TMEM51","astroBYo"
"818","TMEM82","astroBYo"
"819","TMEM89","astroBYo"
"820","TMPRSS7","astroBYo"
"821","TNC","astroBYo"
"822","TNFAIP6","astroBYo"
"823","TNFAIP8","astroBYo"
"824","TNFRSF19","astroBYo"
"825","TOM1L1","astroBYo"
"826","TPBG","astroBYo"
"827","TPCN1","astroBYo"
"828","TPMT","astroBYo"
"829","TRH","astroBYo"
"830","TRIB2","astroBYo"
"831","TRIL","astroBYo"
"832","TRIM9","astroBYo"
"833","TRMT12","astroBYo"
"834","TRPS1","astroBYo"
"835","TSKU","astroBYo"
"836","TSPAN7","astroBYo"
"837","TST","astroBYo"
"838","TTC12","astroBYo"
"839","TTC14","astroBYo"
"840","TTC23","astroBYo"
"841","TTLL8","astroBYo"
"842","TTPA","astroBYo"
"843","TTYH1","astroBYo"
"844","TTYH3","astroBYo"
"845","TULP3","astroBYo"
"846","UBLCP1","astroBYo"
"847","UCP3","astroBYo"
"848","UPF3B","astroBYo"
"849","UPP1","astroBYo"
"850","UVSSA","astroBYo"
"851","VCAM1","astroBYo"
"852","VCL","astroBYo"
"853","VEGFA","astroBYo"
"854","VGLL2","astroBYo"
"855","VIT","astroBYo"
"856","VNN1","astroBYo"
"857","VWA8","astroBYo"
"858","WASF3","astroBYo"
"859","WDR5B","astroBYo"
"860","WNT7A","astroBYo"
"861","WSB1","astroBYo"
"862","WWC1","astroBYo"
"863","XRCC2","astroBYo"
"864","YAP1","astroBYo"
"865","ZDHHC21","astroBYo"
"866","ZFC3H1","astroBYo"
"867","ZNF160","astroBYo"
"868","ZNF217","astroBYo"
"869","ZNF280C","astroBYo"
"870","ZFP36L2","astroBYo"
"871","ZNF383","astroBYo"
"872","ZNF532","astroBYo"
"873","ZNF641","astroBYo"
"874","ZNF2","astroBYo"
"875","ZNF879","astroBYo"
"876","ZNF34","astroBYo"
"877","ZNF34","astroBYo"
"878","ZHX2","astroBYo"
"879","ZIC5","astroBYo"
"880","ZMYND10","astroBYo"
"881","ZNRF3","astroBYo"
