"","Gene","Category"
"70","CACNA1G","neuronBYo"
"71","CACNA2D1","neuronBYo"
"72","CACNA2D2","neuronBYo"
"73","CACNG2","neuronBYo"
"74","CACNG5","neuronBYo"
"75","CADM3","neuronBYo"
"76","CALB1","neuronBYo"
"77","CALB2","neuronBYo"
"78","CALCA","neuronBYo"
"79","CALM2","neuronBYo"
"80","CALY","neuronBYo"
"81","CAMK1G","neuronBYo"
"82","CAMK2B","neuronBYo"
"83","CAMKV","neuronBYo"
"84","CAMSAP3","neuronBYo"
"85","CARMIL2","neuronBYo"
"86","CASP3","neuronBYo"
"87","CBARP","neuronBYo"
"88","CBLN2","neuronBYo"
"89","CBLN4","neuronBYo"
"90","CCDC116","neuronBYo"
"91","CCDC120","neuronBYo"
"92","CCDC177","neuronBYo"
"93","CCDC184","neuronBYo"
"94","CCDC6","neuronBYo"
"95","CCK","neuronBYo"
"96","CCL27","neuronBYo"
"97","CD200","neuronBYo"
"98","CD274","neuronBYo"
"99","CDCA7","neuronBYo"
"100","CDH4","neuronBYo"
"101","CDHR1","neuronBYo"
"102","CDK5R1","neuronBYo"
"103","CDKL2","neuronBYo"
"104","CDON","neuronBYo"
"105","CDR1","neuronBYo"
"106","CEACAM16","neuronBYo"
"107","CELF3","neuronBYo"
"108","CELF4","neuronBYo"
"109","CELF6","neuronBYo"
"110","CELSR3","neuronBYo"
"111","CEP170B","neuronBYo"
"112","CGN","neuronBYo"
"113","CGREF1","neuronBYo"
"114","CHAC1","neuronBYo"
"115","CHD5","neuronBYo"
"116","CHGB","neuronBYo"
"117","CHL1","neuronBYo"
"118","CHODL","neuronBYo"
"119","CHRM4","neuronBYo"
"120","CHRM5","neuronBYo"
"121","CHRNB2","neuronBYo"
"122","CIB2","neuronBYo"
"123","CITED2","neuronBYo"
"124","CKMT1B","neuronBYo"
"125","CLDN3","neuronBYo"
"126","CLEC2L","neuronBYo"
"127","CLSTN2","neuronBYo"
"128","CLSTN3","neuronBYo"
"129","CNIH2","neuronBYo"
"130","CNNM1","neuronBYo"
"131","CNR1","neuronBYo"
"132","CNRIP1","neuronBYo"
"133","COCH","neuronBYo"
"134","COL6A1","neuronBYo"
"135","COL6A2","neuronBYo"
"136","CORT","neuronBYo"
"137","CPLX1","neuronBYo"
"138","CPLX2","neuronBYo"
"139","CPNE5","neuronBYo"
"140","CPNE6","neuronBYo"
"141","CRABP1","neuronBYo"
"142","CRABP2","neuronBYo"
"143","CRH","neuronBYo"
"144","CRHBP","neuronBYo"
"145","CRMP1","neuronBYo"
"146","CSRNP2","neuronBYo"
"147","CTXN2","neuronBYo"
"148","CX3CL1","neuronBYo"
"149","CXADR","neuronBYo"
"150","CXCL12","neuronBYo"
"151","CXXC4","neuronBYo"
"152","CYB561","neuronBYo"
"153","CYGB","neuronBYo"
"154","CYP4X1","neuronBYo"
"155","C14orf132","neuronBYo"
"156","KIAA1549L","neuronBYo"
"157","DACH1","neuronBYo"
"158","DACT1","neuronBYo"
"159","DAPK1","neuronBYo"
"160","DBN1","neuronBYo"
"161","DCX","neuronBYo"
"162","DIRAS1","neuronBYo"
"163","DIRAS2","neuronBYo"
"164","DISP2","neuronBYo"
"165","DKK3","neuronBYo"
"166","DLX2","neuronBYo"
"167","DLX5","neuronBYo"
"168","DMRT3","neuronBYo"
"169","DMRTA2","neuronBYo"
"170","DMTN","neuronBYo"
"171","DNAJC27","neuronBYo"
"172","DNAJC6","neuronBYo"
"173","DNM1","neuronBYo"
"174","DOC2A","neuronBYo"
"175","DOC2B","neuronBYo"
"176","DPYSL3","neuronBYo"
"177","DPYSL5","neuronBYo"
"178","DRAXIN","neuronBYo"
"179","DRD1","neuronBYo"
"180","DSCAML1","neuronBYo"
"181","DUSP14","neuronBYo"
"182","DUSP26","neuronBYo"
"183","DUSP4","neuronBYo"
"184","DYNC1I1","neuronBYo"
"185","EBF3","neuronBYo"
"186","ECE2","neuronBYo"
"187","ECEL1","neuronBYo"
"188","EEF1A2","neuronBYo"
"189","EFNA3","neuronBYo"
"190","EFNB2","neuronBYo"
"191","ELAVL2","neuronBYo"
"192","ELAVL4","neuronBYo"
"193","ELMOD1","neuronBYo"
"194","ELN","neuronBYo"
"195","EML5","neuronBYo"
"196","EMX2","neuronBYo"
"197","ENO2","neuronBYo"
"198","EOMES","neuronBYo"
"199","EPHA10","neuronBYo"
"200","EPHA8","neuronBYo"
"201","EPHB6","neuronBYo"
"202","ERC2","neuronBYo"
"203","ERO1B","neuronBYo"
"204","FAM131C","neuronBYo"
"205","FAM155A","neuronBYo"
"206","FAM163B","neuronBYo"
"207","FAM167A","neuronBYo"
"208","FAM169A","neuronBYo"
"209","FAM171A2","neuronBYo"
"210","FAM183A","neuronBYo"
"211","FAM241B","neuronBYo"
"212","FAM43B","neuronBYo"
"213","TLCD3B","neuronBYo"
"214","FAT3","neuronBYo"
"215","FAXC","neuronBYo"
"216","FBLL1","neuronBYo"
"217","FBXO41","neuronBYo"
"218","FIBCD1","neuronBYo"
"219","FIBIN","neuronBYo"
"220","FKBP1B","neuronBYo"
"221","FLYWCH2","neuronBYo"
"222","FNBP1L","neuronBYo"
"223","FNDC3B","neuronBYo"
"224","FOSL2","neuronBYo"
"225","FOXO6","neuronBYo"
"226","FRAT1","neuronBYo"
"227","FRMPD3","neuronBYo"
"228","FUT7","neuronBYo"
"229","FXYD7","neuronBYo"
"230","GABRA1","neuronBYo"
"231","GABRA2","neuronBYo"
"232","GAD1","neuronBYo"
"233","GAD2","neuronBYo"
"234","GALR2","neuronBYo"
"235","GAP43","neuronBYo"
"236","GARNL3","neuronBYo"
"237","GCGR","neuronBYo"
"238","GDA","neuronBYo"
"239","GDAP1","neuronBYo"
"240","GDAP1L1","neuronBYo"
"241","GDF5","neuronBYo"
"242","GIPR","neuronBYo"
"243","GJD2","neuronBYo"
"244","RNU6-1012P","neuronBYo"
"245","SNORD114-24","neuronBYo"
"246","SNORD114-14","neuronBYo"
"247","SNORD114-26","neuronBYo"
"248","MIR544A","neuronBYo"
"249","SNORD114-9","neuronBYo"
"250","SNORD114-10","neuronBYo"
"251","SNURF","neuronBYo"
"252","PNMA8C","neuronBYo"
"253","FAM237B","neuronBYo"
"254","GNG2","neuronBYo"
"255","GNG3","neuronBYo"
"256","GNL3L","neuronBYo"
"257","GNRH1","neuronBYo"
"258","GOLGA7B","neuronBYo"
"259","GPC1","neuronBYo"
"260","GPR12","neuronBYo"
"261","GPR135","neuronBYo"
"262","GPR149","neuronBYo"
"263","GPR151","neuronBYo"
"264","GPR27","neuronBYo"
"265","GPR61","neuronBYo"
"266","GPR83","neuronBYo"
"267","GPR88","neuronBYo"
"268","GPRIN1","neuronBYo"
"269","GPRIN2","neuronBYo"
"270","GREM2","neuronBYo"
"271","GRIA1","neuronBYo"
"272","GRID2IP","neuronBYo"
"273","GRIN1","neuronBYo"
"274","GRIN2D","neuronBYo"
"275","GRIP2","neuronBYo"
"276","GRM2","neuronBYo"
"277","HAS3","neuronBYo"
"278","HCN3","neuronBYo"
"279","HCN4","neuronBYo"
"280","HDGFL3","neuronBYo"
"281","HOMER2","neuronBYo"
"282","HOOK1","neuronBYo"
"283","HPCA","neuronBYo"
"284","HRK","neuronBYo"
"285","HSPA12A","neuronBYo"
"286","HTR1A","neuronBYo"
"287","IGF1","neuronBYo"
"288","IGFBPL1","neuronBYo"
"289","IGSF9","neuronBYo"
"290","INA","neuronBYo"
"291","INHA","neuronBYo"
"292","INPP5F","neuronBYo"
"293","INSM1","neuronBYo"
"294","INSM2","neuronBYo"
"295","IQSEC3","neuronBYo"
"296","ISL1","neuronBYo"
"297","ISLR","neuronBYo"
"298","ISOC1","neuronBYo"
"299","ITGA3","neuronBYo"
"300","JPH4","neuronBYo"
"301","KANTR","neuronBYo"
"302","KCNA4","neuronBYo"
"303","KCNC1","neuronBYo"
"304","KCNC2","neuronBYo"
"305","KCNF1","neuronBYo"
"306","KCNH7","neuronBYo"
"307","KCNIP2","neuronBYo"
"308","KCNJ11","neuronBYo"
"309","KCNJ5","neuronBYo"
"310","KCNK9","neuronBYo"
"311","KCNQ2","neuronBYo"
"312","KCNS2","neuronBYo"
"313","KCNT1","neuronBYo"
"314","KIF5C","neuronBYo"
"315","KIT","neuronBYo"
"316","KLF5","neuronBYo"
"317","KLHDC8A","neuronBYo"
"318","KLHL34","neuronBYo"
"319","KRT222","neuronBYo"
"320","L1CAM","neuronBYo"
"321","L3MBTL1","neuronBYo"
"322","LANCL2","neuronBYo"
"323","LEFTY1","neuronBYo"
"324","LGI2","neuronBYo"
"325","LHFPL4","neuronBYo"
"326","LHFPL5","neuronBYo"
"327","LHX1","neuronBYo"
"328","LHX5","neuronBYo"
"329","LHX6","neuronBYo"
"330","LHX8","neuronBYo"
"331","LHX9","neuronBYo"
"332","LONRF2","neuronBYo"
"333","LRP11","neuronBYo"
"334","LRRC26","neuronBYo"
"335","LSM11","neuronBYo"
"336","LY6H","neuronBYo"
"337","LYRM9","neuronBYo"
"338","MAGEE1","neuronBYo"
"339","MAGEE2","neuronBYo"
"340","MAL2","neuronBYo"
"341","MAP1B","neuronBYo"
"342","MAP3K9","neuronBYo"
"343","MAP6","neuronBYo"
"344","MAP7D2","neuronBYo"
"345","MAP9","neuronBYo"
"346","MAPK10","neuronBYo"
"347","MAPK8","neuronBYo"
"348","MAPK8IP2","neuronBYo"
"349","MAPT","neuronBYo"
"350","MARCHF4","neuronBYo"
"351","MARCHF9","neuronBYo"
"352","MAST1","neuronBYo"
"353","MCHR1","neuronBYo"
"354","METTL7A","neuronBYo"
"355","MEX3A","neuronBYo"
"356","MICAL2","neuronBYo"
"357","MLF1","neuronBYo"
"358","MLLT11","neuronBYo"
"359","MMP24","neuronBYo"
"360","MN1","neuronBYo"
"361","MPPED1","neuronBYo"
"362","MRAP2","neuronBYo"
"363","MROH7-TTC4","neuronBYo"
"364","MSI2","neuronBYo"
"365","MT-CO2","neuronBYo"
"366","MTCL1","neuronBYo"
"367","MTSS1","neuronBYo"
"368","MTURN","neuronBYo"
"369","MUC3A","neuronBYo"
"370","MYL6B","neuronBYo"
"371","MYT1L","neuronBYo"
"372","NANOS1","neuronBYo"
"373","NAP1L3","neuronBYo"
"374","NAPB","neuronBYo"
"375","NDNF","neuronBYo"
"376","NDRG4","neuronBYo"
"377","NEFH","neuronBYo"
"378","NEUROD2","neuronBYo"
"379","NEUROD6","neuronBYo"
"380","NFIB","neuronBYo"
"381","NFIX","neuronBYo"
"382","NHLH1","neuronBYo"
"383","NHLH2","neuronBYo"
"384","NIPSNAP1","neuronBYo"
"385","NKX2-1","neuronBYo"
"386","NOS1","neuronBYo"
"387","NOVA2","neuronBYo"
"388","NPAS4","neuronBYo"
"389","NPNT","neuronBYo"
"390","NPPC","neuronBYo"
"391","NPTX1","neuronBYo"
"392","NPTXR","neuronBYo"
"393","NPY","neuronBYo"
"394","NPY1R","neuronBYo"
"395","NPY2R","neuronBYo"
"396","NR2F2","neuronBYo"
"397","NREP","neuronBYo"
"398","NRIP3","neuronBYo"
"399","NRN1","neuronBYo"
"400","NRXN3","neuronBYo"
"401","NSG1","neuronBYo"
"402","NSG2","neuronBYo"
"403","NTNG2","neuronBYo"
"404","NTS","neuronBYo"
"405","NUMBL","neuronBYo"
"406","NXNL2","neuronBYo"
"407","NXPH3","neuronBYo"
"408","NXPH4","neuronBYo"
"409","NYAP1","neuronBYo"
"410","OLFM1","neuronBYo"
"411","OPRL1","neuronBYo"
"412","OSBPL5","neuronBYo"
"413","OVGP1","neuronBYo"
"414","OXTR","neuronBYo"
"415","P2RX2","neuronBYo"
"416","P2RX5","neuronBYo"
"417","P2RY1","neuronBYo"
"418","PACSIN1","neuronBYo"
"419","PAFAH1B3","neuronBYo"
"420","PAK3","neuronBYo"
"421","PAK6","neuronBYo"
"422","PALM3","neuronBYo"
"423","PANX2","neuronBYo"
"424","PAQR9","neuronBYo"
"425","PCBP3","neuronBYo"
"426","PCGF2","neuronBYo"
"427","PCSK1","neuronBYo"
"428","PDP1","neuronBYo"
"429","PDZD2","neuronBYo"
"430","PDZD4","neuronBYo"
"431","PEG3","neuronBYo"
"432","PELI3","neuronBYo"
"433","PENK","neuronBYo"
"434","PERP","neuronBYo"
"435","PFKP","neuronBYo"
"436","PGBD5","neuronBYo"
"437","PGF","neuronBYo"
"438","PGM2L1","neuronBYo"
"439","PGRMC1","neuronBYo"
"440","PHF24","neuronBYo"
"441","PIDD1","neuronBYo"
"442","PIP5KL1","neuronBYo"
"443","PITPNM2","neuronBYo"
"444","PKIA","neuronBYo"
"445","PLCH2","neuronBYo"
"446","PLEK2","neuronBYo"
"447","PLEKHA5","neuronBYo"
"448","PLEKHA7","neuronBYo"
"449","PLPPR3","neuronBYo"
"450","PLPPR4","neuronBYo"
"451","PNCK","neuronBYo"
"452","PNMA2","neuronBYo"
"453","PNMA3","neuronBYo"
"454","PNMA8A","neuronBYo"
"455","PNMA8B","neuronBYo"
"456","PNOC","neuronBYo"
"457","PODXL2","neuronBYo"
"458","PPFIA4","neuronBYo"
"459","PPM1E","neuronBYo"
"460","PRKAR1B","neuronBYo"
"461","PRKAR2B","neuronBYo"
"462","PRKCG","neuronBYo"
"463","PRLHR","neuronBYo"
"464","PRMT8","neuronBYo"
"465","PROKR2","neuronBYo"
"466","PRR36","neuronBYo"
"467","PRRC2B","neuronBYo"
"468","PRRG3","neuronBYo"
"469","PRRT4","neuronBYo"
"470","PRTN3","neuronBYo"
"471","PSD","neuronBYo"
"472","PTPRN","neuronBYo"
"473","PURG","neuronBYo"
"474","RAB3A","neuronBYo"
"475","RAB3B","neuronBYo"
"476","RAB3C","neuronBYo"
"477","RAB3D","neuronBYo"
"478","RAB6B","neuronBYo"
"479","RAB9B","neuronBYo"
"480","RAC3","neuronBYo"
"481","RALGPS2","neuronBYo"
"482","RAPGEFL1","neuronBYo"
"483","RASGRP2","neuronBYo"
"484","RBFOX2","neuronBYo"
"485","RBM24","neuronBYo"
"486","RBMS1","neuronBYo"
"487","RCAN2","neuronBYo"
"488","RELL2","neuronBYo"
"489","RELN","neuronBYo"
"490","REM2","neuronBYo"
"491","RESP18","neuronBYo"
"492","RFX2","neuronBYo"
"493","RGS11","neuronBYo"
"494","RGS4","neuronBYo"
"495","RGS7BP","neuronBYo"
"496","RGS8","neuronBYo"
"497","RHOV","neuronBYo"
"498","RIMS3","neuronBYo"
"499","RIMS4","neuronBYo"
"500","RIPK4","neuronBYo"
"501","RIPOR2","neuronBYo"
"502","RND3","neuronBYo"
"503","RNF152","neuronBYo"
"504","RNF165","neuronBYo"
"505","ROBO2","neuronBYo"
"506","RPP25","neuronBYo"
"507","RPS6KL1","neuronBYo"
"508","RSPH4A","neuronBYo"
"509","RTBDN","neuronBYo"
"510","RTL9","neuronBYo"
"511","RTN1","neuronBYo"
"512","RTN4R","neuronBYo"
"513","RUFY3","neuronBYo"
"514","SAMD14","neuronBYo"
"515","SARM1","neuronBYo"
"516","SCG2","neuronBYo"
"517","SCN2A","neuronBYo"
"518","SCN3B","neuronBYo"
"519","SCRT1","neuronBYo"
"520","SCRT2","neuronBYo"
"521","SCUBE3","neuronBYo"
"522","SDR39U1","neuronBYo"
"523","SDS","neuronBYo"
"524","SDSL","neuronBYo"
"525","SELENOV","neuronBYo"
"526","SEMA4G","neuronBYo"
"527","SEMA6C","neuronBYo"
"528","SEPTIN3","neuronBYo"
"529","SEPTIN6","neuronBYo"
"530","SERF1B","neuronBYo"
"531","SERPINI1","neuronBYo"
"532","SERTAD4","neuronBYo"
"533","SEZ6","neuronBYo"
"534","SEZ6L2","neuronBYo"
"535","SGSM1","neuronBYo"
"536","SGTB","neuronBYo"
"537","SHANK1","neuronBYo"
"538","SHTN1","neuronBYo"
"539","SLC10A4","neuronBYo"
"540","SLC12A5","neuronBYo"
"541","SLC17A6","neuronBYo"
"542","SLC17A8","neuronBYo"
"543","SLC1A6","neuronBYo"
"544","SLC22A15","neuronBYo"
"545","SLC24A2","neuronBYo"
"546","SLC24A3","neuronBYo"
"547","SLC25A22","neuronBYo"
"548","SLC25A27","neuronBYo"
"549","SLC27A3","neuronBYo"
"550","SLC2A13","neuronBYo"
"551","SLC32A1","neuronBYo"
"552","SLC35D3","neuronBYo"
"553","SLC38A1","neuronBYo"
"554","SLC45A1","neuronBYo"
"555","SLC5A7","neuronBYo"
"556","SLC6A15","neuronBYo"
"557","SLC6A17","neuronBYo"
"558","SLC6A7","neuronBYo"
"559","SLC7A4","neuronBYo"
"560","SMARCA1","neuronBYo"
"561","SMIM10L2B","neuronBYo"
"562","SMS","neuronBYo"
"563","SNAP25","neuronBYo"
"564","SNAP91","neuronBYo"
"565","SNCA","neuronBYo"
"566","SNCB","neuronBYo"
"567","SOX11","neuronBYo"
"568","SP8","neuronBYo"
"569","SP9","neuronBYo"
"570","SPHKAP","neuronBYo"
"571","SPINT2","neuronBYo"
"572","SPRN","neuronBYo"
"573","SPRYD3","neuronBYo"
"574","SRGAP3","neuronBYo"
"575","SRRM3","neuronBYo"
"576","SRSF12","neuronBYo"
"577","SS18L1","neuronBYo"
"578","SST","neuronBYo"
"579","SSTR4","neuronBYo"
"580","ST8SIA2","neuronBYo"
"581","STBD1","neuronBYo"
"582","STMN1","neuronBYo"
"583","STMN2","neuronBYo"
"584","STMN3","neuronBYo"
"585","STX1B","neuronBYo"
"586","STXBP1","neuronBYo"
"587","SULT4A1","neuronBYo"
"588","SV2B","neuronBYo"
"589","SVOP","neuronBYo"
"590","SYN1","neuronBYo"
"591","SYN2","neuronBYo"
"592","SYNDIG1L","neuronBYo"
"593","SYNGR3","neuronBYo"
"594","SYP","neuronBYo"
"595","SYT1","neuronBYo"
"596","SYT13","neuronBYo"
"597","SYT3","neuronBYo"
"598","SYT4","neuronBYo"
"599","SYT5","neuronBYo"
"600","SYT6","neuronBYo"
"601","SYT7","neuronBYo"
"602","TAC3","neuronBYo"
"603","TAS1R1","neuronBYo"
"604","TBC1D9","neuronBYo"
"605","TBR1","neuronBYo"
"606","TCEAL5","neuronBYo"
"607","TCEAL5","neuronBYo"
"608","TCP11","neuronBYo"
"609","TDRD6","neuronBYo"
"610","TEKT2","neuronBYo"
"611","TFR2","neuronBYo"
"612","THPO","neuronBYo"
"613","THSD7B","neuronBYo"
"614","THY1","neuronBYo"
"615","TMEM130","neuronBYo"
"616","TMEM145","neuronBYo"
"617","TMEM158","neuronBYo"
"618","TMEM169","neuronBYo"
"619","TMEM178A","neuronBYo"
"620","TMEM210","neuronBYo"
"621","TMEM240","neuronBYo"
"622","TMEM59L","neuronBYo"
"623","TMEM63C","neuronBYo"
"624","TMEM74B","neuronBYo"
"625","TMX4","neuronBYo"
"626","TNRC6C","neuronBYo"
"627","TRAF3IP1","neuronBYo"
"628","TRANK1","neuronBYo"
"629","TRIM46","neuronBYo"
"630","TRIM66","neuronBYo"
"631","TRIM67","neuronBYo"
"632","TRO","neuronBYo"
"633","TP53I11","neuronBYo"
"634","TP73","neuronBYo"
"635","TRPV6","neuronBYo"
"636","TTC39B","neuronBYo"
"637","TTC9","neuronBYo"
"638","TTC9B","neuronBYo"
"639","TTLL1","neuronBYo"
"640","TUBG2","neuronBYo"
"641","TUFT1","neuronBYo"
"642","TWSG1","neuronBYo"
"643","UBAP1L","neuronBYo"
"644","UBE2O","neuronBYo"
"645","UBE2QL1","neuronBYo"
"646","UBE3A","neuronBYo"
"647","UBQLN2","neuronBYo"
"648","UCHL1","neuronBYo"
"649","UFSP1","neuronBYo"
"650","UNC119","neuronBYo"
"651","UNC13A","neuronBYo"
"652","UNC5A","neuronBYo"
"653","VASH2","neuronBYo"
"654","VAX1","neuronBYo"
"655","VGF","neuronBYo"
"656","VIP","neuronBYo"
"657","VSNL1","neuronBYo"
"658","VSTM2A","neuronBYo"
"659","VSTM2L","neuronBYo"
"660","VWA5B2","neuronBYo"
"661","WDR6","neuronBYo"
"662","WNT5A","neuronBYo"
"663","WSCD2","neuronBYo"
"664","XKR7","neuronBYo"
"665","YBX2","neuronBYo"
"666","YDJC","neuronBYo"
"667","YPEL1","neuronBYo"
"668","YPEL4","neuronBYo"
"669","YWHAG","neuronBYo"
"670","ZCCHC18","neuronBYo"
"671","ZDBF2","neuronBYo"
"672","ZDHHC22","neuronBYo"
"673","ZFP57","neuronBYo"
"674","ZNF575","neuronBYo"
"675","ZNF667","neuronBYo"
"676","ZNF711","neuronBYo"
"677","ZNF853","neuronBYo"
"678","ZFR2","neuronBYo"
"679","ZIC1","neuronBYo"
"680","ZIC2","neuronBYo"
"681","ZIC4","neuronBYo"
"682","ZNF483","neuronBYo"
"683","ZWINT","neuronBYo"
