"","Gene","Category"
"128","LAIR1","microgliaBYo"
"129","LAMB2","microgliaBYo"
"130","LAPTM5","microgliaBYo"
"131","LBX2","microgliaBYo"
"132","LDHB","microgliaBYo"
"133","LEFTY1","microgliaBYo"
"134","LGMN","microgliaBYo"
"135","LPCAT2","microgliaBYo"
"136","LRRC3","microgliaBYo"
"137","LST1","microgliaBYo"
"138","LTC4S","microgliaBYo"
"139","LY6G6E","microgliaBYo"
"140","LY86","microgliaBYo"
"141","MAF","microgliaBYo"
"142","MAFB","microgliaBYo"
"143","MERTK","microgliaBYo"
"144","MFNG","microgliaBYo"
"145","MLPH","microgliaBYo"
"146","MT3","microgliaBYo"
"147","MYADML2","microgliaBYo"
"148","MYCL","microgliaBYo"
"149","MYLIP","microgliaBYo"
"150","NCF1","microgliaBYo"
"151","NCKAP1L","microgliaBYo"
"152","NEK6","microgliaBYo"
"153","NFKBID","microgliaBYo"
"154","NLRP3","microgliaBYo"
"155","NOTCH4","microgliaBYo"
"156","NPL","microgliaBYo"
"157","NTPCR","microgliaBYo"
"158","OLFML3","microgliaBYo"
"159","OSM","microgliaBYo"
"160","P2RY6","microgliaBYo"
"161","PALD1","microgliaBYo"
"162","PARVG","microgliaBYo"
"163","PDE3B","microgliaBYo"
"164","PDGFB","microgliaBYo"
"165","PDLIM4","microgliaBYo"
"166","PHGDH","microgliaBYo"
"167","PLA2G15","microgliaBYo"
"168","PLAU","microgliaBYo"
"169","PLD4","microgliaBYo"
"170","PLEKHO1","microgliaBYo"
"171","PMEPA1","microgliaBYo"
"172","PMP22","microgliaBYo"
"173","PON3","microgliaBYo"
"174","PPP1R15A","microgliaBYo"
"175","PTAFR","microgliaBYo"
"176","PTGDS","microgliaBYo"
"177","PTGS1","microgliaBYo"
"178","RAB20","microgliaBYo"
"179","RAB3IL1","microgliaBYo"
"180","RAC3","microgliaBYo"
"181","RASAL3","microgliaBYo"
"182","RASGRP3","microgliaBYo"
"183","RCAN1","microgliaBYo"
"184","RENBP","microgliaBYo"
"185","RETNLB","microgliaBYo"
"186","RGS1","microgliaBYo"
"187","RGS10","microgliaBYo"
"188","RHOB","microgliaBYo"
"189","RHOH","microgliaBYo"
"190","RILPL1","microgliaBYo"
"191","RNASE10","microgliaBYo"
"192","RNASE4","microgliaBYo"
"193","RPS6KA1","microgliaBYo"
"194","RRAD","microgliaBYo"
"195","RTN4RL1","microgliaBYo"
"196","SALL1","microgliaBYo"
"197","SALL3","microgliaBYo"
"198","SCAMP5","microgliaBYo"
"199","SCOC","microgliaBYo"
"200","SELPLG","microgliaBYo"
"201","SEMA4C","microgliaBYo"
"202","SERPINE1","microgliaBYo"
"203","SERPINE2","microgliaBYo"
"204","SERPINF1","microgliaBYo"
"205","SGK1","microgliaBYo"
"206","CD33","microgliaBYo"
"207","SIRPB1","microgliaBYo"
"208","SLAMF9","microgliaBYo"
"209","SLC15A3","microgliaBYo"
"210","SLC29A3","microgliaBYo"
"211","SLC2A5","microgliaBYo"
"212","SLC37A2","microgliaBYo"
"213","SLC40A1","microgliaBYo"
"214","SLC46A1","microgliaBYo"
"215","SLC7A8","microgliaBYo"
"216","SLCO2B1","microgliaBYo"
"217","SLCO4A1","microgliaBYo"
"218","SMAD7","microgliaBYo"
"219","SMIM1","microgliaBYo"
"220","SNN","microgliaBYo"
"221","SNTA1","microgliaBYo"
"222","SPARC","microgliaBYo"
"223","SPINT1","microgliaBYo"
"224","SPRY1","microgliaBYo"
"225","ST3GAL6","microgliaBYo"
"226","ST6GALNAC4","microgliaBYo"
"227","STAB1","microgliaBYo"
"228","SUSD3","microgliaBYo"
"229","SYNGR1","microgliaBYo"
"230","TCEAL1","microgliaBYo"
"231","TGFBR1","microgliaBYo"
"232","TGIF1","microgliaBYo"
"233","THRSP","microgliaBYo"
"234","TIFAB","microgliaBYo"
"235","TLR2","microgliaBYo"
"236","TLR7","microgliaBYo"
"237","TLR9","microgliaBYo"
"238","TMEM100","microgliaBYo"
"239","TMEM119","microgliaBYo"
"240","TMEM37","microgliaBYo"
"241","TMEM52","microgliaBYo"
"242","TMEM86A","microgliaBYo"
"243","TNF","microgliaBYo"
"244","TNFAIP3","microgliaBYo"
"245","TNFAIP8L2","microgliaBYo"
"246","TNFRSF17","microgliaBYo"
"247","TNNI2","microgliaBYo"
"248","TPBGL","microgliaBYo"
"249","TREM2","microgliaBYo"
"250","TSPAN33","microgliaBYo"
"251","TTR","microgliaBYo"
"252","TYROBP","microgliaBYo"
"253","UNC93B1","microgliaBYo"
"254","UPK1B","microgliaBYo"
"255","VAV1","microgliaBYo"
"256","VEGFB","microgliaBYo"
"257","ZFP36","microgliaBYo"
"258","ZNF691","microgliaBYo"
