"","Gene","Category"
"84","CYP8B1","endoBYo"
"85","CYYR1","endoBYo"
"86","DEF6","endoBYo"
"87","DENND3","endoBYo"
"88","DES","endoBYo"
"89","DLL4","endoBYo"
"90","DNASE1L1","endoBYo"
"91","DOK4","endoBYo"
"92","ECM1","endoBYo"
"93","EDN1","endoBYo"
"94","EDN3","endoBYo"
"95","EFNA1","endoBYo"
"96","EGFL7","endoBYo"
"97","EGFL8","endoBYo"
"98","EHD2","endoBYo"
"99","EMCN","endoBYo"
"100","ENDOU","endoBYo"
"101","ENG","endoBYo"
"102","EPHA2","endoBYo"
"103","EPHB4","endoBYo"
"104","EPOR","endoBYo"
"105","ERG","endoBYo"
"106","ESAM","endoBYo"
"107","ESYT1","endoBYo"
"108","ETS1","endoBYo"
"109","EVA1B","endoBYo"
"110","EXOC3L1","endoBYo"
"111","F2RL3","endoBYo"
"112","FAM124B","endoBYo"
"113","NIBAN1","endoBYo"
"114","FAM71A","endoBYo"
"115","FBLN5","endoBYo"
"116","FCGRT","endoBYo"
"117","FGD5","endoBYo"
"118","FGFBP1","endoBYo"
"119","FKBP10","endoBYo"
"120","FLI1","endoBYo"
"121","FLT1","endoBYo"
"122","FLT4","endoBYo"
"123","FLVCR2","endoBYo"
"124","FN1","endoBYo"
"125","FOXC1","endoBYo"
"126","FOXF2","endoBYo"
"127","FOXL2","endoBYo"
"128","FOXQ1","endoBYo"
"129","FZD4","endoBYo"
"130","FZD6","endoBYo"
"131","GALNT15","endoBYo"
"132","GATA2","endoBYo"
"133","GBP2","endoBYo"
"134","GCH1","endoBYo"
"135","GIMAP4","endoBYo"
"136","GIMAP5","endoBYo"
"137","GIMAP6","endoBYo"
"138","GIMAP8","endoBYo"
"139","GIPC3","endoBYo"
"140","GJA4","endoBYo"
"141","GJC1","endoBYo"
"142","GKN3P","endoBYo"
"143","BTN3A1","endoBYo"
"144","TMSB10","endoBYo"
"145","GNG11","endoBYo"
"146","GPIHBP1","endoBYo"
"147","GPR4","endoBYo"
"148","GRB10","endoBYo"
"149","GRB7","endoBYo"
"150","FAM110D","endoBYo"
"151","GSTM1","endoBYo"
"152","GSTT2B","endoBYo"
"153","HEG1","endoBYo"
"154","HELZ2","endoBYo"
"155","HIC1","endoBYo"
"156","HIGD1B","endoBYo"
"157","HILPDA","endoBYo"
"158","HMGCS2","endoBYo"
"159","HRCT1","endoBYo"
"160","HSF4","endoBYo"
"161","HSPA12B","endoBYo"
"162","HSPB1","endoBYo"
"163","HSPG2","endoBYo"
"164","HTRA3","endoBYo"
"165","ICAM2","endoBYo"
"166","IFITM2","endoBYo"
"167","IFITM2","endoBYo"
"168","IGFBP7","endoBYo"
"169","IL27RA","endoBYo"
"170","IRF7","endoBYo"
"171","IRX3","endoBYo"
"172","ISYNA1","endoBYo"
"173","ITGA1","endoBYo"
"174","ITGA4","endoBYo"
"175","ITM2A","endoBYo"
"176","JAG2","endoBYo"
"177","JCAD","endoBYo"
"178","KANK3","endoBYo"
"179","KANK4","endoBYo"
"180","KCNA5","endoBYo"
"181","KCNJ2","endoBYo"
"182","KCNJ8","endoBYo"
"183","KCP","endoBYo"
"184","KDR","endoBYo"
"185","KITLG","endoBYo"
"186","KLHL4","endoBYo"
"187","LAMA4","endoBYo"
"188","LAMB1","endoBYo"
"189","LIPA","endoBYo"
"190","LRRC32","endoBYo"
"191","LSR","endoBYo"
"192","LTBP4","endoBYo"
"193","LY75-CD302","endoBYo"
"194","MADCAM1","endoBYo"
"195","MAGIX","endoBYo"
"196","MAOA","endoBYo"
"197","MAPK12","endoBYo"
"198","MARVELD2","endoBYo"
"199","MEGF6","endoBYo"
"200","MEOX1","endoBYo"
"201","MFSD6L","endoBYo"
"202","MGP","endoBYo"
"203","MICA","endoBYo"
"204","MMP25","endoBYo"
"205","MMP28","endoBYo"
"206","MMRN1","endoBYo"
"207","MMRN2","endoBYo"
"208","MOSPD1","endoBYo"
"209","MSX1","endoBYo"
"210","MYCT1","endoBYo"
"211","MYL9","endoBYo"
"212","MYO1B","endoBYo"
"213","N4BP3","endoBYo"
"214","NAMPT","endoBYo"
"215","NCAPH","endoBYo"
"216","NDUFA4L2","endoBYo"
"217","NES","endoBYo"
"218","NET1","endoBYo"
"219","NEURL2","endoBYo"
"220","NID1","endoBYo"
"221","NID2","endoBYo"
"222","NLRC3","endoBYo"
"223","NOMO3","endoBYo"
"224","NOS2","endoBYo"
"225","NOS3","endoBYo"
"226","NOSTRIN","endoBYo"
"227","NOTUM","endoBYo"
"228","NPR1","endoBYo"
"229","NRP1","endoBYo"
"230","OCLN","endoBYo"
"231","ODF3B","endoBYo"
"232","OSMR","endoBYo"
"233","PALMD","endoBYo"
"234","PCDH12","endoBYo"
"235","PCP4L1","endoBYo"
"236","PEAR1","endoBYo"
"237","PECAM1","endoBYo"
"238","PGLYRP1","endoBYo"
"239","PIK3R6","endoBYo"
"240","PKN3","endoBYo"
"241","PLEKHG5","endoBYo"
"242","PLK2","endoBYo"
"243","PLS3","endoBYo"
"244","PLTP","endoBYo"
"245","PMAIP1","endoBYo"
"246","PODXL","endoBYo"
"247","POMC","endoBYo"
"248","PPIC","endoBYo"
"249","PPM1J","endoBYo"
"250","PRCP","endoBYo"
"251","PRKD2","endoBYo"
"252","PROCR","endoBYo"
"253","PROM1","endoBYo"
"254","PROSER2","endoBYo"
"255","PSORS1C2","endoBYo"
"256","PTGES","endoBYo"
"257","PTGIS","endoBYo"
"258","PTGS2","endoBYo"
"259","PTPRB","endoBYo"
"260","RAB11FIP1","endoBYo"
"261","RAI14","endoBYo"
"262","RAMP2","endoBYo"
"263","RASD1","endoBYo"
"264","RASGRP3","endoBYo"
"265","RASIP1","endoBYo"
"266","RASSF3","endoBYo"
"267","RASSF9","endoBYo"
"268","RFLNB","endoBYo"
"269","RGS5","endoBYo"
"270","RHOC","endoBYo"
"271","RHOD","endoBYo"
"272","RHOJ","endoBYo"
"273","RNF125","endoBYo"
"274","ROBO4","endoBYo"
"275","RPS11","endoBYo"
"276","RRAS","endoBYo"
"277","S100A11","endoBYo"
"278","SAMD9L","endoBYo"
"279","SCARF1","endoBYo"
"280","SCGB3A1","endoBYo"
"281","SELE","endoBYo"
"282","SELENOP","endoBYo"
"283","SEMA3G","endoBYo"
"284","SEMA7A","endoBYo"
"285","SERPINA3","endoBYo"
"286","SERPINB6","endoBYo"
"287","SERPINB9","endoBYo"
"288","SERPINH1","endoBYo"
"289","SGMS1","endoBYo"
"290","SHE","endoBYo"
"291","SHROOM1","endoBYo"
"292","SIGIRR","endoBYo"
"293","SLC16A1","endoBYo"
"294","SLC16A11","endoBYo"
"295","SLC16A4","endoBYo"
"296","C2orf83","endoBYo"
"297","SLC22A8","endoBYo"
"298","SLC2A1","endoBYo"
"299","SLC30A1","endoBYo"
"300","SLC35F2","endoBYo"
"301","SLC38A5","endoBYo"
"302","SLC39A10","endoBYo"
"303","SLC39A8","endoBYo"
"304","SLC40A1","endoBYo"
"305","SLC43A3","endoBYo"
"306","SLC52A3","endoBYo"
"307","SLC6A6","endoBYo"
"308","SLC7A1","endoBYo"
"309","SLCO1A2","endoBYo"
"310","SLCO1C1","endoBYo"
"311","SLFN5","endoBYo"
"312","SMTN","endoBYo"
"313","SNAI2","endoBYo"
"314","SOX17","endoBYo"
"315","SOX18","endoBYo"
"316","SOX7","endoBYo"
"317","SPARC","endoBYo"
"318","SPATA25","endoBYo"
"319","SPOCK2","endoBYo"
"320","SRARP","endoBYo"
"321","SRGN","endoBYo"
"322","ST3GAL6","endoBYo"
"323","ST6GALNAC2","endoBYo"
"324","ST8SIA4","endoBYo"
"325","STAP2","endoBYo"
"326","STC1","endoBYo"
"327","STRA6","endoBYo"
"328","SYT15","endoBYo"
"329","TAL1","endoBYo"
"330","TBX1","endoBYo"
"331","TBX3","endoBYo"
"332","TBXA2R","endoBYo"
"333","TCAF2","endoBYo"
"334","TDRP","endoBYo"
"335","TEK","endoBYo"
"336","TFPI","endoBYo"
"337","TFRC","endoBYo"
"338","THBD","endoBYo"
"339","THSD1","endoBYo"
"340","TIAM1","endoBYo"
"341","TIE1","endoBYo"
"342","TINAGL1","endoBYo"
"343","TM4SF1","endoBYo"
"344","TMEM252","endoBYo"
"345","TMEM88","endoBYo"
"346","TNFAIP1","endoBYo"
"347","TNFAIP8L1","endoBYo"
"348","TNFRSF11B","endoBYo"
"349","TNFRSF25","endoBYo"
"350","TNFSF10","endoBYo"
"351","TRAV23DV6","endoBYo"
"352","TRIM5","endoBYo"
"353","TRIM16","endoBYo"
"354","TRIM25","endoBYo"
"355","TTR","endoBYo"
"356","UACA","endoBYo"
"357","USHBP1","endoBYo"
"358","VIM","endoBYo"
"359","VSIG2","endoBYo"
"360","VTN","endoBYo"
"361","VWA1","endoBYo"
"362","VWF","endoBYo"
"363","WFDC1","endoBYo"
"364","WWTR1","endoBYo"
"365","XAF1","endoBYo"
"366","ZAP70","endoBYo"
"367","ZNF366","endoBYo"
"368","ZFP69","endoBYo"
"369","ZIC3","endoBYo"
